date,CMCSA,XLY
8/10/2021,58.449997,181.47
8/11/2021,59.089997,182
8/12/2021,59.029999,182.08
8/13/2021,59.320008,181.56
8/16/2021,59.25,180.72
8/17/2021,59.470002,176.42999
8/18/2021,59.029999,177.06
8/19/2021,58.960007,175.92999
8/20/2021,59.410004,177.62
8/23/2021,59.800004,179.91
8/24/2021,59.529999,181.17999
8/25/2021,59.479996,181.88
8/26/2021,59,180.2
8/27/2021,59.399994,181.84
8/30/2021,59.710007,183.21001
8/31/2021,60.679993,183.64999
9/1/2021,61.14,183.64
9/2/2021,61.75,183.63
9/3/2021,61.720002,183.52
9/7/2021,60.300004,184.06
9/8/2021,60.14,184.27
9/9/2021,59.559998,184.03
9/10/2021,59.300004,182.89999
9/13/2021,59.970002,183.35001
9/14/2021,55.589997,182.74001
9/15/2021,57,183.92
9/16/2021,57.279999,184.75999
9/17/2021,57.110001,184.11
9/20/2021,56.490006,179.64
9/21/2021,56.059998,179.91
9/22/2021,56.020005,182.36
9/23/2021,56.169999,184.21001
9/24/2021,56.240006,184.89999
9/27/2021,56.289994,185.89
9/28/2021,54.75,182.31
9/29/2021,55.929993,182.49001
9/30/2021,55.929993,179.45
10/1/2021,57.210007,180.8
10/4/2021,56.779999,179.37
10/5/2021,56.789994,180.09
10/6/2021,56.899994,180.66
10/7/2021,57.399994,183.47
10/8/2021,54.699997,182.63
10/11/2021,52.220002,181.89
10/12/2021,52.330002,183.33
10/13/2021,52.690003,184.23
10/14/2021,53.990006,186.16
10/15/2021,54.020005,189.00999
10/18/2021,53.220002,191.32001
10/19/2021,54.240006,190.78
10/20/2021,54.710007,190.64
10/21/2021,54.029999,193.44
10/22/2021,54.220002,192.75
10/25/2021,54.080002,197.53
10/26/2021,53.759995,197.56
10/27/2021,52.440003,198
10/28/2021,51.899994,200.63
10/29/2021,51.429993,201.14999
11/1/2021,52.259995,204.84
11/2/2021,52.64,203.46001
11/3/2021,52.949997,207.12
11/4/2021,52.729996,209.91
11/5/2021,53.899994,211.25999
11/8/2021,53.490006,208.27
11/9/2021,53.75,204.42
11/10/2021,54.169999,203.66
11/11/2021,53.660004,203.11
11/12/2021,53.5,203.78999
11/15/2021,53.380005,203.62
11/16/2021,53.119996,206.83
11/17/2021,53.729996,208.14999
11/18/2021,52.779999,210.50999
11/19/2021,51.910004,211.42
11/22/2021,51.509995,210.89
11/23/2021,52.039994,209.36
11/24/2021,51.880005,209.78999
11/26/2021,51.100007,204.07001
11/29/2021,51.529999,207.24001
11/30/2021,49.979996,204.44
12/1/2021,49.080002,200.75
12/2/2021,51.5,203.61
12/3/2021,51.779999,199.64999
12/6/2021,52.350007,201.92999
12/7/2021,49.580002,206.64
12/8/2021,48.940003,207.16
12/9/2021,47.809998,203.57001
12/10/2021,48.449997,204.99001
12/13/2021,47.710007,199.71001
12/14/2021,48.759995,198.55
12/15/2021,48.179993,201.07001
12/16/2021,48.839997,196.63
12/17/2021,48.75,195.28999
12/20/2021,48.399994,191.85001
12/21/2021,48.860001,196.82001
12/22/2021,49.029999,200.41
12/23/2021,50.029999,203.19
12/27/2021,50.470002,205.17
12/28/2021,50.509995,205.25999
12/29/2021,50.589997,205.67
12/30/2021,50.589997,204.92999
12/31/2021,50.330002,204.44
1/3/2022,50.740006,210.31
1/4/2022,50.190003,209.03
1/5/2022,50.220002,203.39
1/6/2022,50.509995,202.86
1/7/2022,50.050004,199.48
1/10/2022,50.520005,198.25999
1/11/2022,51.14,200.17
1/12/2022,50.949997,201.49001
1/13/2022,51.279999,197.44
1/14/2022,51.679993,196.52
1/18/2022,50.179993,192.8
1/19/2022,50.330002,189.32001
1/20/2022,50.220002,185.87
1/21/2022,49.729996,180.42
1/24/2022,50.070008,182.59
1/25/2022,49.669999,179.5
1/26/2022,48.460007,178.63
1/27/2022,48.009995,174.3
1/28/2022,49.720002,178.10001
1/31/2022,49.990006,184.95
2/1/2022,49.940003,186.07001
2/2/2022,49.990006,184.96001
2/3/2022,49.64,179.3
2/4/2022,49.330002,184.39999
2/7/2022,48.860001,184.02
2/8/2022,49.210007,186.61
2/9/2022,49.770005,189.08
2/10/2022,48.919999,185.82001
2/11/2022,47.619996,180.48
2/14/2022,47.399994,181.50999
2/15/2022,48.050004,185.57001
2/16/2022,48.089997,186.10001
2/17/2022,46.770005,181.12
2/18/2022,46.64,180
2/22/2022,46.940003,174.75
2/23/2022,45.130005,168.91
2/24/2022,46.009995,172.77
2/25/2022,47.070008,176.19
2/28/2022,46.759995,177.42999
3/1/2022,46.39,174.74001
3/2/2022,46.380005,178.41
3/3/2022,47.119996,174.37
3/4/2022,47.210007,171.60001
3/7/2022,46.300004,163.19
3/8/2022,46.130005,163.53
3/9/2022,46.119996,168.78999
3/10/2022,45.39,169.99001
3/11/2022,45.020005,166.72
3/14/2022,44.970002,163.94
3/15/2022,45.539994,169.42999
3/16/2022,46.229996,175.21001
3/17/2022,46.479996,178.13
3/18/2022,46.910004,181.88
3/21/2022,46.669999,180.08
3/22/2022,47.220002,184.55
3/23/2022,46.520005,182.25999
3/24/2022,46.800004,183.67999
3/25/2022,47.130005,183.36
3/28/2022,47.529999,188.25
3/29/2022,47.779999,191.53
3/30/2022,47.690003,188.62
3/31/2022,46.820008,185
4/1/2022,47.699997,185.23
4/4/2022,48.110001,189.39
4/5/2022,47.869996,184.95
4/6/2022,47.729996,180.23
4/7/2022,47.149994,181.14999
4/8/2022,47.419999,179.48
4/11/2022,47.610001,176.14999
4/12/2022,47.25,176.53999
4/13/2022,47.910004,180.92999
4/14/2022,47.580002,178.39999
4/18/2022,46.860001,178.94
4/19/2022,48.110001,184.13
4/20/2022,47.399994,181.75999
4/21/2022,46.940003,180
4/22/2022,45.380005,175.82001
4/25/2022,45.710007,177.09
4/26/2022,44.570008,168.13
4/27/2022,44.449997,168.14999
4/28/2022,41.699997,171.60001
4/29/2022,39.759995,162.88
5/2/2022,40.449997,165.25999
5/3/2022,40.369996,164.85001
5/4/2022,41.619996,169.69
5/5/2022,40.380005,160.17999
5/6/2022,40,158.14999
5/9/2022,39.759995,151.41
5/10/2022,40.300004,150.96001
5/11/2022,39.839997,145.55
5/12/2022,41.39,146.55
5/13/2022,41.479996,152.32001
5/16/2022,41.869996,149.03
5/17/2022,42.839997,152.78999
5/18/2022,42.130005,142.8
5/19/2022,42.020005,142.89999
5/20/2022,42.009995,140.41
5/23/2022,42.880005,141.46001
5/24/2022,43.070008,137.82001
5/25/2022,43.699997,141.71001
5/26/2022,44.130005,148.66
5/27/2022,44.160004,153.75999
5/31/2022,44.279999,154.53999
6/1/2022,43.929993,152.92999
6/2/2022,43.800004,157.61
6/3/2022,42.929993,153
6/6/2022,42.279999,154.53
6/7/2022,42.630005,154.14999
6/8/2022,42.839997,153.24001
6/9/2022,42.179993,150.47
6/10/2022,41.630005,144.47
6/13/2022,40.199997,137.8
6/14/2022,39.839997,137.69
6/15/2022,40.130005,141.56
6/16/2022,37.910004,134.63
6/17/2022,38.710007,136.10001
6/21/2022,38.479996,139.67
6/22/2022,38.899994,139.39999
6/23/2022,39.110001,141.59
6/24/2022,39.570008,146.99001
6/27/2022,39.830002,145.45
6/28/2022,39.130005,139.64
6/29/2022,39.330002,139.53
6/30/2022,39.240006,137.48
7/1/2022,40.289994,140.00999
7/5/2022,39.830002,143.14
7/6/2022,39.830002,142.67
7/7/2022,39.940003,146.35001
7/8/2022,39.960007,146.37
7/11/2022,39.169999,142.36
7/12/2022,39.75,141.5
7/13/2022,39.880005,142.66
7/14/2022,39.580002,142.53999
7/15/2022,40.899994,144.84
7/18/2022,40.539994,145.25999
7/19/2022,41.309998,149.71001
7/20/2022,41.820008,152.17
7/21/2022,42.270005,155.64999
7/22/2022,42.600007,154.75
7/25/2022,42.470002,153.42
7/26/2022,42.720002,148.48
7/27/2022,43.369996,154.10001
7/28/2022,39.410004,156.75
7/29/2022,37.520005,162.83
8/1/2022,37.509995,163.64
8/2/2022,37.679993,162.52
8/3/2022,38.479996,166.48
8/4/2022,38.929993,167.16
8/5/2022,38.270005,164.31
8/8/2022,38.589997,165.05
8/9/2022,38.160004,162.42
8/10/2022,38.960007,167
8/11/2022,39.399994,166.14999
8/12/2022,40,169.91
8/15/2022,40.570008,171.08
8/16/2022,40.360001,172.97
8/17/2022,39.259995,171.11
8/18/2022,38.610001,171.06
8/19/2022,38.679993,167.53
8/22/2022,37.619996,162.88
8/23/2022,37.240006,163.34
8/24/2022,37.110001,164.03999
8/25/2022,37.600007,166
8/26/2022,36.800004,159.67999
8/29/2022,36.289994,158.83
8/30/2022,35.720002,157.06
8/31/2022,36.190003,155.50999
9/1/2022,36.899994,156.92999
9/2/2022,35.759995,155.49001
9/6/2022,34.740006,155.17
9/7/2022,34.979996,159.92999
9/8/2022,34.369996,161.42
9/9/2022,35.429993,164.48
9/12/2022,35.690003,166.60001
9/13/2022,33.460007,158.00999
9/14/2022,34.470002,160.03999
9/15/2022,34,159.22
9/16/2022,34.520005,157.94
9/19/2022,34.460007,159.84
9/20/2022,33.839997,157.13
9/21/2022,32.699997,153.41
9/22/2022,32.470002,149.87
9/23/2022,31.839997,146.42
9/26/2022,30.89,146.09
9/27/2022,30.259995,146.55
9/28/2022,31.160004,150.50999
9/29/2022,30.429993,145.31
9/30/2022,29.330002,142.45
10/3/2022,30.630005,142.59
10/4/2022,30.990006,147.57001
10/5/2022,30.740006,146.7
10/6/2022,30.050004,145.66
10/7/2022,29.270005,140.64999
10/10/2022,29.130005,139.78
10/11/2022,28.679993,138.64
10/12/2022,28.690003,139
10/13/2022,30.229996,140.52
10/14/2022,30.050004,135.27
10/17/2022,30.820008,140.75999
10/18/2022,30.75,142.7
10/19/2022,30.39,141.10001
10/20/2022,30.460007,138.37
10/21/2022,30.479996,142.39999
10/24/2022,31.080002,142.99001
10/25/2022,31.559998,146.57001
10/26/2022,31.5,145.39
10/27/2022,31.970002,144.83
10/28/2022,31.949997,144.96001
10/31/2022,31.740006,144.03
11/1/2022,31.559998,142.57001
11/2/2022,30.910004,137.17999
11/3/2022,30.380005,136.36
11/4/2022,31,137.5
11/7/2022,31.600007,136.53999
11/8/2022,31.899994,136.2
11/9/2022,31.39,132.03999
11/10/2022,32.770005,141.69
11/11/2022,34.020005,145.09
11/14/2022,34.130005,142.78999
11/15/2022,34.279999,144.74001
11/16/2022,33.979996,142.53
11/17/2022,34.259995,140.8
11/18/2022,34.5,140.99001
11/21/2022,34.350007,138.95
11/22/2022,35.100007,140.52
11/23/2022,35.529999,142.55
11/25/2022,35.649994,142.63
11/28/2022,35.589997,141.75
11/29/2022,35.479996,141.3
11/30/2022,36.64,146.17
12/1/2022,36.279999,146.14999
12/2/2022,35.860001,145.96001
12/5/2022,35.149994,141.75
12/6/2022,34.770005,139.53999
12/7/2022,34.619996,138.7
12/8/2022,34.970002,140.03999
12/9/2022,35.320008,139.42999
12/12/2022,36.520005,139.78
12/13/2022,36.710007,139.78
12/14/2022,35.350007,138.74001
12/15/2022,34.610001,136.46001
12/16/2022,34.490006,133.91
12/19/2022,33.979996,131.39999
12/20/2022,34.410004,129.87
12/21/2022,35.080002,131.94
12/22/2022,34.820008,128.55
12/23/2022,35.14,129.42999
12/27/2022,35,127.33
12/28/2022,34.619996,126.26
12/29/2022,35.050004,129.50999
12/30/2022,34.970002,129.16
1/3/2023,35.570008,128.39
1/4/2023,36.589997,130.25
1/5/2023,36.979996,129.03999
1/6/2023,37.89,132.07001
1/9/2023,37.550004,132.87
1/10/2023,37.880005,134.53999
1/11/2023,37.949997,138.17
1/12/2023,38.690003,138.39999
1/13/2023,38.929993,139.7
1/17/2023,38.940003,139.8
1/18/2023,38.279999,137.98
1/19/2023,38.14,135.69
1/20/2023,39.369996,138.98
1/23/2023,40.259995,141.14999
1/24/2023,39.75,140.99001
1/25/2023,40.100007,141.71001
1/26/2023,40.410004,144.61
1/27/2023,39.600007,147.89
1/30/2023,39.240006,145.37
1/31/2023,39.350007,148.7
2/1/2023,39.970002,151.52
2/2/2023,41.110001,156.16
2/3/2023,39.970002,151.35001
2/6/2023,39.509995,151.13
2/7/2023,39.669999,151.48
2/8/2023,38.759995,150.19
2/9/2023,37.899994,149.91
2/10/2023,38.360001,148.14999
2/13/2023,39.089997,150.32001
2/14/2023,39.059998,152.12
2/15/2023,39.419999,153.89999
2/16/2023,39.720002,150.53999
2/17/2023,39.119996,150.57001
2/21/2023,37.839997,145.53999
2/22/2023,38.009995,146.28
2/23/2023,37.690003,146.16
2/24/2023,37,143.86
2/27/2023,37.350007,145.64
2/28/2023,37.169999,145.53999
3/1/2023,36.630005,143.71001
3/2/2023,36.949997,143.23
3/3/2023,37.229996,146.31
3/6/2023,37.080002,145.24001
3/7/2023,36.190003,143.25999
3/8/2023,35.899994,143
3/9/2023,35.470002,139.59
3/10/2023,35.309998,138.2
3/13/2023,35.509995,138.49001
3/14/2023,35.279999,140.84
3/15/2023,35.89,140.63
3/16/2023,36.240006,143.17
3/17/2023,36.029999,141.34
3/20/2023,36.429993,141.52
3/21/2023,36.990006,145.42999
3/22/2023,36.199997,142.19
3/23/2023,35.970002,142.03999
3/24/2023,35.919999,141.58
3/27/2023,36.399994,141.87
3/28/2023,36.449997,141.7
3/29/2023,36.949997,144.39
3/30/2023,37.149994,145.64999
3/31/2023,37.910004,149.53999
4/3/2023,38.009995,148.17
4/4/2023,37.770005,147.92999
4/5/2023,37.919999,144.89999
4/6/2023,37.690003,144.92999
4/10/2023,38.229996,145.57001
4/11/2023,38.380005,145.8
4/12/2023,37.64,143.53999
4/13/2023,38.050004,146.71001
4/14/2023,37.960007,146.89999
4/17/2023,38.089997,147.94
4/18/2023,38.270005,148.17999
4/19/2023,38.25,148.03999
4/20/2023,37.729996,145.75999
4/21/2023,37.740006,147.37
4/24/2023,37.210007,147.35001
4/25/2023,36.899994,144.42999
4/26/2023,36.520005,143.69
4/27/2023,40.270005,147.48
4/28/2023,41.369996,147.86
5/1/2023,41.64,146.39999
5/2/2023,41.199997,146.55
5/3/2023,40.89,145.39
5/4/2023,40.220002,144.27
5/5/2023,40.429993,147.19
5/8/2023,40.589997,147.69
5/9/2023,39.619996,147.64999
5/10/2023,39.860001,148.39999
5/11/2023,40.369996,149.09
5/12/2023,40.210007,147.83
5/15/2023,40.199997,148.02
5/16/2023,39.740006,147.42
5/17/2023,40.289994,150.49001
5/18/2023,41.309998,152.83
5/19/2023,41.179993,151.55
5/22/2023,41.240006,151.08
5/23/2023,40.380005,149.7
5/24/2023,39.979996,149.14999
5/25/2023,39.089997,148.48
5/26/2023,39.479996,151.97
5/30/2023,39.160004,152.99001
5/31/2023,39.350007,151.61
6/1/2023,39.039994,153.39999
6/2/2023,39.190003,157
6/5/2023,39.789994,157.47
6/6/2023,39.460007,159.11
6/7/2023,40.350007,158.03
6/8/2023,40.470002,160.37
6/9/2023,40.229996,161.2
6/12/2023,40.690003,163.97
6/13/2023,40.679993,165.67
6/14/2023,40.839997,165.55
6/15/2023,41.470002,166.63
6/16/2023,41.199997,166.38
6/20/2023,40.64,167.28999
6/21/2023,40.619996,165.28
6/22/2023,40.580002,167.39
6/23/2023,40.089997,165.45
6/26/2023,40.559998,163.33
6/27/2023,41.479996,166.84
6/28/2023,41.669999,167.5
6/29/2023,41.470002,167.67999
6/30/2023,41.550004,169.81
7/3/2023,41.759995,171.86
7/5/2023,41.479996,171.92999
7/6/2023,41.210007,169.16
7/7/2023,41.429993,169.37
7/10/2023,41.850007,169.89
7/11/2023,42.009995,171.31
7/12/2023,42.339997,172.85001
7/13/2023,42.559998,174.47
7/14/2023,42.009995,174.92
7/17/2023,42.089997,175.63
7/18/2023,42.440003,176.35001
7/19/2023,42.710007,176.97
7/20/2023,43.210007,170.94
7/21/2023,42.89,170.98
7/24/2023,43.289994,172.10001
7/25/2023,43.300004,171.7
7/26/2023,42.910004,171.66
7/27/2023,45.350007,169.88
7/28/2023,45.229996,172.75999
7/31/2023,45.259995,173.74001
8/1/2023,45.309998,171.77
8/2/2023,45.089997,168.69
8/3/2023,45.169999,169.09
8/4/2023,44.839997,171.55
8/7/2023,45.449997,173.31
8/8/2023,45.399994,171.92999
8/9/2023,45.279999,169.89
8/10/2023,45.929993,170.3
8/11/2023,46.029999,169.72
8/14/2023,46.559998,170.24001
8/15/2023,47.029999,167.92
8/16/2023,46.339997,165.84
8/17/2023,46.240006,163.03
8/18/2023,45.759995,162.66
8/21/2023,45.860001,164.53
8/22/2023,45.570008,164.77
8/23/2023,45.460007,166.09
8/24/2023,45.240006,162.84
8/25/2023,45.470002,164.66
8/28/2023,45.979996,165.32001
8/29/2023,46.779999,169.45
8/30/2023,47.119996,170.17999
8/31/2023,46.759995,170.71001
9/1/2023,45.729996,169.67
9/5/2023,44.559998,169.78999
9/6/2023,44.929993,168.28
9/7/2023,44.839997,168.75
9/8/2023,45.029999,168.75
9/11/2023,45.259995,173.28999
9/12/2023,45.190003,171.72
9/13/2023,45.190003,173.08
9/14/2023,45.970002,174.78
9/15/2023,45.339997,171.78999
9/18/2023,45.64,169.62
9/19/2023,45.729996,168.77
9/20/2023,45.5,167.09
9/21/2023,45.699997,162.53
9/22/2023,45.300004,160.92999
9/25/2023,44.869996,161.92
9/26/2023,44.240006,158.97
9/27/2023,44.600007,158.36
9/28/2023,44.860001,160.13
9/29/2023,44.339997,160.98
10/2/2023,44.490006,161.11
10/3/2023,43.449997,157.19
10/4/2023,43.470002,160.28999
10/5/2023,43.020005,159.49001
10/6/2023,43.470002,160.61
10/9/2023,44.089997,160.78
10/10/2023,44.470002,162.53999
10/11/2023,44.240006,163.12
10/12/2023,43.899994,161.34
10/13/2023,43.809998,158.97
10/16/2023,44.25,161.53999
10/17/2023,44.360001,161.92
10/18/2023,44.020005,158.12
10/19/2023,43.070008,154.08
10/20/2023,42.860001,151.69
10/23/2023,42.940003,151.87
10/24/2023,43.460007,153.49001
10/25/2023,42.75,150.39
10/26/2023,39.149994,148.03999
10/27/2023,39.64,149.59
10/30/2023,40.449997,150.96001
10/31/2023,41.289994,152.10001
11/1/2023,41.820008,153.98
11/2/2023,42.5,158
11/3/2023,43.179993,160.22
11/6/2023,42.460007,160.42
11/7/2023,42.039994,162.21001
11/8/2023,41.520005,161.78
11/9/2023,40.880005,158.75999
11/10/2023,41.910004,161.39999
11/13/2023,41.490006,162.09
11/14/2023,41.869996,167.55
11/15/2023,42.529999,167.75
11/16/2023,42.410004,166.03
11/17/2023,42.419999,167.14
11/20/2023,42.940003,168
11/21/2023,42.600007,167.57001
11/22/2023,42.479996,168.08
11/24/2023,42.580002,168.24001
11/27/2023,42.089997,168.50999
11/28/2023,41.869996,169.48
11/29/2023,41.630005,169.02
11/30/2023,41.89,168.78
12/1/2023,42.210007,171.09
12/4/2023,43.080002,170.44
12/5/2023,41.610001,170.74001
12/6/2023,41.690003,170.99001
12/7/2023,42.169999,172.39999
12/8/2023,42.100007,173.19
12/11/2023,42.660004,173.64999
12/12/2023,42.669999,174.19
12/13/2023,43.669999,176.47
12/14/2023,44.64,178.84
12/15/2023,44.479996,179.21001
12/18/2023,44.699997,180
12/19/2023,44.699997,181.41
12/20/2023,44.199997,178.10001
12/21/2023,44.020005,180.81
12/22/2023,44,179.48
12/26/2023,43.929993,180.24001
12/27/2023,43.990006,180.86
12/28/2023,44.119996,179.92
12/29/2023,43.850007,178.81
