date,IVZ,KCE
2020-12-02,16.76,70.7425
2020-12-03,17.8,72.4422
2020-12-04,17.79,73.438
2020-12-07,18.02,73.6191
2020-12-08,18.07,74.1904
2020-12-09,17.7,73.86
2020-12-10,17.51,73.6534
2020-12-11,17.86,73.4653
2020-12-14,17.1,72.9743
2020-12-15,17.59,74.1298
2020-12-16,17.45,74.5454
2020-12-17,17.48,75.15
2020-12-18,17.45,74.9421
2020-12-21,17.42,74.18
2020-12-22,16.98,74.1647
2020-12-23,17.55,74.55
2020-12-24,17.61,74.73
2020-12-28,17.2,75.04
2020-12-29,17.01,74.1902
2020-12-30,17.34,74.6546
2020-12-31,17.43,75.3057
2021-01-04,16.95,74.27
2021-01-05,17.46,74.5668
2021-01-06,18.41,77.1824
2021-01-07,18.33,78.15
2021-01-08,18.65,78.37
2021-01-11,18.94,78.4987
2021-01-12,19.58,79.3535
2021-01-13,19.52,79.0525
2021-01-14,20.27,79.1906
2021-01-15,20.0,78.5324
2021-01-19,20.25,79.092
2021-01-20,21.57,79.1733
2021-01-21,20.9,78.43
2021-01-22,20.97,77.94
2021-01-25,21.04,77.1669
2021-01-26,20.94,76.8554
2021-01-27,20.78,74.33
2021-01-28,21.53,76.0709
2021-01-29,20.59,74.5214
2021-02-01,21.4,76.68
2021-02-02,21.39,78.04
2021-02-03,21.83,77.9179
2021-02-04,21.78,78.8778
2021-02-05,21.96,79.3
2021-02-08,22.28,80.2713
2021-02-09,22.67,80.6098
2021-02-10,22.72,80.8773
2021-02-11,22.59,80.8481
2021-02-12,22.67,81.7773
2021-02-16,22.84,82.65
2021-02-17,22.58,82.0009
2021-02-18,21.86,81.19
2021-02-19,22.47,81.89
2021-02-22,22.73,81.6332
2021-02-23,22.58,81.51
2021-02-24,23.26,82.79
2021-02-25,22.38,81.4206
2021-02-26,22.42,80.6321
2021-03-01,24.74,83.22
2021-03-02,23.95,82.27
2021-03-03,23.66,82.16
2021-03-04,23.32,80.69
2021-03-05,23.76,82.1065
2021-03-08,24.07,82.8262
2021-03-09,24.48,83.61
2021-03-10,25.19,84.64
2021-03-11,25.33,85.3127
2021-03-12,25.71,85.96
2021-03-15,26.0,86.3494
2021-03-16,25.25,85.5518
2021-03-17,25.51,86.2
2021-03-18,25.13,85.01
2021-03-19,25.45,85.2113
2021-03-22,25.11,84.609
2021-03-23,23.66,82.87
2021-03-24,23.25,82.4
2021-03-25,23.98,82.981
2021-03-26,24.76,84.3151
2021-03-29,24.35,83.8496
2021-03-30,24.89,83.8727
2021-03-31,25.22,84.39
2021-04-01,25.75,86.2264
2021-04-05,25.93,87.33
2021-04-06,25.83,86.98
2021-04-07,25.95,86.51
2021-04-08,25.88,86.7467
2021-04-09,26.32,87.4039
2021-04-12,26.71,88.0557
2021-04-13,25.91,87.4
2021-04-14,26.12,88.0649
2021-04-15,26.83,88.44
2021-04-16,26.57,88.73
2021-04-19,26.48,88.4891
2021-04-20,25.79,87.1292
2021-04-21,26.35,88.11
2021-04-22,25.69,87.38
2021-04-23,26.51,89.33
2021-04-26,26.53,89.6488
2021-04-27,26.46,89.98
2021-04-28,27.23,90.1505
2021-04-29,27.63,90.713
2021-04-30,27.0,89.7118
2021-05-03,27.42,90.28
2021-05-04,27.54,90.106
2021-05-05,27.7,91.28
2021-05-06,28.25,91.6585
2021-05-07,28.38,92.42
2021-05-10,28.22,91.55
2021-05-11,27.26,90.3
2021-05-12,26.37,88.2738
2021-05-13,27.13,90.1739
2021-05-14,27.96,91.79
2021-05-17,27.76,91.41
2021-05-18,27.25,90.2535
2021-05-19,26.8,89.89
2021-05-20,26.64,90.3965
2021-05-21,26.88,91.2911
2021-05-24,27.0,91.6878
2021-05-25,26.55,90.8538
2021-05-26,27.04,91.6238
2021-05-27,28.46,92.4347
2021-05-28,28.53,92.7479
2021-06-01,27.19,92.9
2021-06-02,28.48,92.98
2021-06-03,29.33,93.1488
2021-06-04,29.27,93.1976
2021-06-07,28.99,92.953
2021-06-08,29.14,93.2699
2021-06-09,28.7,92.38
2021-06-10,28.81,92.2037
2021-06-11,29.3,93.0938
2021-06-14,28.77,92.82
2021-06-15,29.0,93.3309
2021-06-16,28.71,93.7836
2021-06-17,27.21,92.4384
2021-06-18,26.25,90.26
2021-06-21,26.9,92.1154
2021-06-22,26.56,92.12
2021-06-23,26.68,92.61
2021-06-24,27.2,93.4848
2021-06-25,27.42,94.58
2021-06-28,27.13,93.5789
2021-06-29,26.52,93.9584
2021-06-30,26.73,94.04
2021-07-01,26.95,94.61
2021-07-02,26.43,94.6798
2021-07-06,26.02,94.13
2021-07-07,26.12,94.3349
2021-07-08,25.17,92.3132
2021-07-09,26.33,94.28
2021-07-12,26.71,95.3
2021-07-13,26.43,94.238
2021-07-14,26.02,93.0303
2021-07-15,25.83,92.8744
2021-07-16,25.02,92.0767
2021-07-19,24.28,89.9073
2021-07-20,25.13,92.2861
2021-07-21,25.66,94.0314
2021-07-22,25.13,93.3183
2021-07-23,24.82,93.8084
2021-07-26,25.07,94.3182
2021-07-27,24.26,93.545
2021-07-28,24.14,94.1207
2021-07-29,24.35,95.5642
2021-07-30,24.38,95.2973
2021-08-02,24.42,95.59
2021-08-03,24.5,95.44
2021-08-04,24.02,95.4938
2021-08-05,24.35,97.0597
2021-08-06,24.82,98.14
2021-08-09,24.84,98.51
2021-08-10,24.9,98.46
2021-08-11,25.67,98.9125
2021-08-12,25.11,98.8511
2021-08-13,24.85,98.552
2021-08-16,25.2,98.5381
2021-08-17,24.65,97.34
2021-08-18,24.11,96.0879
2021-08-19,23.42,95.03
2021-08-20,23.99,96.37
2021-08-23,24.5,97.53
2021-08-24,24.99,98.2398
2021-08-25,25.34,99.0662
2021-08-26,24.96,98.365
2021-08-27,25.69,100.3603
2021-08-30,25.13,99.59
2021-08-31,25.32,99.5734
2021-09-01,25.16,99.89
2021-09-02,25.32,100.3692
2021-09-03,24.88,100.06
2021-09-07,24.74,98.8638
2021-09-08,24.54,98.31
2021-09-09,24.78,98.45
2021-09-10,24.6,97.7865
2021-09-13,24.97,98.01
2021-09-14,24.95,97.0829
2021-09-15,25.55,98.23
2021-09-16,24.89,97.79
2021-09-17,26.25,97.5817
2021-09-20,23.97,94.11
2021-09-21,23.72,93.99
2021-09-22,24.29,95.3343
2021-09-23,24.85,97.27
2021-09-24,24.94,97.5164
2021-09-27,25.56,98.3976
2021-09-28,24.92,96.25
2021-09-29,24.6,96.48
2021-09-30,24.11,95.4037
2021-10-01,24.59,96.6557
2021-10-04,24.1,95.6047
2021-10-05,25.37,97.7054
2021-10-06,25.33,97.95
2021-10-07,25.37,99.185
2021-10-08,25.03,99.6955
2021-10-11,24.8,99.02
2021-10-12,24.23,98.79
2021-10-13,24.46,99.04
2021-10-14,25.17,100.9681
2021-10-15,25.08,101.84
2021-10-18,24.73,102.2
2021-10-19,25.0,103.42
2021-10-20,25.42,104.14
2021-10-21,25.0,104.37
2021-10-22,25.12,105.4
2021-10-25,24.75,106.09
2021-10-26,25.57,106.07
2021-10-27,24.94,103.9
2021-10-28,25.49,105.93
2021-10-29,25.41,106.72
2021-11-01,26.53,108.18
2021-11-02,26.29,108.84
2021-11-03,26.47,110.05
2021-11-04,25.93,109.37
2021-11-05,25.98,109.62
2021-11-08,26.26,109.61
2021-11-09,26.01,109.39
2021-11-10,25.53,108.04
2021-11-11,25.81,109.1786
2021-11-12,26.16,109.925
2021-11-15,26.11,110.02
2021-11-16,25.69,109.8937
2021-11-17,24.94,108.63
2021-11-18,24.54,108.15
2021-11-19,24.15,107.454
2021-11-22,24.32,107.154
2021-11-23,24.46,107.9
2021-11-24,24.41,107.81
2021-11-26,23.13,104.25
2021-11-29,23.24,105.41
2021-11-30,22.33,102.23
2021-12-01,21.97,101.12
2021-12-02,22.75,103.728
2021-12-03,22.43,101.56
2021-12-06,22.77,102.46
2021-12-07,23.39,104.89
2021-12-08,23.61,104.83
2021-12-09,23.21,103.23
2021-12-10,23.14,103.02
2021-12-13,22.82,101.5922
2021-12-14,22.71,101.8
2021-12-15,22.9,102.66
2021-12-16,22.71,102.58
2021-12-17,22.61,101.5972
2021-12-20,21.76,98.4692
2021-12-21,22.74,100.84
2021-12-22,22.8,102.25
2021-12-23,23.34,103.74
2021-12-27,23.55,105.33
2021-12-28,23.53,104.883
2021-12-29,23.36,104.16
2021-12-30,23.21,103.9
2021-12-31,23.02,103.7
2022-01-03,23.29,103.4467
2022-01-04,24.31,104.6184
2022-01-05,23.69,101.43
2022-01-06,24.14,102.42
2022-01-07,24.54,102.57
2022-01-10,24.16,101.9765
2022-01-11,24.82,103.99
2022-01-12,24.71,103.26
2022-01-13,24.77,101.79
2022-01-14,24.89,100.55
2022-01-18,24.05,97.65
2022-01-19,23.25,95.96
2022-01-20,22.64,95.1
2022-01-21,21.94,92.61
2022-01-24,21.57,92.89
2022-01-25,21.34,91.5
2022-01-26,21.28,91.13
2022-01-27,21.58,90.86
2022-01-28,21.72,92.49
2022-01-31,22.66,95.36
2022-02-01,22.41,96.33
2022-02-02,22.24,96.18
2022-02-03,22.25,94.71
2022-02-04,22.83,96.17
2022-02-07,22.98,96.38
2022-02-08,23.09,97.15
2022-02-09,23.63,98.82
2022-02-10,23.4,97.06
2022-02-11,22.83,95.1
2022-02-14,22.82,94.22
2022-02-15,23.33,96.35
2022-02-16,23.58,96.81
2022-02-17,22.39,93.63
2022-02-18,22.47,93.06
2022-02-22,21.77,91.6418
2022-02-23,21.14,89.86
2022-02-24,21.02,90.45
2022-02-25,21.79,93.11
2022-02-28,21.24,92.18
2022-03-01,19.71,89.4
2022-03-02,20.54,91.8693
2022-03-03,20.06,90.61
2022-03-04,18.95,88.36
2022-03-07,18.64,84.49
2022-03-08,19.37,84.12
2022-03-09,20.07,87.4181
2022-03-10,20.06,86.58
2022-03-11,20.04,85.83
2022-03-14,20.31,86.13
2022-03-15,20.29,87.26
2022-03-16,21.27,90.97
2022-03-17,21.3,91.67
2022-03-18,21.4,92.87
2022-03-21,21.29,91.1
2022-03-22,21.63,92.62
2022-03-23,21.5,90.58
2022-03-24,21.83,91.55
2022-03-25,22.1,91.54
2022-03-28,22.39,91.89
2022-03-29,23.34,94.05
2022-03-30,23.42,92.64
2022-03-31,23.06,91.35
2022-04-01,23.31,91.72
2022-04-04,23.2,91.77
2022-04-05,22.61,90.28
2022-04-06,21.66,87.88
2022-04-07,21.34,87.37
2022-04-08,21.61,87.37
2022-04-11,21.48,86.55
2022-04-12,21.11,85.71
2022-04-13,21.47,87.05
2022-04-14,21.0,85.92
2022-04-18,21.15,85.39
2022-04-19,21.74,88.01
2022-04-20,21.74,88.56
2022-04-21,21.3,85.8768
2022-04-22,20.63,83.39
2022-04-25,20.79,84.2
2022-04-26,19.03,81.25
2022-04-27,18.7,81.22
2022-04-28,19.3,82.28
2022-04-29,18.38,78.92
2022-05-02,18.8,80.146
2022-05-03,19.23,80.93
2022-05-04,19.95,82.9
2022-05-05,18.85,79.59
2022-05-06,18.46,78.2503
2022-05-09,17.71,75.79
2022-05-10,17.67,75.62
2022-05-11,17.04,74.0
2022-05-12,17.28,74.68
2022-05-13,17.84,77.03
2022-05-16,17.69,76.38
2022-05-17,18.64,78.87
2022-05-18,17.98,76.03
2022-05-19,18.02,76.36
2022-05-20,18.57,77.285
2022-05-23,18.7,78.1804
2022-05-24,18.45,77.4388
2022-05-25,18.62,78.67
2022-05-26,19.24,80.7605
2022-05-27,19.54,82.68
2022-05-31,19.34,82.02
2022-06-01,19.07,80.56
2022-06-02,19.24,82.6634
2022-06-03,18.7,81.31
2022-06-06,18.93,81.86
2022-06-07,19.1,82.2414
2022-06-08,18.52,80.6383
2022-06-09,18.06,78.9734
2022-06-10,17.28,76.05
2022-06-13,15.93,72.79
2022-06-14,16.24,72.7481
2022-06-15,16.42,73.88
2022-06-16,15.97,71.31
2022-06-17,16.12,71.76
2022-06-21,16.56,72.92
2022-06-22,16.6,72.9158
2022-06-23,16.69,73.93
2022-06-24,17.36,76.6289
2022-06-27,17.35,76.15
2022-06-28,17.1,75.2321
2022-06-29,16.46,73.95
2022-06-30,16.13,72.93
2022-07-01,16.42,73.75
2022-07-05,16.39,75.1541
2022-07-06,15.98,74.2016
2022-07-07,16.39,75.53
2022-07-08,16.21,75.152
2022-07-11,15.69,73.7648
2022-07-12,15.9,73.6546
2022-07-13,15.64,72.86
2022-07-14,15.66,72.1971
2022-07-15,16.24,74.43
2022-07-18,16.19,73.9574
2022-07-19,16.86,76.5878
2022-07-20,17.16,77.8194
2022-07-21,17.18,78.6696
2022-07-22,17.11,78.29
2022-07-25,17.21,78.1232
2022-07-26,16.77,76.8841
2022-07-27,16.67,78.4834
2022-07-28,17.25,80.54
2022-07-29,17.74,81.6226
2022-08-01,18.05,81.4349
2022-08-02,17.66,81.05
2022-08-03,17.9,82.9734
2022-08-04,17.8,83.6863
2022-08-05,17.92,83.6876
2022-08-08,18.1,84.24
2022-08-09,17.85,83.3209
2022-08-10,18.38,85.6896
2022-08-11,18.49,85.9042
2022-08-12,19.07,87.69
2022-08-15,18.94,87.86
2022-08-16,18.94,87.94
2022-08-17,18.63,87.2799
2022-08-18,18.68,87.3964
2022-08-19,18.1,84.89
2022-08-22,17.62,83.1036
2022-08-23,17.65,82.96
2022-08-24,17.7,83.335
2022-08-25,17.97,84.48
2022-08-26,17.26,81.6977
2022-08-29,16.98,80.7795
2022-08-30,16.76,80.2334
2022-08-31,16.47,80.0624
2022-09-01,16.37,79.9
2022-09-02,16.25,78.9496
2022-09-06,16.43,79.23
2022-09-07,16.57,80.6617
2022-09-08,17.36,81.965
2022-09-09,17.58,83.62
2022-09-12,17.82,84.19
2022-09-13,16.52,80.7005
2022-09-14,16.32,80.49
2022-09-15,16.38,80.2471
2022-09-16,16.09,79.2511
2022-09-19,16.86,79.65
2022-09-20,16.37,78.2113
2022-09-21,16.01,77.2321
2022-09-22,15.61,75.6
2022-09-23,15.22,73.71
2022-09-26,14.82,72.8942
2022-09-27,14.55,72.23
2022-09-28,14.73,73.64
2022-09-29,14.13,72.0786
2022-09-30,13.7,71.57
2022-10-03,14.35,73.49
2022-10-04,15.32,76.9129
2022-10-05,15.25,76.5244
2022-10-06,14.97,75.89
2022-10-07,14.37,73.5462
2022-10-10,14.43,73.2901
2022-10-11,14.13,72.224
2022-10-12,13.87,72.1101
2022-10-13,14.51,74.07
2022-10-14,14.28,71.56
2022-10-17,14.71,73.52
2022-10-18,14.93,74.4323
2022-10-19,14.64,73.3
2022-10-20,14.41,72.39
2022-10-21,14.89,74.52
2022-10-24,15.05,75.2
2022-10-25,15.05,76.9323
2022-10-26,15.1,77.5102
2022-10-27,15.15,78.1664
2022-10-28,15.41,80.1225
2022-10-31,15.32,79.5015
2022-11-01,15.56,80.04
2022-11-02,15.43,78.9587
2022-11-03,15.06,77.7952
2022-11-04,15.73,79.4491
2022-11-07,16.19,80.39
2022-11-08,16.51,80.88
2022-11-09,15.91,79.1713
2022-11-10,18.75,84.9
2022-11-11,19.77,86.26
2022-11-14,19.11,84.27
2022-11-15,19.33,85.31
2022-11-16,18.8,83.9393
2022-11-17,18.78,82.8335
2022-11-18,18.94,83.0504
2022-11-21,18.91,83.2154
2022-11-22,19.19,84.22
2022-11-23,19.31,84.4974
2022-11-25,19.41,84.7092
2022-11-28,18.69,83.0105
2022-11-29,18.84,83.2251
2022-11-30,19.11,85.2
2022-12-01,19.43,85.6126
2022-12-02,19.09,85.64
2022-12-05,18.59,83.6858
2022-12-06,18.51,82.74
2022-12-07,18.36,82.3758
2022-12-08,18.51,82.5299
2022-12-09,18.35,82.1361
2022-12-12,18.89,82.9969
2022-12-13,19.61,83.89
2022-12-14,19.52,82.55
2022-12-15,19.0,80.3062
2022-12-16,18.39,79.56
2022-12-19,18.1,78.15
2022-12-20,18.01,78.35
2022-12-21,18.55,79.86
2022-12-22,18.27,78.49
2022-12-23,18.38,78.83
2022-12-27,18.32,78.42
2022-12-28,17.88,77.6081
2022-12-29,18.3,79.5134
2022-12-30,17.99,78.85
2023-01-03,18.22,79.48
2023-01-04,18.98,80.8166
2023-01-05,18.68,79.9811
2023-01-06,19.17,82.0651
2023-01-09,19.27,83.2299
2023-01-10,19.52,84.5
2023-01-11,19.77,85.63
2023-01-12,19.57,86.4426
2023-01-13,19.39,87.0046
2023-01-17,19.15,87.15
2023-01-18,19.03,86.46
2023-01-19,18.58,85.0874
2023-01-20,18.97,86.83
2023-01-23,18.9,87.6099
2023-01-24,18.52,87.2189
2023-01-25,18.0,87.1694
2023-01-26,18.47,88.0285
2023-01-27,18.3,88.8505
2023-01-30,18.08,87.8602
2023-01-31,18.51,89.34
2023-02-01,18.92,90.64
2023-02-02,20.21,92.85
2023-02-03,20.04,92.52
2023-02-06,19.41,91.12
2023-02-07,19.61,91.8853
2023-02-08,18.99,91.1589
2023-02-09,18.49,89.5692
2023-02-10,18.74,89.9423
2023-02-13,19.21,91.4
2023-02-14,19.0,91.26
2023-02-15,18.78,92.21
2023-02-16,18.46,91.17
2023-02-17,18.71,91.2002
2023-02-21,17.72,88.47
2023-02-22,17.61,88.25
2023-02-23,17.74,88.4001
2023-02-24,17.53,87.1744
2023-02-27,17.47,87.6044
2023-02-28,17.66,88.1966
2023-03-01,17.53,87.9025
2023-03-02,17.55,87.73
2023-03-03,17.9,89.02
2023-03-06,17.57,88.2821
2023-03-07,17.17,86.7926
2023-03-08,17.34,87.3
2023-03-09,17.03,84.2716
2023-03-10,16.41,80.3098
2023-03-13,16.03,78.7741
2023-03-14,16.24,80.81
2023-03-15,16.02,79.8086
2023-03-16,16.05,81.4128
2023-03-17,15.56,80.14
2023-03-20,15.45,80.3219
2023-03-21,16.02,82.8782
2023-03-22,15.46,80.83
2023-03-23,15.04,80.2499
2023-03-24,15.05,79.7781
2023-03-27,15.34,80.5899
2023-03-28,15.62,80.5654
2023-03-29,16.06,81.62
2023-03-30,16.11,81.48
2023-03-31,16.4,83.07
2023-04-03,16.2,82.2637
2023-04-04,15.8,81.23
2023-04-05,15.71,80.3436
2023-04-06,15.82,80.6142
2023-04-10,15.98,81.0039
2023-04-11,16.32,82.08
2023-04-12,16.13,81.8403
2023-04-13,16.63,82.8926
2023-04-14,16.89,83.2869
2023-04-17,17.19,83.61
2023-04-18,17.41,84.1201
2023-04-19,17.47,84.64
2023-04-20,17.2,83.9953
2023-04-21,17.07,83.8897
2023-04-24,16.85,83.4
2023-04-25,16.8,81.3
2023-04-26,16.94,79.9621
2023-04-27,17.23,80.83
2023-04-28,17.13,81.7048
2023-05-01,16.78,81.0928
2023-05-02,16.42,79.09
2023-05-03,16.46,78.02
2023-05-04,16.04,76.3862
2023-05-05,16.57,78.7396
2023-05-08,16.29,78.5397
2023-05-09,16.19,78.4836
2023-05-10,15.93,78.8694
2023-05-11,15.4,78.4675
2023-05-12,15.22,78.1339
2023-05-15,15.21,78.9153
2023-05-16,14.98,77.9612
2023-05-17,15.21,79.4473
2023-05-18,15.33,79.8296
2023-05-19,15.24,79.5991
2023-05-22,15.19,80.5183
2023-05-23,15.06,79.7046
2023-05-24,14.78,78.6755
2023-05-25,14.7,78.8081
2023-05-26,14.89,79.8025
2023-05-30,14.82,80.0069
2023-05-31,14.38,79.08
2023-06-01,14.74,79.9639
2023-06-02,15.26,82.1778
2023-06-05,15.39,81.5822
2023-06-06,15.79,82.7552
2023-06-07,15.94,83.7
2023-06-08,16.07,84.1
2023-06-09,16.14,83.9331
2023-06-12,15.96,83.2565
2023-06-13,16.5,84.55
2023-06-14,16.56,84.97
2023-06-15,16.9,86.213
2023-06-16,16.78,85.415
2023-06-20,16.54,84.5998
2023-06-21,16.51,83.85
2023-06-22,16.18,82.5841
2023-06-23,16.01,81.69
2023-06-26,16.13,81.82
2023-06-27,16.5,83.11
2023-06-28,16.56,83.46
2023-06-29,16.75,84.6417
2023-06-30,16.81,84.8837
2023-07-03,17.13,85.6873
2023-07-05,16.88,84.51
2023-07-06,16.63,83.5006
2023-07-07,16.92,84.1488
2023-07-10,17.37,84.9883
2023-07-11,17.56,86.6224
2023-07-12,18.4,87.8889
2023-07-13,18.33,90.07
2023-07-14,17.73,89.2222
2023-07-17,17.6,89.8899
2023-07-18,17.89,91.66
2023-07-19,18.04,92.6362
2023-07-20,17.91,92.499
2023-07-21,17.84,92.2
2023-07-24,17.96,92.55
2023-07-25,16.62,92.6005
2023-07-26,16.44,92.72
2023-07-27,16.15,91.28
2023-07-28,16.6,91.52
2023-07-31,16.8,91.65
2023-08-01,16.83,91.442
2023-08-02,16.36,90.38
2023-08-03,16.65,90.28
2023-08-04,16.65,90.1634
2023-08-07,16.98,91.1759
2023-08-08,16.75,89.9322
2023-08-09,16.71,89.13
2023-08-10,16.23,89.1389
2023-08-11,16.39,89.0735
2023-08-14,16.2,88.9012
2023-08-15,15.58,87.4821
2023-08-16,15.32,87.1
2023-08-17,15.39,86.9343
2023-08-18,15.24,87.0694
2023-08-21,14.99,86.9538
2023-08-22,14.95,86.3262
2023-08-23,15.33,87.421
2023-08-24,15.13,87.0
2023-08-25,15.19,87.28
2023-08-28,15.39,88.27
2023-08-29,15.72,89.69
2023-08-30,15.73,89.87
2023-08-31,15.92,89.81
2023-09-01,16.03,90.3781
2023-09-05,15.69,89.2
2023-09-06,15.55,88.79
2023-09-07,15.34,88.7898
2023-09-08,15.45,89.46
2023-09-11,15.41,89.7031
2023-09-12,15.56,90.01
2023-09-13,15.31,89.665
2023-09-14,15.51,90.69
2023-09-15,15.57,90.6783
2023-09-18,15.23,90.25
2023-09-19,15.28,89.768
2023-09-20,15.05,89.2064
2023-09-21,14.63,87.63
2023-09-22,14.49,87.01
2023-09-25,14.36,87.2147
2023-09-26,14.09,85.7432
2023-09-27,14.09,85.94
2023-09-28,14.47,87.156
2023-09-29,14.52,86.7571
2023-10-02,14.21,85.821
2023-10-03,13.6,83.7184
2023-10-04,13.66,84.62
2023-10-05,13.65,85.4474
2023-10-06,13.56,86.26
2023-10-09,13.63,86.4813
2023-10-10,13.88,86.72
2023-10-11,13.81,86.84
2023-10-12,13.32,85.3
2023-10-13,13.17,84.6
2023-10-16,13.34,85.6377
2023-10-17,13.44,86.221
2023-10-18,13.05,84.1889
2023-10-19,12.8,82.6575
2023-10-20,12.7,81.74
2023-10-23,12.52,81.5
2023-10-24,13.03,82.0037
2023-10-25,12.59,80.4077
2023-10-26,12.9,81.4047
2023-10-27,12.76,80.2992
2023-10-30,12.95,81.5756
2023-10-31,12.97,82.0817
2023-11-01,13.07,82.79
2023-11-02,13.54,84.8936
2023-11-03,13.88,86.71
2023-11-06,13.5,85.97
2023-11-07,13.3,85.93
2023-11-08,13.28,85.69
2023-11-09,12.78,85.33
2023-11-10,13.08,86.07
2023-11-13,12.96,85.6164
2023-11-14,13.7,88.0957
2023-11-15,13.74,88.62
2023-11-16,13.71,88.01
2023-11-17,13.84,88.63
2023-11-20,13.96,88.9591
2023-11-21,13.75,88.67
2023-11-22,13.85,89.36
2023-11-24,13.81,89.73
2023-11-27,13.77,89.59
2023-11-28,13.77,89.4633
2023-11-29,14.28,90.549
2023-11-30,14.27,91.3
2023-12-01,14.86,92.64
2023-12-04,15.03,93.55
2023-12-05,15.0,93.12
2023-12-06,15.0,92.91
2023-12-07,15.13,93.52
2023-12-08,15.21,94.57
2023-12-11,15.24,94.88
2023-12-12,15.52,95.419
2023-12-13,16.34,97.42
2023-12-14,17.58,100.304
2023-12-15,17.54,99.8647
2023-12-18,17.34,99.37
2023-12-19,17.6,100.6918
2023-12-20,17.08,99.24
2023-12-21,17.48,100.6746
2023-12-22,17.7,101.146
2023-12-26,17.96,101.8734
2023-12-27,18.04,102.67
2023-12-28,18.07,102.8064
2023-12-29,17.84,101.9717
