date,ADI,XSD
4/15/2021,160.71001,187.01
4/16/2021,159.50999,187.38001
4/19/2021,156.91,182.41001
4/20/2021,154.47,178.13001
4/21/2021,158.28999,183.81
4/22/2021,155.37,181.23
4/23/2021,159.02,187.11001
4/26/2021,160.64,190.87
4/27/2021,159.55,189.32001
4/28/2021,156.06,186.41001
4/29/2021,158.00999,184.35001
4/30/2021,153.16,176.81
5/3/2021,151.32001,173.79
5/4/2021,151.91,170.61001
5/5/2021,153.92999,171.98
5/6/2021,155.42,171.43
5/7/2021,157.25999,174.78
5/10/2021,150.78999,165.04
5/11/2021,150.84,166.25
5/12/2021,146.05,158.58001
5/13/2021,146.63,159.69001
5/14/2021,149.61,164.77001
5/17/2021,148.10001,164.14
5/18/2021,145.89,163.47001
5/19/2021,153.12,167.15
5/20/2021,159.47,171.36001
5/21/2021,159.36,170.55001
5/24/2021,162.50999,174.15
5/25/2021,163.72,174.21001
5/26/2021,163.88,176.07001
5/27/2021,163.21001,177.85001
5/28/2021,164.60001,178.76
6/1/2021,163.69,178
6/2/2021,164.5,178.63001
6/3/2021,162.07001,175.33001
6/4/2021,165.58,179.65
6/7/2021,164.48,178.78
6/8/2021,164.91,179.37
6/9/2021,166.37,178.41001
6/10/2021,167.34,180.31
6/11/2021,167.60001,181.67
6/14/2021,168.44,184.7
6/15/2021,167.62,182.44001
6/16/2021,166.02,182.24981
6/17/2021,166.22,183.98
6/18/2021,162.19,179.33001
6/21/2021,164.14999,180.21891
6/22/2021,163.67,181.31791
6/23/2021,163.63,182.9
6/24/2021,167.03999,187.4
6/25/2021,167.66,186.67
6/28/2021,170.57001,191.74001
6/29/2021,171.39999,193.25
6/30/2021,172.16,192.36001
7/1/2021,169.17,189.62
7/2/2021,170.67,190.67
7/6/2021,168.32001,190.45
7/7/2021,165.42999,187.17
7/8/2021,163.91,183.94001
7/9/2021,166.27,187.27001
7/12/2021,167.55,189
7/13/2021,167.25999,186.92
7/14/2021,166.16,184.72001
7/15/2021,163.66,180.86001
7/16/2021,160.44,176.71001
7/19/2021,158.98,176.18
7/20/2021,160.91,179.84
7/21/2021,164.84,185.43
7/22/2021,162.02,182.60001
7/23/2021,163.55,183.75
7/26/2021,163.89999,182.95
7/27/2021,162.59,178.61001
7/28/2021,164.03999,183.5
7/29/2021,166.53999,188.31
7/30/2021,167.42,190.97001
8/2/2021,167.62,191.65
8/3/2021,168.67999,193.14
8/4/2021,172.58,194.9
8/5/2021,169.92999,197.60001
8/6/2021,171.13,198.35001
8/9/2021,171.31,197.58001
8/10/2021,171,197.30001
8/11/2021,170.46001,197.35001
8/12/2021,168.58,195.21001
8/13/2021,170.08,195.52001
8/16/2021,171.07001,193.84
8/17/2021,166.3,189.27001
8/18/2021,165.78,188.10001
8/19/2021,166.78999,188.78
8/20/2021,166.64,191.46001
8/23/2021,169.63,196.25
8/24/2021,165.85001,196.93
8/25/2021,164,197.83001
8/26/2021,167.36,198.36001
8/27/2021,166.48,203.39
8/30/2021,166.98,204.7
8/31/2021,162.95,202.58001
9/1/2021,161.11,203.76
9/2/2021,162.62,205.49001
9/3/2021,162.44,206.5
9/7/2021,163.27,205.62
9/8/2021,163.67,202.26
9/9/2021,168.81,203.21001
9/10/2021,169.94,203.99001
9/13/2021,172.81,206.68
9/14/2021,173.47,206.32001
9/15/2021,174.08,207.27001
9/16/2021,173.21001,208.62
9/17/2021,171.52,205.61001
9/20/2021,169.48,200.02001
9/21/2021,170.57001,200.69001
9/22/2021,173.85001,206.24001
9/23/2021,177.23,209.04
9/24/2021,178.53,208.34
9/27/2021,176.91,208.64
9/28/2021,171.28999,200.48
9/29/2021,168.84,197.11001
9/30/2021,167.48,197.97001
10/1/2021,167.37,199.2
10/4/2021,164.25999,193.71001
10/5/2021,165.37,195.77001
10/6/2021,166.05,196.24001
10/7/2021,166.98,199.78
10/8/2021,168.62,197.55001
10/11/2021,167.89999,196.08001
10/12/2021,164.02,195.08001
10/13/2021,164.35001,196.87
10/14/2021,168.2,202.16001
10/15/2021,172.03999,202.47001
10/18/2021,173.33,203.88001
10/19/2021,176.63,207.24001
10/20/2021,176.92,206.77001
10/21/2021,178.81,210.39
10/22/2021,178.42,207.76
10/25/2021,180.52,211.01
10/26/2021,179.88,210.29
10/27/2021,170.46001,210.43
10/28/2021,172.46001,220.77001
10/29/2021,173.49001,221.31
11/1/2021,174.99001,227.60001
11/2/2021,177.94,229.77001
11/3/2021,178.8,232.94001
11/4/2021,180.73,237.56
11/5/2021,184.17999,239.15
11/8/2021,184.46001,242.17
11/9/2021,185,239.25
11/10/2021,180.86,232.69001
11/11/2021,183.10001,239.2
11/12/2021,184.78999,240.59
11/15/2021,185.06,240.56
11/16/2021,187.67,245.02001
11/17/2021,187.03999,242
11/18/2021,188.09,243.44001
11/19/2021,188.8,245.07001
11/22/2021,185.5,239.99001
11/23/2021,182.45,239.15
11/24/2021,182.47,242.39
11/26/2021,178,234.80001
11/29/2021,183.2,243.07001
11/30/2021,180.25,238.23
12/1/2021,180.84,237.57001
12/2/2021,180.63,237.25
12/3/2021,180.78999,235.25
12/6/2021,181.06,234.80001
12/7/2021,186.64,248.30001
12/8/2021,186.25999,248.86001
12/9/2021,183.67999,242.06
12/10/2021,183.42999,242.49001
12/13/2021,178.47,236.2
12/14/2021,176.28,233.85001
12/15/2021,179.53,241.98
12/16/2021,172.60001,228.88001
12/17/2021,170.11,230.76
12/20/2021,168.32001,227.30001
12/21/2021,172.08,235.44001
12/22/2021,172.28999,238.02001
12/23/2021,172.66,240.77001
12/27/2021,175.47,247.86001
12/28/2021,174.38,244
12/29/2021,175.52,244.58001
12/30/2021,174.78,243.2
12/31/2021,175.77,243.15
1/3/2022,177.14999,248.38001
1/4/2022,175.55,245.54
1/5/2022,172.84,231.66001
1/6/2022,173.39,232.91001
1/7/2022,168.84,225.96001
1/10/2022,170.39999,225.45
1/11/2022,173.63,229.23
1/12/2022,173.75,229.71001
1/13/2022,169.78,222.92
1/14/2022,172,226.56
1/18/2022,166.5,216.35001
1/19/2022,163.06,210.39
1/20/2022,158.63,203.92
1/21/2022,159.52,199.13001
1/24/2022,161.44,202.29
1/25/2022,155.77,194.10001
1/26/2022,159.77,196.5
1/27/2022,154.59,187.5
1/28/2022,158.63,191.82001
1/31/2022,163.97,204.54
2/1/2022,165.37,206.29
2/2/2022,168.91,208.48
2/3/2022,162.02,197.94001
2/4/2022,161.03,200.39
2/7/2022,160.82001,200.27001
2/8/2022,163.13,206.58001
2/9/2022,168.21001,214.62
2/10/2022,161.67,207.33001
2/11/2022,153.89999,198.2
2/14/2022,153.98,198.51
2/15/2022,162.03999,210.79
2/16/2022,168.34,212.05001
2/17/2022,160.42999,203.08001
2/18/2022,160.36,200.45
2/22/2022,160.88,197.54
2/23/2022,156.49001,193.11001
2/24/2022,159.78999,203.92
2/25/2022,162.12,206.16001
2/28/2022,160.28999,206.57001
3/1/2022,156.95,198.42
3/2/2022,159.82001,203.42
3/3/2022,159.28,198.44001
3/4/2022,156.85001,193.06
3/7/2022,146.28,185.28
3/8/2022,148.52,191.55001
3/9/2022,153.62,197.38001
3/10/2022,150.56,194.21001
3/11/2022,147.60001,189.66001
3/14/2022,145.63,181.29
3/15/2022,150.92,190.49001
3/16/2022,158.57001,200.57001
3/17/2022,159.98,203.48
3/18/2022,163.45,208.46001
3/21/2022,164.22,206.69001
3/22/2022,164.77,209.33001
3/23/2022,159.14,204.45
3/24/2022,164.96001,213.63001
3/25/2022,165.63,212.68
3/28/2022,167.25999,213.55001
3/29/2022,170.17999,219.75
3/30/2022,166.48,211.61001
3/31/2022,165.17999,207.45
4/1/2022,165.36,203.28
4/4/2022,164.5,207.13001
4/5/2022,159.98,195.53
4/6/2022,160.28,189.01
4/7/2022,161.25,188.27001
4/8/2022,158.74001,183.03
4/11/2022,154.89,180.08001
4/12/2022,155.5,180.2
4/13/2022,158.12,184.89
4/14/2022,156.5,179.86001
4/18/2022,160.34,182.55001
4/19/2022,162.32001,186.05001
4/20/2022,161.38,183.89
4/21/2022,158.71001,177.95
4/22/2022,155.25,173.92
4/25/2022,158.92,177.53
4/26/2022,152.81,170.81
4/27/2022,151.72,170.06
4/28/2022,160.45,178.27001
4/29/2022,154.38,171.96001
5/2/2022,158.14999,178.52001
5/3/2022,158.87,180.69001
5/4/2022,164.77,187.56
5/5/2022,158.24001,177.02001
5/6/2022,156.13,174.07001
5/9/2022,152.25,163.28
5/10/2022,155.22,166.30001
5/11/2022,151.99001,159.2
5/12/2022,152.89,161.26
5/13/2022,158.74001,172.12
5/16/2022,157.44,169.51
5/17/2022,163.84,177.41001
5/18/2022,159.92,170.23
5/19/2022,160.94,171.59
5/20/2022,162.44,171.66001
5/23/2022,161.55,171.72001
5/24/2022,161.85001,166.25
5/25/2022,162.32001,169.09
5/26/2022,164,175.97001
5/27/2022,167.55,183.73
5/31/2022,168.39999,182.7
6/1/2022,164.77,180.63001
6/2/2022,169.24001,187.57001
6/3/2022,165.24001,181.87
6/6/2022,165.27,181.28
6/7/2022,166.95,183.47001
6/8/2022,165.00999,179.10001
6/9/2022,161.61,174.59
6/10/2022,156.92,168.57001
6/13/2022,147.77,157.78
6/14/2022,147.17,158.97001
6/15/2022,150.08,162.01
6/16/2022,143.46001,151.34
6/17/2022,144.63,153.88001
6/21/2022,148.35001,157.41001
6/22/2022,147.64999,155.81
6/23/2022,145.53999,156.08001
6/24/2022,149.69,161.08001
6/27/2022,150.59,161.52001
6/28/2022,148.49001,157.02001
6/29/2022,147.27,153.78
6/30/2022,146.09,151.72001
7/1/2022,142.91,146.01
7/5/2022,143.07001,147.72001
7/6/2022,144.7,148.25
7/7/2022,148.57001,155.4
7/8/2022,149.94,156.82001
7/11/2022,147.56,152.34
7/12/2022,148.05,152.56
7/13/2022,149.19,153.49001
7/14/2022,153.31,156.67
7/15/2022,157.97,159.91001
7/18/2022,155.25,159.11001
7/19/2022,161.45,166.62
7/20/2022,163.12,172.27001
7/21/2022,165.19,174.97001
7/22/2022,163.27,169.60001
7/25/2022,163.03999,168.57001
7/26/2022,161.78,166.49001
7/27/2022,168.33,175.02001
7/28/2022,169.67,179.4
7/29/2022,171.96001,182.4
8/1/2022,171.46001,181.9
8/2/2022,170.77,183.55001
8/3/2022,176.36,189.26
8/4/2022,176.96001,188.51
8/5/2022,177.25,187.88001
8/8/2022,175.86,185.38001
8/9/2022,170.37,177.28
8/10/2022,175.08,185.52001
8/11/2022,174.55,185.09
8/12/2022,179.25999,191.46001
8/15/2022,179.89,192.21001
8/16/2022,179.03999,190.87
8/17/2022,170.13,185.41001
8/18/2022,170.13,191.31
8/19/2022,168,185.72001
8/22/2022,163.84,178.80001
8/23/2022,164.41,180.42
8/24/2022,163.64999,181.9
8/25/2022,167.07001,188.54
8/26/2022,158.67,178.84
8/29/2022,155.19,175.58001
8/30/2022,152.73,173.55001
8/31/2022,151.53,171.04
9/1/2022,150.69,165.17
9/2/2022,148.63,164.04
9/6/2022,148.23,163.10001
9/7/2022,150.7,166.95
9/8/2022,152.13,169.56
9/9/2022,154.17999,173.38001
9/12/2022,155.64999,174.18
9/13/2022,148.25,165.26
9/14/2022,150.25,167.29
9/15/2022,147.87,165.37
9/16/2022,149.31,165.63001
9/19/2022,149.61,166.57001
9/20/2022,149.78,164.14
9/21/2022,148.44,163.7
9/22/2022,145.34,158.31
9/23/2022,141.92,155.77001
9/26/2022,140.82001,154.10001
9/27/2022,141.81,156.66001
9/28/2022,144.58,159.79
9/29/2022,141.99001,155.06
9/30/2022,139.34,152.14
10/3/2022,145.13,158.02001
10/4/2022,150.85001,165.15
10/5/2022,151.89,166.31
10/6/2022,150.97,165.02001
10/7/2022,144.92,155.66001
10/10/2022,140.89999,150.96001
10/11/2022,138.8,147.83001
10/12/2022,138.59,145.51
10/13/2022,142.75,150.12
10/14/2022,136.73,143.14
10/17/2022,139.12,147.02001
10/18/2022,141.10001,147.29
10/19/2022,141.33,147.25
10/20/2022,142.08,147.83001
10/21/2022,146.59,153.26
10/24/2022,144.53,152.68
10/25/2022,146.37,157.11001
10/26/2022,141.38,155.78
10/27/2022,140.67999,154.06
10/28/2022,144.88,160.07001
10/31/2022,142.62,156.88001
11/1/2022,144.7,159.13001
11/2/2022,141.24001,155.72001
11/3/2022,138.02,153.51
11/4/2022,144.28999,160.39
11/7/2022,148.92999,162.73
11/8/2022,151.03999,165.62
11/9/2022,148.23,160.39
11/10/2022,160.37,176.16001
11/11/2022,164.06,180.55001
11/14/2022,161.25999,178.78
11/15/2022,165.17,185.15
11/16/2022,161.27,176.87
11/17/2022,161.47,178.53
11/18/2022,161.85001,180.41001
11/21/2022,159.24001,176.08001
11/22/2022,168.42999,181.02001
11/23/2022,169.2,183.34
11/25/2022,167.09,181.24001
11/28/2022,164.00999,176.55001
11/29/2022,163.89,175.73
11/30/2022,171.91,185.87
12/1/2022,171.48,184.01
12/2/2022,168.63,182.88001
12/5/2022,167.84,180.2199
12/6/2022,166.50999,175.99001
12/7/2022,166.00999,176.24001
12/8/2022,169.64999,180.95
12/9/2022,168.67999,178.96001
12/12/2022,172.25999,181.67
12/13/2022,175.49001,185.39
12/14/2022,171.67999,182.68
12/15/2022,166.09,175.4
12/16/2022,166.82001,173.7
12/19/2022,165.14,170.14
12/20/2022,164.33,169.56
12/21/2022,167.41,173.60001
12/22/2022,163.75,168.11001
12/23/2022,163.84,167.53
12/27/2022,162.2,164.02001
12/28/2022,160.28,161.43
12/29/2022,163.98,166.88001
12/30/2022,164.03,167.23
1/3/2023,162.45,164.86001
1/4/2023,165.91,168.42
1/5/2023,159.69,165.26
1/6/2023,165.52,172.86001
1/9/2023,167.10001,177.06
1/10/2023,169.22,180.10001
1/11/2023,169.78999,181.87
1/12/2023,168.67,183.66001
1/13/2023,168.98,185.57001
1/17/2023,166.91,186.69001
1/18/2023,166,186.60001
1/19/2023,163.13,180.86001
1/20/2023,165.17,185.98
1/23/2023,169.66,195.43
1/24/2023,168.86,193.66001
1/25/2023,168.45,194.33001
1/26/2023,170.74001,197.65
1/27/2023,170.83,197.60001
1/30/2023,168.92999,191.85001
1/31/2023,171.47,196.11001
2/1/2023,176.59,206.36001
2/2/2023,179.3,210.4
2/3/2023,178.82001,206.42
2/6/2023,177.55,202.75
2/7/2023,181.02,208.52001
2/8/2023,177.75999,204.44001
2/9/2023,178.52,205.36001
2/10/2023,178.46001,202.515
2/13/2023,180.45,205.65
2/14/2023,182.53999,208.93
2/15/2023,196.17999,208.4
2/16/2023,193.83,203.64
2/17/2023,192.71001,200.48
2/21/2023,185.97,193.28
2/22/2023,183.75999,193.21001
2/23/2023,185.64999,197.95
2/24/2023,182.94,195.80001
2/27/2023,183.17,196.86001
2/28/2023,183.47,198.32001
3/1/2023,183.11,199.26
3/2/2023,184.59,199.75
3/3/2023,186.25,203.41001
3/6/2023,185.52,200.36001
3/7/2023,184.94,198.44001
3/8/2023,186.57001,202.88001
3/9/2023,183.56,198.9
3/10/2023,181.75999,193.51
3/13/2023,182.55,193.06
3/14/2023,186.58,198.57001
3/15/2023,182.92999,194.5
3/16/2023,186.63,201.05001
3/17/2023,185.85001,198.19001
3/20/2023,187.06,201.61001
3/21/2023,188.39999,203.49001
3/22/2023,186.61,200.01
3/23/2023,189.45,205.59
3/24/2023,187.69,201.47001
3/27/2023,184.77,200.67
3/28/2023,183.60001,198.10001
3/29/2023,189.17,205.38001
3/30/2023,194.21001,206.59
3/31/2023,197.22,208.62
4/3/2023,196.28,205.29
4/4/2023,195.12,200.32001
4/5/2023,190.37,196.69001
4/6/2023,187.17,195.73
4/10/2023,190.95,200.18
4/11/2023,189.41,198.62
4/12/2023,187.28999,193.41001
4/13/2023,189.10001,196.01
4/14/2023,188.50999,194.73
4/17/2023,189.57001,196.12
4/18/2023,189.58,196.69001
4/19/2023,188.55,194.17
4/20/2023,186.98,192.2
4/21/2023,186.34,191.31
4/24/2023,186.96001,189.79
4/25/2023,181.14,182.17
4/26/2023,180.66,182.63001
4/27/2023,177.62,176.51
4/28/2023,179.88,178.25
5/1/2023,182.53999,180.15
5/2/2023,183.66,179.47001
5/3/2023,182.39,178.04
5/4/2023,181.33,174.52001
5/5/2023,183.39,178.12
5/8/2023,184.52,178.75
5/9/2023,179.62,175.7
5/10/2023,181.42999,178.09
5/11/2023,180.59,176.46001
5/12/2023,180.57001,177.67
5/15/2023,184.37,182.37
5/16/2023,182.78999,182.46001
5/17/2023,187.96001,187.76
5/18/2023,192.25999,193.14
5/19/2023,190.53,193.01
5/22/2023,191.31,195.23
5/23/2023,187.92,192.66001
5/24/2023,173.2,187.78
5/25/2023,172.39,196.29
5/26/2023,176.53,209.76
5/30/2023,177.42999,208.81
5/31/2023,177.69,203.74001
6/1/2023,180.41,208.93
6/2/2023,179.8,208.67
6/5/2023,174.98,204.22001
6/6/2023,177.97,207.12
6/7/2023,180.37,209.37
6/8/2023,181.67999,210.78
6/9/2023,182.46001,210.34
6/12/2023,187.66,216.78
6/13/2023,192.37,220.48
6/14/2023,191.89,221.45
6/15/2023,189.66,218.96001
6/16/2023,188.36,217.63001
6/20/2023,187.98,215.54
6/21/2023,185.44,211.45
6/22/2023,186.11,212.72001
6/23/2023,185.94,207.60001
6/26/2023,186.34,208.78
6/27/2023,192.38,216.56
6/28/2023,189.89999,215
6/29/2023,189.48,217.57001
6/30/2023,194.81,221.29
7/3/2023,194.33,222.85001
7/5/2023,190,217.48
7/6/2023,186.19,214.24001
7/7/2023,185.31,216.16001
7/10/2023,191.05,221.4
7/11/2023,190.95,222.21001
7/12/2023,195.39999,226.65
7/13/2023,198.27,231.80001
7/14/2023,191.97,225.73
7/17/2023,196.36,231.61001
7/18/2023,196.5,231.97001
7/19/2023,195.78999,229.5
7/20/2023,189.64999,221.13001
7/21/2023,191.96001,222.9
7/24/2023,192.37,221.86001
7/25/2023,195.66,226.02001
7/26/2023,191.52,221.79
7/27/2023,195.45,221.95
7/28/2023,198.42,226.52001
7/31/2023,199.53,229
8/1/2023,199.48,227.03
8/2/2023,192.46001,218.06
8/3/2023,191.49001,218.81
8/4/2023,188.35001,218.82001
8/7/2023,190.10001,220.21001
8/8/2023,186.61,216.28
8/9/2023,184.81,212.65
8/10/2023,184.71001,211.11001
8/11/2023,183.21001,207.49001
8/14/2023,185.39,212.08001
8/15/2023,181.32001,208.17
8/16/2023,177.17,203.81
8/17/2023,175.49001,200.36001
8/18/2023,175.75,200.75
8/21/2023,177.22,205.23
8/22/2023,176.66,204.64
8/23/2023,177.48,209.51
8/24/2023,173.69,201.96001
8/25/2023,178.16,203.09
8/28/2023,180.33,205.74001
8/29/2023,182.56,211.09
8/30/2023,181.57001,210.75
8/31/2023,181.78,213.13001
9/1/2023,182.42999,214.26
9/5/2023,181.53999,212.42
9/6/2023,182.17999,210.85001
9/7/2023,178.46001,204.68
9/8/2023,177.47,203.11001
9/11/2023,177.64999,202.03
9/12/2023,175.05,200.58001
9/13/2023,176.17,200.39
9/14/2023,179.67,204.2481
9/15/2023,178.14,199.57001
9/18/2023,179.72,199.00701
9/19/2023,178.75,197.51
9/20/2023,176.08,194.51
9/21/2023,173.84,190.30001
9/22/2023,175.48,192.61001
9/25/2023,175.42999,193.77001
9/26/2023,172.34,190.05001
9/27/2023,172.81,191.88001
9/28/2023,176.41,195.15
9/29/2023,175.09,196.01
10/2/2023,175.42999,195.83001
10/3/2023,171.50999,190.85001
10/4/2023,173.78999,192.56
10/5/2023,172.10001,190.28
10/6/2023,173.97,194.72001
10/9/2023,173.32001,193.12
10/10/2023,175.97,196.59
10/11/2023,174.92,197.15
10/12/2023,173.60001,195.27001
10/13/2023,171.07001,187.03
10/16/2023,172.75,191.15
10/17/2023,172.61,190.65
10/18/2023,171.27,186.17
10/19/2023,168.72,181.96001
10/20/2023,166.52,178.98
10/23/2023,163.87,176.35001
10/24/2023,164.92999,178.69001
10/25/2023,159.78999,171.16001
10/26/2023,160.86,170.76
10/27/2023,160.57001,171.23
10/30/2023,155.88,166.78
10/31/2023,157.33,169.80001
11/1/2023,159.24001,170.35001
11/2/2023,164.34,175.78
11/3/2023,167.92,181.89
11/6/2023,167.57001,180.54
11/7/2023,168.11,181.15
11/8/2023,168.91,180.36001
11/9/2023,167.13,177.01
11/10/2023,172.32001,185.10001
11/13/2023,170.66,183.93
11/14/2023,177.58,194.17
11/15/2023,180.78,197.23
11/16/2023,179.84,196.04
11/17/2023,183.05,198.01
11/20/2023,183.82001,201.80001
11/21/2023,181.25,197.10001
11/22/2023,182.67,198.37
11/24/2023,183.05,198.84
11/27/2023,183.77,198.60001
11/28/2023,183.2,197.86001
11/29/2023,182.71001,200.72001
11/30/2023,183.38,199.36001
12/1/2023,183.07001,201.98
12/4/2023,183.25999,201.46001
12/5/2023,180.63,198.74001
12/6/2023,180.57001,197.81
12/7/2023,184.38,202.82001
12/8/2023,184.88,205.78
12/11/2023,190.13,210.52001
12/12/2023,190.97,210.07001
12/13/2023,192.27,215.12
12/14/2023,200.17,223.98
12/15/2023,200.88,224.25
12/18/2023,196.59,223.30001
12/19/2023,197.83,224.66001
12/20/2023,192.19,217.30001
12/21/2023,196.28,224.4
12/22/2023,197.10001,225.64
12/26/2023,198.87,229.29
12/27/2023,199.35001,229.06
12/28/2023,200.24001,228.27001
12/29/2023,198.56,224.79
