date,PEP,XLP
2021-03-25,139.63,67.39
2021-03-26,142.7,68.58
2021-03-29,144.81,69.27
2021-03-30,142.53999,68.53
2021-03-31,141.45,68.31
2021-04-01,141.28,67.98
2021-04-05,143.16,68.85
2021-04-06,143.67,69.14
2021-04-07,143.41,68.97
2021-04-08,142.53999,69.04
2021-04-09,142.57001,68.92
2021-04-12,143.02,69.29
2021-04-13,143.05,68.92
2021-04-14,142.11,68.86
2021-04-15,142.31,69.41
2021-04-16,144.16,69.81
2021-04-19,144.75,69.54
2021-04-20,145.71001,69.92
2021-04-21,146.98,70.27
2021-04-22,146.07001,69.75
2021-04-23,145.83,69.57
2021-04-26,143.36,68.79
2021-04-27,142.89,68.74
2021-04-28,141.83,68.79
2021-04-29,143.94,69.52
2021-04-30,144.16,69.58
2021-05-03,145.78999,70.15
2021-05-04,143.96001,69.79
2021-05-05,143.89,69.74
2021-05-06,145.55499,70.64
2021-05-07,145.56,70.64
2021-05-10,146.72,71.18
2021-05-11,145.64999,70.56
2021-05-12,144.23,69.62
2021-05-13,146.37,70.6
2021-05-14,146.59,70.91
2021-05-17,146.17,70.81
2021-05-18,145.50999,70.59
2021-05-19,145.42999,70.36
2021-05-20,147.23,71.01
2021-05-21,147.10001,71.02
2021-05-24,147.85001,71.23
2021-05-25,148.3,71.25
2021-05-26,148.3,71.1
2021-05-27,146.50999,70.66
2021-05-28,147.94,70.81
2021-06-01,147.63,70.57
2021-06-02,148.22,70.83
2021-06-03,147.67,71.27
2021-06-04,147.84,71.52
2021-06-07,147.75,71.4
2021-06-08,146.37,70.8
2021-06-09,146.10001,70.46
2021-06-10,147.60001,70.9
2021-06-11,147.69,70.94
2021-06-14,148.57001,70.9
2021-06-15,148.58,70.73
2021-06-16,147.10001,69.79
2021-06-17,148.52,70.04
2021-06-18,145.42,68.8
2021-06-21,146.56,69.14
2021-06-22,146.78,69.24
2021-06-23,144.85001,68.81
2021-06-24,145.67,69.15
2021-06-25,146.41,69.68
2021-06-28,147.03999,69.74
2021-06-29,146.94,69.43
2021-06-30,148.17,69.97
2021-07-01,148.2,69.76
2021-07-02,148.91,69.93
2021-07-06,149.13,69.64
2021-07-07,149.78999,70.01
2021-07-08,149.86,69.75
2021-07-09,149.48,70.15
2021-07-12,149.50999,70.04
2021-07-13,152.96001,70.02
2021-07-14,154.53999,70.64
2021-07-15,155.25,70.93
2021-07-16,155.82001,71.04
2021-07-19,155.8,70.83
2021-07-20,155.82001,70.85
2021-07-21,155.24001,70.67
2021-07-22,155.19,70.55
2021-07-23,157.17999,71.4
2021-07-26,157.07001,71.52
2021-07-27,157.94,71.67
2021-07-28,156.49001,71.04
2021-07-29,156.81,71.39
2021-07-30,156.95,71.51
2021-08-02,156.32001,71.21
2021-08-03,156.67,71.53
2021-08-04,154.05,70.6
2021-08-05,154.31,70.94
2021-08-06,154.33,70.94
2021-08-09,154.35001,71.2
2021-08-10,154.42999,71.71
2021-08-11,155.03999,71.95
2021-08-12,155.07001,71.91
2021-08-13,156.52,72.51
2021-08-16,158.05,72.93
2021-08-17,157.89999,72.97
2021-08-18,156.28,72.06
2021-08-19,158.91,72.64
2021-08-20,158.35001,72.76
2021-08-23,157.85001,72.53
2021-08-24,155.89,71.98
2021-08-25,155.2,71.86
2021-08-26,154.63,71.53
2021-08-27,154.94,71.78
2021-08-30,156.0,72.1
2021-08-31,156.39,72.26
2021-09-01,157.91,72.64
2021-09-02,156.95,72.92
2021-09-03,157.09,72.83
2021-09-07,154.53,71.99
2021-09-08,156.72,72.61
2021-09-09,155.73,72.19
2021-09-10,155.46001,71.88
2021-09-13,155.75999,72.06
2021-09-14,155.14999,71.73
2021-09-15,156.02,71.99
2021-09-16,155.56,71.75
2021-09-17,154.13,71.36
2021-09-20,153.61,70.21
2021-09-21,153.53999,70.13
2021-09-22,154.00999,70.33
2021-09-23,154.13,70.59
2021-09-24,154.2,70.62
2021-09-27,152.72,70.3
2021-09-28,151.05,69.47
2021-09-29,152.3,70.1
2021-09-30,150.41,68.84
2021-10-01,150.95,69.02
2021-10-04,150.2,68.8
2021-10-05,151.09,69.15
2021-10-06,154.96001,69.82
2021-10-07,156.39,70.13
2021-10-08,156.03,70.05
2021-10-11,156.24001,70.03
2021-10-12,156.92999,70.06
2021-10-13,157.99001,70.19
2021-10-14,159.25999,70.98
2021-10-15,158.81,70.81
2021-10-18,158.09,70.39
2021-10-19,160.10001,70.42
2021-10-20,161.31,70.83
2021-10-21,159.17999,70.74
2021-10-22,159.97,71.29
2021-10-25,159.22,71.24
2021-10-26,161.17,71.49
2021-10-27,160.61,71.07
2021-10-28,161.62,71.32
2021-10-29,161.60001,71.25
2021-11-01,161.25999,71.36
2021-11-02,162.74001,71.84
2021-11-03,164.3,72.51
2021-11-04,164.31,72.58
2021-11-05,166.0,73.0
2021-11-08,162.42999,72.42
2021-11-09,163.50999,72.67
2021-11-10,164.03999,72.89
2021-11-11,162.69,72.84
2021-11-12,162.64999,72.84
2021-11-15,163.8,73.19
2021-11-16,163.31,72.73
2021-11-17,163.37,72.57
2021-11-18,163.42,72.31
2021-11-19,163.81,72.05
2021-11-22,164.14999,72.62
2021-11-23,165.25,73.1
2021-11-24,163.74001,72.88
2021-11-26,161.14,71.96
2021-11-29,164.14,72.14
2021-11-30,159.78,70.29
2021-12-01,160.16,69.95
2021-12-02,160.62,70.69
2021-12-03,164.71001,71.57
2021-12-06,166.42,72.83
2021-12-07,166.23,72.99
2021-12-08,166.52,72.76
2021-12-09,166.31,72.96
2021-12-10,168.97,74.19
2021-12-13,169.81,75.16
2021-12-14,169.39,75.21
2021-12-15,171.57001,75.97
2021-12-16,171.82001,76.51
2021-12-17,168.3,75.2
2021-12-20,169.42,74.71
2021-12-21,168.92,74.61
2021-12-22,169.97,75.08
2021-12-23,169.78,75.25
2021-12-27,171.47,76.05
2021-12-28,172.36,76.48
2021-12-29,172.97,76.83
2021-12-30,172.67,76.59
2021-12-31,173.71001,77.11
2022-01-03,172.98,77.1
2022-01-04,173.23,77.62
2022-01-05,173.82001,77.55
2022-01-06,173.86,77.34
2022-01-07,174.08,77.42
2022-01-10,174.17,76.81
2022-01-11,174.09,76.72
2022-01-12,173.89999,76.75
2022-01-13,174.17999,76.89
2022-01-14,175.64,77.03
2022-01-18,173.96001,75.92
2022-01-19,175.21001,76.4
2022-01-20,173.94,75.9
2022-01-21,174.22,75.96
2022-01-24,173.33,75.71
2022-01-25,171.34,74.87
2022-01-26,169.53,74.3
2022-01-27,169.37,74.8
2022-01-28,172.67,75.68
2022-01-31,173.52,75.97
2022-02-01,172.34,75.9
2022-02-02,175.47,76.81
2022-02-03,175.37,76.83
2022-02-04,172.49001,75.89
2022-02-07,171.81,76.03
2022-02-08,172.02,76.32
2022-02-09,171.94,76.34
2022-02-10,168.37,75.52
2022-02-11,168.58,75.25
2022-02-14,166.7,75.04
2022-02-15,165.96001,75.17
2022-02-16,166.3,75.31
2022-02-17,166.75,75.89
2022-02-18,167.71001,76.03
2022-02-22,168.35001,75.44
2022-02-23,166.69,74.83
2022-02-24,163.78999,73.54
2022-02-25,168.38,75.91
2022-02-28,163.74001,74.9
2022-03-01,162.27,74.46
2022-03-02,164.52,75.25
2022-03-03,163.27,75.86
2022-03-04,165.75,75.87
2022-03-07,162.45,74.49
2022-03-08,157.87,72.48
2022-03-09,157.39999,72.97
2022-03-10,154.50999,72.28
2022-03-11,153.73,71.44
2022-03-14,155.89,71.82
2022-03-15,159.0,73.43
2022-03-16,159.7,73.51
2022-03-17,160.94,74.02
2022-03-18,162.78999,74.19
2022-03-21,162.56,73.95
2022-03-22,164.34,74.5
2022-03-23,163.48,73.9
2022-03-24,164.47,74.42
2022-03-25,165.24001,75.04
2022-03-28,165.73,75.35
2022-03-29,168.19,76.02
2022-03-30,167.96001,76.07
2022-03-31,167.38,75.89
2022-04-01,169.75999,76.65
2022-04-04,169.32001,76.41
2022-04-05,169.5,76.48
2022-04-06,172.39,77.45
2022-04-07,172.55,78.39
2022-04-08,173.13,78.72
2022-04-11,172.60001,78.4
2022-04-12,173.3,78.42
2022-04-13,173.0,78.86
2022-04-14,171.89999,78.84
2022-04-18,170.42,78.19
2022-04-19,172.89999,79.38
2022-04-20,175.47,80.57
2022-04-21,174.84,80.5
2022-04-22,172.14999,79.24
2022-04-25,173.74001,79.59
2022-04-26,173.3,78.36
2022-04-27,174.85001,78.65
2022-04-28,177.5,79.81
2022-04-29,171.71001,77.64
2022-05-02,167.75999,76.62
2022-05-03,167.99001,76.4
2022-05-04,173.86,78.12
2022-05-05,170.39,76.64
2022-05-06,170.41,76.72
2022-05-09,171.7,76.69
2022-05-10,171.49001,76.16
2022-05-11,170.66,75.83
2022-05-12,170.39999,75.81
2022-05-13,173.72,76.95
2022-05-16,175.47,77.3
2022-05-17,174.46001,76.77
2022-05-18,163.64999,71.83
2022-05-19,161.2,70.55
2022-05-20,162.21001,70.7
2022-05-23,165.60001,72.16
2022-05-24,167.82001,73.34
2022-05-25,168.97,73.36
2022-05-26,170.11,74.14
2022-05-27,171.77,75.0
2022-05-31,167.75,74.47
2022-06-01,166.49001,73.5
2022-06-02,166.67999,74.57
2022-06-03,164.85001,73.82
2022-06-06,165.53999,73.85
2022-06-07,166.56,74.24
2022-06-08,165.73,73.33
2022-06-09,162.78,72.23
2022-06-10,162.52,71.92
2022-06-13,159.74001,70.37
2022-06-14,156.12,69.54
2022-06-15,157.78999,69.61
2022-06-16,157.03,69.08
2022-06-17,157.06,68.83
2022-06-21,160.71001,70.14
2022-06-22,162.03,70.09
2022-06-23,164.10001,71.45
2022-06-24,166.13,72.85
2022-06-27,166.35001,72.65
2022-06-28,164.00999,71.68
2022-06-29,166.73,72.13
2022-06-30,166.66,72.18
2022-07-01,169.39,73.22
2022-07-05,169.00999,72.75
2022-07-06,170.7,72.96
2022-07-07,170.36,73.03
2022-07-08,171.88,72.9
2022-07-11,170.47,72.8
2022-07-12,169.5,72.59
2022-07-13,170.10001,72.64
2022-07-14,170.98,72.7
2022-07-15,171.12,72.94
2022-07-18,168.25999,72.23
2022-07-19,170.06,72.99
2022-07-20,168.25999,72.5
2022-07-21,168.50999,72.72
2022-07-22,169.61,73.2
2022-07-25,169.85001,73.56
2022-07-26,171.83,73.39
2022-07-27,171.59,73.89
2022-07-28,174.84,75.07
2022-07-29,174.96001,74.49
2022-08-01,176.95,75.42
2022-08-02,175.49001,74.82
2022-08-03,176.83,75.31
2022-08-04,175.87,74.81
2022-08-05,174.55,74.64
2022-08-08,173.85001,74.6
2022-08-09,174.5,74.49
2022-08-10,175.94,75.04
2022-08-11,175.03999,74.86
2022-08-12,177.33,75.51
2022-08-15,179.28,76.26
2022-08-16,180.32001,77.12
2022-08-17,180.22,76.9
2022-08-18,180.39999,77.16
2022-08-19,180.17,76.91
2022-08-22,178.45,76.13
2022-08-23,178.37,75.8
2022-08-24,179.25999,75.99
2022-08-25,179.27,76.34
2022-08-26,175.03999,74.45
2022-08-29,174.49001,74.33
2022-08-30,172.99001,73.56
2022-08-31,172.27,73.11
2022-09-01,172.85001,73.52
2022-09-02,170.66,72.56
2022-09-06,169.50999,72.15
2022-09-07,173.25,73.45
2022-09-08,172.67,73.26
2022-09-09,173.22,73.98
2022-09-12,173.89999,74.27
2022-09-13,167.41,71.79
2022-09-14,168.67999,71.76
2022-09-15,165.88,71.16
2022-09-16,166.97,71.33
2022-09-19,168.73,71.34
2022-09-20,168.92,70.95
2022-09-21,168.44,70.68
2022-09-22,168.60001,70.58
2022-09-23,168.52,69.38
2022-09-26,168.45,69.43
2022-09-27,166.00999,68.23
2022-09-28,168.67,69.05
2022-09-29,166.61,67.91
2022-09-30,163.25999,66.73
2022-10-03,165.25,67.88
2022-10-04,167.11,68.91
2022-10-05,166.0,68.51
2022-10-06,162.8,67.51
2022-10-07,161.61,66.5
2022-10-10,161.82001,66.74
2022-10-11,162.59,67.29
2022-10-12,169.39,67.65
2022-10-13,174.61,68.77
2022-10-14,170.19,67.53
2022-10-17,172.73,68.26
2022-10-18,175.06,69.15
2022-10-19,173.36,68.83
2022-10-20,171.46001,67.87
2022-10-21,173.06,68.91
2022-10-24,177.67999,70.15
2022-10-25,178.27,71.07
2022-10-26,179.07001,71.54
2022-10-27,178.88,71.6
2022-10-28,182.23,73.17
2022-10-31,181.58,72.74
2022-11-01,180.75999,72.51
2022-11-02,178.24001,71.25
2022-11-03,177.78,71.01
2022-11-04,178.78,71.85
2022-11-07,180.21001,72.49
2022-11-08,180.71001,72.7
2022-11-09,178.55,71.91
2022-11-10,181.7,73.6
2022-11-11,178.05,73.52
2022-11-14,176.73,72.94
2022-11-15,177.19,73.55
2022-11-16,178.33,73.91
2022-11-17,180.03,73.89
2022-11-18,181.33,74.68
2022-11-21,184.82001,75.39
2022-11-22,184.84,75.94
2022-11-23,185.08,76.2
2022-11-25,184.11,76.25
2022-11-28,183.89,75.96
2022-11-29,182.59,75.67
2022-11-30,185.50999,77.19
2022-12-01,185.89999,76.84
2022-12-02,185.69,77.19
2022-12-05,183.12,76.22
2022-12-06,181.63,75.75
2022-12-07,182.17999,76.07
2022-12-08,183.78,76.48
2022-12-09,183.10001,75.89
2022-12-12,183.97,76.69
2022-12-13,183.87,76.58
2022-12-14,183.36,76.53
2022-12-15,180.25,75.23
2022-12-16,180.34,74.86
2022-12-19,181.34,74.28
2022-12-20,181.23,74.22
2022-12-21,182.5,74.96
2022-12-22,181.09,74.79
2022-12-23,182.25999,75.18
2022-12-27,183.07001,75.54
2022-12-28,181.75,74.6
2022-12-29,181.98,74.92
2022-12-30,180.66,74.55
2023-01-03,179.41,74.27
2023-01-04,178.97,74.56
2023-01-05,177.10001,73.81
2023-01-06,181.10001,75.78
2023-01-09,179.33,75.04
2023-01-10,177.85001,74.94
2023-01-11,178.05,74.98
2023-01-12,175.78,74.39
2023-01-13,175.24001,74.74
2023-01-17,176.06,74.79
2023-01-18,171.62,72.75
2023-01-19,169.63,72.06
2023-01-20,169.88,72.62
2023-01-23,169.12,72.85
2023-01-24,170.69,73.15
2023-01-25,171.92999,73.33
2023-01-26,170.22,73.07
2023-01-27,169.62,72.86
2023-01-30,169.48,72.95
2023-01-31,171.02,73.74
2023-02-01,171.56,74.33
2023-02-02,169.97,73.69
2023-02-03,169.12,73.4
2023-02-06,171.82001,73.49
2023-02-07,171.56,73.18
2023-02-08,171.16,72.62
2023-02-09,172.78,72.3
2023-02-10,176.2,72.97
2023-02-13,177.77,73.8
2023-02-14,175.77,73.13
2023-02-15,176.00999,73.27
2023-02-16,175.50999,72.74
2023-02-17,176.28,73.68
2023-02-21,176.17999,73.4
2023-02-22,176.12,73.29
2023-02-23,176.31,73.2
2023-02-24,175.96001,72.71
2023-02-27,175.91,72.63
2023-02-28,173.53,72.03
2023-03-01,171.33,71.5
2023-03-02,173.32001,72.48
2023-03-03,173.14999,72.54
2023-03-06,173.5,72.73
2023-03-07,172.64,72.01
2023-03-08,173.11,72.13
2023-03-09,171.8,71.46
2023-03-10,172.03,71.11
2023-03-13,173.71001,71.47
2023-03-14,173.53,72.12
2023-03-15,176.63,72.59
2023-03-16,176.50999,72.64
2023-03-17,175.13,72.11
2023-03-20,177.59,72.76
2023-03-21,178.00999,72.7
2023-03-22,176.50999,72.03
2023-03-23,175.64999,71.75
2023-03-24,179.09,72.97
2023-03-27,179.49001,73.36
2023-03-28,179.42999,73.49
2023-03-29,180.67,73.9
2023-03-30,180.83,74.11
2023-03-31,182.3,74.71
2023-04-03,182.5,75.1
2023-04-04,181.85001,74.95
2023-04-05,183.64,75.3
2023-04-06,184.36,75.36
2023-04-10,183.2,75.36
2023-04-11,182.92,75.58
2023-04-12,182.56,75.24
2023-04-13,184.38,75.66
2023-04-14,183.50999,75.18
2023-04-17,184.45,75.66
2023-04-18,184.83,75.89
2023-04-19,184.72,75.84
2023-04-20,185.33,76.02
2023-04-21,185.41,76.57
2023-04-24,185.5,76.88
2023-04-25,189.71001,76.78
2023-04-26,188.53999,76.18
2023-04-27,189.69,77.03
2023-04-28,190.89,77.44
2023-05-01,191.67999,77.5
2023-05-02,192.25,77.29
2023-05-03,192.17999,76.66
2023-05-04,193.38,76.47
2023-05-05,194.27,77.18
2023-05-08,193.35001,76.95
2023-05-09,194.14,76.71
2023-05-10,194.27,76.59
2023-05-11,195.34,76.82
2023-05-12,196.12,77.12
2023-05-15,194.27,76.93
2023-05-16,193.42999,76.28
2023-05-17,192.06,76.24
2023-05-18,191.56,75.87
2023-05-19,191.84,75.92
2023-05-22,186.64,74.77
2023-05-23,186.07001,74.22
2023-05-24,184.89,73.74
2023-05-25,183.8,73.18
2023-05-26,183.58,73.43
2023-05-30,181.61,72.59
2023-05-31,182.35001,72.67
2023-06-01,182.19,72.61
2023-06-02,184.06,73.61
2023-06-05,184.19,73.34
2023-06-06,181.56,72.97
2023-06-07,180.11,72.73
2023-06-08,182.10001,73.23
2023-06-09,182.35001,73.11
2023-06-12,181.89999,73.09
2023-06-13,181.53999,73.39
2023-06-14,183.17,73.84
2023-06-15,185.71001,74.58
2023-06-16,186.03999,74.67
2023-06-20,185.31,73.58
2023-06-21,185.42999,73.84
2023-06-22,187.35001,74.27
2023-06-23,186.07001,73.78
2023-06-26,184.89,73.88
2023-06-27,186.22,74.1
2023-06-28,183.7,73.6
2023-06-29,183.88,73.53
2023-06-30,185.22,74.17
2023-07-03,185.60001,74.75
2023-07-05,186.58,74.62
2023-07-06,186.60001,74.43
2023-07-07,183.08,73.46
2023-07-10,184.3,73.44
2023-07-11,183.98,73.55
2023-07-12,183.17,73.72
2023-07-13,187.53,74.03
2023-07-14,188.21001,74.28
2023-07-17,185.63,74.06
2023-07-18,184.45,73.98
2023-07-19,186.25999,74.73
2023-07-20,189.3,75.37
2023-07-21,190.16,75.63
2023-07-24,190.92,75.92
2023-07-25,191.36,75.9
2023-07-26,191.60001,75.99
2023-07-27,188.53,75.32
2023-07-28,190.31,76.1
2023-07-31,187.46001,75.75
2023-08-01,186.82001,75.34
2023-08-02,188.31,75.61
2023-08-03,187.12,75.4
2023-08-04,184.60001,74.65
2023-08-07,186.89,75.26
2023-08-08,184.44,74.72
2023-08-09,183.98,74.83
2023-08-10,183.75,74.68
2023-08-11,184.03999,74.8
2023-08-14,183.62,74.43
2023-08-15,181.35001,73.63
2023-08-16,181.21001,73.46
2023-08-17,178.45,72.75
2023-08-18,178.17999,73.02
2023-08-21,177.05,72.53
2023-08-22,175.7,72.12
2023-08-23,178.12,72.6
2023-08-24,177.17999,72.02
2023-08-25,179.42,72.42
2023-08-28,180.25,72.75
2023-08-29,180.92999,73.01
2023-08-30,181.08,73.13
2023-08-31,177.92,72.76
2023-09-01,175.32001,72.14
2023-09-05,174.16,71.52
2023-09-06,174.73,71.44
2023-09-07,176.39999,71.61
2023-09-08,176.27,71.7
2023-09-11,178.92999,72.32
2023-09-12,178.27,71.7
2023-09-13,179.67999,71.92
2023-09-14,181.23,72.65
2023-09-15,179.84,72.05
2023-09-18,179.38,71.54
2023-09-19,178.32001,71.37
2023-09-20,178.38,71.44
2023-09-21,175.38,70.52
2023-09-22,175.27,70.14
2023-09-25,174.33,69.89
2023-09-26,172.52,69.37
2023-09-27,169.57001,68.8
2023-09-28,169.5,69.01
2023-09-29,169.44,68.81
2023-10-02,169.17,68.34
2023-10-03,167.7,67.85
2023-10-04,168.91,68.39
2023-10-05,160.10001,67.04
2023-10-06,160.28999,66.67
2023-10-09,161.36,66.73
2023-10-10,164.39999,67.41
2023-10-11,162.62,66.95
2023-10-12,158.08,66.22
2023-10-13,160.0,66.8
2023-10-16,161.08,67.49
2023-10-17,160.37,67.78
2023-10-18,162.03,68.03
2023-10-19,160.56,67.53
2023-10-20,160.0,67.27
2023-10-23,160.08,67.14
2023-10-24,162.19,67.71
2023-10-25,162.35001,67.94
2023-10-26,161.41,67.5
2023-10-27,159.62,66.58
2023-10-30,162.28,67.62
2023-10-31,163.28,67.86
2023-11-01,164.87,67.79
2023-11-02,166.83,68.67
2023-11-03,166.78999,68.75
2023-11-06,166.7,68.86
2023-11-07,167.17999,69.03
2023-11-08,167.39,68.76
2023-11-09,166.16,68.48
2023-11-10,166.92,68.96
2023-11-13,167.77,69.18
2023-11-14,168.11,69.89
2023-11-15,167.25,70.45
2023-11-16,167.71001,69.58
2023-11-17,166.75999,69.49
2023-11-20,166.52,69.44
2023-11-21,167.8,69.65
2023-11-22,169.22,70.15
2023-11-24,169.37,70.41
2023-11-27,168.32001,70.21
2023-11-28,168.86,70.53
2023-11-29,167.16,69.96
2023-11-30,168.28999,70.66
2023-12-01,168.69,70.95
2023-12-04,169.14,71.04
2023-12-05,167.94,70.48
2023-12-06,167.50999,70.3
2023-12-07,167.46001,70.6
2023-12-08,165.67999,70.11
2023-12-11,167.82001,70.78
2023-12-12,168.47,71.01
2023-12-13,172.00999,72.3
2023-12-14,168.25,71.24
2023-12-15,167.0,71.24
2023-12-18,168.91,71.44
2023-12-19,167.95,71.58
2023-12-20,165.69,70.19
2023-12-21,166.97,70.68
2023-12-22,167.67999,71.22
2023-12-26,168.86,71.52
2023-12-27,169.39999,71.85
2023-12-28,169.39,71.88
2023-12-29,169.84,72.03
