date,INTC,XLK
2022-07-01,36.34,127.41
2022-07-05,36.69,129.00999
2022-07-06,36.99,130.12
2022-07-07,38.14,132.81
2022-07-08,37.99,132.87
2022-07-11,37.2,131.03999
2022-07-12,37.21,129.25
2022-07-13,37.21,128.91
2022-07-14,37.71,130.09
2022-07-15,38.62,132.38
2022-07-18,38.71,131.10001
2022-07-19,40.22,135.10001
2022-07-20,40.56,137.21001
2022-07-21,40.61,139.14
2022-07-22,39.2,137.22
2022-07-25,39.16,136.35001
2022-07-26,38.96,134.14
2022-07-27,40.18,139.91
2022-07-28,39.71,142.03999
2022-07-29,36.31,144.22
2022-08-01,36.96,143.91
2022-08-02,36.01,142.89
2022-08-03,36.52,146.69
2022-08-04,35.66,147.36
2022-08-05,35.39,147.02
2022-08-08,35.38,145.77
2022-08-09,34.52,144.31
2022-08-10,35.37,148.25
2022-08-11,35.59,147.67
2022-08-12,36.11,150.61
2022-08-15,36.34,151.56
2022-08-16,36.19,151.14999
2022-08-17,35.78,150.07001
2022-08-18,36.2,150.85001
2022-08-19,35.38,148.11
2022-08-22,33.84,143.98
2022-08-23,33.95,143.60001
2022-08-24,33.86,143.69
2022-08-25,34.89,146.12
2022-08-26,33.36,139.88
2022-08-29,32.94,138.03
2022-08-30,32.26,136.59
2022-08-31,31.92,135.25999
2022-09-01,31.76,134.60001
2022-09-02,31.22,132.85001
2022-09-06,30.36,131.97
2022-09-07,30.65,134.08
2022-09-08,30.75,134.53999
2022-09-09,31.46,137.2
2022-09-12,31.56,139.39999
2022-09-13,29.29,132.0
2022-09-14,29.18,132.48
2022-09-15,28.84,129.42999
2022-09-16,29.24,128.71001
2022-09-19,29.44,129.44
2022-09-20,28.96,128.67999
2022-09-21,28.47,126.67
2022-09-22,28.07,125.38
2022-09-23,27.52,123.74
2022-09-26,26.97,122.88
2022-09-27,26.89,123.04
2022-09-28,27.13,124.34
2022-09-29,26.38,121.1
2022-09-30,25.77,118.78
2022-10-03,26.97,122.46
2022-10-04,27.7,126.57
2022-10-05,27.64,126.99
2022-10-06,27.18,125.95
2022-10-07,25.72,120.77
2022-10-10,25.2,118.74
2022-10-11,25.04,116.92
2022-10-12,25.33,116.56
2022-10-13,26.42,120.18
2022-10-14,25.91,116.8
2022-10-17,26.42,120.36
2022-10-18,25.87,121.38
2022-10-19,26.0,121.03
2022-10-20,26.08,121.1
2022-10-21,26.97,124.34
2022-10-24,27.18,126.06
2022-10-25,27.41,128.47
2022-10-26,27.21,125.61
2022-10-27,26.27,124.18
2022-10-28,29.07,129.58
2022-10-31,28.43,127.87
2022-11-01,28.3,126.8
2022-11-02,27.42,122.42
2022-11-03,27.39,118.82
2022-11-04,28.2,120.99
2022-11-07,28.41,123.01
2022-11-08,28.48,124.19
2022-11-09,27.52,120.96
2022-11-10,29.76,130.89999
2022-11-11,30.43,133.14
2022-11-14,30.35,132.0
2022-11-15,30.71,133.60001
2022-11-16,29.53,131.77
2022-11-17,29.89,131.94
2022-11-18,29.87,132.09
2022-11-21,28.94,130.67
2022-11-22,29.82,133.2
2022-11-23,29.67,134.38
2022-11-25,29.34,133.60001
2022-11-28,28.725,130.74001
2022-11-29,28.9,129.46001
2022-11-30,30.07,135.96001
2022-12-01,29.83,136.14999
2022-12-02,29.41,135.36
2022-12-05,29.17,133.11
2022-12-06,28.6,130.25999
2022-12-07,28.33,129.60001
2022-12-08,28.44,131.72
2022-12-09,28.24,130.91
2022-12-12,28.69,133.77
2022-12-13,28.73,135.35001
2022-12-14,28.26,134.21001
2022-12-15,27.15,129.19
2022-12-16,26.92,127.48
2022-12-19,26.79,125.42
2022-12-20,26.44,125.61
2022-12-21,26.83,127.69
2022-12-22,25.97,124.47
2022-12-23,26.09,124.6
2022-12-27,25.94,123.42
2022-12-28,25.54,121.43
2022-12-29,26.21,124.61
2022-12-30,26.43,124.44
2023-01-03,26.73,123.26
2023-01-04,27.68,123.58
2023-01-05,27.56,121.18
2023-01-06,28.73,124.73
2023-01-09,29.31,126.18
2023-01-10,29.44,126.96
2023-01-11,29.85,129.16
2023-01-12,30.29,130.12
2023-01-13,30.11,130.49001
2023-01-17,29.6,131.08
2023-01-18,28.81,129.39
2023-01-19,28.42,127.88
2023-01-20,29.22,131.34
2023-01-23,30.27,134.33
2023-01-24,29.92,134.27
2023-01-25,29.7,133.99001
2023-01-26,30.09,136.13
2023-01-27,28.16,136.7
2023-01-30,27.95,134.09
2023-01-31,28.26,135.96001
2023-02-01,29.07,139.16
2023-02-02,30.19,142.96001
2023-02-03,30.32,141.77
2023-02-06,28.69,140.03999
2023-02-07,29.05,143.53999
2023-02-08,28.24,141.81
2023-02-09,27.73,141.03
2023-02-10,27.8,140.38
2023-02-13,28.55,142.81
2023-02-14,28.64,143.42
2023-02-15,28.85,144.09
2023-02-16,28.2,141.59
2023-02-17,27.61,139.82001
2023-02-21,26.06,136.5
2023-02-22,25.47,136.3
2023-02-23,25.61,138.56
2023-02-24,25.14,136.09
2023-02-27,24.9,136.82001
2023-02-28,24.93,136.52
2023-03-01,25.33,135.52
2023-03-02,26.2,137.19
2023-03-03,26.4,140.14
2023-03-06,25.99,140.81
2023-03-07,25.53,139.06
2023-03-08,25.98,140.21001
2023-03-09,26.44,138.2
2023-03-10,27.22,135.77
2023-03-13,26.95,136.50999
2023-03-14,28.01,139.66
2023-03-15,28.41,139.74001
2023-03-16,30.18,143.66
2023-03-17,29.81,143.46001
2023-03-20,29.16,143.53
2023-03-21,28.46,144.69
2023-03-22,28.13,143.25
2023-03-23,29.03,145.58
2023-03-24,29.36,145.96001
2023-03-27,29.18,144.83
2023-03-28,29.29,144.14999
2023-03-29,31.52,147.17
2023-03-30,32.09,148.88
2023-03-31,32.67,151.00999
2023-04-03,32.89,150.77
2023-04-04,33.1,149.94
2023-04-05,32.83,148.23
2023-04-06,32.81,149.07001
2023-04-10,32.52,148.99001
2023-04-11,32.35,147.59
2023-04-12,32.02,146.75
2023-04-13,32.13,149.48
2023-04-14,31.89,148.64999
2023-04-17,32.14,149.19
2023-04-18,31.83,149.64999
2023-04-19,31.15,149.22
2023-04-20,30.86,148.24001
2023-04-21,30.3,147.75999
2023-04-24,29.66,147.11
2023-04-25,28.88,143.97
2023-04-26,29.05,146.11
2023-04-27,29.86,149.21001
2023-04-28,31.06,150.83
2023-05-01,30.3,150.92
2023-05-02,29.77,149.50999
2023-05-03,30.65,148.25
2023-05-04,31.24,147.53999
2023-05-05,30.99,151.24001
2023-05-08,30.77,151.16
2023-05-09,30.1,150.0
2023-05-10,29.97,151.83
2023-05-11,28.86,151.14999
2023-05-12,28.95,150.95
2023-05-15,29.8,152.2
2023-05-16,29.22,152.36
2023-05-17,28.87,154.39
2023-05-18,29.68,157.55
2023-05-19,29.93,157.48
2023-05-22,30.28,157.78
2023-05-23,29.51,155.45
2023-05-24,29.0,154.31
2023-05-25,27.4,160.23
2023-05-26,29.0,164.78
2023-05-30,29.99,165.66
2023-05-31,31.44,164.28
2023-06-01,31.13,165.95
2023-06-02,31.31,166.89999
2023-06-05,29.86,165.94
2023-06-06,30.96,165.89999
2023-06-07,31.28,163.42
2023-06-08,31.82,165.19
2023-06-09,31.34,166.00999
2023-06-12,33.07,169.62
2023-06-13,33.91,170.64999
2023-06-14,35.58,172.41
2023-06-15,35.82,174.63
2023-06-16,36.37,173.19
2023-06-20,35.0,171.66
2023-06-21,32.9,169.12
2023-06-22,32.71,170.5
2023-06-23,33.0,168.64999
2023-06-26,33.34,167.44
2023-06-27,34.1,170.74001
2023-06-28,33.57,170.84
2023-06-29,32.91,171.14
2023-06-30,33.44,173.86
2023-07-03,33.62,173.49001
2023-07-05,32.51,172.42
2023-07-06,31.97,171.96001
2023-07-07,31.85,171.21001
2023-07-10,32.74,171.66
2023-07-11,33.3,172.03
2023-07-12,33.98,173.98
2023-07-13,33.87,176.25
2023-07-14,33.15,175.99001
2023-07-17,34.37,178.24001
2023-07-18,34.5,180.25999
2023-07-19,34.46,179.81
2023-07-20,33.37,176.22
2023-07-21,34.02,176.13
2023-07-24,33.63,176.44
2023-07-25,34.1,178.46001
2023-07-26,34.36,176.06
2023-07-27,34.55,175.55
2023-07-28,36.83,177.94
2023-07-31,35.77,178.35001
2023-08-01,35.8,178.64999
2023-08-02,34.39,174.23
2023-08-03,34.87,173.52
2023-08-04,35.14,171.16
2023-08-07,35.23,171.64
2023-08-08,35.02,170.32001
2023-08-09,34.28,168.12
2023-08-10,34.68,168.14
2023-08-11,34.89,166.89999
2023-08-14,35.68,169.56
2023-08-15,34.77,167.89
2023-08-16,33.53,166.28999
2023-08-17,32.58,164.71001
2023-08-18,32.75,164.96001
2023-08-21,33.14,168.11
2023-08-22,32.89,167.92
2023-08-23,33.98,170.95
2023-08-24,32.59,167.00999
2023-08-25,33.25,168.71001
2023-08-28,33.62,170.09
2023-08-29,34.31,173.5
2023-08-30,34.53,174.81
2023-08-31,35.14,175.66
2023-09-01,36.61,176.2
2023-09-05,36.71,176.83
2023-09-06,36.98,174.96001
2023-09-07,38.18,172.42999
2023-09-08,38.01,172.78999
2023-09-11,38.59,173.69
2023-09-12,38.86,170.53999
2023-09-13,38.71,170.97
2023-09-14,38.67,172.21001
2023-09-15,37.88,168.89999
2023-09-18,37.99,169.35001
2023-09-19,36.34,169.25999
2023-09-20,34.69,166.60001
2023-09-21,34.65,164.06
2023-09-22,34.18,164.41
2023-09-25,34.29,164.94
2023-09-26,33.83,161.97
2023-09-27,34.61,162.22
2023-09-28,35.18,163.37
2023-09-29,35.55,163.92999
2023-10-02,35.46,165.69
2023-10-03,35.69,162.88
2023-10-04,35.93,164.91
2023-10-05,35.89,165.13
2023-10-06,36.19,168.22
2023-10-09,36.06,169.09
2023-10-10,36.43,169.35001
2023-10-11,36.88,170.92
2023-10-12,36.84,171.08
2023-10-13,35.97,168.63
2023-10-16,36.56,170.25
2023-10-17,36.06,169.46001
2023-10-18,35.64,167.72
2023-10-19,35.67,166.75999
2023-10-20,34.92,163.94
2023-10-23,33.85,164.13
2023-10-24,34.59,165.25999
2023-10-25,32.83,163.31
2023-10-26,32.52,160.19
2023-10-27,35.54,161.12
2023-10-30,35.69,162.85001
2023-10-31,36.5,164.00999
2023-11-01,37.29,167.17999
2023-11-02,37.7,170.00999
2023-11-03,38.14,171.75999
2023-11-06,37.95,172.89
2023-11-07,38.77,174.78
2023-11-08,37.92,175.77
2023-11-09,37.8,174.95
2023-11-10,38.86,179.52
2023-11-13,38.23,178.47
2023-11-14,39.41,182.03999
2023-11-15,40.61,182.27
2023-11-16,43.35,183.17999
2023-11-17,43.81,182.8
2023-11-20,44.74,185.45
2023-11-21,43.64,183.95
2023-11-22,43.67,184.77
2023-11-24,43.96,184.41
2023-11-27,44.08,184.39999
2023-11-28,44.23,184.75
2023-11-29,44.94,184.89
2023-11-30,44.7,185.16
2023-12-01,43.74,185.58
2023-12-04,42.35,183.32001
2023-12-05,41.92,184.42
2023-12-06,41.27,182.86
2023-12-07,42.15,185.08
2023-12-08,42.7,186.66
2023-12-11,44.54,188.28999
2023-12-12,44.04,189.53999
2023-12-13,44.57,191.21001
2023-12-14,45.18,190.74001
2023-12-15,46.16,191.7
2023-12-18,45.69,191.85001
2023-12-19,46.66,192.58
2023-12-20,45.76,189.67
2023-12-21,47.08,191.8
2023-12-22,48.0,192.05
2023-12-26,50.5,192.85001
2023-12-27,50.76,192.84
2023-12-28,50.39,193.07001
2023-12-29,50.25,192.48
