date,SBUX,XLY
3/22/2022,87.89,184.55
3/23/2022,86.220002,182.25999
3/24/2022,87.119996,183.67999
3/25/2022,87.449997,183.36
3/28/2022,88.380005,188.25
3/29/2022,91.229996,191.53
3/30/2022,91.029999,188.62
3/31/2022,90.970002,185
4/1/2022,91.490006,185.23
4/4/2022,88.089997,189.39
4/5/2022,84.119996,184.95
4/6/2022,83.360001,180.23
4/7/2022,83.119996,181.14999
4/8/2022,81.520005,179.48
4/11/2022,80.679993,176.14999
4/12/2022,79.789994,176.53999
4/13/2022,80.919999,180.92999
4/14/2022,79.5,178.39999
4/18/2022,79.600007,178.94
4/19/2022,81.220002,184.13
4/20/2022,80.169999,181.75999
4/21/2022,78.960007,180
4/22/2022,77.919999,175.82001
4/25/2022,77.979996,177.09
4/26/2022,75.630005,168.13
4/27/2022,74.740006,168.14999
4/28/2022,76.580002,171.60001
4/29/2022,74.64,162.88
5/2/2022,75.369996,165.25999
5/3/2022,74.330002,164.85001
5/4/2022,81.64,169.69
5/5/2022,77.479996,160.17999
5/6/2022,76.520005,158.14999
5/9/2022,73.490006,151.41
5/10/2022,71.860001,150.96001
5/11/2022,70.059998,145.55
5/12/2022,69.899994,146.55
5/13/2022,75.600007,152.32001
5/16/2022,72.419999,149.03
5/17/2022,73.720002,152.78999
5/18/2022,71.279999,142.8
5/19/2022,71.929993,142.89999
5/20/2022,73.39,140.41
5/23/2022,73.419999,141.46001
5/24/2022,72.720002,137.82001
5/25/2022,72.479996,141.71001
5/26/2022,74.490006,148.66
5/27/2022,76.710007,153.75999
5/31/2022,78.5,154.53999
6/1/2022,76.279999,152.92999
6/2/2022,79.419999,157.61
6/3/2022,79.050004,153
6/6/2022,78.979996,154.53
6/7/2022,79.470002,154.14999
6/8/2022,78.470002,153.24001
6/9/2022,78.910004,150.47
6/10/2022,75.669999,144.47
6/13/2022,72.360001,137.8
6/14/2022,72.309998,137.69
6/15/2022,74.190003,141.56
6/16/2022,70.949997,134.63
6/17/2022,71.869996,136.10001
6/21/2022,72.960007,139.67
6/22/2022,73.300004,139.39999
6/23/2022,75.199997,141.59
6/24/2022,78.110001,146.99001
6/27/2022,77.679993,145.45
6/28/2022,76.339997,139.64
6/29/2022,76.429993,139.53
6/30/2022,76.39,137.48
7/1/2022,79.259995,140.00999
7/5/2022,79.520005,143.14
7/6/2022,78.860001,142.67
7/7/2022,79.240006,146.35001
7/8/2022,79.279999,146.37
7/11/2022,77.899994,142.36
7/12/2022,77.759995,141.5
7/13/2022,77.919999,142.66
7/14/2022,78.199997,142.53999
7/15/2022,79.619996,144.84
7/18/2022,80.229996,145.25999
7/19/2022,82.550004,149.71001
7/20/2022,83.270005,152.17
7/21/2022,83.539994,155.64999
7/22/2022,83.589997,154.75
7/25/2022,81.5,153.42
7/26/2022,80.309998,148.48
7/27/2022,82.960007,154.10001
7/28/2022,84.669999,156.75
7/29/2022,84.779999,162.83
8/1/2022,84.910004,163.64
8/2/2022,83.710007,162.52
8/3/2022,87.270005,166.48
8/4/2022,86.880005,167.16
8/5/2022,85.729996,164.31
8/8/2022,85.720002,165.05
8/9/2022,84.839997,162.42
8/10/2022,86.490006,167
8/11/2022,87.270005,166.14999
8/12/2022,88.309998,169.91
8/15/2022,89.160004,171.08
8/16/2022,89.399994,172.97
8/17/2022,88.350007,171.11
8/18/2022,88.550004,171.06
8/19/2022,86.919999,167.53
8/22/2022,84.949997,162.88
8/23/2022,84.690003,163.34
8/24/2022,86.050004,164.03999
8/25/2022,87.39,166
8/26/2022,84.059998,159.67999
8/29/2022,84.119996,158.83
8/30/2022,83.410004,157.06
8/31/2022,84.070008,155.50999
9/1/2022,85.399994,156.92999
9/2/2022,82.940003,155.49001
9/6/2022,84.520005,155.17
9/7/2022,88.309998,159.92999
9/8/2022,89.460007,161.42
9/9/2022,88.690003,164.48
9/12/2022,89.070008,166.60001
9/13/2022,87.839997,158.00999
9/14/2022,92.699997,160.03999
9/15/2022,92.220002,159.22
9/16/2022,91.309998,157.94
9/19/2022,92.14,159.84
9/20/2022,90.789994,157.13
9/21/2022,88.600007,153.41
9/22/2022,84.699997,149.87
9/23/2022,84.169999,146.42
9/26/2022,84.809998,146.09
9/27/2022,84.279999,146.55
9/28/2022,87.110001,150.50999
9/29/2022,86.570008,145.31
9/30/2022,84.259995,142.45
10/3/2022,85.619996,142.59
10/4/2022,88.509995,147.57001
10/5/2022,90.119996,146.7
10/6/2022,89.350007,145.66
10/7/2022,87.029999,140.64999
10/10/2022,87.059998,139.78
10/11/2022,86.210007,138.64
10/12/2022,86.869996,139
10/13/2022,89.369996,140.52
10/14/2022,86.369996,135.27
10/17/2022,88.899994,140.75999
10/18/2022,88.960007,142.7
10/19/2022,87.520005,141.10001
10/20/2022,86.789994,138.37
10/21/2022,88.610001,142.39999
10/24/2022,83.759995,142.99001
10/25/2022,85.210007,146.57001
10/26/2022,85.89,145.39
10/27/2022,85.279999,144.83
10/28/2022,87.100007,144.96001
10/31/2022,86.589997,144.03
11/1/2022,87.100007,142.57001
11/2/2022,84.580002,137.17999
11/3/2022,84.679993,136.36
11/4/2022,91.860001,137.5
11/7/2022,90.449997,136.53999
11/8/2022,92.75,136.2
11/9/2022,91.630005,132.03999
11/10/2022,96.259995,141.69
11/11/2022,97.380005,145.09
11/14/2022,97.419999,142.78999
11/15/2022,97.830002,144.74001
11/16/2022,97.070008,142.53
11/17/2022,96.970002,140.8
11/18/2022,97.949997,140.99001
11/21/2022,98.320008,138.95
11/22/2022,98.429993,140.52
11/23/2022,99.520005,142.55
11/25/2022,99.559998,142.63
11/28/2022,98.660004,141.75
11/29/2022,98.660004,141.3
11/30/2022,102.2,146.17
12/1/2022,103.37,146.14999
12/2/2022,105.05001,145.96001
12/5/2022,103.55001,141.75
12/6/2022,102.08001,139.53999
12/7/2022,101.87,138.7
12/8/2022,103.74001,140.03999
12/9/2022,101.79,139.42999
12/12/2022,102.7,139.78
12/13/2022,102.11001,139.78
12/14/2022,102.19001,138.74001
12/15/2022,99.990006,136.46001
12/16/2022,98.830002,133.91
12/19/2022,98.300004,131.39999
12/20/2022,98,129.87
12/21/2022,98.669999,131.94
12/22/2022,97.759995,128.55
12/23/2022,98.270005,129.42999
12/27/2022,99.199997,127.33
12/28/2022,98.600007,126.26
12/29/2022,99.770005,129.50999
12/30/2022,99.199997,129.16
1/3/2023,100.83001,128.39
1/4/2023,104.46001,130.25
1/5/2023,104.43,129.03999
1/6/2023,106.69001,132.07001
1/9/2023,104.74001,132.87
1/10/2023,106,134.53999
1/11/2023,106.30001,138.17
1/12/2023,105.85001,138.39999
1/13/2023,107.23,139.7
1/17/2023,106.75,139.8
1/18/2023,105,137.98
1/19/2023,104.26,135.69
1/20/2023,105.04,138.98
1/23/2023,106.21001,141.14999
1/24/2023,106.64,140.99001
1/25/2023,106.98,141.71001
1/26/2023,108.76,144.61
1/27/2023,109.02001,147.89
1/30/2023,108.4,145.37
1/31/2023,109.14,148.7
2/1/2023,109.99001,151.52
2/2/2023,109.15,156.16
2/3/2023,104.30001,151.35001
2/6/2023,105.02001,151.13
2/7/2023,106.825,151.48
2/8/2023,106.30001,150.19
2/9/2023,106.05001,149.91
2/10/2023,107.09,148.14999
2/13/2023,108.52001,150.32001
2/14/2023,107.98,152.12
2/15/2023,109,153.89999
2/16/2023,107.54,150.53999
2/17/2023,107.10001,150.57001
2/21/2023,104.78,145.53999
2/22/2023,104.77001,146.28
2/23/2023,103.51,146.16
2/24/2023,101.60001,143.86
2/27/2023,102.44001,145.64
2/28/2023,102.09,145.53999
3/1/2023,101.43,143.71001
3/2/2023,103.01,143.23
3/3/2023,104.55001,146.31
3/6/2023,104.99001,145.24001
3/7/2023,103.34,143.25999
3/8/2023,102.5,143
3/9/2023,100.30001,139.59
3/10/2023,99.380005,138.2
3/13/2023,99.080002,138.49001
3/14/2023,99.460007,140.84
3/15/2023,99.339997,140.63
3/16/2023,100.43,143.17
3/17/2023,98.699997,141.34
3/20/2023,99.850007,141.52
3/21/2023,100.54,145.42999
3/22/2023,99.119996,142.19
3/23/2023,98.419999,142.03999
3/24/2023,98.339997,141.58
3/27/2023,98.660004,141.87
3/28/2023,98.720002,141.7
3/29/2023,100.62,144.39
3/30/2023,101.32001,145.64999
3/31/2023,104.13001,149.53999
4/3/2023,104.85001,148.17
4/4/2023,104,147.92999
4/5/2023,104.9,144.89999
4/6/2023,104.68,144.92999
4/10/2023,104.74001,145.57001
4/11/2023,105.74001,145.8
4/12/2023,105.60001,143.53999
4/13/2023,106.99001,146.71001
4/14/2023,107.47001,146.89999
4/17/2023,108.31,147.94
4/18/2023,107.91001,148.17999
4/19/2023,107.16001,148.03999
4/20/2023,107.05001,145.75999
4/21/2023,108.19001,147.37
4/24/2023,109.29,147.35001
4/25/2023,109.34,144.42999
4/26/2023,111.47001,143.69
4/27/2023,112.75,147.48
4/28/2023,114.29,147.86
5/1/2023,114.56,146.39999
5/2/2023,114.46001,146.55
5/3/2023,103.96001,145.39
5/4/2023,104.72001,144.27
5/5/2023,107.21001,147.19
5/8/2023,107.17,147.69
5/9/2023,106.71001,147.64999
5/10/2023,106.97001,148.39999
5/11/2023,105.63001,149.09
5/12/2023,106.12,147.83
5/15/2023,106.64,148.02
5/16/2023,105.28,147.42
5/17/2023,105.69001,150.49001
5/18/2023,107.09,152.83
5/19/2023,105.51,151.55
5/22/2023,102.9,151.08
5/23/2023,100.34,149.7
5/24/2023,99.610001,149.14999
5/25/2023,98.440003,148.48
5/26/2023,98.529999,151.97
5/30/2023,97.75,152.99001
5/31/2023,97.64,151.61
6/1/2023,97.520005,153.39999
6/2/2023,99.5,157
6/5/2023,99.929993,157.47
6/6/2023,98.220002,159.11
6/7/2023,97.919999,158.03
6/8/2023,99.149994,160.37
6/9/2023,97.960007,161.2
6/12/2023,98.460007,163.97
6/13/2023,99.259995,165.67
6/14/2023,100.66001,165.55
6/15/2023,101.38001,166.63
6/16/2023,101.87,166.38
6/20/2023,101.27001,167.28999
6/21/2023,101.87,165.28
6/22/2023,100.85001,167.39
6/23/2023,98.339997,165.45
6/26/2023,98.229996,163.33
6/27/2023,98.720002,166.84
6/28/2023,98.610001,167.5
6/29/2023,98.679993,167.67999
6/30/2023,99.059998,169.81
7/3/2023,99.149994,171.86
7/5/2023,98.460007,171.92999
7/6/2023,96.199997,169.16
7/7/2023,96.050004,169.37
7/10/2023,99.130005,169.89
7/11/2023,100.09,171.31
7/12/2023,101.14,172.85001
7/13/2023,101.60001,174.47
7/14/2023,101.61001,174.92
7/17/2023,100.93,175.63
7/18/2023,100.76,176.35001
7/19/2023,101.83001,176.97
7/20/2023,100.88001,170.94
7/21/2023,102.82001,170.98
7/24/2023,102.78,172.10001
7/25/2023,102.92,171.7
7/26/2023,101.73,171.66
7/27/2023,100.78,169.88
7/28/2023,101.25,172.75999
7/31/2023,101.57001,173.74001
8/1/2023,101.26,171.77
8/2/2023,102.13001,168.69
8/3/2023,102.33001,169.09
8/4/2023,100.68,171.55
8/7/2023,101.74001,173.31
8/8/2023,100.69501,171.92999
8/9/2023,99.919999,169.89
8/10/2023,101.66001,170.3
8/11/2023,100.99001,169.72
8/14/2023,101.01,170.24001
8/15/2023,100.04,167.92
8/16/2023,98.979996,165.84
8/17/2023,96.570008,163.03
8/18/2023,97.229996,162.66
8/21/2023,96.460007,164.53
8/22/2023,96.070008,164.77
8/23/2023,95.179993,166.09
8/24/2023,94.830002,162.84
8/25/2023,95.479996,164.66
8/28/2023,97.039994,165.32001
8/29/2023,99.149994,169.45
8/30/2023,99.240006,170.17999
8/31/2023,97.440003,170.71001
9/1/2023,98,169.67
9/5/2023,96.839997,169.78999
9/6/2023,95.949997,168.28
9/7/2023,95.100007,168.75
9/8/2023,95.279999,168.75
9/11/2023,95.669999,173.28999
9/12/2023,96.240006,171.72
9/13/2023,96.929993,173.08
9/14/2023,97.160004,174.78
9/15/2023,96.229996,171.78999
9/18/2023,96.759995,169.62
9/19/2023,95.289994,168.77
9/20/2023,95.160004,167.09
9/21/2023,93.100007,162.53
9/22/2023,93.679993,160.92999
9/25/2023,92.740006,161.92
9/26/2023,92,158.97
9/27/2023,91.169999,158.36
9/28/2023,91.080002,160.13
9/29/2023,91.270005,160.98
10/2/2023,91.130005,161.11
10/3/2023,89.479996,157.19
10/4/2023,91.149994,160.28999
10/5/2023,92.369996,159.49001
10/6/2023,92.850007,160.61
10/9/2023,92.679993,160.78
10/10/2023,93.179993,162.53999
10/11/2023,91.949997,163.12
10/12/2023,91.419999,161.34
10/13/2023,91.479996,158.97
10/16/2023,93.649994,161.53999
10/17/2023,94.179993,161.92
10/18/2023,93.75,158.12
10/19/2023,94.419999,154.08
10/20/2023,94.190003,151.69
10/23/2023,94.199997,151.87
10/24/2023,94.619996,153.49001
10/25/2023,94,150.39
10/26/2023,92.669999,148.03999
10/27/2023,92.020005,149.59
10/30/2023,93.149994,150.96001
10/31/2023,92.240006,152.10001
11/1/2023,91.350007,153.98
11/2/2023,100.01,158
11/3/2023,102.65,160.22
11/6/2023,104.03,160.42
11/7/2023,103.68,162.21001
11/8/2023,104.30001,161.78
11/9/2023,102.23,158.75999
11/10/2023,104.33001,161.39999
11/13/2023,103.51,162.09
11/14/2023,105.60001,167.55
11/15/2023,106.03,167.75
11/16/2023,107.21001,166.03
11/17/2023,105.57001,167.14
11/20/2023,104.30001,168
11/21/2023,103.69001,167.57001
11/22/2023,103.44001,168.08
11/24/2023,102.78,168.24001
11/27/2023,102.36001,168.50999
11/28/2023,101.18,169.48
11/29/2023,99.850007,169.02
11/30/2023,99.300004,168.78
12/1/2023,99.199997,171.09
12/4/2023,97.600007,170.44
12/5/2023,95.539994,170.74001
12/6/2023,97.020005,170.99001
12/7/2023,96.440003,172.39999
12/8/2023,96.610001,173.19
12/11/2023,98.119996,173.64999
12/12/2023,98.149994,174.19
12/13/2023,98.110001,176.47
12/14/2023,97.839997,178.84
12/15/2023,96.75,179.21001
12/18/2023,96.559998,180
12/19/2023,97.720002,181.41
12/20/2023,94.710007,178.10001
12/21/2023,95.330002,180.81
12/22/2023,95.279999,179.48
12/26/2023,95.669999,180.24001
12/27/2023,95.289994,180.86
12/28/2023,95.929993,179.92
12/29/2023,96.009995,178.81
