date,AEP,XLU
2010-01-04,34.94,31.08
2010-01-05,34.54,30.71
2010-01-06,34.89,30.89
2010-01-07,35.19,30.75
2010-01-08,35.61,30.72
2010-01-11,35.98,31.04
2010-01-12,35.62,30.91
2010-01-13,36.06,31.25
2010-01-14,36.2,31.11
2010-01-15,36.01,30.91
2010-01-19,36.44,31.27
2010-01-20,36.52,30.94
2010-01-21,36.11,30.49
2010-01-22,35.42,29.82
2010-01-25,35.62,30.02
2010-01-26,35.61,30.14
2010-01-27,35.53,29.94
2010-01-28,35.06,29.71
2010-01-29,34.65,29.53
2010-02-01,34.6,29.72
2010-02-02,35.06,29.96
2010-02-03,34.7,29.75
2010-02-04,33.75,28.97
2010-02-05,33.64,28.92
2010-02-08,32.82,28.59
2010-02-09,33.2,28.88
2010-02-10,33.02,28.75
2010-02-11,33.08,28.92
2010-02-12,32.95,28.81
2010-02-16,33.7,29.31
2010-02-17,33.55,29.19
2010-02-18,33.52,29.35
2010-02-19,33.97,29.76
2010-02-22,33.65,29.6
2010-02-23,33.72,29.4
2010-02-24,33.91,29.43
2010-02-25,33.68,29.37
2010-02-26,33.62,29.14
2010-03-01,33.94,29.56
2010-03-02,34.12,29.65
2010-03-03,33.97,29.6
2010-03-04,33.91,29.66
2010-03-05,34.25,29.96
2010-03-08,34.18,29.96
2010-03-09,34.12,29.92
2010-03-10,34.15,29.93
2010-03-11,34.22,30.03
2010-03-12,34.1,29.84
2010-03-15,34.39,29.95
2010-03-16,34.77,30.3
2010-03-17,34.82,30.4
2010-03-18,34.76,30.26
2010-03-19,34.52,29.96
2010-03-22,34.08,29.76
2010-03-23,34.3,29.88
2010-03-24,33.99,29.57
2010-03-25,33.9,29.38
2010-03-26,34.09,29.45
2010-03-29,34.37,29.81
2010-03-30,34.42,29.73
2010-03-31,34.18,29.66
2010-04-01,34.49,30.07
2010-04-05,34.31,30.25
2010-04-06,34.3,30.5
2010-04-07,34.08,30.2
2010-04-08,33.96,30.02
2010-04-09,34.27,30.24
2010-04-12,34.08,30.32
2010-04-13,34.07,30.16
2010-04-14,33.9,30.19
2010-04-15,33.77,30.18
2010-04-16,33.73,29.83
2010-04-19,33.8,29.86
2010-04-20,33.95,30.24
2010-04-21,33.95,30.27
2010-04-22,33.98,30.37
2010-04-23,34.02,30.61
2010-04-26,33.76,30.5
2010-04-27,33.34,29.98
2010-04-28,33.52,30.29
2010-04-29,33.84,30.32
2010-04-30,34.3,30.44
2010-05-03,34.56,30.83
2010-05-04,33.61,30.3
2010-05-05,33.37,30.09
2010-05-06,32.18,29.26
2010-05-07,31.92,29.1
2010-05-10,33.14,30.0
2010-05-11,33.15,30.06
2010-05-12,33.58,30.31
2010-05-13,33.3,30.18
2010-05-14,33.0,29.93
2010-05-17,32.99,29.96
2010-05-18,32.6,29.67
2010-05-19,32.31,29.37
2010-05-20,31.34,28.49
2010-05-21,31.46,28.62
2010-05-24,31.19,28.35
2010-05-25,30.97,28.2
2010-05-26,31.02,28.19
2010-05-27,31.99,28.73
2010-05-28,31.96,28.76
2010-06-01,31.2,28.09
2010-06-02,31.85,28.68
2010-06-03,32.16,28.98
2010-06-04,31.12,28.1175
2010-06-07,31.43,28.29
2010-06-08,31.72,28.66
2010-06-09,31.74,28.5
2010-06-10,32.68,29.2
2010-06-11,32.45,29.22
2010-06-14,32.41,29.39
2010-06-15,33.41,29.96
2010-06-16,33.68,30.15
2010-06-17,34.0,30.37
2010-06-18,34.06,30.08
2010-06-21,33.87,29.87
2010-06-22,33.3,29.13
2010-06-23,32.72,28.87
2010-06-24,32.72,28.71
2010-06-25,32.99,28.84
2010-06-28,33.31,29.03
2010-06-29,32.69,28.44
2010-06-30,32.3,28.26
2010-07-01,32.22,28.13
2010-07-02,32.39,28.16
2010-07-06,33.26,28.49
2010-07-07,34.37,29.37
2010-07-08,34.77,29.6
2010-07-09,34.84,29.8
2010-07-12,34.87,29.9
2010-07-13,34.77,30.0
2010-07-14,34.86,30.01
2010-07-15,35.28,30.21
2010-07-16,34.76,29.69
2010-07-19,35.38,30.15
2010-07-20,35.92,30.42
2010-07-21,35.26,29.95
2010-07-22,35.79,30.43
2010-07-23,35.8,30.48
2010-07-26,36.17,30.7
2010-07-27,36.63,31.15
2010-07-28,36.61,31.0
2010-07-29,36.1,30.52
2010-07-30,35.98,30.37
2010-08-02,36.27,31.0
2010-08-03,36.25,30.85
2010-08-04,35.99,30.98
2010-08-05,36.41,30.93
2010-08-06,35.98,30.99
2010-08-09,35.85,31.1
2010-08-10,36.27,31.28
2010-08-11,35.5,30.65
2010-08-12,35.35,30.59
2010-08-13,35.52,30.7
2010-08-16,35.73,30.7
2010-08-17,35.76,31.0
2010-08-18,35.22,30.83
2010-08-19,34.84,30.39
2010-08-20,34.82,30.47
2010-08-23,35.11,30.67
2010-08-24,35.41,30.7225
2010-08-25,35.33,30.7
2010-08-26,35.2,30.56
2010-08-27,35.71,31.14
2010-08-30,35.17,30.67
2010-08-31,35.41,30.81
2010-09-01,36.11,31.48
2010-09-02,35.86,31.48
2010-09-03,36.12,31.62
2010-09-07,36.17,31.46
2010-09-08,36.08,31.31
2010-09-09,36.35,31.62
2010-09-10,36.63,31.44
2010-09-13,36.7,31.55
2010-09-14,36.42,31.51
2010-09-15,36.18,31.33
2010-09-16,36.0,31.22
2010-09-17,35.88,30.85
2010-09-20,36.34,31.26
2010-09-21,36.01,31.1
2010-09-22,36.43,31.32
2010-09-23,36.1,30.96
2010-09-24,36.5,31.46
2010-09-27,36.54,31.52
2010-09-28,36.72,31.54
2010-09-29,36.46,31.48
2010-09-30,36.23,31.38
2010-10-01,36.22,31.55
2010-10-04,36.2,31.49
2010-10-05,36.34,31.84
2010-10-06,36.26,31.69
2010-10-07,36.05,31.75
2010-10-08,36.19,31.85
2010-10-11,36.29,31.86
2010-10-12,35.86,31.73
2010-10-13,35.83,31.85
2010-10-14,35.79,31.8
2010-10-15,35.94,31.895
2010-10-18,36.33,31.9
2010-10-19,36.52,31.96
2010-10-20,36.82,32.22
2010-10-21,36.9,32.08
2010-10-22,36.7,31.87
2010-10-25,36.46,31.8
2010-10-26,36.66,31.72
2010-10-27,36.85,31.59
2010-10-28,37.21,31.67
2010-10-29,37.44,31.72
2010-11-01,37.28,31.41
2010-11-02,37.63,31.78
2010-11-03,37.55,31.72
2010-11-04,37.59,32.06
2010-11-05,37.7,32.05
2010-11-08,36.93,31.87
2010-11-09,36.9,31.76
2010-11-10,36.6,31.62
2010-11-11,36.54,31.6
2010-11-12,36.52,31.34
2010-11-15,36.43,31.445
2010-11-16,35.94,31.08
2010-11-17,35.72,31.065
2010-11-18,36.06,31.25
2010-11-19,35.75,31.13
2010-11-22,35.99,31.22
2010-11-23,35.68,30.88
2010-11-24,36.02,31.065
2010-11-26,35.85,30.86
2010-11-29,35.68,30.8
2010-11-30,35.6,30.76
2010-12-01,36.4,31.12
2010-12-02,36.08,31.21
2010-12-03,35.99,31.275
2010-12-06,35.8,31.19
2010-12-07,35.42,30.98
2010-12-08,35.08,30.87
2010-12-09,35.37,31.0
2010-12-10,35.64,31.12
2010-12-13,35.87,31.265
2010-12-14,36.08,31.35
2010-12-15,35.72,31.08
2010-12-16,36.05,31.3575
2010-12-17,35.99,31.15
2010-12-20,35.96,31.19
2010-12-21,35.8,31.2
2010-12-22,35.96,31.34
2010-12-23,35.92,31.36
2010-12-27,35.88,31.38
2010-12-28,36.05,31.49
2010-12-29,36.12,31.38
2010-12-30,36.05,31.33
2010-12-31,35.98,31.34
2011-01-03,36.25,31.4925
2011-01-04,36.51,31.635
2011-01-05,35.96,31.44
2011-01-06,36.14,31.47
2011-01-07,36.0,31.5825
2011-01-10,35.76,31.41
2011-01-11,35.92,31.455
2011-01-12,35.95,31.62
2011-01-13,35.67,31.5925
2011-01-14,35.45,31.74
2011-01-18,36.21,31.815
2011-01-19,35.95,31.74
2011-01-20,36.47,31.98
2011-01-21,36.44,31.95
2011-01-24,36.75,32.13
2011-01-25,36.66,32.0825
2011-01-26,36.41,31.96
2011-01-27,36.69,32.08
2011-01-28,35.86,31.65
2011-01-31,35.68,31.72
2011-02-01,35.95,32.04
2011-02-02,35.69,31.865
2011-02-03,35.82,31.995
2011-02-04,35.62,31.8
2011-02-07,36.04,32.005
2011-02-08,35.83,32.0025
2011-02-09,35.74,32.0
2011-02-10,35.61,32.06
2011-02-11,35.86,32.0
2011-02-14,35.52,31.77
2011-02-15,35.83,31.87
2011-02-16,35.77,31.8
2011-02-17,35.85,31.86
2011-02-18,35.76,31.91
2011-02-22,35.61,31.77
2011-02-23,35.38,31.7
2011-02-24,35.11,31.5775
2011-02-25,35.28,31.755
2011-02-28,35.78,32.11
2011-03-01,35.3,31.785
2011-03-02,35.59,31.84
2011-03-03,35.96,32.2
2011-03-04,35.33,32.005
2011-03-07,35.61,32.13
2011-03-08,35.98,32.49
2011-03-09,36.3,32.82
2011-03-10,35.75,32.4475
2011-03-11,35.81,32.52
2011-03-14,35.34,32.09
2011-03-15,34.92,31.48
2011-03-16,34.26,30.985
2011-03-17,33.6,31.03
2011-03-18,33.81,30.88
2011-03-21,34.06,31.24
2011-03-22,34.16,31.285
2011-03-23,34.5,31.27
2011-03-24,34.81,31.4
2011-03-25,34.71,31.39
2011-03-28,34.69,31.28
2011-03-29,35.1,31.585
2011-03-30,35.5,31.95
2011-03-31,35.14,31.87
2011-04-01,35.52,32.12
2011-04-04,35.45,32.1
2011-04-05,35.3,31.97
2011-04-06,35.57,32.2
2011-04-07,35.47,32.07
2011-04-08,35.31,31.98
2011-04-11,34.78,31.56
2011-04-12,34.59,31.48
2011-04-13,34.92,31.56
2011-04-14,35.17,31.75
2011-04-15,35.46,32.1
2011-04-18,35.31,31.82
2011-04-19,35.13,31.83
2011-04-20,35.53,32.24
2011-04-21,35.49,32.24
2011-04-25,35.59,32.28
2011-04-26,35.88,32.54
2011-04-27,36.23,32.8
2011-04-28,36.38,33.09
2011-04-29,36.48,33.16
2011-05-02,36.54,33.17
2011-05-03,36.95,33.38
2011-05-04,36.64,33.34
2011-05-05,36.66,33.1
2011-05-06,36.33,33.29
2011-05-09,36.48,33.36
2011-05-10,36.85,33.84
2011-05-11,36.86,33.73
2011-05-12,37.63,34.07
2011-05-13,37.58,33.91
2011-05-16,37.72,33.95
2011-05-17,38.85,34.2
2011-05-18,38.74,34.09
2011-05-19,38.48,34.17
2011-05-20,38.55,34.13
2011-05-23,38.39,33.73
2011-05-24,38.85,33.7
2011-05-25,38.53,33.63
2011-05-26,38.37,33.62
2011-05-27,38.32,33.62
2011-05-31,38.2,33.87
2011-06-01,38.02,33.52
2011-06-02,37.97,33.42
2011-06-03,37.51,33.19
2011-06-06,37.58,33.039
2011-06-07,37.57,33.08
2011-06-08,37.66,33.16
2011-06-09,37.46,33.19
2011-06-10,37.12,32.97
2011-06-13,37.13,33.12
2011-06-14,37.32,33.25
2011-06-15,36.93,32.84
2011-06-16,37.35,33.1
2011-06-17,37.64,32.99
2011-06-20,37.91,33.18
2011-06-21,37.88,33.2
2011-06-22,37.58,32.98
2011-06-23,37.3,32.7
2011-06-24,37.1,32.8
2011-06-27,37.3,33.04
2011-06-28,37.43,33.19
2011-06-29,37.57,33.41
2011-06-30,37.68,33.48
2011-07-01,38.18,33.88
2011-07-05,38.51,33.68
2011-07-06,38.5,33.75
2011-07-07,38.52,33.89
2011-07-08,38.35,33.76
2011-07-11,37.92,33.4
2011-07-12,38.16,33.55
2011-07-13,37.97,33.46
2011-07-14,37.57,33.31
2011-07-15,37.48,33.36
2011-07-18,37.11,33.04
2011-07-19,37.39,33.33
2011-07-20,37.6,33.53
2011-07-21,38.02,34.03
2011-07-22,37.71,33.82
2011-07-25,37.74,33.94
2011-07-26,37.7,33.82
2011-07-27,37.69,33.72
2011-07-28,37.16,33.51
2011-07-29,36.86,33.17
2011-08-01,37.85,33.27
2011-08-02,37.12,32.7
2011-08-03,37.12,32.7
2011-08-04,36.03,31.63
2011-08-05,36.24,31.89
2011-08-08,33.91,30.2
2011-08-09,35.06,31.19
2011-08-10,34.27,30.6
2011-08-11,35.77,31.89
2011-08-12,35.76,31.7
2011-08-15,37.49,32.78
2011-08-16,37.19,32.74
2011-08-17,37.83,32.98
2011-08-18,37.26,32.59
2011-08-19,37.06,32.39
2011-08-22,37.04,32.31
2011-08-23,37.54,32.89
2011-08-24,38.21,33.6
2011-08-25,37.59,33.05
2011-08-26,37.56,33.0
2011-08-29,38.25,33.655
2011-08-30,38.45,33.67
2011-08-31,38.63,33.89
2011-09-01,38.37,33.67
2011-09-02,37.98,33.29
2011-09-06,38.13,33.13
2011-09-07,38.24,33.5
2011-09-08,37.69,33.48
2011-09-09,36.8,32.8
2011-09-12,37.12,33.07
2011-09-13,37.13,33.29
2011-09-14,37.46,33.52
2011-09-15,37.64,33.94
2011-09-16,37.52,33.98
2011-09-19,37.53,33.79
2011-09-20,38.31,34.28
2011-09-21,37.45,33.65
2011-09-22,37.08,33.08
2011-09-23,37.45,33.41
2011-09-26,37.77,33.68
2011-09-27,37.9,33.8
2011-09-28,37.7,33.46
2011-09-29,38.47,34.0
2011-09-30,38.02,33.62
2011-10-03,37.15,32.82
2011-10-04,36.66,32.66
2011-10-05,37.04,32.68
2011-10-06,37.62,33.26
2011-10-07,37.74,33.4
2011-10-10,38.58,34.05
2011-10-11,38.3,33.74
2011-10-12,38.21,33.66
2011-10-13,38.31,33.66
2011-10-14,38.66,33.98
2011-10-17,38.31,33.84
2011-10-18,38.56,34.08
2011-10-19,38.47,34.11
2011-10-20,38.96,34.3
2011-10-21,39.13,34.88
2011-10-24,39.05,34.73
2011-10-25,38.65,34.34
2011-10-26,38.8,34.48
2011-10-27,39.72,35.3
2011-10-28,39.42,35.01
2011-10-31,39.28,34.85
2011-11-01,38.71,34.12
2011-11-02,39.35,34.72
2011-11-03,39.87,35.14
2011-11-04,39.7,34.98
2011-11-07,39.76,35.17
2011-11-08,39.2,35.4
2011-11-09,38.43,34.63
2011-11-10,38.84,34.86
2011-11-11,39.52,35.36
2011-11-14,39.07,34.94
2011-11-15,39.22,35.0
2011-11-16,38.63,34.58
2011-11-17,38.33,34.4
2011-11-18,38.56,34.64
2011-11-21,38.05,34.21
2011-11-22,37.55,33.79
2011-11-23,37.1,33.26
2011-11-25,37.2,33.43
2011-11-28,37.79,33.85
2011-11-29,38.26,34.22
2011-11-30,39.68,35.21
2011-12-01,39.62,35.11
2011-12-02,39.25,34.75
2011-12-05,39.47,35.02
2011-12-06,39.74,35.12
2011-12-07,39.74,35.07
2011-12-08,39.29,34.56
2011-12-09,39.73,35.0
2011-12-12,39.32,34.7
2011-12-13,39.46,34.83
2011-12-14,38.72,34.61
2011-12-15,39.74,35.03
2011-12-16,39.66,34.54
2011-12-19,39.29,34.28
2011-12-20,39.94,35.01
2011-12-21,40.85,35.53
2011-12-22,41.37,35.57
2011-12-23,41.57,35.8
2011-12-27,41.65,36.09
2011-12-28,41.28,35.96
2011-12-29,41.54,36.24
2011-12-30,41.31,35.98
2012-01-03,40.77,35.34
2012-01-04,40.9,35.14
2012-01-05,40.95,35.21
2012-01-06,40.79,35.02
2012-01-09,40.98,35.07
2012-01-10,41.26,35.12
2012-01-11,41.23,34.96
2012-01-12,41.35,34.91
2012-01-13,41.37,34.89
2012-01-17,41.43,34.86
2012-01-18,41.54,34.85
2012-01-19,41.1,34.56
2012-01-20,41.01,34.61
2012-01-23,40.8,34.75
2012-01-24,40.67,34.47
2012-01-25,41.38,35.04
2012-01-26,41.28,35.16
2012-01-27,39.95,34.73
2012-01-30,39.46,34.51
2012-01-31,39.56,34.68
2012-02-01,39.4,34.8
2012-02-02,39.57,34.74
2012-02-03,39.58,34.83
2012-02-06,39.61,34.68
2012-02-07,39.88,34.93
2012-02-08,39.31,34.97
2012-02-09,39.37,34.87
2012-02-10,39.3,34.8
2012-02-13,39.71,34.76
2012-02-14,39.84,34.77
2012-02-15,39.6,34.7
2012-02-16,39.91,35.07
2012-02-17,39.73,35.05
2012-02-21,39.87,34.92
2012-02-22,39.84,34.96
2012-02-23,37.91,34.93
2012-02-24,37.73,35.08
2012-02-27,38.23,35.07
2012-02-28,37.96,34.9
2012-02-29,37.61,34.89
2012-03-01,37.73,34.98
2012-03-02,37.96,34.96
2012-03-05,38.26,35.04
2012-03-06,38.19,34.9
2012-03-07,38.23,34.92
2012-03-08,38.19,35.03
2012-03-09,38.21,35.17
2012-03-12,38.68,35.57
2012-03-13,39.05,35.69
2012-03-14,38.3,35.16
2012-03-15,38.41,35.13
2012-03-16,38.73,34.78
2012-03-19,38.41,34.54
2012-03-20,38.44,34.58
2012-03-21,38.23,34.51
2012-03-22,38.3,34.59
2012-03-23,38.48,34.6
2012-03-26,38.49,34.84
2012-03-27,38.65,35.005
2012-03-28,38.17,34.72
2012-03-29,38.28,34.855
2012-03-30,38.58,35.045
2012-04-02,38.88,35.22
2012-04-03,38.78,35.2
2012-04-04,38.58,35.15
2012-04-05,37.99,34.89
2012-04-09,37.81,34.7129
2012-04-10,37.22,34.26
2012-04-11,37.27,34.34
2012-04-12,37.37,34.445
2012-04-13,37.31,34.33
2012-04-16,37.76,34.655
2012-04-17,37.99,34.83
2012-04-18,38.0,34.78
2012-04-19,37.89,34.68
2012-04-20,38.33,35.02
2012-04-23,38.05,34.87
2012-04-24,38.27,35.11
2012-04-25,38.49,35.29
2012-04-26,38.61,35.49
2012-04-27,38.7,35.61
2012-04-30,38.84,35.66
2012-05-01,38.88,35.84
2012-05-02,38.8,35.63
2012-05-03,38.55,35.52
2012-05-04,38.58,35.57
2012-05-07,38.52,35.5
2012-05-08,38.12,35.56
2012-05-09,38.22,35.58
2012-05-10,38.36,35.91
2012-05-11,38.45,35.93
2012-05-14,38.26,35.89
2012-05-15,37.62,35.64
2012-05-16,37.6,35.69
2012-05-17,37.43,35.49
2012-05-18,37.75,35.42
2012-05-21,37.83,35.46
2012-05-22,38.06,35.71
2012-05-23,37.79,35.52
2012-05-24,37.98,35.66
2012-05-25,38.23,35.78
2012-05-29,38.47,35.89
2012-05-30,38.2,35.67
2012-05-31,38.51,35.86
2012-06-01,38.39,35.71
2012-06-04,38.42,35.83
2012-06-05,38.92,35.96
2012-06-06,39.48,36.46
2012-06-07,39.48,36.74
2012-06-08,39.72,36.82
2012-06-11,39.57,36.79
2012-06-12,39.73,36.8301
2012-06-13,39.71,36.84
2012-06-14,39.84,37.09
2012-06-15,39.94,36.93
2012-06-18,40.07,37.07
2012-06-19,40.02,36.99
2012-06-20,39.64,36.63
2012-06-21,39.1,36.25
2012-06-22,39.25,36.26
2012-06-25,39.17,36.19
2012-06-26,39.39,36.24
2012-06-27,39.73,36.65
2012-06-28,39.93,36.78
2012-06-29,39.9,36.99
2012-07-02,40.42,37.22
2012-07-03,41.01,37.13
2012-07-05,41.04,36.91
2012-07-06,40.96,36.83
2012-07-09,40.88,36.71
2012-07-10,41.03,36.77
2012-07-11,41.11,36.96
2012-07-12,41.34,37.01
2012-07-13,41.69,37.34
2012-07-16,41.86,37.32
2012-07-17,41.91,37.4
2012-07-18,41.91,37.52
2012-07-19,42.0,37.59
2012-07-20,41.93,37.67
2012-07-23,41.69,37.42
2012-07-24,41.44,37.09
2012-07-25,41.22,37.07
2012-07-26,41.95,37.65
2012-07-27,42.42,38.09
2012-07-30,42.57,38.23
2012-07-31,42.24,37.92
2012-08-01,42.18,37.63
2012-08-02,41.82,37.42
2012-08-03,42.34,37.86
2012-08-06,42.39,37.77
2012-08-07,42.1,37.38
2012-08-08,42.35,37.43
2012-08-09,43.37,37.43
2012-08-10,43.55,37.54
2012-08-13,43.46,37.5
2012-08-14,43.37,37.46
2012-08-15,43.16,37.28
2012-08-16,43.25,37.19
2012-08-17,43.07,37.09
2012-08-20,43.11,37.16
2012-08-21,42.65,36.89
2012-08-22,42.61,36.83
2012-08-23,42.6,36.45
2012-08-24,42.8,36.62
2012-08-27,42.81,36.7
2012-08-28,42.89,36.63
2012-08-29,42.98,36.57
2012-08-30,42.8,36.39
2012-08-31,42.99,36.35
2012-09-04,43.14,36.485
2012-09-05,42.95,36.33
2012-09-06,43.52,36.74
2012-09-07,43.46,36.62
2012-09-10,43.39,36.58
2012-09-11,43.43,36.49
2012-09-12,43.5,36.28
2012-09-13,43.96,36.79
2012-09-14,43.66,36.54
2012-09-17,43.57,36.31
2012-09-18,43.52,36.2
2012-09-19,43.83,36.24
2012-09-20,43.97,36.39
2012-09-21,44.01,36.025
2012-09-24,44.45,36.37
2012-09-25,44.36,36.29
2012-09-26,44.36,36.37
2012-09-27,43.82,36.225
2012-09-28,43.94,36.39
2012-10-01,43.91,36.22
2012-10-02,44.17,36.41
2012-10-03,44.44,36.59
2012-10-04,44.46,36.8
2012-10-05,44.22,36.74
2012-10-08,44.36,36.8
2012-10-09,44.43,36.73
2012-10-10,44.08,36.67
2012-10-11,44.24,36.71
2012-10-12,44.12,36.5
2012-10-15,44.51,36.65
2012-10-16,44.56,36.79
2012-10-17,45.02,37.2414
2012-10-18,45.27,37.41
2012-10-19,44.98,37.11
2012-10-22,44.95,37.01
2012-10-23,44.62,36.67
2012-10-24,43.82,36.4
2012-10-25,43.91,36.58
2012-10-26,43.95,36.58
2012-10-31,44.44,36.8952
2012-11-01,44.39,36.51
2012-11-02,44.23,36.26
2012-11-05,43.49,35.67
2012-11-06,43.32,35.69
2012-11-07,42.07,34.94
2012-11-08,42.04,34.882
2012-11-09,41.8,34.67
2012-11-12,41.27,34.38
2012-11-13,41.34,34.51
2012-11-14,41.18,34.265
2012-11-15,40.96,34.07
2012-11-16,41.52,34.36
2012-11-19,41.45,34.39
2012-11-20,41.18,34.33
2012-11-21,40.99,34.18
2012-11-23,41.03,34.09
2012-11-26,41.48,34.52
2012-11-27,41.45,34.61
2012-11-28,41.88,34.75
2012-11-29,42.18,34.95
2012-11-30,42.65,35.32
2012-12-03,42.28,35.1
2012-12-04,42.35,34.92
2012-12-05,43.2,35.45
2012-12-06,43.27,35.43
2012-12-07,43.27,35.455
2012-12-10,43.37,35.47
2012-12-11,43.44,35.55
2012-12-12,43.48,35.49
2012-12-13,42.94,35.35
2012-12-14,42.84,35.21
2012-12-17,43.53,35.75
2012-12-18,43.91,36.0
2012-12-19,43.51,35.73
2012-12-20,43.6,35.8406
2012-12-21,43.45,35.31
2012-12-24,43.2,35.16
2012-12-26,42.79,34.86
2012-12-27,42.64,34.8
2012-12-28,42.21,34.45
2012-12-31,42.68,34.9205
2013-01-02,43.65,35.56
2013-01-03,43.62,35.56
2013-01-04,43.55,35.74
2013-01-07,43.37,35.39
2013-01-08,43.15,35.28
2013-01-09,43.16,35.21
2013-01-10,43.55,35.36
2013-01-11,43.24,35.4
2013-01-14,43.24,35.33
2013-01-15,43.16,35.43
2013-01-16,43.12,35.26
2013-01-17,43.2,35.4
2013-01-18,43.51,35.68
2013-01-22,44.02,35.98
2013-01-23,44.1,35.89
2013-01-24,44.19,36.05
2013-01-25,44.46,36.23
2013-01-28,44.49,36.21
2013-01-29,45.02,36.46
2013-01-30,45.11,36.49
2013-01-31,45.29,36.58
2013-02-01,45.24,36.68
2013-02-04,45.0,36.43
2013-02-05,44.85,36.53
2013-02-06,44.58,36.64
2013-02-07,44.5,36.69
2013-02-08,44.57,36.69
2013-02-11,44.73,36.78
2013-02-12,44.9,36.94
2013-02-13,44.93,36.94
2013-02-14,44.77,36.64
2013-02-15,45.13,36.72
2013-02-19,45.56,37.04
2013-02-20,45.57,36.97
2013-02-21,45.36,36.81
2013-02-22,46.18,37.18
2013-02-25,45.68,36.85
2013-02-26,46.33,36.96
2013-02-27,46.66,37.3
2013-02-28,46.79,37.43
2013-03-01,46.71,37.5
2013-03-04,47.46,37.88
2013-03-05,47.66,38.08
2013-03-06,47.66,38.06
2013-03-07,47.39,37.89
