date,JPM,XLF
2022-01-11,167.49001,41.39
2022-01-12,168.44,41.42
2022-01-13,168.23,41.26
2022-01-14,157.89,40.83
2022-01-18,151.27,39.92
2022-01-19,148.92999,39.25
2022-01-20,147.66,39.0
2022-01-21,145.08,38.2
2022-01-24,144.95,38.31
2022-01-25,146.53,38.47
2022-01-26,147.92,38.57
2022-01-27,145.31,38.22
2022-01-28,146.61,38.72
2022-01-31,148.60001,39.06
2022-02-01,151.14999,39.6
2022-02-02,149.94,39.87
2022-02-03,148.7,39.43
2022-02-04,152.56,40.1
2022-02-07,153.07001,40.22
2022-02-08,155.95,40.78
2022-02-09,156.60001,41.04
2022-02-10,155.95,40.68
2022-02-11,153.92,40.11
2022-02-14,152.49001,39.66
2022-02-15,154.72,40.2
2022-02-16,155.0,40.23
2022-02-17,151.42999,39.23
2022-02-18,152.14,39.22
2022-02-22,151.87,39.02
2022-02-23,148.69,38.34
2022-02-24,144.55,37.88
2022-02-25,147.97,39.1
2022-02-28,141.8,38.52
2022-03-01,136.45,37.1
2022-03-02,139.28,38.06
2022-03-03,138.28999,37.94
2022-03-04,134.39999,37.23
2022-03-07,129.21001,35.87
2022-03-08,128.3,35.66
2022-03-09,133.44,36.97
2022-03-10,131.86,36.66
2022-03-11,128.89,36.4
2022-03-14,130.17,36.86
2022-03-15,132.48,37.38
2022-03-16,138.39999,38.43
2022-03-17,140.14999,38.91
2022-03-18,140.10001,39.0
2022-03-21,139.64999,38.81
2022-03-22,142.62,39.44
2022-03-23,139.78,38.71
2022-03-24,140.69,39.02
2022-03-25,141.92,39.52
2022-03-28,140.87,39.41
2022-03-29,141.17999,39.5
2022-03-30,140.53999,39.22
2022-03-31,136.32001,38.32
2022-04-01,135.31,38.22
2022-04-04,135.91,38.05
2022-04-05,133.34,37.81
2022-04-06,131.49001,37.55
2022-04-07,131.09,37.51
2022-04-08,133.49001,37.89
2022-04-11,133.0,37.72
2022-04-12,131.53999,37.31
2022-04-13,127.3,37.31
2022-04-14,126.12,36.89
2022-04-18,128.46001,37.11
2022-04-19,131.12,37.62
2022-04-20,131.58,37.88
2022-04-21,130.56,37.28
2022-04-22,126.81,36.17
2022-04-25,126.77,36.23
2022-04-26,123.02,35.32
2022-04-27,121.42,35.29
2022-04-28,123.34,35.74
2022-04-29,119.36,34.51
2022-05-02,120.45,34.52
2022-05-03,123.03,34.97
2022-05-04,127.1,36.04
2022-05-05,123.92,34.99
2022-05-06,123.72,34.74
2022-05-09,121.86,33.91
2022-05-10,118.89,33.61
2022-05-11,118.14,33.3
2022-05-12,118.04,33.05
2022-05-13,119.09,33.53
2022-05-16,118.26,33.25
2022-05-17,122.18,34.14
2022-05-18,120.09,33.2
2022-05-19,118.31,32.98
2022-05-20,117.34,32.92
2022-05-23,124.6,33.99
2022-05-24,126.36,33.92
2022-05-25,127.24,34.19
2022-05-26,129.44,34.98
2022-05-27,131.27,35.57
2022-05-31,132.23,35.47
2022-06-01,129.91,34.9
2022-06-02,132.0,35.38
2022-06-03,130.16,34.87
2022-06-06,129.73,34.97
2022-06-07,130.07001,35.24
2022-06-08,128.0,34.62
2022-06-09,125.31,33.75
2022-06-10,119.55,32.53
2022-06-13,115.99,31.56
2022-06-14,114.06,31.29
2022-06-15,115.41,31.64
2022-06-16,113.43,30.84
2022-06-17,113.03,30.93
2022-06-21,115.83,31.38
2022-06-22,115.18,31.31
2022-06-23,113.92,31.19
2022-06-24,117.32,32.34
2022-06-27,116.38,32.23
2022-06-28,115.82,31.91
2022-06-29,115.3,31.73
2022-06-30,112.61,31.45
2022-07-01,114.05,31.88
2022-07-05,112.62,31.77
2022-07-06,111.89,31.69
2022-07-07,114.72,32.15
2022-07-08,114.36,32.08
2022-07-11,112.86,31.82
2022-07-12,112.97,31.62
2022-07-13,111.91,31.34
2022-07-14,108.0,30.74
2022-07-15,112.95,31.78
2022-07-18,111.79,31.66
2022-07-19,114.56,32.61
2022-07-20,114.54,32.73
2022-07-21,115.32,32.94
2022-07-22,114.76,32.75
2022-07-25,115.22,32.96
2022-07-26,113.42,32.5
2022-07-27,115.24,33.0
2022-07-28,114.81,33.24
2022-07-29,115.36,33.71
2022-08-01,114.21,33.43
2022-08-02,112.43,33.06
2022-08-03,113.61,33.56
2022-08-04,112.36,33.45
2022-08-05,115.76,33.69
2022-08-08,114.35,33.67
2022-08-09,115.38,33.84
2022-08-10,118.39,34.6
2022-08-11,120.14,35.01
2022-08-12,122.13,35.56
2022-08-15,122.46,35.55
2022-08-16,123.63,35.81
2022-08-17,122.59,35.63
2022-08-18,121.64,35.67
2022-08-19,118.63,34.96
2022-08-22,116.67,34.19
2022-08-23,115.52,34.05
2022-08-24,115.8,34.23
2022-08-25,118.55,34.76
2022-08-26,114.67,33.72
2022-08-29,114.39,33.48
2022-08-30,114.41,33.3
2022-08-31,113.73,33.05
2022-09-01,114.51,33.15
2022-09-02,113.71,32.89
2022-09-06,113.74,32.81
2022-09-07,115.9,33.46
2022-09-08,118.6,34.05
2022-09-09,119.17,34.36
2022-09-12,120.58,34.64
2022-09-13,116.39,33.35
2022-09-14,116.12,33.25
2022-09-15,117.87,33.36
2022-09-16,117.08,33.06
2022-09-19,118.16,33.26
2022-09-20,115.83,32.77
2022-09-21,112.49,32.09
2022-09-22,111.21,31.55
2022-09-23,109.14,31.05
2022-09-26,106.79,30.56
2022-09-27,105.85,30.43
2022-09-28,107.99,31.03
2022-09-29,106.16,30.64
2022-09-30,104.5,30.36
2022-10-03,107.73,31.18
2022-10-04,112.77,32.34
2022-10-05,110.39,32.09
2022-10-06,108.14,31.64
2022-10-07,105.98,30.89
2022-10-10,104.99,30.75
2022-10-11,101.96,30.36
2022-10-12,103.61,30.29
2022-10-13,109.37,31.54
2022-10-14,111.19,31.01
2022-10-17,115.86,31.79
2022-10-18,118.84,32.3
2022-10-19,116.51,31.77
2022-10-20,116.13,31.26
2022-10-21,122.23,32.19
2022-10-24,122.38,32.62
2022-10-25,122.7,33.01
2022-10-26,124.11,33.09
2022-10-27,124.6,33.36
2022-10-28,126.08,34.19
2022-10-31,125.88,33.98
2022-11-01,128.14999,34.07
2022-11-02,126.97,33.64
2022-11-03,127.2,33.3
2022-11-04,130.67999,33.91
2022-11-07,131.37,34.25
2022-11-08,131.45,34.45
2022-11-09,129.74001,33.87
2022-11-10,135.08,35.58
2022-11-11,135.3,35.87
2022-11-14,133.91,35.36
2022-11-15,132.94,35.44
2022-11-16,133.12,35.27
2022-11-17,132.53999,35.08
2022-11-18,133.84,35.37
2022-11-21,133.05,35.48
2022-11-22,135.03999,35.84
2022-11-23,136.48,35.99
2022-11-25,136.74001,36.11
2022-11-28,134.35001,35.49
2022-11-29,136.56,35.7
2022-11-30,138.17999,36.31
2022-12-01,136.24001,36.1
2022-12-02,135.16,35.93
2022-12-05,131.37,35.04
2022-12-06,131.59,34.73
2022-12-07,131.5,34.59
2022-12-08,132.88,34.62
2022-12-09,132.16,34.53
2022-12-12,134.21001,34.99
2022-12-13,134.08,35.08
2022-12-14,133.41,34.64
2022-12-15,130.10001,33.96
2022-12-16,129.28999,33.7
2022-12-19,130.06,33.4
2022-12-20,130.69,33.54
2022-12-21,132.16,34.06
2022-12-22,130.66,33.76
2022-12-23,131.28,33.95
2022-12-27,131.74001,33.94
2022-12-28,132.46001,33.82
2022-12-29,133.22,34.29
2022-12-30,134.10001,34.2
2023-01-03,135.12,34.32
2023-01-04,136.38,34.87
2023-01-05,135.35001,34.61
2023-01-06,137.94,35.38
2023-01-09,137.37,35.25
2023-01-10,138.60001,35.45
2023-01-11,139.63,35.78
2023-01-12,139.49001,35.85
2023-01-13,143.00999,36.12
2023-01-17,140.8,35.88
2023-01-18,136.57001,35.21
2023-01-19,134.75,34.8
2023-01-20,135.08,35.35
2023-01-23,137.27,35.76
2023-01-24,138.45,35.78
2023-01-25,139.12,36.06
2023-01-26,139.98,36.25
2023-01-27,140.32001,36.25
2023-01-30,139.13,36.07
2023-01-31,139.96001,36.56
2023-02-01,139.59,36.56
2023-02-02,138.94,36.66
2023-02-03,141.09,36.59
2023-02-06,141.92,36.58
2023-02-07,143.64999,37.0
2023-02-08,142.64,36.78
2023-02-09,140.42,36.37
2023-02-10,141.03999,36.49
2023-02-13,142.57001,36.91
2023-02-14,143.2,36.71
2023-02-15,143.8,36.75
2023-02-16,141.82001,36.38
2023-02-17,142.24001,36.39
2023-02-21,139.63,35.64
2023-02-22,138.56,35.6
2023-02-23,139.67,35.63
2023-02-24,140.92999,35.66
2023-02-27,142.16,35.65
2023-02-28,143.35001,35.72
2023-03-01,142.55,35.6
2023-03-02,141.07001,35.43
2023-03-03,143.66,35.99
2023-03-06,142.82001,36.02
2023-03-07,138.62,35.09
2023-03-08,137.8,34.96
2023-03-09,130.34,33.54
2023-03-10,133.64999,32.93
2023-03-13,131.25,31.63
2023-03-14,134.62,32.27
2023-03-15,128.25999,31.41
2023-03-16,130.75,32.01
2023-03-17,125.81,30.98
2023-03-20,127.14,31.17
2023-03-21,130.55,31.96
2023-03-22,127.18,31.22
2023-03-23,126.84,31.01
2023-03-24,124.91,30.99
2023-03-27,128.49001,31.42
2023-03-28,128.88,31.41
2023-03-29,129.14,31.87
2023-03-30,128.75,31.8
2023-03-31,130.31,32.15
2023-04-03,130.16,32.21
2023-04-04,128.42,31.91
2023-04-05,127.61,31.87
2023-04-06,127.47,31.99
2023-04-10,127.89,32.06
2023-04-11,128.52,32.34
2023-04-12,128.5,32.27
2023-04-13,128.99001,32.56
2023-04-14,138.73,32.88
2023-04-17,139.83,33.26
2023-04-18,141.39999,33.36
2023-04-19,141.22,33.44
2023-04-20,140.81,33.34
2023-04-21,140.53999,33.22
2023-04-24,140.73,33.14
2023-04-25,137.67,32.57
2023-04-26,135.23,32.26
2023-04-27,137.05,32.78
2023-04-28,138.24001,33.17
2023-05-01,141.2,33.08
2023-05-02,138.92,32.33
2023-05-03,135.98,31.96
2023-05-04,134.12,31.55
2023-05-05,136.74001,32.33
2023-05-08,137.07001,32.38
2023-05-09,136.41,32.26
2023-05-10,136.48,32.08
2023-05-11,136.05,32.03
2023-05-12,134.10001,31.9
2023-05-15,135.23,32.16
2023-05-16,134.32001,31.86
2023-05-17,138.45,32.5
2023-05-18,139.5,32.74
2023-05-19,139.17999,32.6
2023-05-22,138.03,32.66
2023-05-23,136.59,32.28
2023-05-24,135.34,31.86
2023-05-25,135.67,31.85
2023-05-26,136.94,32.11
2023-05-30,137.46001,32.1
2023-05-31,135.71001,31.76
2023-06-01,137.58,32.1
2023-06-02,140.47,32.8
2023-06-05,139.09,32.63
2023-06-06,139.34,33.04
2023-06-07,140.69,33.17
2023-06-08,140.73,33.14
2023-06-09,141.00999,33.15
2023-06-12,141.0,33.14
2023-06-13,142.02,33.34
2023-06-14,141.49001,33.21
2023-06-15,143.09,33.65
2023-06-16,143.25999,33.58
2023-06-20,142.53,33.18
2023-06-21,142.32001,33.14
2023-06-22,139.58,32.88
2023-06-23,138.85001,32.74
2023-06-26,139.19,32.67
2023-06-27,139.2,32.93
2023-06-28,138.59,32.85
2023-06-29,143.42999,33.42
2023-06-30,145.44,33.71
2023-07-03,146.61,33.9
2023-07-05,144.64,33.83
2023-07-06,143.21001,33.54
2023-07-07,144.34,33.59
2023-07-10,145.14999,33.74
2023-07-11,147.42,34.14
2023-07-12,148.14999,34.36
2023-07-13,148.87,34.48
2023-07-14,149.77,34.25
2023-07-17,153.38,34.58
2023-07-18,153.66,34.97
2023-07-19,154.25,35.12
2023-07-20,156.14999,35.38
2023-07-21,154.95,35.26
2023-07-24,158.0,35.6
2023-07-25,156.82001,35.37
2023-07-26,157.75999,35.58
2023-07-27,156.02,35.13
2023-07-28,156.91,35.2
2023-07-31,157.96001,35.33
2023-08-01,157.17999,35.33
2023-08-02,155.39999,35.03
2023-08-03,156.35001,35.05
2023-08-04,156.02,34.91
2023-08-07,156.75999,35.4
2023-08-08,155.88,35.08
2023-08-09,153.78999,34.82
2023-08-10,153.56,34.85
2023-08-11,154.45,34.92
2023-08-14,154.77,34.85
2023-08-15,150.83,34.21
2023-08-16,150.19,34.16
2023-08-17,148.63,33.99
2023-08-18,148.97,33.98
2023-08-21,149.48,33.94
2023-08-22,146.38,33.62
2023-08-23,147.37,33.95
2023-08-24,147.23,33.83
2023-08-25,147.05,33.99
2023-08-28,147.56,34.18
2023-08-29,148.75999,34.49
2023-08-30,148.16,34.51
2023-08-31,146.33,34.38
2023-09-01,146.82001,34.69
2023-09-05,145.2,34.34
2023-09-06,144.96001,34.32
2023-09-07,143.72,34.23
2023-09-08,143.83,34.3
2023-09-11,144.46001,34.46
2023-09-12,146.34,34.69
2023-09-13,146.41,34.69
2023-09-14,149.25,35.01
2023-09-15,148.81,34.83
2023-09-18,149.12,34.77
2023-09-19,148.92999,34.73
2023-09-20,148.3,34.49
2023-09-21,147.14,33.92
2023-09-22,145.73,33.66
2023-09-25,146.45,33.74
2023-09-26,144.92999,33.29
2023-09-27,145.78,33.24
2023-09-28,147.59,33.48
2023-09-29,145.02,33.17
2023-10-02,143.77,32.89
2023-10-03,142.71001,32.37
2023-10-04,143.35001,32.61
2023-10-05,142.89999,32.76
2023-10-06,145.10001,33.04
2023-10-09,144.77,33.06
2023-10-10,145.64999,33.3
2023-10-11,146.14999,33.35
2023-10-12,145.81,33.14
2023-10-13,148.0,33.21
2023-10-16,147.85001,33.56
2023-10-17,147.53,33.72
2023-10-18,145.91,33.14
2023-10-19,145.28999,32.7
2023-10-20,142.95,32.2
2023-10-23,141.0,32.0
2023-10-24,141.17,32.22
2023-10-25,140.39999,32.1
2023-10-26,140.75999,32.03
2023-10-27,135.69,31.45
2023-10-30,137.42,32.01
2023-10-31,139.06,32.36
2023-11-01,138.94,32.57
2023-11-02,141.42,33.34
2023-11-03,143.0,33.78
2023-11-06,144.08,33.68
2023-11-07,144.00999,33.63
2023-11-08,144.72,33.67
2023-11-09,144.28999,33.53
2023-11-10,146.42999,33.91
2023-11-13,145.78,33.86
2023-11-14,148.44,34.5
2023-11-15,149.74001,34.69
2023-11-16,151.45,34.83
2023-11-17,152.82001,35.01
2023-11-20,153.28999,35.15
2023-11-21,152.97,35.13
2023-11-22,153.33,35.27
2023-11-24,153.53999,35.38
2023-11-27,153.19,35.26
2023-11-28,153.53999,35.25
2023-11-29,154.32001,35.5
2023-11-30,156.08,35.9
2023-12-01,156.84,36.17
2023-12-04,157.99001,36.13
2023-12-05,157.97,35.95
2023-12-06,156.31,35.77
2023-12-07,156.78999,35.94
2023-12-08,158.52,36.13
2023-12-11,159.10001,36.35
2023-12-12,160.52,36.61
2023-12-13,161.06,37.2
2023-12-14,163.99001,37.57
2023-12-15,165.23,37.35
2023-12-18,166.23,37.29
2023-12-19,168.45,37.57
2023-12-20,166.55,36.9
2023-12-21,167.5,37.26
2023-12-22,167.39999,37.34
2023-12-26,168.39,37.49
2023-12-27,169.39999,37.61
2023-12-28,170.3,37.72
2023-12-29,170.10001,37.6
