date,C,KBE
4/8/2022,50.880005,49.52
4/11/2022,50.550004,49.66
4/12/2022,50.339997,49.15
4/13/2022,50.149994,49.84
4/14/2022,50.929993,49.37
4/18/2022,52.309998,49.56
4/19/2022,52.919999,51.07
4/20/2022,53.100007,51.47
4/21/2022,52.630005,50.57
4/22/2022,51.229996,49.3
4/25/2022,51.130005,49.38
4/26/2022,50.229996,47.91
4/27/2022,49.600007,47.9
4/28/2022,50.020005,48.59
4/29/2022,48.210007,47.06
5/2/2022,48.710007,47.72
5/3/2022,50.100007,48.5
5/4/2022,52.229996,49.81
5/5/2022,51.309998,48.3
5/6/2022,51.619996,47.77
5/9/2022,49.89,46.96
5/10/2022,48.75,46.34
5/11/2022,47.660004,45.5
5/12/2022,46.559998,45.5
5/13/2022,47.64,46.08
5/16/2022,47.460007,45.64
5/17/2022,51.050004,47.41
5/18/2022,49.320008,46.28
5/19/2022,49.779999,45.92
5/20/2022,49.75,45.92
5/23/2022,52.770005,47.08
5/24/2022,52.679993,46.73
5/25/2022,52.699997,47.41
5/26/2022,54.089997,48.53
5/27/2022,53.619996,49.27
5/31/2022,53.410004,49.2
6/1/2022,52.39,48.55
6/2/2022,52.429993,49.48
6/3/2022,51.330002,48.81
6/6/2022,51.399994,49.02
6/7/2022,52.100007,49.47
6/8/2022,51.410004,48.65
6/9/2022,49.970002,47.19
6/10/2022,47.710007,45.56
6/13/2022,45.690003,44.06
6/14/2022,45.960007,44.25
6/15/2022,47.580002,44.53
6/16/2022,46.89,42.82
6/17/2022,46.520005,43.41
6/21/2022,47.960007,43.85
6/22/2022,47.199997,43.88
6/23/2022,46.350007,43.44
6/24/2022,47.860001,45
6/27/2022,47.830002,44.94
6/28/2022,47.210007,44.66
6/29/2022,47.100007,44.29
6/30/2022,45.990006,43.88
7/1/2022,46.869996,44.62
7/5/2022,46.610001,44.78
7/6/2022,46.149994,44.44
7/7/2022,46.929993,44.98
7/8/2022,46.820008,44.85
7/11/2022,46.190003,44.39
7/12/2022,46.130005,44.46
7/13/2022,45.5,43.79
7/14/2022,44.14,43.11
7/15/2022,49.979996,44.65
7/18/2022,50.070008,44.82
7/19/2022,52.130005,46.22
7/20/2022,52.449997,46.79
7/21/2022,52.589997,46.97
7/22/2022,51.910004,46.5
7/25/2022,52.160004,47.19
7/26/2022,51.399994,46.74
7/27/2022,52.350007,47.72
7/28/2022,52.229996,47.91
7/29/2022,51.899994,48.55
8/1/2022,51.919999,48.64
8/2/2022,50.75,48.04
8/3/2022,51.610001,48.65
8/4/2022,51.259995,48.37
8/5/2022,51.660004,48.81
8/8/2022,51.470002,48.81
8/9/2022,52.089997,48.94
8/10/2022,53.190003,50.19
8/11/2022,54,50.87
8/12/2022,54.380005,51.63
8/15/2022,54.070008,51.82
8/16/2022,54.179993,52.32
8/17/2022,53.759995,51.72
8/18/2022,53.550004,51.88
8/19/2022,52.610001,50.96
8/22/2022,51.25,49.71
8/23/2022,50.949997,49.55
8/24/2022,51.009995,49.43
8/25/2022,52.059998,50.21
8/26/2022,49.779999,48.83
8/29/2022,49.369996,48.14
8/30/2022,49.080002,48.02
8/31/2022,48.809998,47.68
9/1/2022,48.75,47.3
9/2/2022,48.839997,46.99
9/6/2022,48.220002,46.27
9/7/2022,48.630005,47.2
9/8/2022,49.899994,48.2
9/9/2022,50.669999,48.91
9/12/2022,50.869996,49.45
9/13/2022,49,47.81
9/14/2022,48.429993,47.88
9/15/2022,48.440003,48.39
9/16/2022,48.110001,47.92
9/19/2022,48.240006,48.38
9/20/2022,47.25,48.03
9/21/2022,46.330002,47.41
9/22/2022,45.580002,46.32
9/23/2022,44.259995,45.49
9/26/2022,42.990006,44.92
9/27/2022,42.589997,44.47
9/28/2022,43.399994,45.27
9/29/2022,42.39,44.52
9/30/2022,41.669999,44.29
10/3/2022,42.559998,45.45
10/4/2022,44.410004,47.51
10/5/2022,43.839997,47.14
10/6/2022,43.059998,46.63
10/7/2022,42.190003,45.56
10/10/2022,41.600007,45.34
10/11/2022,40.449997,45.08
10/12/2022,40.839997,44.96
10/13/2022,42.949997,46.85
10/14/2022,43.229996,46.2
10/17/2022,43.589997,47.44
10/18/2022,44.149994,47.57
10/19/2022,43.339997,46.54
10/20/2022,42.919999,45.11
10/21/2022,44.259995,45.79
10/24/2022,44.410004,46.56
10/25/2022,45.320008,47.32
10/26/2022,45.410004,47.24
10/27/2022,45.440003,47.3
10/28/2022,46.130005,48.53
10/31/2022,45.860001,48.55
11/1/2022,46.220002,48.62
11/2/2022,45.550004,47.51
11/3/2022,44.580002,47.03
11/4/2022,45.130005,48.14
11/7/2022,45.729996,48.49
11/8/2022,46.119996,48.41
11/9/2022,45.360001,47.57
11/10/2022,48.419999,49.99
11/11/2022,50.190003,49.79
11/14/2022,49.020005,48.95
11/15/2022,49.029999,49.24
11/16/2022,48.369996,48.46
11/17/2022,48.25,47.79
11/18/2022,48.660004,48.17
11/21/2022,48.880005,48.4
11/22/2022,49.330002,49
11/23/2022,48.240006,49
11/25/2022,48.289994,49.36
11/28/2022,47.229996,48.27
11/29/2022,47.570008,48.64
11/30/2022,48.410004,49.52
12/1/2022,47.779999,49.18
12/2/2022,47.240006,48.97
12/5/2022,45.64,46.67
12/6/2022,44.979996,46.19
12/7/2022,44.669999,46.19
12/8/2022,44.690003,46.3
12/9/2022,44.860001,46.1
12/12/2022,45.770005,46.55
12/13/2022,46.589997,46.01
12/14/2022,45.979996,45.25
12/15/2022,44.619996,44.42
12/16/2022,44.350007,44.06
12/19/2022,43.929993,43.77
12/20/2022,43.809998,43.99
12/21/2022,44.809998,44.79
12/22/2022,43.990006,44.51
12/23/2022,44.259995,44.79
12/27/2022,44.39,44.82
12/28/2022,44.619996,44.47
12/29/2022,45.160004,45.39
12/30/2022,45.229996,45.15
1/3/2023,45.779999,44.97
1/4/2023,46.960007,45.48
1/5/2023,46.75,45.04
1/6/2023,47.309998,46.25
1/9/2023,47.539994,45.96
1/10/2023,48.190003,46.3
1/11/2023,48.710007,46.7
1/12/2023,49.089997,47.15
1/13/2023,49.919999,47.27
1/17/2023,50.309998,47.09
1/18/2023,49.429993,45.7
1/19/2023,49.369996,45.6
1/20/2023,51.089997,46.82
1/23/2023,51.979996,47.45
1/24/2023,51.419999,46.99
1/25/2023,51.899994,47.21
1/26/2023,52.190003,47.72
1/27/2023,51.860001,47.99
1/30/2023,51.75,47.52
1/31/2023,52.220002,48.77
2/1/2023,52.149994,49.39
2/2/2023,52.220002,50.42
2/3/2023,50.949997,50.38
2/6/2023,50.860001,49.83
2/7/2023,51.130005,50.43
2/8/2023,51.149994,50.05
2/9/2023,49.979996,49.27
2/10/2023,50.110001,49.27
2/13/2023,51,49.77
2/14/2023,51.610001,49.63
2/15/2023,51.820008,49.94
2/16/2023,51.460007,49.29
2/17/2023,51.419999,49.48
2/21/2023,49.839997,48.21
2/22/2023,50.039994,48.06
2/23/2023,50.380005,48.32
2/24/2023,50.179993,48.3
2/27/2023,50.470002,48.34
2/28/2023,50.690003,48.26
3/1/2023,51.5,48.02
3/2/2023,51.399994,47.21
3/3/2023,52.350007,47.91
3/6/2023,52.179993,47.6
3/7/2023,51.080002,46.19
3/8/2023,50.679993,46.01
3/9/2023,48.600007,42.66
3/10/2023,48.339997,40.88
3/13/2023,44.740006,36.81
3/14/2023,47.399994,37.52
3/15/2023,44.820008,36.76
3/16/2023,45.619996,37.89
3/17/2023,44.25,35.78
3/20/2023,44.089997,36.08
3/21/2023,45.070008,37.98
3/22/2023,43.710007,36.02
3/23/2023,43.449997,35.12
3/24/2023,43.110001,35.91
3/27/2023,44.779999,36.7
3/28/2023,45.220002,36.68
3/29/2023,45.949997,37.22
3/30/2023,46.070008,36.66
3/31/2023,46.89,37.07
4/3/2023,46.710007,36.76
4/4/2023,46.089997,36.03
4/5/2023,45.770005,35.8
4/6/2023,45.860001,36.21
4/10/2023,46.520005,36.46
4/11/2023,47.199997,36.72
4/12/2023,46.919999,36.39
4/13/2023,47.300004,36.9
4/14/2023,49.559998,36.49
4/17/2023,49.690003,37.32
4/18/2023,50.080002,36.82
4/19/2023,50.399994,37.95
4/20/2023,49.399994,37.32
4/21/2023,49.029999,36.87
4/24/2023,49.029999,36.7
4/25/2023,47.899994,35.35
4/26/2023,46.860001,35.5
4/27/2023,47.029999,36.14
4/28/2023,47.070008,36.63
5/1/2023,47.25,35.82
5/2/2023,46,33.96
5/3/2023,45.669999,33.41
5/4/2023,44.899994,31.9
5/5/2023,46.320008,33.65
5/8/2023,46.360001,33.27
5/9/2023,46.520005,33.09
5/10/2023,46.369996,32.85
5/11/2023,46.029999,32.34
5/12/2023,45.449997,32.34
5/15/2023,46.050004,33.26
5/16/2023,45.279999,32.75
5/17/2023,47.080002,34.78
5/18/2023,46.39,35.01
5/19/2023,45.710007,34.44
5/22/2023,45.789994,35.25
5/23/2023,45.910004,35.48
5/24/2023,44.490006,34.86
5/25/2023,44.229996,34.63
5/26/2023,44.600007,35.01
5/30/2023,44.699997,35.05
5/31/2023,44.320008,34.07
6/1/2023,44.839997,34.78
6/2/2023,46.320008,36.57
6/5/2023,46.240006,35.77
6/6/2023,47.220002,37.33
6/7/2023,48.009995,38.23
6/8/2023,48.100007,37.93
6/9/2023,48.300004,37.55
6/12/2023,48.449997,37.26
6/13/2023,48.690003,38.04
6/14/2023,48.240006,37.14
6/15/2023,48.559998,37.78
6/16/2023,48.190003,37.36
6/20/2023,47.610001,36.67
6/21/2023,47.410004,36.24
6/22/2023,46.630005,35.27
6/23/2023,46.020005,34.81
6/26/2023,46.240006,35.16
6/27/2023,46.399994,35.7
6/28/2023,46.229996,35.57
6/29/2023,46.289994,36.2
6/30/2023,46.039994,36
7/3/2023,46.740006,36.69
7/5/2023,46.800004,36.24
7/6/2023,45.380005,35.66
7/7/2023,45.740006,36.35
7/10/2023,45.669999,36.63
7/11/2023,46.529999,37.14
7/12/2023,47.380005,37.8
7/13/2023,47.679993,38.45
7/14/2023,45.75,37.71
7/17/2023,46.259995,38.36
7/18/2023,47.020005,39.71
7/19/2023,47.520005,40.8
7/20/2023,47.410004,40.75
7/21/2023,47.050004,40.26
7/24/2023,47.660004,41.07
7/25/2023,47.089997,40.56
7/26/2023,47.490006,42.07
7/27/2023,47.880005,41.44
7/28/2023,47.410004,41.94
7/31/2023,47.660004,41.96
8/1/2023,47.070008,41.54
8/2/2023,46.309998,41.32
8/3/2023,46.210007,41.77
8/4/2023,45.710007,41.89
8/7/2023,45.830002,42.33
8/8/2023,45.160004,41.77
8/9/2023,44.440003,41.19
8/10/2023,44.339997,41.17
8/11/2023,44.570008,41.33
8/14/2023,44.100007,40.69
8/15/2023,43.210007,39.43
8/16/2023,42.64,38.96
8/17/2023,42.460007,38.92
8/18/2023,42.25,38.95
8/21/2023,42.070008,38.68
8/22/2023,41.020005,37.72
8/23/2023,41.080002,38.23
8/24/2023,41.080002,38.34
8/25/2023,41.240006,38.18
8/28/2023,41.320008,38.66
8/29/2023,41.720002,39.13
8/30/2023,41.369996,38.94
8/31/2023,41.289994,39.06
9/1/2023,41.589997,39.84
9/5/2023,41.360001,39.11
9/6/2023,41.369996,38.29
9/7/2023,40.729996,37.82
9/8/2023,40.589997,38.17
9/11/2023,40.589997,38.12
9/12/2023,41.679993,38.51
9/13/2023,42.369996,38.08
9/14/2023,43.14,38.69
9/15/2023,42.710007,38.55
9/18/2023,42.64,37.75
9/19/2023,42.679993,37.6
9/20/2023,42.300004,37.28
9/21/2023,41.710007,36.74
9/22/2023,40.919999,36.55
9/25/2023,41.020005,36.99
9/26/2023,40.220002,36.37
9/27/2023,40.460007,36.22
9/28/2023,41.199997,36.61
9/29/2023,41.130005,36.85
10/2/2023,40.5,36.05
10/3/2023,39.860001,35.32
10/4/2023,39.809998,35.62
10/5/2023,39.880005,36.18
10/6/2023,40.570008,36.31
10/9/2023,40.740006,36.35
10/10/2023,41.440003,36.86
10/11/2023,41.529999,36.98
10/12/2023,41.529999,36.49
10/13/2023,41.429993,35.98
10/16/2023,40.949997,36.81
10/17/2023,41.199997,37.53
10/18/2023,40.470002,36.58
10/19/2023,40.059998,36.14
10/20/2023,39.679993,34.87
10/23/2023,38.89,34.75
10/24/2023,38.929993,34.67
10/25/2023,38.610001,34.5
10/26/2023,39.339997,35.41
10/27/2023,38.240006,34.67
10/30/2023,38.929993,35.12
10/31/2023,39.490006,35.32
11/1/2023,39.600007,35.49
11/2/2023,41.350007,37.25
11/3/2023,42.259995,38.45
11/6/2023,42.039994,37.91
11/7/2023,41.960007,37.59
11/8/2023,41.820008,37.21
11/9/2023,41.5,36.66
11/10/2023,42.080002,36.97
11/13/2023,42.699997,36.98
11/14/2023,44.360001,39.29
11/15/2023,44.880005,39.82
11/16/2023,44.669999,39.37
11/17/2023,45.360001,39.94
11/20/2023,45.259995,39.9
11/21/2023,45.089997,39.21
11/22/2023,45.020005,39.4
11/24/2023,45.229996,39.5
11/27/2023,45.080002,39.37
11/28/2023,44.860001,39.38
11/29/2023,45.75,40.18
11/30/2023,46.100007,40.35
12/1/2023,47.229996,42.04
12/4/2023,47.369996,42.56
12/5/2023,46.699997,41.98
12/6/2023,47.860001,41.97
12/7/2023,48.5,42.69
12/8/2023,48.89,43.16
12/11/2023,48.149994,43.14
12/12/2023,48.059998,42.94
12/13/2023,49.339997,45.06
12/14/2023,50.240006,47.03
12/15/2023,49.830002,46.4
12/18/2023,49.660004,45.73
12/19/2023,50.929993,46.31
12/20/2023,50.070008,45.32
12/21/2023,50.600007,45.76
12/22/2023,50.860001,45.97
12/26/2023,51.339997,46.58
12/27/2023,51.460007,46.54
12/28/2023,51.520005,46.62
12/29/2023,51.440003,46.02
