date,URBN,XRT,beta,value,price
2016-06-30,27.5,41.96,0.666223791459373,-0.4547502896352924,29.545249710364708
2016-07-01,27.83,42.34,0.665180241185693,-0.3337314118022441,29.666268588197756
2016-07-05,27.61,41.66,0.6645355288695342,-0.07455013270478972,29.92544986729521
2016-07-06,28.17,42.29,0.6639898853550408,0.08986774833532607,30.089867748335326
2016-07-07,28.06,42.29,0.663606556171044,-0.003921260473450872,29.99607873952655
2016-07-08,29.09,43.39,0.6632900639819529,0.30984412382306203,30.309844123823062
2016-07-11,29.48,43.87,0.6629738266631635,0.3953382242870198,30.39533822428702
2016-07-12,29.69,44.21,0.6628924887050851,0.38352307434818655,30.383523074348187
2016-07-13,29.45,43.86,0.6624764602658635,0.3937824527392273,30.393782452739227
2016-07-14,29.16,43.93,0.6622666876021748,0.0666244136364611,30.06662441363646
2016-07-15,29.17,43.74,0.6618209658724071,0.2219509527409116,30.22195095274091
2016-07-18,29.61,44.44,0.6614472725867954,0.21528320624281605,30.215283206242816
2016-07-19,29.21,44.06,0.6610343881520144,0.0848248580222446,30.084824858022245
2016-07-20,29.7,44.46,0.6604885006564055,0.3346812608162111,30.33468126081621
2016-07-21,29.32,44.29,0.6601666145987457,0.08122063942155222,30.081220639421552
2016-07-22,29.16,44.49,0.6596968877419317,-0.1899145356385432,29.810085464361457
2016-07-25,29.97,44.94,0.6590801610014065,0.3509375645967907,30.35093756459679
2016-07-26,30.46,45.24,0.6585667579712161,0.6664398693821845,30.666439869382184
2016-07-27,30.11,44.86,0.6583507384751823,0.5763858720033213,30.57638587200332
2016-07-28,29.79,44.87,0.658322814978324,0.2510552919226008,30.2510552919226
2016-07-29,29.9,45.09,0.6582320168554799,0.22031835998640759,30.220318359986408
2016-08-01,29.58,44.93,0.6582093657186266,0.006653198262103643,30.006653198262104
2016-08-02,28.7,43.8,0.6583162564890442,-0.1342520342201361,29.865747965779864
2016-08-03,29.14,44.24,0.6581503436190357,0.023428798293860353,30.02342879829386
2016-08-04,29.16,44.08,0.658087886372239,0.15148596871170383,30.151485968711704
2016-08-05,30.15,44.83,0.6582343399383064,0.6413545405657253,30.641354540565725
2016-08-08,30.12,44.79,0.6586629009707119,0.6184886655218165,30.618488665521816
2016-08-09,29.33,44.17,0.6591090481862584,0.2171533416129634,30.217153341612963
2016-08-10,29.83,44.19,0.6595932421162712,0.6825746308819731,30.682574630881973
2016-08-11,30.5,45.26,0.6603249150839138,0.6136943433020647,30.613694343302065
2016-08-12,30.65,45.51,0.6611116640449272,0.5628081693153639,30.562808169315364
2016-08-15,31.24,45.96,0.6620539297382991,0.8120013892277704,30.81200138922777
2016-08-16,31.24,45.82,0.6619952983284075,0.9073754305923636,30.907375430592364
2016-08-17,36.05,45.34,0.6619367213353193,6.037789054656617,36.03778905465661
2016-08-18,36.77,45.75,0.6639265728772579,6.395359290865457,36.39535929086546
2016-08-19,37.81,45.94,0.6661211946204919,7.208392319134607,37.2083923191346
2016-08-22,36.85,45.7,0.6686765973738716,6.291479500014066,36.29147950001406
2016-08-23,36.83,46.16,0.6709705856550958,5.8579977661607785,35.85799776616078
2016-08-24,36.74,45.62,0.6731540890706975,6.030710456594782,36.03071045659478
2016-08-25,36.78,45.36,0.6755554146549125,6.13680639125317,36.136806391253174
2016-08-26,37.22,45.02,0.6779175349075705,6.700152578461175,36.70015257846117
2016-08-29,37.17,45.23,0.6804948496547446,6.391217950115905,36.3912179501159
2016-08-30,36.23,44.5,0.6829675405997974,5.837944443309013,35.83794444330901
2016-08-31,35.85,44.47,0.6854474735077615,5.368150853109849,35.36815085310985
2016-09-01,35.78,44.21,0.6878626840449928,5.369590738370867,35.36959073837087
2016-09-02,36.1,44.51,0.6903980074781066,5.370384687149475,35.370384687149475
2016-09-06,35.19,44.44,0.6929511958057887,4.395248858390751,34.39524885839075
2016-09-07,35.85,44.76,0.6955819197701746,4.715753271086989,34.71575327108699
2016-09-08,36.35,44.47,0.6983716567273243,5.293412425335891,35.29341242533589
2016-09-09,36.08,43.52,0.7013833292421597,5.555797511381204,35.5557975113812
2016-09-12,36.67,44.14,0.704688027261884,5.565070476660445,35.565070476660445
2016-09-13,35.82,43.52,0.7080819391778382,5.004274006980477,35.00427400698048
2016-09-14,35.88,43.54,0.7111508425483297,4.916492315445726,34.91649231544572
2016-09-15,36.36,44.1,0.7143170076956942,4.858619960619887,34.85861996061989
2016-09-16,35.89,43.75,0.7173799345901429,4.5046278616812465,34.50462786168124
2016-09-19,35.88,43.68,0.7200374976670438,4.428762101903526,34.42876210190353
2016-09-20,35.62,43.17,0.7228888233056053,4.412889497897012,34.41288949789701
2016-09-21,35.76,43.48,0.7258636350122227,4.199449149668556,34.19944914966855
2016-09-22,35.73,43.81,0.7285841640048811,3.8107277749461517,33.81072777494615
2016-09-23,35.66,43.78,0.7312030608945536,3.6479299940364385,33.64792999403644
2016-09-26,35.01,43.3,0.733775614472208,3.2375158933533967,33.2375158933534
2016-09-27,35.13,43.59,0.7361315642169046,3.0420251157851297,33.04202511578513
2016-09-28,34.58,43.31,0.7384491981944196,2.5977652261996838,32.597765226199684
2016-09-29,34.43,42.91,0.740510320739553,2.654702137065783,32.65470213706578
2016-09-30,34.52,43.55,0.7425964478321867,2.179924696908273,32.17992469690827
2016-10-03,34.79,43.43,0.7445912582868718,2.4524016526011607,32.45240165260116
2016-10-04,35.42,43.41,0.7466683608192656,3.0071264568356852,33.007126456835685
2016-10-05,36.05,43.99,0.7489837546425514,3.1022046332741624,33.10220463327416
2016-10-06,35.86,43.88,0.7514135587337682,2.8879730427622476,32.88797304276225
2016-10-07,36.61,43.85,0.7537822261986086,3.556649381191015,33.556649381191015
2016-10-10,36.3,44.02,0.756565635680701,2.9959807173355344,32.995980717335534
2016-10-11,35.6,43.35,0.7591272564795473,2.6918334316116272,32.69183343161163
2016-10-12,35.96,43.68,0.7616621722251166,2.6905963172069107,32.69059631720691
2016-10-13,35.15,43.21,0.7642747214013815,2.125689288246299,32.1256892882463
2016-10-14,35.54,43.12,0.7666612109246883,2.4815685849274445,32.481568584927444
2016-10-17,34.77,42.7,0.7693053121154673,1.9206631726695491,31.92066317266955
2016-10-18,33.26,42.75,0.7719114391821489,0.2607859749631345,30.260785974963134
2016-10-19,33.59,43.16,0.7738071484162329,0.1924834743553916,30.19248347435539
2016-10-20,33.64,42.91,0.7756272695205965,0.3578338648712105,30.35783386487121
2016-10-21,33.58,42.95,0.7775479222999544,0.18431673721695319,30.184316737216953
2016-10-24,33.74,43.25,0.7795667107756448,0.02373975895336855,30.02373975895337
2016-10-25,34.04,42.88,0.7815976089035462,0.525094530215938,30.525094530215938
2016-10-26,34.06,42.73,0.7839183940912676,0.5631670204801367,30.563167020480137
2016-10-27,33.5,41.91,0.7862376197062215,0.548781358112258,30.548781358112258
2016-10-28,33.91,42.13,0.7885758277315199,0.6873003776710576,30.687300377671058
2016-10-31,33.45,42.23,0.7909446369151362,0.048407983073808225,30.04840798307381
2016-11-01,33.5,41.53,0.793009845526879,0.5663011152687147,30.566301115268715
2016-11-02,32.86,41.53,0.7952985721748748,-0.16874970242255216,29.831250297577448
2016-11-03,32.59,41.04,0.7974514928404282,-0.13740926617116855,29.86259073382883
2016-11-04,32.17,41.07,0.799473388494535,-0.6643720654705518,29.335627934529448
2016-11-07,32.6,41.83,0.8014719050539254,-0.9255697884056957,29.074430211594304
2016-11-08,32.96,41.71,0.8034446387448845,-0.5516758820491319,29.448324117950868
2016-11-09,34.44,42.59,0.8055283099001207,0.13254928135385313,30.132549281353853
2016-11-10,36.37,43.72,0.8078545433827894,1.0505993633044497,31.05059936330445
2016-11-11,37.87,44.41,0.8084876594424361,1.9650630441614183,31.96506304416142
2016-11-14,39.25,45.26,0.809342054113342,2.6191786308301417,32.61917863083014
2016-11-15,39.37,45.06,0.8101301087057972,2.8655373017167776,32.86553730171678
2016-11-16,39.12,45.28,0.811335141615739,2.382744787639332,32.38274478763933
2016-11-17,38.83,45.74,0.8125369965875101,1.6645577760872854,31.664557776087285
2016-11-18,37.51,45.31,0.8133386218767287,0.6576270427654194,30.65762704276542
2016-11-21,37.17,45.54,0.8136459581747475,0.11656306472200129,30.116563064722
2016-11-22,39.01,46.6,0.8134591396983808,1.10280409005545,31.10280409005545
2016-11-23,34.31,46.83,0.8137607669350295,-3.798416715567427,26.201583284432573
2016-11-25,33.56,46.64,0.8121938320892557,-4.320720328642885,25.679279671357115
2016-11-28,32.41,46.07,0.8105339711533738,-4.931300051035933,25.068699948964067
2016-11-29,32.42,46.01,0.8085686314590739,-4.7822427334319855,25.217757266568015
2016-11-30,31.6,45.71,0.8066043676834262,-5.2698856468094135,24.730114353190586
2016-12-01,31.66,45.51,0.8047571943041129,-4.964499912780173,25.035500087219827
2016-12-02,31.67,45.61,0.8028542060702997,-4.948180338866365,25.051819661133635
2016-12-05,33.19,46.24,0.8006378000826238,-3.831491875820525,26.168508124179475
2016-12-06,33.64,46.67,0.7986302858582176,-3.6320754410030176,26.367924558996982
2016-12-07,34.39,47.5,0.7966167945887322,-3.449297742964781,26.55070225703522
2016-12-08,35.34,48.16,0.7947667843079042,-2.935968332268658,27.064031667731342
2016-12-09,34.19,47.94,0.7930699626534193,-3.8297740096049253,26.170225990395075
2016-12-12,33.28,47.09,0.7909680757612189,-3.9666866875957965,26.033313312404204
2016-12-13,32.34,47.09,0.7888861182165028,-4.808647306815118,25.191352693184882
2016-12-14,32.26,46.54,0.7864207911141837,-4.340023618454111,25.65997638154589
2016-12-15,31.22,46.55,0.78408488455423,-5.279151375999405,24.720848624000595
2016-12-16,30.56,45.91,0.7813788224434073,-5.313101738376826,24.686898261623174
2016-12-19,30.05,46.12,0.7787511605707597,-5.8660035255234355,24.133996474476564
2016-12-20,30.4,46.75,0.7758776258149851,-5.872279006850555,24.127720993149445
2016-12-21,29.92,46.36,0.7730398192361224,-5.918126019786634,24.081873980213366
2016-12-22,28.58,44.74,0.7701990326317656,-5.878704719945198,24.121295280054802
2016-12-23,28.42,44.48,0.7675370820625127,-5.720049410140561,24.27995058985944
2016-12-27,28.64,44.91,0.7648562413274508,-5.709693798015813,24.290306201984187
2016-12-28,28.73,44.37,0.7622574481214035,-5.091362973146669,24.90863702685333
2016-12-29,28.78,44.25,0.7597448825059778,-4.838711050889515,25.161288949110485
2016-12-30,28.48,44.07,0.757058233526686,-4.8835563515210545,25.116443648478946
2017-01-03,28.58,44.3,0.7542370148212802,-4.832699756582713,25.167300243417287
2017-01-04,29.09,45.17,0.7514224033561834,-4.851749959598802,25.148250040401198
2017-01-05,27.56,44.02,0.7482393683082712,-5.3774969929301015,24.6225030070699
2017-01-06,27.42,43.71,0.7450137028371082,-5.144548951010002,24.85545104899
2017-01-09,26.9,43.82,0.7419284696060892,-5.611305538138829,24.38869446186117
2017-01-10,27.59,44.33,0.7385671313712167,-5.150680933686036,24.849319066313964
2017-01-11,27.41,44.05,0.735483929214235,-4.988067081887049,25.01193291811295
2017-01-12,27.02,43.97,0.7322645784929848,-5.177673516336537,24.822326483663463
2017-01-13,27.05,44.01,0.7291107958455865,-5.038166125164256,24.961833874835744
2017-01-17,26.95,44.36,0.7265121331981214,-5.278078228668665,24.721921771331335
2017-01-18,26.98,44.32,0.7237534678202042,-5.096753693791452,24.903246306208548
2017-01-19,26.19,43.52,0.7209458338883189,-5.185562690819641,24.81443730918036
2017-01-20,26.26,43.43,0.7181289379311763,-4.9283397743509845,25.071660225649016
2017-01-23,26.08,43.07,0.7153792235069978,-4.731383156446398,25.268616843553602
2017-01-24,26.64,43.64,0.7124793773483904,-4.452600027483758,25.547399972516242
2017-01-25,27.02,43.82,0.7095750957515156,-4.073580695831414,25.926419304168586
2017-01-26,26.41,43.27,0.7067799949415415,-4.172370381120505,25.827629618879495
2017-01-27,25.93,42.69,0.7038332933914451,-4.116643294880788,25.883356705119212
2017-01-30,26.05,42.83,0.7010664559921229,-3.976676310142622,26.023323689857378
2017-01-31,26.54,43.2,0.6981421345080623,-3.6197402107482937,26.380259789251706
2017-02-01,26.23,42.78,0.6955153372160127,-3.524146126101023,26.475853873898977
2017-02-02,26.23,42.72,0.6928927163060317,-3.3703768405936714,26.62962315940633
2017-02-03,26.32,43.03,0.6904412927695024,-3.3896888278716872,26.610311172128313
2017-02-06,26.19,42.57,0.6879510669052771,-3.0960769181576424,26.903923081842358
2017-02-07,25.99,42.34,0.6853938073261848,-3.0295738021906686,26.97042619780933
2017-02-08,26.66,43.0,0.6824883139737884,-2.686997500872902,27.313002499127098
2017-02-09,26.87,43.74,0.6791742081476284,-2.837079864377266,27.162920135622734
2017-02-10,27.44,44.04,0.6753187005335899,-2.3010355714992983,27.6989644285007
2017-02-13,27.09,43.5,0.6712278511608955,-2.1084115254989513,27.89158847450105
2017-02-14,27.61,43.95,0.6670624037047397,-1.7073926428233115,28.29260735717669
2017-02-15,27.32,44.35,0.6630929730990563,-2.088173356943148,27.911826643056852
2017-02-16,26.92,43.43,0.659097201627798,-1.7045914666952626,28.295408533304737
2017-02-17,27.48,43.82,0.6556022540041899,-1.2484907704636008,28.7515092295364
2017-02-21,27.65,44.31,0.6523749921299725,-1.256735901279086,28.743264098720914
2017-02-22,27.73,44.13,0.6485660745340368,-0.8912208691870447,29.108779130812955
2017-02-23,26.3,43.1,0.646697059513775,-1.5726432650437019,28.427356734956298
2017-02-24,26.88,43.72,0.644801827859329,-1.3107359140098644,28.689264085990136
2017-02-27,26.79,44.03,0.6432757001050199,-1.5334290756240279,28.466570924375972
2017-02-28,26.03,42.93,0.6416168623860176,-1.5146119022317315,28.48538809776827
2017-03-01,25.48,42.89,0.6401948867394832,-1.9779586922564363,28.022041307743564
2017-03-02,26.93,43.34,0.6385096374539853,-0.743007687255723,29.256992312744277
2017-03-03,26.06,42.72,0.6372554139835782,-1.1635512853784604,28.83644871462154
2017-03-06,25.68,42.34,0.6353752095298852,-1.2217863714953445,28.778213628504655
2017-03-07,25.41,41.94,0.6333533831823375,-1.1528408906672318,28.847159109332768
2017-03-08,24.75,42.37,0.6311943368876903,-1.9937040539314381,28.006295946068562
2017-03-09,24.72,41.83,0.628428720289975,-1.5671733697296553,28.432826630270345
2017-03-10,25.17,42.14,0.6261853517475839,-1.2174507226431857,28.782549277356814
2017-03-13,24.21,41.88,0.6241966186510278,-1.9313543891050458,28.068645610894954
2017-03-14,23.86,41.91,0.6222890973806301,-2.220136071222207,27.779863928777793
2017-03-15,24.09,42.3,0.6201400851975288,-2.1419256038554693,27.85807439614453
2017-03-16,23.97,42.43,0.6183902002966234,-2.2682961985857304,27.73170380141427
2017-03-17,23.61,42.44,0.6166729187212101,-2.5615986705281557,27.438401329471844
2017-03-20,23.18,41.7871,0.6150644267572907,-2.5217587073495835,27.478241292650416
2017-03-21,22.58,40.96,0.6134550643516876,-2.5471194358451257,27.452880564154874
2017-03-22,22.71,40.9,0.6119219630752453,-2.317608289777528,27.682391710222472
2017-03-23,23.0,41.21,0.6106009277684054,-2.162864233335984,27.837135766664016
2017-03-24,22.94,41.1,0.6093068744617005,-2.1025125403758906,27.89748745962411
2017-03-27,23.21,41.28,0.6080222389115147,-1.8891580222673277,28.110841977732672
2017-03-28,23.35,41.72,0.6066270110377128,-1.9584789004933754,28.041521099506625
2017-03-29,24.41,42.54,0.6051241508586972,-1.3319813775289795,28.66801862247102
2017-03-30,24.46,42.59,0.6038970812884208,-1.2599766920738418,28.74002330792616
2017-03-31,23.76,42.24,0.6026855676261663,-1.6974383765292664,28.302561623470734
2017-04-03,23.2,41.6,0.6012781775156756,-1.8131721846521067,28.186827815347893
2017-04-04,22.49,41.22,0.6001621637481176,-2.2486843896974094,27.75131561030259
2017-04-05,22.01,40.82,0.5988530949401162,-2.435183335455541,27.56481666454446
2017-04-06,22.31,41.65,0.5976891405048875,-2.5837527020285656,27.416247297971434
2017-04-07,22.33,41.51,0.5962691775094817,-2.4211335584185854,27.578866441581415
2017-04-10,22.39,42.11,0.594893973716666,-2.6609852332088018,27.3390147667912
2017-04-11,22.82,42.5,0.5935252551865635,-2.404823345428948,27.595176654571052
2017-04-12,22.85,42.04,0.5922178613670431,-2.0468388918704896,27.95316110812951
2017-04-13,22.42,41.65,0.5911543878205254,-2.201580252724881,27.79841974727512
2017-04-17,22.72,42.02,0.5899961379810194,-2.0716377179624352,27.928362282037565
2017-04-18,22.79,42.18,0.5889915011075053,-2.0536615167145733,27.946338483285427
2017-04-19,23.13,42.43,0.5879236572599528,-1.815600777539796,28.184399222460204
2017-04-20,23.49,43.22,0.5869147987003359,-1.8764575998285196,28.12354240017148
2017-04-21,23.24,42.89,0.5857562585005658,-1.8830859270892688,28.11691407291073
2017-04-24,23.44,43.15,0.584467063204921,-1.779753777292342,28.220246222707658
2017-04-25,23.31,43.11,0.5833136010190736,-1.836649339932265,28.163350660067735
2017-04-26,23.7,43.53,0.5821806409027505,-1.642323298496727,28.357676701503273
2017-04-27,23.15,43.47,0.5810834866406106,-2.1096991642673437,27.890300835732656
2017-04-28,22.88,42.91,0.5796688569569025,-1.9935906520206856,28.006409347979314
2017-05-01,22.82,42.88,0.5783187473565135,-1.978307886647297,28.021692113352703
2017-05-02,23.28,43.31,0.5769398521164936,-1.7072649951653354,28.292735004834665
2017-05-03,23.45,43.02,0.5756688717456485,-1.3152748624978017,28.6847251375022
2017-05-04,23.04,42.77,0.5744900552232769,-1.5309396618995557,28.469060338100444
2017-05-05,23.59,43.39,0.573240347161754,-1.2828986633485044,28.717101336651496
2017-05-08,23.27,43.26,0.5719349711450601,-1.471906851735298,28.528093148264702
2017-05-09,23.24,43.79,0.570604965495742,-1.7467914390585442,28.253208560941456
2017-05-10,23.69,44.1,0.5689668266277208,-1.4014370542824857,28.598562945717514
2017-05-11,23.01,42.91,0.5674641236099598,-1.339885544103371,28.66011445589663
2017-05-12,21.61,42.13,0.5658567659044346,-2.2295455475538297,27.77045445244617
2017-05-15,20.95,42.07,0.5640832107362649,-2.780980675674666,27.219019324325334
2017-05-16,20.46,41.74,0.5620348465707081,-2.9993344958613584,27.00066550413864
2017-05-17,19.6,40.88,0.5597247927386525,-3.2815495271561126,26.718450472843887
2017-05-18,19.4,40.97,0.5573138535086072,-3.4331485782476356,26.566851421752364
2017-05-19,19.45,40.96,0.554723630436393,-3.271479902674656,26.728520097325344
2017-05-22,19.14,41.31,0.5525192920492339,-3.684571954553853,26.315428045446147
2017-05-23,18.81,40.55,0.5499918856822293,-3.492170964414399,26.5078290355856
2017-05-24,18.8,40.4,0.5476103797939518,-3.323459343675651,26.67654065632435
2017-05-25,18.82,40.81,0.5453405806860858,-3.4353490977991648,26.564650902200835
2017-05-26,19.07,40.82,0.5431856431995927,-3.1028379554073737,26.897162044592626
2017-05-30,19.01,40.75,0.5406162985064983,-3.0201141641398017,26.9798858358602
2017-05-31,18.87,40.74,0.5382667076144695,-3.058985668213488,26.941014331786512
2017-06-01,19.59,41.64,0.5359401020150449,-2.726545847906472,27.273454152093528
2017-06-02,18.93,41.3,0.533711384751511,-3.112280190237403,26.887719809762597
2017-06-05,18.6,41.29,0.5316454679201198,-3.3516413704217456,26.648358629578254
2017-06-06,18.19,40.39,0.5293606084028473,-3.1908749733910007,26.809125026609
2017-06-07,18.23,40.55,0.5270033377589567,-3.139985346125691,26.86001465387431
2017-06-08,16.35,40.46,0.5249519609529285,-4.889556340155487,25.110443659844513
2017-06-09,17.62,41.04,0.5223411623844759,-3.8168813042588887,26.18311869574111
2017-06-12,18.17,41.15,0.5200568288018215,-3.2303385051949505,26.76966149480505
2017-06-13,17.96,41.26,0.5180293340749064,-3.4138903239306337,26.586109676069366
2017-06-14,18.24,41.17,0.5160369673328687,-3.005241945094209,26.99475805490579
2017-06-15,18.18,40.66,0.5142198488537509,-2.728179054393511,27.27182094560649
2017-06-16,18.09,39.97,0.5125750654928799,-2.3976253677504076,27.602374632249592
2017-06-19,18.14,40.14,0.510984787608905,-2.370929374621447,27.629070625378553
2017-06-20,17.6,39.32,0.5093172383913825,-2.4263538135491594,27.57364618645084
2017-06-21,17.27,38.8,0.5076218494224585,-2.425727757591389,27.57427224240861
2017-06-22,17.47,39.06,0.5058342025271502,-2.287883950710487,27.712116049289513
2017-06-23,17.76,39.53,0.5040823688470605,-2.166376040524298,27.833623959475702
2017-06-26,18.06,40.25,0.5020508253121474,-2.1475457188139337,27.852454281186066
2017-06-27,18.18,40.25,0.49996081299997325,-1.943422723248922,28.056577276751078
2017-06-28,18.19,40.58,0.49813417008389016,-2.0242846220042594,27.97571537799574
2017-06-29,18.44,40.48,0.49635027910965146,-1.6522592983586897,28.34774070164131
2017-06-30,18.54,40.72,0.4948991408892329,-1.6122930170095664,28.387706982990434
2017-07-03,19.08,41.02,0.49355500634227145,-1.1656263601599797,28.83437363984002
2017-07-05,19.13,40.33,0.49238973877250747,-0.7280781646952263,29.271921835304774
2017-07-06,17.99,39.46,0.4913487584648098,-1.3986220090213983,28.6013779909786
2017-07-07,18.41,39.7,0.49012287532939985,-1.0478781505771764,28.952121849422824
2017-07-10,17.75,38.75,0.4888998889679772,-1.194870697509117,28.805129302490883
2017-07-11,17.56,38.79,0.4875115804865311,-1.3505742070725404,28.64942579292746
2017-07-12,17.62,39.03,0.4861432248526714,-1.3541700659997638,28.645829934000236
2017-07-13,18.49,39.93,0.4846867921186229,-0.8635436092966131,29.136456390703387
2017-07-14,18.33,39.86,0.48338170194595564,-0.9375946395657948,29.062405360434205
2017-07-17,18.47,40.22,0.48192578898843486,-0.91305523311485,29.08694476688515
2017-07-18,17.84,40.12,0.4804349056645597,-1.4350484152621341,28.564951584737866
2017-07-19,18.15,40.5,0.4787553744724981,-1.2395926661361756,28.760407333863824
2017-07-20,18.13,40.59,0.47707531328547564,-1.2344869662574602,28.76551303374254
2017-07-21,17.95,40.36,0.4754101753474536,-1.2375546770232297,28.76244532297677
2017-07-24,17.47,39.76,0.4736176730860456,-1.3610386819011708,28.63896131809883
2017-07-25,18.42,40.81,0.4719717882422934,-0.8411686781679926,29.158831321832007
2017-07-26,18.64,40.81,0.4705063095901864,-0.5613624943755084,29.43863750562449
2017-07-27,19.29,41.37,0.46914577934454466,-0.11856089148381344,29.881439108516187
2017-07-28,19.38,41.32,0.46781455487153323,0.049902592708246374,30.049902592708246
2017-07-31,19.59,41.16,0.46640328390841046,0.39284083432982797,30.392840834329828
2017-08-01,19.58,41.3,0.4652396333210988,0.36560314383861936,30.36560314383862
2017-08-02,19.08,40.77,0.46390825334387753,0.1664605111701114,30.16646051117011
2017-08-03,18.76,40.69,0.46258277339628895,-0.062493049494996455,29.937506950505004
2017-08-04,19.28,41.11,0.46123878139730384,0.3184736967568398,30.31847369675684
2017-08-07,18.71,41.33,0.4598769145922194,-0.2967128800964254,29.703287119903575
2017-08-08,18.92,41.11,0.4583283233796265,0.078122625863557,30.078122625863557
2017-08-09,18.3,40.64,0.45737814632606855,-0.2878478666914255,29.712152133308575
2017-08-10,17.19,39.4,0.45652992373265605,-0.7972789950666481,29.202721004933352
2017-08-11,17.76,39.65,0.4556141942942416,-0.3051028037666761,29.694897196233324
2017-08-14,17.73,39.66,0.4550854399208005,-0.31868854725894735,29.681311452741053
2017-08-15,16.82,38.59,0.45464129076118676,-0.7246074104741993,29.2753925895258
2017-08-16,19.76,38.96,0.4540094581995184,2.0717915085467666,32.07179150854677
2017-08-17,18.94,38.32,0.4546726414518365,1.5169443795656257,31.516944379565626
2017-08-18,19.27,38.19,0.4551134198442991,1.889218496146217,31.889218496146217
2017-08-21,18.89,37.93,0.45568276165995913,1.6059528502377525,31.605952850237752
2017-08-22,19.46,38.45,0.4562157841584279,1.9185030991084453,31.918503099108445
2017-08-23,19.55,38.49,0.45678819601268766,1.9682223354716513,31.96822233547165
2017-08-24,20.0,38.84,0.45740418908972263,2.2344212957551726,32.23442129575517
2017-08-25,21.62,39.3,0.458202968206802,3.6126233494726847,33.612623349472685
2017-08-28,21.19,39.13,0.45945457018779995,3.211542668551388,33.21154266855139
2017-08-29,20.77,38.9,0.46077931680715867,2.8456845762015277,32.84568457620153
2017-08-30,20.29,38.99,0.462114235468097,2.2721659590988956,32.2721659590989
2017-08-31,20.44,39.17,0.46323710011172414,2.2950027886237656,32.29500278862376
2017-09-01,21.1,39.7,0.4644092575761614,2.6629524742263904,32.66295247422639
2017-09-05,21.87,39.66,0.4665431778761778,3.3668975654307935,33.36689756543079
2017-09-06,22.01,40.18,0.46859342061909753,3.1819163595246636,33.181916359524664
2017-09-07,21.98,40.37,0.47040938069839133,2.989573301205944,32.989573301205944
2017-09-08,21.62,40.08,0.4722983638225611,2.6902815779917546,32.690281577991755
2017-09-11,21.79,40.34,0.47394749824474874,2.670957920806835,32.670957920806835
2017-09-12,22.46,40.95,0.47554130879527495,2.986583404833489,32.98658340483349
2017-09-13,23.54,41.38,0.4772057692974895,3.7932252664698822,33.79322526646988
2017-09-14,22.77,41.07,0.47927365144580697,3.0862311351207055,33.086231135120705
2017-09-15,22.76,41.2,0.481108719558922,2.938320754172416,32.938320754172416
2017-09-18,22.68,41.04,0.482935494144891,2.860327320293674,32.86032732029368
2017-09-19,23.09,40.62,0.4847233878134303,3.400535987018465,33.400535987018465
2017-09-20,23.37,40.51,0.4867352537123941,3.652354872110916,33.65235487211092
2017-09-21,22.74,40.31,0.48891368863123436,3.0318892112749403,33.031889211274944
2017-09-22,22.87,40.8,0.4908109479804345,2.8449133223982734,32.84491332239827
2017-09-25,23.43,41.2,0.4927454444230685,3.128887689769577,33.12888768976958
2017-09-26,23.94,41.46,0.4947174770665543,3.4290134008206614,33.429013400820665
2017-09-27,24.43,41.96,0.496871259287081,3.581281960314083,33.58128196031409
2017-09-28,23.93,41.73,0.4989833360550012,3.1074253864248007,33.1074253864248
2017-09-29,23.9,41.77,0.5007417226216491,2.984018246093715,32.98401824609371
2017-10-02,23.99,41.76,0.5027520138676825,2.9950759008855776,32.99507590088558
2017-10-03,23.11,41.9,0.5046775227393918,1.9640117972194844,31.964011797219484
2017-10-04,23.03,41.59,0.5062449930006894,1.9752707411013297,31.97527074110133
2017-10-05,23.59,41.9,0.5079160857658135,2.308316006412415,32.30831600641241
2017-10-06,23.13,41.65,0.5097882153199064,1.8973208319258994,31.8973208319259
2017-10-09,22.95,40.86,0.5113588088788757,2.055879069209137,32.05587906920914
2017-10-10,23.19,40.97,0.5130538308040192,2.170184551959334,32.17018455195934
2017-10-11,23.0,40.41,0.5148516212043333,2.1948459871328936,32.194845987132894
2017-10-12,22.19,39.88,0.5169112059542054,1.5755811065462915,31.57558110654629
2017-10-13,22.54,40.0,0.5187057328991516,1.791770684033935,31.791770684033935
2017-10-16,22.94,39.73,0.5206518606034429,2.2545015782252165,32.25450157822522
2017-10-17,23.33,40.02,0.5228326872941225,2.406235854489214,32.40623585448921
2017-10-18,23.77,40.27,0.5251664417024583,2.621547392642004,32.621547392642
2017-10-19,23.72,40.16,0.5275040731528791,2.5354364221803785,32.53543642218038
2017-10-20,24.63,40.65,0.5297525619491003,3.095558356769075,33.095558356769075
2017-10-23,24.7,40.77,0.5321540685980658,3.0040786232568557,33.00407862325686
2017-10-24,24.83,40.9,0.5345136222722053,2.9683928490668023,32.9683928490668
2017-10-25,24.89,40.59,0.536774917093448,3.102306115176944,33.102306115176944
2017-10-26,25.02,40.75,0.539162815548098,3.049115266415008,33.04911526641501
2017-10-27,25.14,40.14,0.5416503596831456,3.3981545623185383,33.39815456231854
2017-10-30,24.55,39.48,0.5444191736568926,3.05633102402588,33.05633102402588
2017-10-31,24.52,39.49,0.5469687117527977,2.9202055728820184,32.92020557288202
2017-11-01,24.94,39.58,0.5498123330443846,3.178427858103259,33.17842785810326
2017-11-02,24.85,40.04,0.5526683485424917,2.7211593243586343,32.72115932435864
