date,VZ,XLK,beta,value,price
2013-08-14,48.89,32.37,1.5930252104023244,-2.6762260607232378,27.323773939276762
2013-08-15,48.54,31.85,1.590800836939056,-2.1270066565089394,27.87299334349106
2013-08-16,47.71,31.815,1.589129501107089,-2.8481550777220335,27.151844922277967
2013-08-19,47.5,31.72,1.5870768048072152,-2.842076248484865,27.157923751515135
2013-08-20,47.91,31.77,1.5847662359670724,-2.438023316673892,27.561976683326108
2013-08-21,47.27,31.7,1.58285319987352,-2.9064464359905813,27.09355356400942
2013-08-22,47.02,31.84,1.5810890188416677,-3.321874359918695,26.678125640081305
2013-08-23,47.61,32.07,1.5796641675244252,-3.049829852508317,26.950170147491683
2013-08-26,46.94,31.92,1.578780827902806,-3.454684026657567,26.545315973342433
2013-08-27,46.95,31.36,1.5777343697667805,-2.527749835886233,27.472250164113767
2013-08-28,46.56,31.38,1.5772304292384753,-2.933490869503352,27.066509130496648
2013-08-29,47.82,31.55,1.5762882811726102,-1.9118952709958563,28.088104729004144
2013-08-30,47.38,31.4,1.5758821067408209,-2.1026981516617695,27.89730184833823
2013-09-03,46.01,31.431,1.5745556191962349,-3.4798576669568604,26.52014233304314
2013-09-04,46.78,31.735,1.5725787405126732,-3.1257863301696815,26.87421366983032
2013-09-05,46.64,31.75,1.570642571509433,-3.2279016454244953,26.772098354575505
2013-09-06,46.34,31.77,1.5685339499366586,-3.49232358948764,26.50767641051236
2013-09-09,45.91,32.15,1.5662272233494345,-4.444205230684318,25.555794769315682
2013-09-10,46.47,32.35,1.5632483423524097,-4.101083875100457,25.898916124899543
2013-09-11,46.52,32.2,1.5599806138515098,-3.7113757660186124,26.288624233981388
2013-09-12,47.35,32.225,1.5572992000977934,-2.8339667231513914,27.16603327684861
2013-09-13,47.76,32.255,1.5547979616106538,-2.390008251751645,27.609991748248355
2013-09-16,48.3,32.21,1.5529908765721672,-1.7218361343895054,28.278163865610495
2013-09-17,48.57,32.37,1.5515298760307963,-1.6530220871168737,28.346977912883126
2013-09-18,48.72,32.779,1.5495365371950582,-2.0722581527168202,27.92774184728318
2013-09-19,48.51,32.805,1.5472066080488467,-2.24611277704242,27.75388722295758
2013-09-20,47.78,32.415,1.5442740975289768,-2.277644871401783,27.722355128598217
2013-09-23,47.981,32.51,1.5413189589827494,-2.127279356529179,27.87272064347082
2013-09-24,47.27,32.37,1.5383370307891338,-2.5259696866442525,27.474030313355748
2013-09-25,46.945,32.32,1.5353428355021377,-2.6772804434290904,27.32271955657091
2013-09-26,47.67,32.44,1.5323379624498863,-2.0390435018743034,27.960956498125697
2013-09-27,47.0,32.24,1.5295251024093668,-2.3118893016779865,27.688110698322014
2013-09-30,46.675,32.04,1.526471870696755,-2.233158737124036,27.766841262875964
2013-10-01,46.99,32.32,1.5234178787405444,-2.246865840894394,27.753134159105606
2013-10-02,46.79,32.33,1.5203535307988347,-2.3630296507263253,27.636970349273675
2013-10-03,47.01,32.05,1.5173750485049993,-1.6218703045852223,28.378129695414778
2013-10-04,47.1,32.18,1.515034969128943,-1.653825306569388,28.346174693430612
2013-10-07,47.29,32.04,1.5126810744123775,-1.1763016241725737,28.823698375827426
2013-10-08,46.05,31.53,1.5109715568336948,-1.590933186966403,28.409066813033597
2013-10-09,46.2,31.65,1.5093320237807795,-1.5703585526616664,28.429641447338334
2013-10-10,46.86,32.18,1.5075239623776617,-1.652121109313157,28.347878890686843
2013-10-11,47.09,32.45,1.505408126643825,-1.7604937095921258,28.239506290407874
2013-10-14,46.81,32.56,1.5035348162280302,-2.1450936163846634,27.854906383615337
2013-10-15,46.32,32.36,1.501033683482922,-2.25344999750736,27.74655000249264
2013-10-16,47.25,32.67,1.4983493882095291,-1.7010745128053202,28.29892548719468
2013-10-17,48.9,32.68,1.4957686578813034,0.018280260439006213,30.018280260439006
2013-10-18,50.01,33.24,1.4941982446813136,0.342850346793135,30.342850346793135
2013-10-21,50.58,33.42,1.4926251378062596,0.6964678945147966,30.696467894514797
2013-10-22,51.14,33.41,1.4911261636773006,1.3214748715413975,31.321474871541398
2013-10-23,50.82,33.25,1.4896669707747778,1.2885732217386376,31.288573221738638
2013-10-24,50.42,33.33,1.4888247821402143,0.7974700112666611,30.79747001126666
2013-10-25,50.71,33.5,1.4881100161891403,0.858314457663802,30.858314457663802
2013-10-28,50.57,33.61,1.4873949460404359,0.5786558635809484,30.57865586358095
2013-10-29,51.09,33.825,1.486498508232291,0.8091879590427524,30.809187959042752
2013-10-30,50.53,33.76,1.4857870921481258,0.3698277690792793,30.36982776907928
2013-10-31,50.51,33.65,1.4847655336462064,0.5476397928051497,30.54763979280515
2013-11-01,50.49,33.66,1.4838477655887905,0.5436842102813202,30.54368421028132
2013-11-04,51.08,33.79,1.4831486457122323,0.9644072613836698,30.96440726138367
2013-11-05,50.1,33.7,1.4826995255527677,0.13302598887172223,30.133025988871722
2013-11-06,50.61,34.04,1.4817822441560389,0.1701324089284384,30.17013240892844
2013-11-07,50.17,33.595,1.481289051533892,0.4060943137189028,30.406094313718903
2013-11-08,50.2,33.9,1.4810233166707256,-0.0066904351375924875,29.993309564862408
2013-11-11,49.96,33.94,1.480331593970259,-0.2824542993505901,29.71754570064941
2013-11-12,50.16,34.03,1.479873525802564,-0.20009608306125415,29.799903916938746
2013-11-13,49.99,34.32,1.4794884011301417,-0.78604192678646,29.21395807321354
2013-11-14,50.27,34.225,1.478614655887272,-0.33558659774188015,29.66441340225812
2013-11-15,50.31,34.3,1.478238150965713,-0.3935685781239471,29.606431421876053
2013-11-18,50.76,34.17,1.4780511555088642,0.25499201626210777,30.254992016262108
2013-11-19,50.78,34.05,1.478082467505591,0.451291981434629,30.45129198143463
2013-11-20,50.4,33.94,1.4784399486477218,0.22174814289632394,30.221748142896324
2013-11-21,50.38,34.23,1.4782719685383048,-0.22124948306616687,29.778750516933833
2013-11-22,50.22,34.16,1.4780719056136535,-0.27093629576240374,29.729063704237596
2013-11-25,50.01,34.16,1.4773531986286585,-0.4563852651549709,29.54361473484503
2013-11-26,50.05,34.28,1.476636314890659,-0.5690928744517905,29.43090712554821
2013-11-27,49.93,34.55,1.4765312069369134,-1.0841531996703537,28.915846800329646
2013-11-29,49.62,34.69,1.4759972535128156,-1.5823447243595723,28.417655275640428
2013-12-02,49.26,34.58,1.4752697944202011,-1.7548294910505575,28.245170508949442
2013-12-03,49.6,34.66,1.4746042983037082,-1.5097849792065219,28.490215020793478
2013-12-04,49.37,34.69,1.4745414749965564,-1.7818437676305408,28.21815623236946
2013-12-05,48.91,34.58,1.4742097067517002,-2.0681716594737907,27.93182834052621
2013-12-06,49.48,34.82,1.4735930897801082,-1.830511386143371,28.16948861385663
2013-12-09,49.57,34.93,1.472701738857224,-1.8714717382828354,28.128528261717165
2013-12-10,49.05,34.86,1.4715977505346107,-2.249897583636532,27.750102416363468
2013-12-11,48.49,34.54,1.4699928353037515,-2.283552531391571,27.71644746860843
2013-12-12,48.13,34.31,1.468340908137837,-2.2487765582091868,27.751223441790813
2013-12-13,47.84,34.2,1.466904836571207,-2.3281454107352815,27.67185458926472
2013-12-16,48.26,34.54,1.4655319110501166,-2.3594722076710255,27.640527792328974
2013-12-17,47.56,34.53,1.4641908656096099,-2.99851058949983,27.00148941050017
2013-12-18,48.47,34.8,1.4624750857953785,-2.4241329856791722,27.575867014320828
2013-12-19,48.43,34.86,1.4612628247469648,-2.5096220706791925,27.490377929320807
2013-12-20,48.08,34.96,1.4601087836714073,-2.965403077152402,27.034596922847598
2013-12-23,48.58,35.42,1.4584404252473187,-3.0779598622600304,26.92204013773997
2013-12-24,48.98,35.52,1.4568529381335775,-2.767416362504683,27.232583637495317
2013-12-26,49.18,35.61,1.4554191631647697,-2.6474764002974496,27.35252359970255
2013-12-27,49.17,35.58,1.4540704889965037,-2.5658279984955996,27.4341720015044
2013-12-30,49.15,35.51,1.45284958839783,-2.4406888840069456,27.559311115993054
2013-12-31,49.14,35.74,1.451390079758272,-2.7326814505606407,27.26731854943936
2014-01-02,49.0,35.39,1.449800467380609,-2.3084385405997594,27.69156145940024
2014-01-03,48.42,35.22,1.448241794784416,-2.5870760123071292,27.41292398769287
2014-01-06,48.69,35.16,1.4467635977589524,-2.1782080972047595,27.82179190279524
2014-01-07,49.3,35.48,1.4454865091820353,-1.9858613457786092,28.01413865422139
2014-01-08,48.5,35.48,1.4443275295206521,-2.7447407473927328,27.255259252607267
2014-01-09,47.5,35.25,1.4428454272879017,-3.3603013118985317,26.63969868810147
2014-01-10,47.75,35.32,1.4412487829466927,-3.154907013677189,26.84509298632281
2014-01-13,47.03,34.94,1.4398234335717754,-3.2774307689978315,26.72256923100217
2014-01-14,47.08,35.53,1.438115746794444,-4.0162524836066,25.9837475163934
2014-01-15,48.27,35.96,1.4352419550739903,-3.341300704460693,26.658699295539307
2014-01-16,48.53,35.95,1.4324901321210444,-2.9680202497515467,27.031979750248453
2014-01-17,48.35,35.75,1.4297387597789242,-2.7631606620965385,27.23683933790346
2014-01-21,47.7,35.93,1.4267942529981166,-3.564717510222323,26.435282489777677
2014-01-22,47.33,35.89,1.4234548335038069,-3.75779397445163,26.24220602554837
2014-01-23,47.86,35.82,1.4202118609902523,-3.01198886067084,26.98801113932916
2014-01-24,47.63,35.13,1.4172695020930297,-2.158677608528137,27.841322391471863
2014-01-27,47.69,34.8,1.4148606792415774,-1.5471516376068948,28.452848362393105
2014-01-28,47.36,34.59,1.4126102571579005,-1.502188795091783,28.497811204908217
2014-01-29,47.69,34.32,1.4105728004079878,-0.7208585100021452,29.279141489997855
2014-01-30,47.63,34.74,1.408821296168201,-1.3124518288833045,28.687548171116696
2014-01-31,48.02,34.82,1.4067727247706034,-0.9638262765124068,29.036173723487593
2014-02-03,46.41,34.09,1.4046649601402375,-1.4750284911807015,28.5249715088193
2014-02-04,46.82,34.22,1.4026948260548322,-1.1802169475963566,28.819783052403643
2014-02-05,46.69,34.25,1.4008015574669528,-1.2874533432431363,28.712546656756864
2014-02-06,46.68,34.63,1.3987617266026524,-1.7591185922498553,28.240881407750145
2014-02-07,46.81,35.1,1.3966320717886265,-2.211785719780792,27.788214280219208
2014-02-10,46.91,35.17,1.394378188623007,-2.1302808938711664,27.869719106128834
2014-02-11,47.21,35.6,1.392090363586249,-2.3484169436704647,27.651583056329535
2014-02-12,47.37,35.74,1.3899085726967322,-2.3053323881812133,27.694667611818787
2014-02-13,47.31,36.0,1.3875218167743475,-2.6407854038765066,27.359214596123493
2014-02-14,46.51,36.07,1.384955167263739,-3.445332883203072,26.554667116796928
2014-02-18,45.98,36.09,1.381666765991908,-3.884353584647968,26.115646415352032
2014-02-19,46.53,35.97,1.3780363880959292,-3.0379688798105704,26.96203112018943
2014-02-20,48.12,36.09,1.3748857213061512,-1.4996256819390013,28.500374318061
2014-02-21,47.27,35.95,1.3726170004969758,-2.0755811678662823,27.924418832133718
2014-02-24,46.23,36.09,1.370072092798196,-3.215901829086903,26.784098170913097
2014-02-25,46.29,35.99,1.3670297550796835,-2.9094008853178153,27.090599114682185
2014-02-26,46.35,36.02,1.3641492463258886,-2.7866558526585123,27.213344147341488
2014-02-27,47.5,36.31,1.3615003588647214,-1.9360780303780416,28.06392196962196
2014-02-28,47.58,36.35,1.3594444060932804,-1.8358041614907492,28.16419583850925
2014-03-03,47.31,35.96,1.3575076959681447,-1.5059767470144791,28.49402325298552
2014-03-04,47.9,36.43,1.3556008643554733,-1.484539488469892,28.515460511530108
2014-03-05,47.38,36.48,1.35379195075862,-2.0063303636744507,27.99366963632555
2014-03-06,47.46,36.53,1.3518494187163594,-1.9230592657086092,28.07694073429139
2014-03-07,47.15,36.42,1.3497975315231836,-2.0096260980743494,27.99037390192565
2014-03-10,47.03,36.36,1.3476998956288009,-1.9723682050631979,28.027631794936802
2014-03-11,46.7,36.28,1.345790160033759,-2.125267006024771,27.87473299397523
2014-03-12,46.36,36.34,1.3438496249529237,-2.475495370789254,27.524504629210746
2014-03-13,46.03,35.85,1.3417415031792137,-2.0714328889748117,27.92856711102519
2014-03-14,46.08,35.63,1.339878562229695,-1.6598731722440334,28.340126827755967
2014-03-17,46.31,36.05,1.3381954247392465,-1.9319450618498308,28.06805493815017
2014-03-18,46.7,36.52,1.3366624610625109,-2.1149130780028997,27.8850869219971
2014-03-19,46.36,36.37,1.3347516891953835,-2.184918936036091,27.81508106396391
2014-03-20,47.21,36.65,1.3328373380524015,-1.6384884396205095,28.36151156037949
2014-03-21,46.91,36.31,1.3313691961063865,-1.4320155106228967,28.567984489377103
2014-03-24,47.01,36.28,1.330027253069319,-1.2433887413548916,28.75661125864511
2014-03-25,47.22,36.5,1.3286282792853523,-1.2749321939153617,28.72506780608464
2014-03-26,47.01,36.06,1.3271491610739847,-0.8469987483278913,29.15300125167211
2014-03-27,47.69,35.93,1.3258422214422967,0.05248898357827869,30.05248898357828
2014-03-28,47.42,36.07,1.3249061638138921,-0.3693653287670884,29.63063467123291
2014-03-31,47.57,36.35,1.323896884121397,-0.5536517378127783,29.44634826218722
2014-04-01,47.75,36.78,1.3226417509973347,-0.8967636016819753,29.103236398318025
2014-04-02,47.82,36.8,1.3213682621742444,-0.8063520480121937,29.193647951987806
2014-04-03,48.12,36.62,1.3199608317165967,-0.21696565746177043,29.78303434253823
2014-04-04,48.04,35.92,1.318718802792997,0.6716206036755423,30.671620603675542
2014-04-07,48.12,35.64,1.3182428498384038,1.1378248317592892,31.13782483175929
2014-04-08,48.21,35.96,1.3182971205873282,0.8040355436796816,30.80403554367968
2014-04-09,47.98,36.44,1.3181277884964586,-0.05257661281095238,29.947423387189048
2014-04-10,47.47,35.6,1.3176612897685542,0.5612580842394692,30.56125808423947
2014-04-11,47.07,35.2,1.3177990016873689,0.6834751406046138,30.683475140604614
2014-04-14,47.27,35.55,1.3176996372528949,0.4257778956595928,30.425777895659593
2014-04-15,46.92,35.73,1.317355355193009,-0.14910684104620486,29.850893158953795
2014-04-16,47.1,36.08,1.3167039087695152,-0.40667702840410414,29.593322971595896
2014-04-17,47.6,36.03,1.3163311547193568,0.17258849546157506,30.172588495461575
2014-04-21,47.98,36.17,1.3163713960466157,0.36684660499390276,30.366846604993903
2014-04-22,47.92,36.32,1.316214702168015,0.1150820172576914,30.11508201725769
2014-04-23,47.43,35.93,1.3156353654227528,0.1592213203604942,30.159221320360494
2014-04-24,46.28,36.21,1.3148507031650272,-1.3307439616056342,28.669256038394366
2014-04-25,45.94,35.75,1.3133873445437103,-1.0135975674376425,28.986402432562357
2014-04-28,46.6,36.09,1.3117609276599975,-0.7414518792493112,29.25854812075069
2014-04-29,46.77,36.34,1.3104932560810576,-0.8533249259856319,29.146675074014368
2014-04-30,46.73,36.45,1.3090228767491754,-0.9838838575074504,29.01611614249255
2014-05-01,47.22,36.49,1.3077799335315414,-0.5008897745659482,29.499110225434052
2014-05-02,47.12,36.39,1.306638169620706,-0.42856299249748986,29.57143700750251
2014-05-05,47.39,36.58,1.3055891902180277,-0.3684525781754502,29.63154742182455
2014-05-06,47.47,36.17,1.304767747503883,0.27655057278455075,30.27655057278455
2014-05-07,48.1,36.19,1.3044417495381904,0.8922530842128964,30.892253084212896
2014-05-08,48.49,36.29,1.3043903299051405,1.1536749277424576,31.153674927742458
2014-05-09,48.48,36.33,1.3045728574959912,1.0848680871706406,31.08486808717064
2014-05-12,48.16,36.82,1.304735919640236,0.11962343884651006,30.11962343884651
2014-05-13,47.85,36.84,1.3046364228505691,-0.2128058178149672,29.787194182185033
2014-05-14,48.01,36.67,1.3047882135389897,0.16341620952524494,30.163416209525245
2014-05-15,47.96,36.45,1.305373505155806,0.3791357370708681,30.379135737070868
2014-05-16,49.07,36.68,1.305742996287251,1.1753468961836333,31.175346896183633
2014-05-19,49.15,36.92,1.3058341171794752,0.938604393733776,30.938604393733776
2014-05-20,48.65,36.71,1.3061254172801082,0.7021359316472271,30.702135931647227
2014-05-21,49.17,36.96,1.3068677996828726,0.8681661237210321,30.868166123721032
2014-05-22,49.45,37.03,1.307613604122406,1.0290682393473034,31.029068239347303
2014-05-23,49.74,37.34,1.3084379429199504,0.8829272113690507,30.88292721136905
2014-05-27,49.62,37.66,1.3088591257813416,0.3283653230746779,30.328365323074678
2014-05-28,49.74,37.56,1.309013937384609,0.5734365118340818,30.573436511834082
2014-05-29,49.72,37.78,1.309177682369246,0.25926716008988393,30.259267160089884
2014-05-30,49.96,37.82,1.309206229103304,0.44582041531304384,30.445820415313044
2014-06-02,50.05,37.76,1.309592618473946,0.599782726423804,30.599782726423804
2014-06-03,49.29,37.7,1.3100513158844733,-0.098934608844651,29.90106539115535
2014-06-04,49.15,37.77,1.3102614011036111,-0.3385731196833959,29.661426880316604
2014-06-05,49.28,38.02,1.3103796097608589,-0.5406327631078582,29.45936723689214
2014-06-06,49.42,38.19,1.3105039992455485,-0.6281477311874895,29.37185226881251
2014-06-09,49.57,38.31,1.310777984554508,-0.6459045882832015,29.3540954117168
2014-06-10,49.52,38.33,1.3108991375584198,-0.7267639426142267,29.273236057385773
2014-06-11,49.37,38.24,1.3108307023575678,-0.7561660581533971,29.243833941846603
2014-06-12,49.04,37.91,1.3108948146204433,-0.6560224222610032,29.343977577738997
2014-06-13,49.18,38.13,1.3111178511872132,-0.8129236657684444,29.187076334231556
2014-06-16,49.31,38.13,1.311330706024831,-0.6910398207268074,29.308960179273193
2014-06-17,49.21,38.22,1.311390165351243,-0.9113321197245057,29.088667880275494
2014-06-18,49.42,38.42,1.3112770149436015,-0.9592629141331699,29.04073708586683
2014-06-19,49.47,38.35,1.3110748653125115,-0.809721084734818,29.190278915265182
2014-06-20,49.39,38.09,1.3109777584422009,-0.545142819063436,29.454857180936564
2014-06-23,49.73,38.2,1.3108397893089339,-0.34407995160128024,29.65592004839872
2014-06-24,49.28,38.0,1.3104188025356143,-0.5159144963533393,29.48408550364666
2014-06-25,49.41,38.15,1.3101117703000846,-0.5707640369482334,29.429235963051767
2014-06-26,49.21,38.11,1.3098694782346736,-0.7091258155234073,29.290874184476593
2014-06-27,49.32,38.34,1.3097315725626957,-0.8951084920537582,29.104891507946242
2014-06-30,48.93,38.35,1.3094833507855799,-1.2886865026269874,28.711313497373013
2014-07-01,49.37,38.74,1.3088089028330525,-1.3332568957524629,28.666743104247537
2014-07-02,49.66,38.78,1.3077359437361322,-1.0539998980872127,28.946000101912787
2014-07-03,49.71,38.95,1.3065909774721587,-1.181718572540582,28.818281427459418
2014-07-07,49.75,38.99,1.3055056531384588,-1.1516654158685142,28.848334584131486
2014-07-08,48.76,38.64,1.3047874333338025,-1.656986424018136,28.343013575981864
2014-07-09,48.9,38.83,1.3035847399769003,-1.7181954533030392,28.28180454669696
2014-07-10,49.64,38.72,1.3022895298356028,-0.7846505952345382,29.215349404765462
2014-07-11,50.32,38.92,1.30151505263381,-0.3349658485078848,29.665034151492115
2014-07-14,50.53,39.2,1.3011831555032825,-0.47637969572867433,29.523620304271326
2014-07-15,50.71,39.13,1.300896332706033,-0.19407349878707691,29.805926501212923
2014-07-16,50.96,39.49,1.300496340833941,-0.3966004995323331,29.603399500467667
2014-07-17,50.32,38.98,1.2999107891947588,-0.35052256281169036,29.64947743718831
2014-07-18,50.75,39.4499,1.2994482607428677,-0.513103941480054,29.486896058519946
2014-07-21,50.7,39.4,1.2988991786522508,-0.47662763889867676,29.523372361101323
2014-07-22,50.98,39.73,1.2989984043716554,-0.6292066056858658,29.370793394314134
2014-07-23,50.91,39.8,1.298915126090156,-0.7868220183882073,29.213177981611793
2014-07-24,51.05,39.77,1.2986680651145468,-0.5980289496055349,29.401971050394465
2014-07-25,51.28,39.72,1.298570987058038,-0.29923960594526733,29.700760394054733
2014-07-28,51.58,39.79,1.298687402877841,-0.09477176050929614,29.905228239490704
2014-07-29,51.97,39.71,1.298715007818975,0.3980270395084986,30.3980270395085
2014-07-30,51.76,39.75,1.2989548456396098,0.12654488582550982,30.12654488582551
2014-07-31,50.42,39.0,1.2990650102898493,-0.243535401304122,29.756464598695878
2014-08-01,49.83,38.789,1.298757351741087,-0.5474989166850293,29.45250108331497
2014-08-04,50.21,39.065,1.2980631341953908,-0.49883633734293653,29.501163662657063
2014-08-05,49.66,38.7,1.2972715850291234,-0.5444103406270813,29.45558965937292
2014-08-06,49.13,38.58,1.296476733608628,-0.8880723826208623,29.111927617379138
2014-08-07,48.65,38.42,1.2959123403285209,-1.1389521154217732,28.861047884578227
2014-08-08,48.7,38.67,1.2953724937295679,-1.3920543325223917,28.60794566747761
2014-08-11,48.67,38.86,1.2945545545127781,-1.6363899883665525,28.363610011633448
2014-08-12,48.84,38.84,1.2935209525874254,-1.4003537984956012,28.5996462015044
2014-08-13,48.92,39.22,1.2922401357364421,-1.7616581235832598,28.23834187641674
2014-08-14,49.0,39.29,1.2908683846935374,-1.7182188346090825,28.281781165390917
2014-08-15,48.8,39.29,1.2895940126991652,-1.8681487589501984,28.1318512410498
2014-08-18,48.78,39.66,1.2881519275236362,-2.308105445587408,27.691894554412592
2014-08-19,48.7,39.91,1.2864093574803341,-2.64059745704013,27.35940254295987
2014-08-20,48.82,39.91,1.2845289795442456,-2.4455515736108353,27.554448426389165
2014-08-21,48.87,40.1,1.2829252442944197,-2.5753022962062317,27.42469770379377
2014-08-22,48.64,40.11,1.2811351942937819,-2.746332643123587,27.253667356876413
2014-08-25,49.15,40.15,1.2793668224830224,-2.2165779226933466,27.783422077306653
2014-08-26,49.25,40.17,1.2777281870760286,-2.0763412748440757,27.923658725155924
2014-08-27,49.43,40.16,1.2760604643759932,-1.8165882493398797,28.18341175066012
2014-08-28,49.41,40.1,1.2747692426694215,-1.7082466310438065,28.291753368956194
2014-08-29,49.82,40.28,1.2736032794222472,-1.4807400951281195,28.51925990487188
2014-09-02,49.77,40.29,1.2725938080601877,-1.50280452674496,28.49719547325504
2014-09-03,49.88,40.07,1.2715905247973747,-1.072632328630803,28.927367671369197
2014-09-04,49.72,40.05,1.2707643545942744,-1.174112401500686,28.825887598499314
2014-09-05,49.94,40.29,1.2699134512827959,-1.2248129521838464,28.775187047816154
2014-09-08,49.53,40.35,1.2690408459850686,-1.6757981354975158,28.324201864502484
2014-09-09,48.9,40.06,1.2679244840995438,-1.8930548330277333,28.106945166972267
2014-09-10,48.75,40.3,1.2667586297518598,-2.30037277899995,27.69962722100005
2014-09-11,49.01,40.39,1.2653406248368881,-2.0971078371619143,27.902892162838086
2014-09-12,48.4,40.22,1.264076527390271,-2.4411579316367025,27.558842068363298
2014-09-15,48.56,39.98,1.2626649931540135,-1.921346426297454,28.078653573702546
2014-09-16,48.96,40.28,1.261406480284393,-1.8494530258553468,28.150546974144653
2014-09-17,49.21,40.36,1.2600569347682729,-1.645897887247493,28.354102112752507
2014-09-18,49.69,40.6,1.258691221398124,-1.412863588763841,28.58713641123616
2014-09-19,50.35,40.34,1.2574882784295784,-0.37707715184919977,29.6229228481508
2014-09-22,50.18,40.07,1.2567405581616418,-0.1775941655369877,29.822405834463012
2014-09-23,49.91,39.98,1.2561302092942133,-0.31008576758264894,29.68991423241735
2014-09-24,50.07,40.24,1.2555247827672953,-0.45231725855596494,29.547682741444035
2014-09-25,49.61,39.36,1.255013125837966,0.21268336701766088,30.21268336701766
2014-09-26,49.77,39.79,1.2547930669711063,-0.15821613478031082,29.84178386521969
2014-09-29,49.75,39.78,1.2543149741062352,-0.14664966994603645,29.853350330053964
2014-09-30,49.99,39.9,1.253900087967899,-0.04061350991916868,29.95938649008083
2014-10-01,49.43,39.28,1.2535273306382653,0.1914464525289361,30.191446452528936
2014-10-02,49.29,39.26,1.2534744914119487,0.0785914671668948,30.078591467166895
2014-10-03,49.71,39.58,1.2534135831904472,0.09989037732210448,30.099890377322104
2014-10-06,50.08,39.59,1.2530014994246355,0.4736706377786746,30.473670637778675
2014-10-07,49.68,38.97,1.2525604983420322,0.8677173796110083,30.86771737961101
2014-10-08,49.87,39.71,1.2523253802034708,0.1401591521201695,30.14015915212017
2014-10-09,48.93,39.05,1.2516781971449888,0.051966401488186875,30.051966401488187
2014-10-10,48.94,38.05,1.251060086786394,1.3371636977777115,31.33716369777771
2014-10-13,48.37,37.63,1.25095758870127,1.2964659371711988,31.2964659371712
2014-10-14,48.22,37.69,1.2508893422686078,1.0739806898961746,31.073980689896175
2014-10-15,47.92,37.43,1.2507272300305607,1.1052797799561134,31.105279779956113
2014-10-16,47.67,37.21,1.250622726724749,1.1343283385720895,31.13432833857209
2014-10-17,48.07,37.65,1.2505910373365394,0.9852474442792953,30.985247444279295
2014-10-20,48.48,37.92,1.250429142738669,1.0637269073496682,31.06372690734967
2014-10-21,48.69,38.66,1.2501753996881868,0.35821904805469984,30.3582190480547
2014-10-22,48.31,38.48,1.2495419219086028,0.22762684495697272,30.227626844956973
2014-10-23,48.22,38.91,1.2486356514489385,-0.3644131978781928,29.635586802121807
2014-10-24,48.77,39.25,1.2475772404263328,-0.197406686733558,29.802593313266442
2014-10-27,49.42,39.29,1.246756526511303,0.43493607337090623,30.434936073370906
2014-10-28,49.96,39.83,1.2463288488651456,0.31872194970125634,30.318721949701256
2014-10-29,49.83,39.79,1.2458280500464491,0.2585018886517858,30.258501888651786
2014-10-30,49.9,39.92,1.2453392275552173,0.18605803599572113,30.18605803599572
2014-10-31,50.25,40.54,1.2449713596475676,-0.2211389201123879,29.778861079887612
2014-11-03,50.39,40.71,1.2445404063235035,-0.275239941429831,29.72476005857017
2014-11-04,50.33,40.7,1.2441848779646791,-0.30832453316244823,29.69167546683755
2014-11-05,50.34,40.81,1.2439188415780584,-0.4243279248005649,29.575672075199435
2014-11-06,50.28,40.79,1.2435181032468545,-0.44310343143919084,29.55689656856081
2014-11-07,50.86,40.84,1.2432644743648038,0.08507886694140865,30.08507886694141
2014-11-10,50.72,40.95,1.2432379776485165,-0.1905951847067584,29.80940481529324
2014-11-11,50.61,40.97,1.2431749157001157,-0.32287629623374414,29.677123703766256
2014-11-12,50.82,41.1,1.2432548119163676,-0.2777727697627057,29.722227230237294
2014-11-13,51.2,41.32,1.2435209914034004,-0.18228736478850038,29.8177126352115
2014-11-14,51.5,41.61,1.243781783033099,-0.25375999200725374,29.746240007992746
2014-11-17,51.4,41.53,1.244095012748418,-0.26726587944180125,29.7327341205582
2014-11-18,51.22,41.67,1.2445097792242148,-0.6387225002730332,29.361277499726967
2014-11-19,50.49,41.4,1.2445747461108096,-1.0353944889875137,28.964605511012486
2014-11-20,50.19,41.61,1.2444389028341853,-1.5911027469304528,28.408897253069547
2014-11-21,50.21,41.67,1.2439755034235165,-1.6264592276579322,28.373540772342068
2014-11-24,49.5,41.89,1.2434652596343745,-2.58875972608395,27.41124027391605
2014-11-25,49.34,41.91,1.2424449683666763,-2.7308686242473925,27.269131375752607
2014-11-26,50.04,42.29,1.2413724308683736,-2.4576401014235145,27.542359898576485
2014-11-28,50.59,42.49,1.2402329361318332,-2.107497456241589,27.89250254375841
2014-12-01,50.03,42.005,1.2392825333832607,-2.0260628147638684,27.97393718523613
2014-12-02,49.11,42.02,1.2383959316780109,-2.92739704911002,27.07260295088998
2014-12-03,48.79,42.17,1.23730547001688,-3.387171670611828,26.612828329388172
2014-12-04,48.78,42.17,1.2361047448300662,-3.3465370894838884,26.65346291051611
2014-12-05,48.61,42.12,1.2350910673250133,-3.412035755729555,26.587964244270445
2014-12-08,48.9,41.69,1.2339741889564722,-2.5443839375953203,27.45561606240468
2014-12-09,46.92,41.68,1.2333916659291855,-4.48776463592845,25.51223536407155
2014-12-10,46.18,41.05,1.2317775105013438,-4.384466806080155,25.615533193919845
2014-12-11,46.36,41.23,1.2302000031873486,-4.36114613141438,25.63885386858562
2014-12-12,45.58,40.615,1.2285368228511806,-4.317023060100702,25.682976939899298
2014-12-15,45.42,40.37,1.2268155358547708,-4.106543182457088,25.893456817542912
