date,VTR,IYR,beta,value,price
2013-06-10,70.49,67.95,1.0653052860548027,-1.8974941874238453,28.102505812576155
2013-06-11,69.95,66.91,1.065614571082344,-1.3502709511196258,28.649729048880374
2013-06-12,68.56,65.93,1.066024191641127,-1.722974954899513,28.277025045100487
2013-06-13,69.5,67.94,1.0664254886280837,-2.9529476973920055,27.047052302607995
2013-06-14,70.43,68.11,1.0664973319987197,-2.209133282432788,27.790866717567212
2013-06-17,71.4,68.2,1.0667809465384614,-1.3544605539230616,28.64553944607694
2013-06-18,71.67,68.31,1.0671744308462399,-1.2286853711066499,28.77131462889335
2013-06-19,68.57,66.26,1.0675422533055365,-2.1653497040248624,27.834650295975138
2013-06-20,64.38,63.67,1.0675008986207442,-3.5877822151827843,26.412217784817216
2013-06-21,65.46,64.42,1.067140594467546,-3.2851970955993295,26.71480290440067
2013-06-24,65.25,64.01,1.066829246806936,-3.037740088111974,26.962259911888026
2013-06-25,67.37,65.19,1.0663989934365772,-2.148550382130466,27.851449617869534
2013-06-26,68.83,65.55,1.0661265087820277,-1.0545926506619168,28.945407349338083
2013-06-27,69.79,66.72,1.0660087459591148,-1.3341035303921274,28.665896469607873
2013-06-28,69.46,66.43,1.0658443985324089,-1.3440433945079349,28.655956605492065
2013-07-01,68.61,66.08,1.0656703805665377,-1.8094987478368125,28.190501252163187
2013-07-02,69.86,66.85,1.0654190075035548,-1.3632606516126344,28.636739348387366
2013-07-03,69.22,66.56,1.0652337529966285,-1.681958599455598,28.318041400544402
2013-07-05,68.04,65.86,1.0649877146632452,-2.100090887721322,27.899909112278678
2013-07-08,68.04,66.12,1.064607408604715,-2.35184185694375,27.64815814305625
2013-07-09,69.02,66.96,1.064213591922821,-2.2397421151520973,27.760257884847903
2013-07-10,68.65,66.96,1.0637275403625055,-2.577196102673355,27.422803897326645
2013-07-11,71.25,68.81,1.062826131702018,-1.8830661224158547,28.116933877584145
2013-07-12,70.55,68.36,1.0620606505762151,-2.0524660733900646,27.947533926609935
2013-07-15,70.69,68.61,1.0610837928194885,-2.1109590253451103,27.88904097465489
2013-07-16,70.89,68.5,1.0600279062011397,-1.7219115747780762,28.278088425221924
2013-07-17,71.62,68.86,1.0589243025632937,-1.2975274745083993,28.7024725254916
2013-07-18,72.16,69.29,1.057904821811454,-1.1422251033156527,28.857774896684347
2013-07-19,71.44,69.22,1.0569393399209817,-1.7213411093303534,28.278658890669647
2013-07-22,71.61,69.42,1.0559210191253041,-1.6920371476786187,28.30796285232138
2013-07-23,71.47,69.39,1.0550170958001197,-1.737636277570303,28.262363722429697
2013-07-24,68.96,68.04,1.054048260226646,-2.7574436258210113,27.24255637417899
2013-07-25,69.15,67.96,1.0528253640238368,-2.4000117390599343,27.599988260940066
2013-07-26,68.43,68.14,1.0516851117622088,-3.231823515476904,26.768176484523096
2013-07-29,68.39,67.6,1.0502409652616316,-2.6062892516862917,27.39371074831371
2013-07-30,67.83,67.52,1.048785122410359,-2.983971465147434,27.016028534852566
2013-07-31,65.74,66.59,1.0472968178275484,-3.9994950991364533,26.000504900863547
2013-08-01,64.72,66.22,1.0455245045599952,-4.514632691962888,25.485367308037112
2013-08-02,64.95,65.93,1.043636555660969,-3.8569581147276892,26.14304188527231
2013-08-05,65.23,65.89,1.0421658549219361,-3.4383081808063736,26.561691819193626
2013-08-06,64.74,65.66,1.0409083609704515,-3.6060429813198454,26.393957018680155
2013-08-07,64.2,65.39,1.0394418651015482,-3.7691035589902384,26.23089644100976
2013-08-08,64.33,65.45,1.0377751915150268,-3.5923862846585166,26.407613715341483
2013-08-09,64.61,66.07,1.036039663696339,-3.841140580417104,26.158859419582896
2013-08-12,64.43,65.53,1.0340292133412836,-3.3299343502543053,26.670065649745695
2013-08-13,63.22,64.63,1.0321870315073651,-3.4902478463210116,26.50975215367899
2013-08-14,62.69,64.49,1.030276422032265,-3.752526456860778,26.247473543139222
2013-08-15,61.08,63.27,1.0280732498824023,-3.9661945200596023,26.033805479940398
2013-08-16,59.53,61.81,1.025696851720884,-3.8683224048678397,26.13167759513216
2013-08-19,58.86,60.97,1.0234195182699488,-3.537888028918779,26.46211197108122
2013-08-20,60.33,62.4,1.021616964009223,-3.418898554175513,26.581101445824487
2013-08-21,61.25,62.27,1.0200856219968324,-2.2707316817427596,27.72926831825724
2013-08-22,60.92,62.62,1.0190847727016468,-2.895088466577114,27.104911533422886
2013-08-23,62.37,63.35,1.0181377881324116,-2.1290288781882865,27.870971121811714
2013-08-26,62.01,63.11,1.0171089198235692,-2.179743930065449,27.82025606993455
2013-08-27,62.86,62.92,1.0161989625372914,-1.0792387228463767,28.920761277153623
2013-08-28,62.76,62.62,1.0155597074372817,-0.8343488797225831,29.165651120277417
2013-08-29,62.55,62.72,1.0150714614694636,-1.1152820633647593,28.88471793663524
2013-08-30,62.26,62.24,1.0145090446896954,-0.883042941486643,29.116957058513357
2013-09-03,61.57,61.72,1.0138525678830226,-1.0049804897401557,28.995019510259844
2013-09-04,61.72,62.16,1.0131550595857877,-1.2577185038525585,28.74228149614744
2013-09-05,60.44,61.63,1.0124247270100257,-1.9557359256278914,28.04426407437211
2013-09-06,61.46,62.76,1.011390851999576,-2.014889871493388,27.985110128506612
2013-09-09,62.16,64.0,1.0104247260448957,-2.5071824668733314,27.49281753312667
2013-09-10,61.32,63.92,1.0095804419428387,-3.2123818489862472,26.787618151013753
2013-09-11,61.37,64.355,1.0083445648620089,-3.5220144716945825,26.477985528305418
2013-09-12,60.71,63.945,1.006767722512673,-3.667762016072878,26.332237983927122
2013-09-13,61.45,64.09,1.0050846342197466,-2.965874207143557,27.034125792856443
2013-09-16,63.23,64.72,1.0038347093908804,-1.7381823917777766,28.261817608222223
2013-09-17,62.89,64.67,1.0032811579313987,-1.9921924834235512,28.00780751657645
2013-09-18,65.54,66.93,1.002571703157834,-1.5621240923538409,28.43787590764616
2013-09-19,64.33,66.67,1.0018976194313696,-2.4665142874894173,27.533485712510583
2013-09-20,62.93,65.515,1.0007380475992653,-2.6333531884658683,27.36664681153413
2013-09-23,62.48,65.1,0.9992448857103707,-2.570842059745125,27.429157940254875
2013-09-24,62.41,64.07,0.9977847115529159,-1.5180664691953183,28.48193353080468
2013-09-25,62.97,64.29,0.9965845032110059,-1.1004177114355826,28.899582288564417
2013-09-26,63.28,64.68,0.9955993645493286,-1.115366899050585,28.884633100949415
2013-09-27,62.66,64.44,0.9944563864821641,-1.4227695449106506,28.57723045508935
2013-09-30,61.5,63.79,0.9933111308456474,-1.863317036643842,28.136682963356158
2013-10-01,63.11,64.76,0.9921718792557951,-1.1430509006052887,28.85694909939471
2013-10-02,63.48,64.8,0.9912518693004052,-0.7531211306662513,29.24687886933375
2013-10-03,62.03,63.8,0.9903669961246502,-1.155414352752679,28.84458564724732
2013-10-04,61.7,63.57,0.9894645858404195,-1.2002637218754657,28.799736278124534
2013-10-07,62.12,63.85,0.9883079524948873,-0.98346276679856,29.01653723320144
2013-10-08,62.08,63.12,0.9872548054892125,-0.23552332247909646,29.764476677520904
2013-10-09,62.05,63.1,0.986394624070278,-0.19150077883454486,29.808499221165455
2013-10-10,63.67,64.61,0.9854445274132291,0.0004290838312712708,30.00042908383127
2013-10-11,64.09,65.23,0.9844151805129798,-0.12340222486167818,29.876597775138322
2013-10-14,63.62,65.21,0.983293226370178,-0.5005512915993009,29.4994487084007
2013-10-15,63.3,65.0,0.9822302292578314,-0.5449649017590446,29.455035098240955
2013-10-16,64.67,66.181,0.9811377868197974,-0.2626798695210084,29.73732013047899
2013-10-17,65.82,67.2,0.9801257934222973,-0.04445331797839458,29.955546682021605
2013-10-18,65.54,67.071,0.9794939911696432,-0.1556414817391243,29.844358518260876
2013-10-21,64.82,66.72,0.9787478534230645,-0.48205678038686983,29.51794321961313
2013-10-22,65.84,67.43,0.9781433285210352,-0.11620464217341464,29.883795357826585
2013-10-23,66.0,67.57,0.9774965110833822,-0.049439253904125735,29.950560746095874
2013-10-24,66.02,67.515,0.9769872261931866,0.058707423567000205,30.058707423567
2013-10-25,67.33,68.18,0.9768207962127067,0.7303581142176512,30.73035811421765
2013-10-28,66.6,67.71,0.9770111163807049,0.44657730986247657,30.446577309862477
2013-10-29,66.11,67.14,0.9769907817471694,0.5148389134950548,30.514838913495055
2013-10-30,65.82,66.65,0.9769033820925281,0.7093895835329818,30.70938958353298
2013-10-31,65.24,66.17,0.9769358310589478,0.5961560588294219,30.596156058829422
2013-11-01,65.54,66.589,0.9770103640828779,0.481856866085252,30.481856866085252
2013-11-04,65.82,66.68,0.9770379718008123,0.6711080403218261,30.671108040321826
2013-11-05,63.99,65.67,0.9772016439755216,-0.18283195987249456,29.817168040127505
2013-11-06,64.03,65.66,0.9770505766690661,-0.12314086409088532,29.876859135909115
2013-11-07,63.63,64.86,0.9769994105068576,0.26181823452522224,30.261818234525222
2013-11-08,61.57,63.99,0.9771486964153,-0.9577450836150518,29.042254916384948
2013-11-11,61.48,63.94,0.977092041169341,-0.9952651123676617,29.00473488763234
2013-11-12,60.73,63.72,0.9770512719843454,-1.527707050842487,28.472292949157513
2013-11-13,60.51,64.17,0.9768363287201534,-2.1735872139722474,27.826412786027753
2013-11-14,60.87,64.68,0.9764366845116299,-2.285924754212232,27.714075245787768
2013-11-15,61.18,64.84,0.9757388611214063,-2.0869077551119872,27.913092244888013
2013-11-18,60.94,64.39,0.9752469616830431,-1.8561518627711493,28.14384813722885
2013-11-19,60.4,63.9,0.9746253545030492,-1.8785601527448463,28.121439847255154
2013-11-20,59.17,63.34,0.9740241726721478,-2.5246910970538465,27.475308902946153
2013-11-21,59.76,63.68,0.972997963655236,-2.200510325565432,27.799489674434568
2013-11-22,59.15,63.49,0.971988923653036,-2.5615767627312636,27.438423237268736
2013-11-25,58.15,63.22,0.9709510365259488,-3.233524529170488,26.766475470829512
2013-11-26,57.48,63.04,0.9696919161450833,-3.6493783937860513,26.35062160621395
2013-11-27,57.64,63.69,0.9683622198884356,-4.03498978469446,25.96501021530554
