date,C,KBE,beta,value,price
2012-10-26,36.599991,23.52,1.3982806350089723,3.7124304645889765,33.71243046458898
2012-10-31,37.39,23.65,1.4034283170647903,4.198920301417715,34.198920301417715
2012-11-01,37.949997,23.91,1.4087988247203371,4.265617100936744,34.265617100936744
2012-11-02,37.599991,23.68,1.4135363395197085,4.127450480173309,34.12745048017331
2012-11-05,37.319993,23.62,1.418218442584898,3.8216733861447025,33.8216733861447
2012-11-06,38.469986,23.95,1.422827861399128,4.3932587194908805,34.39325871949088
2012-11-07,36.049988,23.09,1.4279083142420843,3.079585024150269,33.07958502415027
2012-11-08,36.0,22.8884,1.4319436841863025,3.2251001788702354,33.225100178870235
2012-11-09,35.929993,22.91,1.4362196523245454,3.026200765244667,33.02620076524467
2012-11-12,36.419999,22.91,1.4404368820721112,3.419590031727928,33.41959003172793
2012-11-13,36.159989,22.67,1.4451249090834102,3.399007311079089,33.39900731107909
2012-11-14,35.01999,22.29,1.4499196236051222,2.7012815898418268,32.70128158984183
2012-11-15,35.209992,22.33,1.4543015117067757,2.735439243587699,32.7354392435877
2012-11-16,34.979996,22.5,1.4581396538425233,2.171853788543224,32.171853788543224
2012-11-19,36.099991,22.9,1.4611753197362223,2.6390761780405114,32.63907617804051
2012-11-20,36.0,23.07,1.4646746098492833,2.2099567507770317,32.20995675077703
2012-11-21,35.76999,23.02,1.46826059481278,1.970631107409801,31.9706311074098
2012-11-23,36.029999,23.45,1.4716703106818398,1.5193302145108518,31.519330214510852
2012-11-26,35.569993,23.35,1.4750592453460696,1.1273596211692691,31.12735962116927
2012-11-27,35.039994,23.16,1.4784750491457537,0.7985118617843483,30.79851186178435
2012-11-28,35.069993,23.2,1.4815522591034287,0.6979805888004549,30.697980588800455
2012-11-29,35.209992,23.26,1.484625338652056,0.6776066229531708,30.67760662295317
2012-11-30,34.569993,23.27,1.4877001975291149,-0.04879059650250639,29.951209403497494
2012-12-03,34.219986,23.17,1.490489043690374,-0.3146451423059702,29.68535485769403
2012-12-04,34.289994,22.98,1.4930411129717267,-0.020090776090277984,29.979909223909722
2012-12-05,36.459992,23.19,1.4955375123750048,1.7784770880236351,31.778477088023635
2012-12-06,37.01999,23.21,1.4989612438529558,2.2290995301728955,32.229099530172896
2012-12-07,37.64,23.36,1.5027775881328864,2.5351155412157738,32.535115541215774
2012-12-10,37.189988,23.4003,1.5064696974101741,1.9381451396927005,31.9381451396927
2012-12-11,37.0,23.49,1.5097380043050186,1.5362542788751128,31.536254278875113
2012-12-12,37.529999,23.56,1.5123334921271485,1.8994219254843827,31.899421925484383
2012-12-13,37.289994,23.42,1.5155102928432427,1.7967429416112566,31.796742941611257
2012-12-14,37.599991,23.29,1.5186925018943118,2.2296426308814787,32.22964263088148
2012-12-17,39.149994,23.85,1.5221535601082885,2.8466315914173137,32.846631591417314
2012-12-18,39.459992,24.259,1.5260677389570165,2.439114720641733,32.43911472064173
2012-12-19,39.449997,24.1799,1.5298280709250682,2.4589072278389494,32.45890722783895
2012-12-20,40.169999,24.4,1.5335592278816068,2.75115383968879,32.75115383968879
2012-12-21,39.489991,23.93,1.5378434636928564,2.6893969138299525,32.68939691382995
2012-12-24,39.37999,23.83,1.5421463525449393,2.6306424188541015,32.6306424188541
2012-12-26,39.549988,23.76,1.5465481636177392,2.804003632442516,32.804003632442516
2012-12-27,39.25,23.67,1.5510550633988422,2.5365266493494047,32.536526649349405
2012-12-28,39.009995,23.56,1.5554820924774768,2.3628369012306507,32.36283690123065
2012-12-31,39.559998,23.83,1.5598658641456067,2.388394457410193,32.38839445741019
2013-01-02,41.25,24.57,1.5641066072914558,2.8199006588489297,32.81990065884893
2013-01-03,41.39,24.64,1.5686062849674567,2.7395411384018686,32.73954113840187
2013-01-04,42.429795,25.03,1.572982407841584,3.058045331725154,33.058045331725154
2013-01-07,42.469986,24.97,1.577880385985158,3.0703127619506034,33.0703127619506
2013-01-08,42.459992,24.85,1.5827435664862384,3.1288143728169757,33.128814372816976
2013-01-09,42.039994,24.73,1.587561698135619,2.7795932051061385,32.77959320510614
2013-01-10,42.829987,24.97,1.5918491960957122,3.0815125734900732,33.08151257349007
2013-01-11,42.339997,24.76,1.5963764604229544,2.8137158399276387,32.81371583992764
2013-01-14,42.219986,24.8,1.6005810404051315,2.525576197952738,32.52557619795274
2013-01-15,42.569993,24.93,1.6033971200335817,2.5973027975628042,32.597302797562804
2013-01-16,42.479996,25.0,1.60562559389876,2.3393561525309963,32.339356152530996
2013-01-17,41.239991,25.2,1.6072675772940102,0.7368480521909504,30.73684805219095
2013-01-18,41.659989,25.12,1.6077680911241654,1.2728545509609646,31.272854550960965
2013-01-22,41.779999,25.34,1.609377016378557,0.9983854049673653,30.998385404967365
2013-01-23,42.01999,25.21,1.6105112628724874,1.4190010629845915,31.41900106298459
2013-01-24,42.799988,25.3,1.612227905683807,2.0106219861996806,32.01062198619968
2013-01-25,42.909989,25.34,1.6141171352154793,2.0082607936397565,32.00826079363976
2013-01-28,42.339997,25.33,1.6161729942345961,1.4023350560376784,31.40233505603768
2013-01-29,42.159989,25.38,1.6181830689193368,1.0905027108272378,31.090502710827238
2013-01-30,41.949997,25.49,1.619597465637617,0.6664576008971466,30.666457600897147
2013-01-31,42.159989,25.48,1.6206308522200477,0.8663148854331908,30.86631488543319
2013-02-01,43.01999,25.85,1.6218053943655557,1.0963205556503794,31.09632055565038
2013-02-04,42.209992,25.6,1.6233000222444853,0.6535114305411724,30.653511430541172
2013-02-05,42.919999,25.94,1.6240650770753011,0.7917509006666847,30.791750900666685
