date,HAL,XES,beta,value,price
2012-07-10,28.36,303.49991,0.09607809575294632,-0.7996934139905889,29.20030658600941
2012-07-11,28.53,307.19986,0.09608665480730538,-0.9878069046725386,29.01219309532746
2012-07-12,28.41,304.79996,0.0960648756041542,-0.870570241551178,29.129429758448822
2012-07-13,28.8,310.89997,0.09604304941135827,-1.0597811806998045,28.940218819300195
2012-07-16,29.0,310.89997,0.09591635588542555,-0.8203921672881265,29.179607832711874
2012-07-17,29.4,316.2999,0.09580833225676548,-0.9041659119816963,29.095834088018304
2012-07-18,30.17,322.39991,0.09572669044121564,-0.6922763828457761,29.307723617154224
2012-07-19,30.21,323.49991,0.09567310108094813,-0.7402395891076239,29.259760410892376
2012-07-20,30.77,326.19996,0.09560670730744716,-0.4169040994209716,29.58309590057903
2012-07-23,31.51,321.2999,0.0955883564448386,0.7974706331090076,30.797470633109008
2012-07-24,31.55,314.49997,0.0956615081831302,1.4644585462507962,31.464458546250796
2012-07-25,31.3,313.69996,0.09576851514727443,1.2574206290406202,31.25742062904062
2012-07-26,32.56,324.89991,0.09581749621320823,1.4289041039033101,31.42890410390331
2012-07-27,33.62,335.79987,0.09585337189150711,1.4324501797702567,31.432450179770257
2012-07-30,33.55,334.49997,0.09591325243335878,1.4670199384390585,31.46701993843906
2012-07-31,33.13,326.19996,0.09595994378619976,1.8278701753393918,31.827870175339392
2012-08-01,33.41,327.59995,0.09604990415064567,1.9440562027436847,31.944056202743685
2012-08-02,32.86,322.09992,0.09615225488905006,1.8893663924173651,31.889366392417365
2012-08-03,33.76,332.19986,0.09624071805636869,1.7888469353748455,31.788846935374846
2012-08-06,33.82,334.79996,0.09633137177704178,1.568260582301285,31.568260582301285
2012-08-07,34.39,338.09998,0.09642599974554789,1.7883714145502552,31.788371414550255
2012-08-08,34.62,338.59986,0.09655197004039369,1.9275164615985005,31.9275164615985
2012-08-09,35.05,342.39991,0.09666238965994302,1.952806480050576,31.952806480050576
2012-08-10,35.19,343.29987,0.09679014631544201,1.9619553526277755,31.961955352627776
2012-08-13,35.04,340.49988,0.09692049220484794,2.038584034708336,32.038584034708336
2012-08-14,34.85,339.29993,0.09704339136854745,1.9231841016892446,31.923184101689245
2012-08-15,34.58,338.99994,0.09714974869916335,1.6462410199685493,31.64624101996855
2012-08-16,35.3,345.09995,0.0972427665971889,1.7415261094484364,31.741526109448436
2012-08-17,35.12,345.1999,0.09734178557092986,1.517625355093564,31.517625355093564
2012-08-20,35.0,344.69986,0.09742426529265363,1.41786939301943,31.41786939301943
2012-08-21,35.16,344.29993,0.09747612732551748,1.5989761851532407,31.59897618515324
2012-08-22,34.67,343.59986,0.09754102659382217,1.15491691810643,31.15491691810643
2012-08-23,34.15,340.0,0.09758882812501718,0.9697984374941555,30.969798437494156
2012-08-24,34.27,339.49997,0.09764762939293904,1.118632750526075,31.118632750526075
2012-08-27,34.45,338.39997,0.09770088047569436,1.3880249780514475,31.388024978051448
2012-08-28,34.08,337.59995,0.09772336999982452,1.0885951742277413,31.08859517422774
2012-08-29,33.51,333.9,0.09774192580677202,0.8739709731188228,30.873970973118823
2012-08-30,32.81,327.79999,0.09779713194785575,0.7521011254642076,30.752101125464208
2012-08-31,32.76,332.29996,0.09793310253241921,0.21683394580119142,30.21683394580119
2012-09-04,32.15,333.09998,0.09803005377537793,-0.5038089519773195,29.49619104802268
2012-09-05,32.41,334.89991,0.0980879478002184,-0.43964489037784205,29.560355109622158
2012-09-06,32.96,341.59989,0.09813797587652583,-0.5639217642438794,29.43607823575612
2012-09-07,34.24,349.69986,0.09817421765955725,-0.09151017115669902,29.9084898288433
2012-09-10,34.27,347.09992,0.09819980038728718,0.18485714155665534,30.184857141556655
2012-09-11,35.35,352.19986,0.09823623551319419,0.7512116053259774,30.751211605325977
2012-09-12,35.73,355.59998,0.0982960889576918,0.7759127325665673,30.775912732566567
2012-09-13,36.44,363.99994,0.09835833323674112,0.6375726033262268,30.637572603326227
2012-09-14,37.44,372.39991,0.09843622899753429,0.7823571805788418,30.782357180578842
2012-09-17,37.22,365.79987,0.09852309524628233,1.1802645669123066,31.180264566912307
2012-09-18,36.57,360.89997,0.09860266845888606,0.9842999112680744,30.984299911268074
2012-09-19,36.41,357.89994,0.09870001946700835,1.0852689547588739,31.085268954758874
2012-09-20,36.13,355.89997,0.0987934256401907,0.969422778458906,30.969422778458906
2012-09-21,35.84,356.2999,0.09889218664989509,0.6047237858610472,30.604723785861047
2012-09-24,35.49,352.89994,0.09899104241164927,0.5560670723915138,30.556067072391514
2012-09-25,34.77,344.19999,0.09909139226321738,0.6627437739144995,30.6627437739145
2012-09-26,33.92,337.59995,0.0992183703045889,0.42388314608930955,30.42388314608931
2012-09-27,34.22,343.09998,0.09933039131656479,0.1397447258944453,30.139744725894445
2012-09-28,33.69,339.79996,0.09941880641923868,-0.09250644450504808,29.907493555494952
2012-10-01,33.67,339.09989,0.09949428923127718,-0.0685025339542733,29.931497466045727
2012-10-02,34.07,337.09992,0.09956310614909251,0.5072848821894027,30.507284882189403
2012-10-03,33.01,328.99994,0.09967726940008995,0.21618434800657127,30.21618434800657
2012-10-04,33.97,334.39988,0.09977167811814266,0.6063628098944633,30.606362809894463
2012-10-05,33.42,331.99997,0.09989628811613672,0.25443534233124865,30.25443534233125
2012-10-08,33.63,332.39991,0.09999901199740184,0.3903374119747127,30.390337411974713
2012-10-09,33.87,335.89997,0.10012126113474396,0.2392713884773343,30.239271388477334
2012-10-10,33.5,330.49988,0.10022876988144076,0.37440358163620857,30.37440358163621
2012-10-11,33.97,336.4,0.10035206987844052,0.2115636928926108,30.21156369289261
2012-10-12,33.8,334.29993,0.10046409929944046,0.2148586366839993,30.214858636684
2012-10-15,33.84,336.4,0.10058143583883239,0.004404983816790775,30.00440498381679
2012-10-16,34.56,341.09986,0.10067761841109936,0.21887845484059198,30.218878454840592
2012-10-17,35.32,346.49994,0.1007271169782722,0.41806001065570086,30.4180600106557
2012-10-18,35.65,350.1999,0.10075371711012078,0.36605834340740984,30.36605834340741
2012-10-19,34.98,342.6999,0.10078580290392669,0.4407154234046118,30.440715423404612
2012-10-22,34.56,339.39988,0.10081596563732977,0.3430733606061551,30.343073360606155
2012-10-23,33.47,333.49991,0.10084380202337286,-0.16139889885266712,29.838601101147333
2012-10-24,32.71,327.6999,0.1008448206803477,-0.3368376524678709,29.66316234753213
2012-10-25,32.92,333.19993,0.10081815049148306,-0.6726006864916201,29.32739931350838
2012-10-26,32.4,330.59998,0.10076832694284192,-0.9140068719370049,29.085993128062995
2012-10-31,32.29,327.19986,0.10070677143083186,-0.6612415132201832,29.338758486779817
2012-11-01,32.68,333.39997,0.10066145523650107,-0.8805261560058,29.1194738439942
2012-11-02,32.11,326.79993,0.1006139216352773,-0.7706225474341082,29.229377452565892
2012-11-05,32.29,331.69999,0.10055998274191455,-1.0657452698932275,28.934254730106773
2012-11-06,32.76,335.0,0.10048187757123853,-0.9014289863649054,29.098571013635095
2012-11-07,31.71,323.7999,0.10040712154390434,-0.8018159152040667,29.198184084795933
2012-11-08,30.48,315.09995,0.10033450996212888,-1.1353990723413077,28.864600927658692
2012-11-09,30.56,315.69993,0.10024030212756892,-1.0858563648523578,28.914143635147642
2012-11-12,30.65,318.99994,0.10015002671746782,-1.2978525138706338,28.702147486129366
2012-11-13,30.39,316.09986,0.10005958041464359,-1.2388193607275788,28.76118063927242
2012-11-14,29.95,312.09992,0.09996457041409598,-1.2489344290737243,28.751065570926276
2012-11-15,30.36,313.9,0.09987738113011126,-0.9915099367419202,29.00849006325808
2012-11-16,30.46,313.7999,0.09980341041308667,-0.8583002072855521,29.141699792714448
2012-11-19,31.71,323.9,0.099724046739358,-0.5906187388780566,29.409381261121943
2012-11-20,31.71,322.09992,0.09967575034698296,-0.3955512127031824,29.604448787296818
2012-11-21,31.7,323.9,0.09964413784683417,-0.5747362485895842,29.425263751410416
2012-11-23,32.08,327.79999,0.09959489033784033,-0.5672040567951555,29.432795943204844
2012-11-26,32.035,325.99991,0.09953048127404658,-0.41192793759587687,29.588072062404123
2012-11-27,32.04,324.89991,0.09948700273870903,-0.2833182359763171,29.716681764023683
2012-11-28,32.41,327.99988,0.09945915553602583,-0.2125910807178144,29.787408919282186
2012-11-29,32.92,333.19993,0.099438903681843,-0.21303574606682218,29.786964253933178
2012-11-30,33.35,335.89997,0.09944232156704949,-0.05267283110227794,29.947327168897722
2012-12-03,33.08,335.69993,0.09948743734779315,-0.3179257535335509,29.68207424646645
2012-12-04,33.06,338.39997,0.09951647167854333,-0.6163710305249097,29.38362896947509
2012-12-05,33.5,340.1999,0.09953778493896263,-0.3627444824565984,29.6372555175434
2012-12-06,33.58,338.9,0.09954887725007079,-0.15711450004899064,29.84288549995101
2012-12-07,33.78,340.29999,0.09955552590938439,-0.09874447140824572,29.901255528591754
2012-12-10,33.66,340.99991,0.099535680388415,-0.28165805423828516,29.718341945761715
2012-12-11,33.99,342.29996,0.09950388477916894,-0.07017577975413758,29.929824220245862
2012-12-12,34.05,341.2999,0.09948843796880583,0.09460607009036437,30.094606070090364
2012-12-13,33.51,335.39994,0.09947162958993448,0.14722140383374693,30.147221403833747
2012-12-14,33.39,333.49991,0.0994335597623507,0.22891676827642016,30.22891676827642
2012-12-17,33.54,337.24793,0.09940805174347142,0.014840324181371045,30.01484032418137
2012-12-18,34.8,349.19999,0.09936420774951954,0.10201964750984871,30.10201964750985
2012-12-19,34.61,348.43995,0.09932867021846072,-7.688448694409544e-05,29.999923115513056
2012-12-20,35.13,351.79993,0.0993046564891891,0.1946287984292283,30.19462879842923
2012-12-21,34.71,346.79993,0.09929134755151725,0.2757676195281462,30.275767619528146
2012-12-24,34.52,342.99988,0.0992750300955054,0.4686765902452592,30.46867659024526
2012-12-26,34.71,341.99997,0.09927864446774266,0.7567065703913443,30.756706570391344
2012-12-27,34.6,341.19996,0.09930934218537847,0.7156564187225598,30.71565641872256
2012-12-28,34.01,336.69999,0.09934876293470613,0.559272513372072,30.559272513372072
2012-12-31,34.69,346.19996,0.09937797134006568,0.285350297188117,30.285350297188117
2013-01-02,35.71,356.09986,0.09936400176326439,0.32649288306180324,30.326492883061803
2013-01-03,36.31,357.29996,0.0993656794960631,0.8066466906838343,30.806646690683834
2013-01-04,36.65,364.79996,0.09937164774833898,0.3992268762718467,30.399226876271847
2013-01-07,36.65,363.59986,0.09937214344651474,0.5183025549473257,30.518302554947326
2013-01-08,36.19,360.59998,0.09937058067145424,0.35697059728521197,30.356970597285212
2013-01-09,36.48,361.19996,0.0993652134023482,0.5892888936803615,30.58928889368036
2013-01-10,36.9,364.59992,0.0993644456098214,0.6717310798147693,30.67173107981477
2013-01-11,36.62,362.99988,0.09937354299305216,0.5474158183472184,30.54741581834722
2013-01-14,35.91,358.99994,0.0993742759209111,0.2346409068494708,30.23464090684947
2013-01-15,36.18,363.19993,0.09936641233310983,0.09012599626337447,30.090125996263374
2013-01-16,36.26,364.49997,0.09933807888319056,0.051273227219404305,30.051273227219404
2013-01-17,36.3,366.79993,0.09929548116988506,-0.12157554243015767,29.878424457569842
2013-01-18,37.5,372.79999,0.09924443801885216,0.5016744990162962,30.501674499016296
2013-01-22,37.93,377.39991,0.09922345033392847,0.48307877408592503,30.483078774085925
2013-01-23,37.79,377.6999,0.09920650337183165,0.3197135971095193,30.31971359710952
2013-01-24,37.81,377.5,0.09920542407342867,0.3599524122806841,30.359952412280684
2013-01-25,39.72,382.89994,0.09921544866845942,1.7304106577738025,31.730410657773803
2013-01-28,40.28,383.39997,0.09931612743554605,2.202199720695468,32.20219972069547
2013-01-29,40.88,385.09995,0.09945569462034565,2.5796169744896247,32.579616974489625
2013-01-30,40.2,380.89997,0.09960682279087475,2.259764187160492,32.25976418716049
2013-01-31,40.68,384.09989,0.09975181710000929,2.3653380245863147,32.365338024586315
2013-02-01,41.08,391.49994,0.09990032922053778,1.9690271041792116,31.96902710417921
2013-02-04,40.86,387.5,0.10004567497149948,2.0923009485439508,32.09230094854395
2013-02-05,40.91,390.99991,0.10019191095071038,1.734971835544222,31.734971835544222
2013-02-06,40.31,390.69993,0.10031692759098518,1.1161834123870236,31.116183412387024
2013-02-07,40.83,394.49997,0.10042431961654272,1.212608924003483,31.212608924003483
2013-02-08,41.26,400.49988,0.10053728199396535,0.9948306258907138,30.994830625890714
2013-02-11,40.87,394.19999,0.10065100647599337,1.1933742536734755,31.193374253673475
2013-02-12,40.71,395.29999,0.10077307354075361,0.8744050370708365,30.874405037070836
2013-02-13,40.84,399.19999,0.10088013697594302,0.5686503280049209,30.56865032800492
2013-02-14,43.32,410.79987,0.10096324085779723,1.8443137808382062,31.844313780838206
2013-02-15,42.7,406.4,0.10111075861283199,1.6085876997450868,31.608587699745087
2013-02-19,42.81,410.09995,0.10123780966202055,1.2923793194958577,31.292379319495858
2013-02-20,41.62,397.6999,0.10134206012591312,1.3162728221303581,31.316272822130358
2013-02-21,40.77,389.79996,0.10145423909687004,1.2231416582096273,31.223141658209627
2013-02-22,41.11,394.19999,0.10156261598453963,1.0740177945206355,31.074017794520636
2013-02-25,39.85,379.09989,0.10165922983493575,1.31099715209114,31.31099715209114
2013-02-26,40.49,382.79999,0.10176094326489417,1.5359119358079525,31.535911935807952
2013-02-27,41.27,391.49994,0.10187292329330307,1.3867566430472493,31.38675664304725
2013-02-28,41.51,391.89499,0.10198171455395029,1.5438769946967952,31.543876994696795
2013-03-01,40.63,386.4,0.10209303834954468,1.181249981735938,31.181249981735938
2013-03-04,39.96,379.59992,0.10219747258624073,1.1658475820608274,31.165847582060827
2013-03-05,41.0,385.0,0.10231384063973237,1.60917135370304,31.60917135370304
2013-03-06,40.8,384.59992,0.10244258383270183,1.4005904533495794,31.40059045334958
2013-03-07,41.41,387.5,0.10255394993506886,1.6703444001608148,31.670344400160815
2013-03-08,42.08,391.2999,0.10267731561291327,1.9023766683986025,31.902376668398603
2013-03-11,42.0,392.09992,0.10282136367994857,1.6837515268012595,31.68375152680126
2013-03-12,41.96,393.99994,0.10294898524195047,1.3981059916106346,31.398105991610635
2013-03-13,41.84,393.59986,0.10305811211177901,1.2763415009394805,31.27634150093948
2013-03-14,42.54,401.09986,0.10315900948093347,1.1629357394589164,31.162935739458916
2013-03-15,41.9,403.99994,0.10325323163505805,0.1857006146304485,30.18570061463045
2013-03-18,40.73,397.60087,0.10331231278992183,-0.3470654469850487,29.65293455301495
2013-03-19,39.62,390.99991,0.1033480075308807,-0.7890616432536817,29.21093835674632
2013-03-20,39.44,392.39991,0.10336874612436533,-1.1218866760138084,28.87811332398619
2013-03-21,39.47,391.09986,0.1033680882351087,-0.9572448372186528,29.042755162781347
2013-03-22,39.16,392.5,0.10337041629539652,-1.4128883959431349,28.587111604056865
2013-03-25,39.65,393.29987,0.10334374415408082,-0.9950811411132463,29.004918858886754
2013-03-26,40.13,398.69996,0.1033238752401203,-1.065224925280944,28.934775074719056
2013-03-27,40.66,400.59998,0.1033010643101161,-0.7224042966112307,29.27759570338877
2013-03-28,40.41,398.7999,0.103297726880263,-0.7851231500761955,29.214876849923805
2013-04-01,39.93,388.29987,0.10330421778086708,-0.18301433476237605,29.816985665237624
2013-04-02,39.89,385.59998,0.10333913374553295,0.04243209450516616,30.042432094505166
2013-04-03,38.75,375.1999,0.10336539002440219,-0.03268400061669752,29.967315999383302
2013-04-04,38.54,375.39994,0.10340702131498296,-0.2789895972233225,29.721010402776677
2013-04-05,38.6,379.89991,0.10343376754558156,-0.6944789815273538,29.305521018472646
2013-04-08,38.41,388.39997,0.1034488609744602,-1.7695344990145117,28.23046550098549
2013-04-09,39.11,390.39994,0.10340811973831708,-1.260523741351804,28.739476258648196
2013-04-10,40.39,397.39991,0.10338604438541947,-0.6956047340216998,29.3043952659783
2013-04-11,41.17,398.7999,0.10339195633397405,-0.06270184679321744,29.937298153206783
2013-04-12,40.86,390.99991,0.10343688873073523,0.41618581560251044,30.41618581560251
2013-04-15,38.66,371.09986,0.10351006912520404,0.24742783904645904,30.24742783904646
2013-04-16,39.69,375.99991,0.10357887595848458,0.7443519617086309,30.74435196170863
2013-04-17,37.69,362.79999,0.10367758536441805,0.0757730665649845,30.075773066564985
2013-04-18,37.71,367.89994,0.10372765991191131,-0.45139985793257864,29.54860014206742
2013-04-19,37.21,366.2999,0.10375983568495037,-0.7972174354137493,29.20278256458625
2013-04-22,39.29,371.19996,0.10378584925044122,0.7646969096701923,30.764696909670192
2013-04-23,39.69,376.4,0.10387386080704178,0.5918787922294726,30.591878792229473
2013-04-24,40.92,382.09992,0.10390060590141363,1.2195867971183247,31.219586797118325
2013-04-25,40.75,377.5,0.10393311606673124,1.5152486848089595,31.51524868480896
2013-04-26,40.57,375.89997,0.10395981694020477,1.4915079309715367,31.491507930971537
2013-04-29,41.57,380.59998,0.10399631285250466,1.989005408262983,31.989005408262983
2013-04-30,42.77,386.49994,0.10404859379217044,2.555224742241762,32.55522474224176
2013-05-01,42.08,379.09989,0.1041425293012911,2.599578597558761,32.59957859755876
2013-05-02,42.4,386.49994,0.10422962554325976,2.1152559813076337,32.115255981307634
2013-05-03,42.55,396.19996,0.10431306685461351,1.2211670847247973,31.221167084724797
2013-05-06,43.06,398.09998,0.10438558293816352,1.5041015200287617,31.50410152002876
2013-05-07,43.42,403.09998,0.10446680222836843,1.3094341110807264,31.309434111080726
2013-05-08,43.7,405.59998,0.10455051498264814,1.2943132140482163,31.294313214048216
2013-05-09,43.56,404.09989,0.10462322420279528,1.2817666082050891,31.28176660820509
2013-05-10,43.39,403.9,0.10470835490483689,1.0982954539363803,31.09829545393638
2013-05-13,43.56,402.59995,0.10479924704174262,1.3678283809567802,31.36782838095678
2013-05-14,44.2,404.59992,0.10484770425009428,1.7786272482281973,31.778627248228197
2013-05-15,44.13,404.59992,0.10492287867867256,1.6782116804393823,31.678211680439382
2013-05-16,43.85,403.69996,0.10500752184260248,1.4584676324422574,31.458467632442257
2013-05-17,45.25,411.2999,0.10507850638818236,2.0312208303912342,32.031220830391234
2013-05-20,45.55,417.5,0.10517838604852603,1.6380238247403796,31.63802382474038
2013-05-21,44.83,415.79987,0.10526852471936453,1.059361106596441,31.05936110659644
2013-05-22,44.02,407.6999,0.10531902450289905,1.0814442420705106,31.08144424207051
2013-05-23,43.52,406.4,0.10535983746159333,0.7017620556084765,30.701762055608476
2013-05-24,43.02,405.09995,0.1053899687478664,0.32652892973776915,30.32652892973777
2013-05-28,43.37,409.49997,0.10539548118093604,0.2105536182711205,30.21055361827112
2013-05-29,43.57,407.34787,0.10540881646987997,0.6319431317734754,30.631943131773475
2013-05-30,42.63,405.0,0.1054388773876201,-0.07274534198614191,29.927254658013858
2013-05-31,41.85,397.99988,0.10541879394877228,-0.10666734135609346,29.893332658643907
2013-06-03,42.39,400.59998,0.10540358105874913,0.16532753593671856,30.16532753593672
2013-06-04,41.99,396.4,0.10538706383240602,0.2145678968342537,30.214567896834254
2013-06-05,41.76,393.99994,0.10536071035375949,0.24788644226138246,30.247886442261382
2013-06-06,42.35,398.19993,0.10534215612774171,0.4027608038841777,30.402760803884178
2013-06-07,43.16,402.6999,0.10534011220098966,0.7395473506726802,30.73954735067268
2013-06-10,42.82,400.1999,0.10535615278802192,0.6564781898489045,30.656478189848904
2013-06-11,42.04,393.59986,0.10537227761693456,0.5654862820934241,30.565486282093424
2013-06-12,41.61,389.89991,0.10542545587079295,0.5046242442688609,30.50462424426886
2013-06-13,43.08,398.39997,0.10549758425768706,1.0497655966650044,31.049765596665004
2013-06-14,42.93,395.09995,0.10561133155929114,1.2029681814906468,31.202968181490647
2013-06-17,43.62,403.49991,0.10574719086069141,0.9510180049581933,30.951018004958193
2013-06-18,44.07,406.79993,0.10586796465101635,1.0029193907240739,31.002919390724074
2013-06-19,43.05,402.39991,0.10601281035044721,0.3904546561329738,30.390454656132974
2013-06-20,41.8,391.69999,0.10611608199325646,0.23433174440226168,30.23433174440226
2013-06-21,41.79,389.39988,0.10621930740897464,0.42821444126216335,30.428214441262163
2013-06-24,40.95,384.69986,0.10631877030721809,0.04918394744104404,30.049183947441044
2013-06-25,41.15,390.1999,0.10640629107982992,-0.3697241387205281,29.630275861279472
2013-06-26,41.47,391.4,0.10644878108814843,-0.19405291790129553,29.805947082098704
2013-06-27,41.84,392.5,0.10648861657028119,0.04321799616463551,30.043217996164636
2013-06-28,41.72,391.59989,0.10653902074408304,-0.0006688040906439596,29.999331195909356
2013-07-01,42.45,395.29999,0.10659761837963061,0.31196252050821016,30.31196252050821
2013-07-02,42.79,397.99988,0.1066880825208066,0.3281559592888712,30.32815595928887
2013-07-03,42.65,397.79999,0.1068280492561225,0.1538030741949612,30.15380307419496
2013-07-05,43.71,406.4,0.10694308899419314,0.24832863275991457,30.248328632759915
2013-07-08,43.92,410.1999,0.10704355239616449,0.010745511448568834,30.01074551144857
2013-07-09,44.31,415.39994,0.1071087624205214,-0.1829734829588432,29.817026517041157
2013-07-10,44.13,412.09992,0.1071431695784668,-0.023691611832596493,29.976308388167404
2013-07-11,44.18,413.9,0.10718555021802562,-0.18409923524080085,29.8159007647592
2013-07-12,44.64,415.79987,0.10720184717767943,0.06548587976102738,30.065485879761027
2013-07-15,44.11,415.09995,0.10725075197103007,-0.40978178063698323,29.590218219363017
2013-07-16,43.63,411.59989,0.10730043417792064,-0.5348469045843771,29.465153095415623
2013-07-17,44.14,413.7999,0.10735769243453132,-0.28460239363981543,29.715397606360185
2013-07-18,44.74,420.1999,0.10736713767558477,-0.3756605145669525,29.624339485433048
2013-07-19,45.83,424.18992,0.1073790166130145,0.2809035332467147,30.280903533246715
2013-07-22,45.08,423.39997,0.10739569307315555,-0.39133322530327064,29.60866677469673
2013-07-23,45.58,421.79993,0.10737048893168943,0.2911352845476216,30.29113528454762
2013-07-24,44.82,413.49991,0.10737501962705887,0.42043904796292253,30.420439047962923
2013-07-25,44.34,415.99991,0.10736540946524976,-0.32400067465705007,29.67599932534295
2013-07-26,45.98,410.09995,0.10730129298324803,1.975745112634634,31.975745112634634
2013-07-29,45.53,404.79996,0.10732972783038998,2.082930467447248,32.08293046744725
2013-07-30,45.23,403.29987,0.10737951357344662,1.9238561351657424,31.923856135165742
2013-07-31,45.19,404.79996,0.10745825525864143,1.6909025696321578,31.690902569632158
2013-08-01,46.41,413.7999,0.10751652611143007,1.9196722467428415,31.91967224674284
2013-08-02,46.3,415.79987,0.1075940016378304,1.5624281062103336,31.562428106210334
2013-08-05,46.05,414.89991,0.10765752524295545,1.3829024658750555,31.382902465875055
2013-08-06,45.85,406.19996,0.10771347410961334,2.0967911252140325,32.09679112521403
2013-08-07,45.53,406.2999,0.1078046275029574,1.7289906260111607,31.72899062601116
2013-08-08,46.14,408.59986,0.10786943842543417,2.0645625610889766,32.06456256108898
2013-08-09,46.03,408.69996,0.10793216700054639,1.9181276641633715,31.91812766416337
2013-08-12,46.02,408.29987,0.10799274051250972,1.9265780877985534,31.926578087798553
2013-08-13,46.58,409.59992,0.10806208574243643,2.3177783248648964,32.317778324864896
2013-08-14,46.82,408.09998,0.10812478201056896,2.6942786239824414,32.69427862398244
2013-08-15,46.68,405.79987,0.10821902889308953,2.764732143658023,32.76473214365802
2013-08-16,46.95,403.59986,0.10833998231370756,3.223998305785159,33.22399830578516
2013-08-19,46.65,398.19993,0.10847832873905716,3.453937089590447,33.45393708959045
2013-08-20,47.35,402.5,0.10864143630285114,3.621821888102417,33.62182188810242
2013-08-21,46.98,397.39991,0.10883038092145875,3.730816416546574,33.730816416546574
2013-08-22,47.82,405.39994,0.10903104084763542,3.6188225822310542,33.618822582231054
2013-08-23,48.71,407.6999,0.10921527911244179,4.182941627385389,34.18294162738539
2013-08-26,48.44,407.09992,0.10945477295030426,3.8809706883129707,33.88097068831297
2013-08-27,48.13,400.59998,0.10968467957628732,4.190319555432893,34.19031955543289
2013-08-28,48.9,406.09986,0.1099184217830923,4.262144302465266,34.262144302465266
2013-08-29,48.54,403.5019,0.11015790924717846,4.091074318735927,34.09107431873593
2013-08-30,48.0,397.89994,0.11039111883146717,4.075380440426343,34.07538044042634
2013-09-03,48.3,400.29999,0.1106206809532856,4.01854252060658,34.01854252060658
2013-09-04,49.08,406.19996,0.11084067935193853,4.056520480869743,34.05652048086974
2013-09-05,49.77,412.29996,0.11107034042961131,3.975703083684877,33.97570308368488
2013-09-06,49.54,414.19999,0.11130328975285426,3.4381784974006564,33.438178497400656
2013-09-09,50.26,421.79993,0.11151773512598805,3.2218271300996975,33.2218271300997
2013-09-10,50.32,423.69996,0.11170909701191346,2.9888600644161514,32.98886006441615
2013-09-11,50.19,424.79996,0.11188457390027452,2.66143748254634,32.66143748254634
2013-09-12,49.2,419.64798,0.11206005229856422,2.1742254142131685,32.17422541421317
2013-09-13,49.69,420.59998,0.11221356309355866,2.492977607120487,32.49297760712049
2013-09-16,49.82,422.89994,0.11240356766274498,2.284537979639204,32.284537979639204
2013-09-17,49.67,425.79987,0.11258744385992085,1.7302810408134022,31.730281040813402
2013-09-18,49.75,428.7999,0.11274052986991029,1.4068720658354579,31.406872065835458
2013-09-19,49.54,429.49997,0.11289298148336895,1.0524678396824783,31.05246783968248
2013-09-20,49.34,423.69996,0.1130498195937978,1.4407959601006652,31.440795960100665
2013-09-23,48.39,420.29999,0.1132174807544445,0.8046939710817895,30.80469397108179
2013-09-24,48.75,420.29999,0.11335128619908508,1.1084555440374046,31.108455544037405
2013-09-25,48.88,422.59995,0.11349982101636209,0.9149813134764386,30.91498131347644
2013-09-26,48.71,423.49991,0.11363146100314693,0.5870864919987682,30.587086491998768
2013-09-27,48.39,421.79993,0.11375068954335849,0.4099671131596594,30.40996711315966
2013-09-30,48.15,419.89991,0.11386864635998883,0.3365656416188614,30.33656564161886
2013-10-01,48.6,425.39994,0.11398423196848718,0.11111455965946959,30.11111455965947
2013-10-02,49.09,426.99997,0.11410225695040005,0.3683397052468891,30.36833970524689
2013-10-03,48.4,424.59992,0.11424250492482019,-0.10735845167825886,29.89264154832174
2013-10-04,49.06,429.49997,0.11435631904315563,-0.05603559834577254,29.943964401654227
2013-10-07,49.02,425.0,0.11448074843612112,0.3656819146485262,30.365681914648526
2013-10-08,48.66,419.89991,0.11461538141843138,0.5330116577849893,30.53301165778499
2013-10-09,48.56,416.49994,0.1147767751102091,0.7554800532044226,30.755480053204423
2013-10-10,50.0,427.09992,0.11495154262366555,0.9042053415558513,30.90420534155585
2013-10-11,50.67,431.69999,0.115126397057698,0.9699355414557402,30.96993554145574
2013-10-14,51.35,434.79996,0.11531486881488612,1.2110996518822716,31.21109965188227
2013-10-15,51.16,430.39994,0.11549241490140737,1.4520715559791597,31.45207155597916
2013-10-16,51.97,434.89991,0.11570918341113315,1.6480865483246987,31.6480865483247
2013-10-17,51.72,437.5,0.11590981994112062,1.0094537757597237,31.009453775759724
2013-10-18,52.47,445.99991,0.11607628371655504,0.6999879092819867,30.699987909281987
2013-10-21,50.66,442.39991,0.11626419345149572,-0.7752687191642949,29.224731280835705
2013-10-22,51.78,444.69986,0.11629815476957919,0.062226855709802464,30.062226855709802
2013-10-23,50.74,435.59998,0.1163606733359664,0.053293022066498,30.053293022066498
2013-10-24,51.1,433.39997,0.11642818037265185,0.6400301193380997,30.6400301193381
2013-10-25,51.69,435.69993,0.11652926485696577,0.9182074588685509,30.91820745886855
2013-10-28,52.03,437.6999,0.11663835591521639,0.9774032797453813,30.97740327974538
2013-10-29,53.25,444.59992,0.1167655337583771,1.3360530322682393,31.33605303226824
2013-10-30,53.26,440.99991,0.11691569131221194,1.7001906537267502,31.70019065372675
2013-10-31,53.03,442.09992,0.11704924270277374,1.282539165043147,31.282539165043147
2013-11-01,53.23,438.99994,0.11717998709029662,1.7879926981590089,31.78799269815901
