date,HON,XLI,beta,value,price
2022-03-14,183.2,98.27,1.9550201465568329,-8.919829802139958,21.080170197860042
2022-03-15,187.78999,99.83,1.9525861606885433,-7.136686421537291,22.86331357846271
2022-03-16,191.03,101.15,1.9504116145921495,-6.25413481599594,23.74586518400406
2022-03-17,191.92999,102.45,1.9485049005901747,-7.694337065463401,22.3056629345366
2022-03-18,194.72,102.84,1.9465584260832993,-5.464068538406508,24.535931461593492
2022-03-21,193.02,102.73,1.9452731821222815,-6.8179139994219895,23.18208600057801
2022-03-22,195.03,103.29,1.9438072276031937,-5.745848539133874,24.254151460866126
2022-03-23,192.34,102.3,1.9423119143561984,-6.358508838639096,23.641491161360904
2022-03-24,194.69,103.08,1.9408482350751484,-5.372636071546282,24.62736392845372
2022-03-25,197.78999,103.72,1.9395806910109585,-3.3833192716566316,26.61668072834337
2022-03-28,197.11,103.75,1.938597418286463,-4.019482147220515,25.980517852779485
2022-03-29,197.53999,104.71,1.9374366659365985,-5.329003290221237,24.670996709778763
2022-03-30,196.53999,104.59,1.9359342313132817,-5.9393712530561515,24.06062874694385
2022-03-31,194.58,102.98,1.9343117680568325,-4.615425874492615,25.384574125507385
2022-04-01,196.03,102.18,1.9332074065500282,-1.5051328012818885,28.49486719871811
2022-04-04,196.07001,102.05,1.9319126465931207,-1.0816755848279627,28.918324415172037
2022-04-05,193.63,100.6,1.9308630470048616,-0.6148225286890749,29.385177471310925
2022-04-06,193.62,99.82,1.9290070909771448,1.0665121786614122,31.066512178661412
2022-04-07,192.7,100.16,1.9274036946744002,-0.34875405858792874,29.65124594141207
2022-04-08,190.16,99.6,1.9252435350978816,-1.5942560957489889,28.40574390425101
2022-04-11,189.27,99.28,1.9226057228569822,-1.60629616524119,28.39370383475881
2022-04-12,190.99001,99.12,1.9197773394589075,0.7016801128330883,30.70168011283309
2022-04-13,194.85001,100.05,1.91737812871923,3.0163282216410323,33.01632822164103
2022-04-14,195.19,99.94,1.9156394363231897,3.7409947338604184,33.74099473386042
2022-04-18,192.07001,99.59,1.914117094210879,1.4430885875385684,31.44308858753857
2022-04-19,197.2,101.4,1.9120936262408552,3.3137062991772552,33.313706299177255
2022-04-20,196.34,101.95,1.910711641410508,1.5429481581986977,31.542948158198698
2022-04-21,195.94,100.91,1.9092955562611693,3.272985417685419,33.27298541768542
2022-04-22,190.63,98.43,1.9081974471227956,2.806125279703224,32.806125279703224
2022-04-25,191.82001,98.43,1.9070008429080005,4.113917032565496,34.113917032565496
2022-04-26,187.67,96.28,1.905734282915338,4.185903240911244,34.185903240911244
2022-04-27,186.35001,96.64,1.904424860022655,2.306391527410625,32.306391527410625
2022-04-28,189.92,97.73,1.9026882222125743,3.970280043165104,33.970280043165104
2022-04-29,193.50999,95.14,1.9014661569285207,12.604499829820526,42.604499829820526
2022-05-02,196.87,95.34,1.9014076338139603,15.589796192177033,45.58979619217703
2022-05-03,197.03999,95.97,1.9039971698793683,14.313381606677012,44.31338160667701
2022-05-04,205.85001,98.75,1.9061385498634709,17.61882820098225,47.61882820098225
2022-05-05,197.87,96.17,1.9087891740622698,14.301745130431527,44.30174513043153
2022-05-06,195.42999,95.52,1.9108487258055433,12.905719711054502,42.9057197110545
2022-05-09,193.96001,93.21,1.9128091426272515,15.667069815713916,45.667069815713916
2022-05-10,194.77,92.6,1.9154728835660235,17.39721098178623,47.39721098178623
2022-05-11,192.02,91.76,1.9187401980385923,15.956399427978766,45.956399427978766
2022-05-12,192.92,91.93,1.921751198568313,16.25341231561498,46.25341231561498
2022-05-13,193.53,93.1,1.924884138657331,14.323286691002494,44.323286691002494
2022-05-16,193.96001,92.97,1.928065136098947,14.707794296880905,44.707794296880905
2022-05-17,199.06,95.08,1.931499506666955,15.413026906105927,45.41302690610593
2022-05-18,193.87,91.54,1.9352986726261332,16.712759507803753,46.71275950780375
2022-05-19,192.64999,90.72,1.938887651648853,16.75410224241608,46.75410224241608
2022-05-20,189.75,89.74,1.9425252656293324,15.42778266242371,45.42778266242371
2022-05-23,189.58,91.21,1.9458430966653602,12.099651153152536,42.099651153152536
2022-05-24,189.96001,91.16,1.948471913766734,12.337310341024562,42.33731034102456
2022-05-25,190.44,91.69,1.951244879263717,11.530357020309793,41.53035702030979
2022-05-26,193.10001,93.55,1.954492061992076,10.257277600641288,40.25727760064129
2022-05-27,196.35001,95.47,1.957883604172504,9.430862309651047,39.43086230965105
2022-05-31,193.62,94.7,1.9610893095889643,7.904842381925079,37.90484238192508
2022-06-01,191.91,94.12,1.9640311214815331,7.055390846158076,37.055390846158076
2022-06-02,197.03999,95.92,1.9668334313318132,8.381327266652448,38.38132726665245
2022-06-03,194.82001,95.55,1.9695346927986952,6.630970103084678,36.63097010308468
2022-06-06,195.19,95.95,1.9722361161780537,5.953944652715734,35.953944652715734
2022-06-07,197.62,97.24,1.975010064746162,5.570021304083241,35.57002130408324
2022-06-08,194.52,95.48,1.977860926357295,5.673838751405469,35.67383875140547
2022-06-09,192.00999,93.6,1.9807162903253674,6.614945225545597,36.6149452255456
2022-06-10,186.28,90.84,1.9835306905309684,6.096072072166834,36.096072072166834
2022-06-13,184.42,88.11,1.9862028906909908,9.415663301216796,39.415663301216796
2022-06-14,183.28,87.89,1.9897476568302372,8.401078441190435,38.401078441190435
2022-06-15,184.97,88.74,1.992856460882877,8.1239176612535,38.1239176612535
2022-06-16,179.88,85.78,1.9962759219437411,8.639451415665889,38.63945141566589
2022-06-17,179.7,85.56,1.9996635375678986,8.608787725690576,38.608787725690576
2022-06-21,180.50999,86.74,2.0032373533782732,6.749181967968582,36.74918196796858
2022-06-22,177.73,86.26,2.0064964784983648,4.649613764731043,34.64961376473104
2022-06-23,174.57001,85.82,2.0091743545844754,2.1426668895603314,32.14266688956033
2022-06-24,180.02,88.82,2.011665204133528,1.3438965688600604,31.34389656886006
2022-06-27,178.28999,88.61,2.014410637090497,-0.2069365525889566,29.793063447411043
2022-06-28,175.95,87.58,2.017116403131075,-0.709054586219537,29.290945413780463
2022-06-29,173.2,87.07,2.0195204803618565,-2.639648225106839,27.36035177489316
2022-06-30,173.81,87.34,2.0210648578476325,-2.7098046844122337,27.290195315587766
2022-07-01,175.11,88.1,2.0225741055154765,-3.0787786959134564,26.921221304086544
2022-07-05,172.09,86.78,2.0239324657702635,-3.546859379543463,26.453140620456537
2022-07-06,173.21001,87.28,2.024941729664039,-3.526904165077326,26.473095834922674
2022-07-07,173.78999,88.31,2.0262875625886214,-5.151464652201184,24.848535347798816
2022-07-08,173.34,87.91,2.0276400659589853,-4.909838198454395,25.090161801545605
2022-07-11,172.84,87.32,2.0291074945565617,-4.341666424678948,25.658333575321052
2022-07-12,173.61,87.05,2.030315355635625,-3.128951708081132,26.871048291918868
2022-07-13,170.87,85.99,2.0313947780182704,-3.809636961791057,26.190363038208943
2022-07-14,169.50999,85.5,2.0322814518219428,-4.250074130776113,25.749925869223887
2022-07-15,172.8,86.84,2.0335846015979704,-3.796486802767731,26.20351319723227
2022-07-18,170.95,86.32,2.034734371198231,-4.688270921831304,25.311729078168696
2022-07-19,177.23,89.4,2.0361754801550354,-4.804087925860188,25.195912074139812
2022-07-20,178.25999,90.09,2.0372350054226183,-5.274511638523705,24.725488361476295
2022-07-21,180.03,90.74,2.0382310671928283,-4.919087037077219,25.08091296292278
2022-07-22,181.47,90.45,2.0390724930174002,-2.9641069934238544,27.035893006576146
2022-07-25,181.25999,90.88,2.040206339273942,-4.15396211321584,25.84603788678416
2022-07-26,181.42,90.39,2.0415494318840457,-3.1156531479988985,26.8843468520011
2022-07-27,183.66,91.79,2.0428739650207333,-3.855401249253134,26.144598750746866
2022-07-28,190.44,93.71,2.0423223728939095,-0.9460295638882599,29.05397043611174
2022-07-29,192.46001,95.64,2.0417279997700186,-2.8108558980045757,27.189144101995424
