date,WFC,XLF,beta,value,price
2016-08-19,48.65,24.01,2.065128460330572,-0.9337343325370355,29.066265667462964
2016-08-22,48.63,24.01,2.0634460967083563,-0.9133407819676336,29.086659218032366
2016-08-23,48.41,24.04,2.0615116050375653,-1.1487389851030727,28.851261014896927
2016-08-24,48.63,24.03,2.0593839340641042,-0.8569959355604269,29.143004064439573
2016-08-25,48.38,24.08,2.0574427181998534,-1.1632206542524628,28.836779345747537
2016-08-26,48.51,24.11,2.055110987150956,-1.038725900209549,28.96127409979045
2016-08-29,49.56,24.32,2.0528219038664215,-0.3646287020313679,29.635371297968632
2016-08-30,50.62,24.54,2.051170175584917,0.2842838911461314,30.28428389114613
2016-08-31,50.8,24.56,2.049957421445993,0.4530457292864156,30.453045729286416
2016-09-01,50.43,24.46,2.048939233257575,0.31294635451971686,30.312946354519717
2016-09-02,50.55,24.57,2.0480214891224438,0.2301120122615501,30.23011201226155
2016-09-06,49.99,24.53,2.0474012136014283,-0.23275176964303768,29.767248230356962
2016-09-07,49.77,24.52,2.046582530855493,-0.4122036565766791,29.58779634342332
2016-09-08,49.9,24.5,2.04565373024323,-0.2185163909591381,29.781483609040862
2016-09-09,48.72,24.04,2.0451341437471497,-0.445024815681478,29.554975184318522
2016-09-12,48.54,24.31,2.044556458689541,-1.1631675107427384,28.83683248925726
2016-09-13,46.96,23.88,2.043479388541681,-1.8382877983753403,28.16171220162466
2016-09-14,46.52,23.82,2.0418971497744214,-2.117990107626717,27.882009892373283
2016-09-15,46.15,23.96,2.0400517934918834,-2.729640972065532,27.270359027934468
2016-09-16,45.43,23.62,2.037708865213241,-2.70068339633675,27.29931660366325
2016-09-19,46.01,19.31,2.035529638153591,6.703922687254163,36.70392268725416
2016-09-20,46.56,19.32,2.039113240976482,7.16433218433437,37.16433218433437
2016-09-21,45.83,19.44,2.0428182963114283,6.117612319705827,36.11761231970583
2016-09-22,45.72,19.48,2.0456317818366725,5.871092889821618,35.87109288982162
2016-09-23,45.74,19.38,2.048360055197412,6.042782130274155,36.042782130274155
2016-09-26,44.88,19.07,2.0513119427086814,5.761481252545444,35.761481252545444
2016-09-27,45.09,19.22,2.05435077919646,5.60537802384404,35.60537802384404
2016-09-28,45.31,19.31,2.0574322942409666,5.580982398206942,35.58098239820694
2016-09-29,44.37,19.04,2.0606616039558037,5.135003060681498,35.1350030606815
2016-09-30,44.28,19.3,2.0634267001131623,4.455864687815968,34.45586468781597
2016-10-03,43.83,19.21,2.065819611362908,4.14560526571853,34.14560526571853
2016-10-04,43.75,19.29,2.067986434883811,3.858541671091288,33.85854167109129
2016-10-05,44.99,19.6,2.0700197790625614,4.417612330373792,34.41761233037379
2016-10-06,45.18,19.63,2.0727194121918826,4.492517938673345,34.492517938673345
2016-10-07,45.33,19.62,2.075588993551413,4.606943946521277,34.60694394652128
2016-10-10,45.65,19.72,2.0784351248361226,4.663259338231661,34.66325933823166
2016-10-11,45.45,19.54,2.0822595638299473,4.762648122762833,34.76264812276283
2016-10-12,45.32,19.52,2.0859061168772532,4.603112598556017,34.60311259855602
2016-10-13,44.75,19.33,2.0894828708231277,4.360296106988947,34.36029610698895
2016-10-14,44.71,19.42,2.092845809209583,4.066934385149899,34.0669343851499
2016-10-17,44.5,19.33,2.09615797566012,3.9812663304898805,33.98126633048988
2016-10-18,44.95,19.49,2.0997189744709495,4.026477187561198,34.0264771875612
2016-10-19,45.26,19.66,2.1034895002915563,3.905396424267998,33.905396424268
2016-10-20,44.93,19.66,2.1074477524956015,3.4975771859364713,33.49757718593647
2016-10-21,45.09,19.65,2.1111933182458458,3.605051296469135,33.605051296469135
2016-10-24,45.52,19.71,2.1150852367488655,3.831669983679859,33.83166998367986
2016-10-25,45.72,19.69,2.1192902477514015,3.9911750217749002,33.9911750217749
2016-10-26,46.15,19.81,2.1237261223430344,4.078985516384492,34.07898551638449
2016-10-27,46.41,19.86,2.128078140399468,4.146368131666563,34.14636813166656
2016-10-28,46.23,19.77,2.1331290179717866,4.05803931469778,34.05803931469778
2016-10-31,46.01,19.74,2.1379019511874238,3.8078154835602547,33.807815483560255
2016-11-01,45.99,19.66,2.1427643389897915,3.863253095460699,33.8632530954607
2016-11-02,45.24,19.53,2.1476485717971094,3.2964233928024527,33.29642339280245
2016-11-03,45.34,19.55,2.152279067902071,3.2629442225145127,33.26294422251451
2016-11-04,44.6,19.49,2.157285717405106,2.554501367774492,32.55450136777449
2016-11-07,45.4,19.98,2.1619742963888147,2.203753558151483,32.20375355815148
2016-11-08,45.54,19.99,2.166734410738124,2.2269791293449046,32.226979129344905
2016-11-09,47.99,20.84,2.1716429528727095,2.7329608621327353,32.732960862132735
2016-11-10,51.63,21.61,2.1768626721617843,4.587997654583845,34.587997654583845
2016-11-11,51.73,21.67,2.183773926031138,4.40761902290523,34.40761902290523
2016-11-14,53.22,22.2,2.19075498051976,4.585239432461329,34.58523943246133
2016-11-15,52.59,22.18,2.1980106718098433,3.8381232992576813,33.83812329925768
2016-11-16,51.68,21.86,2.204844890388454,3.4820906961083935,33.48209069610839
2016-11-17,52.49,22.16,2.21177647716398,3.477033266046206,33.477033266046206
2016-11-18,52.82,22.16,2.2186958193942514,3.6537006422233915,33.65370064222339
2016-11-21,52.12,22.24,2.2262677375875395,2.6078055160531193,32.60780551605312
2016-11-22,52.22,22.25,2.2331159844221804,2.533169346606485,32.533169346606485
2016-11-23,52.16,22.38,2.2395874951951655,2.0380318575321965,32.0380318575322
2016-11-25,52.62,22.41,2.245336675854403,2.3020050941028245,32.302005094102825
2016-11-28,51.58,22.15,2.251343539442789,1.712740601342226,31.712740601342226
2016-11-29,51.86,22.21,2.257110893323774,1.7295670592789776,31.729567059278978
2016-11-30,52.92,22.51,2.263193557528182,1.9755130200406228,31.975513020040623
2016-12-01,54.34,22.9,2.2701063740317067,2.3545640346739205,32.35456403467392
2016-12-02,53.58,22.65,2.2777479363349555,1.9890092420132603,31.98900924201326
2016-12-05,54.35,22.92,2.285079187970978,1.975985011705184,31.975985011705184
2016-12-06,55.55,23.12,2.29261658141785,2.5447046376193043,32.544704637619304
2016-12-07,57.28,23.48,2.3016858784878034,3.2364155731063775,33.23641557310638
2016-12-08,57.29,23.7,2.3120598956752647,2.4941804724962253,32.494180472496225
2016-12-09,57.14,23.75,2.322269889674873,1.9860901202217747,31.986090120221775
2016-12-12,55.78,23.52,2.332939946281738,0.9092524634535266,30.909252463453527
2016-12-13,55.84,23.58,2.34265191784409,0.6002677772363612,30.60026777723636
2016-12-14,54.7,23.47,2.3426218218032115,-0.2813341577213677,29.718665842278632
2016-12-15,55.19,23.67,2.3414056886387224,-0.23107265007856626,29.768927349921434
2016-12-16,55.34,23.36,2.3409658561248152,0.6550376009243237,30.655037600924324
2016-12-19,55.22,23.37,2.3414576793034336,0.5001340346787515,30.50013403467875
2016-12-20,56.1,23.66,2.3416328758272025,0.6969661579283937,30.696966157928394
2016-12-21,55.71,23.6,2.34208793909542,0.4367246373480853,30.436724637348085
2016-12-22,55.75,23.54,2.3424163118549743,0.6095200189339067,30.609520018933907
2016-12-23,55.96,23.58,2.342888925546566,0.7146791356119806,30.71467913561198
2016-12-27,55.95,23.61,2.3436706833609495,0.6159351658479864,30.615935165847986
2016-12-28,55.32,23.37,2.344865912497734,0.5204836249279623,30.520483624927962
2016-12-29,54.84,23.2,2.3461461610892655,0.409409062729047,30.409409062729047
2016-12-30,55.11,23.25,2.347528834407677,0.5299546000215116,30.52995460002151
2017-01-03,56.0,23.51,2.3486818136235064,0.7824905617113629,30.782490561711363
2017-01-04,56.05,23.7,2.349976876709752,0.35554802197886914,30.35554802197887
2017-01-05,55.18,23.46,2.350810151771443,0.029993839441942782,30.029993839441943
2017-01-06,55.04,23.54,2.3513236613566444,-0.31015898833540945,29.68984101166459
2017-01-09,54.24,23.38,2.35140609985081,-0.7358746145119355,29.264125385488065
2017-01-10,54.62,23.43,2.3512021303074984,-0.46866591310468664,29.531334086895313
2017-01-11,54.8,23.58,2.351289010833744,-0.6433948754596841,29.356605124540316
2017-01-12,54.5,23.38,2.351402418646085,-0.47578854794547,29.52421145205453
2017-01-13,55.31,23.51,2.3516501806879155,0.022704252027104133,30.022704252027104
2017-01-17,53.78,22.95,2.3522501340517628,-0.20414057648795136,29.79585942351205
2017-01-18,54.27,23.14,2.3527439646400268,-0.1724953417702153,29.827504658229785
2017-01-19,54.58,23.04,2.3534820153806746,0.3557743656292587,30.35577436562926
2017-01-20,55.07,23.15,2.3545113471226493,0.5630623141106739,30.563062314110674
2017-01-23,54.25,23.0,2.355522892447462,0.07297347370838025,30.07297347370838
2017-01-24,54.7,23.29,2.3560070351048426,-0.17140384759177607,29.828596152408224
2017-01-25,56.62,23.68,2.3562157311297858,0.82481148684667,30.82481148684667
2017-01-26,57.18,23.74,2.357102510824847,1.2223863930181338,31.222386393018134
2017-01-27,56.59,23.65,2.3582818433526427,0.8166344047100083,30.81663440471001
2017-01-30,56.08,23.46,2.3592509990490065,0.7319715623103065,30.731971562310306
2017-01-31,56.33,23.31,2.3600504491688086,1.3172240298750708,31.31722402987507
2017-02-01,55.91,23.34,2.361562745239714,0.7911255261050698,30.79112552610507
2017-02-02,55.75,23.25,2.362664353835726,0.8180537733193702,30.81805377331937
2017-02-03,57.27,23.72,2.3641582777329333,1.192165652174829,31.19216565217483
2017-02-06,56.55,23.61,2.3662016596599487,0.6839788154286097,30.68397881542861
2017-02-07,56.34,23.55,2.3678086096756368,0.5781072421387563,30.578107242138756
2017-02-08,55.63,23.39,2.369113811244892,0.21642795498197387,30.216427954981974
2017-02-09,56.73,23.71,2.368979912202302,0.5614862816834147,30.561486281683415
2017-02-10,56.86,23.78,2.369127874135572,0.5221391530560879,30.522139153056088
2017-02-13,57.08,24.05,2.369082489021768,0.10356613902647638,30.103566139026476
2017-02-14,57.98,24.33,2.369129414539152,0.3390813442624321,30.339081344262432
2017-02-15,58.55,24.52,2.3694565440238544,0.4509255405350885,30.45092554053509
2017-02-16,58.12,24.46,2.369807109278075,0.15451810705828706,30.154518107058287
2017-02-17,58.09,24.47,2.369716036509653,0.10304858660880001,30.1030485866088
2017-02-21,58.25,24.59,2.370187356839001,-0.03290710467103253,29.967092895328967
2017-02-22,58.36,24.61,2.370511735208383,0.021706196521691368,30.02170619652169
2017-02-23,58.49,24.61,2.3711319581660644,0.13644250953316117,30.13644250953316
2017-02-24,57.81,24.42,2.3715827516263848,-0.10405079471631495,29.895949205283685
2017-02-27,58.06,24.55,2.3721394095935495,-0.17602250552163667,29.823977494478363
2017-02-28,57.88,24.54,2.3725591676633977,-0.34260197445977525,29.657398025540225
2017-03-01,59.73,25.24,2.3726350496096407,-0.15530865214733325,29.844691347852667
2017-03-02,58.71,24.85,2.3725137616987193,-0.24696697821318025,29.75303302178682
2017-03-03,58.89,24.97,2.372437422658562,-0.349762443784293,29.650237556215707
2017-03-06,58.61,24.78,2.372196696908552,-0.1730341493939207,29.82696585060608
2017-03-07,58.3,24.71,2.3715887895602425,-0.3019589900335973,29.698041009966403
2017-03-08,58.21,24.72,2.370264593883431,-0.3829407607984123,29.617059239201588
2017-03-09,58.7,24.81,2.369208132401922,-0.08005376489167304,29.919946235108327
2017-03-10,58.85,24.79,2.3685414556509645,0.13385731441259452,30.133857314412595
2017-03-13,58.7,24.85,2.3685891992407457,-0.15944160113253503,29.840558398867465
2017-03-14,58.76,24.78,2.3684809776931623,0.06904137276342937,30.06904137276343
2017-03-15,58.71,24.74,2.3691404718850912,0.09746472556284402,30.097464725562844
2017-03-16,59.32,24.78,2.3698241219371576,0.5957582583972325,30.595758258397233
2017-03-17,58.67,24.45,2.370267203373725,0.7169668775124265,30.716966877512426
2017-03-20,57.63,24.271,2.370894841441525,0.08601130337274299,30.086011303372743
2017-03-21,55.85,23.57,2.370952333508771,-0.03334650080173418,29.966653499198266
2017-03-22,55.33,23.52,2.371097186674231,-0.43820583057791396,29.561794169422086
2017-03-23,55.25,23.57,2.370842513494942,-0.6307580430757795,29.36924195692422
2017-03-24,55.83,23.54,2.3703723133201535,0.03143574444358421,30.031435744443584
2017-03-27,55.39,23.45,2.3704037700980995,-0.19596840880043231,29.804031591199568
2017-03-28,55.96,23.77,2.3703220498493036,-0.38255512491794263,29.617444875082057
2017-03-29,55.67,23.62,2.370160007798875,-0.3131793842094339,29.686820615790566
2017-03-30,56.24,23.93,2.3699427178655643,-0.4727292385229518,29.527270761477048
2017-03-31,55.66,23.73,2.369421726346944,-0.5663775662129851,29.433622433787015
2017-04-03,55.49,23.68,2.3691042069106536,-0.6103876196442712,29.38961238035573
2017-04-04,55.2,23.65,2.3689566093186727,-0.825823810386602,29.174176189613398
2017-04-05,54.98,23.47,2.368885313631197,-0.6177383109241958,29.382261689075804
2017-04-06,55.37,23.62,2.3692408180674196,-0.5914681227524525,29.408531877247547
2017-04-07,54.84,23.52,2.369441205984961,-0.8892571647662848,29.110742835233715
2017-04-10,54.54,23.46,2.3695672771728478,-1.0500483224750141,28.949951677524986
2017-04-11,54.16,23.39,2.369463481230699,-1.2617508259860557,28.738249174013944
2017-04-12,53.12,23.2,2.3688778488122253,-1.8379660924436294,28.16203390755637
2017-04-13,51.35,22.9,2.3680316492321647,-2.877924767416566,27.122075232583434
2017-04-17,52.72,23.3,2.366474061785069,-2.4188456395921065,27.581154360407893
2017-04-18,52.45,23.08,2.3648030538447378,-2.129654482736541,27.87034551726346
2017-04-19,52.15,23.01,2.3631605150459745,-2.2263234512078753,27.773676548792125
2017-04-20,53.5,23.4,2.361744238495772,-1.7648151808010581,28.235184819198942
2017-04-21,53.0,23.16,2.36075337993144,-1.6750482792121488,28.32495172078785
2017-04-24,53.65,23.68,2.3591357729538482,-2.2143351035471284,27.78566489645287
2017-04-25,54.56,23.89,2.356806689102164,-1.7441118026506928,28.255888197349307
2017-04-26,54.54,23.87,2.3550148328553377,-1.674204060256912,28.325795939743088
2017-04-27,54.44,23.76,2.3532917451826334,-1.474211865539374,28.525788134460626
2017-04-28,53.84,23.53,2.3512819490832815,-1.4856642619296139,28.514335738070386
2017-05-01,54.46,23.68,2.349573207503566,-1.1778935536844344,28.822106446315566
2017-05-02,54.54,23.65,2.348011121172298,-0.9904630157248491,29.00953698427515
2017-05-03,54.85,23.84,2.346252153670539,-1.084651343505655,28.915348656494345
2017-05-04,55.18,23.88,2.344715332232735,-0.8118021337177126,29.188197866282287
2017-05-05,55.11,23.84,2.3433908418872256,-0.7564376705914597,29.24356232940854
2017-05-08,55.04,23.82,2.3423168084793526,-0.7539863779781797,29.24601362202182
2017-05-09,54.68,23.73,2.3409802150125447,-0.871460502247686,29.128539497752314
2017-05-10,54.72,23.81,2.339564026294956,-0.9850194660829033,29.014980533917097
2017-05-11,53.74,23.66,2.3383206661417826,-1.584666960914575,28.415333039085425
2017-05-12,53.02,23.56,2.3364696920493024,-2.027225944681561,27.97277405531844
2017-05-15,53.32,23.74,2.3341912504513207,-2.0937002857143483,27.90629971428565
2017-05-16,53.26,23.81,2.3320223971372,-2.2654532758367267,27.734546724163273
2017-05-17,52.24,23.06,2.3297284819947337,-1.4835387947985552,28.516461205201445
2017-05-18,52.38,23.15,2.3280453744134837,-1.5142504176721445,28.485749582327855
2017-05-19,53.06,23.35,2.3262584824786376,-1.258135565876188,28.741864434123812
2017-05-22,53.01,23.41,2.3245091939846363,-1.4067602311803356,28.593239768819664
2017-05-23,53.39,23.59,2.322799830856188,-1.4048480098974778,28.595151990102522
2017-05-24,53.09,23.58,2.321085429459002,-1.641194426643267,28.358805573356733
2017-05-25,52.78,23.62,2.319288555006002,-2.001595669241766,27.998404330758234
2017-05-26,52.41,23.61,2.3170157860733234,-2.294742709191169,27.70525729080883
2017-05-30,52.16,23.45,2.314592676254417,-2.117198258166084,27.882801741833916
2017-05-31,51.14,23.25,2.3123216084773257,-2.62147739709782,27.37852260290218
2017-06-01,52.08,23.54,2.3095593446113103,-2.287026972150244,27.712973027849756
2017-06-02,51.81,23.45,2.307064281746622,-2.2906574069582817,27.70934259304172
2017-06-05,51.72,23.49,2.304605616668868,-2.4151859355517047,27.584814064448295
2017-06-06,51.81,23.39,2.30179623749038,-2.029013994899991,27.97098600510001
2017-06-07,52.09,23.57,2.299062137436456,-2.0988945793772658,27.901105420622734
2017-06-08,52.56,23.84,2.296422989426636,-2.186724067930996,27.813275932069004
2017-06-09,53.8,24.29,2.293492004970841,-1.9089208007417326,28.091079199258267
2017-06-12,54.09,24.34,2.2906490424209536,-1.664397692526009,28.33560230747399
2017-06-13,54.45,24.47,2.28754062661199,-1.5261191331953938,28.473880866804606
2017-06-14,54.53,24.51,2.284419243108488,-1.4611156485890504,28.53888435141095
2017-06-15,53.9,24.41,2.28176215354073,-1.7978141679292179,28.202185832070782
2017-06-16,53.89,24.29,2.27899453488929,-1.466777252460858,28.533222747539142
2017-06-19,54.24,24.54,2.276718613438843,-1.6306747737892024,28.369325226210798
2017-06-20,53.46,24.33,2.2744110489200113,-1.8764208202238706,28.12357917977613
2017-06-21,52.98,24.13,2.271447431393578,-1.8300265195270384,28.16997348047296
2017-06-22,52.49,23.98,2.2686528614812516,-1.9122956183204138,28.087704381679586
2017-06-23,52.45,23.89,2.265852332018509,-1.6812122119221726,28.318787788077827
2017-06-26,52.9,24.02,2.2631493674021046,-1.4608478049985507,28.53915219500145
2017-06-27,53.16,24.14,2.2606258755022557,-1.4115086346244539,28.588491365375546
2017-06-28,54.33,24.52,2.258193941818679,-1.0409154533940068,28.959084546605993
2017-06-29,55.78,24.69,2.2560210834423446,0.07883944980851254,30.078839449808513
2017-06-30,55.41,24.67,2.254786437765673,-0.2155814196791539,29.784418580320846
2017-07-03,55.78,25.03,2.2531997119376617,-0.6175887897996759,29.382411210200324
2017-07-05,55.78,25.07,2.2512457041739578,-0.6587298036411227,29.341270196358877
2017-07-06,55.56,24.88,2.249450406072867,-0.4063261030929226,29.593673896907077
2017-07-07,55.74,25.05,2.2479348816027533,-0.5707687841489744,29.429231215851026
2017-07-10,55.59,25.02,2.2464320571883807,-0.6157300708532816,29.38426992914672
2017-07-11,55.04,24.8,2.245301532910018,-0.6434780161684444,29.356521983831556
2017-07-12,55.17,24.88,2.244881230619885,-0.682645017822729,29.31735498217727
2017-07-13,55.6,25.03,2.244106281309185,-0.5699802211689047,29.430019778831095
2017-07-14,54.99,24.92,2.2432530410151723,-0.9118657820980971,29.088134217901903
2017-07-17,54.71,24.84,2.242240749804121,-0.9872602251343565,29.012739774865643
2017-07-18,54.8,24.8,2.2408354216021076,-0.7727184557322744,29.227281544267726
2017-07-19,54.94,24.81,2.2395476874112603,-0.6231781246733661,29.376821875326634
2017-07-20,54.88,24.8,2.238682227737089,-0.6393192478798042,29.360680752120196
2017-07-21,54.17,24.8,2.237486822319813,-1.319673193531365,28.680326806468635
2017-07-24,54.27,24.91,2.235772920461358,-1.42310344869243,28.57689655130757
2017-07-25,55.06,25.22,2.2338601780935825,-1.2779536915201462,28.722046308479854
2017-07-26,54.91,25.05,2.232080035999457,-1.003604901786403,28.996395098213597
2017-07-27,54.71,24.91,2.230279121200675,-0.84625290910882,29.15374709089118
2017-07-28,53.3,24.91,2.228470674569045,-2.2112045035149066,27.788795496485093
2017-07-31,53.94,25.09,2.225736300412093,-1.9037237773394153,28.096276222660585
2017-08-01,54.08,25.27,2.223004728380058,-2.0953294861640686,27.90467051383593
2017-08-02,53.62,25.31,2.220077176444181,-2.5701533358022175,27.429846664197783
2017-08-03,53.4,25.22,2.216784983980029,-2.5073172959763355,27.492682704023665
2017-08-04,52.84,25.39,2.213611227812307,-3.3635890741544756,26.636410925845524
2017-08-07,52.54,25.35,2.209857110751681,-3.4798777575551227,26.520122242444877
2017-08-08,52.71,25.28,2.2064127517377194,-3.0681143639295527,26.931885636070447
2017-08-09,52.79,25.28,2.203554929986385,-2.9158686300558116,27.08413136994419
2017-08-10,51.95,24.83,2.2008249928355523,-2.6964845721067547,27.303515427893245
2017-08-11,51.94,24.73,2.19838483229599,-2.426056902679832,27.573943097320168
2017-08-14,52.84,25.07,2.195720569519599,-2.206714677856347,27.793285322143653
2017-08-15,52.85,25.09,2.193186722064319,-2.177054856593756,27.822945143406244
2017-08-16,52.69,25.04,2.1904753962617396,-2.1595039223939594,27.84049607760604
2017-08-17,51.8,24.61,2.187858585917824,-2.0431997994376445,27.956800200562355
2017-08-18,51.68,24.62,2.185310526507714,-2.122345162619922,27.877654837380078
2017-08-21,51.82,24.55,2.1828539977546204,-1.7690656448759299,28.23093435512407
2017-08-22,52.22,24.82,2.1808627205560405,-1.9090127242009274,28.090987275799073
2017-08-23,52.03,24.74,2.1789618947009277,-1.8775172749009457,28.122482725099054
2017-08-24,52.16,24.74,2.177001528647682,-1.6990178187436484,28.30098218125635
2017-08-25,51.77,24.81,2.1755151028060116,-2.204529700617144,27.795470299382856
2017-08-28,51.63,24.65,2.1734592386265965,-1.9457702321455983,28.0542297678544
2017-08-29,51.42,24.57,2.1716092902258226,-1.9364402608484639,28.063559739151536
2017-08-30,51.36,24.67,2.1698570794305017,-2.170374149550483,27.829625850449517
2017-08-31,51.07,24.7,2.167725514420921,-2.4728202061967437,27.527179793803256
2017-09-01,50.97,24.77,2.165425687183996,-2.6675942715475784,27.33240572845242
2017-09-05,50.1,24.24,2.1630247823978976,-2.3317207253250345,27.668279274674966
2017-09-06,49.88,24.3,2.1606581376238,-2.623992744258338,27.376007255741662
2017-09-07,49.68,23.88,2.157934614077721,-1.8514785841759789,28.14852141582402
2017-09-08,49.58,24.1,2.1556381750211395,-2.3708800180094656,27.629119981990534
2017-09-11,50.66,24.52,2.1529538362411236,-2.130428064632355,27.869571935367645
2017-09-12,51.57,24.81,2.1506393862219486,-1.7873631721665433,28.212636827833457
2017-09-13,51.46,24.85,2.1483444005250263,-1.9263583530469077,28.073641646953092
2017-09-14,51.29,24.8,2.1460309416659262,-1.9315673533149749,28.068432646685025
2017-09-15,51.66,24.77,2.1439067372015854,-1.4445698804832716,28.55543011951673
2017-09-18,52.71,25.06,2.142119581963647,-0.9715167240089926,29.028483275991007
2017-09-19,53.36,25.25,2.140731368892411,-0.6934670645333796,29.30653293546662
2017-09-20,53.75,25.4,2.1394131141168704,-0.591093098568507,29.408906901431493
2017-09-21,54.06,25.46,2.1380282324087854,-0.3741987971276757,29.625801202872324
2017-09-22,54.25,25.43,2.136764851093934,-0.08793016331873815,29.912069836681262
2017-09-25,54.03,25.4,2.135427031783994,-0.20984660731344462,29.790153392686555
2017-09-26,53.8,25.39,2.1332552656461967,-0.36335119475693745,29.636648805243063
2017-09-27,54.21,25.7,2.1311639732013834,-0.5609141112755509,29.43908588872445
2017-09-28,54.25,25.74,2.1291405734471587,-0.5540783605298643,29.445921639470136
2017-09-29,55.15,25.86,2.1271437210901896,0.1420633726076943,30.142063372607694
2017-10-02,55.47,26.08,2.125485898361979,0.03732777071959248,30.037327770719592
2017-10-03,55.58,26.17,2.1238400514833327,-0.0008941473188244231,29.999105852681176
2017-10-04,54.96,26.05,2.1222022703276107,-0.3233691420342595,29.67663085796574
2017-10-05,55.39,26.32,2.120385644264082,-0.41855015703063714,29.581449842969363
2017-10-06,55.58,26.35,2.1184949235332224,-0.24234123510041883,29.75765876489958
2017-10-09,55.14,26.25,2.1166150894831417,-0.4211460989324678,29.578853901067532
2017-10-10,55.61,26.37,2.1148404067114717,-0.158341524981509,29.84165847501849
2017-10-11,55.66,26.32,2.1132998035937915,0.03794916941140514,30.037949169411405
2017-10-12,55.21,26.12,2.1117619353357395,0.05077824903047912,30.05077824903048
2017-10-13,53.69,26.13,2.110132145245019,-1.4477529552523407,28.55224704474766
2017-10-16,53.8,26.3,2.1074752956221223,-1.626600274861822,28.373399725138178
2017-10-17,53.19,26.17,2.1051130923360977,-1.9008096264356809,28.09919037356432
2017-10-18,53.41,26.31,2.1026145488162062,-1.9097887793543862,28.090211220645614
2017-10-19,53.75,26.33,2.0999594482571964,-1.5419322726119802,28.45806772738802
2017-10-20,54.92,26.64,2.0973906567469296,-0.9544870957382017,29.0455129042618
2017-10-23,54.91,26.62,2.0951289960664927,-0.8623338752900409,29.13766612470996
2017-10-24,55.42,26.81,2.093813310406377,-0.7151348519949607,29.28486514800504
2017-10-25,55.25,26.65,2.0924010537287754,-0.512488081871858,29.487511918128142
2017-10-26,55.62,26.8,2.0912592395404075,-0.4257476196829231,29.574252380317077
2017-10-27,55.87,26.78,2.090513149546218,-0.11394214484772647,29.886057855152274
2017-10-30,55.85,26.67,2.0899941437847347,0.10985618526112262,30.109856185261123
2017-10-31,56.14,26.6,2.0902165395777055,0.5402400472330342,30.540240047233034
2017-11-01,56.21,26.64,2.090876895216196,0.509039511440541,30.50903951144054
2017-11-02,56.48,26.89,2.091320230736922,0.24439899548416122,30.24439899548416
2017-11-03,56.35,26.78,2.0915392502976444,0.33857887702907874,30.33857887702908
2017-11-06,56.18,26.75,2.0917598707775307,0.22542345670105135,30.22542345670105
2017-11-07,55.05,26.38,2.091780683588932,-0.13117443307602628,29.868825566923974
2017-11-08,54.26,26.25,2.0914384814619638,-0.6402601383765543,29.359739861623446
2017-11-09,54.0,26.16,2.0907727145098756,-0.6946142115783474,29.305385788421653
2017-11-10,53.81,26.08,2.090098412534761,-0.6997665989065567,29.300233401093443
2017-11-13,53.72,26.12,2.089411102982704,-0.8554180099082274,29.144581990091773
2017-11-14,54.04,26.11,2.0886987385496094,-0.49592406353030327,29.504075936469697
2017-11-15,53.75,26.18,2.0880370354833913,-0.9148095889551797,29.08519041104482
2017-11-16,54.6,26.19,2.0871882221814464,-0.06345953893207934,29.93654046106792
2017-11-17,54.15,26.16,2.0869024610393656,-0.44336838078980634,29.556631619210194
2017-11-20,54.05,26.28,2.0862832711444055,-0.777524365674978,29.222475634325022
2017-11-21,54.52,26.36,2.08576646241927,-0.46080394937195024,29.53919605062805
2017-11-22,54.06,26.23,2.0853305532962914,-0.6382204129617222,29.361779587038278
2017-11-24,54.09,26.22,2.0848014345768404,-0.5734936146047502,29.42650638539525
2017-11-27,53.95,26.2,2.0844718833190403,-0.6631633429588533,29.336836657041147
2017-11-28,55.57,26.88,2.0842960413205924,-0.45587759069752565,29.544122409302474
2017-11-29,56.68,27.34,2.0843961144979435,-0.30738977037377424,29.692610229626226
2017-11-30,56.47,27.52,2.0844433402066627,-0.89388072248736,29.10611927751264
2017-12-01,56.2,27.58,2.0843000011465858,-1.2849940316228299,28.71500596837717
2017-12-04,57.39,28.0,2.0834885862913994,-0.9476804161591872,29.052319583840813
2017-12-05,58.55,27.85,2.08321386926171,0.5324937410613728,30.532493741061373
2017-12-06,58.57,27.75,2.0838223217304828,0.7439305719791065,30.743930571979107
2017-12-07,59.36,27.84,2.0843976887059483,1.330368346426397,31.330368346426397
2017-12-08,59.31,28.01,2.085488777908737,0.8954593307762693,30.89545933077627
2017-12-11,58.87,27.94,2.0863440814425016,0.5775463644964987,30.5775463644965
2017-12-12,60.33,28.22,2.086739682536506,1.4422061588198005,31.4422061588198
2017-12-13,59.4,27.87,2.08745805349813,1.2225440490071051,31.222544049007105
2017-12-14,59.22,27.69,2.087874820446705,1.406746221830737,31.406746221830737
2017-12-15,59.87,27.81,2.0883634904137054,1.7926113315948555,31.792611331594856
2017-12-18,60.92,28.06,2.0890028978701745,2.30257868576291,32.30257868576291
2017-12-19,60.36,27.94,2.0898458551247394,1.9697068078147808,31.96970680781478
2017-12-20,60.14,27.89,2.0905692369955577,1.8340239801938907,31.83402398019389
2017-12-21,61.61,28.13,2.091334686692218,2.7807552633479062,32.780755263347906
2017-12-22,61.55,28.05,2.0928751890202246,2.8448509479826924,32.84485094798269
2017-12-26,61.13,27.97,2.094496969568298,2.5469197611747063,32.546919761174706
