date,IVZ,KCE,beta,value,price
2017-05-16,32.18,46.995,0.6753997507326517,0.43958871431903646,30.439588714319036
2017-05-17,30.66,45.7326,0.6755295909647808,-0.23372457175593553,29.766275428244064
2017-05-18,31.24,45.88,0.6752715391241598,0.2585417849835423,30.258541784983542
2017-05-19,31.62,46.2,0.6751051087553052,0.430143975504901,30.4301439755049
2017-05-22,31.85,46.3796,0.6751096552680863,0.538684232528265,30.538684232528265
2017-05-23,31.25,46.3784,0.6752278926515553,-0.06598929655088881,29.93401070344911
2017-05-24,31.18,46.2211,0.6751940241373731,-0.028210509055934807,29.971789490944065
2017-05-25,31.95,46.68,0.6751926287445029,0.4320080902066046,30.432008090206605
2017-05-26,32.0,46.664,0.6754980499844465,0.4785589955257876,30.478558995525788
2017-05-30,31.62,46.3553,0.6756854574298831,0.2983979152005425,30.298397915200542
2017-05-31,31.7,46.05,0.6758361779798676,0.577744004027096,30.577744004027096
2017-06-01,32.92,47.134,0.6760530960619627,1.0549133702154485,31.05491337021545
2017-06-02,32.93,47.2305,0.6764786942217771,0.9795730325583563,30.979573032558356
2017-06-05,33.34,47.3643,0.6767939302505099,1.2841292494357788,31.28412924943578
2017-06-06,33.41,47.17,0.6772157274114708,1.465734138000915,31.465734138000915
2017-06-07,33.41,47.399,0.6778905937213088,1.2786637482036838,31.278663748203684
2017-06-08,33.88,47.8,0.6785927124873159,1.443268343106304,31.443268343106304
2017-06-09,34.32,48.43,0.6793417755939611,1.4194778079844639,31.419477807984464
2017-06-12,34.45,48.699,0.6798952829073599,1.3397796176944823,31.339779617694482
2017-06-13,34.49,49.0666,0.6804789227553137,1.1012128887341248,31.101212888734125
2017-06-14,34.68,49.085,0.6812666726237646,1.2400253742625154,31.240025374262515
2017-06-15,34.58,49.03,0.6820935397079692,1.1369537481182732,31.136953748118273
2017-06-16,34.61,48.581,0.6829102048268874,1.4335393393049856,31.433539339304986
2017-06-19,35.4,49.2172,0.6838609697344016,1.7422778803880092,31.74227788038801
2017-06-20,35.07,48.9636,0.6849317154627779,1.5332774567667329,31.533277456766733
2017-06-21,34.8,48.4204,0.6859461204601144,1.5862144688730737,31.586214468873074
2017-06-22,34.99,48.43,0.6869308111927221,1.7219408139364702,31.72194081393647
2017-06-23,34.97,48.2005,0.6879073830513888,1.812520183231534,31.812520183231534
2017-06-26,35.01,48.4807,0.6889486386782884,1.6092877328295003,31.6092877328295
2017-06-27,34.77,48.84,0.6900527759924889,1.0678224205268378,31.067822420526838
2017-06-28,35.31,49.3458,0.691016758572045,1.2112252348555828,31.211225234855583
2017-06-29,35.0,49.1338,0.6919679069658072,1.0009872527234194,31.00098725272342
2017-06-30,35.19,49.2001,0.692820022543985,1.1031856088336838,31.103185608833684
2017-07-03,35.51,49.65,0.6938372201077302,1.060982021651192,31.060982021651192
2017-07-05,35.5,49.7,0.6947031638800999,0.9732527551590309,30.97325275515903
2017-07-06,35.16,49.212,0.6956097734819228,0.9276518274076082,30.927651827407608
2017-07-07,35.92,49.65,0.6963329968698208,1.347066705413404,31.347066705413404
2017-07-10,36.47,49.95,0.6971827575134912,1.645721262201107,31.645721262201107
2017-07-11,35.72,49.64,0.6982240872511486,1.0601563088529815,31.06015630885298
2017-07-12,36.11,49.87,0.6991407106847533,1.2438527581513554,31.243852758151355
2017-07-13,35.9,50.35,0.6999593025578958,0.6570491162099401,30.65704911620994
2017-07-14,36.11,50.274,0.7006759755490791,0.8842160052455981,30.884216005245598
2017-07-17,36.17,50.13,0.7014001142524925,1.0088122725225546,31.008812272522555
2017-07-18,35.94,50.14,0.7021439560371854,0.7345020442955246,30.734502044295525
2017-07-19,36.2,50.48,0.702836782383903,0.7207992252605777,30.720799225260578
2017-07-20,36.14,50.6577,0.7034493025898514,0.5048762641940883,30.50487626419409
2017-07-21,36.05,50.5783,0.703961616090727,0.44481819287837965,30.44481819287838
2017-07-24,36.27,50.7872,0.7043952047003338,0.4957398598432121,30.495739859843212
2017-07-25,36.53,51.6,0.7045893032736861,0.17319195107779706,30.173191951077797
2017-07-26,36.44,51.46,0.7046891538950235,0.17669614056208616,30.176696140562086
2017-07-27,34.6,50.5874,0.7048558093565304,-1.0568227702425474,28.943177229757453
2017-07-28,34.36,50.6265,0.7045936333479422,-1.3111095786895959,28.688890421310404
2017-07-31,34.77,51.01,0.7042614009830026,-1.1543740641429565,28.845625935857043
2017-08-01,35.2,51.1599,0.7040615610571508,-0.8197190575277276,29.180280942472272
2017-08-02,34.63,50.4,0.70393986959773,-0.8485694277255931,29.151430572274407
2017-08-03,34.53,50.38,0.7038086056267755,-0.9278775514769535,29.072122448523047
2017-08-04,34.57,50.4944,0.7036068175327053,-0.9582040872234288,29.04179591277657
2017-08-07,34.76,50.5,0.703499269886552,-0.766713129270876,29.233286870729124
2017-08-08,34.61,50.42,0.703442102425554,-0.8575508042964373,29.142449195703563
2017-08-09,34.57,50.16,0.7033340409798678,-0.7092354955501676,29.290764504449832
2017-08-10,33.54,49.24,0.7033443308589497,-1.0926748514946851,28.907325148505315
2017-08-11,33.99,49.2799,0.7032557644409466,-0.666373746073404,29.333626253926596
2017-08-14,34.0,49.9505,0.7035042215282084,-1.1403876174447731,28.859612382555227
2017-08-15,33.82,50.015,0.7034392593440875,-1.3625145560945313,28.63748544390547
2017-08-16,33.66,49.785,0.7032493212135751,-1.3512674566178333,28.648732543382167
2017-08-17,32.77,48.8387,0.7030310127811984,-1.5651207239171114,28.43487927608289
2017-08-18,32.86,48.7605,0.7029377562982002,-1.415596465978389,28.58440353402161
2017-08-21,32.88,48.59,0.7028798029941286,-1.2729296274847073,28.727070372515293
2017-08-22,33.25,49.2699,0.7027312491087854,-1.3734983704649437,28.626501629535056
2017-08-23,32.87,49.255,0.7025212974678954,-1.7326865067811923,28.267313493218808
2017-08-24,32.58,49.3112,0.7022379747967007,-2.0481972227950678,27.951802777204932
2017-08-25,32.77,49.4411,0.7017502053884362,-1.9253020796302138,28.074697920369786
2017-08-28,32.45,49.2306,0.7011529667545393,-2.0681812451060253,27.931818754893975
2017-08-29,32.23,48.98,0.7005210594380841,-2.081521491277357,27.918478508722643
2017-08-30,32.44,49.3298,0.6997778503508851,-2.079901402239095,27.920098597760905
2017-08-31,32.78,49.61,0.6989544398845904,-1.8951297626745287,28.10487023732547
2017-09-01,33.12,49.87,0.6982285415939007,-1.7006573692878248,28.299342630712175
2017-09-05,32.26,48.758,0.6974925963315664,-1.7483440119345133,28.251655988065487
2017-09-06,32.05,48.604,0.6967400339386627,-1.81435260955476,28.18564739044524
2017-09-07,31.75,48.13,0.6959734902746381,-1.7472040869183303,28.25279591308167
2017-09-08,31.69,48.39,0.6952920415106669,-1.9551818887011727,28.044818111298827
2017-09-11,32.1,49.1124,0.6944691977223726,-2.007049026220251,27.99295097377975
2017-09-12,32.51,49.592,0.6936269292053151,-1.8883466731499894,28.11165332685001
2017-09-13,32.73,49.5201,0.692694467410332,-1.5722992956063848,28.427700704393615
2017-09-14,32.79,49.6899,0.6917337130492316,-1.5821790280450116,28.41782097195499
2017-09-15,33.08,49.43,0.6908060179412071,-1.0665414668338684,28.93345853316613
2017-09-18,33.44,49.86,0.690008878232846,-0.9638426686897006,29.0361573313103
2017-09-19,33.51,50.08,0.689171362035535,-1.0037018107395923,28.996298189260408
2017-09-20,33.45,50.3461,0.6882644454797148,-1.2014305985662617,28.79856940143374
2017-09-21,33.56,50.4687,0.6873221932765872,-1.1282575758180897,28.87174242418191
2017-09-22,34.2,50.73,0.6865455940485257,-0.628457986081699,29.3715420139183
2017-09-25,34.23,50.7305,0.6858574312092401,-0.5638904139603582,29.436109586039642
2017-09-26,34.09,51.0695,0.685237029476575,-0.9047124768539447,29.095287523146055
2017-09-27,34.4,51.96,0.6844413385880272,-1.1635719530338946,28.836428046966105
2017-09-28,34.28,52.125,0.6835301515959126,-1.34900915193694,28.65099084806306
2017-09-29,35.04,52.39,0.6825538100818118,-0.7189941101861237,29.281005889813876
2017-10-02,35.53,52.789,0.6817883354181365,-0.46092443838801245,29.539075561611988
2017-10-03,35.76,53.2192,0.6809438915132298,-0.47928915122088256,29.520710848779117
2017-10-04,35.59,53.2654,0.6799610348814906,-0.6283965073765501,29.37160349262345
2017-10-05,35.8,53.62,0.6790938861148123,-0.6130141734762304,29.38698582652377
2017-10-06,35.77,53.385,0.6781388557808055,-0.4324428158582947,29.567557184141705
2017-10-09,35.73,53.33,0.6774048580755876,-0.3960010811710859,29.603998918828914
2017-10-10,36.08,53.5,0.6765876128944367,-0.11743728985236146,29.88256271014764
2017-10-11,36.29,53.5197,0.6758061942788115,0.12105522405629188,30.121055224056292
2017-10-12,36.29,53.65,0.67517467226149,0.06687883317106014,30.06687883317106
2017-10-13,36.15,53.6274,0.6745006264901976,-0.021714897040425285,29.978285102959575
2017-10-16,36.32,53.6142,0.6738426511238594,0.19246533411517674,30.192465334115177
2017-10-17,36.19,53.2245,0.673262721203072,0.3559282953270966,30.355928295327097
2017-10-18,36.79,53.7821,0.6727012267470038,0.6107153529699616,30.61071535296996
2017-10-19,36.88,53.4967,0.6723060385598872,0.9138455469732847,30.913845546973285
2017-10-20,37.34,54.05,0.6720086759108925,1.0179310670162636,31.017931067016264
2017-10-23,37.26,53.711,0.6721663212305957,1.1572747203834695,31.15727472038347
2017-10-24,37.41,53.98,0.672458913525814,1.110667847876556,31.110667847876556
2017-10-25,36.84,53.45,0.6726909084513949,0.884670943272944,30.884670943272944
2017-10-26,37.15,53.9,0.6727365771160626,0.889498493444222,30.889498493444222
2017-10-27,36.89,53.75,0.6728099032381536,0.7264677009492431,30.726467700949243
2017-10-30,36.04,53.29,0.6728553632347672,0.1835376932192503,30.18353769321925
2017-10-31,35.79,53.37,0.6727262696741358,-0.113401012508632,29.886598987491368
2017-11-01,35.76,53.32,0.6724346550145464,-0.0942158053756117,29.90578419462439
2017-11-02,36.16,53.85,0.6721766333709048,-0.03671170702322968,29.96328829297677
2017-11-03,36.05,53.28,0.6718927330423945,0.2515551835012175,30.251555183501218
2017-11-06,35.87,53.52,0.671835521546416,-0.08663711316418699,29.913362886835813
2017-11-07,35.61,53.049,0.6715322905490787,-0.014116481338078302,29.98588351866192
2017-11-08,35.69,53.3376,0.6713840846795978,-0.12001575500651995,29.87998424499348
2017-11-09,35.5,53.1543,0.6712683170828596,-0.18079750671744677,29.819202493282553
2017-11-10,35.15,53.24,0.6711329910553705,-0.5811204437879312,29.41887955621207
2017-11-13,34.52,53.3349,0.6709419490764899,-1.2646217597996738,28.735378240200326
2017-11-14,34.47,53.3701,0.6704779674747195,-1.313476171922531,28.68652382807747
2017-11-15,34.48,53.32,0.6699517250217976,-1.2418259781622467,28.758174021837753
2017-11-16,34.57,53.6566,0.6694679238748094,-1.351372604181094,28.648627395818906
2017-11-17,34.98,53.7044,0.66905192624016,-0.9510322675720531,29.048967732427947
2017-11-20,35.46,54.308,0.6688624134329059,-0.8645799487142511,29.13542005128575
2017-11-21,35.63,54.8355,0.6686649805726742,-1.0365785421928777,28.963421457807122
2017-11-22,35.23,54.7345,0.6684584216306747,-1.3577374787441627,28.642262521255837
2017-11-24,35.09,54.63,0.6681580180649784,-1.4114725268897672,28.588527473110233
2017-11-27,35.2,54.71,0.6678454336648605,-1.3378236758045148,28.662176324195485
2017-11-28,36.0,55.53,0.6675078975789526,-1.0667135525592357,28.933286447440764
2017-11-29,36.1,56.27,0.667201223022382,-1.4434128194694367,28.556587180530563
2017-11-30,36.17,56.64,0.666792936141219,-1.5971519030386432,28.402848096961357
2017-12-01,36.21,56.72,0.6663566267135572,-1.5857478671929641,28.414252132807036
2017-12-04,36.88,57.63,0.6659141264515368,-1.4966311074020666,28.503368892597933
2017-12-05,36.63,57.0848,0.6655570688142508,-1.363192161847742,28.636807838152258
2017-12-06,37.09,57.01,0.6652690885613246,-0.8369907388811129,29.163009261118887
2017-12-07,37.34,57.33,0.6651297407488928,-0.7918880371340151,29.208111962865985
2017-12-08,37.67,57.7701,0.6649251389676903,-0.7427917706773641,29.257208229322636
2017-12-11,37.39,57.42,0.664748499944374,-0.7798588668059594,29.22014113319404
2017-12-12,37.17,57.86,0.6644271943097253,-1.273757462760706,28.726242537239294
2017-12-13,36.96,57.35,0.6639152152913049,-1.1155375969563366,28.884462403043663
2017-12-14,36.29,56.85,0.6634751197098311,-1.4285605555038998,28.5714394444961
2017-12-15,36.56,57.34,0.6629997501887961,-1.4564056758255646,28.543594324174435
2017-12-18,36.81,57.75,0.6624982798657304,-1.449275662245931,28.55072433775407
2017-12-19,36.61,57.56,0.6618569276775426,-1.4864847571193494,28.51351524288065
2017-12-20,36.52,57.56,0.6611900278318571,-1.5380980020016963,28.461901997998304
2017-12-21,36.61,57.94,0.6606022798176412,-1.6652960926341294,28.33470390736587
2017-12-22,36.64,57.9099,0.6600426450285679,-1.5830035693398656,28.416996430660134
2017-12-26,36.6,57.79,0.6595695311348764,-1.5165232042845034,28.483476795715497
2017-12-27,36.54,57.6295,0.6589435784490385,-1.4345889542288646,28.565411045771135
2017-12-28,36.77,57.9,0.6582700833009646,-1.3438378231258454,28.656162176874155
2017-12-29,36.54,57.94,0.6576287052463005,-1.5630071819706473,28.436992818029353
2018-01-02,36.35,57.45,0.6569675824160257,-1.3927876098006777,28.607212390199322
2018-01-03,36.53,57.79,0.6563610560456827,-1.4011054288800011,28.59889457112
2018-01-04,36.83,58.38,0.6557059705047168,-1.4501145580653727,28.549885441934627
2018-01-05,37.28,58.78,0.6550240257773776,-1.2223122351942592,28.77768776480574
2018-01-08,36.84,59.0,0.6543332447572496,-1.7656614406777251,28.234338559322275
2018-01-09,37.2,59.46,0.6534020464584115,-1.6512856824171465,28.348714317582854
2018-01-10,36.82,59.53,0.6525157391453812,-2.02426195132454,27.97573804867546
2018-01-11,37.3,60.01,0.6515352772559325,-1.7986319881285127,28.201368011871487
2018-01-12,37.86,60.6726,0.6505596389601449,-1.611144750773292,28.388855249226708
2018-01-16,37.2,60.1161,0.6495956833822335,-1.8511590617746876,28.148840938225312
2018-01-17,38.08,60.66,0.6484765193648794,-1.2565856646735796,28.74341433532642
2018-01-18,37.86,60.282,0.6474554360555288,-1.1699085962993863,28.830091403700614
2018-01-19,38.13,61.01,0.6464173232711383,-1.3079208927721453,28.692079107227855
2018-01-22,37.87,61.18,0.6452844098844903,-1.608500196733118,28.391499803266882
2018-01-23,37.61,61.2276,0.6440452482382416,-1.823344841031762,28.176655158968238
2018-01-24,37.61,61.349,0.642795113703482,-1.8248374305949113,28.17516256940509
2018-01-25,37.59,60.765,0.6415188926343045,-1.3918955109235114,28.60810448907649
2018-01-26,38.4,61.56,0.6404170825082314,-1.024075599206725,28.975924400793275
2018-01-29,37.48,60.98,0.6395720976696886,-1.521106515897614,28.478893484102386
2018-01-30,36.68,60.09,0.6386482504321661,-1.696373368468862,28.303626631531138
2018-01-31,36.13,59.94,0.6376679209741041,-2.0918151831877907,27.90818481681221
2018-02-01,36.03,60.82,0.6365365816133289,-2.6841548937226634,27.315845106277337
2018-02-02,35.16,59.25,0.6351402529855144,-2.472059989391731,27.52794001060827
2018-02-05,33.17,56.85,0.6338995761909435,-2.8671909064551357,27.132809093544864
2018-02-06,33.61,57.7789,0.6325551361554443,-2.9383399564118022,27.061660043588198
2018-02-07,33.46,57.88,0.631185605365741,-3.073022838569088,26.926977161430912
2018-02-08,31.92,55.93,0.6297814092754525,-3.3036742207760526,26.696325779223947
2018-02-09,32.44,56.3339,0.6284313604286439,-2.961989415251182,27.038010584748818
2018-02-12,32.52,57.5802,0.6273356794088029,-3.6021138874947454,26.397886112505255
2018-02-13,32.51,57.68,0.6260447982617858,-3.600263963739806,26.399736036260194
2018-02-14,33.17,59.04,0.624726906064055,-3.713876534021807,26.286123465978193
2018-02-15,33.19,59.14,0.6233671150889445,-3.675931186360181,26.32406881363982
2018-02-16,33.92,59.6021,0.6219006652630603,-3.146585641075447,26.853414358924553
2018-02-20,33.21,59.34,0.6205316798121893,-3.612349880055312,26.387650119944688
2018-02-21,33.22,59.33,0.6190528602979436,-3.508406201476994,26.491593798523006
2018-02-22,32.94,58.69,0.6176773702794376,-3.311484861700194,26.688515138299806
2018-02-23,33.19,59.67,0.616372899994617,-3.588970942678799,26.4110290573212
2018-02-26,33.84,60.35,0.6149402853439093,-3.271646220504927,26.728353779495073
2018-02-27,33.02,60.17,0.6134859887516813,-3.8934519431886585,26.10654805681134
2018-02-28,32.54,60.3002,0.6119246069116762,-4.359176181695453,25.640823818304547
2018-03-01,31.81,58.51,0.6102444884867116,-3.895405021357501,26.1045949786425
2018-03-02,32.21,58.7286,0.6087101781105533,-3.5386965661834395,26.46130343381656
2018-03-05,32.67,59.85,0.6072102217579716,-3.6715317722145997,26.3284682277854
2018-03-06,33.12,60.45,0.6056140632341609,-3.4893701225050293,26.51062987749497
2018-03-07,33.34,60.41,0.6039008402259931,-3.141649758052239,26.85835024194776
2018-03-08,33.9,60.81,0.6022455340361248,-2.722550924736751,27.27744907526325
2018-03-09,34.52,62.39,0.6006590476302266,-2.9551179816498347,27.044882018350165
2018-03-12,34.52,62.28,0.5989861803062648,-2.7848593094741716,27.21514069052583
2018-03-13,34.11,61.62,0.5974700577204759,-2.7061049567357216,27.29389504326428
2018-03-14,33.27,61.07,0.5959457755749855,-3.1244085143643616,26.87559148563564
2018-03-15,32.92,60.791,0.5943941792821639,-3.213816552742017,26.786183447257983
2018-03-16,33.2,61.1586,0.5928003004655122,-3.054836456050076,26.945163543949924
2018-03-19,32.64,60.26,0.5912181725491222,-2.9868070778101057,27.013192922189894
2018-03-20,32.53,60.696,0.5896719362238689,-3.260727841043945,26.739272158956055
2018-03-21,32.94,61.0865,0.5880444144801025,-2.9815751251387823,27.018424874861218
2018-03-22,31.45,58.5494,0.5864999881661158,-2.889222407133179,27.11077759286682
2018-03-23,30.72,56.92,0.5849800480021229,-2.577064332280834,27.422935667719166
2018-03-26,32.13,58.801,0.583534312979373,-2.182401137500108,27.817598862499892
2018-03-27,31.36,57.4211,0.5821460147362493,-2.0674645267716443,27.932535473228356
2018-03-28,31.48,57.5594,0.5807573191142595,-1.9480428338253084,28.05195716617469
2018-03-29,32.01,58.309,0.5794456362272966,-1.7768956027774365,28.223104397222563
2018-04-02,30.84,57.16,0.5781353778873454,-2.206218200040663,27.793781799959337
2018-04-03,31.31,57.7,0.5766983581967768,-1.9654952679540294,28.03450473204597
2018-04-04,31.72,58.44,0.5753000288845499,-1.9005336880130983,28.0994663119869
2018-04-05,31.78,58.6892,0.5738233208288761,-1.897231640790075,28.102768359209925
2018-04-06,30.7,57.2754,0.5724742378912605,-2.0886909649171024,27.911309035082898
2018-04-09,30.65,57.5525,0.5710289104571363,-2.214141369084338,27.785858630915662
2018-04-10,31.27,58.2274,0.5696378260849029,-1.8985295545760756,28.101470445423924
2018-04-11,30.6,57.63,0.5682366970331092,-2.147480850018084,27.852519149981916
2018-04-12,30.82,58.47,0.5666845472810481,-2.314045479522882,27.685954520477118
2018-04-13,30.53,57.76,0.5651564491284137,-2.1134365016571692,27.88656349834283
2018-04-16,30.85,58.52,0.5634897621783851,-2.1254208826790943,27.874579117320906
2018-04-17,31.13,58.9738,0.5617904432155231,-2.0009172401036146,27.999082759896385
2018-04-18,31.11,58.93,0.5601165228442317,-1.8976666912105742,28.102333308789426
2018-04-19,31.22,59.2571,0.5585401124716711,-1.8774672987450671,28.122532701254933
2018-04-20,31.06,59.03,0.5570191538133743,-1.8208406496034861,28.179159350396514
2018-04-23,31.0,58.855,0.5555046917066796,-1.6942286303966227,28.305771369603377
2018-04-24,30.65,58.272,0.5539201706844722,-1.6280361861255628,28.371963813874437
2018-04-25,30.74,58.633,0.5522043974091309,-1.6374004332895744,28.362599566710426
2018-04-26,29.85,59.015,0.5506367553959871,-2.6458281196941797,27.35417188030582
2018-04-27,29.59,58.75,0.5488584350892803,-2.65543306149522,27.34456693850478
2018-04-30,28.97,59.0723,0.5471856017868972,-3.353512024436128,26.646487975563872
2018-05-01,28.44,58.3589,0.5454360705072038,-3.3910490951228525,26.608950904877148
2018-05-02,28.14,58.2,0.5436809879644156,-3.5022334995289874,26.497766500471013
2018-05-03,27.96,57.8352,0.5420896469779204,-3.3918631508974215,26.60813684910258
2018-05-04,28.39,58.674,0.5405175258361244,-3.3243253109087654,26.675674689091235
2018-05-07,28.47,59.1987,0.5389818622446252,-3.4370255684608964,26.562974431539104
2018-05-08,28.14,59.5589,0.5375359023114609,-3.8750470521780684,26.12495294782193
2018-05-09,27.98,60.2211,0.5358557367017255,-4.289821905488278,25.710178094511722
2018-05-10,28.14,60.65,0.5341693157783133,-4.2573690019547,25.7426309980453
2018-05-11,28.2,60.539,0.5324762673383988,-4.03558074839933,25.96441925160067
2018-05-14,28.55,60.471,0.5308303037087038,-3.5498392955690257,26.450160704430974
2018-05-15,28.41,60.5203,0.5293074601690417,-3.6238462816684525,26.376153718331548
2018-05-16,28.51,61.08,0.527596729988623,-3.7156082677050897,26.28439173229491
2018-05-17,28.65,61.1489,0.5259865525006443,-3.5134991002066513,26.48650089979335
2018-05-18,28.63,61.0816,0.5244043025067918,-3.401453843998855,26.598546156001145
2018-05-21,28.61,61.5588,0.5228222806642572,-3.574312210954872,26.425687789045128
2018-05-22,28.8,61.61,0.5212218148846098,-3.3124760150408115,26.68752398495919
2018-05-23,28.43,61.06,0.5195800094630411,-3.29555537781329,26.70444462218671
2018-05-24,28.29,61.02,0.518132549986029,-3.3264482001474924,26.673551799852508
2018-05-25,28.25,60.881,0.5168072015901651,-3.2137392400108453,26.786260759989155
2018-05-29,27.08,59.36,0.5154532492923843,-3.5173048779959366,26.482695122004063
2018-05-30,27.48,60.325,0.5139350567978932,-3.5231323013329074,26.476867698667093
2018-05-31,27.32,59.8179,0.5123970733119042,-3.3305168916641534,26.669483108335847
2018-06-01,27.72,60.29,0.510849031116853,-3.0790880860350676,26.920911913964932
2018-06-04,27.5,60.5,0.5092702636205926,-3.31085094904585,26.68914905095415
2018-06-05,27.46,60.5689,0.5074882011713643,-3.278002107928245,26.721997892071755
2018-06-06,27.83,61.485,0.5057123331470813,-3.263722803548294,26.736277196451706
2018-06-07,27.76,61.5467,0.5038782375045358,-3.252042720220409,26.74795727977959
2018-06-08,27.93,61.84,0.5020452268192902,-3.1164768265049076,26.883523173495092
2018-06-11,27.93,61.9248,0.5003857616908894,-3.056288215555991,26.94371178444401
2018-06-12,27.96,61.4291,0.4987783440350887,-2.6795047735658635,27.320495226434137
2018-06-13,27.26,61.616,0.4972269969145093,-3.3771386418844003,26.6228613581156
2018-06-14,27.21,61.3791,0.4954888308131988,-3.202658495366407,26.797341504633593
2018-06-15,27.51,60.905,0.4938631646581748,-2.568736043506135,27.431263956493865
2018-06-18,26.82,60.8558,0.49233082537013206,-3.1411862425596837,26.858813757440316
2018-06-19,26.98,60.805,0.49071095518458646,-2.8576796299987777,27.142320370001222
2018-06-20,27.14,61.01,0.4891522935641052,-2.7031814303460564,27.296818569653944
2018-06-21,27.03,60.3512,0.48745309552175914,-2.3883792584527868,27.611620741547213
2018-06-22,27.63,60.4,0.4858748057386625,-1.7168382666152127,28.283161733384787
2018-06-25,27.39,59.38,0.48444703679062645,-1.3764650446273983,28.6235349553726
2018-06-26,27.15,58.94,0.4830425318695256,-1.3205268283898413,28.67947317161016
2018-06-27,26.51,58.2111,0.4818197018020049,-1.5372548435666857,28.462745156433314
2018-06-28,26.59,58.05,0.4804596100790446,-1.3006803650885352,28.699319634911465
2018-06-29,26.56,58.0301,0.47911607608141066,-1.2431538066118684,28.75684619338813
2018-07-02,26.79,58.0264,0.47777828035819797,-0.9337536073769392,29.06624639262306
2018-07-03,26.45,58.1069,0.4766358127024551,-1.245829505120291,28.75417049487971
2018-07-05,26.54,57.76,0.4754358339059774,-0.9211737664092539,29.078826233590746
2018-07-06,26.44,58.1585,0.4742149280429619,-1.1396288925865967,28.860371107413403
2018-07-09,27.04,59.21,0.4730281828172273,-0.9679987046080285,29.03200129539197
2018-07-10,27.23,59.1341,0.4719005212006913,-0.6754126107337974,29.324587389266203
2018-07-11,26.64,58.83,0.47083516055382535,-1.0592324953815435,28.940767504618456
2018-07-12,26.04,58.7945,0.4696478782226651,-1.5727121761624865,28.427287823837514
2018-07-13,25.62,58.5809,0.46827583945003975,-1.812020123238831,28.18797987676117
2018-07-16,25.5,58.8551,0.466818245051575,-1.9746344943349499,28.02536550566505
2018-07-17,25.46,59.3483,0.4652962099693292,-2.15453905812274,27.84546094187726
2018-07-18,26.13,60.1566,0.4637141371875175,-1.7654658651346153,28.234534134865385
2018-07-19,25.69,59.5206,0.4622055158916936,-1.8207496291831404,28.17925037081686
2018-07-20,25.46,59.2128,0.46069566296049486,-1.8190801517471904,28.18091984825281
2018-07-23,26.02,59.77,0.4591799409675564,-1.425185071630846,28.574814928369154
2018-07-24,26.23,59.6837,0.45803044074435795,-1.106951416254038,28.893048583745962
2018-07-25,26.36,59.7933,0.45699293054578055,-0.9651153940030213,29.03488460599698
2018-07-26,25.72,59.9099,0.4561841680151251,-1.6099478873693442,28.390052112630656
2018-07-27,25.97,59.2502,0.4552454474625814,-1.003383811247442,28.996616188752558
2018-07-30,27.36,58.9496,0.45452661648561454,0.5658377688196161,30.565837768819616
2018-07-31,26.99,59.2724,0.45423325613651544,0.06650474897400116,30.066504748974
2018-08-01,25.82,58.33,0.45377945674027914,-0.6489557116604807,29.35104428833952
2018-08-02,24.96,58.14,0.4531637303116186,-1.386939280317506,28.613060719682494
2018-08-03,25.15,57.99,0.4524726592279298,-1.088889508627652,28.911110491372348
2018-08-06,25.31,58.3535,0.4519752847846637,-1.0643397806818733,28.935660219318127
2018-08-07,25.44,58.7399,0.4514817361724291,-1.0799920345948664,28.920007965405134
2018-08-08,25.6,58.64,0.4509424575031076,-0.8432657079822263,29.156734292017774
2018-08-09,25.49,58.3361,0.4503516850460058,-0.7817609340123006,29.2182390659877
2018-08-10,24.7,57.79,0.44981349268530396,-1.2947217422837163,28.705278257716284
2018-08-13,24.79,57.52,0.4491688771072934,-1.0461938112115199,28.95380618878848
2018-08-14,24.99,58.13,0.44854868228323974,-1.0841349011247274,28.915865098875273
2018-08-15,24.2,57.58,0.4479007412050523,-1.5901246785869105,28.40987532141309
2018-08-16,24.59,58.13,0.4471706986605525,-1.4040327131379158,28.595967286862084
2018-08-17,24.48,58.14,0.4464242872242563,-1.475108059218261,28.52489194078174
2018-08-20,24.6,58.44,0.4456829344580517,-1.4457106897285392,28.55428931027146
2018-08-21,24.79,58.59,0.44496889623889924,-1.2807276306371094,28.71927236936289
2018-08-22,24.63,58.486,0.44428049068489206,-1.3541887781965976,28.645811221803402
2018-08-23,24.29,58.148,0.44370737506514585,-1.5106964452881044,28.489303554711896
2018-08-24,24.14,58.438,0.44308773875083723,-1.7531612771214284,28.24683872287857
2018-08-27,24.74,59.0,0.4423711967008359,-1.3599006053493206,28.64009939465068
2018-08-28,24.71,58.97,0.44169075205555686,-1.3365036487161852,28.663496351283815
2018-08-29,24.7,59.0,0.4410934310897084,-1.3245124342927959,28.675487565707204
2018-08-30,24.26,58.5591,0.4405083481048259,-1.5357724075053092,28.46422759249469
2018-08-31,24.1,58.6835,0.43986241219646793,-1.7126658661314238,28.287334133868576
2018-09-04,23.98,58.6316,0.4391816587785059,-1.7699233448378457,28.230076655162154
2018-09-05,24.6,58.38,0.43845855012069207,-0.9972101560460018,29.002789843953998
2018-09-06,24.22,57.8691,0.43794937279805046,-1.123736049387663,28.876263950612337
2018-09-07,24.05,57.5205,0.4373262987821003,-1.1052273690957968,28.894772630904203
2018-09-10,24.35,57.75,0.4369279352585143,-0.8825882611792011,29.1174117388208
2018-09-11,23.99,57.8866,0.43656672103520755,-1.2813631538766472,28.718636846123353
