date,AEP,XLU,beta,value,price
2016-08-29,65.18,49.55,1.3297907122983186,-0.7111297943816766,29.288870205618323
2016-08-30,64.32,49.03,1.3298169596847085,-0.8809255333412693,29.11907446665873
2016-08-31,64.57,49.23,1.3297979966951043,-0.895955377299984,29.104044622700016
2016-09-01,64.41,48.98,1.3297111448263057,-0.7192518735924551,29.280748126407545
2016-09-02,65.24,49.63,1.3296931173647977,-0.7526694148149176,29.247330585185082
2016-09-06,66.04,50.17,1.329602060759359,-0.666135388297036,29.333864611702964
2016-09-07,66.05,50.18,1.3295139439069388,-0.6650097052501849,29.334990294749815
2016-09-08,66.1,50.35,1.3294955836237665,-0.8401026354566454,29.159897364543355
2016-09-09,63.71,48.46,1.3294465330584149,-0.7149789920107779,29.285021007989222
2016-09-12,64.71,49.32,1.3294972820026218,-0.8608059483693182,29.13919405163068
2016-09-13,63.81,48.64,1.3294308982386949,-0.8535188903301218,29.146481109669878
2016-09-14,64.02,48.83,1.329162421488061,-0.8830010412620197,29.11699895873798
2016-09-15,64.3,49.2,1.3289331406170604,-1.0835105183593754,28.916489481640625
2016-09-16,64.81,49.26,1.3286711611280597,-0.6403413971682141,29.359658602831786
2016-09-19,65.42,49.75,1.3285284698731297,-0.6742913761881937,29.325708623811806
2016-09-20,65.01,49.66,1.3284017573798481,-0.9584312714832492,29.04156872851675
2016-09-21,66.19,50.67,1.3280860067517049,-1.1041179621088872,28.895882037891113
2016-09-22,66.6,50.98,1.3275364241356062,-1.0778069024332098,28.92219309756679
2016-09-23,66.66,50.94,1.3269707872134022,-0.9358919006507165,29.064108099349284
2016-09-26,66.36,50.81,1.3264766058234365,-1.0382763418888175,28.961723658111183
2016-09-27,65.5,50.15,1.3259711249605461,-0.9974519167713822,29.002548083228618
2016-09-28,65.36,50.08,1.3254610417929942,-1.0190889729931456,28.980911027006854
2016-09-29,64.5,49.33,1.324880592992027,-0.856359652296689,29.14364034770331
2016-09-30,64.21,48.99,1.3242367558896095,-0.6643586710319767,29.335641328968023
2016-10-03,63.51,48.3,1.3235460425276904,-0.41727385408744055,29.58272614591256
2016-10-04,62.18,47.29,1.323014226693157,-0.38534278031939806,29.614657219680602
2016-10-05,62.18,47.19,1.3224692229771648,-0.227322632292406,29.772677367707594
2016-10-06,62.25,47.18,1.3220248109996955,-0.12313058296562929,29.87686941703437
2016-10-07,61.79,47.12,1.3216388509670203,-0.4856226575659903,29.51437734243401
2016-10-10,62.21,47.51,1.3211962582380823,-0.5600342288912827,29.439965771108717
2016-10-11,61.34,46.97,1.3206977189572313,-0.6931718594211489,29.30682814057885
2016-10-12,62.0,47.43,1.320109349730959,-0.6127864577393893,29.38721354226061
2016-10-13,62.53,48.02,1.319553652705231,-0.8349664029051951,29.165033597094805
2016-10-14,62.3,47.75,1.3189233912967626,-0.6785919344204174,29.321408065579583
2016-10-17,62.97,48.01,1.3184438610819043,-0.3284897705422196,29.67151022945778
2016-10-18,63.37,48.42,1.3181612252046013,-0.4553665244067986,29.5446334755932
2016-10-19,63.19,48.31,1.3178912885231444,-0.4773281485531129,29.522671851446887
2016-10-20,62.91,48.28,1.3174067351761092,-0.6943971743025585,29.30560282569744
2016-10-21,62.48,48.0,1.31687649837374,-0.7300719219395191,29.26992807806048
2016-10-24,63.03,48.18,1.3163952845557652,-0.3939248098967667,29.606075190103233
2016-10-25,63.46,48.48,1.3160217136502315,-0.3407326777632136,29.659267322236786
2016-10-26,63.53,48.6,1.3156674017378103,-0.4114357244575828,29.588564275542417
2016-10-27,63.19,48.31,1.3152314091471404,-0.3488293758983616,29.65117062410164
2016-10-28,63.41,48.46,1.314863544949971,-0.30828738827560187,29.691712611724398
2016-10-31,64.84,49.43,1.3144204416005132,-0.13180242831336386,29.868197571686636
2016-11-01,63.38,48.53,1.3139681074559875,-0.3868722548390693,29.61312774516093
2016-11-02,62.61,47.92,1.3136579639726402,-0.3404896335689216,29.65951036643108
2016-11-03,62.92,48.1,1.313270252927691,-0.24829916582193334,29.751700834178067
2016-11-04,62.4,47.95,1.312850180028466,-0.5511661323649477,29.448833867635052
2016-11-07,63.24,48.79,1.3123198976420944,-0.7880878059577796,29.21191219404222
2016-11-08,63.23,49.17,1.3117879088970517,-1.270611480468041,28.72938851953196
2016-11-09,61.25,47.36,1.3110860136321787,-0.8430336056199792,29.15696639438002
2016-11-10,59.74,46.22,1.310553604067982,-0.8337875800221184,29.16621241997788
2016-11-11,59.99,46.03,1.3100687966900462,-0.312466711642827,29.687533288357173
2016-11-14,58.72,46.0,1.3097085920246954,-1.5265952331359856,28.473404766864014
2016-11-15,59.46,46.74,1.3090296272062851,-1.7240447756217705,28.27595522437823
2016-11-16,58.99,46.42,1.3082707905805475,-1.7399300987490136,28.260069901250986
2016-11-17,58.86,46.43,1.3074791402498853,-1.846256481802179,28.15374351819782
2016-11-18,58.44,46.29,1.3066060225291267,-2.0427927828732777,27.957207217126722
2016-11-21,59.32,46.78,1.3056555644418193,-1.7585673045883112,28.24143269541169
2016-11-22,59.17,46.96,1.3048921929442021,-2.107737380659728,27.892262619340272
2016-11-23,58.82,46.49,1.3040053402896161,-1.8032082700642533,28.196791729935747
2016-11-25,59.72,47.16,1.3032747850572808,-1.7424388633013592,28.25756113669864
2016-11-28,60.9,48.07,1.302545627728131,-1.7133683248912632,28.286631675108737
2016-11-29,61.27,48.27,1.30174503058021,-1.5652326261067415,28.43476737389326
2016-11-30,59.05,46.75,1.300981242379597,-1.7708730812461653,28.229126918753835
2016-12-01,58.16,46.38,1.3001128687263024,-2.139234851525913,27.860765148474087
2016-12-02,58.7,46.8,1.2991097359860653,-2.098335644147845,27.901664355852155
2016-12-05,59.2,46.86,1.298154048963737,-1.6314987344407186,28.36850126555928
2016-12-06,59.47,46.77,1.297324299241615,-1.2058574755303368,28.794142524469663
2016-12-07,60.25,47.38,1.2966595419922082,-1.18572909959083,28.81427090040917
2016-12-08,60.18,47.46,1.2959942461652534,-1.3278869230029287,28.67211307699707
2016-12-09,60.99,47.96,1.2952792514952287,-1.1315929017111657,28.868407098288834
2016-12-12,61.95,48.46,1.2946833737036403,-0.7903562896784067,29.209643710321593
2016-12-13,62.71,48.96,1.2940379435844007,-0.6460977178922604,29.35390228210774
2016-12-14,61.7,47.95,1.2934339615306905,-0.3201584553966086,29.67984154460339
2016-12-15,62.11,48.29,1.2930427390609314,-0.3310338692523729,29.668966130747627
2016-12-16,62.81,48.41,1.292679727681144,0.23137438295582768,30.231374382955828
2016-12-19,62.94,48.59,1.2925019727250775,0.13732914528847573,30.137329145288476
2016-12-20,63.21,48.65,1.2922463240397633,0.34221633546552255,30.342216335465523
2016-12-21,62.8,48.45,1.292107943181328,0.1973701528646501,30.19737015286465
2016-12-22,63.24,48.62,1.2919210742318181,0.42679737084900893,30.42679737084901
2016-12-23,63.17,48.61,1.291830900226469,0.3740999399913463,30.374099939991346
2016-12-27,63.13,48.65,1.2916846087631613,0.2895437836722081,30.289543783672208
2016-12-28,62.39,48.19,1.291454146448201,0.15482468266120009,30.1548246826612
2016-12-29,63.28,48.84,1.2911083333360478,0.2222689998674241,30.222268999867424
2016-12-30,62.96,48.57,1.290799285039284,0.2658787256419757,30.265878725641976
2017-01-03,62.76,48.45,1.290456862107179,0.23736503090717065,30.23736503090717
2017-01-04,62.85,48.63,1.2900704163819918,0.1138756513437329,30.113875651343733
2017-01-05,63.19,48.68,1.2897666618398425,0.40415890163646395,30.404158901636464
2017-01-06,63.14,48.83,1.2895870445965254,0.16946461235166765,30.169464612351668
2017-01-09,62.31,48.19,1.2893848102787475,0.17454599266716286,30.174545992667163
2017-01-10,62.12,48.04,1.2891547677318325,0.1890049581627693,30.18900495816277
2017-01-11,63.18,48.54,1.2890026608234884,0.6118108436278789,30.61181084362788
2017-01-12,63.29,48.58,1.288958185177692,0.6724113640677274,30.672411364067727
2017-01-13,63.23,48.51,1.2888163606220457,0.7095183462245629,30.709518346224563
2017-01-17,63.81,49.04,1.28872680268816,0.6108375961726367,30.610837596172637
2017-01-18,63.46,48.98,1.2886175528518142,0.3435122613181463,30.343512261318146
2017-01-19,62.7,48.55,1.2884959856511582,0.14351989663627762,30.143519896636278
2017-01-20,62.91,48.64,1.2883264414228672,0.24580188919173196,30.245801889191732
2017-01-23,62.71,48.39,1.2880783305702528,0.3798895837054701,30.37988958370547
2017-01-24,62.78,48.38,1.28785519984127,0.4735654316793543,30.473565431679354
2017-01-25,62.53,48.38,1.2876899731298896,0.23155909997593938,30.23155909997594
2017-01-26,62.64,48.4,1.2874273066039652,0.32851836036808635,30.328518360368086
2017-01-27,62.97,48.39,1.2871837182329462,0.6831798747077329,30.683179874707733
2017-01-30,63.21,48.43,1.2869879661614776,0.8811727987996392,30.88117279879964
2017-01-31,64.06,49.18,1.2869727799948814,0.7666786798517364,30.766678679851736
2017-02-01,63.09,48.33,1.286920163235799,0.8931485108138446,30.893148510813845
2017-02-02,63.78,48.84,1.286877716447131,0.9288923287221209,30.92889232872212
2017-02-03,64.03,48.9,1.2869652379672016,1.0973998634038438,31.097399863403844
2017-02-06,63.82,48.8,1.2871953186654121,1.0048684491278905,31.00486844912789
2017-02-07,63.93,48.92,1.2875725582509456,0.9419504503637341,30.941950450363734
2017-02-08,63.8,49.4,1.2878133691741689,0.18201956279605724,30.182019562796057
2017-02-09,63.42,48.98,1.2878057830813203,0.3432727446769377,30.343272744676938
2017-02-10,63.95,49.29,1.2876906387274674,0.47972841712314107,30.47972841712314
2017-02-13,63.79,49.53,1.2880306771669228,-0.006159440077688316,29.99384055992231
2017-02-14,63.27,49.17,1.2882776231725086,-0.07461073139224794,29.925389268607752
2017-02-15,63.29,49.05,1.2885213488761555,0.08802783762457267,30.088027837624573
2017-02-16,63.7,49.54,1.2888730185328303,-0.1507693381164117,29.84923066188359
2017-02-17,64.11,49.57,1.2892233559067752,0.20319824770115247,30.203198247701152
2017-02-21,64.76,50.09,1.2896249052238358,0.1626884973380669,30.162688497338067
2017-02-22,65.31,50.3,1.290146987699323,0.4156065187240614,30.41560651872406
2017-02-23,66.01,50.82,1.2906770867497297,0.4177904513787354,30.417790451378735
2017-02-24,67.15,51.59,1.2912101094196031,0.5364704550426751,30.536470455042675
2017-02-27,66.7,51.3,1.2918014632170187,0.43058493696695166,30.43058493696695
2017-02-28,66.97,51.77,1.2923256118941733,0.06630307223863952,30.06630307223864
2017-03-01,66.12,51.31,1.2927976486146746,-0.2134473504189458,29.786552649581054
2017-03-02,66.5,51.68,1.2933046293897805,-0.33798324686385683,29.662016753136143
2017-03-03,66.52,51.52,1.2937784980423208,-0.1354682191403782,29.864531780859622
2017-03-06,66.35,51.42,1.2941942201515453,-0.19746680019247265,29.802533199807527
2017-03-07,66.24,51.39,1.2944669454216906,-0.2826563252206853,29.717343674779315
2017-03-08,65.15,50.65,1.2947205249753408,-0.4275945900010072,29.572405409998993
2017-03-09,64.84,50.54,1.2949857010575827,-0.6085773314502205,29.39142266854978
2017-03-10,65.4,50.96,1.2951427515676122,-0.6004746198855173,29.399525380114483
2017-03-13,65.81,51.11,1.2952030198470488,-0.3878263443826597,29.61217365561734
2017-03-14,65.79,51.06,1.2953031255889824,-0.3481775925734354,29.651822407426565
2017-03-15,66.68,51.88,1.295315925368661,-0.5209902081261362,29.479009791873864
2017-03-16,66.01,51.31,1.2952767418088467,-0.4506496222119267,29.549350377788073
2017-03-17,66.47,51.23,1.2950844429361708,0.12282398837997732,30.122823988379977
2017-03-20,66.13,50.9038,1.2951233037706413,0.20330236952003133,30.20330236952003
2017-03-21,66.98,51.61,1.2951267609092783,0.13850786947215,30.13850786947215
2017-03-22,67.44,51.86,1.2951584054827232,0.27308509166597617,30.273085091665976
2017-03-23,67.45,51.7,1.29516559637762,0.4899386672770447,30.489938667277045
2017-03-24,67.79,51.89,1.2952669206374352,0.578599488123487,30.578599488123487
2017-03-27,67.69,51.69,1.2954312191750919,0.7291602808395083,30.72916028083951
2017-03-28,67.84,51.65,1.2956961631261972,0.9172931745319204,30.91729317453192
2017-03-29,67.39,51.51,1.2960142176317582,0.6323076497881459,30.632307649788146
2017-03-30,67.16,51.11,1.29622794068092,0.9097899517981745,30.909789951798174
2017-03-31,67.13,51.31,1.296552017465949,0.603915983822148,30.603915983822148
2017-04-03,67.15,51.3,1.296823747057489,0.6229417759508209,30.62294177595082
2017-04-04,67.29,51.46,1.2970166982164804,0.5455207097799217,30.54552070977992
2017-04-05,67.83,51.75,1.2972657995735686,0.6964948720678308,30.69649487206783
2017-04-06,67.62,51.62,1.297570104737206,0.6394311934654411,30.63943119346544
2017-04-07,67.32,51.4,1.2978566064442403,0.6101704287660397,30.61017042876604
2017-04-10,67.5,51.49,1.2980052080804243,0.66571183593895,30.66571183593895
2017-04-11,67.39,51.47,1.2981563978227655,0.5738902040622662,30.573890204062266
2017-04-12,67.79,51.85,1.2982687573798724,0.4747649298536203,30.47476492985362
2017-04-13,67.54,51.68,1.298384254321617,0.4395017366588405,30.43950173665884
2017-04-17,67.74,51.91,1.2985762170250146,0.33090857423148634,30.330908574231486
2017-04-18,67.98,52.03,1.2987981397831854,0.40353278708086293,30.403532787080863
2017-04-19,67.74,51.67,1.29901855693372,0.6197111632346832,30.619711163234683
2017-04-20,67.44,51.47,1.2992738926169602,0.5663727470050617,30.56637274700506
2017-04-21,67.86,51.73,1.2994878972413981,0.637491075702485,30.637491075702485
2017-04-24,67.97,52.0,1.299807809283912,0.3799939172365754,30.379993917236575
2017-04-25,67.86,51.93,1.3000201683895702,0.34995265552961996,30.34995265552962
2017-04-26,67.69,51.77,1.3001179872483817,0.38289180015127044,30.38289180015127
2017-04-27,68.1,51.95,1.3001690898591576,0.5562157818167606,30.55621578181676
2017-04-28,67.83,51.7,1.300317487535149,0.6035858944327828,30.603585894432783
2017-05-01,67.47,51.39,1.300441374871013,0.6403177453786384,30.64031774537864
2017-05-02,68.01,51.45,1.3005686422898193,1.095743354188798,31.095743354188798
2017-05-03,67.9,51.27,1.3007937380706511,1.2083050491177119,31.208305049117712
2017-05-04,68.02,51.45,1.3010825965764443,1.0793004061419254,31.079300406141925
2017-05-05,68.41,51.73,1.3013486120244606,1.0912362999746534,31.091236299974653
2017-05-08,67.73,51.71,1.3018603013454895,0.4108038174247355,30.410803817424735
2017-05-09,67.31,51.33,1.302102386327378,0.47308450981569194,30.473084509815692
2017-05-10,67.41,51.41,1.302328340001023,0.457300040547409,30.45730004054741
2017-05-11,67.55,51.48,1.3027011336486478,0.48694563976761174,30.48694563976761
2017-05-12,68.06,51.73,1.3031032015555004,0.6504713835339686,30.65047138353397
2017-05-15,68.56,51.95,1.3035096671197848,0.8426727931271785,30.84267279312718
2017-05-16,67.86,51.57,1.3040588667592652,0.6096842412246986,30.6096842412247
2017-05-17,68.15,51.7,1.3044227144977938,0.7113456604640618,30.711345660464062
2017-05-18,68.31,51.88,1.3048360534553485,0.6151055467365154,30.615105546736515
2017-05-19,68.72,52.08,1.3051385521352645,0.7483842047954283,30.74838420479543
2017-05-22,69.42,52.53,1.3054842347872082,0.84291314662795,30.84291314662795
2017-05-23,69.59,52.67,1.3058265682895676,0.8121146481884836,30.812114648188484
2017-05-24,70.2,52.97,1.3061874046965056,1.0112531732260948,31.011253173226095
2017-05-25,70.8,53.4,1.3067338226107712,1.020413872584811,31.02041387258481
2017-05-26,70.87,53.4,1.3073723107031414,1.0563186084522584,31.05631860845226
2017-05-30,71.21,53.57,1.3080682434962805,1.136784195904255,31.136784195904255
2017-05-31,71.78,53.84,1.3087280669876367,1.3180808733856395,31.31808087338564
2017-06-01,72.21,54.22,1.309472396958682,1.2104066369002595,31.21040663690026
2017-06-02,72.67,54.28,1.310216807260699,1.551431701889257,31.551431701889257
2017-06-05,72.4,54.11,1.3111196776336589,1.455314243242725,31.455314243242725
2017-06-06,72.13,53.99,1.312051956187528,1.2923148854353599,31.29231488543536
2017-06-07,72.62,54.17,1.3129427006818362,1.497893904064938,31.497893904064938
2017-06-08,71.95,53.72,1.3138502764373556,1.3699631497852636,31.369963149785264
2017-06-09,71.86,53.67,1.3147096996668226,1.2995304188816306,31.29953041888163
2017-06-12,71.41,53.57,1.315624933233801,0.9319723266652744,30.931972326665274
2017-06-13,71.65,53.7,1.3164017007919464,0.9592286674724733,30.959228667472473
2017-06-14,71.96,53.99,1.3170213324130433,0.8540182630197819,30.854018263019782
2017-06-15,72.14,54.3,1.317586776368864,0.595038043170689,30.59503804317069
2017-06-16,72.42,54.11,1.3181053783335757,1.0973179783702278,31.097317978370228
2017-06-19,72.06,53.93,1.318756927004715,0.9394389266357166,30.939438926635717
2017-06-20,72.56,53.96,1.3192947491465863,1.370855336050198,31.370855336050198
2017-06-21,72.4,53.64,1.319954924045324,1.5976178742088223,31.597617874208822
2017-06-22,71.79,53.39,1.3206439241045766,1.2808208920566528,31.280820892056653
2017-06-23,71.55,53.21,1.3211747189154341,1.2502932065097383,31.25029320650974
2017-06-26,71.87,53.57,1.3217846170350644,1.0619980654315953,31.061998065431595
2017-06-27,70.72,52.97,1.322251093041913,0.6803596015698758,30.680359601569876
2017-06-28,70.15,52.46,1.3226902536515437,0.761669293440022,30.761669293440022
2017-06-29,69.6,52.04,1.3231493913830241,0.7433056724274252,30.743305672427425
2017-06-30,69.47,51.96,1.3236309217228572,0.6941373072803287,30.69413730728033
2017-07-03,69.0,51.72,1.324057005854081,0.5197716572269258,30.519771657226926
2017-07-05,68.82,51.47,1.3244457943415748,0.6507749652391368,30.650774965239137
2017-07-06,69.02,51.45,1.3248823830972825,0.8548013896448055,30.854801389644805
2017-07-07,69.15,51.49,1.325370732319598,0.9066609928639053,30.906660992863905
2017-07-10,68.89,51.45,1.3259090300907972,0.6719804018284776,30.671980401828478
2017-07-11,68.84,51.42,1.3264174429708793,0.6356150824373827,30.635615082437383
2017-07-12,68.99,51.86,1.3269294138349927,0.17544059851726956,30.17544059851727
2017-07-13,68.28,51.68,1.3273417161343868,-0.31701988982510443,29.682980110174896
2017-07-14,68.17,51.92,1.3275824991912726,-0.7580833580108788,29.24191664198912
2017-07-17,68.55,52.16,1.327611947185618,-0.6982391652018407,29.30176083479816
2017-07-18,68.36,52.31,1.3276692592481794,-1.090378951272271,28.90962104872773
2017-07-19,68.65,52.53,1.3275812061200694,-1.0878407574872426,28.912159242512757
2017-07-20,68.7,52.91,1.3275703270813466,-1.541746005874046,28.458253994125954
2017-07-21,69.98,53.29,1.3274169947894903,-0.758051652331929,29.24194834766807
2017-07-24,69.19,52.79,1.327494913014223,-0.8884564580208405,29.11154354197916
2017-07-25,68.84,52.49,1.327482581112041,-0.8395606825710331,29.160439317428967
2017-07-26,69.45,52.99,1.3274665600403786,-0.8924530165396618,29.107546983460338
2017-07-27,70.67,53.12,1.3274135508747968,0.15779217753079422,30.157792177530794
2017-07-28,70.43,53.04,1.3275519579795227,0.01664414876611886,30.01664414876612
2017-07-31,70.54,53.22,1.327607518167415,-0.11527211686981786,29.884727883130182
2017-08-01,70.62,53.52,1.3276587025163336,-0.436293758674168,29.563706241325832
2017-08-02,70.93,53.75,1.3276025221164465,-0.4286355637589878,29.571364436241012
2017-08-03,71.2,54.02,1.327749151632878,-0.5250091712080831,29.474990828791917
2017-08-04,70.88,53.78,1.3278381631804286,-0.5311364158434486,29.46886358415655
2017-08-07,71.39,53.95,1.3279295369715216,-0.2517985196135868,29.748201480386413
2017-08-08,71.35,54.17,1.3280972115446579,-0.5930259493741232,29.406974050625877
2017-08-09,70.96,53.89,1.328103803721036,-0.6115139825266311,29.38848601747337
2017-08-10,71.36,54.06,1.3280424099894326,-0.43397268402873124,29.56602731597127
2017-08-11,70.56,53.74,1.3280949767566548,-0.8118240509026293,29.18817594909737
2017-08-14,71.05,54.05,1.3279937138585511,-0.7280602340546949,29.271939765945305
2017-08-15,71.52,54.35,1.3279409765502714,-0.6535920755072624,29.346407924492738
2017-08-16,72.02,54.57,1.3278664018418311,-0.4416695485087274,29.558330451491273
2017-08-17,72.0,54.18,1.3278274358352256,0.05830952644747356,30.058309526447474
2017-08-18,72.16,54.5,1.3279534105109727,-0.2134608728480174,29.786539127151983
2017-08-21,72.67,54.7,1.3279291535716258,0.03227529963206166,30.03227529963206
2017-08-22,72.81,54.82,1.3279744496847363,0.010440668282754473,30.010440668282754
2017-08-23,73.31,55.0,1.3279915377941671,0.2704654213208073,30.270465421320807
2017-08-24,73.39,54.96,1.328056898540179,0.39999285623176206,30.399992856231762
2017-08-25,73.57,55.14,1.3280981706293704,0.338666871496514,30.338666871496514
2017-08-28,74.1,55.24,1.3281438346697156,0.7333345728448961,30.733334572844896
2017-08-29,73.94,55.12,1.3281971586783161,0.729772613651221,30.72977261365122
2017-08-30,73.75,54.96,1.32826425885784,0.7485963331731114,30.74859633317311
2017-08-31,73.63,54.97,1.328373082757517,0.6093316408192777,30.609331640819278
2017-09-01,73.54,54.8,1.3283592609274977,0.7459125011731373,30.745912501173137
2017-09-05,74.09,54.94,1.3284126626906676,1.1070083117747345,31.107008311774734
2017-09-06,73.3,54.69,1.328590740943168,0.6393723778181339,30.639372377818134
2017-09-07,73.83,55.1,1.328720371325966,0.6175075399392682,30.617507539939268
2017-09-08,74.19,55.36,1.3288253646941475,0.6262278105320007,30.626227810532
2017-09-11,74.55,55.83,1.3289589387485583,0.35422244966798644,30.354222449667986
2017-09-12,73.11,54.9,1.329080930517728,0.14345691457673126,30.14345691457673
2017-09-13,72.59,54.63,1.3289684743769667,-0.011547755213697997,29.988452244786302
2017-09-14,72.9,55.09,1.3288431221963921,-0.30596760179923876,29.69403239820076
2017-09-15,73.03,54.75,1.3284775429545952,0.2958545232359171,30.295854523235917
2017-09-18,72.27,54.19,1.328216838029111,0.2939295472024668,30.293929547202467
2017-09-19,71.98,54.08,1.3280379991273246,0.15970500719429026,30.15970500719429
2017-09-20,71.68,53.68,1.3278153029275996,0.4028745388464614,30.40287453884646
2017-09-21,71.45,53.67,1.3277113228067499,0.1917333049617298,30.19173330496173
2017-09-22,70.57,53.23,1.3276509708124224,-0.10086117634524783,29.899138823654752
2017-09-25,71.04,53.72,1.327467742956665,-0.27156715163204126,29.72843284836796
2017-09-26,71.19,53.62,1.3272274832290456,0.024062349258571203,30.02406234925857
2017-09-27,70.31,52.9,1.3270827703667631,0.10732144759823825,30.10732144759824
2017-09-28,70.5,53.09,1.327007131089337,0.0491914104670883,30.04919141046709
2017-09-29,70.24,53.05,1.3268682446921387,-0.15036038091795945,29.84963961908204
2017-10-02,70.43,53.14,1.3265993613900953,-0.0654900642696532,29.934509935730347
2017-10-03,70.29,52.99,1.3263295522405711,0.007797026772138338,30.00779702677214
2017-10-04,71.52,53.52,1.3261396401643049,0.545006458406391,30.54500645840639
2017-10-05,71.49,53.47,1.326115252695645,0.5826174383638545,30.582617438363854
2017-10-06,71.53,53.43,1.3262291533822412,0.6695763347868535,30.669576334786854
2017-10-09,71.74,53.5,1.3265108913304802,0.7716673138193073,30.771667313819307
2017-10-10,72.39,54.02,1.326955834871105,0.707845800262902,30.707845800262902
2017-10-11,72.76,54.25,1.3273723696620032,0.7500489458363262,30.750048945836326
2017-10-12,73.34,54.53,1.3279256757013052,0.928212904007836,30.928212904007836
2017-10-13,73.16,54.15,1.3285455621692006,1.2192578085377903,31.21925780853779
2017-10-16,73.12,54.03,1.3294021052772935,1.2924042518678363,31.292404251867836
2017-10-17,73.2,54.35,1.3300619770873972,0.9111315452999662,30.911131545299966
2017-10-18,73.01,54.25,1.330651309373936,0.822166466463969,30.82216646646397
2017-10-19,73.83,54.82,1.331204921027669,0.853346229263181,30.85334622926318
2017-10-20,73.98,54.86,1.331798603176395,0.917528629742975,30.917528629742975
2017-10-23,73.92,54.89,1.3321067137096008,0.8006624844800143,30.800662484480014
2017-10-24,73.97,54.94,1.3324232679618442,0.7666656581762794,30.76666565817628
2017-10-25,73.58,54.7,1.3327735346140401,0.6772876566119947,30.677287656611995
2017-10-26,73.76,54.71,1.3331979308536968,0.820741202994256,30.820741202994256
2017-10-27,74.02,55.05,1.3336732720477977,0.6012863737687297,30.60128637376873
2017-10-30,74.17,55.06,1.3341180492783353,0.713460206734851,30.71346020673485
2017-10-31,74.41,55.12,1.3346034577893366,0.846657406651758,30.846657406651758
2017-11-01,74.01,54.81,1.3350527993570918,0.8357560672378099,30.83575606723781
2017-11-02,73.72,55.01,1.335607184246546,0.24824879459750093,30.2482487945975
2017-11-03,74.08,55.21,1.3359925183463839,0.3198530620961435,30.319853062096144
2017-11-06,73.73,55.0,1.3363547933161926,0.23048636760941577,30.230486367609416
2017-11-07,75.19,55.66,1.336805692079353,0.7833951788632163,30.783395178863216
2017-11-08,75.52,55.7,1.3374165260852122,1.025899497053672,31.025899497053672
2017-11-09,75.49,55.77,1.3380939847729054,0.8644984692150501,30.86449846921505
2017-11-10,74.78,55.51,1.3386706002804747,0.47039497843086053,30.47039497843086
2017-11-13,76.13,56.17,1.33897771295264,0.9196218634502031,30.919621863450203
2017-11-14,77.39,56.87,1.3395155268772099,1.2117519864930841,31.211751986493084
2017-11-15,76.59,56.38,1.3400849418301837,1.0360109796142467,31.036010979614247
2017-11-16,76.76,56.2,1.3406114447353026,1.4176368058760005,31.417636805876
2017-11-17,76.38,55.81,1.3411863406146967,1.5283903302937745,31.528390330293774
2017-11-20,76.44,55.64,1.3417609559952002,1.784420408427053,31.784420408427053
2017-11-21,76.77,55.79,1.3424423714776172,1.8751400952637312,31.87514009526373
2017-11-22,76.59,55.79,1.343043165664369,1.6616217875848491,31.66162178758485
2017-11-24,76.47,55.88,1.3435871109559228,1.3903522397830272,31.390352239783027
2017-11-27,76.74,56.12,1.3440485857429127,1.3119933681077356,31.311993368107736
2017-11-28,77.02,56.38,1.3445357113518528,1.2150765939825305,31.21507659398253
2017-11-29,77.14,56.41,1.3449595573946813,1.2708313673660285,31.27083136736603
2017-11-30,77.63,56.6,1.345297475304638,1.486162897757481,31.48616289775748
2017-12-01,77.24,56.41,1.345847592180572,1.320737325093944,31.320737325093944
2017-12-04,77.39,56.09,1.3463604255356003,1.8726437317081803,31.87264373170818
2017-12-05,76.27,55.38,1.3470483670027,1.6704614353904645,31.670461435390465
2017-12-06,76.73,55.59,1.347764275672946,1.8077839153409343,31.807783915340934
2017-12-07,76.61,55.69,1.3485896861997946,1.5070403755334354,31.507040375533435
2017-12-08,76.93,55.87,1.3493823575438313,1.5400076840261505,31.54000768402615
2017-12-11,77.08,56.21,1.3502970748668792,1.1798014217327193,31.17980142173272
2017-12-12,76.02,55.25,1.3509360429615807,1.3807836263726614,31.38078362637266
2017-12-13,76.51,55.4,1.3516384574935683,1.629229454856329,31.62922945485633
2017-12-14,76.29,55.33,1.3524704848577378,1.4578080728213791,31.45780807282138
2017-12-15,76.54,55.02,1.3531882098801036,2.087584692396703,32.0875846923967
2017-12-18,75.5,54.41,1.3541692946647539,1.8196486772907434,31.819648677290743
2017-12-19,74.51,53.42,1.3551582865851532,2.1174443306211117,32.11744433062111
2017-12-20,74.5,53.0,1.3563022867984444,2.6159787996824377,32.61597879968244
2017-12-21,73.74,52.37,1.3575202201110452,2.646666072784555,32.646666072784555
2017-12-22,73.65,52.45,1.358722842617702,2.3849869047015346,32.384986904701535
2017-12-26,72.99,52.14,1.3598915384392485,2.0852551857775836,32.085255185777584
2017-12-27,73.24,52.36,1.3610485230018916,1.9754993356209525,31.975499335620952
2017-12-28,73.65,52.65,1.3621759829543298,1.9314344974545463,31.931434497454546
2017-12-29,73.57,52.68,1.3632911558542369,1.7518219095987888,31.75182190959879
2018-01-02,72.41,52.19,1.3642278722994399,1.2109473446922294,31.21094734469223
2018-01-03,71.8,51.78,1.365007583711621,1.119907315412263,31.119907315412263
2018-01-04,70.95,51.35,1.3657432370968499,0.8190847750767603,30.81908477507676
