date,IP,XLB,beta,value,price
2014-01-22,47.75,45.76,1.0480892838528484,-0.21056562910634113,29.78943437089366
2014-01-23,47.49,45.08,1.048468632488228,0.22503404743068955,30.22503404743069
2014-01-24,45.56,43.87,1.0488528314609111,-0.45317371619016455,29.546826283809835
2014-01-27,45.74,43.69,1.0490942234423601,-0.09492662219670933,29.90507337780329
2014-01-28,46.13,43.94,1.0497113343174427,0.005683970091574508,30.005683970091575
2014-01-29,46.91,44.12,1.0502825096095965,0.5715356760246024,30.571535676024602
2014-01-30,47.11,44.33,1.0509881142887614,0.5196968935792086,30.51969689357921
2014-01-31,47.74,44.04,1.0515200217544145,1.4310582419355882,31.431058241935588
2014-02-03,46.06,43.01,1.052322794885422,0.799596591978009,30.79959659197801
2014-02-04,45.82,43.39,1.053471619081119,0.10986644807024248,30.109866448070242
2014-02-05,46.84,43.44,1.0545654871036654,1.0296752402167826,31.029675240216783
2014-02-06,46.99,44.09,1.05589371813963,0.4356459672237136,30.435645967223714
2014-02-07,47.42,44.7,1.057044829008379,0.17009614332545908,30.17009614332546
2014-02-10,48.05,44.92,1.0579092867973063,0.5287148370649959,30.528714837064996
2014-02-11,48.44,45.44,1.058893553832983,0.32387691382925965,30.32387691382926
2014-02-12,48.77,45.36,1.0598718809889836,0.6942114783397102,30.69421147833971
2014-02-13,49.1,45.75,1.060953659600602,0.5613700732724638,30.561370073272464
2014-02-14,49.18,46.12,1.0619622268087205,0.20230209958181433,30.202302099581814
2014-02-18,49.21,46.15,1.0628304596301938,0.1603742880665564,30.160374288066556
2014-02-19,48.71,45.83,1.0636681083157267,-0.03790940410974741,29.962090595890253
2014-02-20,49.37,46.31,1.0642893690979516,0.08275931707385809,30.082759317073858
2014-02-21,49.16,46.19,1.0645641852534162,-0.012219716855298657,29.9877802831447
2014-02-24,48.89,46.03,1.0648321340610651,-0.1242231308308277,29.875776869169172
2014-02-25,49.08,46.2,1.0649471024905082,-0.12055613506148433,29.879443864938516
2014-02-26,49.04,46.55,1.0650145491146952,-0.5364272612890559,29.463572738710944
2014-02-27,48.85,46.92,1.0650045919675108,-1.120015455115606,28.879984544884394
2014-02-28,48.89,47.08,1.0647817748205999,-1.2399259585538402,28.76007404144616
2014-03-03,47.78,46.97,1.0644146365724738,-2.2155554798090904,27.78444452019091
2014-03-04,48.22,47.71,1.0636564279492393,-2.5270481774582123,27.472951822541788
2014-03-05,48.43,47.82,1.0629274392138657,-2.3991901432070577,27.600809856792942
2014-03-06,48.13,48.0,1.0621198558336475,-2.8517530800150794,27.14824691998492
2014-03-07,48.15,47.79,1.0612200532764333,-2.565706346080752,27.434293653919248
2014-03-10,47.88,47.75,1.0603755779562365,-2.75293384741029,27.24706615258971
2014-03-11,47.25,47.26,1.0594803862648776,-2.8210430548781176,27.178956945121882
2014-03-12,47.08,47.24,1.0584973231402586,-2.92341354514582,27.07658645485418
2014-03-13,46.43,46.9,1.057447257609585,-3.164276381889536,26.835723618110464
2014-03-14,46.13,46.9,1.0557988969624854,-3.38696826754056,26.61303173245944
2014-03-17,45.93,47.28,1.0539161491159506,-3.899155530202144,26.100844469797856
2014-03-18,45.75,47.55,1.0519160072372529,-4.268606144131368,25.73139385586863
2014-03-19,45.57,47.13,1.0495323592739652,-3.89446009258198,26.10553990741802
2014-03-20,45.44,47.76,1.0475221161781134,-4.589656268666694,25.410343731333306
2014-03-21,45.78,47.37,1.0453288687673343,-3.737228513508626,26.262771486491374
2014-03-24,45.55,47.0,1.0433280926557977,-3.4864203548224992,26.5135796451775
2014-03-25,46.09,47.26,1.04149204573872,-3.1309140816119054,26.869085918388095
2014-03-26,45.0,46.58,1.0398007998454817,-3.4339212568025346,26.566078743197465
2014-03-27,45.58,46.45,1.0381113910642477,-2.640274114934307,27.359725885065693
2014-03-28,45.8,46.77,1.0367140084328041,-2.6871141744022538,27.312885825597746
2014-03-31,45.88,47.28,1.0353178205343374,-3.069826554863468,26.930173445136532
2014-04-01,45.86,47.54,1.0336945036581908,-3.2818367039103933,26.718163296089607
2014-04-02,46.64,47.89,1.0319860180321014,-2.781810403557337,27.218189596442663
2014-04-03,46.48,47.95,1.0303885154080399,-2.92712931381552,27.07287068618448
2014-04-04,45.81,47.34,1.0285166257394835,-2.8799770625071517,27.12002293749285
2014-04-07,45.57,46.65,1.0267248689996105,-2.3267151388318297,27.67328486116817
2014-04-08,45.34,46.83,1.024992335404964,-2.6603910670144586,27.33960893298554
2014-04-09,46.03,47.54,1.023252553911178,-2.6154264129374027,27.384573587062597
2014-04-10,45.53,46.59,1.0215585266294853,-2.06441175566772,27.93558824433228
2014-04-11,44.98,46.03,1.020070435032569,-1.9738421245491509,28.02615787545085
2014-04-14,45.12,46.4,1.0186508028543337,-2.145397252441086,27.854602747558914
2014-04-15,44.88,46.68,1.0171717593237504,-2.6015777252326657,27.398422274767334
2014-04-16,45.5,47.37,1.015646309376139,-2.611165675147703,27.388834324852297
2014-04-17,45.46,47.52,1.0142356885171047,-2.736479918332819,27.26352008166718
2014-04-21,45.89,47.53,1.012749347808381,-2.2459765013323576,27.754023498667642
2014-04-22,46.12,47.7,1.0112796305778997,-2.118038378565821,27.88196162143418
2014-04-23,46.09,47.71,1.010092547336166,-2.1015154334084727,27.898484566591527
2014-04-24,46.0,47.5,1.008776922973296,-1.9169038412315587,28.08309615876844
2014-04-25,45.63,47.16,1.0074663423628842,-1.8821127058336131,28.117887294166387
2014-04-28,46.39,46.96,1.0059513653511756,-0.8494761168912035,29.150523883108796
2014-04-29,45.9,47.29,1.0047908421346199,-1.616558924546176,28.383441075453824
2014-04-30,46.65,47.67,1.0030314296085292,-1.1645082494385903,28.83549175056141
2014-05-01,46.03,47.37,1.0016512792579508,-1.4182210984491306,28.58177890155087
2014-05-02,45.89,47.55,1.0003628948509735,-1.6772556501637865,28.322744349836213
2014-05-05,45.88,47.81,0.9986442230067627,-1.8651803019533233,28.134819698046677
2014-05-06,45.85,47.57,0.9969836192924506,-1.5765107697418728,28.423489230258127
2014-05-07,46.59,47.94,0.9954550799655247,-1.1321165335472472,28.867883466452753
2014-05-08,46.52,47.75,0.9939189386918592,-0.9396293225362768,29.060370677463723
2014-05-09,46.74,47.75,0.9924627053022658,-0.6500941781831884,29.34990582181681
2014-05-12,47.35,48.36,0.9909527427769852,-0.572474640694999,29.427525359305
2014-05-13,47.12,48.4,0.9894556243281374,-0.7696522174818483,29.23034778251815
2014-05-14,47.09,48.41,0.9879540165976924,-0.7368539434942818,29.263146056505718
2014-05-15,46.84,47.73,0.9864418208497922,-0.24286810916057533,29.757131890839425
2014-05-16,46.57,47.9,0.9851589341064241,-0.619112943697715,29.380887056302285
2014-05-19,46.84,48.1,0.9836456118055756,-0.4733539278481871,29.526646072151813
2014-05-20,46.56,47.84,0.9821964033984396,-0.4282759385813506,29.57172406141865
2014-05-21,46.4,48.06,0.9807860833408857,-0.7365791653629685,29.26342083463703
2014-05-22,46.58,48.17,0.9792321105132319,-0.5896107634223853,29.410389236577615
2014-05-23,46.77,48.58,0.9778292504748786,-0.7329449880695975,29.267055011930402
2014-05-27,46.74,48.58,0.9765341925925911,-0.7000310761480719,29.299968923851928
2014-05-28,46.76,48.6,0.9752681299740478,-0.6380311167387234,29.361968883261277
2014-05-29,46.85,49.09,0.974355192221218,-0.9810963861395976,29.018903613860402
2014-05-30,47.63,49.08,0.973389657040995,-0.1439643675720319,29.856035632427968
2014-06-02,47.14,49.28,0.9726739984974764,-0.7933746459556374,29.206625354044363
2014-06-03,47.74,49.17,0.9718764444152874,-0.0471647718996806,29.95283522810032
2014-06-04,47.38,49.25,0.9712602392464633,-0.454566782888314,29.545433217111686
2014-06-05,47.85,49.48,0.9705684874112737,-0.17372875710981361,29.826271242890186
2014-06-06,47.89,49.72,0.9700265222225417,-0.3397186849047742,29.660281315095226
2014-06-09,48.19,49.59,0.9694682047118823,0.11407172833774837,30.11407172833775
2014-06-10,48.47,49.66,0.9691797252186729,0.340534845640704,30.340534845640704
2014-06-11,48.14,49.38,0.9690719616236897,0.2872265350221994,30.2872265350222
2014-06-12,48.07,48.96,0.9691366231292596,0.6210709315914471,30.621070931591447
2014-06-13,48.08,49.15,0.9694730155185319,0.4304012872641536,30.430401287264154
2014-06-16,48.48,49.04,0.9696683153280975,0.9274658163100966,30.927465816310097
2014-06-17,48.63,49.14,0.9703008244916076,0.949417484482403,30.949417484482403
2014-06-18,48.8,49.67,0.970702132054481,0.5852251008539255,30.585225100853926
2014-06-19,48.82,49.57,0.9709374065057946,0.690632759507757,30.690632759507757
2014-06-20,48.99,49.64,0.971115333311129,0.7838348544355611,30.78383485443556
2014-06-23,48.6,49.71,0.97147476096619,0.3079896323706919,30.307989632370692
2014-06-24,48.55,49.24,0.9714328476496457,0.716646581731446,30.716646581731446
2014-06-25,48.7,49.63,0.971563347909437,0.48131104325464236,30.481311043254642
2014-06-26,48.75,49.62,0.9717534959458903,0.5315915311649206,30.53159153116492
2014-06-27,49.05,49.465,0.9720571969524018,0.9671907527494383,30.96719075274944
2014-06-30,50.47,49.64,0.9723692416949812,2.201590842261133,32.20159084226113
2014-07-01,50.81,49.76,0.9731998597155483,2.3835749805543216,32.38357498055432
2014-07-02,49.64,49.82,0.9741341681463832,1.108635742947186,31.108635742947186
2014-07-03,50.05,50.14,0.9744852553919194,1.1893092946491564,31.189309294649156
2014-07-07,49.45,49.72,0.9750069002406277,0.9726569200359947,30.972656920035995
2014-07-08,49.04,49.59,0.9754583157986169,0.6670221195465871,30.667022119546587
2014-07-09,49.83,49.76,0.9756648951903046,1.2809148153304406,31.28091481533044
2014-07-10,49.78,49.54,0.9760920133606891,1.4244016581114636,31.424401658111464
2014-07-11,50.07,49.63,0.9766448314761699,1.5991170138376845,31.599117013837684
2014-07-14,50.06,49.6,0.9774356435267775,1.579192081071838,31.579192081071838
2014-07-15,49.76,49.5,0.9782517908231902,1.3365363542520825,31.336536354252083
2014-07-16,50.09,49.84,0.9790574585622862,1.2937762652556586,31.29377626525566
2014-07-17,49.43,49.63,0.9797231527233209,0.8063399303415792,30.80633993034158
2014-07-18,49.7,49.94,0.9802071544150238,0.7484547085137123,30.748454708513712
2014-07-21,48.35,49.8,0.9806929729451018,-0.48851005266606506,29.511489947333935
2014-07-22,47.11,49.87,0.9807163897580196,-1.7983263572324333,28.201673642767567
2014-07-23,47.99,50.08,0.9802961949370185,-1.1032334424458838,28.896766557554116
2014-07-24,50.65,50.02,0.9797969387127712,1.6405571255871791,31.64055712558718
2014-07-25,49.92,50.11,0.9805078057651111,0.7867538531102838,30.786753853110284
2014-07-28,49.97,50.24,0.9808104118722255,0.6940849075393842,30.694084907539384
2014-07-29,48.86,49.88,0.9811920488478331,-0.08185939652991436,29.918140603470086
2014-07-30,48.22,49.62,0.9814148349070008,-0.47780410808537965,29.52219589191462
2014-07-31,47.5,48.65,0.9815943806665367,-0.25456661942700975,29.74543338057299
2014-08-01,47.45,48.69,0.9817855112957475,-0.35313654498994396,29.646863455010056
2014-08-04,47.85,49.27,0.9818244494711499,-0.5244906254435548,29.475509374556445
2014-08-05,47.57,48.76,0.9817657210654934,-0.3008965591534576,29.699103440846542
2014-08-06,47.75,49.12,0.9817106768455667,-0.4716284466542291,29.52837155334577
2014-08-07,47.36,48.69,0.9815933942879821,-0.43378236788184665,29.566217632118153
2014-08-08,48.02,49.2,0.9815777047854997,-0.2736230754465865,29.726376924553414
2014-08-11,48.09,49.15,0.9816275142209242,-0.1569923239584199,29.84300767604158
2014-08-12,47.8,49.305,0.9815789432424167,-0.5967497965673587,29.40325020343264
2014-08-13,47.0,49.58,0.9815243319370367,-1.6639763774382743,28.336023622561726
2014-08-14,47.83,49.58,0.9810824744155088,-0.8120690815209244,29.187930918479076
2014-08-15,47.32,49.73,0.9809300565924899,-1.4616517143445193,28.53834828565548
2014-08-18,47.64,50.22,0.9806780129987303,-1.6096498127962349,28.390350187203765
2014-08-19,47.57,50.37,0.9803437364924538,-1.8099140071248954,28.190085992875105
2014-08-20,47.06,50.44,0.9800061579828152,-2.371510608653196,27.628489391346804
2014-08-21,47.62,50.37,0.9794801734162595,-1.7164163349769908,28.28358366502301
2014-08-22,47.12,50.17,0.9791714158029312,-2.005029930833061,27.99497006916694
2014-08-25,47.21,50.36,0.9788945832629867,-2.0871312131240103,27.91286878687599
2014-08-26,47.81,50.41,0.978320165245643,-1.5071195300328597,28.49288046996714
2014-08-27,48.14,50.41,0.9781633388264113,-1.1692139102393853,28.830786089760615
2014-08-28,48.25,50.45,0.9778831473135554,-1.0842047819688716,28.91579521803113
2014-08-29,48.45,50.53,0.977773338071486,-0.9568867727521848,29.043113227247815
2014-09-02,48.46,50.36,0.9776239628753728,-0.7731427704037728,29.226857229596227
2014-09-03,49.06,50.44,0.9776019322511187,-0.25024146274642334,29.749758537253577
2014-09-04,48.87,50.44,0.9776135593914237,-0.4408279357034104,29.55917206429659
2014-09-05,49.3,50.66,0.9774898268542314,-0.21963462843535808,29.780365371564642
2014-09-08,49.05,50.46,0.9774575925662824,-0.2725101208946157,29.727489879105384
2014-09-09,48.38,50.05,0.9772946125158222,-0.533595356416896,29.466404643583104
2014-09-10,48.34,50.05,0.9770997531648902,-0.5638426459027457,29.436157354097254
2014-09-11,50.36,49.98,0.97672441768351,1.5433136041781736,31.543313604178174
2014-09-12,49.79,49.75,0.9770334325224291,1.182586732009149,31.18258673200915
2014-09-15,49.8,49.82,0.9773383582134928,1.1090029938037844,31.109002993803784
2014-09-16,49.08,50.05,0.9775851850506723,0.1518614882138536,30.151861488213854
2014-09-17,48.6,50.35,0.9774819909158156,-0.6162182426113105,29.38378175738869
2014-09-18,49.0,50.69,0.9772705917236123,-0.5378462944699081,29.462153705530092
2014-09-19,48.93,50.44,0.976946032158633,-0.3471578620814455,29.652842137918554
2014-09-22,49.13,50.42,0.9767574238095466,-0.11810930847733658,29.881890691522663
2014-09-23,48.6,50.16,0.9766233627652517,-0.3874278763050256,29.612572123694974
2014-09-24,48.59,50.68,0.9762477055912375,-0.8862337193639149,29.113766280636085
2014-09-25,47.85,49.91,0.9752798664403212,-0.8262181340364236,29.173781865963576
2014-09-26,48.25,50.4,0.9742448928403712,-0.8519425991547038,29.148057400845296
2014-09-29,47.88,50.19,0.9735901788779305,-0.9844910778833267,29.015508922116673
2014-09-30,47.74,49.59,0.9728458820916988,-0.5034272929273413,29.49657270707266
2014-10-01,47.21,48.42,0.97231973292449,0.13027853179619342,30.130278531796193
2014-10-02,46.73,48.3,0.9720888925023653,-0.22189350786424455,29.778106492135755
2014-10-03,47.79,48.44,0.9715307305896991,0.7290514102349803,30.72905141023498
2014-10-06,47.37,48.43,0.9712193402311495,0.3338473526054244,30.333847352605424
2014-10-07,46.92,47.58,0.9707056293330173,0.7338261563350414,30.73382615633504
2014-10-08,47.8,48.2,0.9703027075566599,1.0314094957689832,31.031409495768983
2014-10-09,46.98,47.02,0.970061150013809,1.3677247263506942,31.367724726350694
2014-10-10,46.14,46.3,0.9699094453755835,1.2331926791104877,31.233192679110488
2014-10-13,45.46,45.11,0.9698615484536669,1.7095455492550897,31.70954554925509
2014-10-14,45.25,45.25,0.9699559410993651,1.35949366525373,31.35949366525373
2014-10-15,45.72,45.56,0.9703581592324179,1.5104822653710386,31.51048226537104
2014-10-16,46.13,46.01,0.9712622907300328,1.4422220035111977,31.442222003511198
2014-10-17,46.66,46.62,0.9719380701158677,1.3482471711982456,31.348247171198246
2014-10-20,48.39,47.33,0.971672020650725,2.4007632626011883,32.40076326260119
2014-10-21,49.82,48.35,0.9720287340828507,2.822410707094164,32.822410707094164
2014-10-22,48.89,47.96,0.972574112632921,2.245345558125109,32.24534555812511
2014-10-23,49.58,47.92,0.9731951434188374,2.944488727369311,32.94448872736931
2014-10-24,49.92,48.28,0.9741902370599442,2.8860953547458905,32.88609535474589
2014-10-27,48.96,47.27,0.9751141850100383,2.8663524745754856,32.866352474575486
2014-10-28,49.77,47.74,0.9760573990406841,3.1730197697977403,33.17301976979774
2014-10-29,49.14,47.15,0.9771840466309923,3.0657722013487145,33.065772201348715
2014-10-30,50.3,47.51,0.9782083646801097,3.8253205940479873,33.82532059404799
2014-10-31,50.62,48.4,0.97956649366244,3.2089817067379016,33.2089817067379
2014-11-03,50.62,48.06,0.9807532239186898,3.4850000584677616,33.48500005846776
2014-11-04,52.6,47.56,0.9819915533968903,5.8964817204439015,35.8964817204439
2014-11-05,52.38,48.02,0.9839937172889178,5.1286216957861654,35.128621695786165
2014-11-06,52.47,48.41,0.985945876439198,4.740360121578426,34.740360121578426
2014-11-07,52.87,48.64,0.9881860180130063,4.804632083847366,34.804632083847366
2014-11-10,53.66,48.77,0.9902093860311157,5.367488243262478,35.36748824326248
2014-11-11,53.62,49.01,0.9926925410238737,4.968138564419945,34.968138564419945
2014-11-12,54.05,49.13,0.9951584212168981,5.1578667656137895,35.15786676561379
2014-11-13,54.72,49.14,0.9978180254050825,5.687222231594248,35.68722223159425
2014-11-14,54.43,49.29,1.0009136270358951,5.094967323400731,35.09496732340073
2014-11-17,54.84,49.28,1.0036459990382345,5.38032516739581,35.38032516739581
2014-11-18,54.98,49.87,1.0066267830733797,4.779522328130554,34.779522328130554
2014-11-19,54.32,49.8,1.0095140916289003,4.04619823688077,34.04619823688077
2014-11-20,53.74,50.06,1.0120043776742833,3.0790608536253785,33.07906085362538
2014-11-21,53.62,50.67,1.0140926051653958,2.2359276962693926,32.23592769626939
2014-11-24,53.65,50.44,1.0159087942351779,2.407560418777628,32.40756041877763
2014-11-25,53.94,50.26,1.0177740148025096,2.786678016025867,32.78667801602587
2014-11-26,53.37,50.3,1.019734744740066,2.0773423395746846,32.077342339574685
2014-11-28,53.82,49.16,1.0213010448767488,3.6128406338590366,33.61284063385904
2014-12-01,52.95,48.65,1.0234745922851178,3.1579610853290205,33.15796108532902
2014-12-02,54.01,48.94,1.0254537138089035,3.824295246192264,33.824295246192264
2014-12-03,54.31,49.66,1.0277175745078966,3.273545249937861,33.27354524993786
2014-12-04,54.78,49.81,1.0299292120423083,3.479225948172626,33.479225948172626
2014-12-05,55.07,49.77,1.0322693387861623,3.693955008612697,33.6939550086127
2014-12-08,54.72,48.98,1.0339901353123964,4.075163172398831,34.07516317239883
2014-12-09,55.25,49.11,1.0359662835276813,4.373695815955571,34.37369581595557
2014-12-10,54.59,48.1,1.038107047509078,4.657051014813355,34.657051014813355
2014-12-11,54.42,48.14,1.0406930601023259,4.3210360866740345,34.321036086674034
2014-12-12,53.15,46.8,1.043503162468661,4.314051996466667,34.31405199646667
2014-12-15,52.66,46.55,1.0463211731114088,3.9537493916639193,33.95374939166392
2014-12-16,52.46,46.19,1.0489961227376077,4.006869090749902,34.0068690907499
2014-12-17,53.46,47.45,1.0516548052424948,3.558979491243619,33.55897949124362
2014-12-18,54.15,48.53,1.0543356360676053,2.9830915816391155,32.983091581639115
2014-12-19,53.98,48.82,1.057114250778197,2.371682277008418,32.37168227700842
2014-12-22,54.13,48.85,1.0596856653295292,2.364355248652501,32.3643552486525
2014-12-23,54.54,49.23,1.0623640325822374,2.2398186759764513,32.23981867597645
2014-12-24,54.16,49.06,1.0651001350236247,1.90618737574097,31.90618737574097
2014-12-26,54.28,49.23,1.0675662533526071,1.7237133474511523,31.723713347451152
2014-12-29,54.31,49.23,1.069720555889381,1.6476570335657783,31.64765703356578
2014-12-30,54.22,49.06,1.0719999916067666,1.627680411772026,31.627680411772026
2014-12-31,53.58,48.58,1.0739981803087972,1.4051684005986331,31.405168400598633
2015-01-02,53.24,48.65,1.0760879461891375,0.8883214178984673,30.888321417898467
2015-01-05,52.4,47.41,1.0778464659391755,1.2992990498236878,31.299299049823688
2015-01-06,51.69,46.99,1.0797118685102296,0.9543392987043049,30.954339298704305
2015-01-07,51.6,47.52,1.081300936343241,0.21657950496918232,30.216579504969182
2015-01-08,53.37,48.65,1.0826681260041418,0.698195669898503,30.698195669898503
2015-01-09,53.06,48.4,1.0839924284275522,0.5947664641064776,30.594766464106478
2015-01-12,53.21,48.29,1.0854158075676021,0.7952706525604967,30.795270652560497
2015-01-13,53.3,47.75,1.0868907179729956,1.4009682167894582,31.400968216789458
2015-01-14,53.41,47.19,1.0886247838839005,2.0377964485187334,32.03779644851873
2015-01-15,53.37,47.1,1.0906521584047764,2.0002833391350308,32.00028333913503
2015-01-16,54.08,47.85,1.0923985583128955,1.8087289847279493,31.80872898472795
2015-01-20,54.23,47.93,1.0940349797579427,1.792903420201803,31.792903420201803
2015-01-21,54.59,48.4,1.0958563158529828,1.550554312715633,31.550554312715633
2015-01-22,55.18,49.01,1.0973801591600376,1.3973983995665549,31.397398399566555
2015-01-23,54.07,48.25,1.0989080369806328,1.0476872156844692,31.04768721568447
2015-01-26,54.6,48.46,1.1002610635162198,1.2813488620039877,31.281348862003988
2015-01-27,53.78,48.13,1.1016276655209196,0.7586604584781398,30.75866045847814
2015-01-28,53.16,47.26,1.1028165898492583,1.040887963724046,31.040887963724046
2015-01-29,53.51,47.88,1.1038653769979039,0.6569257493403597,30.65692574934036
2015-01-30,52.66,47.69,1.1050457481644658,-0.03963172996337505,29.960368270036625
2015-02-02,52.77,48.12,1.1058763473162068,-0.4447698328558616,29.55523016714414
2015-02-03,53.73,49.18,1.105723862537914,-0.6494995596146111,29.35050044038539
2015-02-04,54.36,48.86,1.1057413507248859,0.33347760358207523,30.333477603582075
2015-02-05,54.97,50.04,1.1062173595477605,-0.3851166717699357,29.614883328230064
2015-02-06,54.48,49.92,1.1064023202211648,-0.7516038254405544,29.248396174559446
2015-02-09,54.21,49.86,1.1062410681519714,-0.9471796580572942,29.052820341942706
2015-02-10,55.55,50.23,1.106114724685537,-0.010142620954518122,29.989857379045482
2015-02-11,55.51,50.15,1.106212401246754,0.033448077475284776,30.033448077475285
2015-02-12,57.19,51.01,1.1060997557622774,0.7678514585662342,30.767851458566234
2015-02-13,57.31,51.44,1.1064053280875852,0.3965099231746265,30.396509923174627
2015-02-17,56.98,51.5,1.106438976410359,-0.0016072851334953953,29.998392714866505
2015-02-18,57.26,51.64,1.1065074756712312,0.11995395633761774,30.119953956337618
2015-02-19,56.84,51.78,1.106823381867003,-0.47131471307341144,29.52868528692659
2015-02-20,57.59,51.93,1.1072353764953498,0.09126689859649417,30.091266898596494
2015-02-23,57.41,51.87,1.1081452743861606,-0.06949538241015318,29.930504617589847
2015-02-24,56.76,52.09,1.1089083546224134,-1.0030361922815203,28.99696380771848
2015-02-25,56.81,51.94,1.109171859517128,-0.8003863833196263,29.199613616680374
2015-02-26,56.76,51.61,1.1097288892665027,-0.5131079750442069,29.486892024955793
2015-02-27,56.41,51.49,1.1097955403307527,-0.733372371630459,29.26662762836954
2015-03-02,56.98,51.83,1.1098848547264517,-0.5453320204719958,29.454667979528004
2015-03-03,56.63,51.55,1.109793701550937,-0.5798653149507942,29.420134685049206
2015-03-04,56.24,51.37,1.1098623278504118,-0.7736277816756498,29.22637221832435
2015-03-05,55.57,51.15,1.1097609108732251,-1.1942705911654627,28.805729408834537
2015-03-06,55.19,50.46,1.1093963251229606,-0.790138565704595,29.209861434295405
2015-03-09,55.05,50.53,1.1089937164552137,-0.9874524924819568,29.012547507518043
2015-03-10,54.29,49.76,1.1083855342825548,-0.8632641858999293,29.13673581410007
2015-03-11,54.04,49.7,1.1076696327700186,-1.0111807486699291,28.98881925133007
2015-03-12,54.86,50.32,1.1069634452745412,-0.8424005662149128,29.157599433785087
2015-03-13,54.69,49.84,1.1062436004408744,-0.445181045973186,29.554818954026814
2015-03-16,54.83,49.76,1.1057224963324361,-0.19075141750202107,29.80924858249798
2015-03-17,54.73,49.21,1.1052219788913775,0.34202641875531015,30.34202641875531
2015-03-18,55.13,49.96,1.1050082793581855,-0.0762136367349413,29.92378636326506
2015-03-19,54.25,49.1,1.1048097321749784,0.0038421502085626003,30.003842150208563
2015-03-20,55.34,49.23,1.1047966961487528,0.9508586485969062,30.950858648596906
2015-03-23,54.66,49.23,1.1050611852398273,0.25783785064329834,30.2578378506433
2015-03-24,54.6,49.07,1.1051012888381835,0.37267975671034037,30.37267975671034
2015-03-25,53.9,48.52,1.1052441714767722,0.2735527999470051,30.273552799947005
2015-03-26,54.21,48.63,1.105378172435209,0.45545947447578783,30.455459474475788
2015-03-27,54.42,48.61,1.1055647068477328,0.6784996001317154,30.678499600131715
2015-03-30,55.21,49.27,1.105795200453619,0.7274704736501931,30.727470473650193
2015-03-31,55.49,48.78,1.106084734816469,1.535186635652643,31.535186635652643
2015-04-01,54.9,48.92,1.1067821151685517,0.7562189259544425,30.756218925954443
2015-04-02,54.67,48.97,1.1070564944026378,0.4574434691028344,30.457443469102834
2015-04-06,54.31,49.36,1.1073135896343937,-0.3469987843536728,29.653001215646327
2015-04-07,53.97,49.28,1.1075256013588801,-0.6088616349656135,29.391138365034386
2015-04-08,54.49,49.42,1.1074908318551113,-0.24219691027960266,29.757803089720397
2015-04-09,54.49,49.56,1.107587458300038,-0.40203443334988265,29.597965566650117
2015-04-10,56.28,49.7,1.1075426942643796,1.2351280950603325,31.235128095060332
2015-04-13,55.62,49.5,1.1078232303678188,0.7827500967929666,30.782750096792967
2015-04-14,55.0,49.71,1.1077244329664913,-0.06498156276428091,29.93501843723572
2015-04-15,54.73,50.19,1.1073237803059222,-0.8465805335542314,29.15341946644577
2015-04-16,54.67,50.08,1.106686732141358,-0.7528715456392092,29.24712845436079
2015-04-17,54.05,49.62,1.1060525385712643,-0.8323269639061337,29.167673036093866
2015-04-20,54.65,49.98,1.1054330003051756,-0.5995413552526685,29.40045864474733
2015-04-21,52.52,49.61,1.104903273305626,-2.2942513886921105,27.70574861130789
2015-04-22,53.04,49.71,1.1038969877176088,-1.8347192594423376,28.165280740557662
2015-04-23,52.88,49.84,1.1029293088594143,-2.0899967535532085,27.91000324644679
2015-04-24,53.67,50.26,1.1020100879022465,-1.717027017966906,28.282972982033094
2015-04-27,53.32,50.7,1.1010951451796087,-2.505523860606168,27.494476139393832
2015-04-28,53.46,50.77,1.099998681191894,-2.3869330441124603,27.61306695588754
2015-04-29,53.07,50.74,1.0991305400660831,-2.699883602953058,27.300116397046942
2015-04-30,53.72,50.42,1.0982609954587055,-1.6543193910279328,28.345680608972067
2015-05-01,54.03,51.25,1.0978006635645894,-2.2322840076852017,27.7677159923148
2015-05-04,53.74,51.11,1.0968112592472492,-2.318023460126902,27.681976539873098
2015-05-05,50.95,50.53,1.0960002723201079,-4.430893760335053,25.569106239664947
2015-05-06,51.81,50.54,1.0945983122212652,-3.5109986996627427,26.489001300337257
2015-05-07,52.0,50.76,1.0935476962747148,-3.508481062904522,26.491518937095478
2015-05-08,52.49,51.57,1.0921667023937132,-3.8330368424437893,26.16696315755621
2015-05-11,52.86,51.33,1.0906196856158374,-3.121508462660934,26.878491537339066
2015-05-12,52.12,50.79,1.0890400341187125,-3.1923433328894077,26.807656667110592
2015-05-13,52.56,50.73,1.0875334684701394,-2.610572855490169,27.38942714450983
2015-05-14,53.62,51.26,1.0863295337556909,-2.065251900316717,27.934748099683283
2015-05-15,53.27,51.51,1.0852350017365284,-2.630454939448576,27.369545060551424
2015-05-18,53.62,51.28,1.0841197777615206,-1.973662203610779,28.02633779638922
2015-05-19,53.62,51.03,1.083008594973876,-1.6459286015168928,28.354071398483107
2015-05-20,53.24,51.0,1.0820306839107092,-1.9435648794461713,28.05643512055383
2015-05-21,53.1,51.18,1.0812385907026785,-2.237791072163084,27.762208927836916
2015-05-22,53.1,51.12,1.0802574727088206,-2.1227620048749003,27.8772379951251
2015-05-26,52.52,50.48,1.0791951747374262,-1.9577724207452718,28.042227579254728
2015-05-27,52.91,50.81,1.0782535867904386,-1.8760647448221874,28.123935255177813
