date,PG,XLP,beta,value,price
2013-05-17,80.02,41.94,1.95522540661445,-1.9821535534100434,28.017846446589957
2013-05-20,79.09,41.51,1.9532989789213229,-1.9914406150241035,28.008559384975896
2013-05-21,78.8,41.55,1.9515384954908677,-2.2864244876455473,27.713575512354453
2013-05-22,78.82,41.48,1.9496628591012768,-2.052015395520968,27.947984604479032
2013-05-23,78.7,41.31,1.9478713845953732,-1.766566897634874,28.233433102365126
2013-05-24,81.88,41.7,1.9461275531062556,0.7264810354691349,30.726481035469135
2013-05-28,80.86,41.77,1.9456347716926035,-0.4091644136000525,29.590835586399947
2013-05-29,78.9,40.97,1.9446245321873836,-0.7712670837171061,29.228732916282894
2013-05-30,79.09,40.81,1.9435936603983717,-0.2280572808575556,29.771942719142444
2013-05-31,76.76,40.05,1.942728135317598,-1.046261819469791,28.95373818053021
2013-06-03,77.66,40.49,1.9413914364374782,-0.9469392613535064,29.053060738646494
2013-06-04,77.37,40.5,1.9401908269054537,-1.2077284896708704,28.79227151032913
2013-06-05,76.66,40.01,1.9388080213480623,-0.911708934135973,29.088291065864027
2013-06-06,76.82,40.18,1.9374949293056918,-1.0285462595027042,28.971453740497296
2013-06-07,77.75,40.68,1.9361554829226542,-1.0128050452935753,28.987194954706425
2013-06-10,78.07,40.68,1.9350180851493184,-0.6465357038742781,29.353464296125722
2013-06-11,78.12,40.58,1.9338803588181126,-0.35686496083900465,29.643135039160995
2013-06-12,77.6,40.38,1.9329889257891673,-0.4540928233665795,29.54590717663342
2013-06-13,78.43,40.8,1.9320325576196289,-0.39692835088084166,29.60307164911916
2013-06-14,78.03,40.7,1.9309493079193227,-0.5596368323164427,29.440363167683557
2013-06-17,78.96,41.06,1.929872069735313,-0.2805471833319615,29.71945281666804
2013-06-18,79.04,41.21,1.9289500711236303,-0.4520324310047954,29.547967568995205
2013-06-19,77.61,40.39,1.9281867020742611,-0.26946089677940677,29.730539103220593
2013-06-20,75.25,39.17,1.9276997246407939,-0.2579982141798922,29.742001785820108
2013-06-21,77.43,39.43,1.9272065185746448,1.44024697260177,31.44024697260177
2013-06-24,76.58,39.265,1.9274886755532836,0.8971571544003183,30.89715715440032
2013-06-25,76.69,39.33,1.9276809755917432,0.8743072299767363,30.874307229976736
2013-06-26,77.4,39.74,1.9275973606367707,0.7972808882947362,30.797280888294736
2013-06-27,77.67,39.92,1.9273067034924587,0.7319163965810418,30.731916396581042
2013-06-28,76.99,39.67,1.9269901470929898,0.5463008648210916,30.54630086482109
2013-07-01,78.02,39.96,1.9265833387785078,1.0337297824108163,31.033729782410816
2013-07-02,78.44,40.01,1.9262727766211387,1.3698262073882432,31.369826207388243
2013-07-03,78.57,39.93,1.9262080391758938,1.6565129957065494,31.65651299570655
2013-07-05,78.34,40.03,1.9264388945062494,1.2246510529148367,31.224651052914837
2013-07-08,78.76,40.43,1.926335387559457,0.8782602809711619,30.878260280971162
2013-07-09,79.57,40.73,1.9260694119368729,1.1211928518111733,31.121192851811173
2013-07-10,79.8,40.78,1.9258453766169148,1.264025541562205,31.264025541562205
2013-07-11,80.77,41.42,1.9253572924180442,1.0217009480445967,31.021700948044597
2013-07-12,81.55,41.43,1.9251570133809004,1.7907449356292915,31.79074493562929
2013-07-15,81.51,41.49,1.9254269321290056,1.6240365859675592,31.62403658596756
2013-07-16,80.97,41.34,1.9252439085608344,1.3804168200950926,31.380416820095093
2013-07-17,80.09,41.42,1.9247987298238503,0.3648366106961163,30.364836610696116
2013-07-18,80.3,41.56,1.9240152732762008,0.3379252426410915,30.33792524264109
2013-07-19,81.37,41.8,1.9229831806554274,0.9893030486031478,30.989303048603148
2013-07-22,81.22,41.71,1.9239185721636063,0.9733563550559836,30.973356355055984
2013-07-23,80.95,41.63,1.925185989135162,0.8045072723032121,30.804507272303212
2013-07-24,80.27,41.36,1.9261823947093835,0.6030961548198945,30.603096154819895
2013-07-25,80.41,41.58,1.9269769803689314,0.28629715625983465,30.286297156259835
2013-07-26,80.39,41.53,1.9279620697687763,0.3217352425027258,30.321735242502726
2013-07-29,80.09,41.44,1.9288555861070007,0.1582245117259049,30.158224511725905
2013-07-30,80.44,41.4,1.929501972645859,0.5586183324614353,30.558618332461435
2013-07-31,80.3,41.39,1.9302929261522865,0.40517578655685327,30.405175786556853
2013-08-01,81.64,41.73,1.9309727269730133,1.0605081034161685,31.06050810341617
2013-08-02,81.29,41.75,1.932109296752573,0.6244368605800759,30.624436860580076
2013-08-05,81.4,41.78,1.9329185298465292,0.6426638230120147,30.642663823012015
2013-08-06,81.74,41.73,1.9336099174454255,1.0504581450023949,31.050458145002395
2013-08-07,81.96,41.53,1.934384673777321,1.6250044980278489,31.62500449802785
2013-08-08,82.17,41.75,1.93553329618474,1.3614848842871083,31.36148488428711
2013-08-09,81.64,41.57,1.93662974497646,1.134301501328551,31.13430150132855
2013-08-12,81.62,41.45,1.9374844625612628,1.3112690268356602,31.31126902683566
2013-08-13,81.66,41.48,1.9384153327861824,1.2545319960291579,31.254531996029158
2013-08-14,81.25,41.19,1.9394666987135163,1.3633666799902642,31.363366679990264
2013-08-15,80.48,40.53,1.9406118178573277,1.8270030222425078,31.827003022242508
2013-08-16,79.9,40.29,1.9421087076095245,1.6524401704122624,31.652440170412262
2013-08-19,79.59,40.11,1.9434924320685387,1.6365185497309227,31.636518549730923
2013-08-20,79.53,40.12,1.9448020904590984,1.5045401307809811,31.50454013078098
2013-08-21,79.38,39.81,1.9450797003872091,1.946377127585194,31.946377127585194
2013-08-22,79.77,39.98,1.9460172059137695,1.968232107567502,31.968232107567502
2013-08-23,80.01,40.21,1.9471460956445827,1.715255494131327,31.715255494131327
2013-08-26,78.54,39.74,1.9479904086247788,1.1268611612512984,31.1268611612513
2013-08-27,77.97,39.528,1.948944577366214,0.9321187458682942,30.932118745868294
2013-08-28,76.85,39.23,1.9498236363330625,0.35841874665395324,30.358418746653953
2013-08-29,77.31,39.39,1.9506152088586926,0.47526692305609686,30.475266923056097
2013-08-30,77.89,39.51,1.9513601744390139,0.7917595079145627,30.791759507914563
2013-09-03,77.75,39.48,1.952315720690459,0.672575347140679,30.67257534714068
2013-09-04,77.49,39.725,1.9532671907201988,-0.10353915135991087,29.89646084864009
2013-09-05,77.14,39.67,1.9537950789006984,-0.3670507799907057,29.632949220009294
2013-09-06,77.15,39.77,1.9541249760153512,-0.5655502961305103,29.43444970386949
2013-09-09,78.16,40.05,1.9544307480218175,-0.1149514582737936,29.885048541726206
2013-09-10,77.95,40.09,1.9549241555339494,-0.42290939535602945,29.57709060464397
2013-09-11,78.27,40.375,1.9553840850547741,-0.6786324340865093,29.32136756591349
2013-09-12,78.26,40.39,1.9556582647364176,-0.7290373127038947,29.270962687296105
2013-09-13,79.05,40.72,1.9560075570108693,-0.5986277214826004,29.4013722785174
2013-09-16,80.16,41.09,1.9563299938175682,-0.22559944596389414,29.774400554036106
2013-09-17,79.83,41.23,1.9567818417199057,-0.8481153341117107,29.15188466588829
2013-09-18,80.295,41.72,1.9563204523445497,-1.3226892718146104,28.67731072818539
2013-09-19,80.12,41.53,1.955858143676271,-1.106788706875534,28.893211293124466
2013-09-20,79.39,40.98,1.9554889681604437,-0.7459379152149808,29.25406208478502
2013-09-23,79.28,40.8,1.9553063577427328,-0.49649939590348424,29.503500604096516
2013-09-24,78.62,40.61,1.9552576922417848,-0.7830148819388683,29.21698511806113
2013-09-25,77.72,40.269,1.955167692754229,-1.0126478195200406,28.98735218047996
2013-09-26,78.05,40.48,1.9548027550675453,-1.080415525134228,28.919584474865772
2013-09-27,77.21,40.23,1.954273501679246,-1.4104229725560629,28.589577027443937
2013-09-30,75.59,39.8,1.9534915077433581,-2.1589620081856395,27.84103799181436
2013-10-01,76.16,40.04,1.9525746181587655,-2.021087711076973,27.978912288923027
2013-10-02,75.93,39.955,1.9518382536906305,-2.055697426209136,27.944302573790864
2013-10-03,75.84,39.75,1.950986101802313,-1.711697546641929,28.28830245335807
2013-10-04,76.02,39.81,1.9502061916222944,-1.6177084884835438,28.382291511516456
2013-10-07,75.65,39.68,1.949562703546765,-1.7086480767356278,28.291351923264372
2013-10-08,76.33,39.68,1.9485562188003969,-0.988710761999755,29.011289238000245
2013-10-09,76.95,39.71,1.9478835753238912,-0.40045677611172437,29.599543223888276
2013-10-10,77.89,40.45,1.9475379481914,-0.8879100043421317,29.11208999565787
2013-10-11,78.48,40.57,1.947416694068751,-0.5266952783692176,29.473304721630782
2013-10-14,78.74,40.74,1.9474672679185125,-0.5998164950002121,29.400183504999788
2013-10-15,77.6,40.37,1.9472346729079282,-1.0098637452930603,28.99013625470694
2013-10-16,78.34,40.97,1.9468217530279388,-1.4212872215546497,28.57871277844535
2013-10-17,79.42,41.43,1.9462726981641134,-1.2140778849392149,28.785922115060785
2013-10-18,79.41,41.49,1.9458588403132615,-1.323683284597223,28.676316715402777
2013-10-21,78.97,41.4,1.9455127593131238,-1.574228235563325,28.425771764436675
2013-10-22,80.38,41.92,1.9450240044840579,-1.1554062679717134,28.844593732028287
2013-10-23,80.91,42.0,1.944748410033066,-0.7694332213887805,29.23056677861122
2013-10-24,80.61,41.92,1.9444518567451505,-0.901421834756718,29.098578165243282
2013-10-25,80.0,42.02,1.9441454190630298,-1.6929905090285189,28.30700949097148
2013-10-28,81.3,42.57,1.9432106555835296,-1.42247760819086,28.57752239180914
2013-10-29,82.46,42.94,1.9425309560729316,-0.9522792537716782,29.047720746228322
2013-10-30,81.52,42.57,1.9420165782955094,-1.1516457380398464,28.848354261960154
2013-10-31,80.75,42.345,1.9412276240433801,-1.451283740116935,28.548716259883065
2013-11-01,81.15,42.51,1.9400469642671916,-1.3213964509983072,28.678603549001693
2013-11-04,81.33,42.55,1.9389878551243214,-1.1739332355398773,28.826066764460123
2013-11-05,81.43,42.63,1.9380515853546718,-1.1891390836696587,28.81086091633034
2013-11-06,82.81,43.09,1.9370052312027843,-0.6555554125279883,29.34444458747201
2013-11-07,82.32,42.46,1.9361747593429806,0.11001971829703905,30.11001971829704
2013-11-08,82.51,42.67,1.9356023497435126,-0.08215226355568461,29.917847736444315
2013-11-11,82.26,42.535,1.934743497439437,-0.03431466358644286,29.965685336413557
2013-11-12,82.8,42.61,1.9339441085350995,0.3946415353194084,30.39464153531941
2013-11-13,83.5,42.97,1.9333039938928152,0.4259273824257406,30.42592738242574
2013-11-14,84.32,43.28,1.9327013935363706,0.6726836877458737,30.672683687745874
2013-11-15,84.84,43.33,1.932026889275555,1.1252748876902103,31.12527488769021
2013-11-18,84.57,43.195,1.931509526171352,1.1384460170284427,31.138446017028443
2013-11-19,84.34,43.04,1.9310646567840126,1.226977172016106,31.226977172016106
2013-11-20,84.69,42.86,1.9308805752735854,1.932458543774132,31.932458543774132
2013-11-21,84.67,42.935,1.9310548688706235,1.760159205039784,31.760159205039784
2013-11-22,84.95,43.16,1.9313741784266685,1.5918904591050023,31.591890459105002
2013-11-25,85.41,43.09,1.9315706012865907,2.1786227905607944,32.178622790560794
2013-11-26,84.64,43.05,1.931879030505137,1.472607736753858,31.472607736753858
2013-11-27,84.28,43.08,1.9319274240542939,1.0525665717410249,31.052566571741025
2013-11-29,84.22,43.01,1.9320801153752187,1.121234237711846,31.121234237711846
2013-12-02,83.34,42.78,1.9323562030465766,0.6738016336674519,30.673801633667452
2013-12-03,83.83,42.99,1.9325187566864475,0.7510186500496161,30.751018650049616
2013-12-04,83.35,42.89,1.9325354978768587,0.46355249606152427,30.463552496061524
2013-12-05,82.69,42.5,1.932543671297736,0.5568939698462145,30.556893969846215
2013-12-06,84.52,43.08,1.9326760158804122,1.2603172358718382,31.260317235871838
2013-12-09,84.78,43.23,1.933117483800652,1.211331175297829,31.21133117529783
2013-12-10,83.65,42.86,1.933486992058322,0.7807475203803307,30.78074752038033
2013-12-11,84.02,42.93,1.9335266124761101,1.0137025264005928,31.013702526400593
2013-12-12,82.3,42.34,1.9338966802168034,0.4188145596205288,30.41881455962053
2013-12-13,82.37,42.27,1.9342184340824582,0.6105867913344838,30.610586791334484
2013-12-16,81.69,42.26,1.9345453719721488,-0.0638874195430077,29.936112580456992
2013-12-17,80.91,42.06,1.9344761362233982,-0.45406628955613826,29.54593371044386
2013-12-18,82.38,42.76,1.934158715016157,-0.32462665409087776,29.675373345909122
2013-12-19,81.9,42.68,1.933999131155731,-0.6430829177265878,29.356917082273412
2013-12-20,81.84,42.55,1.933801000432044,-0.4432325683834648,29.556767431616535
2013-12-23,81.31,42.51,1.933711132567979,-0.8920602454647764,29.107939754535224
2013-12-24,81.31,42.57,1.9335751429057702,-1.0022938334986407,28.99770616650136
2013-12-26,81.76,42.74,1.9336850456625005,-0.885698851615274,29.114301148384726
2013-12-27,82.01,42.84,1.9338047865645704,-0.8341970564262056,29.165802943573794
2013-12-30,82.0,42.95,1.9339693362684187,-1.063982992728583,28.936017007271417
2013-12-31,81.41,42.98,1.9339269653938698,-1.710180972628521,28.28981902737148
2014-01-02,80.54,42.45,1.9336024259958584,-1.5414229835241855,28.458577016475815
2014-01-03,80.45,42.37,1.9333912051566882,-1.4677853624888684,28.53221463751113
2014-01-06,80.64,42.21,1.9329575160457622,-0.9501367522916269,29.049863247708373
2014-01-07,81.42,42.44,1.932516288825315,-0.5959912977463517,29.40400870225365
2014-01-08,80.24,42.12,1.9323874955644915,-1.1521613131763786,28.84783868682362
2014-01-09,80.42,42.34,1.9319091333625944,-1.3770327065722512,28.62296729342775
2014-01-10,80.3,42.4,1.9313596257078585,-1.5896481300132024,28.410351869986798
2014-01-13,80.01,42.16,1.9308770064882015,-1.3957745935425692,28.60422540645743
2014-01-14,80.87,42.38,1.9306255652442328,-0.9499114550505823,29.050088544949418
2014-01-15,80.79,42.39,1.9304712532009842,-1.042676423189718,28.957323576810282
2014-01-16,80.56,42.4,1.9303266540944837,-1.285850133606104,28.714149866393896
2014-01-17,79.88,42.07,1.9301857632336563,-1.3229150592399321,28.677084940760068
2014-01-21,80.18,42.23,1.92988069861672,-1.318861902584075,28.681138097415925
2014-01-22,79.23,42.23,1.9294262717351678,-2.249671455376131,27.75032854462387
2014-01-23,78.24,41.86,1.9286604322262906,-2.493725692992527,27.506274307007473
2014-01-24,79.18,41.48,1.9281054533686337,-0.7978142057309157,29.202185794269084
2014-01-27,78.47,41.31,1.92810625841894,-1.1800695352864068,28.819930464713593
2014-01-28,79.11,41.63,1.9277900018556455,-1.1438977772505297,28.85610222274947
2014-01-29,77.64,40.9,1.9275660905556704,-1.1974531037269145,28.802546896273086
2014-01-30,76.87,40.96,1.9274555787949823,-2.0785805074424673,27.921419492557533
2014-01-31,76.62,40.76,1.9269794083860539,-1.9236806858155404,28.07631931418446
2014-02-03,75.7,39.88,1.9265165995100657,-1.1294819884614213,28.87051801153858
2014-02-04,76.09,40.09,1.926375123226461,-1.1383786901488264,28.861621309851174
2014-02-05,76.45,40.12,1.9260313246067269,-0.8223767432218807,29.17762325677812
2014-02-06,76.9,40.55,1.9255122757340366,-1.17952278101518,28.82047721898482
2014-02-07,77.31,40.93,1.9249297192299522,-1.4773734080819452,28.522626591918055
2014-02-10,78.03,41.09,1.9242155453597656,-1.0360167588327727,28.963983241167227
2014-02-11,78.84,41.57,1.9234978776673324,-1.1198067746310016,28.880193225369
2014-02-12,77.49,41.39,1.9227243108283147,-2.091559225183957,27.908440774816043
2014-02-13,77.8,41.6,1.92146945612819,-2.1331293749327074,27.866870625067293
2014-02-14,79.4,41.84,1.9199983001608747,-0.9327288787309982,29.067271121269002
2014-02-18,77.97,41.6,1.9189715383413546,-1.8592159950003548,28.140784004999645
2014-02-19,78.14,41.51,1.9175417582424177,-1.457158384642753,28.542841615357247
2014-02-20,77.92,41.69,1.9159672702044246,-1.9566754948224485,28.04332450517755
2014-02-21,77.97,41.6,1.9142302153632587,-1.6619769591115698,28.33802304088843
2014-02-24,77.86,41.75,1.9126337342439566,-1.9924584046851805,28.00754159531482
2014-02-25,78.12,41.91,1.9106360133820568,-1.9547553208419828,28.045244679158017
2014-02-26,77.86,41.87,1.908895889195644,-2.0654708806216036,27.934529119378396
2014-02-27,78.19,42.06,1.9072495159299998,-2.028914640015799,27.9710853599842
2014-02-28,78.66,42.35,1.9055554147004896,-2.0402718125657344,27.959728187434266
2014-03-03,77.48,42.12,1.9040043702315557,-2.7166640741531154,27.283335925846885
2014-03-04,78.45,42.69,1.902120318364338,-2.7515163909735776,27.248483609026422
2014-03-05,77.82,42.55,1.9002937599663103,-3.037499486566503,26.962500513433497
2014-03-06,78.06,42.54,1.898298410456752,-2.693614380830226,27.306385619169774
2014-03-07,78.38,42.66,1.8960987829214468,-2.5075740794289203,27.49242592057108
2014-03-10,78.53,42.7,1.8939374908823137,-2.341130860674795,27.658869139325205
2014-03-11,78.95,42.68,1.8919881781006236,-1.8000554413346066,28.199944558665393
2014-03-12,79.24,42.77,1.890125335117996,-1.60066058299671,28.39933941700329
2014-03-13,79.19,42.56,1.8885680375810028,-1.1874556794474813,28.81254432055252
2014-03-14,78.98,42.58,1.8870748988137145,-1.3716491914879612,28.62835080851204
2014-03-17,79.84,42.83,1.8857469161918627,-0.9265404204974743,29.073459579502526
2014-03-18,79.77,42.92,1.8847380565769514,-1.1229573882827566,28.877042611717243
2014-03-19,78.78,42.59,1.8835603580311961,-1.4408356485486422,28.559164351451358
2014-03-20,78.32,42.74,1.88237200433168,-2.1325794651360184,27.86742053486398
2014-03-21,77.88,42.5,1.8808097808905742,-2.0544156878493993,27.9455843121506
2014-03-24,79.3,42.46,1.879440322355434,-0.5010360872117303,29.49896391278827
2014-03-25,79.81,42.77,1.8787157162471093,-0.5426711838888707,29.45732881611113
2014-03-26,79.5,42.67,1.8779055630520325,-0.6302303754302301,29.36976962456977
2014-03-27,79.65,42.64,1.8770199417272244,-0.3861303152488489,29.61386968475115
2014-03-28,79.76,42.75,1.8763034679924262,-0.4519732566762116,29.54802674332379
2014-03-31,80.6,43.06,1.8758094967119059,-0.17235692841467198,29.827643071585328
2014-04-01,80.34,42.99,1.8753737120243554,-0.2823158799270402,29.71768412007296
2014-04-02,80.13,43.04,1.8748628989125637,-0.5640991691967514,29.43590083080325
2014-04-03,80.1,43.09,1.8740355877439085,-0.6521934758850279,29.347806524114972
2014-04-04,79.77,42.95,1.87301573984914,-0.6760260265205744,29.323973973479426
2014-04-07,80.49,42.99,1.8722067764039125,0.0038306823957867664,30.003830682395787
2014-04-08,81.35,43.21,1.871749380109391,0.4717092854732101,30.47170928547321
2014-04-09,81.49,43.4,1.8715669383441351,0.2639948758645403,30.26399487586454
2014-04-10,81.09,42.97,1.871236688402318,0.6829594993524069,30.682959499352407
2014-04-11,80.76,42.75,1.8708883235570777,0.7795241679349374,30.779524167934937
2014-04-14,80.81,43.09,1.8706107287588163,0.205383697782608,30.205383697782608
2014-04-15,80.84,43.2,1.870197642879604,0.047461827601097184,30.047461827601097
2014-04-16,81.65,43.62,1.8697428774283757,0.09181568657426453,30.091815686574265
2014-04-17,81.76,43.63,1.8692972345377314,0.20256165711877827,30.20256165711878
2014-04-21,81.56,43.65,1.869265486975762,-0.033438506492004194,29.966561493507996
2014-04-22,81.25,43.63,1.8692547585395365,-0.3055851150799782,29.694414884920022
2014-04-23,80.36,43.56,1.8684941728888145,-1.0316061710367563,28.968393828963244
2014-04-24,81.15,43.73,1.8675819727503606,-0.5193596683732551,29.480640331626745
2014-04-25,81.41,43.79,1.8668431855641177,-0.33906309585270833,29.66093690414729
2014-04-28,82.94,44.29,1.866217293993895,0.28523604901039334,30.285236049010393
2014-04-29,82.44,44.1,1.8661713055478724,0.14184542533882905,30.14184542533883
2014-04-30,82.55,44.24,1.8660202840272924,-0.0027373653674231946,29.997262634632577
2014-05-01,82.34,44.2,1.865548419353727,-0.11724013543474143,29.88275986456526
2014-05-02,81.92,44.2,1.8650229026961347,-0.5140122991691527,29.485987700830847
2014-05-05,81.7,44.1,1.8642191230202887,-0.5120633251947311,29.48793667480527
2014-05-06,81.13,43.82,1.8635304883425314,-0.5299059991697277,29.470094000830272
2014-05-07,82.09,44.24,1.8629336703862998,-0.3261855778899019,29.673814422110098
2014-05-08,82.16,44.3,1.862250139692661,-0.3376811883848774,29.662318811615123
2014-05-09,82.39,44.51,1.8615778312390157,-0.4688292684485873,29.531170731551413
2014-05-12,81.73,44.55,1.8612250983491652,-1.1875781314552967,28.812421868544703
2014-05-13,81.61,44.64,1.8606084411748376,-1.4475608140447491,28.55243918595525
2014-05-14,81.17,44.4,1.8594433593222919,-1.3892851539097535,28.610714846090247
2014-05-15,80.53,44.01,1.8586594857964314,-1.2696039699009418,28.730396030099058
2014-05-16,80.33,44.28,1.8577921254987588,-1.933035317085043,28.066964682914957
2014-05-19,79.93,44.19,1.8568524376057696,-2.1243092177989524,27.875690782201048
2014-05-20,80.23,44.03,1.8557460345235333,-1.4784979000711616,28.52150209992884
2014-05-21,80.49,44.28,1.8550240999708982,-1.650467146711378,28.349532853288622
2014-05-22,80.65,44.21,1.8542344431686928,-1.3257047324879068,28.674295267512093
2014-05-23,80.52,44.28,1.8536314918747143,-1.5588024602123625,28.441197539787638
2014-05-27,80.08,44.4,1.8529358024509766,-2.1903496288233555,27.809650371176645
2014-05-28,80.1,44.34,1.8520052522487618,-2.017912884710114,27.982087115289886
2014-05-29,80.4,44.69,1.851411074783159,-2.3395609320593564,27.660439067940644
2014-05-30,80.79,45.04,1.8507102017942219,-2.565987488811743,27.434012511188257
2014-06-02,80.36,44.93,1.8500406712862167,-2.7623273608897136,27.237672639110286
2014-06-03,79.93,44.77,1.8491900780867907,-2.8582397959456216,27.14176020405438
2014-06-04,79.86,44.93,1.8482575337367038,-3.1822109907900966,26.817789009209903
2014-06-05,80.11,45.11,1.847152050833377,-3.215029013093641,26.78497098690636
2014-06-06,80.03,45.23,1.845842635522203,-3.4574624046692435,26.542537595330757
2014-06-09,80.09,45.16,1.8443695765272912,-3.2017300759724634,26.798269924027537
2014-06-10,80.15,45.16,1.8428543158888389,-3.073300905539952,26.926699094460048
2014-06-11,80.06,45.04,1.8414597365777177,-2.8793465354603995,27.1206534645396
2014-06-12,79.76,44.72,1.8399748723233438,-2.5236762902999317,27.47632370970007
2014-06-13,79.64,44.71,1.8387009143620463,-2.5683178811270864,27.431682118872914
2014-06-16,79.69,44.88,1.8375352096774602,-2.778580210324421,27.22141978967558
2014-06-17,79.58,44.88,1.8365386274773288,-2.8438536011825164,27.156146398817484
2014-06-18,79.79,45.41,1.8355022650034742,-3.560157853807752,26.439842146192248
2014-06-19,80.24,45.67,1.8336143633544466,-3.501167974397589,26.49883202560241
2014-06-20,79.93,45.22,1.831734180011769,-2.901019620132189,27.09898037986781
2014-06-23,79.52,44.97,1.8301215790810619,-2.7805674112753564,27.219432588724644
2014-06-24,79.01,44.81,1.8284648805344748,-2.9235112967498083,27.07648870325019
2014-06-25,79.32,44.74,1.8267658298468945,-2.409503227350072,27.590496772649928
2014-06-26,78.62,44.58,1.8251353417746168,-2.744533536312403,27.255466463687597
2014-06-27,79.02,44.655,1.8234067851117295,-2.4042299891642926,27.595770010835707
2014-06-30,78.59,44.62,1.8218899791881078,-2.7027308713733618,27.29726912862664
2014-07-01,79.28,44.72,1.8202822266214367,-2.12302117451064,27.87697882548936
2014-07-02,79.56,44.84,1.8188982095659354,-1.9993957169365473,28.000604283063453
2014-07-03,79.98,45.09,1.8173030389414782,-1.9621940258712556,28.037805974128744
2014-07-07,80.19,45.16,1.8155225518747768,-1.7989984426649244,28.201001557335076
2014-07-08,80.56,45.07,1.8138478950910657,-1.1901246317543297,28.80987536824567
2014-07-09,81.67,45.27,1.8122543950459944,-0.37075646373216387,29.629243536267836
2014-07-10,81.61,45.2,1.810930573860783,-0.2440619385074001,29.7559380614926
2014-07-11,81.16,45.26,1.8098321624272735,-0.7530036714584014,29.2469963285416
2014-07-14,81.32,45.42,1.8085835815935238,-0.8258662759778588,29.17413372402214
2014-07-15,81.26,45.02,1.8072604483557682,-0.10286538497668118,29.89713461502332
2014-07-16,80.94,45.03,1.806159053181147,-0.3913421647470443,29.608657835252956
2014-07-17,80.4,44.75,1.8050183065321357,-0.37456921731306636,29.625430782686934
2014-07-18,80.55,45.2,1.8039678516785047,-0.9893468958684224,29.010653104131578
2014-07-21,80.28,44.99,1.8029477978321704,-0.8346214244693471,29.165378575530653
2014-07-22,80.1,44.91,1.8017934460032499,-0.8185436600059575,29.181456339994043
2014-07-23,79.99,44.85,1.8005716360223751,-0.7656378756035309,29.23436212439647
2014-07-24,80.26,44.97,1.7991080520143932,-0.6458890990872561,29.354110900912744
2014-07-25,79.56,44.79,1.7977287750400308,-0.9602718340429703,29.03972816595703
2014-07-28,79.26,44.56,1.7962600310310874,-0.7813469827452622,29.218653017254738
2014-07-29,78.65,44.36,1.7948877281997648,-0.9712196229415611,29.02878037705844
2014-07-30,78.16,43.89,1.793578926457283,-0.5601790822101549,29.439820917789845
2014-07-31,77.32,43.1399,1.7924196087593702,-0.004802679918356034,29.995197320081644
2014-08-01,79.65,43.47,1.7914748518490868,1.7745881901201983,31.7745881901202
2014-08-04,79.22,43.61,1.7910728199795252,1.1113143206929124,31.111314320692912
2014-08-05,79.41,43.42,1.7904375425673213,1.6692019017269075,31.669201901726908
2014-08-06,81.09,43.79,1.7900407491421042,2.7041155950672646,32.704115595067265
2014-08-07,80.14,43.43,1.7902913320496723,2.387647449082735,32.387647449082735
2014-08-08,80.95,43.87,1.7905267054233736,2.3995934330766033,32.3995934330766
2014-08-11,81.48,44.18,1.790786419442265,2.3630559890407454,32.363055989040745
2014-08-12,81.42,44.15,1.7910270450631613,2.346155960461431,32.34615596046143
2014-08-13,81.48,44.28,1.7915137202564713,2.1517724670434575,32.15177246704346
2014-08-14,81.95,44.46,1.7920278651190118,2.2764411168087406,32.27644111680874
2014-08-15,81.78,44.52,1.7923850472979965,1.9830176942931956,31.983017694293196
2014-08-18,82.44,44.78,1.792706830729963,2.1625881199122574,32.16258811991226
2014-08-19,82.69,44.9,1.7930004744851968,2.1842786956146654,32.184278695614665
2014-08-20,82.81,44.87,1.7934026081148775,2.3400249738854484,32.34002497388545
2014-08-21,83.28,44.95,1.794110317694002,2.6347412196546003,32.6347412196546
2014-08-22,83.39,44.84,1.7948943330044773,2.906938108079231,32.90693810807923
2014-08-25,83.54,45.09,1.7959111056490944,2.5623682462823325,32.56236824628233
2014-08-26,83.38,45.06,1.7969104816426251,2.4112136971832996,32.4112136971833
2014-08-27,83.31,45.08,1.7979561048298045,2.258138794272412,32.25813879427241
2014-08-28,83.03,45.1,1.799014502841095,1.8944459218666054,31.894445921866605
2014-08-29,83.11,45.13,1.8000889208317379,1.871987002863662,31.871987002863662
2014-09-02,82.98,45.15,1.8012027504084316,1.6556958190593178,31.655695819059318
2014-09-03,82.9,45.18,1.8023672026965716,1.4690497821689092,31.46904978216891
2014-09-04,83.7,45.32,1.8034107708788796,1.9694238637691797,31.96942386376918
2014-09-05,83.77,45.58,1.8046399269034046,1.5145121317428192,31.51451213174282
2014-09-08,83.32,45.24,1.8056723179058063,1.6313843379413129,31.631384337941313
2014-09-09,82.99,45.13,1.8066546913960757,1.4556737772950896,31.45567377729509
2014-09-10,83.64,45.35,1.8076234678848582,1.6642757314216823,31.664275731421682
2014-09-11,83.49,45.37,1.8087870193822075,1.4253329306292386,31.42533293062924
2014-09-12,83.26,45.05,1.8099208249851046,1.7230668344210471,31.723066834421047
2014-09-15,83.87,45.27,1.81147181354703,1.8646710007259486,31.86467100072595
2014-09-16,84.08,45.61,1.8131196484041627,1.383612836286133,31.383612836286133
2014-09-17,84.16,45.51,1.8144186060204124,1.5858092400110309,31.58580924001103
2014-09-18,84.19,45.6,1.815793743138994,1.389805312861867,31.389805312861867
