date,CMCSA,XLY,beta,value,price
2017-06-30,38.919999,89.63,0.44053983078122244,-0.5655860329209688,29.43441396707903
2017-07-03,38.360001,89.54,0.44063314624014766,-1.094290914342828,28.905709085657172
2017-07-05,38.710007,89.32,0.4405089367426694,-0.6362512298552261,29.363748770144774
2017-07-06,38.25,88.41,0.4404660609105709,-0.6916044451035717,29.30839555489643
2017-07-07,38.570008,89.2,0.440503719045112,-0.7229237388239866,29.277076261176013
2017-07-10,38.759995,89.39,0.44060893870468054,-0.6260380308113938,29.373961969188606
2017-07-11,38.770005,89.21,0.440693816163976,-0.5442903399883008,29.4557096600117
2017-07-12,39.020005,89.89,0.44077258948796194,-0.601043069072901,29.3989569309271
2017-07-13,39.309998,89.9,0.4409029861942348,-0.32718045886171154,29.67281954113829
2017-07-14,39.199997,90.19,0.44101659020847483,-0.5752892709023385,29.42471072909766
2017-07-17,39.199997,90.41,0.4411029490364839,-0.6801206223885075,29.319879377611493
2017-07-18,39.179993,90.82,0.4411612224266159,-0.8862692207852447,29.113730779214755
2017-07-19,39.339997,91.26,0.44113591000281577,-0.9180661468569724,29.081933853143028
2017-07-20,39.490006,91.07,0.4411775539175784,-0.6880338352738633,29.311966164726137
2017-07-21,39.630005,91.13,0.4412334323014757,-0.5795976856334804,29.42040231436652
2017-07-24,39.470002,90.82,0.4412901036923081,-0.6079652173354191,29.39203478266458
2017-07-25,39.75,91.46,0.44123463514864597,-0.6053197306951574,29.394680269304843
2017-07-26,39.350007,91.42,0.44122224389268416,-0.9865305366691857,29.013469463330814
2017-07-27,39.429993,92.09,0.4411482326768016,-1.1953477472066538,28.804652252793346
2017-07-28,39.520005,91.39,0.44101287970488234,-0.784162076229201,29.2158379237708
2017-07-31,40.449997,91.36,0.4410573879270241,0.15499403898708408,30.154994038987084
2017-08-01,40.339997,91.52,0.4413122434774362,-0.04889952305496337,29.951100476945037
2017-08-02,40.009995,91.27,0.4414473878484649,-0.2809080889293867,29.719091911070613
2017-08-03,39.699997,91.02,0.4415205650895327,-0.48720483444925833,29.51279516555074
2017-08-04,39.600007,91.03,0.4416223551806945,-0.6008759920986222,29.399124007901378
2017-08-07,39.610001,91.24,0.4416750256511051,-0.6884283404068299,29.31157165959317
2017-08-08,39.919999,91.29,0.4416377908825765,-0.3971149296704155,29.602885070329584
2017-08-09,40.630005,90.76,0.4416948299524069,0.5417822335195481,30.541782233519548
2017-08-10,40.729996,89.4,0.44193049534058765,1.221409716551463,31.221409716551463
2017-08-11,41.110001,89.86,0.44229437893485707,1.36542810891374,31.36542810891374
2017-08-14,41.899994,90.5,0.44270326847128044,1.8353482033491204,31.83534820334912
2017-08-15,41.5,89.67,0.44314555898660535,1.7631377256711005,31.7631377256711
2017-08-16,41.240006,90.13,0.44359493271889877,1.2587947140456563,31.258794714045656
2017-08-17,40.270005,88.69,0.4438808495752484,0.9022124511712164,30.902212451171216
2017-08-18,40.520005,88.25,0.44402293622505223,1.3349808781391346,31.334980878139135
2017-08-21,40.800004,88.41,0.4441698140525318,1.530950739615669,31.53095073961567
2017-08-22,41.350007,89.36,0.4444170796166072,1.63689676545998,31.63689676545998
2017-08-23,40.649994,88.6,0.4446074908700473,1.2577703089138126,31.257770308913813
2017-08-24,40.14,88.41,0.4447005768162413,0.8240220036761059,30.824022003676106
2017-08-25,40.199997,88.63,0.4446261519451333,0.7927811531028439,30.792781153102844
2017-08-28,40.339997,88.68,0.4446205229774676,0.9110490223581635,30.911049022358164
2017-08-29,40.160004,88.6,0.4446011815546981,0.7683393142537511,30.76833931425375
2017-08-30,40.820008,89.24,0.4445726601900902,1.1463438046363592,31.14634380463636
2017-08-31,40.610001,89.66,0.44456268498565704,0.7505106641859882,30.750510664185988
2017-09-01,41.059998,90.07,0.44446165699122725,1.027336554800165,31.027336554800165
2017-09-05,40.669999,89.7,0.4445406033522201,0.7947068793058492,30.79470687930585
2017-09-06,41.169999,90.26,0.4445911234038611,1.0412042015674956,31.041204201567496
2017-09-07,38.600007,89.48,0.4446330820545963,-1.1857611822452796,28.81423881775472
2017-09-08,38.210007,89.17,0.44426311862554996,-1.4049352878402956,28.595064712159704
2017-09-11,37.830002,89.64,0.4438674102663076,-1.9582726562718165,28.041727343728184
2017-09-12,37.899994,90.04,0.4432654136734715,-2.0116238471593775,27.988376152840623
2017-09-13,37.960007,90.69,0.4426475979523086,-2.183703658294874,27.816296341705126
2017-09-14,37.600007,90.2,0.4419425010669429,-2.2632065962382484,27.73679340376175
2017-09-15,36.929993,89.63,0.44138420515434296,-2.6312733079837543,27.368726692016246
2017-09-18,37.110001,89.32,0.44078290266285225,-2.260727865845965,27.739272134154035
2017-09-19,37.300004,89.24,0.4402873167664638,-1.9912361482392313,28.00876385176077
2017-09-20,37.460007,89.54,0.4399056614624143,-1.9291459273445781,28.070854072655422
2017-09-21,37.470002,89.39,0.4395371988097916,-1.8202282016072715,28.17977179839273
2017-09-22,38.100007,89.54,0.4391885658417684,-1.2249371854719513,28.77506281452805
2017-09-25,37.910004,89.35,0.4389033702854184,-1.3060121350021348,28.693987864997865
2017-09-26,37.809998,89.36,0.43871128035905177,-1.393242012884869,28.60675798711513
2017-09-27,38.529999,89.85,0.4385290157970981,-0.8718330693692664,29.128166930630734
2017-09-28,37.820008,89.74,0.438534738540819,-1.5340994366530936,28.465900563346906
2017-09-29,38.479996,90.08,0.4383358573042349,-1.0052980259654802,28.99470197403452
2017-10-02,37.970002,90.25,0.4382410712704117,-1.5812546821546505,28.41874531784535
2017-10-03,38.300004,90.63,0.4380431375594887,-1.3998455570164552,28.600154442983545
2017-10-04,38.589997,91.1,0.4378552002054818,-1.2986117387193943,28.701388261280606
2017-10-05,38.350007,91.61,0.43766548447695724,-1.7445280329340562,28.255471967065944
2017-10-06,38.009995,91.72,0.4373967245776159,-2.1080325782589284,27.89196742174107
2017-10-09,37.800004,91.43,0.4370022070048534,-2.1551077864537476,27.844892213546252
2017-10-10,37.690003,91.34,0.4366375335482304,-2.192469314295373,27.807530685704627
2017-10-11,37.419999,91.39,0.43627819296208536,-2.4514650548049843,27.548534945195016
2017-10-12,35.949997,90.78,0.43590139439605813,-3.621131583274156,26.378868416725844
2017-10-13,36.009995,91.22,0.43530985107264075,-3.698969614846284,26.301030385153716
2017-10-16,36.610001,91.34,0.4346468212053713,-3.090639648898616,26.909360351101384
2017-10-17,36.470002,91.39,0.4340642922612375,-3.199133669754495,26.800866330245505
2017-10-18,36.199997,91.14,0.43345611802805156,-3.3051935970766166,26.694806402923383
2017-10-19,36.899994,91.14,0.4328187950166999,-2.5471109778220296,27.45288902217797
2017-10-20,37.220002,91.36,0.43238383465603886,-2.2825851341757115,27.71741486582429
2017-10-23,36.550004,90.74,0.43202954939938565,-2.65235731250025,27.34764268749975
2017-10-24,36.5,90.96,0.4315290364434404,-2.7518811548953366,27.248118845104663
2017-10-25,36.830002,90.61,0.4308234037754054,-2.2069066160894835,27.793093383910517
2017-10-26,36.270005,90.93,0.43024199220309356,-2.851899351027299,27.1481006489727
2017-10-27,36.789994,92.4,0.42957086221083446,-2.9023536682811084,27.09764633171889
2017-10-30,36.5,91.98,0.42890868925162273,-2.951021237364259,27.04897876263574
2017-10-31,36.029999,91.99,0.4282482749799284,-3.3645598154036165,26.635440184596384
2017-11-01,36.080002,92.02,0.42751347509128435,-3.2597879778999825,26.740212022100017
2017-11-02,35.149994,91.33,0.4267318348996248,-3.8234244813827303,26.17657551861727
2017-11-03,35.679993,91.7,0.4256631177457596,-3.353314897286154,26.646685102713846
2017-11-06,35.539994,92.37,0.42454395776209203,-3.675131378484444,26.324868621515556
2017-11-07,36.39,91.82,0.42330560280505725,-2.477920449560351,27.52207955043965
2017-11-08,36.210007,91.92,0.42217621294937707,-2.5964304943067447,27.403569505693255
2017-11-09,36.559998,92.06,0.4210214597551627,-2.199237585060281,27.80076241493972
2017-11-10,36.850007,92.37,0.4200024087732495,-1.9456154983850595,28.05438450161494
2017-11-13,37.25,92.68,0.4190901815300805,-1.5912780242078597,28.40872197579214
2017-11-14,36.860001,92.76,0.41815520642170273,-1.9280759476771507,28.07192405232285
2017-11-15,37.179993,92.36,0.41710375319373194,-1.3437096449730817,28.65629035502692
2017-11-16,37.070008,93.13,0.4161124326615371,-1.6825428537689433,28.317457146231057
2017-11-17,36.160004,93.54,0.41511600276047983,-2.6699468982152865,27.330053101784713
2017-11-20,35.830002,93.72,0.41399603233494975,-2.9697061504314917,27.03029384956851
2017-11-21,36.419999,94.3,0.4128068061214499,-2.5076828172527286,27.49231718274727
2017-11-22,36.410004,94.39,0.4116638306590433,-2.446944975907094,27.553055024092906
2017-11-24,35.869996,94.63,0.4105430971115607,-2.9796972796669863,27.020302720333014
2017-11-27,35.550004,94.7,0.40922866524580875,-3.2039505987780856,26.796049401221914
2017-11-28,36.25,95.75,0.4079177203580242,-2.8081217242808165,27.191878275719183
2017-11-29,37.190003,96.16,0.4066032977477844,-1.908970111426953,28.091029888573047
2017-11-30,37.539994,96.65,0.40548691078500687,-1.6503159273709187,28.34968407262908
2017-12-01,38.429993,96.61,0.40434939270870374,-0.634201829587866,29.365798170412134
2017-12-04,40.320008,97.73,0.4037986365941308,0.8567672456555968,30.856767245655597
2017-12-05,39.520005,97.17,0.4035757645581241,0.304547957887074,30.304547957887074
2017-12-06,38.630005,96.54,0.4033418999432859,-0.30862202052482957,29.69137797947517
2017-12-07,37.89,96.79,0.4030029547038063,-1.1166559857814136,28.883344014218586
2017-12-08,37.949997,97.25,0.402539631152845,-1.1969821296141774,28.803017870385823
2017-12-11,38.440003,97.46,0.4020838805018183,-0.7470919937072154,29.252908006292785
2017-12-12,39.509995,97.5,0.4017858751068408,0.33587217708302575,30.335872177083026
2017-12-13,38.580002,97.58,0.40163712210270286,-0.6117483747817474,29.388251625218253
2017-12-14,39.119996,97.88,0.401268913563264,-0.1562052595722747,29.843794740427725
2017-12-15,39.710007,97.97,0.4009743051762355,0.42655432188420406,30.426554321884204
2017-12-18,39.539994,98.85,0.40077447285096945,-0.07656264131832557,29.923437358681674
2017-12-19,39.14,98.72,0.40037886623433405,-0.3854016746534583,29.61459832534654
2017-12-20,39.380005,98.53,0.39994046354049545,-0.02612887264501751,29.973871127354982
2017-12-21,40.809998,99.17,0.39958223280499516,1.18342797272863,31.18342797272863
2017-12-22,40.779999,98.98,0.3993563659211155,1.251705901127984,31.251705901127984
2017-12-26,40.820008,99.2,0.3992540675256478,1.2140045014557401,31.21400450145574
2017-12-27,40.410004,99.0,0.39905346638909595,0.9037108274795003,30.9037108274795
2017-12-28,40.289994,99.27,0.39888953211288547,0.6922301471538646,30.692230147153865
2017-12-29,40.050004,98.69,0.39865284218965386,0.7069550043030617,30.70695500430306
2018-01-02,41.070008,100.19,0.3983956955475721,1.1547432630887542,31.154743263088754
2018-01-03,40.410004,100.65,0.39829474546157073,0.32163786929290694,30.321637869292907
2018-01-04,40.669999,100.98,0.3981025916623092,0.4695992939400142,30.469599293940014
2018-01-05,41.039994,101.78,0.397952849354347,0.536352992714562,30.536352992714562
2018-01-08,40.479996,101.9,0.3978273621744456,-0.05861220557600433,29.941387794423996
2018-01-09,40.610001,102.1,0.3976375603392703,0.011206089360506155,30.011206089360506
2018-01-10,41.089997,102.03,0.3976642219560226,0.516316433827015,30.516316433827015
2018-01-11,42.600007,103.69,0.39780461717492094,1.35164624513245,31.35164624513245
2018-01-12,42.440003,105.03,0.3980139347303543,0.6365994352708881,30.636599435270888
2018-01-16,41.820008,104.28,0.39811916311269846,0.3041416706078053,30.304141670607805
2018-01-17,41.679993,104.78,0.3981901964551281,-0.04237578456832125,29.95762421543168
2018-01-18,41.850007,104.69,0.39808271960665936,0.17472708437883,30.17472708437883
2018-01-19,42.5,105.6,0.3979765804642789,0.4736731029721497,30.47367310297215
2018-01-22,42.89,106.77,0.3979948880413178,0.39608580382850533,30.396085803828505
2018-01-23,42.440003,107.67,0.3980216365757647,-0.4149866101125923,29.585013389887408
2018-01-24,42.990006,108.13,0.3978215035458873,-0.02643317841678794,29.973566821583212
2018-01-25,42.14,107.94,0.39780127130994597,-0.7986692251955674,29.201330774804433
2018-01-26,42.800004,109.0,0.39764635722350217,-0.5434489373617382,29.456551062638262
2018-01-29,41.979996,108.7,0.39755615302512015,-1.2343578338305647,28.765642166169435
2018-01-30,42.339997,108.16,0.3974114113615826,-0.6440212528687752,29.355978747131225
2018-01-31,42.529999,107.81,0.39736947475144935,-0.3104040729537587,29.68959592704624
2018-02-01,41.89,106.61,0.3974895862000767,-0.486364784790176,29.513635215209824
2018-02-02,41.110001,105.59,0.39752121342292795,-0.8642639253269664,29.135736074673034
2018-02-05,39.199997,102.03,0.3975508714473558,-1.3621184137737075,28.637881586226293
2018-02-06,39.669999,104.64,0.39733551645456516,-1.9071894418056985,28.0928105581943
2018-02-07,40.149994,104.32,0.39705067948263656,-1.2703328836286403,28.72966711637136
2018-02-08,38.190003,100.16,0.39682940168881004,-1.5564298731512167,28.443570126848783
2018-02-09,38.570008,100.83,0.39654126888789987,-1.413248141966939,28.58675185803306
2018-02-12,38.539994,102.2,0.39622940938360945,-1.9546516390048865,28.045348360995114
2018-02-13,38.960007,102.73,0.3958841064456217,-1.7091672551587251,28.290832744841275
2018-02-14,39.429993,104.37,0.3955023233865462,-1.8485844918538206,28.15141550814618
2018-02-15,40.080002,105.3,0.39515054738421196,-1.5293506395575207,28.47064936044248
2018-02-16,39.789994,104.79,0.39501039393735193,-1.6031451806951083,28.39685481930489
2018-02-20,39.470002,104.47,0.3949187408394867,-1.7871588555011755,28.212841144498825
2018-02-21,39.009995,104.32,0.39474180459350644,-2.169470055194587,27.830529944805413
2018-02-22,38.800004,104.45,0.3945060183527967,-2.4061496169496124,27.593850383050388
2018-02-23,39.5,105.91,0.39432430695621834,-2.2628873497330844,27.737112650266916
2018-02-26,39.580002,106.8,0.39421225256644965,-2.521866574096819,27.47813342590318
2018-02-27,36.660004,104.54,0.3940108462612231,-4.529889868148267,25.470110131851733
2018-02-28,36.210007,104.07,0.3933634942696201,-4.727331848639359,25.27266815136064
2018-03-01,36.539994,102.95,0.3926552408485873,-3.8838630453620624,26.116136954637938
2018-03-02,36.490006,103.05,0.3919452323527211,-3.899950193947909,26.10004980605209
2018-03-05,36.779999,104.28,0.39099718773494824,-3.9931877370004045,26.006812262999595
2018-03-06,36.869996,105.0,0.39010509720784114,-4.091039206823318,25.908960793176682
2018-03-07,36.119996,104.29,0.3892809964222096,-4.478119116872243,25.521880883127757
2018-03-08,36.880005,104.62,0.38851485711780825,-3.7664193516651068,26.233580648334893
2018-03-09,37.130005,106.24,0.3878715752111949,-4.077471150437347,25.922528849562653
2018-03-12,36.960007,106.59,0.387097039114162,-4.300666399178532,25.69933360082147
2018-03-13,36.429993,105.84,0.3861136251116546,-4.436273081817518,25.563726918182482
2018-03-14,36.020005,105.71,0.3852465060092868,-4.704403150241703,25.295596849758297
2018-03-15,36.149994,105.6,0.3842607586805695,-4.427942116668142,25.57205788333186
2018-03-16,35.830002,105.18,0.3832243317507142,-4.47753321354012,25.52246678645988
2018-03-19,35.300004,103.87,0.38224391692948867,-4.4036716514659915,25.59632834853401
2018-03-20,34.570008,104.49,0.38132485116607945,-5.274625698343641,24.72537430165636
2018-03-21,34.490006,104.41,0.38020251861096555,-5.20693896817091,24.79306103182909
2018-03-22,33.229996,102.19,0.37889409841326366,-5.489191916851411,24.51080808314859
2018-03-23,33.169999,100.18,0.37753525941903304,-4.651483288598733,25.348516711401267
2018-03-26,33.539994,103.14,0.3763075027624111,-5.272361834915081,24.72763816508492
2018-03-27,32.990006,101.12,0.37499542625937754,-4.929531503348258,25.070468496651742
2018-03-28,33.279999,99.89,0.37376608788096577,-4.055495518429673,25.944504481570327
2018-03-29,34.169999,101.29,0.37266793916145685,-3.5775365576639686,26.42246344233603
2018-04-02,33.520005,98.43,0.37154099789617706,-3.050775422920715,26.949224577079285
2018-04-03,33.470002,99.68,0.3706164241755526,-3.473043161819085,26.526956838180915
2018-04-04,34.309998,101.51,0.36958392205609747,-3.206465927914458,26.793534072085542
2018-04-05,34.600007,102.87,0.36855122826168424,-3.3128578512794604,26.68714214872054
2018-04-06,34.119996,100.68,0.3675726825964247,-2.8872216838080433,27.112778316191957
2018-04-09,33.949997,100.44,0.3666451583571267,-2.8758427053898004,27.1241572946102
2018-04-10,33.860001,101.66,0.36562640266665836,-3.309579095092488,26.690420904907512
2018-04-11,33.559998,101.35,0.3643643870714454,-3.3683326296909897,26.63166737030901
2018-04-12,33.130005,101.79,0.3631671493488604,-3.8367791322205065,26.163220867779494
2018-04-13,33.020005,101.22,0.36193376443863506,-3.6149306364786398,26.38506936352136
2018-04-16,33.529999,101.98,0.36076489219384844,-3.2608047059286704,26.73919529407133
2018-04-17,33.270005,103.88,0.3595945259744935,-4.084674358230387,25.915325641769613
2018-04-18,33.270005,104.37,0.35820387172844925,-4.11573309229825,25.88426690770175
2018-04-19,33.479996,104.04,0.3567764834899566,-3.639029342295089,26.36097065770491
2018-04-20,33.210007,102.98,0.3555224951211911,-3.4016995475802645,26.598300452419736
2018-04-23,33.869996,103.2,0.3542200843335709,-2.685516703224515,27.314483296775485
2018-04-24,33.350007,101.57,0.3531376667539053,-2.5181858121941616,27.48181418780584
2018-04-25,34.259995,101.99,0.3520112478046656,-1.6416321635978406,28.35836783640216
2018-04-26,33.330002,103.64,0.35112194309276734,-3.060276182134409,26.93972381786559
2018-04-27,31.809998,104.11,0.34989209322633963,-4.617267825794215,25.382732174205785
2018-04-30,31.39,103.7,0.34833295573933876,-4.732127510169427,25.267872489830573
2018-05-01,32.059998,103.84,0.34677466945568264,-3.949083676278086,26.050916323721914
2018-05-02,31.300004,103.13,0.3453920575956993,-4.3202788998444674,25.679721100155533
2018-05-03,31.009995,102.67,0.34406469326094047,-4.3151270571007565,25.684872942899243
2018-05-04,31.960007,104.02,0.34277212236680055,-3.695149168594593,26.304850831405407
2018-05-07,32.39,104.37,0.34145474056114483,-3.2476312723666894,26.75236872763331
2018-05-08,30.589997,103.93,0.34030146131142225,-4.777533874096118,25.222466125903882
2018-05-09,30.729996,104.29,0.33885727315458114,-4.609429017291269,25.39057098270873
2018-05-10,31.559998,104.67,0.33748515578358335,-3.764573255867667,26.235426744132333
2018-05-11,31.899994,104.89,0.3361846724862668,-3.362416297084529,26.63758370291547
2018-05-14,32.14,105.09,0.3349293719355027,-3.0577276967019813,26.94227230329802
2018-05-15,32.009995,104.48,0.33363950617683247,-2.8486606053554553,27.151339394644545
2018-05-16,32.550004,105.35,0.33238766158270494,-2.4670361477379643,27.532963852262036
2018-05-17,32.410004,105.0,0.3312107541254553,-2.36712518317281,27.63287481682719
2018-05-18,32.720002,104.87,0.33009957583300364,-1.8975405176070907,28.10245948239291
2018-05-21,32.339997,105.45,0.3290870726652885,-2.362234812554682,27.637765187445318
2018-05-22,32.509995,104.98,0.32793293158326864,-1.916404157611538,28.083595842388462
2018-05-23,31.880005,105.74,0.3268612203233154,-2.682300436987365,27.317699563012635
2018-05-24,31.630005,105.97,0.32601408330070214,-2.9177074073754063,27.082292592624594
2018-05-25,31.75,106.13,0.3251632322179014,-2.7595738352858703,27.24042616471413
2018-05-29,31.509995,105.31,0.32421731013626076,-2.633329930449623,27.366670069550377
2018-05-30,31.479996,106.27,0.323293379109202,-2.8763913979348956,27.123608602065104
2018-05-31,31.179993,105.76,0.32232215077079707,-2.908797665519497,27.091202334480503
2018-06-01,31.259995,106.54,0.3213513423859576,-2.9767770177999218,27.02322298220008
2018-06-04,31.289994,107.73,0.3204377573315681,-3.2307655973298353,26.769234402670165
2018-06-05,31.080002,108.36,0.3193543680414091,-3.5252373209670864,26.474762679032914
2018-06-06,32.270005,109.37,0.3182360969760881,-2.535476926274761,27.46452307372524
2018-06-07,32.0,109.69,0.3173059038038911,-2.805284588248817,27.194715411751183
2018-06-08,32.080002,109.92,0.31636498717745287,-2.694837390545622,27.305162609454378
2018-06-11,32.0,110.36,0.31548761527223895,-2.817213221444291,27.18278677855571
2018-06-12,32.380005,110.89,0.3145475586099753,-2.500173774260162,27.499826225739838
2018-06-13,32.320008,111.06,0.31367720601027627,-2.5169824995012817,27.48301750049872
2018-06-14,33.820008,112.22,0.3128153062505197,-1.2841256674333152,28.715874332566685
2018-06-15,33.880005,112.11,0.3122936437165239,-1.1312353970594984,28.8687646029405
2018-06-18,32.580002,111.92,0.31179999348629267,-2.3166532709858743,27.683346729014126
2018-06-19,32.809998,111.78,0.31119302486162215,-1.9751583190321256,28.024841680967874
2018-06-20,33.39,112.31,0.3105555492981033,-1.4884937416699842,28.511506258330016
2018-06-21,32.789994,111.51,0.310067712857677,-1.7856566607595639,28.214343339240436
2018-06-22,33.809998,111.32,0.30951868944563654,-0.6456225090882555,29.354377490911745
2018-06-25,33.119996,108.9,0.30905676554255973,-0.5362857675847579,29.463714232415242
2018-06-26,32.779999,109.68,0.3085348201071135,-1.0601000693482163,28.939899930651784
2018-06-27,32.289994,108.26,0.3078987053314678,-1.0431198391847047,28.956880160815295
2018-06-28,32.630005,109.11,0.3073186021865933,-0.9015276845792002,29.0984723154208
2018-06-29,32.809998,109.3,0.306703406163548,-0.7126842936757996,29.2873157063242
2018-07-02,33.169999,109.45,0.306123353178113,-0.3352020053444704,29.66479799465553
2018-07-03,33.089997,108.9,0.3055784271257031,-0.18749371398907044,29.81250628601093
2018-07-05,33.119996,109.44,0.3050662468242921,-0.266454052450527,29.733545947549473
2018-07-06,33.580002,110.3,0.30459798394814286,-0.017155629480157586,29.982844370519842
2018-07-09,33.559998,111.62,0.30419575110434194,-0.3943317382666507,29.60566826173335
2018-07-10,33.339997,111.86,0.3038092723310255,-0.6441082029485159,29.355891797051484
2018-07-11,33.770005,111.6,0.3033699251626507,-0.08607864815181898,29.91392135184818
2018-07-12,34.550004,112.34,0.30297209390954355,0.5141189702018778,30.514118970201878
2018-07-13,34.699997,112.59,0.30278535291053965,0.6093941158023455,30.609394115802345
2018-07-16,34.970002,112.87,0.3026329451337452,0.8118214827541763,30.811821482754176
2018-07-17,34.270005,112.98,0.3024660864684217,0.09738655079770808,30.097386550797708
2018-07-18,34.039994,112.91,0.30217694124462546,-0.07880443593065678,29.921195564069343
2018-07-19,34.910004,112.65,0.3017674288904306,0.9159031354929894,30.91590313549299
2018-07-20,34.300004,112.15,0.30152341553252293,0.4841529480275497,30.48415294802755
2018-07-23,34.169999,112.03,0.30109177348274935,0.4386876167275844,30.438687616727584
2018-07-24,33.39,111.7,0.3008490508534034,-0.2148389803251618,29.785161019674838
2018-07-25,33.419999,112.52,0.3007430756039485,-0.4196118669562807,29.58038813304372
2018-07-26,34.75,111.93,0.30064671161315853,1.098613569139161,31.09861356913916
2018-07-27,35.080002,111.64,0.3006969222850087,1.5101975961016265,31.510197596101627
2018-07-30,35.460007,110.75,0.3008918582504697,2.1362336987604778,32.13623369876048
2018-07-31,35.779999,111.27,0.3012064812187124,2.264753834793865,32.264753834793865
2018-08-01,35.399994,110.72,0.30146741258376536,2.0215220787254964,32.021522078725496
2018-08-02,34.64,111.48,0.3016449118966474,1.012625221761752,31.012625221761752
2018-08-03,35.410004,111.86,0.3019120636864069,1.6381205560385297,31.63812055603853
2018-08-06,35.320008,112.61,0.30227620813359685,1.280684202075662,31.280684202075662
2018-08-07,35.399994,113.13,0.30248757197441245,1.1795749825347173,31.179574982534717
2018-08-08,35.050004,113.25,0.3026470997711194,0.7752199509207287,30.77521995092073
2018-08-09,35.490006,113.67,0.30271964772591214,1.0798636429955693,31.07986364299557
2018-08-10,35.080002,112.72,0.3028335895337568,0.9445997877549388,30.94459978775494
2018-08-13,35.039994,112.15,0.3028862381357824,1.0713023930720027,31.071302393072003
2018-08-14,35.39,113.24,0.3029634887809863,1.0824145304411132,31.082414530441113
2018-08-15,34.970002,111.86,0.30299508496739336,1.0769717955473794,31.07697179554738
2018-08-16,35.660004,112.41,0.30310337330373227,1.5881538069274583,31.58815380692746
2018-08-17,35.600007,112.51,0.3032476537556682,1.4816134759497643,31.481613475949764
2018-08-20,35.429993,113.31,0.3035005662495371,1.0403438382649526,31.040343838264953
2018-08-21,35.740006,114.21,0.30373660638613914,1.0502481846390523,31.050248184639052
2018-08-22,35.479996,114.33,0.30396833528068223,0.7272962273596022,30.727296227359602
2018-08-23,35.309998,114.22,0.30415149438886724,0.5698143109035811,30.56981431090358
2018-08-24,36.5,114.89,0.30435933843094765,1.5321556076684217,31.53215560766842
2018-08-27,36.429993,115.63,0.30473847736220194,1.1930828626085912,31.19308286260859
2018-08-28,36.350007,115.86,0.305094910295014,1.0017106932196782,31.001710693219678
2018-08-29,36.75,117.16,0.3054765063599865,0.9603725148639768,30.960372514863977
2018-08-30,36.679993,116.49,0.30591765556544914,1.0436453031808313,31.04364530318083
2018-08-31,36.990006,116.95,0.30625160681276553,1.173880583247069,31.17388058324707
2018-09-04,36.380005,117.17,0.3066649326133371,0.4480748456952881,30.448074845695288
2018-09-05,36.279999,115.91,0.3069709776843669,0.6989929766050338,30.698992976605034
2018-09-06,35.919999,115.59,0.3073513218572334,0.39325970652238595,30.393259706522386
2018-09-07,36.169999,115.58,0.3076599821230397,0.6106582662190689,30.61065826621907
2018-09-10,36.360001,116.01,0.3080230882655723,0.6262425303109538,30.626242530310954
2018-09-11,36.300004,116.94,0.30822869732028096,0.2557401353663451,30.255740135366345
2018-09-12,36.089997,117.16,0.30836736691398753,-0.03832370764278181,29.961676292357218
2018-09-13,37.039994,117.36,0.30864494624598493,0.8174231085712123,30.817423108571212
2018-09-14,36.960007,116.92,0.3090176887218156,0.8296588346453149,30.829658834645315
2018-09-17,36.960007,115.47,0.3093375213933958,1.240803404704586,31.240803404704586
2018-09-18,37.740006,116.94,0.30977252612512873,1.515206794927451,31.51520679492745
2018-09-19,37.320008,116.99,0.3101011250244112,1.0412773833941387,31.04127738339414
2018-09-20,37.809998,117.79,0.3103514762919566,1.2536976075704303,31.25369760757043
2018-09-21,37.899994,116.92,0.3107220719980218,1.570369341991288,31.570369341991288
2018-09-24,35.630005,116.16,0.31114842094251793,-0.5129955766828829,29.487004423317117
2018-09-25,35.399994,116.65,0.3112573241545815,-0.9081728626319361,29.091827137368064
2018-09-26,35.369996,116.92,0.3112912780912252,-1.0261802344260502,28.97381976557395
2018-09-27,35.220002,117.32,0.3112637936709754,-1.2974662734788325,28.702533726521168
2018-09-28,35.410004,117.22,0.31118125749266873,-1.0666630032906284,28.93333699670937
2018-10-01,35.520005,116.86,0.31115230518684334,-0.841253384134518,29.158746615865482
2018-10-02,35.699997,115.28,0.31113101383370667,-0.16718627474970305,29.832813725250297
2018-10-03,35.190003,114.89,0.31127277319667446,-0.5721259125659302,29.42787408743407
2018-10-04,35.210007,113.09,0.31139982801435817,-0.006199550143769272,29.99380044985623
2018-10-05,34.559998,112.24,0.3115385566828953,-0.40708960208817047,29.59291039791183
2018-10-08,35.179993,112.53,0.31154449664632555,0.1218907923889887,30.12189079238899
2018-10-09,35.440003,112.2,0.31161600790925104,0.4766869125820321,30.476686912582032
2018-10-10,34.279999,108.42,0.3117132111756267,0.4840526443385471,30.484052644338547
2018-10-11,33.669999,106.51,0.31191669982021764,0.44775130214861747,30.447751302148617
2018-10-12,34.619996,108.48,0.31214770266757597,0.7582132146213567,30.758213214621357
2018-10-15,35.089997,108.23,0.3122894700061361,1.2909076612358845,31.290907661235885
2018-10-16,36.0,110.4,0.31257232928585466,1.4920148468416414,31.49201484684164
2018-10-17,36.399994,109.49,0.31290508424105606,2.1400163264467693,32.14001632644677
2018-10-18,35.940003,107.39,0.3134291976657628,2.2808414626737274,32.28084146267373
2018-10-19,35.979996,106.34,0.314010625137833,2.588106122842838,32.58810612284284
