date,JCI,XHB,beta,value,price
2013-10-30,45.05,30.985,1.3980190068137173,1.7323810738769652,31.732381073876965
2013-10-31,46.15,30.515,1.3997965288724208,3.435208921458077,33.43520892145808
2013-11-01,45.94,30.34,1.4023805761575494,3.3917733193799506,33.39177331937995
2013-11-04,46.55,30.72,1.4045853160471096,3.401139091032796,33.401139091032796
2013-11-05,46.36,30.47,1.4065516743147592,3.502370483629285,33.502370483629285
2013-11-06,46.62,30.48,1.408702865952723,3.682736645760997,33.682736645761
2013-11-07,46.02,30.17,1.4107789960107247,3.4567976903564386,33.45679769035644
2013-11-08,47.66,30.2,1.4121651589286373,5.01261220035515,35.01261220035515
2013-11-11,47.5,30.18,1.4150865828970771,4.792686928166212,34.79268692816621
2013-11-12,48.0,30.33,1.418016047457074,4.991573280626952,34.99157328062695
2013-11-13,48.53,30.73,1.4208037032569276,4.868702198914612,34.86870219891461
2013-11-14,49.07,31.23,1.4239782001102848,4.599160810555809,34.59916081055581
2013-11-15,49.45,31.39,1.4269774925552374,4.6571765086911014,34.6571765086911
2013-11-18,49.26,31.12,1.4300477555600826,4.756913846970228,34.75691384697023
2013-11-19,48.37,31.06,1.432727429147774,3.8694860506701403,33.86948605067014
2013-11-20,48.22,30.95,1.4350595878715036,3.8049057553769643,33.804905755376964
2013-11-21,50.35,31.609,1.4377004771579256,4.905725617515131,34.90572561751513
2013-11-22,50.68,31.38,1.4408307593718541,5.466730770911219,35.46673077091122
2013-11-25,50.38,31.37,1.4443584349376573,5.070475896005696,35.070475896005696
2013-11-26,50.17,32.02,1.447587192712344,3.818258089350742,33.81825808935074
2013-11-27,50.46,32.03,1.4501031961806388,4.0131946263341405,34.01319462633414
2013-11-29,50.51,31.94,1.4525188113727143,4.116549164755497,34.1165491647555
2013-12-02,50.01,31.34,1.454979074547975,4.410955803666461,34.41095580366646
2013-12-03,49.88,31.13,1.4580414347326716,4.491170136771942,34.49117013677194
2013-12-04,49.9,30.98,1.461623552656973,4.618902338686972,34.61890233868697
2013-12-05,49.93,30.87,1.4648920438659268,4.708782605858836,34.708782605858836
2013-12-06,50.41,31.3,1.4683031379209888,4.45211178307305,34.45211178307305
2013-12-09,50.91,31.42,1.471788023113947,4.6664203137597795,34.66642031375978
2013-12-10,51.45,31.25,1.475616318457323,5.336990048208662,35.33699004820866
2013-12-11,50.16,30.78,1.4797545382047634,4.613155314057373,34.61315531405737
2013-12-12,49.99,30.79,1.483749119290538,4.305364617044333,34.30536461704433
2013-12-13,50.0,30.79,1.4883427140366745,4.17392783481079,34.17392783481079
2013-12-16,50.95,31.02,1.4926598069377333,4.647692788791517,34.64769278879152
2013-12-17,51.32,31.08,1.4969565995999017,4.794588884435058,34.79458888443506
2013-12-18,51.34,32.02,1.501200003512767,3.2715758875211947,33.271575887521195
2013-12-19,50.16,31.76,1.5048012805237452,2.367511330565847,32.36751133056585
2013-12-20,50.31,32.14,1.5080000387612609,1.842878754213075,31.842878754213075
2013-12-23,50.77,32.87,1.5109871409227957,1.1038526778677138,31.103852677867714
2013-12-24,51.03,32.88,1.5136596432471237,1.2608709300345708,31.26087093003457
2013-12-26,51.06,32.96,1.5169671650180225,1.0607622410059747,31.060762241005975
2013-12-27,50.66,32.97,1.5204193714832905,0.5317733221959102,30.53177332219591
2013-12-30,50.89,33.13,1.5236569612051465,0.4112448752734963,30.411244875273496
2013-12-31,51.3,33.3,1.5266941255971715,0.461085617614188,30.461085617614188
2014-01-02,50.78,33.1,1.529611203947236,0.1498691493464861,30.149869149346486
2014-01-03,50.52,33.15,1.532231235009486,-0.27346544056445765,29.726534559435542
2014-01-06,50.31,32.53,1.534476000746682,0.39349569571043475,30.393495695710435
2014-01-07,50.61,32.54,1.5369201727064414,0.5986175801323981,30.598617580132398
2014-01-08,51.19,32.81,1.5393131414575802,0.6851358287767866,30.685135828776787
2014-01-09,51.26,32.43,1.541960359834856,1.2542255305556225,31.254225530555622
2014-01-10,51.59,32.82,1.544652466638315,0.8945060449305018,30.894506044930502
2014-01-13,51.19,32.08,1.5469545344538602,1.5636985347201673,31.563698534720167
2014-01-14,51.92,32.3,1.54963600680275,1.8667569802711839,31.866756980271184
2014-01-15,51.39,32.24,1.5524934635574799,1.3376107349068462,31.337610734906846
2014-01-16,51.29,32.26,1.5548625628174022,1.1301337235106104,31.13013372351061
2014-01-17,51.06,31.84,1.5570528954384784,1.4834358092388484,31.48343580923885
2014-01-21,51.55,31.83,1.559922620312189,1.8976629954630226,31.897662995463023
2014-01-22,51.56,32.17,1.5634086537893366,1.2651436075970395,31.26514360759704
2014-01-23,49.3,32.2,1.5671463265355194,-1.162111714443732,28.837888285556268
2014-01-24,48.21,31.2,1.5695553462258482,-0.7601268022464609,29.23987319775354
2014-01-27,47.24,31.05,1.5722021195142852,-1.5768758109185583,28.42312418908144
2014-01-28,47.33,31.62,1.5736097755657608,-2.427541103389359,27.57245889661064
2014-01-29,46.31,31.29,1.5742451265570858,-2.9481300099712087,27.05186999002879
2014-01-30,46.92,31.27,1.573668716638709,-2.2886207692924287,27.71137923070757
2014-01-31,46.12,31.57,1.5733893961224434,-3.5519032355855416,26.44809676441446
2014-02-03,44.05,30.58,1.5724372308727874,-4.035130520089837,25.964869479910163
2014-02-04,44.75,30.96,1.5711730932213177,-3.8935189661319995,26.106481033868
2014-02-05,44.63,30.87,1.5698140471524884,-3.830159635597319,26.16984036440268
2014-02-06,45.74,31.73,1.5685237093387998,-4.029257297320115,25.970742702679885
2014-02-07,46.67,31.99,1.5662604503758926,-3.4346718075248006,26.5653281924752
2014-02-10,46.43,31.8,1.5643287843356186,-3.31565534187267,26.68434465812733
2014-02-11,47.26,31.93,1.5623106551859567,-2.624579220087597,27.375420779912403
2014-02-12,48.32,32.17,1.560665206735013,-1.8865997006653714,28.11340029933463
2014-02-13,48.95,32.32,1.5594954270517456,-1.4528922023124125,28.547107797687588
2014-02-14,49.0,32.54,1.558465670260956,-1.7124729102915097,28.28752708970849
2014-02-18,49.27,32.47,1.5571610443852817,-1.2910191111900886,28.70898088880991
2014-02-19,49.3,32.3,1.5564708756015124,-0.9740092819288506,29.02599071807115
2014-02-20,49.86,32.59,1.5559314271730431,-0.8478052115694794,29.15219478843052
2014-02-21,49.72,32.83,1.554874548906746,-1.3265314406084698,28.67346855939153
2014-02-24,49.72,32.9,1.5531944642067912,-1.3800978724034323,28.619902127596568
2014-02-25,49.72,33.09,1.5516057381844819,-1.6226338765245103,28.37736612347549
2014-02-26,49.9,33.97,1.5504761279748784,-2.7696740673066174,27.230325932693383
2014-02-27,49.67,34.21,1.5485299503205343,-3.3052096004654814,26.69479039953452
2014-02-28,49.4,34.03,1.5461511903849594,-3.215525008800171,26.78447499119983
2014-03-03,48.61,33.69,1.5435930054914473,-3.393648355006853,26.606351644993147
2014-03-04,49.26,34.0,1.5408299460420767,-3.12821816543061,26.87178183456939
2014-03-05,48.84,33.94,1.5380402571459868,-3.3610863275347853,26.638913672465215
2014-03-06,48.81,33.84,1.534998207374326,-3.134339337547196,26.865660662452804
2014-03-07,48.98,33.66,1.5321185487023588,-2.59111034932139,27.40888965067861
2014-03-10,48.59,33.33,1.5293381249819429,-2.382839705648152,27.617160294351848
2014-03-11,47.22,33.21,1.5262538144820288,-3.466889178948179,26.53311082105182
2014-03-12,46.88,33.17,1.5228700481265358,-3.633599496357192,26.366400503642808
2014-03-13,45.56,32.61,1.5194480780426027,-3.989201824969271,26.01079817503073
2014-03-14,45.81,32.67,1.5158249838728723,-3.7120022231267384,26.28799777687326
2014-03-17,46.58,33.01,1.5119862857961914,-3.330667294132276,26.669332705867724
2014-03-18,46.94,33.3,1.5081347291626372,-3.2808864811158216,26.71911351888418
2014-03-19,46.58,33.26,1.5048790164819779,-3.4722760881905828,26.527723911809417
2014-03-20,46.98,32.88,1.501884355829624,-2.4019576196780434,27.598042380321957
2014-03-21,47.01,32.44,1.499615367082385,-1.6375225081525713,28.36247749184743
2014-03-24,46.17,32.2,1.4980181339264984,-2.066183912433253,27.933816087566747
2014-03-25,45.77,32.3,1.4960550289702348,-2.552577435738577,27.447422564261423
2014-03-26,45.63,31.73,1.4938510432966918,-1.7698936038040287,28.23010639619597
2014-03-27,45.68,31.68,1.4922357330374179,-1.5940280226253947,28.405971977374605
2014-03-28,46.55,32.24,1.4906804903989606,-1.5095390104624968,28.490460989537503
2014-03-31,47.32,32.55,1.489039140562669,-1.1482240253148746,28.851775974685125
2014-04-01,48.21,32.88,1.487668107338251,-0.704527369281692,29.295472630718308
2014-04-02,49.11,33.02,1.4866714471746574,0.020108814292811417,30.02010881429281
2014-04-03,48.48,32.94,1.485680783641173,-0.45832501314023943,29.54167498685976
2014-04-04,47.63,32.66,1.4842783467235747,-0.8465308039919464,29.153469196008054
2014-04-07,46.18,31.77,1.4825513539334878,-0.9206565144669057,29.079343485533094
2014-04-08,46.5,31.89,1.480459270943905,-0.7118461504011364,29.288153849598864
2014-04-09,47.51,32.14,1.4785423363174814,-0.010350689243857403,29.989649310756143
2014-04-10,46.32,31.58,1.4766303166660806,-0.3119854003148248,29.688014599685175
2014-04-11,45.64,31.25,1.4743146972450083,-0.43233428890651027,29.56766571109349
2014-04-14,46.11,31.23,1.4721301533259727,0.13537531162987193,30.135375311629872
2014-04-15,45.96,31.18,1.4702536117927771,0.11749238430120812,30.117492384301208
2014-04-16,46.73,31.53,1.4681658149622927,0.4387318542389096,30.43873185423891
2014-04-17,46.83,31.43,1.4659509118308653,0.7551628411559008,30.7551628411559
2014-04-21,47.38,31.5,1.4640791957954007,1.2615053324448837,31.261505332444884
2014-04-22,48.25,31.81,1.4636069527467883,1.6926628331246647,31.692662833124665
2014-04-23,46.46,31.38,1.4632006415990244,0.5447638666226169,30.544763866622617
2014-04-24,45.77,31.71,1.462580738974391,-0.6084352328779374,29.391564767122063
2014-04-25,44.49,31.01,1.4617304304641612,-0.838260648693641,29.16173935130636
2014-04-28,43.64,30.99,1.4610329786596006,-1.6374120086610162,28.362587991338984
2014-04-29,44.14,30.96,1.4596138268156025,-1.0496440782110525,28.950355921788947
2014-04-30,45.14,31.0,1.4590770862979063,-0.09138967523509223,29.908610324764908
2014-05-01,45.18,31.3,1.4593083846077073,-0.496352438221237,29.503647561778763
2014-05-02,45.21,31.76,1.4592731594383694,-1.1365155437626129,28.863484456237387
2014-05-05,45.05,31.35,1.4589049151114672,-0.6866690887445017,29.3133309112555
2014-05-06,44.16,30.725,1.4588407293717771,-0.6628814099478575,29.337118590052143
2014-05-07,44.44,30.71,1.458516055340269,-0.35102805949966154,29.64897194050034
2014-05-08,44.86,30.69,1.4583195795948622,0.1041721022336759,30.104172102233676
2014-05-09,44.5,30.97,1.4580164505675166,-0.6547694740759908,29.34523052592401
2014-05-12,45.32,31.65,1.4569662995058565,-0.7929833793603578,29.207016620639642
2014-05-13,45.08,31.48,1.455605331775599,-0.7424558442958613,29.25754415570414
2014-05-14,45.31,30.8,1.4543815943119793,0.5150468951910412,30.51504689519104
2014-05-15,44.63,30.55,1.453571818406976,0.22338094766688954,30.22338094766689
2014-05-16,44.78,30.87,1.4524640383842105,-0.057564864920578884,29.94243513507942
2014-05-19,46.69,30.87,1.4511137642237446,1.8941180984130028,31.894118098413003
2014-05-20,46.68,30.59,1.450955785082843,2.2952625343158317,32.29526253431583
2014-05-21,47.61,30.7,1.4510357153762945,3.063203537947757,33.06320353794776
2014-05-22,47.78,31.28,1.4516442073019544,2.3725691955948633,32.37256919559486
2014-05-23,48.24,31.78,1.4525243415170692,2.078776426587538,32.07877642658754
2014-05-27,48.86,31.85,1.4536105038795974,2.5625054514348165,32.56250545143482
2014-05-28,48.56,31.62,1.4549779544865489,2.553597079135322,32.55359707913532
2014-05-29,48.42,31.63,1.4565220018161753,2.350209082554379,32.35020908255438
2014-05-30,48.36,31.5,1.4578855192569786,2.4366061434051716,32.43660614340517
2014-06-02,48.65,31.51,1.4595032405258919,2.6610528910291436,32.66105289102914
2014-06-03,48.75,31.56,1.4612067988187396,2.6343134292805814,32.63431342928058
2014-06-04,49.04,31.64,1.462692246332672,2.7604173260342577,32.76041732603426
2014-06-05,49.82,31.91,1.4642252014394923,3.0965738220657997,33.0965738220658
2014-06-06,50.31,32.41,1.4666346448782637,2.7763711594954827,32.77637115949548
2014-06-09,50.05,32.77,1.469097448106266,1.9076766255576558,31.907676625557656
2014-06-10,49.95,32.54,1.4714011706774068,2.0706059061571835,32.07060590615718
2014-06-11,49.74,32.12,1.4737412514712873,2.403431002742259,32.40343100274226
2014-06-12,49.42,31.92,1.4761538289200358,2.3011697808724563,32.301169780872456
2014-06-13,49.64,31.78,1.4785994802657243,2.6501085171552816,32.65010851715528
2014-06-16,49.82,32.06,1.4814382285064203,2.325090394084164,32.325090394084164
2014-06-17,49.84,32.2,1.48362640114059,2.0672298832730007,32.067229883273
2014-06-18,50.27,32.3,1.4853395564003302,2.293532328269343,32.29353232826934
2014-06-19,49.93,32.33,1.487462311406349,1.840343472232739,31.84034347223274
2014-06-20,50.61,32.15,1.48967684354172,2.716889480133702,32.7168894801337
2014-06-23,50.29,32.21,1.4919956243418073,2.232820939950386,32.232820939950386
2014-06-24,49.81,32.21,1.4940281699533198,1.6873526458035712,31.68735264580357
2014-06-25,50.06,32.46,1.4957999157642676,1.506334734291876,31.506334734291876
2014-06-26,50.03,32.35,1.4973544817396507,1.5905825157222964,31.590582515722296
2014-06-27,50.07,32.52,1.4987710783244126,1.329964532890095,31.329964532890095
2014-06-30,49.93,32.75,1.4997001819640219,0.8148190406782803,30.81481904067828
2014-07-01,50.98,33.02,1.5006497257943332,1.4285460542711093,31.42854605427111
2014-07-02,50.92,32.71,1.5021865587135184,1.783477664480813,31.783477664480813
2014-07-03,51.43,33.0,1.5039734604802837,1.79887580415064,31.79887580415064
2014-07-07,50.95,32.46,1.5057344889918411,2.0738584873248413,32.07385848732484
2014-07-08,50.43,32.27,1.5073248472071936,1.7886271806238554,31.788627180623855
2014-07-09,50.73,32.03,1.5089546106905796,2.39818381958073,32.39818381958073
2014-07-10,50.41,31.5,1.5110137571593854,2.81306664947936,32.81306664947936
2014-07-11,50.73,31.37,1.5130417366442275,3.2658807214705803,33.26588072147058
2014-07-14,51.41,31.37,1.51536900941956,3.8728741745083965,33.8728741745084
2014-07-15,50.93,31.11,1.5179321121216176,3.7071319918964747,33.707131991896475
2014-07-16,50.39,31.35,1.5203029714452494,2.728501845191431,32.72850184519143
2014-07-17,49.88,30.73,1.5219881919183949,3.1093028623477252,33.109302862347725
2014-07-18,49.16,30.95,1.5236618624498097,2.002665357178387,32.00266535717839
2014-07-21,49.65,30.99,1.525396828146804,2.3779522957305446,32.377952295730545
2014-07-22,49.23,31.4,1.5279931321629474,1.2510156500834526,31.251015650083453
2014-07-23,48.91,31.58,1.5301370870678348,0.5882707903977789,30.58827079039778
2014-07-24,48.61,31.06,1.532390870782217,1.0139395535043434,31.013939553504343
2014-07-25,48.59,30.75,1.5346122204488912,1.4006742211965957,31.400674221196596
2014-07-28,48.65,30.27,1.5365807092860355,2.1377019299117066,32.13770192991171
2014-07-29,48.44,30.15,1.5391741407093888,2.0338996576119257,32.033899657611926
2014-07-30,48.21,30.02,1.5421394621145228,1.9149733473220252,31.914973347322025
2014-07-31,47.24,29.46,1.5448220099722263,1.7295435862182131,31.729543586218213
2014-08-01,46.67,29.51,1.5473688194851933,1.0071461369919419,31.007146136991942
2014-08-04,47.76,29.765,1.5494473237049873,1.6407004099210525,31.640700409921052
2014-08-05,47.45,29.66,1.5516477998114255,1.4281262575931208,31.42812625759312
2014-08-06,47.54,29.71,1.5542027029472665,1.3646376954367128,31.364637695436713
2014-08-07,47.56,29.59,1.5569407750193907,1.490122467176235,31.490122467176235
2014-08-08,48.28,30.34,1.55976564401184,0.9567103606807805,30.95671036068078
2014-08-11,48.24,30.42,1.561670143065054,0.7339942479610571,30.733994247961057
2014-08-12,47.97,30.17,1.5636297414092146,0.7952907016839887,30.79529070168399
2014-08-13,47.59,30.32,1.565848778763669,0.11346502788556023,30.11346502788556
2014-08-14,47.66,30.8,1.5667642664750294,-0.5963394074309107,29.40366059256909
2014-08-15,47.33,30.58,1.567097780772381,-0.59185013601941,29.40814986398059
2014-08-18,48.14,31.14,1.5670513958805998,-0.6579804677218775,29.342019532278123
2014-08-19,48.62,31.77,1.5673584838238914,-1.17497903108503,28.82502096891497
2014-08-20,48.81,31.77,1.5675706745994538,-0.9917203320246415,29.00827966797536
2014-08-21,48.62,31.74,1.5676125053163659,-1.1360209187414512,28.86397908125855
2014-08-22,48.45,31.85,1.5675419154051498,-1.4762100056540177,28.523789994345982
2014-08-25,48.89,31.68,1.567368590343316,-0.764236942076252,29.235763057923748
2014-08-26,48.65,31.77,1.5674978453334363,-1.14940654624327,28.85059345375673
2014-08-27,48.49,31.79,1.5672764721001327,-1.333719048063216,28.666280951936784
2014-08-28,48.5,31.5,1.5669414990407664,-0.858657219784142,29.141342780215858
2014-08-29,48.81,31.55,1.5667726397757313,-0.6216767849243254,29.378323215075675
2014-09-02,48.71,31.55,1.5665366076953824,-0.7142299727893118,29.28577002721069
2014-09-03,48.3,31.18,1.5664087855121487,-0.5406259322687959,29.459374067731204
2014-09-04,48.1,31.36,1.5668333558193381,-1.0358940384944404,28.96410596150556
2014-09-05,47.95,31.47,1.5668534091350752,-1.3588767854808097,28.64112321451919
2014-09-08,47.73,31.41,1.5664488220847035,-1.4721575016805417,28.52784249831946
2014-09-09,47.05,31.24,1.5659797372737407,-1.8712069924316594,28.12879300756834
2014-09-10,46.97,31.34,1.5650573184699932,-2.0788963608495905,27.92110363915041
2014-09-11,46.97,31.34,1.5641456851667725,-2.0503257731266515,27.94967422687335
2014-09-12,46.58,31.0,1.5633420507913656,-1.8836035745323372,28.116396425467663
2014-09-15,46.02,30.94,1.5624734168178913,-2.3229275163455583,27.67707248365444
2014-09-16,46.01,31.1,1.5615716034174802,-2.5548768662836423,27.445123133716358
2014-09-17,46.37,31.49,1.5599950135047846,-2.7542429752656687,27.24575702473433
2014-09-18,46.54,31.18,1.558492089570636,-2.053783352812431,27.94621664718757
2014-09-19,46.5,30.84,1.5576124684508847,-1.5367685270252878,28.463231472974712
2014-09-22,45.7,30.27,1.5570793750266,-1.4327926820551795,28.56720731794482
2014-09-23,45.3,30.15,1.556525169651124,-1.6292338649813871,28.370766135018613
2014-09-24,45.32,30.33,1.5559872299212243,-1.8730926835107269,28.126907316489273
2014-09-25,44.65,30.02,1.5555886707946207,-2.048771897254511,27.95122810274549
2014-09-26,45.02,30.11,1.5547453026125964,-1.7933810616652721,28.206618938334728
2014-09-29,44.39,29.96,1.553772480801121,-2.1610235248015854,27.838976475198415
2014-09-30,44.0,29.59,1.5525567649017418,-1.9401546734425352,28.059845326557465
2014-10-01,44.07,29.16,1.5512410000617582,-1.1641875618008726,28.835812438199127
2014-10-02,44.68,29.45,1.5504366577304463,-0.9803595701616388,29.01964042983836
2014-10-03,44.82,29.77,1.549328165242018,-1.3034994792548815,28.69650052074512
2014-10-06,44.72,29.78,1.547755438942754,-1.3721569717152136,28.627843028284786
2014-10-07,43.72,29.37,1.5458319202987676,-1.6810834991748038,28.318916500825196
2014-10-08,44.22,29.75,1.5433438303459135,-1.6944789527909307,28.30552104720907
2014-10-09,42.28,29.14,1.540847540329408,-2.6202973251989476,27.379702674801052
2014-10-10,41.27,28.61,1.538335460187675,-2.741777515969382,27.258222484030618
2014-10-13,40.24,28.02,1.5355183556006362,-2.7852243239298247,27.214775676070175
2014-10-14,40.34,28.29,1.5332252239896325,-3.0349415866666973,26.965058413333303
2014-10-15,39.9,28.74,1.530507909438921,-4.086797317274588,25.913202682725412
2014-10-16,40.69,28.89,1.527742939751998,-3.446493529435223,26.553506470564777
2014-10-17,40.92,29.36,1.5255761094098996,-3.87091457227465,26.12908542772535
2014-10-20,40.79,29.99,1.5228436630617321,-4.880081455221344,25.119918544778656
2014-10-21,41.99,30.49,1.5192286893168976,-4.331282737272204,25.668717262727796
2014-10-22,41.68,30.22,1.5153962478043332,-4.115274608646949,25.88472539135305
2014-10-23,42.76,30.69,1.5116608247274193,-3.6328707108845038,26.367129289115496
2014-10-24,43.57,30.76,1.5081235523341825,-2.8198804697994575,27.180119530200542
2014-10-27,43.74,30.76,1.5050750425844734,-2.5561083098984057,27.443891690101594
2014-10-28,44.4,31.1,1.5024681541349574,-2.326759593597181,27.67324040640282
2014-10-29,44.42,30.75,1.499548750466539,-1.691124076846073,28.308875923153927
2014-10-30,45.79,31.02,1.4970380117422242,-0.6481191242437916,29.35188087575621
2014-10-31,47.25,31.13,1.495051015363858,0.7090618917230955,30.709061891723096
2014-11-03,47.83,31.28,1.493690401958344,1.1073642267430017,31.107364226743
2014-11-04,47.69,31.03,1.492705680923443,1.371342720945563,31.371342720945563
2014-11-05,48.56,31.13,1.491928693157654,2.1162597820022313,32.11625978200223
2014-11-06,49.41,31.71,1.491512431844236,2.1141407862192665,32.11414078621927
2014-11-07,48.76,31.82,1.4914281940774035,1.3027548644570217,31.30275486445702
2014-11-10,49.17,31.93,1.4912213934636969,1.5553009067041614,31.55530090670416
2014-11-11,49.58,32.31,1.4911647393381975,1.4004672719828335,31.400467271982833
2014-11-12,49.54,32.3,1.491025759348064,1.3798679730575358,31.379867973057536
2014-11-13,49.41,32.2,1.4911116544007468,1.3962047282959489,31.39620472829595
2014-11-14,49.41,32.27,1.491099133643388,1.2922309573278596,31.29223095732786
2014-11-17,49.72,32.17,1.49111108221799,1.7509564850472543,31.750956485047254
2014-11-18,50.23,32.25,1.491567219388149,2.1269571747321905,32.12695717473219
2014-11-19,50.19,32.41,1.4918626591291049,1.838731217625714,31.838731217625714
2014-11-20,50.07,33.1,1.4922115212441087,0.6777986468200012,30.67779864682
2014-11-21,50.17,33.27,1.492017220555152,0.5305870721300892,30.53058707213009
2014-11-24,50.52,33.6,1.4914959401428114,0.4057364112015378,30.405736411201538
2014-11-25,50.27,33.5,1.4907646404327402,0.32938454550320984,30.32938454550321
2014-11-26,49.89,33.33,1.490031965968412,0.22723457427282767,30.227234574272828
2014-11-28,50.0,33.47,1.48916193747925,0.1577499525695032,30.157749952569503
2014-12-01,49.18,33.12,1.4884891337957367,-0.11876011131479203,29.881239888685208
2014-12-02,49.94,33.22,1.4878148295350864,0.5147913628444272,30.514791362844427
2014-12-03,50.34,33.35,1.487567760656981,0.729615182089681,30.72961518208968
2014-12-04,49.9,33.19,1.4876762052156507,0.5240267488925525,30.524026748892553
2014-12-05,49.6,33.26,1.4877892237502628,0.11613041806626256,30.116130418066263
2014-12-08,48.89,33.1,1.487670661177755,-0.35189888498369015,29.64810111501631
2014-12-09,48.17,33.19,1.487223871879001,-1.1909603076640352,28.809039692335965
2014-12-10,46.8,32.36,1.4865428698184031,-1.3045272673235289,28.69547273267647
2014-12-11,47.3,32.63,1.4859375960802583,-1.1861437600988367,28.813856239901163
2014-12-12,46.12,32.3,1.4855027788553357,-1.8617397570273369,28.138260242972663
2014-12-15,45.64,32.24,1.4843566736254576,-2.2156591576847546,27.784340842315245
2014-12-16,44.9,31.925,1.4827573898939206,-2.4370296723634155,27.562970327636584
2014-12-17,45.68,32.83,1.4810106909480143,-2.9415809838233073,27.058419016176693
2014-12-18,47.2,33.31,1.4790385831462491,-2.066775204601562,27.933224795398438
2014-12-19,48.22,33.28,1.4776362516272963,-0.9557344541564206,29.04426554584358
2014-12-22,48.5,33.42,1.4769519727420493,-0.8597349290392913,29.14026507096071
2014-12-23,48.73,33.61,1.4761909444359544,-0.8847776424924305,29.11522235750757
2014-12-24,48.5,33.61,1.4756109367800407,-1.095283585177171,28.90471641482283
2014-12-26,48.87,33.69,1.4748308514948887,-0.8170513868628007,29.1829486131372
2014-12-29,48.97,34.01,1.4738589843815955,-1.1559440588180578,28.844055941181942
2014-12-30,48.4,34.0,1.4725893372570487,-1.668037466739655,28.331962533260345
2014-12-31,48.34,34.12,1.4711763206451471,-1.8565360604124166,28.143463939587583
2015-01-02,48.0,33.81,1.4696964059186546,-1.6904354841097131,28.309564515890287
2015-01-05,46.31,33.45,1.4684993497061047,-2.8113032476692084,27.18869675233079
2015-01-06,45.78,33.16,1.4667156521418094,-2.8562910250223936,27.143708974977606
2015-01-07,46.38,34.07,1.4654009943294937,-3.546211876805849,26.45378812319415
2015-01-08,47.25,34.89,1.4637596072687709,-3.8205726976074175,26.179427302392583
2015-01-09,46.76,34.93,1.4619775128954824,-4.3068745254391985,25.6931254745608
2015-01-12,46.09,35.08,1.4600485817473992,-5.128504247698757,24.871495752301243
2015-01-13,45.91,34.55,1.458146925369364,-4.468976271511522,25.531023728488478
2015-01-14,45.22,34.46,1.456377135853935,-4.966756101526606,25.033243898473394
2015-01-15,44.95,33.04,1.454550313832598,-3.1083423690290317,26.89165763097097
2015-01-16,45.39,33.65,1.4542740646504735,-3.5463222754884285,26.45367772451157
2015-01-20,45.24,33.09,1.4535354790900725,-2.8574890030904996,27.1425109969095
2015-01-21,45.85,33.42,1.4531230814379643,-2.7133733816567656,27.286626618343234
2015-01-22,48.03,33.84,1.4525940672787998,-1.1257832367145895,28.87421676328541
2015-01-23,47.6,33.82,1.4525341766044533,-1.524705852762608,28.475294147237392
2015-01-26,47.4,34.35,1.4521871609593597,-2.4826289789540112,27.51737102104599
2015-01-27,46.48,34.4,1.4512473648223099,-3.442909349887458,26.557090650112542
2015-01-28,46.05,34.33,1.4495417854394104,-3.7127694941349603,26.28723050586504
2015-01-29,47.02,35.01,1.4472208083092166,-3.6472004989056686,26.35279950109433
2015-01-30,46.47,34.29,1.4442584658893374,-3.053622795345376,26.946377204654624
2015-02-02,47.44,34.55,1.4414314294065869,-2.3614558859975716,27.63854411400243
2015-02-03,48.49,35.1,1.4388273362897122,-2.0128395037688946,27.987160496231105
2015-02-04,48.11,35.64,1.4360170425065586,-3.069647394933753,26.930352605066247
2015-02-05,48.37,35.26,1.4325588619160894,-2.142025471161311,27.85797452883869
2015-02-06,48.63,35.45,1.4299384233790942,-2.0613171087888915,27.93868289121111
2015-02-09,48.19,35.41,1.4271996119343535,-2.347138258595457,27.652861741404543
2015-02-10,48.22,35.88,1.4243229990864552,-2.8847092072220164,27.115290792777984
2015-02-11,47.84,35.78,1.4211258130982012,-3.0078815926536393,26.99211840734636
2015-02-12,48.0,36.27,1.4178305285030286,-3.424713268804851,26.57528673119515
2015-02-13,48.5,36.36,1.4142995817632404,-2.9239327929114225,27.076067207088578
2015-02-17,48.85,36.53,1.4107844822250708,-2.6859571356818392,27.31404286431816
2015-02-18,49.81,36.46,1.4071600812191924,-1.495056561251758,28.504943438748242
2015-02-19,49.9,36.44,1.404236353040549,-1.2703727047976088,28.72962729520239
2015-02-20,50.58,36.61,1.4018670866618714,-0.7423540426911117,29.25764595730889
2015-02-23,50.23,36.59,1.399798867464632,-0.9886405605308894,29.01135943946911
2015-02-24,50.79,37.01,1.3976126068815773,-0.9356425806871727,29.064357419312827
2015-02-25,51.34,36.35,1.3954784646171798,0.6143578111655117,30.61435781116551
2015-02-26,50.96,36.29,1.3941995464588484,0.36449845900839506,30.364498459008395
2015-02-27,50.81,36.34,1.3928090110133124,0.1953205397762261,30.195320539776226
2015-03-02,51.9,36.4,1.3914863585220079,1.2498965497989118,31.249896549798912
2015-03-03,51.45,35.94,1.3903926194963765,1.4792892553002375,31.479289255300237
2015-03-04,50.7,35.93,1.3892829040462877,0.7830652576168831,30.783065257616883
2015-03-05,50.58,35.97,1.3879191854731692,0.6565468985301024,30.656546898530102
2015-03-06,49.86,35.31,1.3866554117386276,0.8971974115090546,30.897197411509055
2015-03-09,49.96,35.37,1.385719285532861,0.9471088707027064,30.947108870702706
2015-03-10,49.19,35.12,1.3851812384647644,0.5424349051174744,30.542434905117474
