date,NTRS,KBE,beta,value,price
2016-06-16,69.28,30.86,2.1912581796750525,1.657772575227881,31.65777257522788
2016-06-17,69.28,30.93,2.1929995361320183,1.4505243474366836,31.450524347436684
2016-06-20,69.49,31.17,2.1944515728558014,1.0889444740846557,31.088944474084656
2016-06-21,69.53,31.29,2.1957929737326496,0.8236378519054028,30.823637851905403
2016-06-22,69.39,31.27,2.1970202401300147,0.6891770911344395,30.68917709113444
2016-06-23,71.54,32.2,2.1981954345153745,0.758107008604938,30.758107008604938
2016-06-24,65.5,29.87,2.1994942403983675,-0.19889296069924,29.80110703930076
2016-06-27,61.67,28.19,2.2002098737056177,-0.35391633976136205,29.646083660238638
2016-06-28,63.57,29.12,2.2006544502074226,-0.5130575900401411,29.48694240995986
2016-06-29,65.27,29.89,2.2010198485646946,-0.5184832735987328,29.481516726401267
2016-06-30,66.26,30.48,2.201248796774123,-0.8340633256752739,29.165936674324726
2016-07-01,65.23,30.18,2.201309023116535,-1.2055063176570258,28.794493682342974
2016-07-05,63.55,29.27,2.2013798415425367,-0.8843879619500541,29.115612038049946
2016-07-06,63.47,29.5,2.2017264700470407,-1.4809308663876948,28.519069133612305
2016-07-07,63.52,29.79,2.2016582242982334,-2.067398501844373,27.932601498155627
2016-07-08,64.53,30.33,2.201338620837996,-2.2366003700164043,27.763399629983596
2016-07-11,65.03,30.71,2.200956003630628,-2.56135887149658,27.43864112850342
2016-07-12,66.29,31.37,2.2005232509842196,-2.7404143833749686,27.25958561662503
2016-07-13,65.87,31.36,2.2001007006771354,-3.1251579732349626,26.874842026765037
2016-07-14,66.78,31.86,2.1993600567258618,-3.2916114072859557,26.708388592714044
2016-07-15,67.02,31.89,2.197093559197622,-3.045313602812172,26.954686397187828
2016-07-18,67.42,31.78,2.1952430920447465,-2.3448254651820406,27.65517453481796
2016-07-19,67.11,31.9,2.193798101858435,-2.8721594492840836,27.127840550715916
2016-07-20,66.47,31.76,2.1920830725826703,-3.150558385225608,26.849441614774392
2016-07-21,66.73,31.555,2.190345140763636,-2.3863409167965273,27.613659083203473
2016-07-22,67.08,31.86,2.188977904643392,-2.660836041938481,27.33916395806152
2016-07-25,67.11,31.75,2.187572395388959,-2.34542355359946,27.65457644640054
2016-07-26,68.08,31.98,2.186230673249515,-1.835656930519491,28.16434306948051
2016-07-27,68.48,31.93,2.1851781218014996,-1.2927374291218712,28.70726257087813
2016-07-28,67.74,31.95,2.184221422782974,-2.045874457916014,27.954125542083986
2016-07-29,67.59,31.83,2.1828330119330372,-1.8895747698285703,28.11042523017143
2016-08-01,67.09,31.53,2.1812709949797138,-1.6854744717103785,28.31452552828962
2016-08-02,66.21,31.22,2.1797992207383996,-1.8433316714528445,28.156668328547156
2016-08-03,67.01,31.74,2.1783484404770492,-2.1307795007415393,27.86922049925846
2016-08-04,66.78,31.77,2.176773626763274,-2.3760981222692124,27.623901877730788
2016-08-05,69.14,32.79,2.1748765579727323,-2.1742023359258837,27.825797664074116
2016-08-08,69.2,32.72,2.173348703182386,-1.9119695681276596,28.08803043187234
2016-08-09,69.19,32.76,2.171663879519674,-1.9537086930645273,28.046291306935473
2016-08-10,68.36,32.35,2.1698925607250366,-1.8360243394549371,28.163975660545063
2016-08-11,68.63,32.46,2.1682981403015864,-1.7529576341894995,28.2470423658105
2016-08-12,67.83,32.33,2.1665990486045765,-2.216147241385954,27.783852758614046
2016-08-15,68.34,32.8,2.1647006442579384,-2.6621811316603754,27.337818868339625
2016-08-16,68.18,32.77,2.162410609222988,-2.6821956642373124,27.317804335762688
2016-08-17,68.32,32.87,2.1599188966980005,-2.6765341344632816,27.32346586553672
2016-08-18,68.28,32.97,2.15759328134089,-2.8558504858091425,27.144149514190858
2016-08-19,68.57,33.0,2.1550892835661326,-2.5479463576823775,27.452053642317622
2016-08-22,68.63,33.03,2.1525428095904005,-2.46848900077093,27.53151099922907
2016-08-23,68.67,33.1,2.149875832299867,-2.4908900491255963,27.509109950874404
2016-08-24,68.38,33.09,2.1472630157870447,-2.672933192393316,27.327066807606684
2016-08-25,68.83,33.19,2.1445331272093338,-2.3470544920777883,27.65294550792221
2016-08-26,69.35,33.43,2.1420623812277424,-2.25914540444343,27.74085459555657
2016-08-29,69.89,33.72,2.1395394602134,-2.255270598395839,27.74472940160416
2016-08-30,70.82,34.1,2.137280015112115,-2.0612485153231432,27.938751484676857
2016-08-31,70.59,34.15,2.1350357205638884,-2.321469857256787,27.678530142743213
2016-09-01,70.41,33.96,2.1327377594208086,-2.017774309930658,27.982225690069342
2016-09-02,70.65,34.23,2.1306184364251664,-2.2810690788334256,27.718930921166574
2016-09-06,69.86,33.68,2.128229372920599,-1.818765279965774,28.181234720034226
2016-09-07,69.69,33.88,2.1259707396992993,-2.337888661012272,27.662111338987728
2016-09-08,69.83,34.01,2.1230973386728618,-2.376540488264027,27.623459511735973
2016-09-09,68.95,33.73,2.1200590505761423,-2.5595917759332707,27.44040822406673
2016-09-12,69.72,33.94,2.1169121414928833,-2.127998082268462,27.872001917731538
2016-09-13,68.78,33.44,2.113758484927695,-1.9040837359821126,28.095916264017887
2016-09-14,68.46,33.2,2.1107724915023947,-1.6176467178795093,28.38235328212049
2016-09-15,69.38,33.46,2.1080416634873194,-1.1550740602857132,28.844925939714287
2016-09-16,68.36,33.02,2.105617207840242,-1.1674802028848035,28.832519797115197
2016-09-19,68.51,33.11,2.103210967008813,-1.1273151176617802,28.87268488233822
2016-09-20,68.63,33.08,2.100634230922894,-0.8589803589293297,29.14101964107067
2016-09-21,69.16,33.26,2.0988600094456515,-0.6480839141623704,29.35191608583763
2016-09-22,69.4,33.46,2.0973906505682414,-0.7786911680133528,29.221308831986647
2016-09-23,69.31,33.46,2.095823426238077,-0.8162518419260607,29.18374815807394
2016-09-26,67.46,32.77,2.0941491641764416,-1.1652681100620015,28.834731889938
2016-09-27,67.55,33.05,2.0923766665777435,-1.603048830394414,28.396951169605586
2016-09-28,67.59,33.39,2.090553259176324,-2.2135733238974495,27.78642667610255
2016-09-29,66.7,32.9,2.088311421651207,-2.0054457723247054,27.994554227675295
2016-09-30,67.99,33.38,2.0864205656920474,-1.654718482800547,28.345281517199453
2016-10-03,68.15,33.23,2.0849269154167995,-1.1321213993002317,28.86787860069977
2016-10-04,69.83,33.54,2.0837332177256567,-0.05841212251851857,29.94158787748148
2016-10-05,71.9,34.17,2.083209017140911,0.7167478842950743,30.716747884295074
2016-10-06,72.04,34.2,2.083131996616285,0.7968857157230502,30.79688571572305
2016-10-07,71.95,34.22,2.0832894346256556,0.6598355471100632,30.659835547110063
2016-10-10,72.07,34.38,2.083437373370253,0.44142310353069547,30.441423103530695
2016-10-11,71.07,34.01,2.0833869070386712,0.21401129161478138,30.21401129161478
2016-10-12,71.11,33.97,2.0829103680819983,0.35353479625452167,30.35353479625452
2016-10-13,69.81,33.22,2.082769888771586,0.6203842950079235,30.620384295007923
2016-10-14,70.59,33.38,2.082928412883501,1.0618495779487347,31.061849577948735
2016-10-17,70.27,33.21,2.082986021158341,1.094034237331499,31.0940342373315
2016-10-18,70.95,33.64,2.083191304826147,0.8714445056484266,30.871444505648427
2016-10-19,71.13,34.24,2.0831694785970116,-0.1977229471616937,29.802277052838306
2016-10-20,70.98,34.28,2.082360925419972,-0.4033325233966423,29.596667476603358
2016-10-21,70.98,34.41,2.0811936215835676,-0.6338725186905521,29.366127481309448
2016-10-24,70.98,34.67,2.080266319080198,-1.1428332825104661,28.857166717489534
2016-10-25,70.32,34.52,2.0790148665744494,-1.4475931941500022,28.552406805849998
2016-10-26,71.46,34.75,2.07754128758,-0.7345597434050006,29.265440256595
2016-10-27,72.4,34.91,2.076532638456831,-0.09175440852794736,29.908245591472053
2016-10-28,72.4,34.58,2.075965673458934,0.6131070117900776,30.613107011790078
2016-10-31,72.42,34.67,2.0758906871694673,0.4488698758345606,30.44886987583456
2016-11-01,72.72,34.59,2.0756010990258775,0.9249579846948848,30.924957984694885
2016-11-02,72.02,34.03,2.0754520305267614,1.3923674011742975,31.392367401174297
2016-11-03,72.38,34.04,2.0755719313853827,1.727531455641568,31.727531455641568
2016-11-04,72.08,34.09,2.075858939364408,1.3139687570673289,31.31396875706733
2016-11-07,74.0,35.09,2.075922087308301,1.1558939563517185,31.15589395635172
2016-11-08,73.98,34.94,2.0761776292301284,1.4383536346993253,31.438353634699325
2016-11-09,77.15,36.74,2.0767970404365985,0.848476734359366,30.848476734359366
2016-11-10,78.52,38.23,2.0771923581130247,-0.8910638506609274,29.108936149339073
2016-11-11,79.88,38.94,2.076678401600457,-0.9858569583218042,29.014143041678196
2016-11-14,82.82,40.0,2.0762148641090703,-0.22859456436282244,29.771405435637178
2016-11-15,82.97,40.2,2.0760582431161745,-0.4875413732702185,29.51245862672978
2016-11-16,81.04,39.64,2.0757530590294517,-1.2428512599274626,28.757148740072537
2016-11-17,81.5,40.17,2.075076151223591,-1.8558089946516532,28.144191005348347
2016-11-18,81.5,40.41,2.0741647067497793,-2.3169957997585726,27.683004200241427
2016-11-21,81.89,40.5,2.072869639666198,-2.061220406481027,27.938779593518973
2016-11-22,81.91,40.73,2.071693712521419,-2.470084910997386,27.529915089002614
2016-11-23,82.02,40.95,2.070301419312812,-2.758843120859666,27.241156879140334
2016-11-25,82.15,41.01,2.068662368617869,-2.6858437370188,27.3141562629812
2016-11-28,80.59,40.28,2.0672007053155186,-2.6768444101090836,27.323155589890916
2016-11-29,81.14,40.43,2.06565959778259,-2.3746175383501082,27.62538246164989
2016-11-30,82.15,41.15,2.0644059137038693,-2.8003033489142126,27.199696651085787
2016-12-01,85.42,41.98,2.062733572589539,-1.173555377308844,28.826444622691156
2016-12-02,84.51,41.64,2.0621737889373764,-1.3589165713523528,28.641083428647647
2016-12-05,85.4,42.16,2.0615715366842027,-1.5158559866059704,28.48414401339403
2016-12-06,86.38,42.76,2.061001559389532,-1.74842667949639,28.25157332050361
2016-12-07,89.31,43.32,2.060144139088905,0.06455589466862932,30.06455589466863
2016-12-08,89.77,44.05,2.0602267912378296,-0.9829901540263961,29.017009845973604
2016-12-09,89.37,44.11,2.0596581030229655,-1.481518924343007,28.518481075656993
2016-12-12,88.81,43.4,2.058653480601514,-0.5355610581057135,29.464438941894286
2016-12-13,89.0,43.46,2.058211873884215,-0.44988803900797336,29.550111960992027
2016-12-14,88.5,43.27,2.0578274120759845,-0.5421921205278579,29.457807879472142
2016-12-15,90.06,43.84,2.057321887967778,-0.1329915685073928,29.867008431492607
2016-12-16,88.46,43.16,2.056960670366575,-0.31842253302136214,29.681577466978638
2016-12-19,88.67,43.41,2.0565703341164268,-0.6057182039940727,29.394281796005927
2016-12-20,90.15,44.03,2.0560663847610554,-0.3786029210292696,29.62139707897073
2016-12-21,90.08,43.89,2.055841165756931,-0.15086876507169222,29.849131234928308
2016-12-22,89.7,43.95,2.055915417702418,-0.657482608021283,29.342517391978717
2016-12-23,89.53,43.98,2.055988363384838,-0.8923682216651656,29.107631778334834
2016-12-27,89.84,44.16,2.055895153423608,-0.9483299751865246,29.051670024813475
2016-12-28,89.21,43.75,2.055664073380126,-0.725303210380531,29.27469678961947
2016-12-29,88.63,43.38,2.055371112275249,-0.5319988505003153,29.468001149499685
2016-12-30,89.05,43.47,2.054788140006407,-0.27164044607852134,29.72835955392148
2017-01-03,89.64,43.67,2.0540302274754763,-0.059500033854050116,29.94049996614595
2017-01-04,90.49,44.31,2.0533388826931356,-0.49344589213285417,29.506554107867146
2017-01-05,90.1,43.65,2.052485766378519,0.5089962975776388,30.50899629757764
2017-01-06,89.84,43.77,2.0521712490465016,0.016464429234616773,30.016464429234617
2017-01-09,89.03,43.36,2.0517206777681567,0.06739141197272147,30.06739141197272
2017-01-10,89.27,43.74,2.0512482276045283,-0.4515974754220764,29.548402524577924
2017-01-11,90.02,43.96,2.050467265372568,-0.1185409857780968,29.881459014221903
2017-01-12,89.79,43.38,2.049675614889337,0.8750718261005659,30.875071826100566
2017-01-13,90.19,43.86,2.0493166949894257,0.3069697577637811,30.30696975776378
2017-01-17,88.15,42.38,2.0487672234990555,1.323245068110026,31.323245068110026
2017-01-18,83.99,42.75,2.0489941191523484,-3.604498593762898,26.395501406237102
2017-01-19,83.52,42.5,2.0471973948971387,-3.485889283128401,26.5141107168716
2017-01-20,83.36,42.87,2.0455399765588274,-4.332298795076923,25.667701204923077
2017-01-23,82.67,42.65,2.043682859690986,-4.4930739658205425,25.506926034179457
2017-01-24,83.49,43.38,2.041877314371074,-5.086637897417205,24.913362102582795
2017-01-25,84.07,44.15,2.039552297188806,-5.9762339208857895,24.02376607911421
2017-01-26,83.95,44.49,2.036589385836199,-6.65786177585251,23.34213822414749
2017-01-27,83.68,44.12,2.0330834309414385,-6.019640973136248,23.980359026863752
2017-01-30,83.15,43.61,2.0299069755742547,-5.374243204793245,24.625756795206755
2017-01-31,82.96,43.44,2.0268615035885325,-5.086863715885855,24.913136284114145
2017-02-01,83.31,43.5,2.0238031366950846,-4.7254364462361735,25.274563553763826
2017-02-02,82.82,43.03,2.0207683629421,-4.13366265739856,25.86633734260144
2017-02-03,84.4,44.12,2.0181031526724924,-4.638711095910352,25.361288904089648
2017-02-06,84.55,43.87,2.0151810213426318,-3.855991406301257,26.144008593698743
2017-02-07,84.36,43.71,2.0124844834626363,-3.6056967721518305,26.39430322784817
2017-02-08,84.0,43.27,2.009968750102297,-2.9713478169263965,27.028652183073604
2017-02-09,85.51,43.91,2.008215751016199,-2.670753627121286,27.329246372878714
2017-02-10,85.37,44.14,2.0065604348275823,-3.199577593289476,26.800422406710524
2017-02-13,86.28,44.61,2.004360839219774,-3.1345370375941144,26.865462962405886
2017-02-14,87.58,45.32,2.0022355693988416,-3.1613160051554985,26.8386839948445
2017-02-15,88.66,45.62,2.0003576661516975,-2.5963167298404386,27.40368327015956
2017-02-16,87.34,45.47,1.998889776708488,-3.5495181469349433,26.450481853065057
2017-02-17,87.2,45.32,1.9971944030769688,-3.3128503474482187,26.68714965255178
2017-02-21,88.06,45.48,1.9955043832416868,-2.695539349831904,27.304460650168096
2017-02-22,87.5,45.48,1.9941947534796773,-3.195977388255713,26.804022611744287
2017-02-23,87.69,45.45,1.992787405945092,-2.882187600204446,27.117812399795554
2017-02-24,87.05,45.17,1.9914859992864602,-2.905422587769408,27.094577412230592
2017-02-27,87.53,45.4,1.990208530388747,-2.8254672796491036,27.174532720350896
2017-02-28,87.35,45.13,1.9888545156687587,-2.4070042921310915,27.59299570786891
2017-03-01,89.41,46.56,1.987801884182592,-3.1420557275414893,26.85794427245851
2017-03-02,88.34,45.48,1.9858213650013685,-1.9751556802622332,28.024844319737767
2017-03-03,88.71,45.7,1.9843935338845777,-1.9767844985252196,28.02321550147478
2017-03-06,87.71,45.48,1.9829868848080925,-2.4762435210720497,27.52375647892795
2017-03-07,88.39,45.23,1.9814382334914131,-1.2304513008166111,28.76954869918339
2017-03-08,88.92,45.06,1.979672066085177,-0.2840232977980719,29.715976702201928
2017-03-09,89.4,45.09,1.9785950737492,0.18514812464857755,30.185148124648578
2017-03-10,89.3,44.93,1.9778762904877232,0.43401826838659474,30.434018268386595
2017-03-13,89.81,45.01,1.9769414845464879,0.8278637805625806,30.82786378056258
2017-03-14,89.72,44.91,1.9761163136855655,0.9726163523812517,30.97261635238125
2017-03-15,89.53,44.61,1.97538456519827,1.4080945465051826,31.408094546505183
2017-03-16,89.99,44.9,1.9746277918518222,1.3292121458531767,31.329212145853177
2017-03-17,88.68,44.59,1.9739476390919826,0.6616747728885031,30.661674772888503
2017-03-20,88.02,43.9372,1.973098466141619,1.327578073442453,31.327578073442453
2017-03-21,86.33,41.84,1.9723686998702006,3.8060935974308023,33.8060935974308
2017-03-22,86.57,41.67,1.9724118889338973,4.379596588124485,34.379596588124485
2017-03-23,86.74,41.96,1.9728391223282613,3.959670427106147,33.95967042710615
2017-03-24,85.75,42.01,1.9732197172587533,2.8550396779597804,32.85503967795978
2017-03-27,85.07,41.79,1.9732247867050383,2.6089361635964394,32.60893616359644
2017-03-28,86.19,42.42,1.973078863691094,2.4919946022237838,32.491994602223784
2017-03-29,86.12,42.28,1.9728553729316092,2.7076748324515734,32.70767483245157
2017-03-30,87.19,43.38,1.9726105476881712,1.6181544412871176,31.618154441287118
2017-03-31,86.58,42.98,1.9719027340708952,1.8276204896329347,31.827620489632935
2017-04-03,86.22,42.72,1.971391834038783,2.0021408498631956,32.002140849863196
2017-04-04,86.28,42.73,1.9706078894511534,2.075924883752222,32.07592488375222
2017-04-05,85.75,42.04,1.970020514603166,2.9303375660828976,32.9303375660829
2017-04-06,86.4,42.5,1.969733464915456,2.6863277410931232,32.68632774109312
2017-04-07,86.09,42.38,1.969543573973379,2.6207433350081857,32.620743335008186
2017-04-10,85.52,42.18,1.9691974919212922,2.459249790759884,32.459249790759884
2017-04-11,86.64,42.37,1.968457518215397,3.236454953213638,33.23645495321364
2017-04-12,85.77,41.86,1.9681818323306353,3.3819084986396035,33.3819084986396
2017-04-13,85.03,41.01,1.9676693380083052,4.335880448279411,34.33588044827941
2017-04-17,86.42,41.73,1.9692566875713269,4.242918427648533,34.24291842764853
2017-04-18,85.76,41.53,1.970854862036462,3.9103975796257373,33.91039757962574
2017-04-19,86.01,41.74,1.9726839354547676,3.670172534117995,33.670172534117995
2017-04-20,87.45,42.49,1.9745559659852936,3.5511170052848797,33.55111700528488
2017-04-21,87.36,42.36,1.9766827251991268,3.627719760564986,33.627719760564986
2017-04-24,89.38,43.23,1.9792482243351237,3.8170992619926096,33.81709926199261
2017-04-25,90.58,43.41,1.9822754067774802,4.529424591789592,34.52942459178959
2017-04-26,91.68,43.74,1.9854399769458615,4.836855408388018,34.83685540838802
2017-04-27,91.52,43.22,1.9885873266795153,5.57325574091135,35.57325574091135
2017-04-28,90.0,42.62,1.991981362347771,5.101754336738011,35.10175433673801
2017-05-01,90.13,42.93,1.9951436264662568,4.478484115803596,34.478484115803596
2017-05-02,89.62,42.7,1.997956628258831,4.307251973347917,34.30725197334792
2017-05-03,90.21,43.02,2.001005456096415,4.126745278732216,34.126745278732216
2017-05-04,90.54,43.15,2.0037947140285035,4.076258089670077,34.07625808967008
2017-05-05,90.53,43.07,2.006563144038299,4.10732538627046,34.10732538627046
2017-05-08,90.93,43.13,2.009176493017551,4.2742178561530295,34.27421785615303
2017-05-09,90.79,42.93,2.0118296490513115,4.422153166227204,34.422153166227204
2017-05-10,90.81,43.0,2.014816609648035,4.172885785134497,34.1728857851345
2017-05-11,90.31,42.48,2.0177961756961196,4.594018456428856,34.594018456428856
2017-05-12,89.66,42.32,2.021048421486567,4.1292308026884825,34.12923080268848
2017-05-15,90.15,42.68,2.024008520384831,3.7653163499754214,33.76531634997542
2017-05-16,90.6,42.85,2.027308342557577,3.7298375214078163,33.729837521407816
2017-05-17,85.76,41.15,2.030594886633645,2.201020415025525,32.201020415025525
2017-05-18,86.74,41.31,2.033129078618073,2.751437762287395,32.751437762287395
2017-05-19,86.94,41.52,2.0361501047022283,2.399047652763471,32.39904765276347
2017-05-22,87.68,41.68,2.0390074851132507,2.6941680204797223,32.69416802047972
2017-05-23,88.6,42.24,2.0420543786762826,2.3436230447138087,32.34362304471381
2017-05-24,88.41,42.09,2.045051815730538,2.3337690759016425,32.33376907590164
2017-05-25,88.28,42.01,2.047941128819884,2.2459931782766773,32.24599317827668
2017-05-26,88.69,41.86,2.0512895380396223,2.823019937661414,32.823019937661414
2017-05-30,88.1,41.42,2.0543977106402007,3.006846825282878,33.00684682528288
2017-05-31,87.44,41.13,2.0576768538116057,2.8077510027286507,32.80775100272865
2017-06-01,89.0,41.74,2.0611632441143946,2.9670461906651724,32.96704619066517
2017-06-02,88.51,41.4,2.064293811782038,3.0482361922236265,33.04823619222363
2017-06-05,88.73,41.39,2.067142178917759,3.170985214593969,33.17098521459397
2017-06-06,87.62,41.19,2.0699264337000836,2.3597301958935617,32.35973019589356
2017-06-07,89.2,41.58,2.0723556928463096,3.0314502914504544,33.031450291450454
2017-06-08,90.09,42.66,2.0749632453371207,1.5720679539184346,31.572067953918435
2017-06-09,91.75,43.88,2.0770260637460707,0.6100963228224145,30.610096322822415
2017-06-12,91.91,43.94,2.078566373338563,0.5777935555035327,30.577793555503533
2017-06-13,92.73,44.1,2.0801915492623997,0.9935526775281716,30.99355267752817
2017-06-14,93.36,44.05,2.0822840774371936,1.6353863888916322,31.635386388891632
2017-06-15,93.89,43.76,2.084366543769418,2.678120044650271,32.67812004465027
2017-06-16,94.55,43.49,2.085793032513245,3.8388610159989582,33.83886101599896
2017-06-19,95.3,43.57,2.0874701484487512,4.348925632087912,34.34892563208791
2017-06-20,94.64,43.03,2.089550011801676,4.726662992173871,34.72666299217387
2017-06-21,94.39,42.48,2.092215171310664,5.512699522723011,35.51269952272301
2017-06-22,94.34,42.2,2.095286689384686,5.918901707966242,35.91890170796624
2017-06-23,94.01,41.92,2.0986449199962394,6.034804953757643,36.03480495375764
2017-06-26,94.2,42.18,2.101998412599595,5.537706956549087,35.53770695654909
2017-06-27,95.42,42.42,2.105757030239805,6.093786777227464,36.093786777227464
2017-06-28,96.66,43.0,2.109705323403134,5.94267109366524,35.94267109366524
2017-06-29,97.0,43.71,2.1136084962904915,4.614172627142608,34.61417262714261
2017-06-30,97.21,43.52,2.1170622529362624,5.075450752213854,35.075450752213854
2017-07-03,98.39,44.41,2.1203597122651807,4.224825178303334,34.224825178303334
2017-07-05,98.98,44.44,2.123541233280799,4.609827593001299,34.6098275930013
2017-07-06,97.54,43.95,2.1269460453689506,4.060721306034623,34.06072130603462
2017-07-07,98.13,44.21,2.1302085140081646,3.9534815956990315,33.95348159569903
2017-07-10,98.55,44.03,2.133215395427887,4.62452613931012,34.62452613931012
2017-07-11,97.9,43.88,2.1364294453529737,4.153475937911509,34.15347593791151
2017-07-12,97.98,43.84,2.139061416153117,4.203547515847333,34.20354751584733
2017-07-13,98.19,44.01,2.1418226783710503,3.9283839248900705,33.92838392489007
2017-07-14,98.11,43.78,2.1446008214749224,4.219376035827892,34.21937603582789
2017-07-17,98.03,43.84,2.147607869228981,3.878871013001458,33.87887101300146
2017-07-18,97.37,43.68,2.150616646299911,3.431064889619904,33.431064889619904
2017-07-19,89.21,43.55,2.153411213391182,-4.5710583431859675,25.428941656814033
2017-07-20,87.5,43.52,2.1530614030418254,-6.201232260380252,23.79876773961975
2017-07-21,87.84,43.2,2.1517505319644363,-5.115622980863648,24.884377019136352
2017-07-24,87.9,43.5,2.150713691543651,-5.656045582148806,24.343954417851194
2017-07-25,88.15,44.16,2.149045449771279,-6.751847061899667,23.248152938100333
2017-07-26,87.9,43.43,2.1469607416690684,-5.342505010687631,24.65749498931237
2017-07-27,87.66,43.36,2.145653294915887,-5.375526867552864,24.624473132447136
2017-07-28,87.26,43.09,2.144317407069977,-5.138637070645302,24.861362929354698
2017-07-31,87.51,43.34,2.143108044330947,-5.37230264130325,24.62769735869675
2017-08-01,88.11,43.69,2.141757717346285,-5.463394670859188,24.536605329140812
2017-08-02,88.11,43.72,2.1402682006292144,-5.4625257315092455,24.537474268490755
2017-08-03,87.98,43.47,2.1386483552513424,-4.987044002775846,25.012955997224154
2017-08-04,88.99,43.82,2.137087049954197,-4.657154528992919,25.34284547100708
2017-08-07,88.29,43.56,2.1356663707100147,-4.739627108128246,25.260372891871754
2017-08-08,88.79,43.66,2.1339630715673437,-4.378827704630211,25.62117229536979
2017-08-09,89.24,43.25,2.1324885993595024,-2.990131922298488,27.009868077701512
2017-08-10,87.2,42.11,2.1316565137185512,-2.564055792688194,27.435944207311806
2017-08-11,87.15,41.85,2.130970085227864,-2.0310980667861003,27.9689019332139
2017-08-14,88.64,42.67,2.130919612585288,-2.286339869014242,27.713660130985758
2017-08-15,88.69,42.61,2.1305208153387407,-2.0914919415837403,27.90850805841626
2017-08-16,89.48,42.48,2.130286794309115,-1.0145830222511876,28.985416977748812
2017-08-17,87.43,41.41,2.1303153557801937,-0.7863588828578116,29.21364111714219
2017-08-18,87.93,41.4,2.1305482915432106,-0.274699269888913,29.725300730111087
2017-08-21,87.87,41.28,2.13092470199373,-0.09457169830118062,29.90542830169882
2017-08-22,89.06,41.7,2.1313582913483438,0.18235925077405568,30.182359250774056
2017-08-23,89.21,41.77,2.131625829376667,0.17198910693660707,30.171989106936607
2017-08-24,89.75,41.92,2.1317619670274515,0.386538342209235,30.386538342209235
2017-08-25,89.73,42.14,2.131996148490283,-0.11231769738053288,29.887682302619467
2017-08-28,88.96,41.82,2.1319496791446504,-0.19813558182929114,29.80186441817071
2017-08-29,88.54,41.53,2.131783253940159,0.007041463865192554,30.007041463865193
2017-08-30,88.31,41.73,2.1316016423951805,-0.6417365371508765,29.358263462849123
2017-08-31,88.5,41.72,2.1314279895882966,-0.42317572562373584,29.576824274376264
2017-09-01,88.96,42.01,2.131054707093218,-0.5656082449860946,29.434391755013905
2017-09-05,86.51,40.77,2.1311558057721895,-0.37722220133217377,29.622777798667826
2017-09-06,86.59,40.81,2.131714767143343,-0.40527964711984055,29.59472035288016
2017-09-07,86.84,39.81,2.132262548936086,1.9546279268544282,31.954627926854428
2017-09-08,88.46,40.22,2.13348748606017,2.651133310659958,32.65113331065996
2017-09-11,90.03,41.22,2.1347040140830895,2.0375005394950563,32.037500539495056
2017-09-12,90.57,42.11,2.1352790000942226,0.6534013060322792,30.65340130603228
2017-09-13,88.27,42.23,2.134861395972292,-1.885196751909902,28.114803248090098
2017-09-14,87.81,41.87,2.13322782748461,-1.5082491367806057,28.491750863219394
2017-09-15,87.96,41.91,2.131533131363013,-1.3725535354238758,28.627446464576124
2017-09-18,88.54,42.43,2.129517294148607,-1.8154187907253885,28.18458120927461
2017-09-19,88.58,42.73,2.1270900979006937,-2.3105598832966336,27.689440116703366
2017-09-20,89.68,43.25,2.124337072421907,-2.197578382247457,27.802421617752543
2017-09-21,90.84,43.43,2.1217034098829375,-1.305579091215975,28.694420908784025
2017-09-22,90.42,43.48,2.1190934804868298,-1.7181845315673456,28.281815468432654
2017-09-25,89.39,43.5,2.1162443378261626,-2.666628695438078,27.333371304561922
2017-09-26,89.87,43.74,2.11339685957359,-2.569978637748818,27.430021362251182
2017-09-27,91.68,44.65,2.1102986545849785,-2.5448349272192843,27.455165072780716
2017-09-28,91.93,44.86,2.107375330128863,-2.606857309580789,27.39314269041921
2017-09-29,91.93,45.09,2.104155975263206,-2.9463929246179674,27.053607075382033
2017-10-02,92.5,45.33,2.1009249315505403,-2.734927147185985,27.265072852814015
2017-10-03,92.39,45.18,2.097690924510598,-2.3836759693888183,27.61632403061118
2017-10-04,91.66,44.7,2.094240394464125,-1.9525456325464035,28.047454367453597
2017-10-05,92.97,45.27,2.091058933848678,-1.6922379353296577,28.307762064670342
2017-10-06,93.27,45.29,2.0878595581288835,-1.2891593876571363,28.710840612342864
2017-10-09,92.65,45.08,2.0848205579720194,-1.3337107533786252,28.666289246621375
2017-10-10,93.27,45.43,2.0815710647706855,-1.2957734725322467,28.704226527467753
2017-10-11,93.73,45.2,2.0783581711406236,-0.2117893355561904,29.78821066444381
2017-10-12,93.35,44.89,2.075677015245585,0.17285878562567802,30.172858785625678
2017-10-13,92.99,44.68,2.0762121062929246,0.22484309083212395,30.224843090832124
2017-10-16,91.92,44.93,2.07742148222412,-1.4185471963297118,28.581452803670288
2017-10-17,91.1,44.54,2.07758815131007,-1.4357762593505186,28.56422374064948
2017-10-18,94.58,44.86,2.077980749103833,1.3617835952020556,31.361783595202056
2017-10-19,94.98,45.13,2.0799613449244982,1.1113445035573903,31.11134450355739
2017-10-20,95.27,45.74,2.081357909211477,0.0686892326670403,30.06868923266704
2017-10-23,95.41,45.35,2.082389814478222,0.9736219134126287,30.97362191341263
