date,SBUX,XLY,beta,value,price
2013-10-15,38.354996,60.46,0.6165142483900735,1.0805445423361562,31.080544542336156
2013-10-16,39.019997,61.21,0.6174301910756569,1.2270950042590414,31.22709500425904
2013-10-17,39.367493,61.66,0.6185805039862833,1.2258191242057777,31.225819124205778
2013-10-18,39.654999,62.04,0.6198586722298793,1.1989669748582799,31.19896697485828
2013-10-21,39.729996,62.2,0.620949505507,1.1069367574645952,31.106936757464595
2013-10-22,40.449997,62.62,0.6213471635190475,1.5412376204372507,31.54123762043725
2013-10-23,40.024994,62.22,0.6219507886498148,1.3272159302085242,31.327215930208524
2013-10-24,39.524994,62.84,0.6225437859472518,0.40434249107469356,30.404342491074694
2013-10-25,39.979996,63.31,0.6230228670285781,0.5364182884207196,30.53641828842072
2013-10-28,39.354996,63.19,0.6234086745281414,-0.03819814343325589,29.961801856566744
2013-10-29,39.809998,63.56,0.6236043478210601,0.17370565249341752,30.173705652493418
2013-10-30,40.4149935,63.25,0.6238781717239281,0.9546991384615495,30.95469913846155
2013-10-31,40.524994,63.41,0.6245010860993291,0.9253801304415461,30.925380130441546
2013-11-01,40.184998,63.56,0.6251150605858319,0.4526847491645256,30.452684749164526
2013-11-04,40.184998,63.78,0.6255688998599008,0.2862135669355226,30.286213566935523
2013-11-05,40.9949955,63.78,0.6259774250685335,1.0701553291289372,31.070155329128937
2013-11-06,40.564995,63.62,0.6265878685747506,0.7014748012743723,30.701474801274372
2013-11-07,39.5349965,62.3,0.6271391434420761,0.4642278635586621,30.464227863558662
2013-11-08,40.5999985,63.29,0.6276181562543888,0.8780453906597359,30.878045390659736
2013-11-11,40.4949955,63.39,0.6281922143829353,0.6738910302657359,30.673891030265736
2013-11-12,40.3074955,63.28,0.6286834802400493,0.5244048704096826,30.524404870409683
2013-11-13,40.7304995,64.28,0.6291502653055671,0.28872044615815184,30.288720446158152
2013-11-14,40.57,64.73,0.6296090385933557,-0.18459306814791887,29.81540693185208
2013-11-15,40.594994,64.95,0.6298449547739159,-0.3134358125658423,29.686564187434158
2013-11-18,40.269997,64.44,0.6299895017393218,-0.32652649208189644,29.673473507918104
2013-11-19,39.9599995,64.16,0.6301253223659072,-0.4688411829966057,29.531158817003394
2013-11-20,39.844994,63.83,0.6302143541702292,-0.38158822668572867,29.61841177331427
2013-11-21,40.7649995,64.49,0.6303923140128207,0.11099916931319598,30.110999169313196
2013-11-22,40.6749955,64.85,0.6306603869855014,-0.22333059600975957,29.77666940399024
2013-11-25,40.354996,64.91,0.6308546697706677,-0.5937806148140439,29.406219385185956
2013-11-26,40.7549975,65.29,0.6309703438342473,-0.4410562489380112,29.55894375106199
2013-11-27,40.809998,65.54,0.6310605932543325,-0.5497132818889554,29.450286718111045
2013-11-29,40.729996,65.6,0.6311519987647055,-0.6735751189646777,29.326424881035322
2013-12-02,40.5349965,65.29,0.6312239063141438,-0.677612343250459,29.32238765674954
2013-12-03,40.274994,64.67,0.6313454635885846,-0.5541171302737666,29.445882869726233
2013-12-04,39.75,64.52,0.6314802064973511,-0.9931029232090935,29.006897076790906
2013-12-05,39.859993,64.59,0.6313646615995662,-0.9198504927159803,29.08014950728402
2013-12-06,39.969994,65.13,0.631188322533908,-1.139301446633425,28.860698553366575
2013-12-09,39.864998,65.08,0.630888292475124,-1.193212074281071,28.80678792571893
2013-12-10,38.689995,65.12,0.6306100170807235,-2.3753293122967136,27.624670687703286
2013-12-11,38.199997,64.52,0.6300880975999172,-2.453287057146653,27.546712942853347
2013-12-12,38.239998,64.32,0.6294984901118905,-2.249344883996791,27.75065511600321
2013-12-13,38.1749955,64.48,0.6289057211063956,-2.3768453969403893,27.62315460305961
2013-12-16,38.229996,64.9,0.6283919891136761,-2.552644093477582,27.447355906522418
2013-12-17,38.0449985,64.73,0.627758794111502,-2.589828242837534,27.410171757162466
2013-12-18,38.8399965,65.69,0.6271300094417808,-2.3561738202305804,27.64382617976942
2013-12-19,38.574997,65.65,0.6264217496544768,-2.549590864816402,27.450409135183598
2013-12-20,38.8299945,65.66,0.6256206000617307,-2.248254100053238,27.751745899946762
2013-12-23,39.1599965,65.95,0.6248744510365548,-2.0504735458607968,27.949526454139203
2013-12-24,39.2849965,66.09,0.6241528720392924,-1.9652668130768376,28.034733186923162
2013-12-26,39.439995,66.58,0.6234542033459542,-2.069585858773628,27.930414141226372
2013-12-27,39.2849965,66.27,0.6227660142059518,-1.9857072614284235,28.014292738571577
2013-12-30,39.274994,66.57,0.6220877639679527,-2.137388447346609,27.86261155265339
2013-12-31,39.195,66.83,0.6212923885416847,-2.3259703262407854,27.674029673759215
2014-01-02,38.5849995,66.52,0.6204538915785044,-2.6875933678021084,27.31240663219789
2014-01-03,38.4749985,66.34,0.6194486790979679,-2.6192268713591886,27.38077312864081
2014-01-06,38.0849995,65.93,0.6184758613358058,-2.6911140378696743,27.308885962130326
2014-01-07,38.604996,66.33,0.6174715392304131,-2.3518911971533,27.6481088028467
2014-01-08,39.0149995,66.15,0.616515285206766,-1.7674866164275755,28.232513383572424
2014-01-09,38.7999955,66.14,0.6156947635328238,-1.9220561600609685,28.07794383993903
2014-01-10,38.8349995,66.34,0.6148251880652242,-1.9525034762469744,28.047496523753026
2014-01-13,37.559998,65.01,0.6140210012732686,-2.357507292775196,27.642492707224804
2014-01-14,37.729996,65.57,0.6130582024217863,-2.468230332796523,27.531769667203477
2014-01-15,38.094994,65.73,0.6120284712972714,-2.133637418369652,27.866362581630348
2014-01-16,37.644997,65.38,0.6110549815720012,-2.30577769517744,27.69422230482256
2014-01-17,37.449997,65.09,0.6100309729071448,-2.256919026526056,27.743080973473944
2014-01-21,36.824997,65.03,0.608889644957382,-2.7710966115785496,27.22890338842145
2014-01-22,36.7999955,65.2,0.6076487142426726,-2.818700668622256,27.181299331377744
2014-01-23,36.695,64.74,0.6065886129876497,-2.5755468048204335,27.424453195179566
2014-01-24,37.489998,63.5,0.6055349478974035,-0.9614711914851242,29.038528808514876
2014-01-27,37.104996,63.25,0.6050211489183395,-1.162591669084975,28.837408330915025
2014-01-28,36.945,63.69,0.6043901163117941,-1.548606507898164,28.451393492101836
2014-01-29,35.779999,62.67,0.6034536319941446,-2.038440117073044,27.961559882926956
2014-01-30,35.9549945,63.72,0.6023820884958525,-2.4287921789557245,27.571207821044275
2014-01-31,35.559998,62.82,0.6012935625185165,-2.21326359741321,27.78673640258679
2014-02-03,34.484993,61.17,0.6002809689531663,-2.234193870865184,27.765806129134816
2014-02-04,35.324997,61.92,0.5990555720156228,-1.7685240192073621,28.231475980792638
2014-02-05,35.2449955,62.0,0.5980030407563953,-1.831193026896507,28.168806973103493
2014-02-06,36.179993,63.31,0.5969901148790078,-1.615451172989978,28.384548827010022
2014-02-07,37.0174945,64.09,0.5958781471607458,-1.1723359515322045,28.827664048467796
2014-02-10,37.399994,64.05,0.5948966576619924,-0.7031369232506108,29.29686307674939
2014-02-11,37.25,64.52,0.5940509536455704,-1.0781675292121946,28.921832470787805
2014-02-12,36.9549945,64.58,0.5931275910204977,-1.3491853281037436,28.650814671896256
2014-02-13,37.344994,64.78,0.5922244039203901,-1.0193028859628726,28.980697114037127
2014-02-14,37.5149995,65.17,0.5914148669989737,-1.0275073823231153,28.972492617676885
2014-02-18,36.984993,65.25,0.5905987920018875,-1.5515781781231581,28.448421821876842
2014-02-19,36.6599965,64.72,0.5896732858384002,-1.5036585594612575,28.496341440538743
2014-02-20,36.774994,65.07,0.5887313304347109,-1.5337536713866342,28.466246328613366
2014-02-21,36.279999,65.2,0.5876232120611246,-2.0330344263853277,27.966965573614672
2014-02-24,36.279999,65.47,0.5864408116324158,-2.1142809375742644,27.885719062425736
2014-02-25,35.274994,65.93,0.5853064029120592,-3.314257143992066,26.685742856007934
2014-02-26,35.8899995,66.3,0.5837876849032431,-2.815124009085011,27.18487599091499
2014-02-27,36.094994,66.57,0.5823907945371649,-2.674761192339062,27.325238807660938
2014-02-28,35.479996,66.84,0.5810339516281594,-3.356313326826175,26.643686673173825
2014-03-03,35.234993,66.21,0.5794796634288287,-3.1323555156227414,26.86764448437726
2014-03-04,35.8299945,67.04,0.5779485690280725,-2.9156775676419855,27.084322432358015
2014-03-05,35.649994,67.32,0.5765542355236898,-3.163637135454792,26.836362864545208
2014-03-06,36.344994,67.49,0.5750518593814203,-2.465255989652057,27.534744010347943
2014-03-07,36.5349965,67.39,0.5737551601626169,-2.1303637433587497,27.86963625664125
2014-03-10,36.779999,67.21,0.5725478904410705,-1.700944716544349,28.29905528345565
2014-03-11,37.5149995,66.82,0.5717415808692256,-0.6887729336816477,29.311227066318352
2014-03-12,37.814995,66.72,0.5712305531479931,-0.29750750603409415,29.702492493965906
2014-03-13,37.2149965,65.91,0.5707763980687259,-0.4048758967097257,29.595124103290274
2014-03-14,37.134995,65.85,0.5703269505562049,-0.4210346941260852,29.578965305873915
2014-03-17,37.0899965,66.29,0.5699108149343487,-0.689391421997982,29.310608578002018
2014-03-18,37.2999955,66.58,0.5694411483020685,-0.6133961539517188,29.38660384604828
2014-03-19,37.9549945,66.14,0.5689149505963788,0.32695966755550643,30.326959667555506
2014-03-20,38.4774935,66.31,0.5686856488778587,0.7679481229091891,30.76794812290919
2014-03-21,38.354996,65.68,0.5685028854194197,1.0157264856525074,31.015726485652507
2014-03-24,37.884995,65.02,0.5683344183725644,0.9318911174158728,30.931891117415873
2014-03-25,37.304993,64.63,0.5681265202634351,0.5869759953741962,30.586975995374196
2014-03-26,36.769997,64.11,0.5678552022078652,0.3647999864537539,30.364799986453754
2014-03-27,36.699997,63.8,0.5675185854158308,0.4923112504700029,30.492311250470003
2014-03-28,36.8499985,64.28,0.5672520662616317,0.3870356807023114,30.38703568070231
2014-03-31,36.689995,64.72,0.567012997417641,-0.007086192869721231,29.99291380713028
2014-04-01,37.0049975,65.62,0.5667850110088012,-0.18743492239753579,29.812565077602464
2014-04-02,36.8349995,66.06,0.566509241784288,-0.5886010122700611,29.41139898772994
2014-04-03,36.5449985,65.74,0.5661666953858002,-0.674800054662505,29.325199945337495
2014-04-04,35.774994,64.65,0.5657191428013125,-0.7987485821048566,29.201251417895143
2014-04-07,35.2149965,63.39,0.5651027804919291,-0.6068687553833882,29.39313124461661
2014-04-08,35.739998,64.03,0.5645812302504004,-0.4101381729331379,29.589861827066862
2014-04-09,36.239998,64.72,0.5641173316443592,-0.26967570402292296,29.730324295977077
2014-04-10,35.109993,63.11,0.5638216829357122,-0.4727934100727964,29.527206589927204
2014-04-11,34.364998,62.24,0.563507592429465,-0.7077145528099038,29.292285447190096
2014-04-14,34.654999,62.73,0.5630596803682371,-0.6657347494995136,29.334265250500486
2014-04-15,34.445,62.81,0.5626794413222823,-0.8968957094525507,29.10310429054745
2014-04-16,35.394997,63.69,0.562243827890972,-0.41431239837601197,29.585687601623988
2014-04-17,35.074997,63.77,0.5620717396758761,-0.7683178391306171,29.231682160869383
2014-04-21,35.239998,63.94,0.5618379944598193,-0.6839233657608474,29.316076634239153
2014-04-22,35.5744935,64.49,0.561582005061245,-0.6419300063996829,29.358069993600317
2014-04-23,35.195,64.19,0.5609574291012248,-0.8128573740076206,29.18714262599238
2014-04-24,35.5449985,64.54,0.5603436517274338,-0.6195807824885833,29.380419217511417
2014-04-25,35.7249985,63.44,0.5598683284252706,0.206951744700838,30.206951744700838
2014-04-28,35.4649965,63.28,0.5597483654683739,0.04411993316129781,30.044119933161298
2014-04-29,35.32,63.57,0.5596868016104634,-0.2592899783771543,29.740710021622846
2014-04-30,35.309998,63.84,0.5595219882681767,-0.40988573104039716,29.590114268959603
2014-05-01,35.559998,64.09,0.559355924447734,-0.2891231978552682,29.710876802144732
2014-05-02,35.2999955,64.25,0.5591141395985635,-0.6230879692077025,29.376912030792298
2014-05-05,35.4599995,64.31,0.5588144365005269,-0.4773569113488847,29.522643088651115
2014-05-06,34.7899935,63.39,0.5584933985879873,-0.6129030364925114,29.38709696350749
2014-05-07,34.8699955,63.31,0.5580309251137523,-0.45894236895166074,29.54105763104834
2014-05-08,34.7899935,63.49,0.5574973419714345,-0.6055127417663755,29.394487258233625
2014-05-09,35.144997,63.84,0.5570195704986087,-0.41513238063118507,29.584867619368815
2014-05-12,35.574997,64.64,0.5566643547381941,-0.40778689027686,29.59221310972314
2014-05-13,35.5799945,64.46,0.5562317500512762,-0.27470410830526504,29.725295891694735
2014-05-14,35.0849995,63.74,0.5558360519417679,-0.34399045076828116,29.65600954923172
2014-05-15,34.9249955,63.28,0.555564504639943,-0.23112635361559342,29.768873646384407
2014-05-16,35.469994,63.75,0.5553264274341516,0.06793425107283468,30.067934251072835
2014-05-19,35.509995,64.04,0.5551787346676836,-0.04365116811845837,29.95634883188154
2014-05-20,35.114998,63.46,0.5551463946680633,-0.11459220563529726,29.885407794364703
2014-05-21,35.199997,64.23,0.5551345468158284,-0.45629494198065856,29.54370505801934
2014-05-22,35.699997,64.57,0.5553649332342508,-0.15991673893557135,29.84008326106443
2014-05-23,35.989998,65.08,0.5555690244494694,-0.1664341111714691,29.83356588882853
2014-05-27,36.8299945,65.42,0.5557612915893386,0.47209080422546634,30.472090804225466
2014-05-28,36.634995,65.35,0.5563274550065207,0.2789958153238814,30.27899581532388
2014-05-29,36.554993,65.62,0.5568215127603572,0.01636533266535878,30.01636533266536
2014-05-30,36.6199955,65.68,0.5572261482672712,0.021382081805626285,30.021382081805626
2014-06-02,36.9249955,65.9,0.557731587214095,0.17048390259113688,30.170483902591137
2014-06-03,37.0899965,65.78,0.5581254846164058,0.3765021219328233,30.376502121932823
2014-06-04,37.3349995,66.1,0.5585142396728574,0.4172082576241323,30.417208257624132
2014-06-05,37.359993,66.53,0.5588279241056936,0.1811712092482054,30.181171209248205
2014-06-06,37.6649935,66.92,0.5588295976932779,0.26811682236584744,30.268116822365847
2014-06-09,37.5899965,66.94,0.5587600231357405,0.18660055129353026,30.18660055129353
2014-06-10,37.2999955,66.81,0.5587080079710773,-0.027286512547675557,29.972713487452324
2014-06-11,37.399994,66.61,0.5586102907784041,0.19096253125050566,30.190962531250506
2014-06-12,36.979996,65.76,0.5586452565933023,0.24348392642443883,30.24348392642444
2014-06-13,37.344994,65.79,0.5586811686463715,0.5893599147552138,30.589359914755214
2014-06-16,37.5449985,65.94,0.5585708737698847,0.712835083613804,30.712835083613804
2014-06-17,37.654999,66.2,0.5583775794537055,0.6904032401646916,30.69040324016469
2014-06-18,37.779999,66.7,0.5581192724597667,0.553443526933556,30.553443526933556
2014-06-19,38.614998,66.54,0.5578525159279784,1.4954915901523194,31.49549159015232
2014-06-20,38.2999955,66.08,0.5579268835750151,1.4321870333630073,31.432187033363007
2014-06-23,38.364998,66.16,0.5580481038834845,1.4445354470686667,31.444535447068667
2014-06-24,38.7149965,66.0,0.5581499556195195,1.8770994291117091,31.87709942911171
2014-06-25,39.059998,66.56,0.5583939118854983,1.8932992249012344,31.893299224901234
2014-06-26,39.029999,66.61,0.5587526400819403,1.8114856441419533,31.811485644141953
2014-06-27,38.969994,66.77,0.5591429253660987,1.636020873305597,31.636020873305597
2014-06-30,38.689995,66.74,0.5596028583937074,1.3421002308039789,31.34210023080398
2014-07-01,39.0399935,67.45,0.5600212945522615,1.266557182449965,31.266557182449965
2014-07-02,39.094994,67.55,0.5604695453849674,1.2352762092454554,31.235276209245455
2014-07-03,39.529999,68.07,0.5608774999634588,1.3510675774873562,31.351067577487356
2014-07-07,39.344994,67.65,0.5612836072095491,1.3741579722740056,31.374157972274006
2014-07-08,39.279999,66.99,0.561671394650508,1.6536322723624721,31.653632272362472
2014-07-09,39.7249985,67.8,0.5621899970748656,1.6085166983241095,31.60851669832411
2014-07-10,39.4249955,67.17,0.5627695980008827,1.6237616022807089,31.62376160228071
2014-07-11,39.2999955,67.39,0.5633544831134374,1.3355368829854584,31.33553688298546
2014-07-14,39.279999,67.58,0.5639353220511211,1.1692499357852384,31.16924993578524
2014-07-15,39.445,67.35,0.5643720997605818,1.434539081124818,31.434539081124818
2014-07-16,39.364998,67.52,0.5649739026792812,1.2179600910949375,31.217960091094938
2014-07-17,38.6199955,66.88,0.5655118915036864,0.7985601962334599,30.79856019623346
2014-07-18,38.969994,67.4999,0.5659422245461375,0.7689504373581713,30.76895043735817
2014-07-21,38.804993,67.19,0.5664238977274726,0.7469713116911194,30.74697131169112
2014-07-22,39.3699955,67.47,0.5668697308766046,1.1232947577554881,31.123294757755488
2014-07-23,39.57,67.42,0.5672196440056173,1.3280516011412828,31.328051601141283
2014-07-24,40.2249985,67.57,0.5676681029776504,1.8676647818001655,31.867664781800165
2014-07-25,39.3699955,66.82,0.568339208544675,1.3935695850448226,31.393569585044823
2014-07-28,39.179993,66.95,0.5689337953816728,1.0898753991970125,31.089875399197012
2014-07-29,39.324997,66.76,0.5694342662343052,1.3095653861977894,31.30956538619779
2014-07-30,39.449997,67.13,0.5700839546010523,1.1802611276313613,31.18026112763136
2014-07-31,38.8399965,65.89,0.5706811309951151,1.2378167787318617,31.23781677873186
2014-08-01,38.489998,65.65,0.5713265238623382,0.9824117084374961,30.982411708437496
2014-08-04,38.7649995,66.29,0.5718853780156641,0.8547177913416277,30.854717791341628
2014-08-05,38.394997,65.83,0.572467249359712,0.7094779746501558,30.709477974650156
2014-08-06,38.564995,65.69,0.5729842456270284,0.9256599047605079,30.925659904760508
2014-08-07,38.354996,65.35,0.573573801279906,0.8719480863581452,30.871948086358145
2014-08-08,38.809998,66.36,0.5741304436541588,0.7107017591100231,30.710701759110023
2014-08-11,38.934998,66.66,0.5746737419419465,0.6272463621498474,30.627246362149847
2014-08-12,38.9099965,66.49,0.5751765922516343,0.6665048811888354,30.666504881188835
2014-08-13,38.6199955,66.73,0.5756323058681057,0.20805172942130667,30.208051729421307
2014-08-14,38.309998,67.25,0.5760116140702898,-0.42678304622698704,29.573216953773013
2014-08-15,38.4549945,67.12,0.5762472903107462,-0.22272362565728798,29.777276374342712
2014-08-18,38.7949985,67.74,0.5766287260177428,-0.2658314004418969,29.734168599558103
2014-08-19,39.059998,68.25,0.5769326657735321,-0.3156564390435648,29.684343560956435
2014-08-20,39.0149995,68.57,0.5772316211937346,-0.5657727652543798,29.43422723474562
2014-08-21,38.734993,68.51,0.577314721016491,-0.8168385368397963,29.183161463160204
2014-08-22,38.6399995,68.64,0.5773723820990982,-0.9908408072821047,29.009159192717895
2014-08-25,38.984993,68.84,0.577444771449828,-0.7663050666061579,29.233694933393842
2014-08-26,38.894997,68.85,0.5775679083993478,-0.8705534932950982,29.1294465067049
2014-08-27,38.9599995,68.92,0.577623588728037,-0.8498182351363113,29.15018176486369
2014-08-28,38.904999,68.83,0.5776274229643876,-0.8530965226388005,29.1469034773612
2014-08-29,38.904999,68.82,0.5776170907558457,-0.8466091858173002,29.1533908141827
2014-09-02,38.739998,68.95,0.5776646758664039,-1.089981400988549,28.91001859901145
2014-09-03,38.394997,68.77,0.5776323110535942,-1.3287770311556812,28.67122296884432
2014-09-04,38.5799945,69.03,0.5775609519856619,-1.2890380155702488,28.71096198442975
2014-09-05,38.9749985,69.26,0.577549846575331,-1.026103873807429,28.97389612619257
2014-09-08,38.8349995,68.97,0.5775507492360865,-0.9986756748128869,29.001324325187113
2014-09-09,38.559998,68.28,0.5775392052030665,-0.874378931265376,29.125621068734624
2014-09-10,38.604996,68.52,0.5774772372182791,-0.9637442941964878,29.036255705803512
2014-09-11,38.059998,68.55,0.5773640064560412,-1.518304642561624,28.481695357438376
2014-09-12,37.734993,68.35,0.5771197968107764,-1.7111451120165597,28.28885488798344
2014-09-15,37.4599995,68.07,0.5768656615135452,-1.8072460792270206,28.19275392077298
2014-09-16,37.5449985,68.42,0.5763589946709018,-1.889483915383103,28.110516084616897
2014-09-17,37.6699985,68.39,0.5758343092032061,-1.7113099064072657,28.288690093592734
2014-09-18,37.864998,68.69,0.5753419097585644,-1.6552377813157833,28.344762218684217
2014-09-19,38.0349965,68.49,0.5747481853381858,-1.32950671381235,28.67049328618765
2014-09-22,37.2999955,67.53,0.5742209259705875,-1.477143630793769,28.52285636920623
2014-09-23,36.9774935,66.95,0.573667808934204,-1.429566308144956,28.570433691855044
2014-09-24,37.6599965,67.71,0.5731569800235706,-1.148462617395964,28.851537382604036
2014-09-25,37.059998,66.72,0.5727674205573277,-1.155044299584901,28.8449557004151
2014-09-26,37.5849995,67.41,0.5723866691902117,-0.9995858701121705,29.00041412988783
2014-09-29,37.634995,67.06,0.5720352525524313,-0.7256890361660382,29.274310963833962
2014-09-30,37.729996,66.69,0.5717110564008719,-0.39741435137414527,29.602585648625855
2014-10-01,37.304993,65.8,0.5714493958665697,-0.29637724802028487,29.703622751979715
2014-10-02,37.2249985,66.1,0.5711341075693743,-0.5269660103356415,29.47303398966436
2014-10-03,37.945,66.95,0.5707587431916935,-0.2672978566838822,29.732702143316118
2014-10-06,37.572495,66.59,0.5704266484452641,-0.4122155199701396,29.58778448002986
2014-10-07,37.024994,65.6,0.5701148300607285,-0.374538851983786,29.625461148016214
2014-10-08,37.6299975,66.63,0.5698391707471806,-0.33838644688464115,29.66161355311536
2014-10-09,37.239998,65.12,0.5694938995567292,0.1545552608657914,30.15455526086579
2014-10-10,37.229996,64.55,0.5693050049937308,0.48135792765467755,30.481357927654678
2014-10-13,36.094994,63.24,0.5692853126547738,0.09339082771210627,30.093390827712106
2014-10-14,36.3699955,63.7,0.5691722529261202,0.11372298860614194,30.113722988606142
2014-10-15,36.189995,63.17,0.5690598450491857,0.24248458824293806,30.242484588242938
2014-10-16,36.32,63.24,0.56887356582853,0.3444356970037603,30.34443569700376
2014-10-17,36.769997,63.94,0.5686509250106169,0.410456854821156,30.410456854821156
2014-10-20,37.3499985,64.83,0.5682974521950773,0.507274674193134,30.507274674193134
2014-10-21,37.179993,66.09,0.5680735310445543,-0.3639866667345899,29.63601333326541
2014-10-22,37.2999955,65.52,0.5676994956226658,0.10432454680294256,30.104324546802943
2014-10-23,37.4199985,66.41,0.5673718158300541,-0.2591637892738916,29.74083621072611
2014-10-24,37.904999,66.35,0.566968526145748,0.2866372902296206,30.28663729022962
2014-10-27,37.984993,66.48,0.5666766592417586,0.3123286936078884,30.31232869360789
2014-10-28,38.524994,67.2,0.5664401281243648,0.46021739004267914,30.46021739004268
2014-10-29,38.269997,67.0,0.5662560184520167,0.33084376371488133,30.33084376371488
2014-10-30,38.6599965,67.44,0.5660653666456827,0.4845481734151562,30.484548173415156
2014-10-31,37.779999,68.1,0.5658507069930107,-0.7544341462240283,29.24556585377597
2014-11-03,38.0499955,68.1,0.5653281724571977,-0.44885304433515927,29.55114695566484
2014-11-04,38.354996,67.28,0.5648978799246617,0.34866663866876024,30.34866663866876
2014-11-05,38.3299945,67.55,0.5646696983199,0.18655637849075646,30.186556378490756
2014-11-06,38.7249985,68.12,0.5643812171525999,0.27934998756489193,30.279349987564892
2014-11-07,38.894997,68.0067,0.5642154202307819,0.5245681809912881,30.524568180991288
2014-11-10,38.824997,67.97,0.5642560715664108,0.4725118156310657,30.472511815631066
2014-11-11,38.864998,68.26,0.5642304382547959,0.35062828472762675,30.350628284727627
2014-11-12,38.9250035,68.58,0.5641753557966448,0.23385759946610563,30.233857599466106
2014-11-13,38.945,69.01,0.5640948947957731,0.016811310143694413,30.016811310143694
2014-11-14,39.059998,69.28,0.5640145665558322,-0.014931170988049303,29.98506882901195
2014-11-17,38.915001,69.2,0.5639869610608836,-0.11289670541315644,29.887103294586844
2014-11-18,38.785004,69.33,0.5639764137013651,-0.31548076191563723,29.684519238084363
2014-11-19,38.910004,69.62,0.563855193119839,-0.34559454500319475,29.654405454996805
2014-11-20,39.0999985,69.92,0.5637480709335622,-0.31726661967466896,29.68273338032533
2014-11-21,39.8799975,70.09,0.5636395452059121,0.3745017765176186,30.37450177651762
2014-11-24,40.2600025,70.74,0.5637082399511453,0.38328160585598425,30.383281605855984
2014-11-25,40.1050035,70.96,0.5637798144723806,0.09918786503988031,30.09918786503988
2014-11-26,39.8499985,70.95,0.5638391449735339,-0.15438883587223273,29.845611164127767
2014-11-28,40.6050035,71.81,0.5638947887147046,0.1117187223970646,30.111718722397065
2014-12-01,40.4250035,71.02,0.5640113869913161,0.3689147958767336,30.368914795876734
2014-12-02,40.184998,71.29,0.5641294927559252,-0.0317935385699073,29.968206461430093
2014-12-03,40.235001,71.41,0.5641395980104801,-0.05020769392838531,29.949792306071615
2014-12-04,40.654999,71.37,0.5641164475503992,0.3940081383279974,30.394008138327997
2014-12-05,41.785004,71.53,0.5642307883721285,1.4255757077416504,31.42557570774165
2014-12-08,41.900002,70.95,0.5647551270472759,1.830625735995774,31.830625735995774
2014-12-09,41.5149995,70.82,0.5654410865800624,1.470461748399984,31.470461748399984
2014-12-10,41.330002,69.88,0.5660722813680349,1.7728709780017269,31.772870978001727
2014-12-11,41.559998,70.45,0.5668144847743269,1.6279175476486643,31.627917547648664
2014-12-12,41.625,70.0,0.5674999516095278,1.9000033873330509,31.90000338733305
2014-12-15,40.445,69.577,0.5682578369430757,0.9073244790116206,30.90732447901162
2014-12-16,39.5650025,68.51,0.5687048182257243,0.6030354033556264,30.603035403355626
2014-12-17,40.217499,69.82,0.5691233105560677,0.4813094569753531,30.481309456975353
2014-12-18,40.0149995,70.97,0.5695160967551716,-0.4035578867145233,29.596442113285477
2014-12-19,39.7200015,70.87,0.5696328278226331,-0.6498770077900105,29.35012299220999
2014-12-22,40.269997,71.56,0.5696940877079812,-0.4973119163831399,29.50268808361686
2014-12-23,40.7149965,71.96,0.569764201012139,-0.2852354048335215,29.71476459516648
2014-12-24,40.6350025,71.84,0.569828304288169,-0.30146288006206134,29.69853711993794
2014-12-26,40.915001,72.23,0.5698157233285194,-0.24278869601896247,29.757211303981038
2014-12-29,41.1900025,72.78,0.5697975605014202,-0.2798639532933649,29.720136046706635
2014-12-30,40.894997,72.44,0.569828124320668,-0.38335232578918976,29.61664767421081
2014-12-31,41.025002,72.15,0.5697784818943299,-0.0845154686759031,29.915484531324097
2015-01-02,40.7200015,71.63,0.5698436100618015,-0.09789628872683664,29.902103711273163
2015-01-05,39.9400025,70.26,0.5699012132664706,-0.10125674410222985,29.89874325589777
2015-01-06,39.614998,69.56,0.5699563217824878,-0.03116374318985038,29.96883625681015
2015-01-07,40.5899965,70.66,0.5699203614735637,0.31942375827798486,30.319423758277985
2015-01-08,41.245003,71.72,0.5698996353977326,0.37180114927461716,30.371801149274617
2015-01-09,39.894997,70.89,0.5699803591436932,-0.5109106596964139,29.489089340303586
2015-01-12,40.114998,70.51,0.569841108872566,-0.06449858660463548,29.935501413395365
2015-01-13,40.434998,70.51,0.5697832679633413,0.25957977590479686,30.259579775904797
2015-01-14,40.2099995,69.66,0.5697838153393351,0.5188589234619201,30.51885892346192
2015-01-15,39.790001,68.76,0.5698336996249517,0.608235813788319,30.60823581378832
2015-01-16,40.3050005,69.67,0.5698864470494678,0.6010117340635759,30.601011734063576
2015-01-20,40.6125035,69.27,0.5701390884277727,1.1189688446081902,31.11896884460819
2015-01-21,40.644997,69.72,0.5704162300701174,0.8755774395114102,30.87557743951141
2015-01-22,41.370003,71.03,0.5707288687558789,0.8311314522699149,30.831131452269915
2015-01-23,44.110001,70.93,0.5709213539201087,3.6145493664466812,33.61454936644668
2015-01-26,44.059998,71.3,0.5717850804729477,3.2917217622788257,33.291721762278826
2015-01-27,44.1699985,70.73,0.5725574530224509,3.6730098477220494,33.67300984772205
2015-01-28,43.7825015,69.81,0.5734570473493229,3.749465024543767,33.74946502454377
2015-01-29,44.525002,70.76,0.5743447650581249,3.8843664244870766,33.88436642448708
2015-01-30,43.7649995,69.99,0.5755787972454577,3.4802394807904236,33.480239480790424
2015-02-02,43.995003,70.62,0.5766635727157393,3.271021494814484,33.271021494814484
