date,STT,KCE,beta,value,price
2016-06-07,61.77,40.68,1.5276770928988652,-0.3759041391258364,29.624095860874164
2016-06-08,61.54,40.6,1.5281359308362057,-0.5023187919499534,29.497681208050047
2016-06-09,60.29,39.95,1.5285086075718706,-0.7739188724962318,29.226081127503768
2016-06-10,59.18,38.99,1.5286817618504502,-0.42330189454905565,29.576698105450944
2016-06-13,59.11,38.66,1.5291492860634663,-0.006911399213606728,29.993088600786393
2016-06-14,58.22,37.87,1.5301855727302427,0.2718723607057143,30.271872360705714
2016-06-15,57.91,38.1,1.5307922788419754,-0.4131858238792674,29.586814176120733
2016-06-16,57.55,38.0401,1.5307422559654866,-0.6795884911527139,29.320411508847286
2016-06-17,57.94,37.9111,1.530723200888307,-0.09140034119668883,29.90859965880331
2016-06-20,58.65,38.43,1.5304125527589574,-0.16375440252673457,29.836245597473265
2016-06-21,58.78,38.37,1.53022686035884,0.06519536803131132,30.06519536803131
2016-06-22,58.49,38.41,1.5302406652360525,-0.28654395171677294,29.713456048283227
2016-06-23,60.27,39.52,1.5304451869519304,-0.21319378834029123,29.78680621165971
2016-06-24,54.99,36.26,1.5309218167977854,-0.5212250770876921,29.478774922912308
2016-06-27,50.79,34.01,1.5311766822834723,-1.2853189644608918,28.714681035539108
2016-06-28,51.27,34.4848,1.5312113500354496,-1.53351716370247,28.46648283629753
2016-06-29,52.16,35.4387,1.5308110567752662,-2.0899537977416216,27.91004620225838
2016-06-30,53.92,36.16,1.5301796557196816,-1.411296350823683,28.588703649176317
2016-07-01,53.84,35.98,1.5297617342315435,-1.2008271976509235,28.799172802349077
2016-07-05,52.6,35.05,1.5293931670891663,-1.0052305064752716,28.99476949352473
2016-07-06,52.12,35.28,1.5291125038033562,-1.8270891341824083,28.17291086581759
2016-07-07,52.04,35.58,1.5286237194111314,-2.348431936648055,27.651568063351945
2016-07-08,53.23,36.48,1.5279904703357423,-2.511092357847879,27.48890764215212
2016-07-11,53.61,36.9388,1.5274208153335094,-2.8110920134414386,27.18890798655856
2016-07-12,54.71,38.05,1.5266515389923165,-3.379091058657636,26.620908941342364
2016-07-13,54.81,37.79,1.52558180256439,-2.841736318908289,27.15826368109171
2016-07-14,56.22,38.36,1.5247543858032055,-2.2695782394109685,27.73042176058903
2016-07-15,56.91,38.5324,1.5242181941795725,-1.8217851454049665,28.178214854595034
2016-07-18,57.62,38.8333,1.52372251904687,-1.5511736989028222,28.448826301097178
2016-07-19,57.46,38.61,1.5236518482693355,-1.3681978616790431,28.631802138320957
2016-07-20,57.77,38.94,1.5236261963879827,-1.560004087348041,28.43999591265196
2016-07-21,57.3,38.74,1.523376628847403,-1.7156106015484056,28.284389398451594
2016-07-22,58.24,39.031,1.5227300181305803,-1.1936753376546747,28.806324662345325
2016-07-25,57.79,38.866,1.521693742424841,-1.3521489930838655,28.647851006916135
2016-07-26,58.32,38.97,1.52032191586447,-0.9269450612383991,29.0730549387616
2016-07-27,63.75,39.1499,1.5191384405932187,4.275881964619543,34.27588196461954
2016-07-28,65.45,39.235,1.5200929933989966,5.80915140399037,35.80915140399037
2016-07-29,65.78,39.2199,1.521929467975944,6.090078458930265,36.090078458930265
2016-08-01,65.94,38.99,1.5239774693498782,6.520118470048246,36.520118470048246
2016-08-02,65.33,38.295,1.5262867733488872,6.880848014604361,36.88084801460436
2016-08-03,65.85,39.054,1.5288138019201543,6.14370577981029,36.14370577981029
2016-08-04,65.79,39.1367,1.5311461961431274,5.865990665405278,35.86599066540528
2016-08-05,67.95,40.1673,1.5334316733869697,6.356189945563578,36.35618994556358
2016-08-08,68.18,40.1247,1.5359435175709755,6.550727140519889,36.55072714051989
2016-08-09,67.81,39.9501,1.5387243465964537,6.337808481037015,36.337808481037015
2016-08-10,67.69,39.77,1.5413370601337302,6.391025118481544,36.391025118481544
2016-08-11,68.5,40.0499,1.5439714841068783,6.6640964586679345,36.664096458667935
2016-08-12,68.24,39.7748,1.5467037424265262,6.720167985733404,36.720167985733404
2016-08-15,69.21,40.34,1.5493463440593496,6.7093684806458285,36.70936848064583
2016-08-16,68.99,40.2166,1.5520183148102769,6.573100240601015,36.573100240601015
2016-08-17,69.09,40.1667,1.5547746741582589,6.6398320954874706,36.63983209548747
2016-08-18,69.05,40.3166,1.5577283857344248,6.247687763699481,36.24768776369948
2016-08-19,69.02,40.39,1.5606784304167605,5.984198195467037,35.98419819546704
2016-08-22,68.97,40.23,1.5634784020025012,6.071263887439379,36.07126388743938
2016-08-23,69.32,40.5757,1.5665555746341993,5.755910970315121,35.75591097031512
2016-08-24,69.02,40.4264,1.5697036820529342,5.562531067855254,35.562531067855254
2016-08-25,69.04,40.3178,1.572992432023858,5.620405724148512,35.62040572414851
2016-08-26,69.07,40.6186,1.5763741644314355,5.039888364625284,35.039888364625284
2016-08-29,69.63,40.87,1.5795298550645223,5.074614823512974,35.074614823512974
2016-08-30,70.34,41.3,1.5830444843327158,4.960262797058846,34.960262797058846
2016-08-31,70.24,41.1948,1.5863960352216526,4.888732608251061,34.88873260825106
2016-09-01,70.12,40.8,1.5898843611895204,5.252718063467583,35.25271806346758
2016-09-02,70.63,41.14,1.5936235844820053,5.068325734410294,35.068325734410294
2016-09-06,70.37,40.9042,1.5974349963560144,5.028199422054314,35.028199422054314
2016-09-07,70.57,41.21,1.6010553977294661,4.590507059568694,34.590507059568694
2016-09-08,70.54,41.36,1.6043383024782116,4.184567809501175,34.184567809501175
2016-09-09,69.7,40.56,1.607304874639495,4.507714284622082,34.50771428462208
2016-09-12,70.65,41.25,1.610710823079731,4.208178547961111,34.20817854796111
2016-09-13,69.18,40.39,1.6141677644686103,3.983763993112831,33.98376399311283
2016-09-14,69.42,40.253,1.6172796088769044,4.319643903877974,34.319643903877974
2016-09-15,70.37,41.06,1.6206506341957327,3.8260849599232074,33.82608495992321
2016-09-16,69.29,40.428,1.6237876986904787,3.643510917341345,33.643510917341345
2016-09-19,69.02,40.57,1.6270128698256838,3.0120878711719996,33.012087871172
2016-09-20,69.97,40.47,1.6300733881082303,4.0009299832599226,34.00092998325992
2016-09-21,71.07,40.84,1.6334453764627057,4.360090825263086,34.360090825263086
2016-09-22,71.04,41.075,1.6371101343540952,3.7957012314055447,33.795701231405545
2016-09-23,70.62,40.8788,1.640698033390378,3.5502332326414177,33.55023323264142
2016-09-26,69.33,39.97,1.6445098792248292,3.5989401273835853,33.598940127383585
2016-09-27,70.08,40.07,1.6481734960720298,4.037688012393758,34.03768801239376
2016-09-28,70.44,40.21,1.6519725549061195,4.014183567224933,34.01418356722493
2016-09-29,68.59,39.91,1.6556393012728265,2.5134354862015016,32.5134354862015
2016-09-30,69.63,40.51,1.6590298321561914,2.4227014993526836,32.422701499352684
2016-10-03,69.82,40.49,1.6626641115642102,2.4987301227651244,32.498730122765124
2016-10-04,71.35,40.4587,1.6665500601534915,3.923551081267931,33.92355108126793
2016-10-05,72.7,41.1001,1.6712626492475982,4.0109379896587996,34.0109379896588
2016-10-06,72.5,41.0367,1.6764868206918218,3.7025132853159164,33.702513285315916
2016-10-07,72.26,40.8399,1.6814073997544796,3.59148993476704,33.59148993476704
2016-10-10,71.84,40.9196,1.6862085399143205,2.841021030121965,32.841021030121965
2016-10-11,70.34,40.28,1.6906154486377953,2.242009728869604,32.242009728869604
2016-10-12,70.63,40.24,1.694762089387743,2.4327735230372127,32.43277352303721
2016-10-13,68.76,39.79,1.6989400640772656,1.159174850365602,31.159174850365602
2016-10-14,69.01,40.01,1.7027746340847867,0.8819868902676973,30.881986890267697
2016-10-17,68.63,39.608,1.7065876528828305,1.035476244616845,31.035476244616845
2016-10-18,69.77,39.905,1.710365057901474,1.5178823644416752,31.517882364441675
2016-10-19,70.53,40.22,1.7144516244425416,1.5747556649209855,31.574755664920986
2016-10-20,71.03,40.006,1.718494592625497,2.279905327424359,32.27990532742436
2016-10-21,70.88,40.105,1.7208449053507933,1.86551507090644,31.86551507090644
2016-10-24,71.43,40.235,1.7224415820449748,2.127562946420454,32.127562946420454
2016-10-25,70.89,39.88,1.7240292586473527,2.135713165143571,32.13571316514357
2016-10-26,70.19,39.8696,1.7254102683208672,1.3985827661543482,31.398582766154348
2016-10-27,70.81,39.55,1.7262708098184032,2.535989471682157,32.53598947168216
2016-10-28,70.48,39.39,1.7279195210566893,2.417250065577008,32.41725006557701
2016-10-31,70.21,39.27,1.7296241017429528,2.287661524554238,32.28766152455424
2016-11-01,70.67,39.02,1.7311668381522956,3.1198699752974193,33.11986997529742
2016-11-02,69.98,38.55,1.7329372028170633,3.1752708314022158,33.175270831402216
2016-11-03,70.35,38.8,1.734770722552233,3.040895964973359,33.04089596497336
2016-11-04,70.39,39.04,1.736509246291122,2.5966790247945966,32.5966790247946
2016-11-07,72.34,39.62,1.73797806399621,3.4813091044701707,33.48130910447017
2016-11-08,72.26,39.59,1.7397538835602755,3.383143749848699,33.3831437498487
2016-11-09,75.54,41.507,1.7415297401104917,3.2543250772338297,33.25432507723383
2016-11-10,76.74,42.6208,1.7433457338750482,2.437210145658341,32.43721014565834
2016-11-11,76.45,42.882,1.7447915947019486,1.6298468359910459,31.629846835991046
2016-11-14,78.51,43.7,1.7460369314872761,2.208186094006038,32.20818609400604
2016-11-15,79.25,43.8679,1.7476360099942634,2.584878277172649,32.58487827717265
2016-11-16,77.88,43.6865,1.749331705330181,1.4578204550930423,31.457820455093042
2016-11-17,78.52,44.17,1.750657353866511,1.1934646797162003,31.1934646797162
2016-11-18,78.5,44.3192,1.7519033144201843,0.8570466275489679,30.857046627548968
2016-11-21,78.59,44.53,1.7529303166485377,0.5320129996406138,30.532012999640614
2016-11-22,78.01,44.5568,1.7540346816492447,-0.14417250330906484,29.855827496690935
2016-11-23,78.28,44.919,1.7548100132772086,-0.5443109863989264,29.455689013601074
2016-11-25,78.44,44.8894,1.7554436832120737,-0.3608136731800613,29.63918632681994
2016-11-28,76.86,44.36,1.7561310973971351,-1.0419754805369195,28.95802451946308
2016-11-29,77.01,44.3708,1.7562914152838198,-0.9180551292753165,29.081944870724683
2016-11-30,78.8,44.77,1.7565485724989214,0.15932040922328383,30.159320409223284
2016-12-01,80.39,45.26,1.7572140120051767,0.858493816645705,30.858493816645705
2016-12-02,78.44,44.8129,1.7583396491910916,-0.35629886523547327,29.643701134764527
2016-12-05,79.16,45.2347,1.759066551936994,-0.4108477569043316,29.58915224309567
2016-12-06,79.61,45.5766,1.7595360904102084,-0.5836725781899048,29.416327421810095
2016-12-07,79.92,46.36,1.7600504474288625,-1.6759387428020602,28.32406125719794
2016-12-08,81.44,46.9672,1.7600445165919063,-1.2243628196753775,28.775637180324622
2016-12-09,80.53,46.8682,1.7600439316897936,-1.9600909992235813,28.03990900077642
2016-12-12,80.23,46.29,1.7599106702992213,-1.2362649281509448,28.763735071849055
2016-12-13,80.06,46.2275,1.7600812671330361,-1.3041567763924178,28.695843223607582
2016-12-14,79.38,45.85,1.7604267425677107,-1.3355661467295477,28.664433853270452
