date,INTC,XLK,beta,value,price
2016-08-26,35.26,47.05,0.7481551628879821,0.05929958612043862,30.05929958612044
2016-08-29,35.55,47.23,0.7486061580256006,0.19333115645088128,30.19333115645088
2016-08-30,35.7,47.07,0.7491372858862231,0.43810795333548214,30.438107953335482
2016-08-31,35.89,46.99,0.7497699169126135,0.6583116042762924,30.658311604276292
2016-09-01,36.02,47.14,0.7504735537288759,0.6426766772207912,30.64267667722079
2016-09-02,36.08,47.35,0.7512032745102438,0.5105249519399493,30.51052495193995
2016-09-06,36.57,47.59,0.7518782936181151,0.7881120067139022,30.788112006713902
2016-09-07,36.46,47.71,0.7525398761702726,0.5563225079162919,30.556322507916292
2016-09-08,36.44,47.32,0.7529430786857431,0.8107335165906377,30.810733516590638
2016-09-09,35.44,46.16,0.753483328584191,0.6592095525537474,30.659209552553747
2016-09-12,36.08,46.93,0.754122150844959,0.6890474608460693,30.68904746084607
2016-09-13,35.61,46.59,0.7547808987302239,0.4447579281588645,30.444757928158865
2016-09-14,35.62,46.81,0.7551973371032342,0.269212650197602,30.269212650197602
2016-09-15,36.56,47.58,0.7554613036545088,0.6151511721184733,30.615151172118473
2016-09-16,37.67,47.21,0.7558879978885198,1.9845276196829786,31.98452761968298
2016-09-19,37.16,47.12,0.7567994804735784,1.4996084800849871,31.499608480084987
2016-09-20,37.14,47.09,0.7574556142433743,1.4714151252795062,31.471415125279506
2016-09-21,37.45,47.62,0.7581576284148359,1.3465337348855186,31.34653373488552
2016-09-22,37.55,47.91,0.7588827889517186,1.1919255813231615,31.19192558132316
2016-09-23,37.19,47.49,0.7596148248488992,1.1158919679257764,31.115891967925776
2016-09-26,36.65,47.21,0.7602452662073415,0.7588209823514092,30.75882098235141
2016-09-27,37.18,47.73,0.7605803649247038,0.877499182143886,30.877499182143886
2016-09-28,37.44,47.82,0.7610085479690706,1.0485712361190451,31.048571236119045
2016-09-29,37.32,47.53,0.7614466834540998,1.1284391354266319,31.128439135426632
2016-09-30,37.75,47.78,0.7618965051063112,1.3465849860204457,31.346584986020446
2016-10-03,37.66,47.64,0.7623569073300424,1.3413169347967795,31.34131693479678
2016-10-04,37.54,47.47,0.7627242370943934,1.333480465129142,31.333480465129142
2016-10-05,37.99,47.64,0.7630295663412152,1.6392714595045064,31.639271459504506
2016-10-06,38.07,47.75,0.7633528581013034,1.619901025662763,31.619901025662763
2016-10-07,38.1,47.62,0.7636535073548415,1.7348199797624488,31.73481997976245
2016-10-10,38.02,47.95,0.7640069108595361,1.3858686242852443,31.385868624285244
2016-10-11,37.27,47.41,0.7642769815376715,1.0356283052989994,31.035628305299
2016-10-12,37.13,47.49,0.7645035715672857,0.8237253862696079,30.823725386269608
2016-10-13,36.97,47.19,0.7645983803403503,0.8886024317388674,30.888602431738867
2016-10-14,37.45,47.37,0.7646825155038228,1.2269892405839187,31.22698924058392
2016-10-17,37.29,47.27,0.7653139975200018,1.11360733722951,31.11360733722951
2016-10-18,37.75,47.53,0.7658516638594156,1.3490704167619754,31.349070416761975
2016-10-19,35.51,47.62,0.7664569491754752,-0.9886799197361285,29.01132008026387
2016-10-20,35.43,47.4,0.7661275595477264,-0.8844463225622263,29.115553677437774
2016-10-21,35.15,47.53,0.7660226987510627,-1.2590588716380111,28.74094112836199
2016-10-24,35.26,47.99,0.765811136773608,-1.491276453765451,28.50872354623455
2016-10-25,35.1,47.82,0.7655236739074637,-1.5073420862549085,28.49265791374509
2016-10-26,34.92,47.55,0.7652558652916034,-1.4679163946157345,28.532083605384265
2016-10-27,34.81,47.49,0.7650066271514623,-1.520164723422944,28.479835276577056
2016-10-28,34.74,47.44,0.7648859865654383,-1.5461912026643887,28.45380879733561
2016-10-31,34.87,47.42,0.7647089671497935,-1.3924992222432095,28.60750077775679
2016-11-01,34.52,47.01,0.764567564336437,-1.4223211994559009,28.5776788005441
2016-11-02,34.6,46.71,0.7643938935456109,-1.1048387675154885,28.89516123248451
2016-11-03,33.93,46.26,0.7644004787111028,-1.4311661451756166,28.568833854824383
2016-11-04,33.61,46.18,0.7643935658777898,-1.6896948722363376,28.310305127763662
2016-11-07,34.69,47.18,0.7642931282753029,-1.3693497920287925,28.630650207971208
2016-11-08,34.74,47.41,0.764315759189986,-1.4962101431972314,28.50378985680277
2016-11-09,34.75,47.35,0.7642361372600028,-1.436581099261133,28.563418900738867
2016-11-10,34.5,46.59,0.7639749478279397,-1.0935928193037157,28.906407180696284
2016-11-11,34.61,46.73,0.7638976526347467,-1.0869373076217101,28.91306269237829
2016-11-14,34.48,46.02,0.7638432388963162,-0.6720658540084798,29.32793414599152
2016-11-15,34.91,46.67,0.7638495990072756,-0.7388607856695586,29.26113921433044
2016-11-16,34.84,47.1,0.7637874595874207,-1.1343893465675094,28.86561065343249
2016-11-17,35.02,47.4,0.7636152696581036,-1.175363781794104,28.824636218205896
2016-11-18,34.95,47.36,0.763440033880522,-1.2065200045815132,28.793479995418487
2016-11-21,34.98,47.84,0.7632996265640326,-1.5362541348233236,28.463745865176676
2016-11-22,35.48,47.99,0.762980982802735,-1.1354573647032566,28.864542635296743
2016-11-23,35.2,47.8,0.7627459513726687,-1.2592564756135545,28.740743524386446
2016-11-25,35.44,48.0,0.7623688049398389,-1.153702637112275,28.846297362887725
2016-11-28,35.51,48.04,0.7619336837755791,-1.0932941685788222,28.906705831421178
2016-11-29,35.31,48.07,0.7615073259786219,-1.2956571597923556,28.704342840207644
2016-11-30,34.7,47.5,0.7610365849255593,-1.4492377839640653,28.550762216035935
2016-12-01,33.76,46.52,0.7604004808058846,-1.6138303670897542,28.386169632910246
2016-12-02,34.16,46.69,0.7597778158818432,-1.314026223523264,28.685973776476736
2016-12-05,34.39,47.14,0.7591497673804403,-1.396320034313952,28.603679965686048
2016-12-06,34.72,47.28,0.7585238832541676,-1.1430092002570476,28.856990799742952
2016-12-07,35.5,48.18,0.757953858027622,-1.0182168797708329,28.981783120229167
2016-12-08,35.7,48.3,0.7574868802944392,-0.8866163182214066,29.113383681778593
2016-12-09,35.76,48.65,0.7571129839032474,-1.0735466668929874,28.926453333107013
2016-12-12,35.97,48.5,0.756536670511794,-0.7220285198220111,29.27797148017799
2016-12-13,36.8,49.11,0.7555943100989757,-0.30723656896069684,29.692763431039303
2016-12-14,36.55,48.94,0.754940455572764,-0.39678589573107104,29.60321410426893
2016-12-15,36.79,49.16,0.7542441908535142,-0.2886444223587574,29.711355577641243
2016-12-16,36.31,48.59,0.7536010568817418,-0.30747535388383795,29.692524646116162
2016-12-19,36.89,48.94,0.7529804795740993,0.03913532964358524,30.039135329643585
2016-12-20,37.21,49.12,0.7524940617272783,0.24749168795609222,30.247491687956092
2016-12-21,36.98,49.02,0.7521929086630209,0.10750361733870761,30.107503617338708
2016-12-22,36.93,48.92,0.7517834312948746,0.1527545410547333,30.152754541054733
2016-12-23,36.97,48.97,0.751315204510085,0.17809443514113354,30.178094435141134
2016-12-27,37.07,49.17,0.7508178492222335,0.152286353742781,30.15228635374278
2016-12-28,36.63,48.73,0.7502158820768862,0.07198006639334409,30.071980066393344
2016-12-29,36.66,48.74,0.7495718779455851,0.12586666893217568,30.125866668932176
2016-12-30,36.27,48.36,0.7489368229871133,0.05141524034320355,30.051415240343204
2017-01-03,36.6,48.79,0.748150066901048,0.0977582358978708,30.09775823589787
2017-01-04,36.41,48.96,0.7473664377699746,-0.18106079321795931,29.81893920678204
2017-01-05,36.35,49.04,0.7464290319171936,-0.254879725219169,29.74512027478083
2017-01-06,36.48,49.4,0.7455583174710488,-0.35058088306981716,29.649419116930183
2017-01-09,36.61,49.39,0.7447680397863172,-0.1740934850462068,29.825906514953793
2017-01-10,36.54,49.4,0.7440971406265962,-0.2183987469538522,29.781601253046148
2017-01-11,36.95,49.63,0.7433826172230177,0.055920707221631005,30.05592070722163
2017-01-12,36.71,49.51,0.7426346672775364,-0.05784237691081984,29.94215762308918
2017-01-13,36.79,49.66,0.7418658986772866,-0.0510605283140535,29.948939471685947
2017-01-17,36.8,49.47,0.7409922731823914,0.14311224566709768,30.143112245667098
2017-01-18,36.76,49.6,0.7409663919637328,0.008066958598845986,30.008066958598846
2017-01-19,36.57,49.53,0.7408639658646513,-0.12499222927618092,29.87500777072382
2017-01-20,36.94,49.8,0.7408410453382425,0.046115942155523726,30.046115942155524
2017-01-23,36.77,49.89,0.7409586385888973,-0.1964264792000847,29.803573520799915
2017-01-24,37.62,50.2,0.7410024839261671,0.4216753069064083,30.42167530690641
2017-01-25,37.8,50.68,0.7412613929423335,0.23287260568253743,30.232872605682537
2017-01-26,37.56,50.54,0.7414790494830671,0.08564883912579546,30.085648839125795
2017-01-27,37.98,50.74,0.7416574194353975,0.3483025378479212,30.34830253784792
2017-01-30,37.42,50.33,0.7418842661980278,0.08096488225326226,30.080964882253262
2017-01-31,36.82,50.08,0.7420320453063772,-0.34096482894337043,29.65903517105663
2017-02-01,36.52,50.46,0.7419310252226899,-0.9178395327369344,29.082160467263066
2017-02-02,36.68,50.36,0.741731849978774,-0.6736159649310594,29.32638403506894
2017-02-03,36.52,50.69,0.7417021116312905,-1.0768800385901116,28.92311996140989
2017-02-06,36.27,50.72,0.7414191239369299,-1.3347779660810772,28.665222033918923
2017-02-07,36.35,50.92,0.7410809544785013,-1.3858422020452892,28.61415779795471
2017-02-08,36.38,51.01,0.7407000404604865,-1.403109063889417,28.596890936110583
2017-02-09,35.46,51.17,0.7402039288330124,-2.4162350383852456,27.583764961614754
2017-02-10,35.34,51.32,0.739337764448021,-2.6028140714724373,27.397185928527563
2017-02-13,35.8,51.55,0.7382671434090317,-2.257671242735583,27.742328757264417
2017-02-14,35.93,51.72,0.7373169284706702,-2.2040315405030597,27.79596845949694
2017-02-15,36.05,51.89,0.7364959032370029,-2.1667724189680797,27.83322758103192
2017-02-16,36.41,52.01,0.7356885947872045,-1.8531638148825067,28.146836185117493
2017-02-17,36.48,52.19,0.7349944044424217,-1.879357967849991,28.12064203215001
2017-02-21,36.52,52.46,0.7343849128377428,-2.0058325274679802,27.99416747253202
2017-02-22,36.07,52.52,0.7335921938608694,-2.458262021572864,27.541737978427136
2017-02-23,36.18,52.51,0.7326737003423857,-2.292696004978673,27.707303995021327
2017-02-24,36.53,52.63,0.731772194023319,-1.9831705714472747,28.016829428552725
2017-02-27,36.51,52.6,0.7309541089006008,-1.9381861281716013,28.0618138718284
2017-02-28,36.2,52.35,0.7302136936890867,-2.0266868646236915,27.97331313537631
2017-03-01,35.93,53.09,0.7294988630919511,-2.79909464155169,27.20090535844831
2017-03-02,35.91,52.74,0.7285632408941011,-2.514425324754896,27.485574675245104
2017-03-03,35.9,52.86,0.727638640289529,-2.5629785257045015,27.4370214742955
2017-03-06,35.57,52.78,0.7267150598011146,-2.7860208563028266,27.213979143697173
2017-03-07,35.8,52.78,0.7256338781404063,-2.498956088250644,27.501043911749356
2017-03-08,35.62,52.84,0.7245970323685911,-2.66770719035636,27.33229280964364
2017-03-09,35.82,52.83,0.7234519536209364,-2.3999667097940716,27.60003329020593
2017-03-10,35.91,53.11,0.7224447940655365,-2.4590430128206506,27.54095698717935
2017-03-13,35.16,53.16,0.721300461239922,-3.18433251951425,26.81566748048575
2017-03-14,35.18,53.04,0.7197623281105341,-2.9961938829827304,27.00380611701727
2017-03-15,35.1,53.4,0.718313475187736,-3.257939575025098,26.742060424974902
2017-03-16,35.14,53.43,0.7167210657708976,-3.154406544139057,26.845593455860943
2017-03-17,35.27,53.34,0.7151719836266067,-2.8772736066432003,27.1227263933568
2017-03-20,35.43,53.3706,0.7135935396728071,-2.6549153684615234,27.345084631538477
2017-03-21,35.04,52.61,0.7120082049918492,-2.4187516646211904,27.58124833537881
2017-03-22,35.37,52.94,0.7105454968889543,-2.2462786053012422,27.753721394698758
2017-03-23,35.27,52.8,0.7091120935012076,-2.1711185368637587,27.82888146313624
2017-03-24,35.16,52.84,0.7076855301224666,-2.2341034116711427,27.765896588328857
2017-03-27,35.39,52.84,0.7062290379974869,-1.9271423677872122,28.072857632212788
2017-03-28,35.6,53.22,0.7049029891479498,-1.9149370824538892,28.08506291754611
2017-03-29,35.57,53.31,0.7035531961818571,-1.9364208884548049,28.063579111545195
2017-03-30,35.75,53.41,0.7022221672257649,-1.7556859515281005,28.2443140484719
2017-03-31,36.07,53.31,0.7009200359711245,-1.2960471176206525,28.703952882379347
2017-04-03,36.16,53.26,0.6998483247598427,-1.1139217767092262,28.886078223290774
2017-04-04,36.28,53.3,0.6988586923052672,-0.9691682998707378,29.030831700129262
2017-04-05,36.22,53.08,0.6979370806810273,-0.8265002425489314,29.17349975745107
2017-04-06,36.03,53.09,0.6970101375218379,-0.9742682010343771,29.025731798965623
2017-04-07,36.03,53.06,0.6960461849472067,-0.9022105732987882,29.097789426701212
2017-04-10,35.8,52.96,0.695013977306241,-1.0079402381385307,28.99205976186147
2017-04-11,35.74,52.76,0.6939839939500841,-0.8745955208064373,29.125404479193563
2017-04-12,35.63,52.58,0.692990171427066,-0.8074232136351256,29.192576786364874
2017-04-13,35.25,52.37,0.6919656581645252,-0.9882415180761797,29.01175848192382
2017-04-17,35.48,52.85,0.6909080398737396,-1.034489907327142,28.965510092672858
2017-04-18,35.765,52.84,0.6898628187570207,-0.687351343120973,29.312648656879027
2017-04-19,35.91,52.8,0.6888561266751676,-0.46160348844885135,29.53839651155115
2017-04-20,36.18,53.28,0.687977829595593,-0.4754587608531935,29.524541239146807
2017-04-21,36.32,53.17,0.686883276278626,-0.20158379973454288,29.798416200265457
2017-04-24,36.75,53.8,0.685899262512358,-0.15138032316485805,29.848619676835142
2017-04-25,36.87,54.08,0.6849641888662124,-0.17286333388476294,29.827136666115237
2017-04-26,36.93,54.02,0.6839190732202896,-0.015308335360046499,29.984691664639954
2017-04-27,37.43,54.24,0.683004453589432,0.3838384373092083,30.38383843730921
2017-04-28,36.15,54.38,0.6823422459493087,-0.9557713347234085,29.04422866527659
2017-05-01,36.31,54.79,0.6813983631907293,-1.0238163192200602,28.97618368077994
2017-05-02,36.97,54.91,0.6803506634797112,-0.3880549316709363,29.611945068329064
2017-05-03,36.98,54.81,0.6796088891485232,-0.269363214230566,29.730636785769434
2017-05-04,36.85,54.77,0.6789778343480016,-0.33761598724004926,29.66238401275995
2017-05-05,36.82,54.97,0.6783312336132984,-0.4678679117230118,29.532132088276988
2017-05-08,36.54,55.21,0.6776419385402754,-0.8726114268086107,29.12738857319139
2017-05-09,36.37,55.28,0.6771202249519036,-1.061206035341236,28.938793964658764
2017-05-10,36.01,55.49,0.6765962535988913,-1.5343261122024785,28.46567388779752
2017-05-11,35.69,55.42,0.6758168677162965,-1.763770808837151,28.23622919116285
2017-05-12,35.53,55.56,0.6749476979174007,-1.9700940962907865,28.029905903709214
2017-05-15,35.63,55.87,0.6739958326592701,-2.0261471706734184,27.97385282932658
2017-05-16,35.82,56.13,0.6729240376964918,-1.9512262359040875,28.048773764095912
2017-05-17,35.04,54.6,0.6718734913332708,-1.6442926267965845,28.355707373203416
2017-05-18,35.22,54.92,0.6709633652436873,-1.6293080191833056,28.370691980816694
2017-05-19,35.4,55.24,0.6701907594809747,-1.6213375537290489,28.37866244627095
2017-05-22,35.77,55.68,0.6693712003383627,-1.500588434840033,28.499411565159967
2017-05-23,35.86,55.78,0.6684921040644594,-1.428489564715541,28.57151043528446
2017-05-24,36.12,56.01,0.6676232636833255,-1.2735789989030621,28.726421001096938
2017-05-25,36.26,56.41,0.6668357709652678,-1.356205840150757,28.643794159849243
2017-05-26,36.26,56.38,0.6662352171926176,-1.3023415453197842,28.697658454680216
2017-05-30,36.18,56.62,0.6655806374185093,-1.505175690635994,28.494824309364006
2017-05-31,36.11,56.53,0.6648763300805052,-1.4754589394509594,28.52454106054904
2017-06-01,36.12,56.67,0.6642565078099597,-1.5234162975904226,28.476583702409577
2017-06-02,36.32,57.19,0.6635426149221652,-1.6280021473986253,28.371997852601375
2017-06-05,36.34,57.24,0.6628465906633535,-1.6013388495703538,28.398661150429646
2017-06-06,36.13,57.13,0.6620878933741045,-1.6950813484625868,28.304918651537413
2017-06-07,36.26,57.31,0.661317165284273,-1.6400867424416887,28.35991325755831
2017-06-08,36.48,57.44,0.6607864545653849,-1.475573950235706,28.524426049764294
2017-06-09,35.71,56.02,0.6602710889827145,-1.2783864048116627,28.721613595188337
2017-06-12,35.73,55.69,0.6599169358087713,-1.0207741551904732,28.979225844809527
2017-06-13,35.88,56.09,0.6596342994394225,-1.1188878555572117,28.88111214444279
2017-06-14,35.53,55.82,0.6592580544685248,-1.2697846004330557,28.730215399566944
2017-06-15,35.31,55.57,0.6587893838836996,-1.2989260624171806,28.70107393758282
2017-06-16,35.21,55.25,0.658275436616821,-1.1597178730793587,28.84028212692064
2017-06-19,35.51,56.07,0.6577654300583234,-1.3709076633701969,28.629092336629803
2017-06-20,34.86,55.62,0.6571801952639497,-1.6923624605808811,28.30763753941912
2017-06-21,34.58,55.93,0.6565309843030948,-2.1397779520720945,27.860222047927905
2017-06-22,34.36,55.95,0.6556643051543285,-2.3244178733846823,27.675582126615318
2017-06-23,34.19,56.3,0.654738319873049,-2.6717674088526593,27.32823259114734
2017-06-26,34.07,56.0,0.6537129776522983,-2.5379267485287045,27.462073251471296
2017-06-27,33.65,55.08,0.652684765553912,-2.2998768867094697,27.70012311329053
2017-06-28,34.2,55.77,0.6516139856364769,-2.1405119789463143,27.859488021053686
2017-06-29,33.54,54.77,0.6505327086676318,-2.0896764537261987,27.9103235462738
2017-06-30,33.74,54.72,0.6494347485851,-1.797069442576671,28.20293055742333
2017-07-03,33.46,54.34,0.6483869952034527,-1.7733493193556171,28.226650680644383
2017-07-05,34.34,54.88,0.6473916885520664,-1.1888558677374021,28.811144132262598
2017-07-06,33.63,54.38,0.6465470271814757,-1.5292273381286492,28.47077266187135
2017-07-07,33.88,55.01,0.6456409353695411,-1.6367078546784555,28.363292145321545
2017-07-10,33.65,55.41,0.6446664599528428,-2.0709685459870144,27.929031454012986
2017-07-11,33.92,55.53,0.6435440427962983,-1.81600069647844,28.18399930352156
2017-07-12,34.25,56.25,0.6425543321424474,-1.8936811830126672,28.106318816987333
2017-07-13,34.24,56.36,0.6415393856771496,-1.9171597767641515,28.08284022323585
2017-07-14,34.68,56.86,0.6404195334865123,-1.7342546740430862,28.265745325956914
2017-07-17,34.47,56.87,0.6392882300430888,-1.886321642550456,28.113678357449544
2017-07-18,34.53,57.13,0.6381005939543644,-1.9246869326128362,28.075313067387164
2017-07-19,34.56,57.42,0.6368243167653637,-2.006452268667182,27.993547731332818
2017-07-20,34.75,57.54,0.6354865698691908,-1.8158972302732366,28.184102769726763
2017-07-21,34.73,57.47,0.6342012580875547,-1.7175463022917725,28.282453697708227
2017-07-24,34.5,57.61,0.6329018930209397,-1.9614780569363361,28.038521943063664
2017-07-25,34.67,57.5,0.6314009635549428,-1.6355554044092102,28.36444459559079
2017-07-26,34.75,57.72,0.6303743331590103,-1.6352065099380724,28.364793490061928
2017-07-27,34.97,57.5,0.6293561597580415,-1.2179791860873834,28.782020813912617
2017-07-28,35.31,57.44,0.6282810519194291,-0.7784636222520049,29.221536377747995
2017-07-31,35.47,57.16,0.6273048155655843,-0.3867432577287957,29.613256742271204
2017-08-01,36.35,57.45,0.6264650917679878,0.3595804779291001,30.3595804779291
2017-08-02,36.64,57.61,0.6258817858172755,0.5829503190667609,30.58295031906676
2017-08-03,36.49,57.48,0.6254805552215226,0.5373776858668862,30.537377685866886
2017-08-04,36.3,57.61,0.6251207526869914,0.28679343770242127,30.28679343770242
2017-08-07,36.43,57.96,0.6248215001582643,0.2153458508269992,30.215345850827
2017-08-08,36.41,57.88,0.6245775943651196,0.2594488381468736,30.259448838146874
2017-08-09,36.59,57.85,0.6244147850267094,0.46760468620485796,30.467604686204858
2017-08-10,36.14,56.71,0.6243386837571225,0.733753244133581,30.73375324413358
2017-08-11,35.87,57.1,0.6243285230620464,0.22084133315714638,30.220841333157146
2017-08-14,36.34,58.01,0.6241225580296991,0.13465040869716205,30.134650408697162
2017-08-15,36.0,58.1,0.6238927363687605,-0.24816798302498455,29.751832016975015
2017-08-16,35.81,58.27,0.6235478094975602,-0.5241308594228329,29.475869140577167
2017-08-17,35.17,57.13,0.6230840496219535,-0.42679175490220445,29.573208245097796
2017-08-18,35.01,57.07,0.6226366242429742,-0.5238721455465409,29.47612785445346
2017-08-21,34.92,57.05,0.6221181905284101,-0.5718427696457908,29.42815723035421
2017-08-22,34.65,57.9,0.6216065927587846,-1.3410217207336288,28.65897827926637
2017-08-23,34.66,57.76,0.6208479004966734,-1.2001747326878558,28.799825267312144
2017-08-24,34.71,57.71,0.6201861339098795,-1.080941787939146,28.919058212060854
2017-08-25,34.67,57.7,0.6195544816996091,-1.0782935940674463,28.921706405932554
2017-08-28,34.65,57.81,0.6189353529140224,-1.1306527519596372,28.869347248040363
2017-08-29,34.73,58.06,0.6183231431765158,-1.1698416928285127,28.830158307171487
2017-08-30,34.89,58.48,0.6176906036229133,-1.232546499867965,28.767453500132035
2017-08-31,35.07,58.83,0.6170688878641587,-1.2321626730484567,28.767837326951543
2017-09-01,35.09,58.78,0.6164287110265922,-1.1436796341430906,28.85632036585691
2017-09-05,35.02,58.26,0.6157632458384065,-0.8543667025455548,29.145633297454445
2017-09-06,35.76,58.31,0.6151553255559955,-0.10970703317010333,29.890292966829897
2017-09-07,35.54,58.51,0.614700110973679,-0.4261034930699594,29.57389650693004
2017-09-08,35.19,58.03,0.6141675302122317,-0.4501417782158086,29.54985822178419
2017-09-11,35.77,58.85,0.6136757129169296,-0.34481570516130233,29.655184294838698
2017-09-12,36.09,58.99,0.6132274769239817,-0.08428886374567668,29.915711136254323
2017-09-13,36.33,58.91,0.6128263348064897,0.2284006165496919,30.228400616549692
2017-09-14,36.48,58.71,0.6125660605094184,0.5162465874920414,30.51624658749204
2017-09-15,37.0,58.74,0.6124968284507009,1.0219362968058334,31.021936296805833
2017-09-18,37.0,58.79,0.6127104015807049,0.9787554910703591,30.97875549107036
2017-09-19,37.23,59.05,0.6129803759239654,1.033508801689841,31.03350880168984
2017-09-20,37.07,58.81,0.6133816196881552,0.9970269461395915,30.99702694613959
2017-09-21,37.2,58.49,0.6137578474378109,1.3013035033624405,31.30130350336244
2017-09-22,37.18,58.52,0.6141859813483027,1.2378363714973233,31.237836371497323
2017-09-25,37.16,57.83,0.6145665425936351,1.6196168418100783,31.61961684181008
2017-09-26,37.47,58.04,0.6150715036082166,1.7712499305791098,31.77124993057911
2017-09-27,37.54,58.63,0.6155655642287002,1.449390969271306,31.449390969271306
2017-09-28,37.83,58.7,0.61598909155664,1.671440325625234,31.671440325625234
2017-09-29,38.08,59.1,0.6163333792045389,1.6546972890117502,31.65469728901175
2017-10-02,39.04,59.19,0.6167906982370407,2.5321585713495622,32.53215857134956
2017-10-03,39.38,59.33,0.6175507638970674,2.74071317798699,32.74071317798699
2017-10-04,39.34,59.29,0.618515339068722,2.6682255466154743,32.668225546615474
2017-10-05,39.53,59.86,0.6194171410418152,2.4516899372369423,32.45168993723694
2017-10-06,39.63,59.95,0.6203081982451655,2.442523515202332,32.44252351520233
2017-10-09,39.86,60.1,0.6212318392775847,2.523966459417153,32.52396645941715
2017-10-10,39.65,60.16,0.6221597907794995,2.2208669867053104,32.22086698670531
2017-10-11,39.3,60.36,0.6230723108497096,1.6913553171115296,31.69135531711153
2017-10-12,39.19,60.21,0.6238727040173049,1.626624491118072,31.626624491118072
2017-10-13,39.67,60.5,0.6247083316900579,1.8751459327515008,31.8751459327515
2017-10-16,39.76,60.72,0.6256002843835256,1.77355073223233,31.77355073223233
2017-10-17,39.79,60.72,0.6264697639767356,1.7507559313326126,31.750755931332613
2017-10-18,40.25,60.87,0.6274350561012647,2.058028135116018,32.05802813511602
2017-10-19,40.09,60.69,0.6284386023178797,1.950061225327886,31.950061225327886
2017-10-20,40.43,61.1,0.6294408222097476,1.9711657629844197,31.97116576298442
2017-10-23,40.83,60.81,0.6303656608361293,2.4974641645549696,32.49746416455497
2017-10-24,40.95,60.98,0.6313502281999985,2.450263084364096,32.450263084364096
2017-10-25,40.78,60.65,0.6322422468732132,2.434507727139625,32.434507727139625
2017-10-26,41.35,60.9,0.6329462235823243,2.803574983836448,32.80357498383645
2017-10-27,44.4,62.54,0.6337188156561897,4.767225268861893,34.76722526886189
2017-10-30,44.37,62.68,0.6351312950544394,4.559970425987736,34.559970425987736
2017-10-31,45.49,62.95,0.6365781466646585,5.417405667459747,35.41740566745975
2017-11-01,46.71,62.96,0.6383332842558982,6.52053642324865,36.52053642324865
2017-11-02,47.1,62.99,0.6404330736493525,6.759120690827281,36.75912069082728
2017-11-03,46.34,63.49,0.6425774760013804,5.542756048672359,35.54275604867236
2017-11-06,46.7,63.63,0.6443199464738967,5.7019218058659575,35.70192180586596
2017-11-07,46.78,63.66,0.6462744095502807,5.638171088029132,35.63817108802913
2017-11-08,46.7,64.01,0.6482707657705246,5.204188283028721,35.20418828302872
2017-11-09,46.3,63.5,0.6502798790016135,5.007227683397538,35.00722768339754
2017-11-10,45.58,63.5,0.6523270068557064,4.157235064662636,34.157235064662636
2017-11-13,45.75,63.48,0.6541093146806027,4.227140704075339,34.22714070407534
2017-11-14,45.86,63.35,0.6559635917404891,4.304706463240009,34.30470646324001
2017-11-15,45.46,62.88,0.6578793537746022,4.092546234653014,34.092546234653014
2017-11-16,45.65,63.76,0.6599788119198311,3.5697509519915656,33.569750951991566
2017-11-17,44.63,63.35,0.6619378632728634,2.6962363616641056,32.696236361664106
2017-11-20,44.62,63.59,0.6636384433010711,2.4192313904848817,32.41923139048488
2017-11-21,44.94,64.26,0.6652906196020144,2.188424784374547,32.18842478437455
2017-11-22,44.65,64.14,0.6669282070104662,1.8732248023486946,31.873224802348695
2017-11-24,44.75,64.5,0.6685196167584521,1.6304847190798455,31.630484719079845
2017-11-27,44.49,64.5,0.6701019336409304,1.2684252801599882,31.26842528015999
2017-11-28,44.73,64.71,0.6716198429548552,1.2694799623913227,31.269479962391323
2017-11-29,43.95,63.28,0.6731427003394588,1.3535299225190514,31.35352992251905
2017-11-30,44.84,63.84,0.6746172932474024,1.772431999085832,31.772431999085832
2017-12-01,44.68,63.51,0.6760497712284996,1.7440790292779909,31.74407902927799
2017-12-04,44.49,62.49,0.6775849408690027,2.147717045096023,32.14771704509602
2017-12-05,43.44,62.51,0.679241227336109,0.9806308792198237,30.980630879219824
2017-12-06,43.45,62.91,0.680605896951547,0.6330830227781803,30.63308302277818
2017-12-07,43.08,63.3,0.6818379723096857,-0.08034364720310094,29.9196563527969
2017-12-08,43.35,63.6,0.6828104992898145,-0.07674775483220486,29.923252245167795
2017-12-11,43.66,64.15,0.6837189121459436,-0.20056821416228843,29.79943178583771
2017-12-12,43.33,64.13,0.6844754909186775,-0.5654132326147874,29.434586767385213
2017-12-13,43.34,64.15,0.6851486744712743,-0.6122874673322443,29.387712532667756
2017-12-14,43.26,64.07,0.6858073889633443,-0.6796794108814623,29.320320589118538
2017-12-15,44.56,64.56,0.6864511206222158,0.24271565262974804,30.242715652629748
2017-12-18,46.26,65.13,0.6872655480620077,1.4983948547214396,31.49839485472144
2017-12-19,47.04,64.73,0.6884529258360689,2.476442110631261,32.47644211063126
2017-12-20,47.56,64.71,0.689800579550829,2.9230044972658646,32.923004497265865
2017-12-21,46.76,64.58,0.6912477099544583,2.119222891141085,32.119222891141085
2017-12-22,46.7,64.54,0.6925791888103162,2.0009391541821913,32.00093915418219
2017-12-26,46.08,64.11,0.6938338289886412,1.598313223538213,31.598313223538213
2017-12-27,46.11,64.18,0.6950021795878141,1.5047601140540863,31.504760114054086
2017-12-28,46.22,64.29,0.6959361679473256,1.4782637626664297,31.47826376266643
