date,FITB,KBE,beta,value,price
2013-03-22,16.29,26.93,0.6227083526081936,-0.47953593573865305,29.520464064261347
2013-03-25,16.35,26.91,0.6222635452688322,-0.3951120031842734,29.604887996815727
2013-03-26,16.41,27.05,0.6217892657025085,-0.40939963725285367,29.590600362747146
2013-03-27,16.37,26.98,0.6212995723589149,-0.3926624622435213,29.60733753775648
2013-03-28,16.31,26.93,0.6208307705265237,-0.408972650279285,29.591027349720715
2013-04-01,16.14,26.65,0.6203196018652494,-0.3915173897088948,29.608482610291105
2013-04-02,16.16,26.5,0.6197420728063288,-0.2631649293677114,29.73683507063229
2013-04-03,15.99,26.11,0.6193526297755112,-0.18129716343859847,29.8187028365614
2013-04-04,15.95,26.24,0.6191210150955206,-0.2957354361064617,29.70426456389354
2013-04-05,16.02,26.24,0.6188568882333357,-0.21880474724272858,29.78119525275727
2013-04-08,16.22,26.46,0.6186789735873253,-0.15024564112062677,29.849754358879373
2013-04-09,16.39,26.58,0.6185153649801324,-0.05013840117191748,29.949861598828083
2013-04-10,16.63,27.0,0.6183272383656641,-0.06483543587292928,29.93516456412707
2013-04-11,16.86,26.95,0.6181882440172856,0.19982682373415273,30.199826823734153
2013-04-12,16.49,26.62,0.6183074262257482,0.030656313870579766,30.03065631387058
2013-04-15,16.08,25.93,0.6183298261428588,0.046707608115671206,30.04670760811567
2013-04-16,16.15,26.22,0.6183036611192145,-0.0619219945458056,29.938078005454194
2013-04-17,15.8,25.71,0.6178334101825914,-0.0844969757944245,29.915503024205577
2013-04-18,15.92,25.46,0.617260587055131,0.20454545357636533,30.204545453576365
2013-04-19,16.4,25.78,0.6168615064061412,0.4973103648496764,30.497310364849675
2013-04-22,16.245,25.77,0.616672960760521,0.35333780120137526,30.353337801201377
2013-04-23,16.47,26.09,0.6164120104933744,0.3878106462278623,30.387810646227862
2013-04-24,16.72,26.41,0.6161981067959443,0.4462079995191104,30.44620799951911
2013-04-25,16.83,26.47,0.6161333047952358,0.5209514220701088,30.52095142207011
2013-04-26,16.76,26.3,0.6160789728238867,0.5571230147317827,30.557123014731783
2013-04-29,16.83,26.42,0.6160476138316558,0.5540220425676488,30.55402204256765
2013-04-30,17.03,26.4,0.6160362380689466,0.7666433149798131,30.766643314979813
2013-05-01,16.75,26.07,0.6161707624097166,0.6864282239786874,30.686428223978687
2013-05-02,16.86,26.32,0.6163378912894206,0.6379867012624487,30.63798670126245
2013-05-03,17.1,26.55,0.6164154797358979,0.7341690130119112,30.73416901301191
2013-05-06,17.3,26.87,0.6165349996608778,0.7337045591122155,30.733704559112216
2013-05-07,17.51,27.21,0.6167398259928845,0.7285093347336158,30.728509334733616
2013-05-08,17.62,27.3,0.6168893444994862,0.7789208951640276,30.778920895164028
2013-05-09,17.57,27.18,0.617177372660408,0.7951190110901116,30.79511901109011
2013-05-10,17.71,27.34,0.6175199990224437,0.82700322672639,30.82700322672639
2013-05-13,17.7,27.38,0.6181695920453371,0.7745165697986707,30.77451656979867
2013-05-14,17.91,27.8,0.6187559398968003,0.7085848708689504,30.70858487086895
2013-05-15,18.08,28.0,0.619332902970286,0.7386787168319913,30.73867871683199
2013-05-16,18.02,27.93,0.6200725106909314,0.701374776402286,30.701374776402286
2013-05-17,18.25,28.32,0.6207359522658357,0.6707578318315335,30.670757831831533
2013-05-20,18.39,28.46,0.6214140661067052,0.7045556786031675,30.704555678603167
2013-05-21,18.3,28.44,0.6221159852534787,0.6070213793910675,30.607021379391067
2013-05-22,18.0,28.02,0.6226832082745369,0.5524165041474767,30.552416504147477
2013-05-23,18.1,27.96,0.6232581950650627,0.6737008659808481,30.673700865980848
2013-05-24,18.25,28.04,0.6239524376280995,0.7543736489080892,30.75437364890809
2013-05-28,18.43,28.37,0.6246717899321239,0.7080613196256422,30.708061319625642
2013-05-29,18.47,28.33,0.6253846548248633,0.7528527288116251,30.752852728811625
2013-05-30,18.53,28.72,0.6261066938986398,0.5482157512310657,30.548215751231066
2013-05-31,18.2,28.34,0.6267564401595408,0.43772248587861284,30.437722485878613
2013-06-03,18.2,28.24,0.6273755020116103,0.4829158231921262,30.482915823192126
2013-06-04,17.92,28.0,0.6280241872235981,0.3353227577392559,30.335322757739256
2013-06-05,17.71,27.59,0.6285580671472893,0.368082927406288,30.368082927406288
2013-06-06,18.07,27.9,0.6291956086791295,0.5154425178522892,30.51544251785229
2013-06-07,18.42,28.29,0.6299402738883039,0.5989896516998847,30.598989651699885
2013-06-10,18.6,28.53,0.6307206619142148,0.6055395155874521,30.605539515587452
2013-06-11,18.34,28.15,0.6316094437415272,0.560194158676012,30.560194158676012
2013-06-12,18.32,27.82,0.6323057515777045,0.7292539911082621,30.729253991108262
2013-06-13,18.45,28.23,0.6330948372000408,0.5777327458428481,30.577732745842848
2013-06-14,18.31,27.87,0.6337794719783667,0.6465661159629192,30.64656611596292
2013-06-17,18.29,28.02,0.6345951604052522,0.5086436054448313,30.50864360544483
2013-06-18,18.4,28.25,0.635333172439208,0.4518378785923751,30.451837878592375
2013-06-19,18.1,28.06,0.6361170210776655,0.2505563885607067,30.250556388560707
2013-06-20,17.78,27.91,0.6367393380328439,0.008605075503329118,30.00860507550333
2013-06-21,17.7,27.98,0.6372388496351168,-0.1299430127905694,29.87005698720943
2013-06-24,17.46,27.61,0.6376549601639766,-0.14565345012739428,29.854346549872606
2013-06-25,17.88,28.22,0.6380848978469926,-0.12675581724213103,29.87324418275787
2013-06-26,17.925,28.38,0.638520283990262,-0.19620565964363124,29.80379434035637
2013-06-27,18.1,28.84,0.638845779931894,-0.32431229323582045,29.67568770676418
2013-06-28,18.05,28.72,0.6390385160062612,-0.30318617969981787,29.696813820300182
2013-07-01,18.28,29.1,0.6393214744869143,-0.3242549075692054,29.675745092430795
2013-07-02,18.48,29.26,0.6395510923519474,-0.2332649622179801,29.76673503778202
2013-07-03,18.37,29.33,0.6398100134945467,-0.39562769579505286,29.604372304204947
2013-07-05,18.67,30.1,0.6399147276577186,-0.5914333024973288,29.40856669750267
2013-07-08,18.58,30.21,0.6399078595514159,-0.751616437048277,29.248383562951723
2013-07-09,18.8,30.3,0.6396398116755121,-0.581086293768017,29.418913706231983
2013-07-10,18.79,29.99,0.6395681822540279,-0.39064978579829557,29.609350214201704
2013-07-11,18.81,29.72,0.6395973550875026,-0.19883339320057658,29.801166606799423
2013-07-12,18.981,30.07,0.6398196188343982,-0.2583759383503512,29.74162406164965
2013-07-15,18.99,30.28,0.6400104578437896,-0.3895166635099514,29.61048333649005
2013-07-16,18.86,29.95,0.6399625625686721,-0.30687874893173017,29.69312125106827
2013-07-17,18.99,30.17,0.639821867762496,-0.31342575039450793,29.686574249605492
2013-07-18,18.945,30.8,0.6397548422962976,-0.7594491427259662,29.240550857274034
2013-07-19,19.015,30.89,0.6393865356579037,-0.7356500864726456,29.264349913527354
2013-07-22,19.34,31.2,0.6390053267076291,-0.5969661932780284,29.40303380672197
2013-07-23,19.42,31.48,0.6386664898254948,-0.685221099706574,29.314778900293426
2013-07-24,19.59,31.6,0.6382432309503001,-0.578486098029483,29.421513901970517
2013-07-25,19.37,31.47,0.637887406506534,-0.7043166827606235,29.295683317239376
2013-07-26,19.37,31.34,0.6373357767768809,-0.6041032441874457,29.395896755812554
2013-07-29,19.21,31.08,0.6368829791371929,-0.584322991583953,29.415677008416047
2013-07-30,19.26,31.2,0.6364672348151799,-0.597777726233609,29.40222227376639
2013-07-31,19.24,31.24,0.6359880950933102,-0.6282680907150109,29.37173190928499
2013-08-01,19.6,31.98,0.635485789288647,-0.7228355414509302,29.27716445854907
2013-08-02,19.69,31.96,0.6349119771441636,-0.6017867895274662,29.398213210472534
2013-08-05,19.58,31.9,0.634380441621357,-0.6567360877212884,29.34326391227871
2013-08-06,19.36,31.55,0.6337973688408847,-0.6363069869299132,29.363693013070087
2013-08-07,19.22,31.31,0.6332041524834366,-0.6056220142564008,29.3943779857436
2013-08-08,19.225,31.42,0.6326449595588582,-0.6527046293393255,29.347295370660675
2013-08-09,19.3,31.3,0.632076991440139,-0.4840098320763495,29.51599016792365
2013-08-12,19.27,31.26,0.6315808770119121,-0.4732182153923752,29.526781784607625
2013-08-13,19.09,31.26,0.6310949805101338,-0.6380290907467838,29.361970909253216
2013-08-14,19.14,31.26,0.6305110524567077,-0.569775499796684,29.430224500203316
2013-08-15,19.04,30.93,0.6299316009352383,-0.4437844169269205,29.55621558307308
2013-08-16,19.16,31.05,0.6294641694748568,-0.384862462194306,29.615137537805694
2013-08-19,19.01,30.69,0.6290467301226136,-0.29544414746300873,29.70455585253699
2013-08-20,19.06,31.12,0.6286065668661658,-0.5022363608750808,29.49776363912492
2013-08-21,18.93,30.89,0.6279850727001328,-0.46845889570710497,29.531541104292895
2013-08-22,19.18,31.38,0.6273883534702108,-0.5074465318952157,29.492553468104784
2013-08-23,19.2,31.21,0.626723692986203,-0.36004645809939717,29.639953541900603
2013-08-26,18.99,30.98,0.6262314157686729,-0.4106492605134875,29.589350739486513
2013-08-27,18.43,29.94,0.6257577047279802,-0.30518567955572706,29.694814320444273
2013-08-28,18.35,30.1,0.6253123196851591,-0.47190082252328835,29.52809917747671
2013-08-29,18.39,30.24,0.62483738878463,-0.5050826368472094,29.49491736315279
2013-08-30,18.29,29.89,0.6243169909648144,-0.37083485993830223,29.629165140061698
2013-09-03,18.31,29.87,0.6237792931871058,-0.3222874874988513,29.67771251250115
2013-09-04,18.36,30.07,0.6232014066718728,-0.3796662986232171,29.620333701376783
2013-09-05,18.53,30.31,0.6225638561308945,-0.33991047932741125,29.66008952067259
2013-09-06,18.47,30.16,0.6219565156666939,-0.288208512507488,29.711791487492512
2013-09-09,18.38,30.29,0.6212823298617258,-0.4386417715116764,29.561358228488324
2013-09-10,18.5,30.57,0.6205728932955175,-0.4709133480439682,29.52908665195603
2013-09-11,18.58,30.45,0.6197990426806376,-0.2928808496254156,29.707119150374584
2013-09-12,18.49,30.24,0.6191698283719222,-0.2336956099669294,29.76630439003307
2013-09-13,18.38,30.29,0.6185790533409407,-0.35675952569709324,29.643240474302907
2013-09-16,18.49,30.49,0.6180092025696595,-0.35310058634891917,29.64689941365108
2013-09-17,18.55,30.84,0.6175495290824518,-0.4952274769028122,29.504772523097188
2013-09-18,18.62,30.72,0.617065188970532,-0.33624260517473914,29.66375739482526
2013-09-19,18.53,30.19,0.6166725002042709,-0.08734278116693872,29.91265721883306
2013-09-20,18.391,30.12,0.6163855472764693,-0.17453268396725719,29.825467316032743
2013-09-23,18.15,29.78,0.6160741452510137,-0.19668804557518982,29.80331195442481
2013-09-24,18.035,29.85,0.6157998482380747,-0.34662546990652743,29.653374530093473
2013-09-25,18.291,30.08,0.6154307367586141,-0.2211565616991109,29.77884343830089
2013-09-26,18.08,29.99,0.6151215464596693,-0.36749517832548406,29.632504821674516
2013-09-27,18.08,29.99,0.6146768878266076,-0.35415986591996074,29.64584013408004
2013-09-30,18.05,30.03,0.6143116869185352,-0.3977799581636141,29.602220041836386
2013-10-01,18.26,30.37,0.6140048301648685,-0.38732669210705595,29.612673307892944
2013-10-02,18.05,30.16,0.6137801736038732,-0.46161003589281435,29.538389964107186
2013-10-03,17.995,30.03,0.6134252441535432,-0.4261600819309024,29.573839918069098
2013-10-04,18.19,30.35,0.6129900231583588,-0.4142472028561883,29.58575279714381
2013-10-07,17.775,29.84,0.6124565988911975,-0.5007049109133348,29.499295089086665
2013-10-08,17.5,29.54,0.6118921137615914,-0.5752930405174084,29.42470695948259
2013-10-09,17.755,29.62,0.6113436977575982,-0.3530003275800624,29.646999672419938
2013-10-10,18.14,30.41,0.6108667136055649,-0.43645676074522655,29.563543239254773
2013-10-11,18.2,30.79,0.6103325572764745,-0.5921394385426488,29.40786056145735
2013-10-14,18.31,30.94,0.6099297618965338,-0.5612268330787593,29.43877316692124
2013-10-15,18.13,30.65,0.6095270690782152,-0.5520046672472958,29.447995332752704
2013-10-16,18.4,31.251,0.6090490047923206,-0.6333904487648141,29.366609551235186
2013-10-17,18.965,31.43,0.6085604528989987,-0.1620550346155305,29.83794496538447
2013-10-18,19.28,31.56,0.6082688808060536,0.08303412176095293,30.083034121760953
2013-10-21,19.22,31.59,0.6081882993594564,0.007331623234772877,30.007331623234773
2013-10-22,19.34,31.52,0.608020643510279,0.17518931655600767,30.175189316556008
2013-10-23,19.225,31.42,0.6079463262872771,0.12332642805375471,30.123326428053755
2013-10-24,19.12,31.44,0.6078536088764187,0.009082536925397733,30.009082536925398
2013-10-25,19.08,31.5,0.6077200828824536,-0.06318261079729126,29.93681738920271
2013-10-28,19.18,31.61,0.6075913423991348,-0.025962333236652313,29.974037666763348
2013-10-29,19.21,31.61,0.6074231642752591,0.009353777259061502,30.00935377725906
2013-10-30,19.24,31.51,0.6073135409370348,0.10355032507403195,30.103550325074032
2013-10-31,19.035,31.23,0.607259958552541,0.07027149440414604,30.070271494404146
2013-11-01,18.985,31.18,0.607184161926,0.052997831147319374,30.05299783114732
2013-11-04,18.839,31.21,0.6071314264333427,-0.10957181898462665,29.890428181015373
2013-11-05,19.14,31.17,0.6069061086242091,0.2227365941834023,30.222736594183402
2013-11-06,19.125,31.3,0.6068639741501494,0.1301576091003227,30.130157609100323
2013-11-07,19.08,30.88,0.6068700108449464,0.33985406510805305,30.339854065108053
2013-11-08,20.01,31.88,0.6069623177325039,0.6600413106877774,30.660041310687777
2013-11-11,19.77,31.77,0.6071890156434517,0.47960497300753957,30.47960497300754
2013-11-12,19.56,31.42,0.607290133441881,0.4789440072560964,30.478944007256096
2013-11-13,19.91,31.68,0.6073542348158029,0.669017841035366,30.669017841035366
2013-11-14,20.025,31.88,0.6076413809383653,0.6533927756849138,30.653392775684914
2013-11-15,19.94,31.839,0.6079219763334822,0.584372195518263,30.584372195518263
2013-11-18,20.0,31.75,0.6081931050388103,0.6898689150177724,30.689868915017772
2013-11-19,19.91,31.73,0.6084593001530988,0.6035864061421741,30.603586406142174
2013-11-20,19.92,31.76,0.608720451065255,0.5870384741675032,30.587038474167503
2013-11-21,20.34,32.26,0.6089404977462858,0.6955795427048201,30.69557954270482
2013-11-22,20.58,32.52,0.6093232515965202,0.7648078580811593,30.76480785808116
2013-11-25,20.57,32.56,0.6097776515649754,0.7156396650443995,30.7156396650444
2013-11-26,20.34,32.64,0.6101510970224533,0.4246681931871237,30.424668193187124
2013-11-27,20.45,32.72,0.6103482315735381,0.4794058629138327,30.479405862913833
2013-11-29,20.32,32.64,0.6106168434468977,0.38946622989325874,30.38946622989326
2013-12-02,20.2,32.49,0.6108252083758573,0.35428897986839303,30.354288979868393
2013-12-03,19.99,32.09,0.6109991891950297,0.3830360187314916,30.38303601873149
2013-12-04,19.88,32.29,0.6112773444656854,0.1418545472030175,30.141854547203017
2013-12-05,19.82,32.2,0.6114543029926313,0.13117144363727107,30.13117144363727
2013-12-06,20.34,32.65,0.6115470786318142,0.37298788267126426,30.372987882671264
2013-12-09,20.24,32.66,0.6117572305419395,0.260008850500256,30.260008850500256
2013-12-10,20.31,32.47,0.6119799095806331,0.43901233591684274,30.439012335916843
2013-12-11,20.16,31.97,0.6123107793081544,0.5844243855183073,30.584424385518307
2013-12-12,20.25,32.25,0.6128039434155274,0.48707282484924264,30.487072824849243
2013-12-13,20.09,32.12,0.6131780600728979,0.39472071045852175,30.39472071045852
2013-12-16,20.35,32.43,0.6133837695182068,0.4579643545245524,30.457964354524552
2013-12-17,20.15,32.24,0.6136778756544286,0.3650252889012222,30.365025288901222
2013-12-18,20.45,32.75,0.6139394220534322,0.34348392775009273,30.343483927750093
2013-12-19,20.67,32.56,0.6142748166131816,0.6692119710748052,30.669211971074805
2013-12-20,20.81,32.79,0.6147344640333214,0.6528569243473896,30.65285692434739
2013-12-23,20.95,33.12,0.615271119115174,0.5722205349054406,30.57222053490544
2013-12-24,20.98,33.18,0.6157731172087546,0.5486479710135228,30.548647971013523
2013-12-26,21.04,33.15,0.6162960507853227,0.6097859164665529,30.609785916466553
2013-12-27,20.92,33.15,0.6168609231037485,0.4710603991107405,30.47106039911074
2013-12-30,20.92,33.08,0.617395112202679,0.4965696883353843,30.496569688335384
2013-12-31,21.03,33.17,0.6179352483043667,0.5330878137441566,30.533087813744157
2014-01-02,20.87,32.81,0.6185067276633395,0.5767942653658302,30.57679426536583
2014-01-03,20.92,32.85,0.6191491815786379,0.5809493851417464,30.580949385141746
2014-01-06,20.95,32.84,0.6198409860656571,0.5944220176038186,30.59442201760382
2014-01-07,21.025,33.05,0.6204495734655543,0.5191415969634292,30.51914159696343
2014-01-08,21.13,33.34,0.6210866740429573,0.4229702874078036,30.422970287407804
2014-01-09,21.32,33.58,0.6217744332151294,0.44081453263595805,30.440814532635958
2014-01-10,21.53,33.5,0.6224760537688713,0.677052198742814,30.677052198742814
2014-01-13,21.25,33.11,0.6233084162883181,0.6122583366937882,30.612258336693788
2014-01-14,21.36,33.24,0.6241749260347558,0.6124254586047151,30.612425458604715
2014-01-15,21.57,33.52,0.6248296936935299,0.6257086673928747,30.625708667392875
2014-01-16,21.37,33.31,0.625386781824814,0.5383662974154468,30.538366297415447
2014-01-17,21.55,33.31,0.625943131341713,0.6998342950075411,30.69983429500754
2014-01-21,21.82,33.83,0.6265101033921957,0.625163202242021,30.62516320224202
2014-01-22,21.92,34.03,0.6270757403641104,0.5806125554093242,30.580612555409324
2014-01-23,21.52,33.59,0.6276853731244544,0.4360483167495737,30.436048316749574
2014-01-24,21.32,32.78,0.6282616669593937,0.7255825570710748,30.725582557071075
2014-01-27,21.13,32.44,0.6289764282726773,0.7260046668343492,30.72600466683435
2014-01-28,21.3,32.57,0.6296832190750172,0.7912175547266891,30.79121755472669
2014-01-29,20.95,32.11,0.6303880823504551,0.7082386757268857,30.708238675726886
2014-01-30,21.24,32.44,0.6310669183127753,0.7681891699335708,30.76818916993357
2014-01-31,21.02,31.91,0.6317980949860982,0.8593227889936053,30.859322788993605
2014-02-03,20.5,30.78,0.6326605028286358,1.0267097229345872,31.026709722934587
2014-02-04,20.59,31.26,0.6334416931820792,0.7886126711282024,30.788612671128202
2014-02-05,20.65,31.26,0.6341747095488617,0.825698579502582,30.825698579502582
2014-02-06,21.08,31.61,0.6348247369211257,1.0131900659232151,31.013190065923215
2014-02-07,21.1,31.81,0.6354426862094852,0.8865681516762791,30.88656815167628
2014-02-10,21.27,31.87,0.6360948805310522,0.9976561574753653,30.997656157475365
2014-02-11,21.37,32.18,0.6368049508599565,0.8776166813266002,30.8776166813266
2014-02-12,21.36,32.22,0.6373799146150986,0.823619151101525,30.823619151101525
2014-02-13,21.54,32.31,0.6379441066714737,0.9280259134446815,30.92802591344468
2014-02-14,21.63,32.47,0.6386003411190725,0.8946469238637142,30.894646923863714
2014-02-18,21.66,32.55,0.6391931388122768,0.8542633316603911,30.85426333166039
2014-02-19,21.31,31.75,0.6398136352030621,0.9959170823027783,30.99591708230278
2014-02-20,21.34,31.84,0.6405084556341986,0.9462107726071167,30.946210772607117
2014-02-21,21.44,32.03,0.6411440173689383,0.9041571236729062,30.904157123672906
2014-02-24,21.61,32.51,0.641735972196381,0.7471635438956525,30.747163543895653
2014-02-25,21.61,32.31,0.6422829258043026,0.8578386672629819,30.857838667262982
2014-02-26,21.66,32.61,0.643037466674519,0.6905482117439377,30.690548211743938
2014-02-27,21.72,32.77,0.6436938847438889,0.6261513969427597,30.62615139694276
2014-02-28,21.695,33.0,0.6443693014981869,0.43081305055983066,30.43081305055983
2014-03-03,21.52,32.7,0.6449670357021011,0.4295779325412923,30.429577932541292
2014-03-04,21.96,33.35,0.6455427627878609,0.4311488610248375,30.431148861024838
2014-03-05,22.2,33.41,0.6462554811190417,0.608604375812817,30.608604375812817
2014-03-06,22.3,33.65,0.6470715769425223,0.5260414358841281,30.526041435884128
2014-03-07,22.63,33.92,0.6477493746329902,0.6583412124489705,30.65834121244897
2014-03-10,22.7,33.92,0.6485641509188137,0.7007040008338379,30.700704000833838
2014-03-11,22.51,33.67,0.6493131108410193,0.647627557982883,30.647627557982883
2014-03-12,22.53,33.62,0.649949704295897,0.6786909415719435,30.678690941571944
2014-03-13,22.43,33.42,0.6506599748015273,0.6849436421329571,30.684943642132957
2014-03-14,22.34,33.35,0.651417980526986,0.6152103494250163,30.615210349425016
2014-03-17,22.6,33.56,0.6521254522555854,0.7146698223025538,30.714669822302554
2014-03-18,22.78,33.81,0.6529327346072593,0.7043442429285633,30.704344242928563
2014-03-19,22.83,34.02,0.6537732688866402,0.5886333924764955,30.588633392476495
2014-03-20,23.36,34.67,0.6543922234605951,0.6722216126211649,30.672221612621165
2014-03-21,23.39,34.46,0.655078164772428,0.8160064419421325,30.816006441942132
2014-03-24,23.38,34.26,0.6558907292302361,0.9091836165721112,30.90918361657211
2014-03-25,23.34,34.22,0.6567680918424572,0.8653958971511138,30.865395897151114
2014-03-26,23.26,33.84,0.657594835100861,1.006990780186861,31.00699078018686
2014-03-27,22.55,33.31,0.6585643600846904,0.6132211655789597,30.61322116557896
2014-03-28,22.72,33.49,0.6593163627349395,0.6394950120068721,30.639495012006872
2014-03-31,22.955,34.04,0.660071382015942,0.4861701561773337,30.486170156177334
2014-04-01,23.08,34.5,0.6607199123812356,0.28516302284737094,30.28516302284737
2014-04-02,23.06,34.43,0.6612641203990702,0.29267633466001186,30.292676334660012
2014-04-03,23.19,34.49,0.661801576118652,0.3644636396676937,30.364463639667694
2014-04-04,22.92,33.87,0.6624197664895832,0.4838425089978209,30.48384250899782
2014-04-07,22.51,33.44,0.6631540674123246,0.3341279857318682,30.334127985731868
2014-04-08,22.45,33.48,0.6638093086147377,0.2256643475785829,30.225664347578583
2014-04-09,22.61,33.51,0.6642853234505449,0.3497988111722421,30.349798811172242
2014-04-10,21.8,32.53,0.6648389487104008,0.17278899845065965,30.17278899845066
2014-04-11,21.56,32.24,0.665298858448606,0.11076480361693797,30.110764803616938
2014-04-14,21.6,32.36,0.6657269439288349,0.057076094462903626,30.057076094462904
2014-04-15,21.63,32.56,0.6661646824358873,-0.06032206011249386,29.939677939887506
2014-04-16,21.85,32.76,0.6664603448818692,0.016759101669965304,30.016759101669965
2014-04-17,20.95,32.78,0.6668445638431721,-0.9091648027791841,29.090835197220816
2014-04-21,20.72,32.75,0.6667908617595903,-1.1174007226265843,28.882599277373416
2014-04-22,21.0,32.97,0.6666817413088345,-0.9804970109522735,29.019502989047727
2014-04-23,21.15,33.1,0.6664545137926008,-0.9096444065350902,29.09035559346491
2014-04-24,21.03,32.62,0.666236739996452,-0.702642458684263,29.297357541315737
2014-04-25,20.75,32.2,0.6660849251741326,-0.6979345906070726,29.302065409392927
2014-04-28,20.51,31.9,0.6659561568527889,-0.7340014036039619,29.265998596396038
2014-04-29,20.48,31.89,0.6657781558664804,-0.7516653905820583,29.24833460941794
2014-04-30,20.61,32.06,0.6655209060565807,-0.7266002481739768,29.273399751826023
2014-05-01,20.35,31.94,0.6651572724268743,-0.8951232813143655,29.104876718685635
2014-05-02,20.555,32.08,0.6648170366520768,-0.7723305357986234,29.227669464201377
2014-05-05,20.59,31.83,0.6645016062581952,-0.5610861271983509,29.43891387280165
2014-05-06,20.28,31.36,0.6641925212789281,-0.5490774673071854,29.450922532692815
2014-05-07,20.71,31.66,0.6639429635422576,-0.3104342257478727,29.689565774252127
2014-05-08,20.6,31.66,0.6637390759289654,-0.4139791439110425,29.586020856088957
2014-05-09,20.55,31.72,0.6635332778951835,-0.4972755748352178,29.502724425164782
2014-05-12,20.88,32.22,0.6633013147009333,-0.49156835966407186,29.508431640335928
2014-05-13,20.8,31.99,0.6630051911561754,-0.4095360650860478,29.590463934913952
2014-05-14,20.47,31.4,0.6627538051375319,-0.3404694813185003,29.6595305186815
2014-05-15,20.16,31.13,0.6625463653144827,-0.46506835223984666,29.534931647760153
2014-05-16,20.03,31.03,0.6621908474462965,-0.5177819962585808,29.48221800374142
2014-05-19,20.2,31.47,0.6618192295212401,-0.627451153033423,29.372548846966577
2014-05-20,20.06,31.26,0.6613970078980108,-0.6152704668918219,29.384729533108178
2014-05-21,20.37,31.47,0.6610473165354362,-0.4331590513701755,29.566840948629824
2014-05-22,20.41,31.63,0.6607124851980973,-0.4883359068158164,29.511664093184184
2014-05-23,20.54,31.76,0.6604172292112833,-0.4348511997503586,29.56514880024964
2014-05-27,20.7,31.98,0.6601648153210359,-0.41207079396672697,29.587929206033273
2014-05-28,20.6,31.85,0.6600074879714156,-0.42123849188958573,29.578761508110414
2014-05-29,20.55,31.9,0.6598316838566308,-0.4986307150265219,29.501369284973478
2014-05-30,20.69,31.93,0.6596090332860921,-0.3713164328249192,29.62868356717508
2014-06-02,20.95,32.22,0.6593412542166148,-0.29397521085932965,29.70602478914067
2014-06-03,21.19,32.36,0.6591352087963482,-0.13961535664982705,29.860384643350173
2014-06-04,21.09,32.43,0.6589215471634791,-0.2788257745116276,29.721174225488372
2014-06-05,21.19,32.86,0.6585963555350997,-0.4514762428833734,29.548523757116627
2014-06-06,21.33,33.17,0.6581895194089572,-0.5021463587951125,29.497853641204888
2014-06-09,21.635,33.65,0.6577194792298252,-0.4972604760836141,29.502739523916386
2014-06-10,21.54,33.56,0.6572249556902645,-0.5164695129652799,29.48353048703472
2014-06-11,21.44,33.28,0.6567359545827964,-0.4161725685154636,29.583827431484536
2014-06-12,21.29,33.11,0.6562273250851984,-0.4376867335709207,29.56231326642908
2014-06-13,21.37,33.07,0.6556887317549799,-0.31362635913718506,29.686373640862815
2014-06-16,21.11,32.87,0.6552488687436018,-0.4280303156021894,29.57196968439781
2014-06-17,21.48,33.43,0.6546804711409725,-0.4059681502427104,29.59403184975729
2014-06-18,21.49,33.57,0.654020369321564,-0.4654637981249081,29.534536201875092
2014-06-19,21.51,33.43,0.6532531483000777,-0.3282527476715984,29.6717472523284
2014-06-20,21.59,33.42,0.6525521804173936,-0.21829386954929575,29.781706130450704
2014-06-23,21.53,33.39,0.6518125751641032,-0.23402188472940466,29.765978115270595
2014-06-24,21.46,33.12,0.6512520827562821,-0.10946898088806023,29.89053101911194
2014-06-25,21.45,33.31,0.6507171845517012,-0.2253894174171691,29.77461058258283
2014-06-26,21.29,33.3,0.6501691713190442,-0.36063340492416884,29.63936659507583
2014-06-27,21.26,33.36,0.6496281717960783,-0.41159581111717003,29.58840418888283
2014-06-30,21.35,33.42,0.649036242321825,-0.34079121839539184,29.659208781604608
2014-07-01,21.535,33.71,0.6484193089213729,-0.3232149037394798,29.67678509626052
2014-07-02,21.41,33.47,0.6477360721031435,-0.26972633329221196,29.730273666707788
2014-07-03,21.63,33.87,0.6471458938597535,-0.2888314250298514,29.71116857497015
2014-07-07,21.57,33.62,0.6465784238484796,-0.16796660978588207,29.832033390214118
2014-07-08,21.408,33.17,0.645991546596547,-0.019539600607462404,29.980460399392538
2014-07-09,21.515,33.2,0.6455788518018732,0.08178212017780595,30.081782120177806
2014-07-10,21.22,33.0,0.6452430049236949,-0.07301916248193407,29.926980837518066
2014-07-11,21.43,32.92,0.644838950362447,0.2019017540682455,30.201901754068246
2014-07-14,21.4,32.93,0.6446190159422269,0.1726958050224674,30.172695805022467
2014-07-15,21.75,33.3,0.6443314950267508,0.29376121560920154,30.2937612156092
2014-07-16,21.55,32.75,0.6445731886118228,0.4402280729628032,30.440228072962803
2014-07-17,20.28,32.12,0.644999974847363,-0.43739919209729905,29.5626008079027
2014-07-18,20.45,32.39,0.6449168328402693,-0.43885621569632605,29.561143784303674
2014-07-21,20.53,32.31,0.6447957083705605,-0.30334933745281134,29.69665066254719
2014-07-22,20.7,32.26,0.6446431870056331,-0.09618921280172188,29.903810787198278
2014-07-23,20.74,32.35,0.6445981801675539,-0.1127511284203706,29.88724887157963
2014-07-24,21.085,32.68,0.6445672543157197,0.020542128962279804,30.02054212896228
