date,JPM,XLF,beta,value,price
2016-12-19,85.43,23.37,3.5269580229847155,3.0049910028472056,33.004991002847206
2016-12-20,86.53,23.66,3.5304000905567823,3.000733857426539,33.00073385742654
2016-12-21,86.75,23.6,3.534147623042146,3.3441160962053544,33.344116096205354
2016-12-22,86.89,23.54,3.53818661852709,3.601086999872308,33.60108699987231
2016-12-23,87.05,23.58,3.54245181347331,3.5189862382993624,33.51898623829936
2016-12-27,87.13,23.61,3.5467348024050196,3.3915913152174824,33.39159131521748
2016-12-28,86.5,23.37,3.550945298907435,3.5144083645332387,33.51440836453324
2016-12-29,85.89,23.2,3.555087331277448,3.411973914363216,33.411973914363216
2016-12-30,86.29,23.25,3.5592924262460004,3.536451089780499,33.5364510897805
2017-01-03,87.23,23.51,3.56367120221929,3.4480900358244924,33.44809003582449
2017-01-04,86.91,23.7,3.567994036038032,2.348541345898653,32.34854134589865
2017-01-05,86.11,23.46,3.571262771431321,2.328175382221204,32.328175382221204
2017-01-06,86.12,23.54,3.574408100025327,1.9784333254038131,31.978433325403813
2017-01-09,86.18,23.38,3.5770723471920767,2.5480485226492533,32.54804852264925
2017-01-10,86.43,23.43,3.5802786209994246,2.5440719099834865,32.54407190998349
2017-01-11,87.08,23.58,3.5833042842658576,2.585684977011084,32.585684977011084
2017-01-12,86.24,23.38,3.5867615564613557,2.381514809933506,32.381514809933506
2017-01-13,86.7,23.51,3.5900743404983433,2.297352254883947,32.29735225488395
2017-01-17,83.55,22.95,3.593394486127006,1.0815965433852028,31.081596543385203
2017-01-18,83.94,23.14,3.5957473149173946,0.7344071328114836,30.734407132811484
2017-01-19,83.3,23.04,3.5979161038769387,0.4040129666753387,30.40401296667534
2017-01-20,83.67,23.15,3.599671555175066,0.33760349769723064,30.33760349769723
2017-01-23,83.71,23.0,3.6012887526610022,0.8803586887969459,30.880358688796946
2017-01-24,84.72,23.29,3.603326492805178,0.798525982567412,30.798525982567412
2017-01-25,86.03,23.68,3.6054010008993793,0.6541042987027055,30.654104298702705
2017-01-26,86.75,23.74,3.6074451323020438,1.109252559149482,31.109252559149482
2017-01-27,86.93,23.65,3.609717583546755,1.56017914911925,31.56017914911925
2017-01-30,86.03,23.46,3.612180526043194,1.2882448590266762,31.288244859026676
2017-01-31,84.63,23.31,3.6144423455498194,0.37734892523370434,30.377348925233704
2017-02-01,84.95,23.34,3.615915016322592,0.5545435190307018,30.5545435190307
2017-02-02,84.59,23.25,3.617762282419815,0.47702693373931027,30.47702693373931
2017-02-03,87.18,23.72,3.619807779197305,1.3181594774399343,31.318159477439934
2017-02-06,86.77,23.61,3.6223272215077262,1.2468543002025854,31.246854300202585
2017-02-07,86.72,23.55,3.624738053773243,1.357418833640125,31.357418833640125
2017-02-08,85.96,23.39,3.6272228031556435,1.1192586341894923,31.119258634189492
2017-02-09,87.2,23.71,3.629202923595498,1.1515986815507375,31.151598681550738
2017-02-10,87.0,23.78,3.6313637110882686,0.6461709503209647,30.646170950320965
2017-02-13,88.15,24.05,3.632599272155636,0.7859875046569584,30.78598750465696
2017-02-14,89.56,24.33,3.6340117497967204,1.144494127445796,31.144494127445796
2017-02-15,90.59,24.52,3.6362393740342993,1.4294105486789874,31.429410548678987
2017-02-16,90.53,24.46,3.639051953499431,1.5187892174039206,31.51878921740392
2017-02-17,90.23,24.47,3.6421715660918976,1.10606177773127,31.10606177773127
2017-02-21,91.01,24.59,3.644995198358259,1.379568072370418,31.379568072370418
2017-02-22,91.06,24.61,3.647761357449392,1.288592993170468,31.288592993170468
2017-02-23,91.13,24.61,3.650601280788058,1.2887024798058917,31.28870247980589
2017-02-24,90.33,24.42,3.653572205889346,1.109766732182166,31.109766732182166
2017-02-27,90.43,24.55,3.656123004178409,0.6721802474200587,30.67218024742006
2017-02-28,90.62,24.54,3.658136764195975,0.8493238066307782,30.849323806630778
2017-03-01,93.6,25.24,3.660222406265988,1.2159864658464556,31.215986465846456
2017-03-02,92.14,24.85,3.662520362949167,1.1263689807131954,31.126368980713195
2017-03-03,92.8,24.97,3.664263343497746,1.3033443128612845,31.303344312861284
2017-03-06,91.92,24.78,3.665718658302041,1.083491647275423,31.083491647275423
2017-03-07,91.41,24.71,3.6672363954822544,0.7925886676334812,30.79258866763348
2017-03-08,91.21,24.72,3.6692237346450476,0.50678927957442,30.50678927957442
2017-03-09,91.57,24.81,3.670876787664395,0.49554689804635643,30.495546898046356
2017-03-10,91.28,24.79,3.672420365294174,0.24069914435743556,30.240699144357436
2017-03-13,91.36,24.85,3.6737309453486273,0.06778600808659974,30.0677860080866
2017-03-14,91.51,24.78,3.675069429741084,0.44177953101593914,30.44177953101594
2017-03-15,91.73,24.74,3.676435097528537,0.7749956871440133,30.774995687144013
2017-03-16,91.64,24.78,3.6777004103032347,0.5065838326858341,30.506583832685834
2017-03-17,90.68,24.45,3.6787269912093614,0.7351250649311254,30.735125064931125
2017-03-20,90.03,24.271,3.6796181963477204,0.7219867564444797,30.72198675644448
2017-03-21,87.39,23.57,3.6804918081067854,0.6408080829230727,30.640808082923073
2017-03-22,87.53,23.52,3.6810059979239527,0.9527389288286372,30.952738928828637
2017-03-23,87.39,23.57,3.6814937221372106,0.6171929692259397,30.61719296922594
2017-03-24,87.29,23.54,3.6817518112959933,0.6215623620923338,30.621562362092334
2017-03-27,87.24,23.45,3.6820372448970367,0.8962266071644933,30.896226607164493
2017-03-28,88.6,23.77,3.6823419080879987,1.0707328447482638,31.070732844748264
2017-03-29,88.27,23.62,3.6827713822864596,1.2829399503938106,31.28293995039381
2017-03-30,89.03,23.93,3.683201848439623,0.8909797668398198,30.89097976683982
2017-03-31,87.84,23.73,3.683385310647352,0.4332665783383334,30.433266578338333
2017-04-03,87.52,23.68,3.6839491500943664,0.28408412576540343,30.284084125765403
2017-04-04,87.31,23.65,3.684358885132459,0.17491236661734888,30.17491236661735
2017-04-05,86.19,23.47,3.6848951088144286,-0.2944882038746357,29.705511796125364
2017-04-06,86.48,23.62,3.6846763011180035,-0.5520542324072437,29.447945767592756
2017-04-07,86.18,23.52,3.6842317394776005,-0.4731305125131513,29.52686948748685
2017-04-10,85.88,23.46,3.6837684518948657,-0.541207881453559,29.45879211854644
2017-04-11,85.73,23.39,3.6833235034644067,-0.42293674603247666,29.577063253967523
2017-04-12,85.4,23.2,3.6829650983002744,-0.04479028056636025,29.95520971943364
2017-04-13,84.4,22.9,3.6835828472544536,0.04595279787302786,30.045952797873028
2017-04-17,85.86,23.3,3.68448418552593,0.011518477245829217,30.01151847724583
2017-04-18,85.16,23.08,3.6855539733922087,0.09741429410782132,30.09741429410782
2017-04-19,84.46,23.01,3.686726615204895,-0.3715794158646446,29.628420584135355
2017-04-20,85.55,23.4,3.687201887991894,-0.7305241790103167,29.269475820989683
2017-04-21,84.52,23.16,3.687485997796708,-0.8821757089717579,29.117824291028242
2017-04-24,87.5,23.68,3.6877791257294428,0.17339030272680134,30.1733903027268
2017-04-25,88.26,23.89,3.6884475377009465,0.14298832432439212,30.142988324324392
2017-04-26,88.43,23.87,3.6887534951346628,0.3794540711355978,30.379454071135598
2017-04-27,87.61,23.76,3.689361373100395,-0.049226224865392965,29.950773775134607
2017-04-28,87.0,23.53,3.690251598505366,0.16837988716872587,30.168379887168726
2017-05-01,87.06,23.68,3.691163947304221,-0.34676227216394295,29.653237727836057
2017-05-02,86.5,23.65,3.6917534956920393,-0.8099701731167244,29.190029826883276
2017-05-03,87.0,23.84,3.6914657790062426,-1.004544171508826,28.995455828491174
2017-05-04,87.1,23.88,3.6910363119007608,-1.0419471281901735,28.958052871809826
2017-05-05,87.0,23.84,3.690455725598754,-0.9804644982743014,29.0195355017257
2017-05-08,87.1,23.82,3.690023451527041,-0.7963586153741318,29.20364138462587
2017-05-09,86.75,23.73,3.689674363409721,-0.8059726437126784,29.19402735628732
2017-05-10,87.43,23.81,3.6896305117452126,-0.42010248465349775,29.579897515346502
2017-05-11,87.16,23.66,3.6897484776813805,-0.13944898194147015,29.86055101805853
2017-05-12,86.92,23.56,3.68980195231157,-0.011733996460591811,29.988266003539408
2017-05-15,87.34,23.74,3.689711506550177,-0.2537511655011855,29.746248834498815
2017-05-16,87.61,23.81,3.6893384602986377,-0.2331487397105576,29.766851260289442
2017-05-17,84.27,23.06,3.6892115056927124,-0.803217321273948,29.196782678726052
2017-05-18,83.96,23.15,3.6884637016292765,-1.4279346927177556,28.572065307282244
2017-05-19,84.78,23.35,3.6872944487483683,-1.3183253782744089,28.68167462172559
2017-05-22,84.7,23.41,3.6861185468813313,-1.5920351824919692,28.40796481750803
2017-05-23,85.76,23.59,3.6848039465588784,-1.1645250993239387,28.83547490067606
2017-05-24,85.71,23.58,3.6840226036090207,-1.1592529931007078,28.840747006899292
2017-05-25,85.35,23.62,3.683067177639512,-1.6440467358452793,28.35595326415472
2017-05-26,85.36,23.61,3.681451828486626,-1.5590776705692377,28.440922329430762
2017-05-30,83.9,23.45,3.6798884043863485,-2.393383082859856,27.606616917140144
2017-05-31,82.15,23.25,3.677559922846165,-3.3532682061733254,26.646731793826675
2017-06-01,83.06,23.54,3.6746760391855573,-3.4418739624280192,26.55812603757198
2017-06-02,82.64,23.45,3.6718310831039442,-3.464438898787492,26.535561101212508
2017-06-05,82.79,23.49,3.669096328764932,-3.3970727626882393,26.60292723731176
2017-06-06,82.96,23.39,3.6663263078003956,-2.795372339451262,27.204627660548738
2017-06-07,83.91,23.57,3.6640895882280975,-2.4525915945362584,27.54740840546374
2017-06-08,84.95,23.84,3.662136685997507,-2.355338594180566,27.644661405819434
2017-06-09,86.96,24.29,3.6598944387153254,-1.9388359163952629,28.061164083604737
2017-06-12,86.98,24.34,3.657610292194162,-2.0462345120058956,27.953765487994104
2017-06-13,87.27,24.47,3.6553754400685166,-2.1770370184765966,27.822962981523403
2017-06-14,87.09,24.51,3.652826184147936,-2.4407697734659166,27.559230226534083
2017-06-15,86.57,24.41,3.6500408294030033,-2.527496645727325,27.472503354272675
2017-06-16,86.18,24.29,3.647241273826552,-2.411490541246934,27.588509458753066
2017-06-19,88.07,24.54,3.6442673992372323,-1.3603219772816857,28.639678022718314
2017-06-20,87.52,24.33,3.6422229348815276,-1.0952840056675655,28.904715994332435
2017-06-21,87.12,24.13,3.6403422863943082,-0.7214593706946459,29.278540629305354
2017-06-22,87.02,23.98,3.6385178803624076,-0.23165877109053667,29.768341228909463
2017-06-23,86.86,23.89,3.636860069436296,-0.024587058833105857,29.975412941166894
2017-06-26,87.24,24.02,3.635180992530427,-0.07704744058085566,29.922952559419144
2017-06-27,88.05,24.14,3.633675465404692,0.33307426513073324,30.333074265130733
2017-06-28,89.82,24.52,3.632777699209018,0.7442908153948764,30.744290815394876
2017-06-29,91.15,24.69,3.6322684214954246,1.4692926732779625,31.469292673277963
2017-06-30,91.4,24.67,3.63235740787823,1.7897427476440555,31.789742747644055
2017-07-03,92.75,25.03,3.6330115076227156,1.8157219642034192,31.81572196420342
2017-07-05,93.68,25.07,3.6338866981934257,2.5784604762908288,32.57846047629083
2017-07-06,93.38,24.88,3.6352974049454096,2.9338005649582044,32.933800564958204
2017-07-07,93.85,25.05,3.6370311741013714,2.74236908876064,32.74236908876064
2017-07-10,93.19,25.02,3.6385923240199114,2.152420053021814,32.152420053021814
2017-07-11,92.83,24.8,3.6394988922726226,2.5704274716389506,32.57042747163895
2017-07-12,92.51,24.88,3.640652853120595,1.9305570143596071,31.930557014359607
2017-07-13,93.1,25.03,3.641350171135882,1.9570052164688576,31.957005216468858
2017-07-14,92.25,24.92,3.642022973623812,1.4907874972945905,31.49078749729459
2017-07-17,91.39,24.84,3.642660510944687,0.9063129081339838,30.906312908133984
2017-07-18,91.07,24.8,3.643099995551438,0.7211201103243212,30.72112011032432
2017-07-19,91.2,24.81,3.6435179961882094,0.8043185145705394,30.80431851457054
2017-07-20,91.2,24.8,3.643259948579668,0.8471532752242297,30.84715327522423
2017-07-21,90.89,24.8,3.6430244458702803,0.5429937424170532,30.542993742417053
2017-07-24,91.28,24.91,3.6424033063464436,0.5477336389100884,30.54773363891009
2017-07-25,92.8,25.22,3.6420682361082726,0.947039085349374,30.947039085349374
2017-07-26,91.93,25.05,3.6418751745493934,0.7010268775377,30.7010268775377
2017-07-27,91.55,24.91,3.6418219368558247,0.8322155529213973,30.832215552921397
2017-07-28,91.28,24.91,3.642162475475174,0.5537327359134281,30.553732735913428
2017-07-31,91.8,25.09,3.642438874062722,0.41120864976630855,30.41120864976631
2017-08-01,93.03,25.27,3.642651378047246,0.9801996767460963,30.980199676746096
2017-08-02,93.11,25.31,3.6432455927746883,0.8994540468726484,30.89945404687265
2017-08-03,92.5,25.22,3.64367512545214,0.6065133360970378,30.606513336097038
2017-08-04,93.66,25.39,3.643915482769022,1.1409858924945269,31.140985892494527
2017-08-07,94.02,25.35,3.6442830231834815,1.6374253622987283,31.63742536229873
2017-08-08,93.68,25.28,3.6448266814806356,1.5387814921695337,31.538781492169534
2017-08-09,93.53,25.28,3.6452249112500943,1.3787142435976136,31.378714243597614
2017-08-10,92.19,24.83,3.645666858863165,1.6680918944276186,31.66809189442762
2017-08-11,91.42,24.73,3.646287064428062,1.2473208966940206,31.24732089669402
2017-08-14,92.49,25.07,3.6470265512729325,1.059044359587574,31.059044359587574
2017-08-15,92.73,25.09,3.648065836781537,1.2000281551512444,31.200028155151244
2017-08-16,92.09,25.04,3.6491610090355997,0.7150083337485853,30.715008333748585
2017-08-17,90.65,24.61,3.6501269898141477,0.8203747806738306,30.82037478067383
2017-08-18,90.74,24.62,3.6509105372263844,0.854582573486411,30.85458257348641
2017-08-21,90.63,24.55,3.6517371654799375,0.9798525874675192,30.97985258746752
2017-08-22,91.56,24.82,3.65298831735904,0.8928299631486283,30.89282996314863
2017-08-23,91.67,24.74,3.6541740384662367,1.265734288345314,31.265734288345314
2017-08-24,91.52,24.74,3.6561869532723494,1.06593477604207,31.06593477604207
2017-08-25,91.89,24.81,3.65872990144313,1.1169111451959424,31.116911145195942
2017-08-28,91.6,24.65,3.6614632499740174,1.3449308881404676,31.344930888140468
2017-08-29,91.1,24.57,3.6644325933161888,1.0648911822212312,31.06489118222123
2017-08-30,91.31,24.67,3.667253036227637,0.838867596264194,30.838867596264194
2017-08-31,90.89,24.7,3.6696111442113524,0.25060473797960015,30.2506047379796
2017-09-01,91.7,24.77,3.6714349101185584,0.7585572763633195,30.75855727636332
2017-09-05,89.51,24.24,3.6736138798530718,0.46159955236154815,30.461599552361548
2017-09-06,90.11,24.3,3.675416866756275,0.7973701378225115,30.79737013782251
2017-09-07,88.53,23.88,3.677582658689878,0.7093261104857191,30.70932611048572
2017-09-08,88.42,24.1,3.67985281764705,-0.26445290529390775,29.735547094706092
2017-09-11,89.79,24.52,3.681748250295828,-0.4864670972536942,29.513532902746306
2017-09-12,90.89,24.81,3.683615527001626,-0.5005012249103373,29.499498775089663
2017-09-13,91.15,24.85,3.685453184445709,-0.4335116334758595,29.56648836652414
2017-09-14,90.97,24.8,3.686741157190506,-0.46118069832455433,29.538819301675446
2017-09-15,91.62,24.77,3.6878695419444325,0.27147144603641493,30.271471446036415
2017-09-18,92.92,25.06,3.689274807438254,0.46677332559735873,30.46677332559736
2017-09-19,93.94,25.25,3.690532699039399,0.754049349255169,30.75404934925517
2017-09-20,94.6,25.4,3.691891601800842,0.8259533142586122,30.825953314258612
2017-09-21,95.03,25.46,3.6933907646844624,0.9962711311335823,30.996271131133582
2017-09-22,94.83,25.43,3.694794971405668,0.8713638771538683,30.87136387715387
2017-09-25,94.12,25.4,3.6959034270524698,0.24405295286727835,30.24405295286728
2017-09-26,93.7,25.39,3.6961376661380885,-0.14493534324606117,29.85506465675394
2017-09-27,95.18,25.7,3.6958955469438037,0.19548444354425953,30.19548444354426
2017-09-28,95.38,25.74,3.6958680005346674,0.2483576662376663,30.248357666237666
2017-09-29,95.51,25.86,3.6953508028940094,-0.05177176283908125,29.94822823716092
2017-10-02,96.84,26.08,3.6943560559946818,0.4911940596587101,30.49119405965871
2017-10-03,97.35,26.17,3.6938236788217433,0.6826343252349716,30.68263432523497
2017-10-04,96.36,26.05,3.693785933298534,0.13687643757317858,30.13687643757318
2017-10-05,97.09,26.32,3.693072028272062,-0.11165578412067134,29.88834421587933
2017-10-06,96.92,26.35,3.692579438289894,-0.3794681989387101,29.62053180106129
2017-10-09,96.41,26.25,3.6918656839301245,-0.5014742031657704,29.49852579683423
2017-10-10,97.13,26.37,3.691352644595474,-0.21096923798265266,29.789030762017347
2017-10-11,96.84,26.32,3.6914046903564435,-0.3177714501815956,29.682228549818404
2017-10-12,95.99,26.12,3.6914960430704378,-0.43187664499984635,29.568123355000154
2017-10-13,95.86,26.13,3.6914511676577755,-0.5976190108976738,29.402380989102326
2017-10-16,97.84,26.3,3.691267476133922,0.7596653776778481,30.759665377677848
2017-10-17,97.62,26.17,3.6922170484592662,0.9946798418209966,30.994679841820997
2017-10-18,97.99,26.31,3.6933513480013573,0.8179260340842944,30.817926034084294
2017-10-19,98.11,26.33,3.694142785167677,0.8432204665350724,30.843220466535072
2017-10-20,99.51,26.64,3.695120511489366,1.0719895739232896,31.07198957392329
2017-10-23,99.34,26.62,3.696186118541152,0.9475255244345391,30.94752552443454
2017-10-24,100.92,26.81,3.6973546212400645,1.7939226045538703,31.79392260455387
2017-10-25,101.02,26.65,3.6992309177691327,2.435496041452609,32.43549604145261
2017-10-26,101.74,26.8,3.7012051758969426,2.547701285961935,32.547701285961935
2017-10-27,101.77,26.78,3.703340178740177,2.5945500133380506,32.59455001333805
2017-10-30,101.41,26.67,3.7057154689297365,2.578568443643917,32.57856844364392
2017-10-31,100.61,26.6,3.70776510298204,1.9834482606777328,31.983448260677733
2017-11-01,100.92,26.64,3.7091023318244276,2.109513880197241,32.10951388019724
2017-11-02,101.59,26.89,3.7105994371061555,1.8119811362154792,31.81198113621548
2017-11-03,101.41,26.78,3.712023599894271,2.0020079948314162,32.002007994831416
2017-11-06,100.78,26.75,3.7133791709992594,1.4471071757698155,31.447107175769816
2017-11-07,98.75,26.38,3.7146239661841354,0.7582197720625174,30.758219772062517
2017-11-08,97.64,26.25,3.7155372890484526,0.10714616247811648,30.107146162478116
2017-11-09,97.63,26.16,3.715922441797772,0.4214689225702841,30.421468922570284
2017-11-10,97.51,26.08,3.7168088460578765,0.5756252948105924,30.575625294810592
2017-11-13,97.86,26.12,3.7176993348415834,0.7536933739378355,30.753693373937836
2017-11-14,97.27,26.11,3.7186871009976645,0.17507979295098153,30.17507979295098
2017-11-15,98.19,26.18,3.719212794007741,0.8210090528773435,30.821009052877343
2017-11-16,98.47,26.19,3.720222025232826,1.0373851591522794,31.03738515915228
2017-11-17,98.14,26.16,3.7211327493201787,0.795167277784131,30.79516727778413
2017-11-20,99.01,26.28,3.7219892270762402,1.1961231124364105,31.19612311243641
2017-11-21,98.93,26.36,3.72305618749871,0.7902388975340102,30.79023889753401
2017-11-22,98.64,26.23,3.7236826482644814,0.9678041360226501,30.96780413602265
2017-11-24,98.32,26.22,3.724553984675043,0.6621945218203678,30.662194521820368
2017-11-27,97.93,26.2,3.7253379226444983,0.3261464267141605,30.32614642671416
2017-11-28,101.36,26.88,3.7262397393754365,1.198675805588266,31.198675805588266
2017-11-29,103.73,27.34,3.727403920925814,1.8227768018882529,31.822776801888253
2017-11-30,104.52,27.52,3.72913509320445,1.8942022350135375,31.894202235013537
2017-12-01,104.79,27.58,3.7307173516510495,1.8968154414640708,31.89681544146407
2017-12-04,106.95,28.0,3.7323216452275276,2.4449939336292346,32.444993933629235
2017-12-05,105.72,27.85,3.734881339447717,1.703554696381076,31.703554696381076
2017-12-06,104.93,27.75,3.7370916078022147,1.2257078834885533,31.225707883488553
2017-12-07,104.62,27.84,3.7390049922376756,0.5261010161031123,30.526101016103112
2017-12-08,105.93,28.01,3.7404100577336763,1.1611142828797227,31.161114282879723
2017-12-11,105.62,27.94,3.742251559109505,1.0614914384804308,31.06149143848043
2017-12-12,106.85,28.22,3.7435931923535746,1.2058001117821249,31.205800111782125
2017-12-13,105.51,27.87,3.744932846814245,1.1387215592869921,31.138721559286992
2017-12-14,104.66,27.69,3.74605370010303,0.9317730441470928,30.931773044147093
2017-12-15,106.14,27.81,3.7469917069284113,1.9361606303208845,31.936160630320884
2017-12-18,106.96,28.06,3.7484787062384304,1.7776875029496466,31.777687502949647
2017-12-19,106.51,27.94,3.7499424062822313,1.736609168474459,31.73660916847446
2017-12-20,106.14,27.89,3.751746054299148,1.5038025455967556,31.503802545596756
2017-12-21,107.83,28.13,3.7536438863367785,2.239997477346421,32.23999747734642
2017-12-22,107.45,28.05,3.7558764303858982,2.097666127675552,32.09766612767555
2017-12-26,107.02,27.97,3.758011677231704,1.908413387829242,31.908413387829242
2017-12-27,107.22,28.0,3.760243311012471,1.9331872916508104,31.93318729165081
2017-12-28,107.79,28.11,3.762227951862592,2.033772273142546,32.033772273142546
2017-12-29,106.94,27.91,3.7642082384825923,1.8809480639508394,31.88094806395084
2018-01-02,107.95,27.92,3.7664263129224325,2.7913773432056814,32.79137734320568
2018-01-03,108.06,28.07,3.7694403341897944,2.2518098192924754,32.251809819292475
2018-01-04,109.04,28.33,3.772331068405782,2.1698608320642165,32.16986083206422
2018-01-05,108.34,28.41,3.775294236780202,1.083890733074469,31.08389073307447
2018-01-08,108.5,28.37,3.777446588535812,1.333840283239013,31.333840283239013
2018-01-09,109.05,28.59,3.7798446314811063,0.9842419859551654,30.984241985955165
2018-01-10,110.25,28.83,3.782097224057466,1.21213703042325,31.21213703042325
2018-01-11,110.84,28.97,3.78462955158614,1.1992818905495284,31.19928189054953
2018-01-12,112.67,29.23,3.786410330713484,1.9932260332448521,31.993226033244852
2018-01-16,112.27,29.15,3.788573405574965,1.8330852274897609,31.83308522748976
2018-01-17,112.99,29.37,3.7907531258041254,1.6555806951328265,31.655580695132826
2018-01-18,113.26,29.33,3.792826326832131,2.016403834013616,32.016403834013616
2018-01-19,113.01,29.54,3.79503697128155,0.904607868343021,30.90460786834302
2018-01-22,114.33,29.78,3.7966141028683467,1.2668320165806364,31.266832016580636
2018-01-23,114.21,29.81,3.797953263065125,0.9930132280286301,30.99301322802863
2018-01-24,115.67,30.01,3.798714785577102,1.67056928483116,31.67056928483116
2018-01-25,115.7,29.95,3.799845444916428,1.894628924752979,31.89462892475298
2018-01-26,116.32,30.17,3.8010711380986293,1.6416837635643446,31.641683763564345
2018-01-29,116.2,30.05,3.8021210948336575,1.9462611002485914,31.94626110024859
2018-01-30,115.11,29.66,3.8036810353818864,2.2928204905732485,32.29282049057325
2018-01-31,115.67,29.74,3.8053733978379056,2.4981951483006952,32.498195148300695
2018-02-01,116.87,30.02,3.807384101005317,2.572329287820395,32.572329287820395
2018-02-02,114.28,29.36,3.8093421583813467,2.437714229923671,32.43771422992367
2018-02-05,108.8,27.88,3.8114963708021694,2.535481182035511,32.53548118203551
2018-02-06,112.11,28.39,3.8139978974023183,3.83059969274818,33.83059969274818
2018-02-07,112.87,28.41,3.8176697482887327,4.4100024511171085,34.41000245111711
2018-02-08,107.88,27.16,3.8215451415835675,4.086833954590304,34.086833954590304
2018-02-09,110.04,27.68,3.8250649913406445,4.16220103969097,34.16220103969097
2018-02-12,111.74,28.07,3.8286111963229366,4.270883719215163,34.27088371921516
2018-02-13,112.43,28.19,3.8325997715479607,4.389012440062984,34.389012440062984
2018-02-14,115.03,28.86,3.8363636948928272,4.312543765393002,34.312543765393
2018-02-15,115.51,29.02,3.8400536803297385,4.071642196830993,34.07164219683099
2018-02-16,114.68,28.98,3.843768686500323,3.287583465220635,33.287583465220635
2018-02-20,114.71,28.89,3.8468341349149924,3.5749618423058678,33.57496184230587
2018-02-21,115.19,28.93,3.850314501066602,3.800401484143208,33.80040148414321
2018-02-22,114.98,28.69,3.8538506665607937,4.413024376370828,34.41302437637083
2018-02-23,117.31,29.12,3.8579203013648953,4.967360824254243,34.96736082425424
2018-02-26,118.77,29.56,3.8625696930925026,4.592439872185622,34.59243987218562
2018-02-27,117.36,29.28,3.8666929069629674,4.143231684124302,34.1432316841243
2018-02-28,115.5,28.87,3.8702684875943882,3.7653487631500013,33.76534876315
2018-03-01,113.43,28.37,3.8735919240776577,3.536197113916856,33.536197113916856
2018-03-02,113.32,28.44,3.876774687042302,3.0645279005169215,33.06452790051692
2018-03-05,115.06,28.84,3.8794535623086777,3.1765592630177366,33.17655926301774
2018-03-06,115.16,28.96,3.8826232971065924,2.719229315793072,32.71922931579307
2018-03-07,114.73,28.91,3.8857988043680494,2.3915565657196964,32.391556565719696
2018-03-08,114.74,29.0,3.889202290858317,1.9531335651088,31.9531335651088
2018-03-09,118.04,29.7,3.8920480461160105,2.446173030354501,32.4461730303545
2018-03-12,117.66,29.6,3.895272603123529,2.359930947543532,32.35993094754353
2018-03-13,116.25,29.27,3.8984253115791576,2.143091130078062,32.14309113007806
2018-03-14,114.95,28.94,3.901444255476954,2.0422032464969533,32.04220324649695
2018-03-15,115.24,28.95,3.904503639032891,2.2046196499977952,32.204619649997795
2018-03-16,115.44,28.87,3.907145252235828,2.6407165679516424,32.64071656795164
2018-03-19,114.53,28.66,3.9101746129636825,2.4643955924608605,32.46439559246086
2018-03-20,114.64,28.73,3.9131196533320116,2.216072359771303,32.2160723597713
2018-03-21,114.74,28.72,3.916063063919871,2.2706688042213017,32.2706688042213
2018-03-22,109.95,27.66,3.918674360930607,1.5594671766594104,31.55946717665941
2018-03-23,107.01,26.82,3.9209202974973096,1.8509176211221643,31.850917621122164
2018-03-26,110.31,27.69,3.9233956722235166,1.6711738361308193,31.67117383613082
2018-03-27,108.17,27.15,3.9257987805368817,1.5845631084236658,31.584563108423666
2018-03-28,108.0,27.2,3.928105129512752,1.1555404772531404,31.15554047725314
2018-03-29,109.97,27.57,3.9302428992078853,1.6132032688386033,31.613203268838603
2018-04-02,107.85,26.96,3.9321334695229764,1.8396816616605491,31.83968166166055
2018-04-03,109.33,27.33,3.9344348924232855,1.8018943900716096,31.80189439007161
2018-04-04,110.99,27.62,3.936805185344997,2.255440780771181,32.25544078077118
2018-04-05,111.88,27.84,3.9400628538028615,2.188650150128339,32.18865015012834
2018-04-06,109.09,27.17,3.943163622460309,1.9542443777534118,31.95424437775341
2018-04-09,110.4,27.32,3.946359677597292,2.5854536080419876,32.58545360804199
2018-04-10,112.51,27.73,3.9498393537435623,2.9809547206910167,32.98095472069102
2018-04-11,110.62,27.4,3.9536144209583663,2.2909648657407757,32.290964865740776
2018-04-12,113.37,27.88,3.9566025023166245,3.0599222354125146,33.059922235412515
2018-04-13,110.3,27.46,3.9601490476485095,1.5543071515719191,31.55430715157192
2018-04-16,110.21,27.58,3.963001787134293,0.910410710836203,30.910410710836203
2018-04-17,110.21,27.58,3.9652930885941564,0.8472166165731636,30.847216616573164
2018-04-18,109.32,27.45,3.968261058812882,0.391233935586385,30.391233935586385
2018-04-19,111.72,27.87,3.970827784589997,1.0530296434767763,31.053029643476776
2018-04-20,111.47,27.88,3.973978270684219,0.6754858133239878,30.675485813323988
2018-04-23,110.93,27.85,3.9765842659818142,0.1821281924064806,30.18212819240648
2018-04-24,110.41,27.67,3.9787905309000005,0.31686600999697134,30.31686600999697
2018-04-25,109.99,27.65,3.981296208346583,-0.0928401607830267,29.907159839216973
2018-04-26,110.1,27.66,3.983388351085982,-0.08052179103827939,29.91947820896172
2018-04-27,109.4,27.7,3.985217277958842,-0.9905185994599179,29.009481400540082
2018-04-30,108.78,27.45,3.986413662023997,-0.6470550225587175,29.352944977441283
2018-05-01,108.78,27.46,3.9878026799825346,-0.7250615923204009,29.2749384076796
2018-05-02,107.92,27.15,3.9891108145020886,-0.3843586137316919,29.615641386268308
2018-05-03,107.24,26.92,3.9903062681486663,-0.17904473856211212,29.820955261437888
