date,MSFT,XLK,beta,value,price
2016-11-03,59.21,46.26,1.2237737222345513,2.5982276094296637,32.598227609429664
2016-11-04,58.71,46.18,1.224488652563412,2.1631140246216347,32.163114024621635
2016-11-07,60.42,47.18,1.2250386864728846,2.622674772209308,32.62267477220931
2016-11-08,60.47,47.41,1.225880575542581,2.3510019135262397,32.35100191352624
2016-11-09,60.17,47.35,1.2266805057328678,2.0866780535487095,32.08667805354871
2016-11-10,58.7,46.59,1.2274871739062931,1.5113725677057985,31.5113725677058
2016-11-11,59.02,46.73,1.2280451535191248,1.6334499760513026,31.633449976051303
2016-11-14,58.12,46.02,1.2286511139129828,1.5774757377245265,31.577475737724527
2016-11-15,58.87,46.67,1.2292455548911196,1.5011099532314418,31.501109953231442
2016-11-16,59.65,47.1,1.2298134689877875,1.725785610675203,31.725785610675203
2016-11-17,60.64,47.4,1.2304708988229986,2.3156793957898643,32.315679395789864
2016-11-18,60.35,47.36,1.2312181082582634,2.0395103928886513,32.03951039288865
2016-11-21,60.86,47.84,1.2318451033240456,1.928530256977652,31.928530256977652
2016-11-22,61.12,47.99,1.2325075025258112,1.971964953786312,31.971964953786312
2016-11-23,60.4,47.8,1.23325150834731,1.4505779009985886,31.45057790099859
2016-11-25,60.53,48.0,1.233823437754912,1.3064749877642257,31.306474987764226
2016-11-28,60.61,48.04,1.234470783374056,1.3060235667103512,31.30602356671035
2016-11-29,61.09,48.07,1.2351485154440103,1.7164108626064305,31.71641086260643
2016-11-30,60.26,47.5,1.2360480662903517,1.5477168512082926,31.547716851208293
2016-12-01,59.2,46.52,1.2370235000358323,1.6536667783330827,31.653666778333083
2016-12-02,59.25,46.69,1.2380776063002288,1.4441565618423198,31.44415656184232
2016-12-05,60.22,47.14,1.238986229630346,1.8141891352254902,31.81418913522549
2016-12-06,59.95,47.28,1.2399589968900686,1.3247386270375543,31.324738627037554
2016-12-07,61.37,48.18,1.2408227149800874,1.5871615922593847,31.587161592259385
2016-12-08,61.01,48.3,1.2418332835646413,1.0294524038278254,31.029452403827825
2016-12-09,61.97,48.65,1.2428514382247569,1.505277530365582,31.505277530365582
2016-12-12,62.17,48.5,1.2440800580797657,1.8321171831313663,31.832117183131366
2016-12-13,62.98,49.11,1.2452564780810684,1.8254543614387302,31.82545436143873
2016-12-14,62.68,48.94,1.2465278873662113,1.6749251922976214,31.67492519229762
2016-12-15,62.58,49.16,1.2477901059903995,1.2386383895119621,31.238638389511962
2016-12-16,62.3,48.59,1.2488223053291716,1.619724184055542,31.619724184055542
2016-12-19,63.62,48.94,1.2501129716861805,2.4394711656783272,32.43947116567833
2016-12-20,63.54,49.12,1.2516701433805262,2.0579625571485565,32.05796255714856
2016-12-21,63.54,49.02,1.2531746295467707,2.1093796596172965,32.1093796596173
2016-12-22,63.55,48.92,1.2545883101311297,2.1755398683851297,32.17553986838513
2016-12-23,63.24,48.97,1.2560595851245688,1.730762116449867,31.730762116449867
2016-12-27,63.28,49.17,1.257483389914482,1.4495417179049213,31.44954171790492
2016-12-28,62.99,48.73,1.2588749496280038,1.645023704627377,31.645023704627377
2016-12-29,62.9,48.74,1.260352482617522,1.470419997221967,31.470419997221967
2016-12-30,62.14,48.36,1.2617759269129354,1.1205161744904473,31.120516174490447
2017-01-03,62.58,48.79,1.2630329684300576,0.9566214702974847,30.956621470297485
2017-01-04,62.3,48.96,1.2642706436256494,0.4013092880881999,30.4013092880882
2017-01-05,62.3,49.04,1.265249974978269,0.2521412270656853,30.252141227065685
2017-01-06,62.84,49.4,1.26625962017226,0.2867747634903637,30.286774763490364
2017-01-09,62.64,49.39,1.2673447542060576,0.04584258976281319,30.045842589762813
2017-01-10,62.62,49.4,1.2684239413400753,-0.0401427021997236,29.959857297800276
2017-01-11,63.19,49.63,1.2694161671666762,0.18887562351785903,30.18887562351786
2017-01-12,62.61,49.51,1.2704158251402216,-0.2882875026923699,29.71171249730763
2017-01-13,62.7,49.66,1.2712819165596243,-0.4318599763509354,29.568140023649065
2017-01-17,62.53,49.47,1.2720766323754111,-0.39963100361158865,29.60036899638841
2017-01-18,62.5,49.6,1.272981263472546,-0.6398706682382809,29.36012933176172
2017-01-19,62.3,49.53,1.2738080972741548,-0.7917150579888883,29.20828494201111
2017-01-20,62.74,49.8,1.2738283085772533,-0.6966497671472069,29.303350232852793
2017-01-23,62.96,49.89,1.273624081865023,-0.5811054442459991,29.418894555754
2017-01-24,63.52,50.2,1.2733866623442582,-0.40401044968176336,29.595989550318237
2017-01-25,63.68,50.68,1.2732139104961167,-0.8464809839431879,29.153519016056812
2017-01-26,64.27,50.54,1.2730310937615188,-0.06899147870716149,29.93100852129284
2017-01-27,65.78,50.74,1.2731830924837488,1.1786898873745884,31.17868988737459
2017-01-30,65.13,50.33,1.273762140313327,1.021551478030247,31.021551478030247
2017-01-31,64.65,50.08,1.274153821739751,0.8403766072732779,30.840376607273278
2017-02-01,63.58,50.46,1.2744803755759553,-0.7302797515627049,29.269720248437295
2017-02-02,63.17,50.36,1.2741375064839116,-0.9955648265297867,29.004435173470213
2017-02-03,63.68,50.69,1.2738264947835318,-0.8902650205772247,29.109734979422775
2017-02-06,63.64,50.72,1.273402965419876,-0.9469984060961139,29.053001593903886
2017-02-07,63.43,50.92,1.273033616982992,-1.3928717767739514,28.60712822322605
2017-02-08,63.34,51.01,1.2725733500947098,-1.573966588331146,28.426033411668854
2017-02-09,64.06,51.17,1.2722048917920223,-1.0387243129977861,28.961275687002214
2017-02-10,64.0,51.32,1.271975107611567,-1.277762522625622,28.722237477374378
2017-02-13,64.72,51.55,1.271653554748363,-0.8337407472781138,29.166259252721886
2017-02-14,64.57,51.72,1.271510852890391,-1.192541311491027,28.807458688508973
2017-02-15,64.53,51.89,1.2711635373372507,-1.4306759524299366,28.569324047570063
2017-02-16,64.52,52.01,1.2705283088425003,-1.5601773428984416,28.43982265710156
2017-02-17,64.62,52.19,1.2699156764103634,-1.6568991518568623,28.343100848143138
2017-02-21,64.49,52.46,1.269290955027854,-2.097003500761218,27.902996499238782
2017-02-22,64.36,52.52,1.2684755520717514,-2.2603359948083863,27.739664005191614
2017-02-23,64.62,52.51,1.2677465350881454,-1.9493705574785025,28.050629442521497
2017-02-24,64.62,52.63,1.2671593100190943,-2.070594486304927,27.929405513695073
2017-02-27,64.23,52.6,1.2665108463123103,-2.3884705160275104,27.61152948397249
2017-02-28,63.98,52.35,1.2655998402096391,-2.274151634974608,27.725848365025392
2017-03-01,64.94,53.09,1.2647572412955368,-2.2059619403800497,27.79403805961995
2017-03-02,64.01,52.74,1.2638641265940906,-2.6461940365723393,27.35380596342766
2017-03-03,64.25,52.86,1.26286340266241,-2.504959464734995,27.495040535265005
2017-03-06,64.27,52.78,1.2617732379442144,-2.326391498695642,27.673608501304358
2017-03-07,64.4,52.78,1.260872920933669,-2.1488727668790517,27.85112723312095
2017-03-08,64.99,52.84,1.2599314289947268,-1.5847767080813782,28.415223291918622
2017-03-09,64.73,52.83,1.2593339541312678,-1.8006127967548764,28.199387203245124
2017-03-10,64.93,53.11,1.2584892973512043,-1.9083665823224578,28.091633417677542
2017-03-13,64.71,53.16,1.257471635173727,-2.137192125835327,27.862807874164673
2017-03-14,64.41,53.04,1.2563431914212395,-2.2264428729825454,27.773557127017455
2017-03-15,64.75,53.4,1.2551999849273712,-2.277679195121621,27.72232080487838
2017-03-16,64.64,53.43,1.2541370877727371,-2.368544599697344,27.631455400302656
2017-03-17,64.87,53.34,1.252896745555965,-1.9595124079551738,28.040487592044826
2017-03-20,64.93,53.3706,1.2515025230787558,-1.8634405582270404,28.13655944177296
2017-03-21,64.21,52.61,1.2502164827867088,-1.5638891594087596,28.43611084059124
2017-03-22,65.03,52.94,1.248985529010489,-1.0912939058152773,28.908706094184723
2017-03-23,64.87,52.8,1.2478544413214967,-1.016714501775013,28.983285498224987
2017-03-24,64.98,52.84,1.2468499961696051,-0.9035537976019299,29.09644620239807
2017-03-27,65.1,52.84,1.2459327841754366,-0.7350883158300832,29.264911684169917
2017-03-28,65.29,53.22,1.2449863203754394,-0.9681719703808795,29.03182802961912
2017-03-29,65.47,53.31,1.2439797984612255,-0.846563055967934,29.153436944032066
2017-03-30,65.71,53.41,1.2430943229594933,-0.6836677892665364,29.316332210733464
2017-03-31,65.86,53.31,1.2422759030130819,-0.3657283896273924,29.634271610372608
2017-04-03,65.55,53.26,1.24170202604046,-0.5830499069149084,29.41695009308509
2017-04-04,65.73,53.3,1.241078725748211,-0.41949608237963787,29.580503917620362
2017-04-05,65.56,53.08,1.2404698591119,-0.28414012165964664,29.715859878340353
2017-04-06,65.73,53.09,1.2399558645654638,-0.099256849780474,29.900743150219526
2017-04-07,65.68,53.06,1.2395058249401127,-0.08817907132237224,29.911820928677628
2017-04-10,65.53,52.96,1.2389643880663754,-0.08555399199524061,29.91444600800476
2017-04-11,65.48,52.76,1.2385495972031795,0.13412325156025418,30.134123251560254
2017-04-12,65.23,52.58,1.2382287572203607,0.12393194535343355,30.123931945353434
2017-04-13,64.95,52.37,1.237881856880053,0.12212715519163453,30.122127155191635
2017-04-17,65.48,52.85,1.2375865831903332,0.0735490783908972,30.073549078390897
2017-04-18,65.39,52.84,1.2373069447543024,0.010701039182663408,30.010701039182663
2017-04-19,65.04,52.8,1.2369695442292403,-0.27199193530387333,29.728008064696127
2017-04-20,65.5,53.28,1.2365031496802772,-0.38088781496516333,29.619112185034837
2017-04-21,66.4,53.17,1.2359382634758491,0.6851625309891034,30.685162530989103
2017-04-24,67.53,53.8,1.2358386940871748,1.0418782581100032,31.041878258110003
2017-04-25,67.92,54.08,1.235623995456507,1.097454325712107,31.097454325712107
2017-04-26,67.83,54.02,1.2350370096064376,1.1133007410602431,31.113300741060243
2017-04-27,68.27,54.24,1.2344983119724513,1.3108115586142333,31.310811558614233
2017-04-28,68.46,54.38,1.2340747993851295,1.351012409436649,31.35101240943665
2017-05-01,69.41,54.79,1.2341193997732993,1.7925980864209237,31.792598086420924
2017-05-02,69.3,54.91,1.2343996592335649,1.51911471148496,31.51911471148496
2017-05-03,69.08,54.81,1.2345621108258582,1.4136507056347085,31.41365070563471
2017-05-04,68.81,54.77,1.2347143844068895,1.1846931660346627,31.184693166034663
2017-05-05,69.0,54.97,1.2349307417161561,1.1158571278628955,31.115857127862895
2017-05-08,68.94,55.21,1.2351893354437704,0.7451967901494356,30.745196790149436
2017-05-09,69.04,55.28,1.2351738252366646,0.7595909409171782,30.759590940917178
2017-05-10,69.31,55.49,1.2352364992798168,0.7667266549629659,30.766726654962966
2017-05-11,68.46,55.42,1.2351703967535586,0.006856611917783084,30.006856611917783
2017-05-12,68.38,55.56,1.234964333219438,-0.23461835367197637,29.765381646328024
2017-05-15,68.43,55.87,1.2347522200613856,-0.5556065348296073,29.444393465170393
2017-05-16,69.41,56.13,1.2344799078571902,0.11864277197591377,30.118642771975914
2017-05-17,67.48,54.6,1.2344601964850128,0.07847327191829834,30.0784732719183
2017-05-18,67.71,54.92,1.2345673596073192,-0.0924393896339808,29.90756061036602
2017-05-19,67.69,55.24,1.2346840427142505,-0.513946519535196,29.486053480464804
2017-05-22,68.45,55.68,1.2345844367738905,-0.2916614395702197,29.70833856042978
2017-05-23,68.68,55.78,1.2345989279256655,-0.1859281996936204,29.81407180030638
2017-05-24,68.77,56.01,1.2347545739517456,-0.3886036870372749,29.611396312962725
2017-05-25,69.62,56.41,1.2348280106154352,-0.03664807881669674,29.963351921183303
2017-05-26,69.96,56.38,1.2350043537220294,0.33045453715196516,30.330454537151965
2017-05-30,70.41,56.62,1.2354510414971664,0.4587620304304352,30.458762030430435
2017-05-31,69.84,56.53,1.2359188376023071,-0.026491889658416312,29.973508110341584
2017-06-01,70.1,56.67,1.2361999468879181,0.044549009861668765,30.04454900986167
2017-06-02,71.76,57.19,1.236468671192566,1.046356694497149,31.04635669449715
2017-06-05,72.28,57.24,1.2369118541962185,1.4791654658084497,31.47916546580845
2017-06-06,72.52,57.13,1.23757540628203,1.817317039107607,31.817317039107607
2017-06-07,72.39,57.31,1.2384008989773427,1.4172444796084847,31.417244479608485
2017-06-08,71.95,57.44,1.2391947262761644,0.7706549226971191,30.77065492269712
2017-06-09,70.32,56.02,1.2398356972975386,0.8644042373918808,30.86440423739188
2017-06-12,69.78,55.69,1.2405436371501022,0.6941248471108139,30.694124847110814
2017-06-13,70.65,56.09,1.2412515022559147,1.0282032384657498,31.02820323846575
2017-06-14,70.27,55.82,1.241973040710085,0.9430648675630522,30.943064867563052
2017-06-15,69.9,55.57,1.2426705642286946,0.8447967458114505,30.84479674581145
2017-06-16,70.0,55.25,1.243274257508957,1.309097272630126,31.309097272630126
2017-06-19,70.87,56.07,1.2439091536435423,1.1240137552065903,31.12401375520659
2017-06-20,69.91,55.62,1.244496216317515,0.6911204484198095,30.69112044841981
2017-06-21,70.27,55.93,1.2449376159728995,0.64063913863572,30.64063913863572
2017-06-22,70.26,55.95,1.24533548510372,0.583479608446865,30.583479608446865
2017-06-23,71.21,56.3,1.2458059950008757,1.0711224814506863,31.071122481450686
2017-06-26,70.53,56.0,1.2464160860584876,0.7306991807246987,30.7306991807247
2017-06-27,69.21,55.08,1.246894642494804,0.531043091386195,30.531043091386195
2017-06-28,69.8,55.77,1.2472349790776853,0.24170521683748802,30.241705216837488
2017-06-29,68.49,54.77,1.2475657691692605,0.16082282259958447,30.160822822599584
2017-06-30,68.93,54.72,1.2478379295021353,0.648308497643157,30.648308497643157
2017-07-03,68.17,54.34,1.2482289026928906,0.3412414276683222,30.341241427668322
2017-07-05,69.08,54.88,1.2484870910742996,0.5630284418424338,30.563028441842434
2017-07-06,68.57,54.38,1.2488201511186405,0.6591601821683213,30.65916018216832
2017-07-07,69.46,55.01,1.2491920595035428,0.7419448067101087,30.74194480671011
2017-07-10,69.98,55.41,1.2495380485424985,0.743096730260163,30.743096730260163
2017-07-11,69.99,55.53,1.2498974295589231,0.5831957365929981,30.583195736592998
2017-07-12,71.15,56.25,1.2502181542035715,0.8252288260491127,30.825228826049113
2017-07-13,71.77,56.36,1.2506407046070707,1.2838898883454988,31.2838898883455
2017-07-14,72.78,56.86,1.2512314998465361,1.634976918725954,31.634976918725954
2017-07-17,73.35,56.87,1.252026637667285,2.1472451158614945,32.147245115861494
2017-07-18,73.3,57.13,1.253032559336245,1.71424988512031,31.71424988512031
2017-07-19,73.86,57.42,1.2536236418629703,1.8769304842282395,31.87693048422824
2017-07-20,74.22,57.54,1.2541778231109535,2.0546080581957398,32.05460805819574
2017-07-21,73.79,57.47,1.2547841118906065,1.6775570896468537,31.677557089646854
2017-07-24,73.6,57.61,1.2552862520115784,1.2829590216129674,31.282959021612967
2017-07-25,74.19,57.5,1.2556276749394228,1.991408690983178,31.991408690983178
2017-07-26,74.05,57.72,1.2561858329187015,1.5429537239325555,31.542953723932555
2017-07-27,73.16,57.5,1.2564894071023063,0.9118590916173872,30.911859091617387
2017-07-28,73.04,57.44,1.2566785404289593,0.8563846377605842,30.856384637760584
2017-07-31,72.7,57.16,1.2568807850718324,0.8566943252940717,30.85669432529407
2017-08-01,72.58,57.45,1.2571485327227154,0.3568167950799932,30.356816795079993
2017-08-02,72.26,57.61,1.2572875355847373,-0.1723349250367079,29.827665074963292
2017-08-03,72.15,57.48,1.257373512167624,-0.12382947939501321,29.876170520604987
2017-08-04,72.68,57.61,1.257472258437311,0.23702319142651618,30.237023191426516
2017-08-07,72.4,57.96,1.257680626479797,-0.4951691107690266,29.504830889230973
2017-08-08,72.79,57.88,1.2578912083766491,-0.016743140840446813,29.983256859159553
2017-08-09,72.47,57.85,1.2583260947669612,-0.3241645822687076,29.675835417731292
2017-08-10,71.41,56.71,1.2587763769493387,0.024791663202989866,30.02479166320299
2017-08-11,72.5,57.1,1.259150084016066,0.6025302026826296,30.60253020268263
2017-08-14,73.59,58.01,1.2596929857965646,0.5152098939412895,30.51520989394129
2017-08-15,73.22,58.1,1.2602715940984988,-0.0017796171227786317,29.99822038287722
2017-08-16,73.65,58.27,1.2608263697945827,0.18164743206966705,30.181647432069667
2017-08-17,72.4,57.13,1.2613897439809207,0.33680392636999557,30.336803926369996
2017-08-18,72.49,57.07,1.2619775894512082,0.4689389700195363,30.468938970019536
2017-08-21,72.15,57.05,1.26267406742773,0.11444445324801222,30.114444453248012
2017-08-22,73.16,57.9,1.2631793733231658,0.02191428458870348,30.021914284588703
2017-08-23,72.72,57.76,1.263554344809945,-0.2628989562224291,29.73710104377757
2017-08-24,72.69,57.71,1.2638083201249213,-0.24437815440920474,29.755621845590795
2017-08-25,72.82,57.7,1.2642051890192365,-0.12463940640995474,29.875360593590045
2017-08-28,72.83,57.81,1.2646210092510721,-0.2777405448044874,29.722259455195513
2017-08-29,73.05,58.06,1.2647048471167193,-0.3787634235967232,29.621236576403277
2017-08-30,74.01,58.48,1.2646240718676023,0.0547842771826339,30.054784277182634
2017-08-31,74.77,58.83,1.2645602308154018,0.3759216211299048,30.375921621129905
2017-09-01,73.94,58.78,1.2646988479344914,-0.39899828158941375,29.601001718410586
2017-09-05,73.61,58.26,1.264783710122607,-0.07629895174308388,29.923701048256916
2017-09-06,73.4,58.31,1.2649148716711653,-0.3571861671456418,29.64281383285436
2017-09-07,74.34,58.51,1.2649978093034315,0.32497817765622017,30.32497817765622
2017-09-08,73.98,58.03,1.2651832434586143,0.5614163820966098,30.56141638209661
2017-09-11,74.76,58.85,1.2654516926224517,0.2881678891687187,30.28816788916872
2017-09-12,74.68,58.99,1.265658636592649,0.01879702739964273,30.018797027399643
2017-09-13,75.21,58.91,1.2656438561355061,0.6509204350573299,30.65092043505733
2017-09-14,74.77,58.71,1.2658668109277895,0.450959530429472,30.450959530429472
2017-09-15,75.31,58.74,1.266142868566157,0.9367679004239307,30.93676790042393
2017-09-18,75.16,58.79,1.2665781988179683,0.6978676914916377,30.697867691491638
2017-09-19,75.44,59.05,1.2669587001266767,0.6260887575197387,30.62608875751974
2017-09-20,74.94,58.81,1.2671804732240948,0.4171163696909872,30.417116369690987
2017-09-21,74.21,58.49,1.2674272834604825,0.07817819039637186,30.078178190396372
2017-09-22,74.41,58.52,1.2676174296705538,0.22902801567919084,30.22902801567919
2017-09-25,73.26,57.83,1.2679370008133541,-0.06479675703626242,29.935203242963738
2017-09-26,73.26,58.04,1.2681816265728392,-0.34526160628757907,29.65473839371242
2017-09-27,73.85,58.63,1.268208783541142,-0.5050809790171655,29.494919020982834
2017-09-28,73.87,58.7,1.2682631701556573,-0.5770480881370759,29.422951911862924
2017-09-29,74.49,59.1,1.268237091255899,-0.4628120932236328,29.537187906776367
2017-10-02,74.61,59.19,1.2682082464132352,-0.455246105199393,29.544753894800607
2017-10-03,74.26,59.33,1.2681573686225318,-0.9797766803748118,29.020223319625188
2017-10-04,74.69,59.29,1.2679479676452023,-0.48663500168404994,29.51336499831595
2017-10-05,75.97,59.86,1.2679203123634584,0.07229010192338592,30.072290101923386
2017-10-06,76.0,59.95,1.2679891884715453,-0.015951848869150353,29.98404815113085
2017-10-09,76.29,60.1,1.2678992653053232,0.08925415515008694,30.089254155150087
2017-10-10,76.29,60.16,1.2677330965663043,0.02317691057113791,30.023176910571138
2017-10-11,76.42,60.36,1.2673891079462827,-0.07960655563762487,29.920393444362375
2017-10-12,77.12,60.21,1.2671146983005046,0.8270240153266144,30.827024015326614
2017-10-13,77.49,60.5,1.2670485262557833,0.8335641615251035,30.833564161525103
2017-10-16,77.65,60.72,1.2669252981985875,0.7222958933817836,30.722295893381784
2017-10-17,77.59,60.72,1.26686447286462,0.6659892076602887,30.66598920766029
2017-10-18,77.61,60.87,1.2668886330511326,0.49448890617756547,30.494488906177565
2017-10-19,77.91,60.69,1.266659044223094,1.0364626061004145,31.036462606100415
2017-10-20,78.81,61.1,1.2667014883439927,1.414539062182044,31.414539062182044
2017-10-23,78.83,60.81,1.2670300154653789,1.7819047595503008,31.7819047595503
2017-10-24,78.86,60.98,1.267481594484114,1.5689723683587289,31.56897236835873
2017-10-25,78.63,60.65,1.2678743580608758,1.7334201836078762,31.733420183607876
2017-10-26,78.76,60.9,1.2684528825144858,1.5112194548678133,31.511219454867813
2017-10-27,83.81,62.54,1.269121651465395,4.439131917354203,34.4391319173542
2017-10-30,83.89,62.68,1.2706736349128807,4.244176563660645,34.244176563660645
2017-10-31,83.18,62.95,1.272090180793268,3.101923119063784,33.101923119063784
2017-11-01,83.18,62.96,1.2733890973267363,3.0074224323086867,33.00742243230869
2017-11-02,84.05,62.99,1.2745409211308822,3.7666673779657174,33.76666737796572
2017-11-03,84.14,63.49,1.2760119494509121,3.1260013293615856,33.126001329361586
2017-11-06,84.47,63.63,1.2772044075484392,3.2014835476928027,33.2014835476928
2017-11-07,84.27,63.66,1.2782779954071082,2.894822812383495,32.894822812383495
2017-11-08,84.56,64.01,1.2792954444496387,2.6722986007786176,32.67229860077862
2017-11-09,84.09,63.5,1.2803956337554445,2.7848772565292705,32.78487725652927
2017-11-10,83.87,63.5,1.2814800965532407,2.496013868869227,32.49601386886923
2017-11-13,83.93,63.48,1.2824312530584163,2.521264055851745,32.521264055851745
2017-11-14,84.05,63.35,1.2833562334712192,2.749382609598257,32.74938260959826
2017-11-15,82.98,62.88,1.2844396094089923,2.2144373603625667,32.21443736036257
2017-11-16,83.2,63.76,1.285401767245676,1.242783320415711,31.24278332041571
2017-11-17,82.4,63.35,1.2861685285816518,0.9212237143523652,30.921223714352365
2017-11-20,82.53,63.59,1.2868397889527974,0.6998578204916157,30.699857820491616
2017-11-21,83.72,64.26,1.287418342705494,0.9904972977449518,30.99049729774495
2017-11-22,83.11,64.14,1.2881256936795105,0.48961800739620287,30.489618007396203
2017-11-24,83.26,64.5,1.2887241798659026,0.13729039864928438,30.137290398649284
2017-11-27,83.87,64.5,1.2891211228852628,0.721687573900553,30.721687573900553
2017-11-28,84.88,64.71,1.289612814724359,1.42915475918673,31.42915475918673
2017-11-29,83.34,63.28,1.2905174627548388,1.6760549568737986,31.6760549568738
2017-11-30,84.17,63.84,1.2914010605885842,1.7269562920247807,31.72695629202478
2017-12-01,84.26,63.51,1.2923856501481439,2.1805873590913905,32.18058735909139
2017-12-04,81.08,62.49,1.2933325094807615,0.2596514825472127,30.259651482547213
2017-12-05,81.59,62.51,1.2936799838971291,0.7220642065904599,30.72206420659046
2017-12-06,82.78,62.91,1.2942367931318415,1.3595633440758519,31.359563344075852
2017-12-07,82.49,63.3,1.2950479940431463,0.5134619770688431,30.513461977068843
2017-12-08,84.16,63.6,1.2954714138196046,1.7680180810731372,31.768018081073137
2017-12-11,85.23,64.15,1.296296770518006,2.072562171269908,32.07256217126991
2017-12-12,85.58,64.13,1.2970932815220286,2.397407855992313,32.39740785599231
2017-12-13,85.35,64.15,1.2980455716465376,2.0803765788746063,32.080376578874606
2017-12-14,84.69,64.07,1.298937350780756,1.467083935476964,31.467083935476964
2017-12-15,86.85,64.56,1.2997155904327564,2.940361481661242,32.94036148166124
2017-12-18,86.38,65.13,1.300994984674541,1.6461966481471393,31.64619664814714
2017-12-19,85.83,64.73,1.301892215951301,1.5585168614722846,31.558516861472285
2017-12-20,85.52,64.71,1.3028294358893138,1.213907203602517,31.213907203602517
2017-12-21,85.5,64.58,1.303751044664088,1.303757535593192,31.303757535593192
2017-12-22,85.51,64.54,1.3047580058070478,1.3009183052131306,31.30091830521313
2017-12-26,85.4,64.11,1.3057942083764735,1.6855333009842894,31.68553330098429
2017-12-27,85.71,64.18,1.306925315330108,1.831533262113652,31.831533262113652
2017-12-28,85.72,64.29,1.3081107984252691,1.621556769239433,31.621556769239433
2017-12-29,85.54,63.95,1.309389789181,1.8045229818750528,31.804522981875053
2018-01-02,85.95,64.74,1.3106105883734505,1.1010705087028327,31.101070508702833
2018-01-03,86.35,65.28,1.3115342456386314,0.7330444447101314,30.73304444471013
2018-01-04,87.11,65.61,1.312394114716021,1.0038221334818616,31.00382213348186
2018-01-05,88.19,66.3,1.3133179034515274,1.11702300116373,31.11702300116373
2018-01-08,88.28,66.55,1.314307111630978,0.8128617209584235,30.812861720958423
2018-01-09,88.22,66.38,1.3152607036902897,0.9129944890385815,30.91299448903858
2018-01-10,87.82,66.15,1.3160272316389887,0.7647986270808786,30.76479862708088
2018-01-11,88.08,66.42,1.3167671066894515,0.620328773686623,30.620328773686623
2018-01-12,89.6,66.81,1.3175116511848837,1.5770465843379071,31.577046584337907
2018-01-16,88.35,66.55,1.318542932996677,0.6009678090711503,30.60096780907115
2018-01-17,90.14,67.55,1.3193653456968688,1.0168708981765207,31.01687089817652
2018-01-18,90.1,67.67,1.3201792614103949,0.7634693803585719,30.763469380358572
2018-01-19,90.0,67.8,1.3208482202236613,0.4464906688357644,30.446490668835764
2018-01-22,91.61,68.46,1.321337067285868,1.151264373609493,31.151264373609493
2018-01-23,91.9,68.76,1.3220755922648861,0.9940822758664325,30.994082275866432
2018-01-24,91.82,68.23,1.3227275721397835,1.5702977529025617,31.57029775290256
2018-01-25,92.33,68.11,1.323592024770801,2.180147192860744,32.180147192860744
2018-01-26,94.06,69.19,1.3239262595124675,2.4575421043323757,32.457542104332376
2018-01-29,93.92,68.56,1.3243757269381846,3.120800161118055,33.120800161118055
2018-01-30,92.74,67.94,1.325269770625519,2.701171783702236,32.701171783702236
2018-01-31,95.01,68.45,1.3260586171072002,4.241287659012144,34.241287659012144
2018-02-01,94.26,68.51,1.3270721359932054,3.342287963105491,33.34228796310549
2018-02-02,91.78,66.48,1.3280000559988268,3.4945562771979866,33.49455627719799
2018-02-05,88.0,63.7,1.3289185310258462,3.347889573653589,33.34788957365359
2018-02-06,91.33,65.53,1.3298367281929682,4.185799201514797,34.1857992015148
2018-02-07,89.61,64.69,1.3310524247153916,3.504218645161316,33.504218645161316
2018-02-08,85.01,62.01,1.3320473061706721,2.409746544356622,32.40974654435662
2018-02-09,88.18,63.53,1.3328106631273002,3.5065385715226256,33.506538571522626
2018-02-12,89.13,64.67,1.3338517985932608,2.869804184973816,32.869804184973816
2018-02-13,89.83,64.83,1.3346899458961086,3.3020508075552755,33.302050807555275
2018-02-14,90.81,66.02,1.335759801668167,2.6231378938676215,32.62313789386762
2018-02-15,92.66,67.28,1.3369266918069251,2.7115721752300743,32.711572175230074
2018-02-16,92.0,67.18,1.3382047791836424,2.0994029344428924,32.09940293444289
2018-02-20,92.72,67.24,1.339388907305823,2.659489872756467,32.65948987275647
2018-02-21,91.49,66.81,1.3406704905080544,1.9198045291568775,31.919804529156877
2018-02-22,91.73,66.89,1.3418853096297083,1.97129163886882,31.97129163886882
2018-02-23,94.06,68.29,1.3432193696486756,2.331549246691935,32.331549246691935
2018-02-26,95.42,69.36,1.344525944620827,2.1636804810994335,32.16368048109943
2018-02-27,94.2,68.66,1.3456356365263231,1.8086571961026578,31.808657196102658
2018-02-28,93.77,68.17,1.3465548604239903,1.9753551648965697,31.97535516489657
2018-03-01,92.85,67.04,1.347511846002629,2.5128058439837417,32.51280584398374
2018-03-02,93.05,67.68,1.3484791365736604,1.7849320366946557,31.784932036694656
2018-03-05,93.64,68.37,1.3497024232413009,1.3608453229922617,31.36084532299226
2018-03-06,93.32,68.52,1.3507196384265496,0.7686903750128238,30.768690375012824
2018-03-07,93.86,68.9,1.351444566331261,0.7454693797760967,30.745469379776097
2018-03-08,94.43,69.2,1.3523727662358798,0.8458045764771214,30.84580457647712
2018-03-09,96.54,70.51,1.3530390620440143,1.1372157352765555,31.137215735276556
2018-03-12,96.77,70.73,1.3537201268212604,1.0213754299322346,31.021375429932235
2018-03-13,94.41,69.92,1.3542886695200367,-0.2818637728409641,29.718136227159036
2018-03-14,93.85,69.86,1.354581843819591,-0.7810876092366215,29.21891239076338
2018-03-15,94.18,69.9,1.354880020511921,-0.5261134337832658,29.473886566216734
