date,MAS,XHB,beta,value,price
2017-09-22,38.09,38.47,0.9798327124854006,0.3958355506866411,30.39583555068664
2017-09-25,38.21,38.65,0.9795996886535708,0.34847203353948686,30.348472033539487
2017-09-26,38.4,38.99,0.9794562774135195,0.21099974364687313,30.210999743646873
2017-09-27,38.57,39.3,0.9793440668122022,0.08177817428045842,30.08177817428046
2017-09-28,38.78,39.59,0.9792821564199173,0.01021942733547121,30.01021942733547
2017-09-29,39.01,39.82,0.9791261628311264,0.021196196064543926,30.021196196064544
2017-10-02,39.59,40.04,0.9789581742308673,0.3925147037960812,30.39251470379608
2017-10-03,39.21,40.33,0.9788687465748274,-0.26777654936278594,29.732223450637214
2017-10-04,39.25,40.56,0.9783916797593862,-0.43356653104071086,29.56643346895929
2017-10-05,38.98,40.44,0.9776902362919955,-0.557793155648298,29.442206844351702
2017-10-06,39.23,40.49,0.9770527171777919,-0.3308645185287986,29.6691354814712
2017-10-09,38.94,40.43,0.9765041793464969,-0.5400639709788706,29.45993602902113
2017-10-10,38.75,40.36,0.9758308354879126,-0.6345325202921543,29.365467479707846
2017-10-11,38.96,40.39,0.9751870206961801,-0.4278037659187177,29.572196234081282
2017-10-12,39.04,40.31,0.9745967399364556,-0.2459945868385276,29.754005413161472
2017-10-13,38.92,40.3,0.9740201886592386,-0.33301360296731275,29.666986397032687
2017-10-16,38.96,40.29,0.9735135692325204,-0.2628617043782455,29.737138295621754
2017-10-17,38.9,40.28,0.9731203205274023,-0.2972865108437688,29.70271348915623
2017-10-18,38.66,40.28,0.9728671600221147,-0.5270892056907854,29.472910794309215
2017-10-19,39.06,40.72,0.9725736420288454,-0.543198703414582,29.456801296585418
2017-10-20,40.09,41.19,0.9723044936028802,0.04077790849736829,30.04077790849737
2017-10-23,40.11,41.23,0.9720413793569743,0.03273392911194861,30.03273392911195
2017-10-24,40.83,41.44,0.9715364194234731,0.5695307790912736,30.569530779091274
2017-10-25,39.67,40.84,0.9714289749836258,-0.003159338331279571,29.99684066166872
2017-10-26,40.11,41.17,0.9711127232361644,0.12928918436711,30.12928918436711
2017-10-27,40.16,41.18,0.9708644357739097,0.17980253483039377,30.179802534830394
2017-10-30,39.49,41.1,0.970708951774,-0.4061379179114013,29.5938620820886
2017-10-31,39.82,41.36,0.9702674752711007,-0.31026277721272066,29.68973722278728
2017-11-01,39.37,41.45,0.969964442445538,-0.8350261393675567,29.164973860632443
2017-11-02,38.89,40.42,0.9696414754815509,-0.30290843896428754,29.697091561035712
2017-11-03,39.02,40.41,0.969665567228263,-0.1641855716941052,29.835814428305895
2017-11-06,39.22,40.7,0.9697326332963403,-0.2481181751610535,29.751881824838946
2017-11-07,39.08,40.51,0.9697412589129948,-0.20421839856541624,29.795781601434584
2017-11-08,39.13,40.96,0.9696951197402117,-0.5887121045590717,29.41128789544093
2017-11-09,38.62,40.83,0.9692907062308815,-0.9561395354068907,29.04386046459311
2017-11-10,38.61,40.85,0.9687637528803736,-0.9639993051632629,29.036000694836737
2017-11-13,38.89,41.0,0.9683928043833642,-0.814104979717932,29.185895020282068
2017-11-14,39.04,41.3,0.9679814787185373,-0.9376350710755901,29.06236492892441
2017-11-15,38.81,41.03,0.9674877703601674,-0.8860232178776712,29.11397678212233
2017-11-16,39.14,41.47,0.9668838052292225,-0.9566714028558536,29.043328597144146
2017-11-17,39.36,41.56,0.9662207307815971,-0.7961335712831783,29.20386642871682
2017-11-20,39.84,41.79,0.9656759759822356,-0.5155990362976226,29.484400963702377
2017-11-21,40.01,42.17,0.9654167169908253,-0.7016229555031046,29.298377044496895
2017-11-22,39.94,42.19,0.9650749324937083,-0.776511401909552,29.223488598090448
2017-11-24,39.58,42.23,0.9646740607488152,-1.1581855854224656,28.841814414577534
2017-11-27,40.06,42.19,0.9641835195039992,-0.6189026878737209,29.38109731212628
2017-11-28,40.93,42.99,0.9639315810798431,-0.509418670622459,29.49058132937754
2017-11-29,42.03,43.57,0.9636742776476978,0.04271172288981262,30.042711722889813
2017-11-30,42.91,43.83,0.9637716503205243,0.6678885664514169,30.667888566451417
2017-12-01,42.5,43.64,0.9641504219746666,0.4244755850255473,30.424475585025547
2017-12-04,43.3,44.14,0.9643131761714451,0.735216403792414,30.735216403792414
2017-12-05,42.98,43.42,0.9645982537402878,1.0971438225966992,31.0971438225967
2017-12-06,42.15,42.96,0.9650228403464771,0.6926187787153424,30.692618778715342
2017-12-07,42.31,43.29,0.965312296172826,0.521630698678365,30.521630698678365
2017-12-08,42.72,43.61,0.9656019556363181,0.6100987147001646,30.610098714700165
2017-12-11,42.42,43.33,0.9659325844406329,0.5661411161873815,30.56614111618738
2017-12-12,42.19,43.21,0.9662285825693069,0.4392629471802465,30.439262947180246
2017-12-13,42.02,43.36,0.966462778782101,0.11417391200810556,30.114173912008106
2017-12-14,41.85,43.04,0.9665159804478982,0.25115220152246565,30.251152201522466
2017-12-15,42.31,43.28,0.9664585384357053,0.4816744565026738,30.481674456502674
2017-12-18,43.0,43.97,0.9664270726070722,0.5062016174670347,30.506201617467035
2017-12-19,43.0,43.83,0.9663028222515643,0.6469473007139399,30.64694730071394
2017-12-20,43.67,44.19,0.9662547565062383,0.9712023099893372,30.971202309989337
2017-12-21,44.24,44.24,0.9663954066026071,1.4866672119006594,31.48666721190066
2017-12-22,43.83,44.15,0.9668031673721961,1.1456401605175444,31.145640160517544
2017-12-26,44.02,44.37,0.9670954469204185,1.1099750201410359,31.109975020141036
2017-12-27,43.88,44.38,0.9673744199646939,0.9479232419668833,30.947923241966883
2017-12-28,44.12,44.55,0.9674481782463091,1.0201836591269284,31.02018365912693
2017-12-29,43.94,44.26,0.9678040617294948,1.1049922278525557,31.104992227852556
2018-01-02,43.81,44.45,0.968266282126899,0.7705637594593355,30.770563759459336
2018-01-03,44.0,45.13,0.9686549418067925,0.284602476259451,30.28460247625945
2018-01-04,44.05,45.02,0.9687716125836633,0.4359020014834698,30.43590200148347
2018-01-05,44.46,45.42,0.9690401979698897,0.4461942082076078,30.446194208207608
2018-01-08,44.67,45.59,0.9693633454629567,0.47672508034380456,30.476725080343805
2018-01-09,45.43,45.55,0.9696361478559027,1.263073465163636,31.263073465163636
2018-01-10,44.71,45.02,0.9701828413501273,1.0323684824172688,31.03236848241727
2018-01-11,45.73,45.85,0.9706750269510824,1.2245500142928663,31.224550014292866
2018-01-12,45.76,46.21,0.9712423385663872,0.8788915348472415,30.87889153484724
2018-01-16,45.24,45.67,0.971692603970143,0.8627987766835687,30.86279877668357
2018-01-17,45.83,46.3,0.972224139914688,0.8160223219499443,30.816022321949944
2018-01-18,46.27,46.07,0.9727586836214122,1.4550074455615416,31.45500744556154
2018-01-19,45.9,46.58,0.9733522403727242,0.5612526434385074,30.561252643438507
2018-01-22,45.87,46.75,0.9735937846449932,0.3544905678465611,30.35449056784656
2018-01-23,45.46,46.74,0.9735626659475284,-0.04431900638747521,29.955680993612525
2018-01-24,45.91,46.73,0.9735769881573837,0.41474734340545893,30.41474734340546
2018-01-25,45.43,46.25,0.9737378699819272,0.39462351333586554,30.394623513335866
2018-01-26,45.33,46.31,0.9738760196234535,0.22980153123786806,30.229801531237868
2018-01-29,44.64,45.42,0.974162111632832,0.3935568896367698,30.39355688963677
2018-01-30,44.52,45.04,0.9744882151618841,0.6290507891087458,30.629050789108746
2018-01-31,44.66,44.75,0.9751036420356917,1.0241120189027981,31.024112018902798
2018-02-01,44.07,44.45,0.9756848290098552,0.7008093505119319,30.700809350511932
2018-02-02,42.9,43.17,0.9760966584991946,0.761907252589765,30.761907252589765
2018-02-05,41.28,41.47,0.9765588361995539,0.7821050628045043,30.782105062804504
2018-02-06,42.34,42.59,0.977006575875919,0.7292899334446119,30.729289933444612
2018-02-07,42.69,42.65,0.9775877596146106,0.9958820524368548,30.995882052436855
2018-02-08,40.7,41.0,0.9784083439851775,0.5852578966077218,30.58525789660772
2018-02-09,42.13,41.22,0.9790922170944453,1.7718188113669697,31.77181881136697
2018-02-12,43.12,41.87,0.9801625636982144,2.0805934579557643,32.080593457955764
2018-02-13,42.76,41.81,0.9814235597694073,1.726680966041073,31.726680966041073
2018-02-14,42.94,42.51,0.9825582735759281,1.1714477902872957,31.171447790287296
2018-02-15,42.83,42.75,0.9835583238837569,0.7828816539693904,30.78288165396939
2018-02-16,43.21,42.94,0.98438650563831,0.9404434478909707,30.94044344789097
2018-02-20,42.52,42.41,0.9851977382622732,0.7377639202969988,30.737763920297
2018-02-21,42.4,42.26,0.9860212362852455,0.7307425545855253,30.730742554585525
2018-02-22,42.58,42.11,0.9868864751203033,1.0222105326840278,31.022210532684028
2018-02-23,43.02,42.48,0.9880145039032362,1.0491438741905341,31.049143874190534
2018-02-26,42.87,42.44,0.9889839698949315,0.897520317659108,30.897520317659108
2018-02-27,41.89,41.49,0.9898954523851997,0.819237680538059,30.81923768053806
2018-02-28,41.12,40.54,0.9905988927303644,0.9611208887110294,30.96112088871103
2018-03-01,40.85,40.15,0.9911259923466763,1.056291407280952,31.056291407280952
2018-03-02,40.51,40.26,0.9917755301635955,0.5811171556136401,30.58111715561364
2018-03-05,41.16,40.7,0.9921602431119955,0.7790781053417817,30.77907810534178
2018-03-06,41.14,41.36,0.9924727310115773,0.0913278453611639,30.091327845361164
2018-03-07,41.27,41.2,0.9926870382751507,0.3712940230637898,30.37129402306379
2018-03-08,41.45,41.2,0.9930697980885802,0.5355243187504968,30.535524318750497
2018-03-09,42.48,42.04,0.9934852930635105,0.7138782796100145,30.713878279610014
2018-03-12,42.47,42.09,0.9939841456215905,0.6332073107872489,30.63320731078725
2018-03-13,42.29,42.17,0.9945033394325025,0.35179417613137076,30.35179417613137
2018-03-14,41.57,41.68,0.9950501567011547,0.0963094686958712,30.09630946869587
2018-03-15,41.61,41.32,0.9954529009181984,0.4778861340600429,30.477886134060043
2018-03-16,41.57,41.54,0.9959188181123709,0.19953229561211572,30.199532295612116
2018-03-19,41.09,41.17,0.9962964483555591,0.07247522120163552,30.072475221201636
2018-03-20,41.02,40.99,0.9965798921652947,0.17019022014456908,30.17019022014457
2018-03-21,41.55,41.43,0.996784970661394,0.25319866549844505,30.253198665498445
2018-03-22,41.03,40.59,0.9968220330958061,0.5689936766412274,30.568993676641227
2018-03-23,40.25,39.89,0.9970967298826009,0.4758114449830515,30.47581144498305
2018-03-26,40.81,40.93,0.9973524957145928,-0.011637649598284838,29.988362350401715
2018-03-27,40.47,40.31,0.9974994358978141,0.26079773895911273,30.260797738959113
2018-03-28,39.83,40.23,0.9977201758950609,-0.3082826762583011,29.6917173237417
2018-03-29,40.44,40.79,0.9976959336243713,-0.2560171325381049,29.743982867461895
2018-04-02,39.0,39.5,0.99781683183979,-0.41376485767170124,29.5862351423283
2018-04-03,39.62,40.04,0.9980894644806222,-0.3435021578041173,29.656497842195883
2018-04-04,40.71,41.36,0.9983254222404145,-0.5807394638635444,29.419260536136456
2018-04-05,40.93,41.76,0.9984720241666397,-0.7661917291988729,29.233808270801127
2018-04-06,40.19,40.81,0.998533753327255,-0.5601624732852812,29.43983752671472
2018-04-09,40.22,40.48,0.998346737786566,-0.19307594560019226,29.806924054399808
2018-04-10,40.8,40.87,0.9983723571833804,-0.003478238084753116,29.996521761915247
2018-04-11,40.6,40.6,0.9983902277377866,0.0653567538458617,30.06535675384586
2018-04-12,40.82,40.06,0.9985755628795879,0.8170629510437024,30.817062951043702
2018-04-13,40.65,39.99,0.9990351340808427,0.6985849881071005,30.6985849881071
2018-04-16,40.92,40.36,0.9994804983023079,0.5809670885188538,30.580967088518854
2018-04-17,41.4,40.71,0.999603853452088,0.7061271259654944,30.706127125965494
2018-04-18,41.31,40.95,1.000166080927673,0.35319898601179744,30.353198986011797
2018-04-19,39.75,39.93,1.0006969238505714,-0.20782816935331283,29.792171830646687
2018-04-20,39.24,39.48,1.001202947601204,-0.28749237129553507,29.712507628704465
2018-04-23,39.45,39.6,1.0014869325787217,-0.20888253011737845,29.79111746988262
2018-04-24,36.16,39.1,1.0018037296317475,-3.010525828601331,26.98947417139867
2018-04-25,37.17,39.33,1.0011392521557938,-2.2048067872873673,27.795193212712633
2018-04-26,37.33,39.67,1.0006618690122453,-2.3662563437157758,27.633743656284224
2018-04-27,38.02,39.76,0.999984734923026,-1.7393930605395056,28.260606939460494
2018-04-30,37.87,38.96,0.999343602611223,-1.0644267577332513,28.93557324226675
2018-05-01,38.5,39.47,0.9990878526309406,-0.9339975433432244,29.066002456656776
2018-05-02,37.73,39.02,0.9988210873279129,-1.2439988275351652,28.756001172464835
2018-05-03,38.01,39.12,0.9983970549931358,-1.047292791331472,28.952707208668528
2018-05-04,38.32,39.57,0.998066045202223,-1.1734734086519651,28.826526591348035
2018-05-07,38.3,39.59,0.997550170032913,-1.1930112316030304,28.80698876839697
2018-05-08,38.18,39.68,0.9971597669151308,-1.3872995511923918,28.612700448807608
2018-05-09,37.63,39.25,0.9961849407843798,-1.4702589257869079,28.529741074213092
2018-05-10,37.86,39.53,0.9950139347348184,-1.4729008400673749,28.527099159932625
2018-05-11,38.07,39.73,0.9939419918082473,-1.4193153345416576,28.580684665458342
2018-05-14,37.64,39.62,0.9930795544087755,-1.7058119456756842,28.294188054324316
2018-05-15,37.35,38.79,0.9922347099683876,-1.138784399673753,28.861215600326247
2018-05-16,37.91,38.98,0.991524448728043,-0.7396230114191198,29.26037698858088
2018-05-17,37.5,39.32,0.9910291059881899,-1.4672644474556265,28.532735552544374
2018-05-18,37.85,39.67,0.9902178442345155,-1.431941880783235,28.568058119216765
2018-05-21,37.73,39.83,0.9892588180610307,-1.6721787233708554,28.327821276629145
2018-05-22,37.0,39.04,0.9881443650263753,-1.577156010629686,28.422843989370314
2018-05-23,37.54,39.52,0.9871062616054079,-1.4704394586457283,28.52956054135427
2018-05-24,37.52,39.5,0.9861103588853642,-1.4313591759718847,28.568640824028115
2018-05-25,37.9,39.87,0.9850521329068412,-1.3740285389957592,28.62597146100424
2018-05-29,37.55,39.88,0.9839514348514923,-1.6899832218775188,28.31001677812248
2018-05-30,38.16,39.92,0.9828865123786472,-1.076829574155603,28.923170425844397
2018-05-31,37.27,39.28,0.9819590707937911,-1.3013523007801098,28.69864769921989
2018-06-01,37.63,39.38,0.9812072326894867,-1.009940823311986,28.990059176688014
2018-06-04,38.39,39.85,0.9804369451093627,-0.6804122626081082,29.319587737391892
2018-06-05,38.63,40.11,0.9797064721051199,-0.666026596136355,29.333973403863645
2018-06-06,38.38,40.36,0.9788664660114913,-1.1270505682237868,28.872949431776213
2018-06-07,38.51,40.56,0.9778400756479657,-1.151193468281491,28.84880653171851
2018-06-08,38.86,41.33,0.9768929077117807,-1.5149838757278928,28.485016124272107
2018-06-11,38.71,41.39,0.9758725795889966,-1.6813660691885701,28.31863393081143
2018-06-12,38.87,41.88,0.9745966874972022,-1.9461092723828344,28.053890727617166
2018-06-13,37.97,40.86,0.9732815227075639,-1.7982830178310607,28.20171698216894
2018-06-14,38.42,41.0,0.9720815034100357,-1.4353416398114618,28.564658360188538
2018-06-15,38.24,40.88,0.9709696668098599,-1.4532399791870745,28.546760020812926
2018-06-18,37.78,40.51,0.9697822163679786,-1.5058775850668056,28.494122414933194
2018-06-19,37.76,40.42,0.9684445516432519,-1.3845287774202504,28.61547122257975
2018-06-20,38.44,40.5,0.9671918043583327,-0.7312680765124782,29.268731923487522
2018-06-21,37.75,40.09,0.9663635004212089,-0.9915127318862673,29.008487268113733
2018-06-22,38.04,39.85,0.965314710963918,-0.4277912319121313,29.57220876808787
2018-06-25,37.84,39.36,0.9647208253682635,-0.13141168649485024,29.86858831350515
2018-06-26,38.08,39.67,0.9642043178341272,-0.16998528847982897,29.83001471152017
2018-06-27,37.39,39.23,0.9637581789273705,-0.41823335932073746,29.581766640679263
2018-06-28,37.14,39.23,0.9631570027417842,-0.6446492175601861,29.355350782439814
2018-06-29,37.42,39.55,0.9625157329718783,-0.6474972390377829,29.352502760962217
2018-07-02,37.29,39.52,0.9619267490308138,-0.7253451216977638,29.274654878302236
2018-07-03,37.2,39.64,0.9612276502070984,-0.9030640542093806,29.09693594579062
2018-07-05,38.02,40.13,0.9602972095988118,-0.5167270212003174,29.483272978799683
2018-07-06,38.42,40.24,0.9594145462688957,-0.18684134186036516,29.813158658139635
2018-07-09,38.73,40.78,0.9586341264706212,-0.3630996774719364,29.636900322528064
2018-07-10,38.58,40.71,0.9574641060079807,-0.3983637555848958,29.601636244415104
2018-07-11,37.71,40.36,0.9563053002405226,-0.8864819177074921,29.113518082292508
2018-07-12,37.7,40.49,0.9549483077005608,-0.9658569787957063,29.034143021204294
2018-07-13,38.01,40.72,0.9534621393246885,-0.8149783133013173,29.185021686698683
2018-07-16,37.69,40.55,0.9521422239769762,-0.9193671822663845,29.080632817733616
2018-07-17,38.3,41.14,0.9510279477015385,-0.8252897684413014,29.1747102315587
2018-07-18,38.46,41.08,0.9499736823512692,-0.5649188709901338,29.435081129009866
2018-07-19,38.98,41.46,0.9489739219942184,-0.36445880588029667,29.635541194119703
2018-07-20,38.99,41.0,0.9492015310962301,0.07273722505456703,30.072737225054567
2018-07-23,38.59,40.55,0.9492989404635962,0.09592796420118077,30.09592796420118
2018-07-24,38.51,39.85,0.9494750381985249,0.673419727788783,30.673419727788783
2018-07-25,37.88,39.11,0.949642972664642,0.7394633390858516,30.73946333908585
2018-07-26,38.66,39.37,0.9495904604876167,1.2746235706025288,31.27462357060253
2018-07-27,39.39,39.17,0.9496938020816293,2.190493772462574,32.190493772462574
2018-07-30,39.47,39.14,0.9503130333649286,2.274747874096697,32.2747478740967
2018-07-31,40.33,39.62,0.9508997451711679,2.6553520963183246,32.655352096318325
2018-08-01,39.97,39.38,0.951708660932807,2.491712932466058,32.49171293246606
2018-08-02,39.39,39.37,0.9524731727240973,1.8911311898522953,31.891131189852295
2018-08-03,39.5,39.49,0.9530884666591175,1.862536451631449,31.86253645163145
2018-08-06,39.8,39.59,0.9537631745371333,2.0405159200748884,32.04051592007489
2018-08-07,39.71,39.97,0.9545385522632067,1.5570940660396317,31.55709406603963
2018-08-08,39.22,39.73,0.9551253545988547,1.272869661787503,31.272869661787503
2018-08-09,39.12,39.84,0.955734436458852,1.0435400514793258,31.043540051479326
2018-08-10,38.6,39.33,0.9560547042726386,0.9983684809571258,30.998368480957126
2018-08-13,37.72,38.63,0.9562022094139345,0.7819086503397088,30.78190865033971
2018-08-14,38.25,39.05,0.956556089105983,0.8964847204113653,30.896484720411365
2018-08-15,38.34,39.05,0.9569599055590587,0.9707156879187622,30.970715687918762
2018-08-16,38.54,39.24,0.9575141112806524,0.9671462733471969,30.967146273347197
2018-08-17,38.75,39.47,0.9580637471830834,0.9352238986837023,30.935223898683702
2018-08-20,38.66,39.6,0.9585803963989785,0.7002163026004453,30.700216302600445
2018-08-21,39.25,40.62,0.9590101286397862,0.295008574651888,30.295008574651888
2018-08-22,38.89,40.49,0.9592738434798348,0.049002077501491215,30.04900207750149
2018-08-23,38.75,40.47,0.9595869221494956,-0.08448273939008288,29.915517260609917
2018-08-24,38.92,40.39,0.9596122373588756,0.16126173307501546,30.161261733075015
2018-08-27,39.1,40.63,0.9598524439584776,0.10119520196705167,30.10119520196705
2018-08-28,38.89,40.45,0.9599640354117365,0.059454767595255475,30.059454767595255
2018-08-29,38.75,40.33,0.9599330386258574,0.03590055221916799,30.035900552219168
2018-08-30,38.17,39.99,0.9598952375476186,-0.2162105495292721,29.783789450470728
2018-08-31,37.97,40.02,0.9599567681607878,-0.4474698617947297,29.55253013820527
2018-09-04,37.76,40.15,0.959950181750735,-0.7819997972920092,29.21800020270799
2018-09-05,38.12,40.48,0.9599737969626834,-0.7397393010494255,29.260260698950574
2018-09-06,37.92,40.36,0.9601026662013454,-0.8297436078863001,29.1702563921137
2018-09-07,37.73,40.0,0.9603375770078011,-0.6835030803120432,29.316496919687957
2018-09-10,37.83,40.31,0.9605927836646088,-0.8914951095203847,29.108504890479615
2018-09-11,38.07,40.45,0.9606302667111366,-0.7874942884654814,29.21250571153452
2018-09-12,38.63,40.63,0.9607372833855967,-0.40475582395679766,29.595244176043202
2018-09-13,38.23,40.23,0.9610467258547456,-0.4329097811364164,29.567090218863584
2018-09-14,38.19,40.37,0.9613223226687866,-0.6185821661389141,29.381417833861086
2018-09-17,38.32,40.09,0.9612704143151222,-0.2173309098932492,29.78266909010675
2018-09-18,38.5,40.24,0.961508447718648,-0.19109993619839827,29.8089000638016
2018-09-19,38.73,40.22,0.9615429487220317,0.05674260239987916,30.05674260239988
2018-09-20,38.61,40.1,0.9615692895410789,0.05107148940273731,30.051071489402737
2018-09-21,38.54,39.91,0.961617602291213,0.16184149255769142,30.16184149255769
2018-09-24,37.75,39.39,0.9618210790177946,-0.13613230251093,29.86386769748907
2018-09-25,37.57,39.31,0.9620068505237568,-0.24648929408888165,29.75351070591112
2018-09-26,37.32,38.96,0.9621640842310072,-0.16591272164004067,29.83408727835996
2018-09-27,37.25,38.67,0.962398875714825,0.034035476107717955,30.034035476107718
2018-09-28,36.6,38.44,0.9628043848919191,-0.4102005552453676,29.589799444754632
2018-10-01,36.29,38.3,0.9628982640124103,-0.5890035116753154,29.410996488324685
2018-10-02,36.5,38.08,0.962800126415617,-0.16342881390669106,29.83657118609331
2018-10-03,36.48,37.94,0.9629624464574222,-0.054795218594598794,29.9452047814054
2018-10-04,36.13,37.46,0.9632063044277797,0.0482918361353768,30.048291836135377
2018-10-05,35.82,37.18,0.9637196403322634,-0.01109622755355133,29.98890377244645
2018-10-08,35.39,37.27,0.9642791307470838,-0.5486832029438133,29.451316797056187
2018-10-09,33.9,36.2,0.9646033827540474,-1.0186424556965221,28.981357544303478
2018-10-10,33.38,35.54,0.964825060356111,-0.9098826450561859,29.090117354943814
2018-10-11,32.6,34.98,0.965091143300269,-1.1588881926434027,28.841111807356597
2018-10-12,32.29,34.86,0.9651787618810727,-1.356131639174194,28.643868360825806
2018-10-15,32.05,34.85,0.9651323573319167,-1.5848626530173036,28.415137346982696
2018-10-16,32.36,35.63,0.9647921399975617,-2.0155439481131268,27.984456051886873
2018-10-17,31.96,34.95,0.9642463113718839,-1.740408582447344,28.259591417552656
2018-10-18,31.0,34.2,0.9635457968841253,-1.9532662534370928,28.046733746562907
2018-10-19,30.92,33.63,0.9627302418783009,-1.45661803436726,28.54338196563274
2018-10-22,30.29,33.27,0.9618631152979734,-1.711185845963577,28.288814154036423
2018-10-23,30.94,33.81,0.9604914970850825,-1.5342175164466418,28.465782483553358
2018-10-24,29.81,32.64,0.9591000643541641,-1.4950261005199152,28.504973899480085
2018-10-25,30.16,33.59,0.9575241727919109,-2.0032369640802905,27.99676303591971
2018-10-26,27.66,32.59,0.955769568189353,-3.488530227291019,26.51146977270898
2018-10-29,27.45,32.18,0.9537047626453904,-3.2402192619286616,26.75978073807134
2018-10-30,29.5,33.8,0.9516977537863305,-2.667384077977971,27.33261592202203
2018-10-31,30.0,33.99,0.9497116010915712,-2.280697321102508,27.719302678897492
2018-11-01,31.39,35.11,0.9480214904150156,-1.8950345284712,28.1049654715288
2018-11-02,31.32,34.96,0.9465450075319494,-1.771213463316947,28.228786536683053
2018-11-05,31.42,35.33,0.9451805852646485,-1.9732300774000322,28.026769922599968
2018-11-06,31.42,35.23,0.9437219407953928,-1.8273239742216845,28.172676025778316
2018-11-07,31.49,35.45,0.9424054995914001,-1.918274960515138,28.081725039484862
2018-11-08,31.03,35.05,0.9409521547755495,-1.9503730248830067,28.049626975116993
2018-11-09,31.03,34.65,0.9394224987181838,-1.5209895805850664,28.479010419414934
2018-11-12,30.58,34.21,0.9380297367387095,-1.5099972938312547,28.490002706168745
2018-11-13,30.95,34.63,0.9366155999094157,-1.484998224863066,28.515001775136934
2018-11-14,31.12,34.27,0.9352685872474974,-0.931654484971741,29.06834551502826
2018-11-15,31.38,33.97,0.9342778145748345,-0.3574173611071281,29.642582638892872
2018-11-16,31.29,34.21,0.9336168647833886,-0.6490329442397247,29.350967055760275
2018-11-19,30.78,34.09,0.9328772389306553,-1.0217850751460418,28.978214924853958
2018-11-20,30.65,33.96,0.9318466162574307,-0.9955110881023472,29.004488911897653
2018-11-21,30.8,34.42,0.9308196110471935,-1.2388110122444012,28.7611889877556
2018-11-23,30.85,34.53,0.9296816233885313,-1.2519064556059831,28.748093544394017
2018-11-26,31.32,34.88,0.928523358838607,-1.0668947562906155,28.933105243709385
2018-11-27,31.04,34.83,0.9275473220045305,-1.2664732254177977,28.733526774582202
2018-11-28,31.95,35.69,0.926574365301691,-1.1194390976173487,28.88056090238265
2018-11-29,31.28,35.42,0.9257943370679619,-1.5116354189472077,28.488364581052792
2018-11-30,31.69,35.51,0.924793762616151,-1.14942651049952,28.85057348950048
2018-12-03,32.53,36.07,0.9239749429474013,-0.7977761921127637,29.202223807887236
2018-12-04,30.68,34.39,0.9232192819050382,-1.069511104714266,28.930488895285734
2018-12-06,30.49,34.69,0.9224344218136613,-1.5092500927159094,28.49074990728409
2018-12-07,30.13,34.26,0.921370582723539,-1.4361561641084464,28.563843835891554
2018-12-10,29.94,33.68,0.9201100260743985,-1.049305678185739,28.95069432181426
2018-12-11,29.33,33.43,0.9190175920501538,-1.392758102236641,28.60724189776336
2018-12-12,29.62,33.85,0.9178348300906942,-1.4487089985699981,28.551291001430002
2018-12-13,29.53,33.52,0.9163872452671223,-1.1873004613539422,28.812699538646058
2018-12-14,29.54,33.14,0.9149958501230008,-0.7829624730762461,29.217037526923754
2018-12-17,28.89,32.72,0.9136167402015251,-1.0035397393938972,28.996460260606103
2018-12-18,28.89,33.17,0.9121141002250676,-1.3648247044654909,28.63517529553451
2018-12-19,29.23,32.76,0.9103504025276784,-0.5930791868067438,29.406920813193256
2018-12-20,28.98,32.41,0.9090735064160886,-0.4830723429454302,29.51692765705457
2018-12-21,28.5,31.44,0.9078723254897051,-0.0435059133963307,29.95649408660367
2018-12-24,27.54,30.74,0.9068064623578903,-0.33523065288154896,29.66476934711845
2018-12-26,28.57,32.2,0.9054901752171945,-0.5867836419936658,29.413216358006334
2018-12-27,29.15,32.41,0.9042627340302611,-0.15715520992076293,29.842844790079237
2018-12-28,28.9,32.37,0.9032990184878817,-0.3397892284527302,29.66021077154727
2018-12-31,29.24,32.52,0.9020115334718914,-0.09341506850591585,29.906584931494084
2019-01-02,29.55,32.81,0.9007506515618704,-0.0036288777449691167,29.99637112225503
2019-01-03,29.07,32.41,0.899471391918349,-0.0818678120736891,29.91813218792631
2019-01-04,30.74,33.66,0.8981647219621121,0.507775458755308,30.507775458755308
2019-01-07,31.6,34.42,0.8973826886845983,0.7120878554761276,30.712087855476128
2019-01-08,31.89,34.69,0.8969973675803766,0.7731613186367383,30.77316131863674
2019-01-09,32.74,35.42,0.8966144491744117,0.9819162102423391,30.98191621024234
2019-01-10,32.81,35.34,0.8964921703935078,1.1279666982934344,31.127966698293434
2019-01-11,32.56,35.39,0.8965450909901805,0.8312692298575115,30.83126922985751
2019-01-14,32.44,35.14,0.8965645630920064,0.9347212529468933,30.934721252946893
2019-01-15,31.45,35.07,0.8968249153506365,-0.001649781346820589,29.99835021865318
2019-01-16,30.77,34.72,0.8965135158684617,-0.3569492709529918,29.643050729047008
2019-01-17,31.61,34.96,0.8961675397175991,0.27998281147273474,30.279982811472735
2019-01-18,32.22,35.28,0.8959298508922788,0.6115948605204018,30.611594860520402
2019-01-22,30.99,34.67,0.896009282211312,-0.07464181426619021,29.92535818573381
2019-01-23,30.94,34.53,0.8956585420800084,0.012910541977309009,30.01291054197731
2019-01-24,31.47,35.03,0.8953956034429129,0.10429201139475808,30.104292011394758
2019-01-25,31.62,35.22,0.8954076711144981,0.08374182334737768,30.083741823347378
2019-01-28,32.11,35.35,0.8961575911391901,0.43082915322962734,30.430829153229627
