date,WY,IYR,beta,value,price
2012-11-28,26.729996,62.97,0.4113105948030267,0.8297678452534107,30.82976784525341
2012-11-29,26.779999,63.3788,0.4120483210804959,0.6648708679034669,30.664870867903467
2012-11-30,27.559998,63.63,0.4127788205903126,1.2948816458384087,31.29488164583841
2012-12-03,27.5,63.81,0.41368639990438016,1.1026708221015014,31.1026708221015
2012-12-04,27.159989,63.73,0.4145550802028729,0.7403937386709103,30.74039373867091
2012-12-05,26.579987,63.56,0.4152915888122627,0.18405361509258,30.18405361509258
2012-12-06,27.029999,64.12,0.4159270722520029,0.3607551272015712,30.36075512720157
2012-12-07,27.209992,64.38,0.416563787275216,0.3916153752215976,30.391615375221598
2012-12-10,27.449997,64.38,0.41715280817324407,0.5936992098065481,30.593699209806548
2012-12-11,27.589997,64.46,0.41770894848077034,0.6644781809295459,30.664478180929546
2012-12-12,27.729996,64.42,0.41822542275099583,0.7879142663808487,30.78791426638085
2012-12-13,27.25,63.99,0.4187633645380267,0.4533323032116705,30.45333230321167
2012-12-14,27.329987,63.91,0.4192705950931518,0.5344032675966695,30.53440326759667
2012-12-17,27.809998,64.31,0.419861939200633,0.8086766900072888,30.80867669000729
2012-12-18,28.289994,64.9698,0.4205381407229245,0.9677151048597388,30.96771510485974
2012-12-19,27.849991,64.09,0.42117486734827503,0.85689375164905,30.85689375164905
2012-12-20,28.51999,64.82,0.42171660059680566,1.1843199493150607,31.18431994931506
2012-12-21,28.14,64.62,0.422289511491458,0.8516517674219841,30.851651767421984
2012-12-24,28.39,64.71,0.4226843921140909,1.0380929862971797,31.03809298629718
2012-12-26,28.039994,64.39,0.4232197681732426,0.7888731273249086,30.78887312732491
2012-12-27,28.0,64.47,0.42359077432269704,0.6911027794157221,30.691102779415722
2012-12-28,27.579987,64.08,0.42407010665445843,0.4055745655823024,30.405574565582302
2012-12-31,27.819993,64.67,0.42443902331474676,0.3715213622353275,30.371521362235328
2013-01-02,29.149994,65.72,0.4248423176880858,1.229356881539001,31.229356881539
2013-01-03,29.149994,65.72,0.4253979466906061,1.1928409434933656,31.192840943493366
2013-01-04,29.39,66.12,0.4259645829594793,1.2252217747192269,31.225221774719227
2013-01-07,29.479996,66.22,0.4265361390240089,1.2347728738301313,31.23477287383013
2013-01-08,29.679993,66.09,0.42713067377288316,1.4509267703501507,31.45092677035015
2013-01-09,30.359986,66.34,0.42780404965340435,1.9794653459931517,31.97946534599315
2013-01-10,30.539994,66.5,0.4286672381224096,2.033622664859763,32.03362266485976
2013-01-11,30.799988,66.49,0.42954265675998443,2.2396967520286353,32.239696752028635
2013-01-14,30.799988,66.59,0.43045950792336823,2.1356893673829056,32.13568936738291
2013-01-15,30.579987,66.9,0.4311427669021787,1.7365358942442448,31.736535894244245
2013-01-16,30.429993,66.83,0.4317814519785614,1.574038564272744,31.574038564272744
2013-01-17,30.789994,66.98,0.43219863101450534,1.8413296946484294,31.84132969464843
2013-01-18,30.62999,67.38,0.43264389960021543,1.4784440449374863,31.478444044937486
2013-01-22,31.119996,67.72,0.4330496557793895,1.7938733106197446,31.793873310619745
2013-01-23,31.319993,67.73,0.4334664980708491,1.9613070856613888,31.96130708566139
2013-01-24,31.5,67.81,0.4339558574967457,2.0734533031456728,32.07345330314567
2013-01-25,30.949997,68.09,0.4345670855604394,1.3603241441896792,31.36032414418968
2013-01-28,30.059998,68.16,0.4350300607729454,0.40834905771604113,30.40834905771604
2013-01-29,30.579987,68.29,0.4351821671990101,0.8613968019795983,30.8613968019796
2013-01-30,29.89,67.66,0.43545731546780253,0.4269580354484823,30.426958035448482
2013-01-31,30.119996,67.27,0.43558466665031065,0.8182154744336039,30.818215474433604
2013-02-01,30.39,67.72,0.43589623681787426,0.8711068426935569,30.871106842693557
2013-02-04,30.469986,67.58,0.436197062250666,0.9917885330999887,30.99178853309999
2013-02-05,30.969986,67.49,0.4366104109590414,1.5031493643742948,31.503149364374295
2013-02-06,30.969986,67.61,0.43715714147363327,1.413791664967654,31.413791664967654
2013-02-07,30.079987,67.29,0.43781994734653495,0.6190827430516599,30.61908274305166
2013-02-08,30.209992,67.96,0.43829585804362386,0.4234054873553248,30.423405487355325
2013-02-11,30.14,68.03,0.43868665576298993,0.29614680844379393,30.296146808443794
2013-02-12,30.309998,68.43,0.4390581783046014,0.2652468586161234,30.265246858616123
2013-02-13,30.479996,68.4,0.4395243619585662,0.41652964203407095,30.41652964203407
2013-02-14,30.439988,68.13,0.4400864908002502,0.4568953817789563,30.456895381778956
2013-02-15,30.649994,68.21,0.44065083123479737,0.5932008014744738,30.593200801474474
2013-02-19,30.829987,68.68,0.4411791608681466,0.5298022315756867,30.529802231575687
2013-02-20,29.779999,68.1,0.44167450560285176,-0.29803483155420096,29.7019651684458
2013-02-21,29.109986,67.57,0.4419471708527325,-0.7523843345191317,29.24761566548087
2013-02-22,29.719986,68.15,0.4420599411125126,-0.406398986817738,29.593601013182262
2013-02-25,28.779999,67.0,0.44231119405792785,-0.8548510018811655,29.145148998118835
2013-02-26,29.349991,67.59,0.4424151702972526,-0.5528503603913038,29.447149639608696
2013-02-27,29.609986,68.11,0.44254323034915893,-0.5316334190812171,29.468366580918783
2013-02-28,29.409989,68.12,0.4427104956850318,-0.7474499660643694,29.25255003393563
2013-03-01,29.569993,68.25,0.4426646655431464,-0.641870423319741,29.35812957668026
2013-03-04,29.949997,68.76,0.44267908317566645,-0.48861675915882685,29.511383240841173
2013-03-05,30.37999,69.29,0.44280491835805624,-0.30196279302971973,29.69803720697028
2013-03-06,30.259995,69.03,0.44309954967848775,-0.32716691430600875,29.67283308569399
2013-03-07,30.179993,68.78,0.44334656908161474,-0.313384021433464,29.686615978566536
2013-03-08,30.239991,68.82,0.4435864820738721,-0.2876306963238733,29.712369303676127
2013-03-11,30.509995,69.09,0.4437785525241497,-0.15066519389350574,29.849334806106494
2013-03-12,30.199997,68.84,0.4439833239133342,-0.3638150181939288,29.63618498180607
2013-03-13,30.339997,68.86,0.4440986596049082,-0.24063670039397778,29.759363299606022
2013-03-14,30.819993,69.23,0.4443139003039354,0.06014168195854808,30.060141681958548
2013-03-15,30.549988,69.26,0.44458075852462614,-0.2416753354156107,29.75832466458439
2013-03-18,30.199997,69.07,0.4447040596441838,-0.5157123996237729,29.484287600376227
2013-03-19,30.719986,68.58,0.4447169709269568,0.22129613382930202,30.221296133829302
2013-03-20,31.399994,68.98,0.44492581261340786,0.7090114459271248,30.709011445927125
2013-03-21,30.75,68.75,0.4451806944852726,0.1438272541375092,30.14382725413751
2013-03-22,31.009995,69.17,0.44536489707315474,0.20410506944988427,30.204105069449884
2013-03-25,30.849991,68.54,0.4455176274076698,0.31421281747830676,30.314212817478307
2013-03-26,30.989991,69.05,0.44574741512085914,0.21113198590467874,30.21113198590468
2013-03-27,31.009995,69.16,0.4459727944565379,0.16651653538583844,30.16651653538584
2013-03-28,31.37999,69.48,0.4462459432945535,0.37482185989441774,30.374821859894418
2013-04-01,31.329987,69.7,0.4465825620891546,0.20318242238592177,30.20318242238592
2013-04-02,31.599991,69.88,0.4466808356874711,0.3859342021595218,30.385934202159522
2013-04-03,30.319993,69.51,0.4468265015848974,-0.7389171251662212,29.26108287483378
2013-04-04,31.219986,70.53,0.44667867164603214,-0.2842607111946478,29.715739288805352
2013-04-05,31.159989,70.72,0.44663033776596794,-0.42570848680925266,29.574291513190747
2013-04-08,31.479996,71.38,0.44648438044823197,-0.3900590763947953,29.609940923605205
2013-04-09,31.26999,71.41,0.446209960422745,-0.5938632737882195,29.40613672621178
2013-04-10,31.62999,71.83,0.44585395691553936,-0.3956997252431904,29.60430027475681
2013-04-11,31.709992,72.18,0.4454805618559578,-0.4447949547630401,29.55520504523696
2013-04-12,31.779999,72.6,0.44509940007348714,-0.5342174453351625,29.465782554664838
2013-04-15,30.419999,70.79,0.4447730151205751,-1.0654827403855123,28.934517259614488
2013-04-16,30.599991,71.91,0.4443412427244553,-1.3525877643155795,28.64741223568442
2013-04-17,29.739991,71.04,0.4437575809764374,-1.7845475525661172,28.215452447433883
2013-04-18,29.289994,71.04,0.4431405371196896,-2.190709756982752,27.809290243017248
